MANDT,VBELN,POSNR,MATNR,KWMENG,VRKME,NETWR,WERKS
100,8000017119,000010,MAT000194,201,ST,3163.74,1200
100,8000017119,000020,MAT000001,3529,ST,35925.22,1200
100,8000017119,000030,MAT000376,1287,ST,7709.13,1100
100,8000017119,000040,MAT000013,1328,ST,2589.6,1000
100,8000017119,000050,MAT000372,4579,ST,86497.31,1200
100,8000017120,000010,MAT000199,1602,ST,7801.74,1100
100,8000017120,000020,MAT000109,2633,ST,42549.28,1100
100,8000017120,000030,MAT000124,1054,ST,25137.9,1200
100,8000017120,000040,MAT000154,4485,ST,57183.75,1000
100,8000017121,000010,MAT000294,2778,ST,37808.58,1200
100,8000017121,000020,MAT000417,390,ST,1041.3,1100
100,8000017121,000030,MAT000301,642,ST,5110.32,1200
100,8000017122,000010,MAT000453,3709,ST,12054.25,1200
100,8000017123,000010,MAT000166,110,ST,398.2,1100
100,8000017123,000020,MAT000082,16,ST,138.56,1200
100,8000017123,000030,MAT000343,239,ST,4311.56,1000
100,8000017123,000040,MAT000007,4094,ST,34717.12,1000
100,8000017124,000010,MAT000263,2739,ST,32511.93,1000
100,8000017124,000020,MAT000143,4660,ST,81456.8,1100
100,8000017124,000030,MAT000075,2632,ST,49192.08,1100
100,8000017124,000040,MAT000005,1494,ST,12549.6,1000
100,8000017125,000010,MAT000497,412,ST,5693.84,1200
100,8000017125,000020,MAT000199,3036,ST,11718.96,1100
100,8000017125,000030,MAT000108,4805,ST,102730.9,1100
100,8000017125,000040,MAT000011,3934,ST,38395.84,1000
100,8000017125,000050,MAT000335,2945,ST,73212.7,1200
100,8000017126,000010,MAT000113,694,ST,7793.62,1100
100,8000017126,000020,MAT000497,4505,ST,97488.2,1200
100,8000017127,000010,MAT000404,458,ST,1607.58,1000
100,8000017127,000020,MAT000201,2131,ST,25444.14,1000
100,8000017128,000010,MAT000344,2958,ST,6714.66,1000
100,8000017129,000010,MAT000422,676,ST,12107.16,1200
100,8000017130,000010,MAT000173,4870,ST,118389.7,1000
100,8000017131,000010,MAT000222,1800,ST,16920.0,1200
100,8000017131,000020,MAT000154,1672,ST,20231.2,1000
100,8000017132,000010,MAT000010,4255,ST,97354.4,1000
100,8000017132,000020,MAT000183,3606,ST,44678.34,1200
100,8000017133,000010,MAT000018,155,ST,1664.7,1200
100,8000017133,000020,MAT000433,2292,ST,41301.84,1100
100,8000017134,000010,MAT000261,2779,ST,12422.13,1200
100,8000017134,000020,MAT000125,3989,ST,63584.66,1000
100,8000017135,000010,MAT000083,1409,ST,20867.29,1200
100,8000017135,000020,MAT000289,2154,ST,12040.86,1200
100,8000017136,000010,MAT000358,2162,ST,38980.86,1100
100,8000017136,000020,MAT000412,1492,ST,34375.68,1000
100,8000017137,000010,MAT000280,4627,ST,72412.55,1200
100,8000017137,000020,MAT000181,3113,ST,22693.77,1200
100,8000017138,000010,MAT000100,4104,ST,70588.8,1100
100,8000017138,000020,MAT000003,833,ST,2740.57,1100
100,8000017138,000030,MAT000417,3684,ST,86721.36,1100
100,8000017139,000010,MAT000266,1974,ST,47810.28,1200
100,8000017140,000010,MAT000183,863,ST,17337.67,1000
100,8000017140,000020,MAT000016,2293,ST,55467.67,1200
100,8000017140,000030,MAT000266,1577,ST,34772.85,1100
100,8000017140,000040,MAT000012,2833,ST,47311.1,1200
100,8000017140,000050,MAT000293,1092,ST,25345.32,1000
100,8000017141,000010,MAT000468,3769,ST,64789.11,1100
100,8000017141,000020,MAT000019,2325,ST,41850.0,1000
100,8000017142,000010,MAT000261,1522,ST,14976.48,1100
100,8000017142,000020,MAT000343,2509,ST,39667.29,1000
100,8000017143,000010,MAT000289,1870,ST,17391.0,1000
100,8000017143,000020,MAT000352,4748,ST,79529.0,1100
100,8000017144,000010,MAT000310,4798,ST,49707.28,1100
100,8000017144,000020,MAT000379,824,ST,11972.72,1000
100,8000017145,000010,MAT000205,891,ST,1505.79,1000
100,8000017145,000020,MAT000192,291,ST,4204.95,1100
100,8000017145,000030,MAT000077,1756,ST,36120.92,1000
100,8000017146,000010,MAT000335,4469,ST,100194.98,1200
100,8000017146,000020,MAT000173,3561,ST,8760.06,1100
100,8000017147,000010,MAT000341,2222,ST,30219.2,1200
100,8000017147,000020,MAT000013,712,ST,10003.6,1100
100,8000017148,000010,MAT000497,2061,ST,28647.9,1200
100,8000017148,000020,MAT000083,2130,ST,17892.0,1000
100,8000017148,000030,MAT000013,1550,ST,29000.5,1200
100,8000017149,000010,MAT000143,3198,ST,53630.46,1000
100,8000017149,000020,MAT000168,352,ST,4808.32,1100
100,8000017150,000010,MAT000239,1646,ST,35668.82,1000
100,8000017150,000020,MAT000016,4504,ST,60173.44,1000
100,8000017151,000010,MAT000239,2694,ST,9698.4,1100
100,8000017151,000020,MAT000095,3135,ST,16145.25,1100
100,8000017152,000010,MAT000379,265,ST,4565.95,1100
100,8000017153,000010,MAT000211,1653,ST,3686.19,1100
100,8000017154,000010,MAT000197,1361,ST,5757.03,1100
100,8000017154,000020,MAT000468,4838,ST,63861.6,1100
100,8000017154,000030,MAT000411,2715,ST,10045.5,1100
100,8000017154,000040,MAT000219,2960,ST,62959.2,1000
100,8000017154,000050,MAT000153,3585,ST,23911.95,1000
100,8000017155,000010,MAT000013,2722,ST,20006.7,1000
100,8000017155,000020,MAT000108,3260,ST,68851.2,1000
100,8000017156,000010,MAT000006,3528,ST,85307.04,1000
100,8000017156,000020,MAT000011,726,ST,14614.38,1100
100,8000017156,000030,MAT000011,1807,ST,14654.77,1000
100,8000017157,000010,MAT000066,4172,ST,68045.32,1100
100,8000017157,000020,MAT000468,4053,ST,61240.83,1000
100,8000017158,000010,MAT000239,3705,ST,66097.2,1000
100,8000017159,000010,MAT000344,502,ST,4076.24,1200
100,8000017159,000020,MAT000239,4836,ST,59772.96,1000
100,8000017159,000030,MAT000144,1010,ST,7534.6,1000
100,8000017159,000040,MAT000001,4947,ST,58077.78,1100
100,8000017160,000010,MAT000205,4606,ST,89678.82,1200
100,8000017160,000020,MAT000413,3924,ST,64275.12,1200
100,8000017160,000030,MAT000191,3801,ST,83089.86,1200
100,8000017160,000040,MAT000192,1709,ST,39529.17,1100
100,8000017161,000010,MAT000297,1269,ST,26128.71,1100
100,8000017161,000020,MAT000344,377,ST,4938.7,1200
100,8000017162,000010,MAT000411,3636,ST,78937.56,1100
100,8000017162,000020,MAT000216,188,ST,652.36,1000
100,8000017163,000010,MAT000231,539,ST,12434.73,1000
100,8000017163,000020,MAT000344,3702,ST,29578.98,1100
100,8000017164,000010,MAT000109,796,ST,15124.0,1000
100,8000017164,000020,MAT000117,23,ST,102.35,1100
100,8000017165,000010,MAT000416,3861,ST,34054.02,1000
100,8000017165,000020,MAT000403,1367,ST,32849.01,1000
100,8000017165,000030,MAT000122,4566,ST,50773.92,1000
100,8000017165,000040,MAT000144,1776,ST,8382.72,1100
100,8000017166,000010,MAT000404,201,ST,4303.41,1000
100,8000017167,000010,MAT000018,1232,ST,3289.44,1100
100,8000017167,000020,MAT000007,1816,ST,4176.8,1100
100,8000017167,000030,MAT000075,4101,ST,73859.01,1100
100,8000017168,000010,MAT000191,1464,ST,28020.96,1200
100,8000017168,000020,MAT000411,37,ST,574.24,1100
100,8000017168,000030,MAT000499,4414,ST,80599.64,1000
100,8000017169,000010,MAT000194,290,ST,5379.5,1200
100,8000017169,000020,MAT000263,4877,ST,101636.68,1000
100,8000017169,000030,MAT000258,3792,ST,54415.2,1100
100,8000017169,000040,MAT000192,1804,ST,8965.88,1100
100,8000017170,000010,MAT000083,1216,ST,27372.16,1200
100,8000017170,000020,MAT000086,1867,ST,11407.37,1000
100,8000017170,000030,MAT000372,4286,ST,21644.3,1100
100,8000017170,000040,MAT000200,4521,ST,46249.83,1000
100,8000017171,000010,MAT000082,394,ST,4881.66,1000
100,8000017172,000010,MAT000293,3216,ST,26660.64,1100
100,8000017172,000020,MAT000428,171,ST,1862.19,1000
100,8000017173,000010,MAT000355,4287,ST,22678.23,1200
100,8000017173,000020,MAT000344,4192,ST,82708.16,1200
100,8000017174,000010,MAT000421,1208,ST,28037.68,1000
100,8000017174,000020,MAT000077,2398,ST,11582.34,1100
100,8000017175,000010,MAT000255,4787,ST,21062.8,1100
100,8000017176,000010,MAT000176,2003,ST,8452.66,1200
100,8000017176,000020,MAT000173,4336,ST,96649.44,1000
100,8000017177,000010,MAT000167,2447,ST,42455.45,1100
100,8000017178,000010,MAT000152,486,ST,7785.72,1100
100,8000017179,000010,MAT000249,2690,ST,19206.6,1100
100,8000017180,000010,MAT000231,2775,ST,13542.0,1000
100,8000017180,000020,MAT000002,4050,ST,18387.0,1200
100,8000017180,000030,MAT000143,323,ST,4266.83,1000
100,8000017181,000010,MAT000166,2363,ST,19329.34,1100
100,8000017181,000020,MAT000007,3671,ST,58809.42,1000
100,8000017182,000010,MAT000352,1138,ST,7328.72,1100
100,8000017182,000020,MAT000117,146,ST,2036.7,1100
100,8000017182,000030,MAT000211,4653,ST,52997.67,1200
100,8000017183,000010,MAT000329,2203,ST,23065.41,1100
100,8000017183,000020,MAT000242,2438,ST,37764.62,1200
100,8000017183,000030,MAT000483,300,ST,3303.0,1200
100,8000017183,000040,MAT000422,4569,ST,73697.97,1000
100,8000017184,000010,MAT000375,2549,ST,4741.14,1100
100,8000017184,000020,MAT000221,1782,ST,6789.42,1000
100,8000017184,000030,MAT000497,46,ST,434.7,1000
100,8000017184,000040,MAT000175,4944,ST,85778.4,1200
100,8000017185,000010,MAT000440,3359,ST,66810.51,1000
100,8000017185,000020,MAT000255,579,ST,9020.82,1000
100,8000017185,000030,MAT000419,2869,ST,63490.97,1100
100,8000017186,000010,MAT000011,4834,ST,65549.04,1200
100,8000017187,000010,MAT000266,4266,ST,7550.82,1100
100,8000017187,000020,MAT000343,2549,ST,15523.41,1100
100,8000017188,000010,MAT000213,1239,ST,22871.94,1000
100,8000017189,000010,MAT000082,3419,ST,78671.19,1100
100,8000017189,000020,MAT000383,2482,ST,48647.2,1100
100,8000017190,000010,MAT000275,3443,ST,39904.37,1200
100,8000017191,000010,MAT000347,3534,ST,25162.08,1200
100,8000017191,000020,MAT000261,1462,ST,22470.94,1000
100,8000017191,000030,MAT000014,105,ST,701.4,1000
100,8000017191,000040,MAT000017,2507,ST,19203.62,1200
100,8000017191,000050,MAT000414,2726,ST,6078.98,1100
100,8000017192,000010,MAT000375,1957,ST,20235.38,1000
100,8000017193,000010,MAT000168,3774,ST,11322.0,1100
100,8000017193,000020,MAT000222,154,ST,1315.16,1000
100,8000017193,000030,MAT000433,4294,ST,94425.06,1000
100,8000017193,000040,MAT000194,4309,ST,12582.28,1000
100,8000017194,000010,MAT000199,1093,ST,8022.62,1000
100,8000017194,000020,MAT000093,419,ST,10244.55,1200
100,8000017194,000030,MAT000104,3704,ST,85599.44,1200
100,8000017194,000040,MAT000220,328,ST,5999.12,1200
100,8000017195,000010,MAT000451,4525,ST,96201.5,1100
100,8000017195,000020,MAT000304,4939,ST,51464.38,1000
100,8000017196,000010,MAT000148,2357,ST,11902.85,1100
100,8000017196,000020,MAT000375,217,ST,607.6,1200
100,8000017196,000030,MAT000483,913,ST,12745.48,1200
100,8000017196,000040,MAT000194,4735,ST,112929.75,1200
100,8000017197,000010,MAT000220,2117,ST,22419.03,1200
100,8000017198,000010,MAT000012,2361,ST,36335.79,1000
100,8000017199,000010,MAT000135,3049,ST,66224.28,1000
100,8000017199,000020,MAT000500,2243,ST,26893.57,1200
100,8000017200,000010,MAT000335,1657,ST,39751.43,1200
100,8000017200,000020,MAT000008,4125,ST,85717.5,1000
100,8000017201,000010,MAT000365,1390,ST,14859.1,1000
100,8000017201,000020,MAT000002,396,ST,1778.04,1000
100,8000017202,000010,MAT000176,3430,ST,74190.9,1000
100,8000017202,000020,MAT000002,114,ST,1825.14,1100
100,8000017202,000030,MAT000471,1919,ST,6927.59,1200
100,8000017203,000010,MAT000453,4408,ST,88777.12,1200
100,8000017203,000020,MAT000064,4491,ST,77739.21,1200
100,8000017204,000010,MAT000474,608,ST,4055.36,1200
100,8000017204,000020,MAT000003,2382,ST,12243.48,1000
100,8000017205,000010,MAT000007,1437,ST,3247.62,1200
100,8000017205,000020,MAT000235,2200,ST,22286.0,1200
100,8000017205,000030,MAT000255,2076,ST,39485.52,1100
100,8000017206,000010,MAT000159,897,ST,4188.99,1000
100,8000017207,000010,MAT000005,4994,ST,120055.76,1100
100,8000017208,000010,MAT000294,4689,ST,37980.9,1200
100,8000017208,000020,MAT000474,2196,ST,28613.88,1200
100,8000017208,000030,MAT000433,4948,ST,95842.76,1000
100,8000017209,000010,MAT000412,1513,ST,35419.33,1100
100,8000017209,000020,MAT000013,2680,ST,55502.8,1100
100,8000017210,000010,MAT000222,630,ST,11566.8,1000
100,8000017211,000010,MAT000066,1717,ST,18457.75,1200
100,8000017211,000020,MAT000355,975,ST,2232.75,1200
100,8000017212,000010,MAT000422,3892,ST,89516.0,1200
100,8000017212,000020,MAT000255,3630,ST,46282.5,1100
100,8000017212,000030,MAT000017,272,ST,6120.0,1200
100,8000017212,000040,MAT000083,4608,ST,95201.28,1000
100,8000017213,000010,MAT000019,601,ST,5859.75,1000
100,8000017213,000020,MAT000262,4425,ST,13850.25,1200
100,8000017213,000030,MAT000344,4480,ST,40454.4,1200
100,8000017214,000010,MAT000414,835,ST,19113.15,1100
100,8000017214,000020,MAT000150,560,ST,12286.4,1000
100,8000017214,000030,MAT000421,4834,ST,76715.58,1000
100,8000017215,000010,MAT000113,2067,ST,13580.19,1000
100,8000017215,000020,MAT000159,98,ST,1315.16,1000
100,8000017215,000030,MAT000344,967,ST,3558.56,1100
100,8000017215,000040,MAT000213,3914,ST,35343.42,1000
100,8000017216,000010,MAT000179,1142,ST,10529.24,1200
100,8000017216,000020,MAT000335,1065,ST,17796.15,1200
100,8000017217,000010,MAT000015,3753,ST,66052.8,1000
100,8000017217,000020,MAT000018,3605,ST,25811.8,1000
100,8000017218,000010,MAT000122,1571,ST,21726.93,1100
100,8000017218,000020,MAT000272,3796,ST,58648.2,1100
100,8000017218,000030,MAT000083,3355,ST,14996.85,1000
100,8000017218,000040,MAT000065,171,ST,362.52,1000
100,8000017219,000010,MAT000315,4042,ST,44259.9,1000
100,8000017219,000020,MAT000008,4960,ST,108723.2,1000
100,8000017219,000030,MAT000069,2134,ST,17157.36,1100
100,8000017219,000040,MAT000433,1571,ST,21161.37,1000
100,8000017220,000010,MAT000153,2823,ST,17615.52,1100
100,8000017220,000020,MAT000189,2905,ST,48019.65,1200
100,8000017220,000030,MAT000100,3686,ST,91302.22,1000
100,8000017220,000040,MAT000343,4292,ST,58972.08,1200
100,8000017221,000010,MAT000416,4010,ST,30275.5,1100
100,8000017221,000020,MAT000010,327,ST,7511.19,1000
100,8000017221,000030,MAT000183,172,ST,774.0,1100
100,8000017221,000040,MAT000220,3921,ST,40739.19,1000
100,8000017222,000010,MAT000453,2289,ST,51708.51,1200
100,8000017222,000020,MAT000365,3981,ST,43751.19,1100
100,8000017222,000030,MAT000166,3740,ST,59540.8,1000
100,8000017223,000010,MAT000010,870,ST,3149.4,1000
100,8000017223,000020,MAT000483,3845,ST,35297.1,1000
100,8000017223,000030,MAT000194,1837,ST,3343.34,1200
100,8000017224,000010,MAT000403,665,ST,14111.3,1200
100,8000017224,000020,MAT000491,1698,ST,12344.46,1000
100,8000017224,000030,MAT000201,962,ST,6079.84,1200
100,8000017225,000010,MAT000195,1194,ST,2650.68,1200
100,8000017225,000020,MAT000235,2941,ST,25586.7,1200
100,8000017225,000030,MAT000471,2978,ST,11018.6,1100
100,8000017225,000040,MAT000289,4904,ST,37613.68,1100
100,8000017226,000010,MAT000211,1203,ST,24324.66,1200
100,8000017226,000020,MAT000201,3657,ST,42750.33,1000
100,8000017226,000030,MAT000006,4481,ST,87424.31,1100
100,8000017226,000040,MAT000095,2717,ST,38635.74,1200
100,8000017226,000050,MAT000005,2707,ST,27882.1,1200
100,8000017227,000010,MAT000171,663,ST,7306.26,1000
100,8000017227,000020,MAT000403,42,ST,372.12,1200
100,8000017227,000030,MAT000001,4446,ST,88875.54,1000
100,8000017227,000040,MAT000280,1698,ST,20681.64,1200
100,8000017228,000010,MAT000003,2258,ST,13502.84,1100
100,8000017229,000010,MAT000371,2529,ST,53918.28,1000
100,8000017230,000010,MAT000205,4797,ST,76272.3,1200
100,8000017231,000010,MAT000329,2182,ST,5324.08,1100
100,8000017232,000010,MAT000312,1302,ST,15650.04,1100
100,8000017232,000020,MAT000358,2803,ST,15584.68,1200
100,8000017233,000010,MAT000143,1207,ST,20325.88,1100
100,8000017233,000020,MAT000290,952,ST,7882.56,1200
100,8000017234,000010,MAT000104,2056,ST,12603.28,1200
100,8000017234,000020,MAT000289,40,ST,772.8,1200
100,8000017235,000010,MAT000113,2437,ST,54783.76,1200
100,8000017235,000020,MAT000077,4230,ST,46699.2,1100
100,8000017235,000030,MAT000003,4342,ST,35691.24,1000
100,8000017236,000010,MAT000371,4400,ST,9636.0,1000
100,8000017237,000010,MAT000312,2578,ST,32560.14,1000
100,8000017237,000020,MAT000352,1997,ST,39320.93,1200
100,8000017237,000030,MAT000148,4708,ST,57155.12,1100
100,8000017238,000010,MAT000012,4642,ST,56261.04,1000
100,8000017238,000020,MAT000261,2279,ST,6586.31,1100
100,8000017238,000030,MAT000152,4387,ST,38781.08,1000
100,8000017239,000010,MAT000347,1111,ST,19942.45,1000
100,8000017239,000020,MAT000014,957,ST,13838.22,1000
100,8000017239,000030,MAT000205,1336,ST,30233.68,1200
100,8000017240,000010,MAT000344,3957,ST,20615.97,1200
100,8000017240,000020,MAT000167,2020,ST,29148.6,1200
100,8000017240,000030,MAT000195,1630,ST,17278.0,1200
100,8000017240,000040,MAT000176,3343,ST,71874.5,1100
100,8000017241,000010,MAT000421,349,ST,1703.12,1200
100,8000017241,000020,MAT000344,1192,ST,27177.6,1000
100,8000017242,000010,MAT000104,935,ST,5179.9,1200
100,8000017243,000010,MAT000065,1327,ST,2468.22,1100
100,8000017243,000020,MAT000004,2990,ST,60966.1,1000
100,8000017244,000010,MAT000017,3823,ST,40829.64,1100
100,8000017244,000020,MAT000080,653,ST,2370.39,1200
100,8000017245,000010,MAT000474,1785,ST,19313.7,1200
100,8000017245,000020,MAT000003,114,ST,2633.4,1000
100,8000017246,000010,MAT000001,692,ST,15147.88,1200
100,8000017247,000010,MAT000311,2318,ST,40310.02,1200
100,8000017247,000020,MAT000201,3670,ST,44627.2,1200
100,8000017247,000030,MAT000301,4986,ST,86706.54,1000
100,8000017247,000040,MAT000176,77,ST,597.52,1200
100,8000017248,000010,MAT000280,1516,ST,9581.12,1100
100,8000017248,000020,MAT000159,1536,ST,26941.44,1100
100,8000017249,000010,MAT000428,4995,ST,102547.35,1000
100,8000017250,000010,MAT000324,3018,ST,48740.7,1000
100,8000017250,000020,MAT000239,4038,ST,91581.84,1200
100,8000017251,000010,MAT000376,37,ST,236.43,1200
100,8000017251,000020,MAT000173,541,ST,6995.13,1100
100,8000017251,000030,MAT000173,1987,ST,38388.84,1000
100,8000017252,000010,MAT000414,3509,ST,45897.72,1000
100,8000017252,000020,MAT000003,1458,ST,17189.82,1100
100,8000017253,000010,MAT000468,3344,ST,19495.52,1000
100,8000017253,000020,MAT000108,2760,ST,33230.4,1100
100,8000017254,000010,MAT000065,3852,ST,85437.36,1100
100,8000017255,000010,MAT000013,1689,ST,31651.86,1200
100,8000017255,000020,MAT000354,2807,ST,61445.23,1000
100,8000017255,000030,MAT000497,1903,ST,14177.35,1000
100,8000017256,000010,MAT000194,1892,ST,18806.48,1200
100,8000017257,000010,MAT000471,405,ST,6095.25,1100
100,8000017257,000020,MAT000175,3377,ST,81757.17,1100
100,8000017257,000030,MAT000352,3256,ST,49328.4,1100
100,8000017257,000040,MAT000471,4706,ST,116614.68,1200
100,8000017258,000010,MAT000077,2108,ST,29954.68,1100
100,8000017258,000020,MAT000179,1363,ST,23866.13,1000
100,8000017259,000010,MAT000282,4563,ST,20077.2,1200
100,8000017259,000020,MAT000281,4667,ST,106687.62,1200
100,8000017260,000010,MAT000095,740,ST,14689.0,1200
100,8000017260,000020,MAT000205,3509,ST,23791.02,1100
100,8000017260,000030,MAT000282,4035,ST,70733.55,1200
100,8000017261,000010,MAT000167,1427,ST,14769.45,1200
100,8000017261,000020,MAT000335,71,ST,503.39,1000
100,8000017261,000030,MAT000066,4437,ST,18502.29,1000
100,8000017262,000010,MAT000083,4365,ST,95157.0,1200
100,8000017262,000020,MAT000086,4700,ST,59220.0,1100
100,8000017262,000030,MAT000428,2929,ST,36817.53,1200
100,8000017263,000010,MAT000195,1869,ST,19643.19,1100
100,8000017263,000020,MAT000206,1950,ST,37986.0,1000
100,8000017263,000030,MAT000176,2321,ST,57932.16,1200
100,8000017263,000040,MAT000083,1044,ST,4123.8,1100
100,8000017264,000010,MAT000290,3933,ST,19035.72,1200
100,8000017264,000020,MAT000015,150,ST,2982.0,1200
100,8000017264,000030,MAT000312,4957,ST,48578.6,1100
100,8000017264,000040,MAT000280,2799,ST,32440.41,1200
100,8000017265,000010,MAT000135,1979,ST,41756.9,1100
100,8000017265,000020,MAT000499,1754,ST,25836.42,1200
100,8000017266,000010,MAT000474,3803,ST,69899.14,1000
100,8000017266,000020,MAT000341,2987,ST,66639.97,1000
100,8000017267,000010,MAT000016,940,ST,18912.8,1200
100,8000017267,000020,MAT000451,4596,ST,45822.12,1200
100,8000017267,000030,MAT000352,1225,ST,15239.0,1200
100,8000017268,000010,MAT000311,223,ST,524.05,1100
100,8000017268,000020,MAT000125,1930,ST,32597.7,1100
100,8000017268,000030,MAT000474,2597,ST,13166.79,1100
100,8000017268,000040,MAT000416,845,ST,16021.2,1200
100,8000017269,000010,MAT000100,3788,ST,42387.72,1200
100,8000017269,000020,MAT000266,2332,ST,48015.88,1000
100,8000017269,000030,MAT000428,4370,ST,92250.7,1200
100,8000017269,000040,MAT000201,350,ST,7700.0,1100
100,8000017270,000010,MAT000189,857,ST,21022.21,1100
100,8000017270,000020,MAT000263,1951,ST,9481.86,1200
100,8000017270,000030,MAT000371,1596,ST,6559.56,1000
100,8000017270,000040,MAT000183,4640,ST,51596.8,1100
100,8000017270,000050,MAT000122,4447,ST,60746.02,1000
100,8000017271,000010,MAT000329,3274,ST,10083.92,1100
100,8000017272,000010,MAT000010,4573,ST,30867.75,1000
100,8000017273,000010,MAT000358,2949,ST,60631.44,1200
100,8000017273,000020,MAT000263,3810,ST,75857.1,1200
100,8000017273,000030,MAT000013,4176,ST,56543.04,1200
100,8000017274,000010,MAT000001,4242,ST,61975.62,1200
100,8000017275,000010,MAT000018,3937,ST,84999.83,1200
100,8000017275,000020,MAT000422,1229,ST,2089.3,1200
100,8000017275,000030,MAT000238,2671,ST,55717.06,1100
100,8000017276,000010,MAT000015,1273,ST,10476.79,1100
100,8000017276,000020,MAT000211,358,ST,3580.0,1000
100,8000017276,000030,MAT000010,1308,ST,13603.2,1100
100,8000017276,000040,MAT000343,1278,ST,17968.68,1000
100,8000017277,000010,MAT000015,290,ST,1760.3,1100
100,8000017277,000020,MAT000426,3640,ST,47720.4,1000
100,8000017277,000030,MAT000372,4195,ST,47151.8,1100
100,8000017277,000040,MAT000159,2587,ST,9546.03,1200
100,8000017278,000010,MAT000497,4701,ST,30415.47,1000
100,8000017278,000020,MAT000367,771,ST,11457.06,1100
100,8000017279,000010,MAT000111,2838,ST,25031.16,1000
100,8000017279,000020,MAT000274,364,ST,5987.8,1000
100,8000017279,000030,MAT000355,1276,ST,24027.08,1000
100,8000017280,000010,MAT000451,3039,ST,60232.98,1000
100,8000017280,000020,MAT000144,2186,ST,42036.78,1000
100,8000017280,000030,MAT000301,1502,ST,6503.66,1200
100,8000017280,000040,MAT000124,3933,ST,12900.24,1000
100,8000017280,000050,MAT000497,380,ST,2682.8,1000
100,8000017281,000010,MAT000148,1606,ST,36215.3,1000
100,8000017281,000020,MAT000404,649,ST,10189.3,1100
100,8000017281,000030,MAT000465,12,ST,168.84,1200
100,8000017282,000010,MAT000125,3231,ST,70985.07,1200
100,8000017283,000010,MAT000274,3331,ST,24316.3,1100
100,8000017284,000010,MAT000487,3604,ST,25408.2,1100
100,8000017284,000020,MAT000422,1153,ST,22391.26,1100
100,8000017284,000030,MAT000324,2909,ST,67023.36,1200
100,8000017284,000040,MAT000109,227,ST,408.6,1200
100,8000017285,000010,MAT000419,1290,ST,26303.1,1200
100,8000017285,000020,MAT000178,540,ST,7419.6,1000
100,8000017285,000030,MAT000345,4036,ST,55696.8,1200
100,8000017286,000010,MAT000013,2908,ST,33034.88,1000
100,8000017286,000020,MAT000422,3454,ST,41897.02,1000
100,8000017286,000030,MAT000275,1369,ST,13690.0,1200
100,8000017286,000040,MAT000152,2999,ST,56141.28,1200
100,8000017287,000010,MAT000113,313,ST,1680.81,1000
100,8000017288,000010,MAT000250,895,ST,2058.5,1200
100,8000017288,000020,MAT000281,2270,ST,22382.2,1000
100,8000017288,000030,MAT000345,4310,ST,106672.5,1200
100,8000017289,000010,MAT000011,308,ST,6905.36,1100
100,8000017290,000010,MAT000367,1312,ST,17987.52,1200
100,8000017290,000020,MAT000005,3260,ST,26895.0,1100
100,8000017291,000010,MAT000124,4470,ST,17745.9,1200
100,8000017291,000020,MAT000367,3942,ST,63387.36,1000
100,8000017291,000030,MAT000080,3104,ST,53326.72,1200
100,8000017291,000040,MAT000012,3404,ST,46532.68,1000
100,8000017292,000010,MAT000108,3704,ST,39188.32,1000
100,8000017293,000010,MAT000272,1646,ST,21167.56,1000
100,8000017293,000020,MAT000255,3173,ST,52893.91,1200
100,8000017293,000030,MAT000109,2248,ST,33967.28,1200
100,8000017293,000040,MAT000355,1516,ST,16751.8,1000
100,8000017293,000050,MAT000095,595,ST,7824.25,1100
100,8000017294,000010,MAT000344,1366,ST,8660.44,1100
100,8000017295,000010,MAT000365,120,ST,1174.8,1000
100,8000017295,000020,MAT000077,4499,ST,111575.2,1000
100,8000017295,000030,MAT000219,4846,ST,47636.18,1100
100,8000017295,000040,MAT000281,3525,ST,53227.5,1100
100,8000017296,000010,MAT000355,2940,ST,44217.6,1200
100,8000017296,000020,MAT000329,2786,ST,10308.2,1200
100,8000017296,000030,MAT000104,244,ST,3313.52,1200
100,8000017296,000040,MAT000179,92,ST,1892.44,1100
100,8000017296,000050,MAT000075,602,ST,1631.42,1100
100,8000017297,000010,MAT000153,1517,ST,9420.57,1100
100,8000017298,000010,MAT000173,1731,ST,25982.31,1200
100,8000017298,000020,MAT000465,3678,ST,58075.62,1200
100,8000017298,000030,MAT000365,4318,ST,8679.18,1200
100,8000017299,000010,MAT000159,2347,ST,32153.9,1100
100,8000017299,000020,MAT000008,2705,ST,36815.05,1100
100,8000017299,000030,MAT000206,4882,ST,44963.22,1100
100,8000017300,000010,MAT000095,4127,ST,29838.21,1100
100,8000017300,000020,MAT000367,1064,ST,6703.2,1200
100,8000017300,000030,MAT000197,2953,ST,54896.27,1200
100,8000017300,000040,MAT000007,4778,ST,9794.9,1100
100,8000017300,000050,MAT000433,1000,ST,16980.0,1100
100,8000017301,000010,MAT000417,1656,ST,6607.44,1100
100,8000017301,000020,MAT000491,3405,ST,52198.65,1100
100,8000017302,000010,MAT000007,123,ST,2573.16,1000
100,8000017302,000020,MAT000416,3585,ST,27281.85,1100
100,8000017303,000010,MAT000235,2881,ST,31316.47,1000
100,8000017303,000020,MAT000471,4244,ST,51522.16,1200
100,8000017303,000030,MAT000220,1782,ST,35693.46,1000
100,8000017304,000010,MAT000183,3048,ST,41269.92,1200
100,8000017304,000020,MAT000095,2327,ST,7516.21,1100
100,8000017305,000010,MAT000238,2367,ST,57683.79,1000
100,8000017306,000010,MAT000274,3400,ST,41140.0,1100
