MANDT,TKNUM,TSNUM,TSRFO,KNESSION
100,0000001164,0001,0001,LOC001
100,0000001164,0002,0002,LOC002
100,0000001165,0001,0001,LOC001
100,0000001165,0002,0002,LOC002
100,0000001166,0001,0001,LOC001
100,0000001166,0002,0002,LOC002
100,0000001167,0001,0001,LOC001
100,0000001167,0002,0002,LOC002
100,0000001168,0001,0001,LOC001
100,0000001168,0002,0002,LOC002
100,0000001169,0001,0001,LOC001
100,0000001169,0002,0002,LOC002
100,0000001170,0001,0001,LOC001
100,0000001170,0002,0002,LOC002
100,0000001171,0001,0001,LOC001
100,0000001171,0002,0002,LOC002
100,0000001172,0001,0001,LOC001
100,0000001172,0002,0002,LOC002
100,0000001173,0001,0001,LOC001
100,0000001173,0002,0002,LOC002
100,0000001174,0001,0001,LOC001
100,0000001174,0002,0002,LOC002
100,0000001175,0001,0001,LOC001
100,0000001175,0002,0002,LOC002
100,0000001176,0001,0001,LOC001
100,0000001176,0002,0002,LOC002
100,0000001177,0001,0001,LOC001
100,0000001177,0002,0002,LOC002
100,0000001178,0001,0001,LOC001
100,0000001178,0002,0002,LOC002
100,0000001179,0001,0001,LOC001
100,0000001179,0002,0002,LOC002
100,0000001180,0001,0001,LOC001
100,0000001180,0002,0002,LOC002
100,0000001181,0001,0001,LOC001
100,0000001181,0002,0002,LOC002
100,0000001182,0001,0001,LOC001
100,0000001182,0002,0002,LOC002
100,0000001183,0001,0001,LOC001
100,0000001183,0002,0002,LOC002
100,0000001184,0001,0001,LOC001
100,0000001184,0002,0002,LOC002
100,0000001185,0001,0001,LOC001
100,0000001185,0002,0002,LOC002
100,0000001186,0001,0001,LOC001
100,0000001186,0002,0002,LOC002
100,0000001187,0001,0001,LOC001
100,0000001187,0002,0002,LOC002
100,0000001188,0001,0001,LOC001
100,0000001188,0002,0002,LOC002
100,0000001189,0001,0001,LOC001
100,0000001189,0002,0002,LOC002
100,0000001190,0001,0001,LOC001
100,0000001190,0002,0002,LOC002
100,0000001191,0001,0001,LOC001
100,0000001191,0002,0002,LOC002
100,0000001192,0001,0001,LOC001
100,0000001192,0002,0002,LOC002
100,0000001193,0001,0001,LOC001
100,0000001193,0002,0002,LOC002
100,0000001194,0001,0001,LOC001
100,0000001194,0002,0002,LOC002
100,0000001195,0001,0001,LOC001
100,0000001195,0002,0002,LOC002
100,0000001196,0001,0001,LOC001
100,0000001196,0002,0002,LOC002
100,0000001197,0001,0001,LOC001
100,0000001197,0002,0002,LOC002
100,0000001198,0001,0001,LOC001
100,0000001198,0002,0002,LOC002
100,0000001199,0001,0001,LOC001
100,0000001199,0002,0002,LOC002
100,0000001200,0001,0001,LOC001
100,0000001200,0002,0002,LOC002
100,0000001201,0001,0001,LOC001
100,0000001201,0002,0002,LOC002
100,0000001202,0001,0001,LOC001
100,0000001202,0002,0002,LOC002
100,0000001203,0001,0001,LOC001
100,0000001203,0002,0002,LOC002
100,0000001204,0001,0001,LOC001
100,0000001204,0002,0002,LOC002
100,0000001205,0001,0001,LOC001
100,0000001205,0002,0002,LOC002
100,0000001206,0001,0001,LOC001
100,0000001206,0002,0002,LOC002
100,0000001207,0001,0001,LOC001
100,0000001207,0002,0002,LOC002
100,0000001208,0001,0001,LOC001
100,0000001208,0002,0002,LOC002
100,0000001209,0001,0001,LOC001
100,0000001209,0002,0002,LOC002
100,0000001210,0001,0001,LOC001
100,0000001210,0002,0002,LOC002
100,0000001211,0001,0001,LOC001
100,0000001211,0002,0002,LOC002
100,0000001212,0001,0001,LOC001
100,0000001212,0002,0002,LOC002
100,0000001213,0001,0001,LOC001
100,0000001213,0002,0002,LOC002
100,0000001214,0001,0001,LOC001
100,0000001214,0002,0002,LOC002
100,0000001215,0001,0001,LOC001
100,0000001215,0002,0002,LOC002
100,0000001216,0001,0001,LOC001
100,0000001216,0002,0002,LOC002
100,0000001217,0001,0001,LOC001
100,0000001217,0002,0002,LOC002
100,0000001218,0001,0001,LOC001
100,0000001218,0002,0002,LOC002
100,0000001219,0001,0001,LOC001
100,0000001219,0002,0002,LOC002
100,0000001220,0001,0001,LOC001
100,0000001220,0002,0002,LOC002
100,0000001221,0001,0001,LOC001
100,0000001221,0002,0002,LOC002
100,0000001222,0001,0001,LOC001
100,0000001222,0002,0002,LOC002
100,0000001223,0001,0001,LOC001
100,0000001223,0002,0002,LOC002
100,0000001224,0001,0001,LOC001
100,0000001224,0002,0002,LOC002
100,0000001225,0001,0001,LOC001
100,0000001225,0002,0002,LOC002
100,0000001226,0001,0001,LOC001
100,0000001226,0002,0002,LOC002
100,0000001227,0001,0001,LOC001
100,0000001227,0002,0002,LOC002
100,0000001228,0001,0001,LOC001
100,0000001228,0002,0002,LOC002
100,0000001229,0001,0001,LOC001
100,0000001229,0002,0002,LOC002
100,0000001230,0001,0001,LOC001
100,0000001230,0002,0002,LOC002
100,0000001231,0001,0001,LOC001
100,0000001231,0002,0002,LOC002
100,0000001232,0001,0001,LOC001
100,0000001232,0002,0002,LOC002
100,0000001233,0001,0001,LOC001
100,0000001233,0002,0002,LOC002
100,0000001234,0001,0001,LOC001
100,0000001234,0002,0002,LOC002
100,0000001235,0001,0001,LOC001
100,0000001235,0002,0002,LOC002
100,0000001236,0001,0001,LOC001
100,0000001236,0002,0002,LOC002
100,0000001237,0001,0001,LOC001
100,0000001237,0002,0002,LOC002
100,0000001238,0001,0001,LOC001
100,0000001238,0002,0002,LOC002
100,0000001239,0001,0001,LOC001
100,0000001239,0002,0002,LOC002
100,0000001240,0001,0001,LOC001
100,0000001240,0002,0002,LOC002
100,0000001241,0001,0001,LOC001
100,0000001241,0002,0002,LOC002
100,0000001242,0001,0001,LOC001
100,0000001242,0002,0002,LOC002
100,0000001243,0001,0001,LOC001
100,0000001243,0002,0002,LOC002
100,0000001244,0001,0001,LOC001
100,0000001244,0002,0002,LOC002
100,0000001245,0001,0001,LOC001
100,0000001245,0002,0002,LOC002
100,0000001246,0001,0001,LOC001
100,0000001246,0002,0002,LOC002
100,0000001247,0001,0001,LOC001
100,0000001247,0002,0002,LOC002
100,0000001248,0001,0001,LOC001
100,0000001248,0002,0002,LOC002
100,0000001249,0001,0001,LOC001
100,0000001249,0002,0002,LOC002
100,0000001250,0001,0001,LOC001
100,0000001250,0002,0002,LOC002
100,0000001251,0001,0001,LOC001
100,0000001251,0002,0002,LOC002
100,0000001252,0001,0001,LOC001
100,0000001252,0002,0002,LOC002
100,0000001253,0001,0001,LOC001
100,0000001253,0002,0002,LOC002
100,0000001254,0001,0001,LOC001
100,0000001254,0002,0002,LOC002
100,0000001255,0001,0001,LOC001
100,0000001255,0002,0002,LOC002
100,0000001256,0001,0001,LOC001
100,0000001256,0002,0002,LOC002
100,0000001257,0001,0001,LOC001
100,0000001257,0002,0002,LOC002
100,0000001258,0001,0001,LOC001
100,0000001258,0002,0002,LOC002
100,0000001259,0001,0001,LOC001
100,0000001259,0002,0002,LOC002
100,0000001260,0001,0001,LOC001
100,0000001260,0002,0002,LOC002
100,0000001261,0001,0001,LOC001
100,0000001261,0002,0002,LOC002
100,0000001262,0001,0001,LOC001
100,0000001262,0002,0002,LOC002
100,0000001263,0001,0001,LOC001
100,0000001263,0002,0002,LOC002
100,0000001264,0001,0001,LOC001
100,0000001264,0002,0002,LOC002
100,0000001265,0001,0001,LOC001
100,0000001265,0002,0002,LOC002
100,0000001266,0001,0001,LOC001
100,0000001266,0002,0002,LOC002
100,0000001267,0001,0001,LOC001
100,0000001267,0002,0002,LOC002
100,0000001268,0001,0001,LOC001
100,0000001268,0002,0002,LOC002
100,0000001269,0001,0001,LOC001
100,0000001269,0002,0002,LOC002
100,0000001270,0001,0001,LOC001
100,0000001270,0002,0002,LOC002
100,0000001271,0001,0001,LOC001
100,0000001271,0002,0002,LOC002
100,0000001272,0001,0001,LOC001
100,0000001272,0002,0002,LOC002
100,0000001273,0001,0001,LOC001
100,0000001273,0002,0002,LOC002
100,0000001274,0001,0001,LOC001
100,0000001274,0002,0002,LOC002
100,0000001275,0001,0001,LOC001
100,0000001275,0002,0002,LOC002
100,0000001276,0001,0001,LOC001
100,0000001276,0002,0002,LOC002
100,0000001277,0001,0001,LOC001
100,0000001277,0002,0002,LOC002
100,0000001278,0001,0001,LOC001
100,0000001278,0002,0002,LOC002
100,0000001279,0001,0001,LOC001
100,0000001279,0002,0002,LOC002
100,0000001280,0001,0001,LOC001
100,0000001280,0002,0002,LOC002
100,0000001281,0001,0001,LOC001
100,0000001281,0002,0002,LOC002
100,0000001282,0001,0001,LOC001
100,0000001282,0002,0002,LOC002
100,0000001283,0001,0001,LOC001
100,0000001283,0002,0002,LOC002
100,0000001284,0001,0001,LOC001
100,0000001284,0002,0002,LOC002
100,0000001285,0001,0001,LOC001
100,0000001285,0002,0002,LOC002
100,0000001286,0001,0001,LOC001
100,0000001286,0002,0002,LOC002
100,0000001287,0001,0001,LOC001
100,0000001287,0002,0002,LOC002
100,0000001288,0001,0001,LOC001
100,0000001288,0002,0002,LOC002
100,0000001289,0001,0001,LOC001
100,0000001289,0002,0002,LOC002
100,0000001290,0001,0001,LOC001
100,0000001290,0002,0002,LOC002
100,0000001291,0001,0001,LOC001
100,0000001291,0002,0002,LOC002
100,0000001292,0001,0001,LOC001
100,0000001292,0002,0002,LOC002
100,0000001293,0001,0001,LOC001
100,0000001293,0002,0002,LOC002
100,0000001294,0001,0001,LOC001
100,0000001294,0002,0002,LOC002
100,0000001295,0001,0001,LOC001
100,0000001295,0002,0002,LOC002
100,0000001296,0001,0001,LOC001
100,0000001296,0002,0002,LOC002
100,0000001297,0001,0001,LOC001
100,0000001297,0002,0002,LOC002
100,0000001298,0001,0001,LOC001
100,0000001298,0002,0002,LOC002
100,0000001299,0001,0001,LOC001
100,0000001299,0002,0002,LOC002
100,0000001300,0001,0001,LOC001
100,0000001300,0002,0002,LOC002
100,0000001301,0001,0001,LOC001
100,0000001301,0002,0002,LOC002
100,0000001302,0001,0001,LOC001
100,0000001302,0002,0002,LOC002
100,0000001303,0001,0001,LOC001
100,0000001303,0002,0002,LOC002
100,0000001304,0001,0001,LOC001
100,0000001304,0002,0002,LOC002
100,0000001305,0001,0001,LOC001
100,0000001305,0002,0002,LOC002
100,0000001306,0001,0001,LOC001
100,0000001306,0002,0002,LOC002
100,0000001307,0001,0001,LOC001
100,0000001307,0002,0002,LOC002
100,0000001308,0001,0001,LOC001
100,0000001308,0002,0002,LOC002
100,0000001309,0001,0001,LOC001
100,0000001309,0002,0002,LOC002
100,0000001310,0001,0001,LOC001
100,0000001310,0002,0002,LOC002
100,0000001311,0001,0001,LOC001
100,0000001311,0002,0002,LOC002
100,0000001312,0001,0001,LOC001
100,0000001312,0002,0002,LOC002
100,0000001313,0001,0001,LOC001
100,0000001313,0002,0002,LOC002
100,0000001314,0001,0001,LOC001
100,0000001314,0002,0002,LOC002
100,0000001315,0001,0001,LOC001
100,0000001315,0002,0002,LOC002
100,0000001316,0001,0001,LOC001
100,0000001316,0002,0002,LOC002
100,0000001317,0001,0001,LOC001
100,0000001317,0002,0002,LOC002
100,0000001318,0001,0001,LOC001
100,0000001318,0002,0002,LOC002
100,0000001319,0001,0001,LOC001
100,0000001319,0002,0002,LOC002
100,0000001320,0001,0001,LOC001
100,0000001320,0002,0002,LOC002
100,0000001321,0001,0001,LOC001
100,0000001321,0002,0002,LOC002
100,0000001322,0001,0001,LOC001
100,0000001322,0002,0002,LOC002
100,0000001323,0001,0001,LOC001
100,0000001323,0002,0002,LOC002
100,0000001324,0001,0001,LOC001
100,0000001324,0002,0002,LOC002
100,0000001325,0001,0001,LOC001
100,0000001325,0002,0002,LOC002
100,0000001326,0001,0001,LOC001
100,0000001326,0002,0002,LOC002
100,0000001327,0001,0001,LOC001
100,0000001327,0002,0002,LOC002
100,0000001328,0001,0001,LOC001
100,0000001328,0002,0002,LOC002
100,0000001329,0001,0001,LOC001
100,0000001329,0002,0002,LOC002
100,0000001330,0001,0001,LOC001
100,0000001330,0002,0002,LOC002
100,0000001331,0001,0001,LOC001
100,0000001331,0002,0002,LOC002
100,0000001332,0001,0001,LOC001
100,0000001332,0002,0002,LOC002
100,0000001333,0001,0001,LOC001
100,0000001333,0002,0002,LOC002
100,0000001334,0001,0001,LOC001
100,0000001334,0002,0002,LOC002
100,0000001335,0001,0001,LOC001
100,0000001335,0002,0002,LOC002
100,0000001336,0001,0001,LOC001
100,0000001336,0002,0002,LOC002
100,0000001337,0001,0001,LOC001
100,0000001337,0002,0002,LOC002
100,0000001338,0001,0001,LOC001
100,0000001338,0002,0002,LOC002
100,0000001339,0001,0001,LOC001
100,0000001339,0002,0002,LOC002
100,0000001340,0001,0001,LOC001
100,0000001340,0002,0002,LOC002
100,0000001341,0001,0001,LOC001
100,0000001341,0002,0002,LOC002
100,0000001342,0001,0001,LOC001
100,0000001342,0002,0002,LOC002
100,0000001343,0001,0001,LOC001
100,0000001343,0002,0002,LOC002
100,0000001344,0001,0001,LOC001
100,0000001344,0002,0002,LOC002
100,0000001345,0001,0001,LOC001
100,0000001345,0002,0002,LOC002
100,0000001346,0001,0001,LOC001
100,0000001346,0002,0002,LOC002
100,0000001347,0001,0001,LOC001
100,0000001347,0002,0002,LOC002
100,0000001348,0001,0001,LOC001
100,0000001348,0002,0002,LOC002
100,0000001349,0001,0001,LOC001
100,0000001349,0002,0002,LOC002
100,0000001350,0001,0001,LOC001
100,0000001350,0002,0002,LOC002
100,0000001351,0001,0001,LOC001
100,0000001351,0002,0002,LOC002
100,0000001352,0001,0001,LOC001
100,0000001352,0002,0002,LOC002
100,0000001353,0001,0001,LOC001
100,0000001353,0002,0002,LOC002
100,0000001354,0001,0001,LOC001
100,0000001354,0002,0002,LOC002
100,0000001355,0001,0001,LOC001
100,0000001355,0002,0002,LOC002
100,0000001356,0001,0001,LOC001
100,0000001356,0002,0002,LOC002
100,0000001357,0001,0001,LOC001
100,0000001357,0002,0002,LOC002
100,0000001358,0001,0001,LOC001
100,0000001358,0002,0002,LOC002
100,0000001359,0001,0001,LOC001
100,0000001359,0002,0002,LOC002
100,0000001360,0001,0001,LOC001
100,0000001360,0002,0002,LOC002
100,0000001361,0001,0001,LOC001
100,0000001361,0002,0002,LOC002
100,0000001362,0001,0001,LOC001
100,0000001362,0002,0002,LOC002
100,0000001363,0001,0001,LOC001
100,0000001363,0002,0002,LOC002
100,0000001364,0001,0001,LOC001
100,0000001364,0002,0002,LOC002
100,0000001365,0001,0001,LOC001
100,0000001365,0002,0002,LOC002
100,0000001366,0001,0001,LOC001
100,0000001366,0002,0002,LOC002
100,0000001367,0001,0001,LOC001
100,0000001367,0002,0002,LOC002
100,0000001368,0001,0001,LOC001
100,0000001368,0002,0002,LOC002
100,0000001369,0001,0001,LOC001
100,0000001369,0002,0002,LOC002
100,0000001370,0001,0001,LOC001
100,0000001370,0002,0002,LOC002
100,0000001371,0001,0001,LOC001
100,0000001371,0002,0002,LOC002
100,0000001372,0001,0001,LOC001
100,0000001372,0002,0002,LOC002
100,0000001373,0001,0001,LOC001
100,0000001373,0002,0002,LOC002
100,0000001374,0001,0001,LOC001
100,0000001374,0002,0002,LOC002
100,0000001375,0001,0001,LOC001
100,0000001375,0002,0002,LOC002
100,0000001376,0001,0001,LOC001
100,0000001376,0002,0002,LOC002
100,0000001377,0001,0001,LOC001
100,0000001377,0002,0002,LOC002
100,0000001378,0001,0001,LOC001
100,0000001378,0002,0002,LOC002
100,0000001379,0001,0001,LOC001
100,0000001379,0002,0002,LOC002
100,0000001380,0001,0001,LOC001
100,0000001380,0002,0002,LOC002
100,0000001381,0001,0001,LOC001
100,0000001381,0002,0002,LOC002
100,0000001382,0001,0001,LOC001
100,0000001382,0002,0002,LOC002
100,0000001383,0001,0001,LOC001
100,0000001383,0002,0002,LOC002
100,0000001384,0001,0001,LOC001
100,0000001384,0002,0002,LOC002
100,0000001385,0001,0001,LOC001
100,0000001385,0002,0002,LOC002
100,0000001386,0001,0001,LOC001
100,0000001386,0002,0002,LOC002
100,0000001387,0001,0001,LOC001
100,0000001387,0002,0002,LOC002
100,0000001388,0001,0001,LOC001
100,0000001388,0002,0002,LOC002
100,0000001389,0001,0001,LOC001
100,0000001389,0002,0002,LOC002
100,0000001390,0001,0001,LOC001
100,0000001390,0002,0002,LOC002
100,0000001391,0001,0001,LOC001
100,0000001391,0002,0002,LOC002
100,0000001392,0001,0001,LOC001
100,0000001392,0002,0002,LOC002
100,0000001393,0001,0001,LOC001
100,0000001393,0002,0002,LOC002
100,0000001394,0001,0001,LOC001
100,0000001394,0002,0002,LOC002
100,0000001395,0001,0001,LOC001
100,0000001395,0002,0002,LOC002
100,0000001396,0001,0001,LOC001
100,0000001396,0002,0002,LOC002
100,0000001397,0001,0001,LOC001
100,0000001397,0002,0002,LOC002
100,0000001398,0001,0001,LOC001
100,0000001398,0002,0002,LOC002
100,0000001399,0001,0001,LOC001
100,0000001399,0002,0002,LOC002
100,0000001400,0001,0001,LOC001
100,0000001400,0002,0002,LOC002
100,0000001401,0001,0001,LOC001
100,0000001401,0002,0002,LOC002
100,0000001402,0001,0001,LOC001
100,0000001402,0002,0002,LOC002
100,0000001403,0001,0001,LOC001
100,0000001403,0002,0002,LOC002
100,0000001404,0001,0001,LOC001
100,0000001404,0002,0002,LOC002
100,0000001405,0001,0001,LOC001
100,0000001405,0002,0002,LOC002
100,0000001406,0001,0001,LOC001
100,0000001406,0002,0002,LOC002
100,0000001407,0001,0001,LOC001
100,0000001407,0002,0002,LOC002
100,0000001408,0001,0001,LOC001
100,0000001408,0002,0002,LOC002
100,0000001409,0001,0001,LOC001
100,0000001409,0002,0002,LOC002
100,0000001410,0001,0001,LOC001
100,0000001410,0002,0002,LOC002
100,0000001411,0001,0001,LOC001
100,0000001411,0002,0002,LOC002
100,0000001412,0001,0001,LOC001
100,0000001412,0002,0002,LOC002
100,0000001413,0001,0001,LOC001
100,0000001413,0002,0002,LOC002
100,0000001414,0001,0001,LOC001
100,0000001414,0002,0002,LOC002
100,0000001415,0001,0001,LOC001
100,0000001415,0002,0002,LOC002
100,0000001416,0001,0001,LOC001
100,0000001416,0002,0002,LOC002
100,0000001417,0001,0001,LOC001
100,0000001417,0002,0002,LOC002
100,0000001418,0001,0001,LOC001
100,0000001418,0002,0002,LOC002
100,0000001419,0001,0001,LOC001
100,0000001419,0002,0002,LOC002
100,0000001420,0001,0001,LOC001
100,0000001420,0002,0002,LOC002
100,0000001421,0001,0001,LOC001
100,0000001421,0002,0002,LOC002
100,0000001422,0001,0001,LOC001
100,0000001422,0002,0002,LOC002
100,0000001423,0001,0001,LOC001
100,0000001423,0002,0002,LOC002
100,0000001424,0001,0001,LOC001
100,0000001424,0002,0002,LOC002
100,0000001425,0001,0001,LOC001
100,0000001425,0002,0002,LOC002
100,0000001426,0001,0001,LOC001
100,0000001426,0002,0002,LOC002
100,0000001427,0001,0001,LOC001
100,0000001427,0002,0002,LOC002
100,0000001428,0001,0001,LOC001
100,0000001428,0002,0002,LOC002
100,0000001429,0001,0001,LOC001
100,0000001429,0002,0002,LOC002
100,0000001430,0001,0001,LOC001
100,0000001430,0002,0002,LOC002
100,0000001431,0001,0001,LOC001
100,0000001431,0002,0002,LOC002
100,0000001432,0001,0001,LOC001
100,0000001432,0002,0002,LOC002
100,0000001433,0001,0001,LOC001
100,0000001433,0002,0002,LOC002
100,0000001434,0001,0001,LOC001
100,0000001434,0002,0002,LOC002
100,0000001435,0001,0001,LOC001
100,0000001435,0002,0002,LOC002
100,0000001436,0001,0001,LOC001
100,0000001436,0002,0002,LOC002
100,0000001437,0001,0001,LOC001
100,0000001437,0002,0002,LOC002
100,0000001438,0001,0001,LOC001
100,0000001438,0002,0002,LOC002
100,0000001439,0001,0001,LOC001
100,0000001439,0002,0002,LOC002
100,0000001440,0001,0001,LOC001
100,0000001440,0002,0002,LOC002
100,0000001441,0001,0001,LOC001
100,0000001441,0002,0002,LOC002
100,0000001442,0001,0001,LOC001
100,0000001442,0002,0002,LOC002
100,0000001443,0001,0001,LOC001
100,0000001443,0002,0002,LOC002
100,0000001444,0001,0001,LOC001
100,0000001444,0002,0002,LOC002
100,0000001445,0001,0001,LOC001
100,0000001445,0002,0002,LOC002
100,0000001446,0001,0001,LOC001
100,0000001446,0002,0002,LOC002
100,0000001447,0001,0001,LOC001
100,0000001447,0002,0002,LOC002
100,0000001448,0001,0001,LOC001
100,0000001448,0002,0002,LOC002
100,0000001449,0001,0001,LOC001
100,0000001449,0002,0002,LOC002
100,0000001450,0001,0001,LOC001
100,0000001450,0002,0002,LOC002
100,0000001451,0001,0001,LOC001
100,0000001451,0002,0002,LOC002
100,0000001452,0001,0001,LOC001
100,0000001452,0002,0002,LOC002
100,0000001453,0001,0001,LOC001
100,0000001453,0002,0002,LOC002
100,0000001454,0001,0001,LOC001
100,0000001454,0002,0002,LOC002
100,0000001455,0001,0001,LOC001
100,0000001455,0002,0002,LOC002
100,0000001456,0001,0001,LOC001
100,0000001456,0002,0002,LOC002
100,0000001457,0001,0001,LOC001
100,0000001457,0002,0002,LOC002
100,0000001458,0001,0001,LOC001
100,0000001458,0002,0002,LOC002
100,0000001459,0001,0001,LOC001
100,0000001459,0002,0002,LOC002
100,0000001460,0001,0001,LOC001
100,0000001460,0002,0002,LOC002
100,0000001461,0001,0001,LOC001
100,0000001461,0002,0002,LOC002
100,0000001462,0001,0001,LOC001
100,0000001462,0002,0002,LOC002
100,0000001463,0001,0001,LOC001
100,0000001463,0002,0002,LOC002
100,0000001464,0001,0001,LOC001
100,0000001464,0002,0002,LOC002
100,0000001465,0001,0001,LOC001
100,0000001465,0002,0002,LOC002
100,0000001466,0001,0001,LOC001
100,0000001466,0002,0002,LOC002
100,0000001467,0001,0001,LOC001
100,0000001467,0002,0002,LOC002
100,0000001468,0001,0001,LOC001
100,0000001468,0002,0002,LOC002
100,0000001469,0001,0001,LOC001
100,0000001469,0002,0002,LOC002
100,0000001470,0001,0001,LOC001
100,0000001470,0002,0002,LOC002
100,0000001471,0001,0001,LOC001
100,0000001471,0002,0002,LOC002
100,0000001472,0001,0001,LOC001
100,0000001472,0002,0002,LOC002
100,0000001473,0001,0001,LOC001
100,0000001473,0002,0002,LOC002
100,0000001474,0001,0001,LOC001
100,0000001474,0002,0002,LOC002
100,0000001475,0001,0001,LOC001
100,0000001475,0002,0002,LOC002
100,0000001476,0001,0001,LOC001
100,0000001476,0002,0002,LOC002
100,0000001477,0001,0001,LOC001
100,0000001477,0002,0002,LOC002
100,0000001478,0001,0001,LOC001
100,0000001478,0002,0002,LOC002
100,0000001479,0001,0001,LOC001
100,0000001479,0002,0002,LOC002
100,0000001480,0001,0001,LOC001
100,0000001480,0002,0002,LOC002
100,0000001481,0001,0001,LOC001
100,0000001481,0002,0002,LOC002
100,0000001482,0001,0001,LOC001
100,0000001482,0002,0002,LOC002
100,0000001483,0001,0001,LOC001
100,0000001483,0002,0002,LOC002
100,0000001484,0001,0001,LOC001
100,0000001484,0002,0002,LOC002
100,0000001485,0001,0001,LOC001
100,0000001485,0002,0002,LOC002
100,0000001486,0001,0001,LOC001
100,0000001486,0002,0002,LOC002
100,0000001487,0001,0001,LOC001
100,0000001487,0002,0002,LOC002
100,0000001488,0001,0001,LOC001
100,0000001488,0002,0002,LOC002
100,0000001489,0001,0001,LOC001
100,0000001489,0002,0002,LOC002
100,0000001490,0001,0001,LOC001
100,0000001490,0002,0002,LOC002
100,0000001491,0001,0001,LOC001
100,0000001491,0002,0002,LOC002
100,0000001492,0001,0001,LOC001
100,0000001492,0002,0002,LOC002
100,0000001493,0001,0001,LOC001
100,0000001493,0002,0002,LOC002
100,0000001494,0001,0001,LOC001
100,0000001494,0002,0002,LOC002
100,0000001495,0001,0001,LOC001
100,0000001495,0002,0002,LOC002
100,0000001496,0001,0001,LOC001
100,0000001496,0002,0002,LOC002
100,0000001497,0001,0001,LOC001
100,0000001497,0002,0002,LOC002
100,0000001498,0001,0001,LOC001
100,0000001498,0002,0002,LOC002
100,0000001499,0001,0001,LOC001
100,0000001499,0002,0002,LOC002
100,0000001500,0001,0001,LOC001
100,0000001500,0002,0002,LOC002
100,0000001501,0001,0001,LOC001
100,0000001501,0002,0002,LOC002
100,0000001502,0001,0001,LOC001
100,0000001502,0002,0002,LOC002
100,0000001503,0001,0001,LOC001
100,0000001503,0002,0002,LOC002
100,0000001504,0001,0001,LOC001
100,0000001504,0002,0002,LOC002
100,0000001505,0001,0001,LOC001
100,0000001505,0002,0002,LOC002
100,0000001506,0001,0001,LOC001
100,0000001506,0002,0002,LOC002
100,0000001507,0001,0001,LOC001
100,0000001507,0002,0002,LOC002
100,0000001508,0001,0001,LOC001
100,0000001508,0002,0002,LOC002
100,0000001509,0001,0001,LOC001
100,0000001509,0002,0002,LOC002
100,0000001510,0001,0001,LOC001
100,0000001510,0002,0002,LOC002
100,0000001511,0001,0001,LOC001
100,0000001511,0002,0002,LOC002
100,0000001512,0001,0001,LOC001
100,0000001512,0002,0002,LOC002
100,0000001513,0001,0001,LOC001
100,0000001513,0002,0002,LOC002
100,0000001514,0001,0001,LOC001
100,0000001514,0002,0002,LOC002
100,0000001515,0001,0001,LOC001
100,0000001515,0002,0002,LOC002
100,0000001516,0001,0001,LOC001
100,0000001516,0002,0002,LOC002
100,0000001517,0001,0001,LOC001
100,0000001517,0002,0002,LOC002
100,0000001518,0001,0001,LOC001
100,0000001518,0002,0002,LOC002
100,0000001519,0001,0001,LOC001
100,0000001519,0002,0002,LOC002
100,0000001520,0001,0001,LOC001
100,0000001520,0002,0002,LOC002
100,0000001521,0001,0001,LOC001
100,0000001521,0002,0002,LOC002
100,0000001522,0001,0001,LOC001
100,0000001522,0002,0002,LOC002
100,0000001523,0001,0001,LOC001
100,0000001523,0002,0002,LOC002
100,0000001524,0001,0001,LOC001
100,0000001524,0002,0002,LOC002
100,0000001525,0001,0001,LOC001
100,0000001525,0002,0002,LOC002
100,0000001526,0001,0001,LOC001
100,0000001526,0002,0002,LOC002
100,0000001527,0001,0001,LOC001
100,0000001527,0002,0002,LOC002
100,0000001528,0001,0001,LOC001
100,0000001528,0002,0002,LOC002
100,0000001529,0001,0001,LOC001
100,0000001529,0002,0002,LOC002
100,0000001530,0001,0001,LOC001
100,0000001530,0002,0002,LOC002
100,0000001531,0001,0001,LOC001
100,0000001531,0002,0002,LOC002
100,0000001532,0001,0001,LOC001
100,0000001532,0002,0002,LOC002
100,0000001533,0001,0001,LOC001
100,0000001533,0002,0002,LOC002
100,0000001534,0001,0001,LOC001
100,0000001534,0002,0002,LOC002
100,0000001535,0001,0001,LOC001
100,0000001535,0002,0002,LOC002
100,0000001536,0001,0001,LOC001
100,0000001536,0002,0002,LOC002
100,0000001537,0001,0001,LOC001
100,0000001537,0002,0002,LOC002
100,0000001538,0001,0001,LOC001
100,0000001538,0002,0002,LOC002
100,0000001539,0001,0001,LOC001
100,0000001539,0002,0002,LOC002
100,0000001540,0001,0001,LOC001
100,0000001540,0002,0002,LOC002
100,0000001541,0001,0001,LOC001
100,0000001541,0002,0002,LOC002
100,0000001542,0001,0001,LOC001
100,0000001542,0002,0002,LOC002
100,0000001543,0001,0001,LOC001
100,0000001543,0002,0002,LOC002
100,0000001544,0001,0001,LOC001
100,0000001544,0002,0002,LOC002
100,0000001545,0001,0001,LOC001
100,0000001545,0002,0002,LOC002
100,0000001546,0001,0001,LOC001
100,0000001546,0002,0002,LOC002
100,0000001547,0001,0001,LOC001
100,0000001547,0002,0002,LOC002
100,0000001548,0001,0001,LOC001
100,0000001548,0002,0002,LOC002
100,0000001549,0001,0001,LOC001
100,0000001549,0002,0002,LOC002
100,0000001550,0001,0001,LOC001
100,0000001550,0002,0002,LOC002
100,0000001551,0001,0001,LOC001
100,0000001551,0002,0002,LOC002
