MANDT,TKNUM,VFKNI,KSCHL,KBETR,WAERS
100,0000000981,000002,PR00,72.6,EUR
100,0000000982,000001,PR00,113.73,EUR
100,0000000982,000002,PR00,261.64,EUR
100,0000000983,000001,PR00,206.55,EUR
100,0000000983,000002,K005,347.99,EUR
100,0000000984,000001,PR00,347.85,EUR
100,0000000984,000002,K005,195.05,EUR
100,0000000985,000001,K004,348.72,EUR
100,0000000985,000002,K004,339.38,EUR
100,0000000986,000001,K005,198.16,EUR
100,0000000986,000002,PR00,199.3,EUR
100,0000000987,000001,K004,268.99,EUR
100,0000000987,000002,K004,26.57,EUR
100,0000000988,000001,K004,315.24,EUR
100,0000000988,000002,PR00,318.04,EUR
100,0000000989,000001,K005,145.47,EUR
100,0000000989,000002,PR00,30.08,EUR
100,0000000990,000001,K004,233.2,EUR
100,0000000990,000002,K004,477.27,EUR
100,0000000991,000001,K005,282.52,EUR
100,0000000991,000002,PR00,94.84,EUR
100,0000000992,000001,K005,457.55,EUR
100,0000000992,000002,PR00,459.46,EUR
100,0000000993,000001,K005,49.67,EUR
100,0000000993,000002,K004,318.42,EUR
100,0000000994,000001,PR00,180.18,EUR
100,0000000994,000002,K004,206.94,EUR
100,0000000995,000001,PR00,34.1,EUR
100,0000000995,000002,PR00,192.79,EUR
100,0000000996,000001,K005,368.73,EUR
100,0000000996,000002,PR00,278.33,EUR
100,0000000997,000001,K004,365.98,EUR
100,0000000997,000002,PR00,70.13,EUR
100,0000000998,000001,K004,267.22,EUR
100,0000000998,000002,PR00,479.71,EUR
100,0000000999,000001,PR00,137.17,EUR
100,0000000999,000002,K005,234.65,EUR
100,0000001000,000001,PR00,352.9,EUR
100,0000001000,000002,K005,84.67,EUR
100,0000001001,000001,K004,98.63,EUR
100,0000001001,000002,K005,67.68,EUR
100,0000001002,000001,K004,345.74,EUR
100,0000001002,000002,K005,45.51,EUR
100,0000001003,000001,PR00,386.08,EUR
100,0000001003,000002,K005,134.54,EUR
100,0000001004,000001,K004,249.32,EUR
100,0000001004,000002,PR00,482.11,EUR
100,0000001005,000001,K005,178.93,EUR
100,0000001005,000002,PR00,106.07,EUR
100,0000001006,000001,K005,435.39,EUR
100,0000001006,000002,PR00,443.63,EUR
100,0000001007,000001,PR00,77.56,EUR
100,0000001007,000002,K004,175.17,EUR
100,0000001008,000001,K004,75.56,EUR
100,0000001008,000002,K004,28.26,EUR
100,0000001009,000001,PR00,39.62,EUR
100,0000001009,000002,PR00,266.07,EUR
100,0000001010,000001,K005,66.45,EUR
100,0000001010,000002,K005,271.04,EUR
100,0000001011,000001,K004,320.81,EUR
100,0000001011,000002,K005,101.64,EUR
100,0000001012,000001,PR00,255.27,EUR
100,0000001012,000002,PR00,392.97,EUR
100,0000001013,000001,K004,253.12,EUR
100,0000001013,000002,K005,364.1,EUR
100,0000001014,000001,K005,369.93,EUR
100,0000001014,000002,PR00,138.21,EUR
100,0000001015,000001,K005,493.03,EUR
100,0000001015,000002,PR00,278.32,EUR
100,0000001016,000001,K004,206.53,EUR
100,0000001016,000002,K004,70.12,EUR
100,0000001017,000001,PR00,447.14,EUR
100,0000001017,000002,K004,21.02,EUR
100,0000001018,000001,PR00,217.36,EUR
100,0000001018,000002,K004,308.79,EUR
100,0000001019,000001,PR00,401.98,EUR
100,0000001019,000002,K004,373.76,EUR
100,0000001020,000001,PR00,300.14,EUR
100,0000001020,000002,K005,34.55,EUR
100,0000001021,000001,K004,326.78,EUR
100,0000001021,000002,K005,25.97,EUR
100,0000001022,000001,K005,427.91,EUR
100,0000001022,000002,K004,244.88,EUR
100,0000001023,000001,K004,415.2,EUR
100,0000001023,000002,K005,49.51,EUR
100,0000001024,000001,K004,449.94,EUR
100,0000001024,000002,PR00,283.46,EUR
100,0000001025,000001,PR00,139.39,EUR
100,0000001025,000002,PR00,101.25,EUR
100,0000001026,000001,K005,192.57,EUR
100,0000001026,000002,K005,138.76,EUR
100,0000001027,000001,PR00,256.08,EUR
100,0000001027,000002,K005,93.43,EUR
100,0000001028,000001,PR00,342.21,EUR
100,0000001028,000002,K005,77.82,EUR
100,0000001029,000001,K005,478.86,EUR
100,0000001029,000002,PR00,430.81,EUR
100,0000001030,000001,K005,436.98,EUR
100,0000001030,000002,K005,313.49,EUR
100,0000001031,000001,K005,447.8,EUR
100,0000001031,000002,K004,101.25,EUR
100,0000001032,000001,K005,432.05,EUR
100,0000001032,000002,PR00,326.16,EUR
100,0000001033,000001,K005,453.56,EUR
100,0000001033,000002,PR00,417.19,EUR
100,0000001034,000001,K004,345.93,EUR
100,0000001034,000002,K005,410.67,EUR
100,0000001035,000001,K004,385.0,EUR
100,0000001035,000002,K005,227.93,EUR
100,0000001036,000001,PR00,64.6,EUR
100,0000001036,000002,K004,190.91,EUR
100,0000001037,000001,K004,320.34,EUR
100,0000001037,000002,PR00,108.12,EUR
100,0000001038,000001,K004,235.19,EUR
100,0000001038,000002,PR00,52.49,EUR
100,0000001039,000001,PR00,215.22,EUR
100,0000001039,000002,K004,463.52,EUR
100,0000001040,000001,K004,328.78,EUR
100,0000001040,000002,K004,30.85,EUR
100,0000001041,000001,PR00,256.63,EUR
100,0000001041,000002,K005,273.07,EUR
100,0000001042,000001,K004,271.82,EUR
100,0000001042,000002,K004,39.59,EUR
100,0000001043,000001,PR00,148.32,EUR
100,0000001043,000002,PR00,55.33,EUR
100,0000001044,000001,K004,128.22,EUR
100,0000001044,000002,K005,394.56,EUR
100,0000001045,000001,K005,422.63,EUR
100,0000001045,000002,K005,485.42,EUR
100,0000001046,000001,K005,366.9,EUR
100,0000001046,000002,K005,159.17,EUR
100,0000001047,000001,PR00,353.94,EUR
100,0000001047,000002,K005,29.85,EUR
100,0000001048,000001,PR00,270.38,EUR
100,0000001048,000002,K004,331.83,EUR
100,0000001049,000001,K005,71.88,EUR
100,0000001049,000002,PR00,18.54,EUR
100,0000001050,000001,K004,450.3,EUR
100,0000001050,000002,K004,497.96,EUR
100,0000001051,000001,K004,99.0,EUR
100,0000001051,000002,K004,439.47,EUR
100,0000001052,000001,PR00,278.58,EUR
100,0000001052,000002,K005,61.58,EUR
100,0000001053,000001,K004,463.95,EUR
100,0000001053,000002,PR00,495.93,EUR
100,0000001054,000001,PR00,293.21,EUR
100,0000001054,000002,K005,340.92,EUR
100,0000001055,000001,K005,438.47,EUR
100,0000001055,000002,PR00,70.45,EUR
100,0000001056,000001,PR00,358.69,EUR
100,0000001056,000002,K004,275.49,EUR
100,0000001057,000001,K004,220.7,EUR
100,0000001057,000002,PR00,154.35,EUR
100,0000001058,000001,PR00,54.81,EUR
100,0000001058,000002,PR00,350.84,EUR
100,0000001059,000001,PR00,151.87,EUR
100,0000001059,000002,K004,224.67,EUR
100,0000001060,000001,K005,235.13,EUR
100,0000001060,000002,K005,389.84,EUR
100,0000001061,000001,K004,138.41,EUR
100,0000001061,000002,K004,312.12,EUR
100,0000001062,000001,PR00,22.57,EUR
100,0000001062,000002,PR00,46.98,EUR
100,0000001063,000001,K004,319.19,EUR
100,0000001063,000002,PR00,106.11,EUR
100,0000001064,000001,PR00,116.51,EUR
100,0000001064,000002,PR00,300.51,EUR
100,0000001065,000001,K004,288.29,EUR
100,0000001065,000002,PR00,194.68,EUR
100,0000001066,000001,K004,215.77,EUR
100,0000001066,000002,K004,291.08,EUR
100,0000001067,000001,K004,130.56,EUR
100,0000001067,000002,PR00,437.53,EUR
100,0000001068,000001,K005,64.25,EUR
100,0000001068,000002,K005,112.24,EUR
100,0000001069,000001,PR00,162.18,EUR
100,0000001069,000002,K005,123.0,EUR
100,0000001070,000001,PR00,365.98,EUR
100,0000001070,000002,K005,175.84,EUR
100,0000001071,000001,PR00,261.42,EUR
100,0000001071,000002,K005,455.18,EUR
100,0000001072,000001,K004,400.33,EUR
100,0000001072,000002,K004,124.18,EUR
100,0000001073,000001,K004,145.7,EUR
100,0000001073,000002,K005,48.35,EUR
100,0000001074,000001,PR00,20.24,EUR
100,0000001074,000002,K004,353.31,EUR
100,0000001075,000001,K005,285.36,EUR
100,0000001075,000002,K005,281.4,EUR
100,0000001076,000001,K004,58.35,EUR
100,0000001076,000002,PR00,349.6,EUR
100,0000001077,000001,PR00,205.06,EUR
100,0000001077,000002,PR00,358.91,EUR
100,0000001078,000001,PR00,149.48,EUR
100,0000001078,000002,K004,290.8,EUR
100,0000001079,000001,K004,113.01,EUR
100,0000001079,000002,K005,442.81,EUR
100,0000001080,000001,K005,345.56,EUR
100,0000001080,000002,K005,49.14,EUR
100,0000001081,000001,K005,97.98,EUR
100,0000001081,000002,K005,25.97,EUR
100,0000001082,000001,PR00,48.9,EUR
100,0000001082,000002,PR00,11.5,EUR
100,0000001083,000001,PR00,260.57,EUR
100,0000001083,000002,K004,149.85,EUR
100,0000001084,000001,K005,291.24,EUR
100,0000001084,000002,K004,292.89,EUR
100,0000001085,000001,PR00,414.61,EUR
100,0000001085,000002,K005,60.87,EUR
100,0000001086,000001,PR00,458.82,EUR
100,0000001086,000002,K005,121.12,EUR
100,0000001087,000001,PR00,74.62,EUR
100,0000001087,000002,K004,297.65,EUR
100,0000001088,000001,K005,252.61,EUR
100,0000001088,000002,K005,457.22,EUR
100,0000001089,000001,K004,133.22,EUR
100,0000001089,000002,K005,235.9,EUR
100,0000001090,000001,K005,199.55,EUR
100,0000001090,000002,PR00,315.11,EUR
100,0000001091,000001,PR00,330.84,EUR
100,0000001091,000002,PR00,464.19,EUR
100,0000001092,000001,PR00,189.41,EUR
100,0000001092,000002,PR00,344.48,EUR
100,0000001093,000001,PR00,352.81,EUR
100,0000001093,000002,K004,297.01,EUR
100,0000001094,000001,K004,422.92,EUR
100,0000001094,000002,K004,269.83,EUR
100,0000001095,000001,K004,93.61,EUR
100,0000001095,000002,PR00,115.23,EUR
100,0000001096,000001,K004,440.38,EUR
100,0000001096,000002,PR00,318.91,EUR
100,0000001097,000001,K004,66.49,EUR
100,0000001097,000002,K004,379.59,EUR
100,0000001098,000001,K005,328.46,EUR
100,0000001098,000002,K004,141.35,EUR
100,0000001099,000001,PR00,125.82,EUR
100,0000001099,000002,K004,55.85,EUR
100,0000001100,000001,K005,379.58,EUR
100,0000001100,000002,K004,76.67,EUR
100,0000001101,000001,K005,282.6,EUR
100,0000001101,000002,K005,236.43,EUR
100,0000001102,000001,K005,479.18,EUR
100,0000001102,000002,K005,124.73,EUR
100,0000001103,000001,K005,324.97,EUR
100,0000001103,000002,K004,26.12,EUR
100,0000001104,000001,K005,316.85,EUR
100,0000001104,000002,K004,43.3,EUR
100,0000001105,000001,K004,52.49,EUR
100,0000001105,000002,PR00,364.93,EUR
100,0000001106,000001,K004,423.51,EUR
100,0000001106,000002,PR00,142.48,EUR
100,0000001107,000001,PR00,327.41,EUR
100,0000001107,000002,K004,479.53,EUR
100,0000001108,000001,K005,124.4,EUR
100,0000001108,000002,PR00,57.9,EUR
100,0000001109,000001,PR00,15.87,EUR
100,0000001109,000002,K005,400.2,EUR
100,0000001110,000001,PR00,103.02,EUR
100,0000001110,000002,K005,432.49,EUR
100,0000001111,000001,PR00,252.52,EUR
100,0000001111,000002,K004,411.33,EUR
100,0000001112,000001,PR00,158.84,EUR
100,0000001112,000002,PR00,120.52,EUR
100,0000001113,000001,PR00,229.3,EUR
100,0000001113,000002,K004,376.58,EUR
100,0000001114,000001,PR00,480.12,EUR
100,0000001114,000002,K005,301.5,EUR
100,0000001115,000001,K005,478.69,EUR
100,0000001115,000002,K005,90.75,EUR
100,0000001116,000001,K005,396.33,EUR
100,0000001116,000002,K005,231.37,EUR
100,0000001117,000001,PR00,131.24,EUR
100,0000001117,000002,K005,281.0,EUR
100,0000001118,000001,PR00,268.95,EUR
100,0000001118,000002,PR00,70.82,EUR
100,0000001119,000001,PR00,432.02,EUR
100,0000001119,000002,K004,373.39,EUR
100,0000001120,000001,K004,52.61,EUR
100,0000001120,000002,PR00,167.05,EUR
100,0000001121,000001,PR00,47.08,EUR
100,0000001121,000002,K005,151.52,EUR
100,0000001122,000001,PR00,464.49,EUR
100,0000001122,000002,PR00,214.35,EUR
100,0000001123,000001,K004,159.17,EUR
100,0000001123,000002,K005,250.12,EUR
100,0000001124,000001,K004,240.19,EUR
100,0000001124,000002,K005,87.63,EUR
100,0000001125,000001,K005,447.7,EUR
100,0000001125,000002,K004,487.17,EUR
100,0000001126,000001,K005,244.6,EUR
100,0000001126,000002,K005,191.37,EUR
100,0000001127,000001,PR00,252.11,EUR
100,0000001127,000002,K005,423.45,EUR
100,0000001128,000001,PR00,163.17,EUR
100,0000001128,000002,K004,266.53,EUR
100,0000001129,000001,PR00,300.88,EUR
100,0000001129,000002,PR00,348.72,EUR
100,0000001130,000001,K005,470.08,EUR
100,0000001130,000002,K005,191.91,EUR
100,0000001131,000001,K005,243.41,EUR
100,0000001131,000002,K004,139.93,EUR
100,0000001132,000001,K005,332.69,EUR
100,0000001132,000002,K004,147.01,EUR
100,0000001133,000001,PR00,285.6,EUR
100,0000001133,000002,K004,380.89,EUR
100,0000001134,000001,K004,258.16,EUR
100,0000001134,000002,K005,496.2,EUR
100,0000001135,000001,K005,275.66,EUR
100,0000001135,000002,K005,428.99,EUR
100,0000001136,000001,K005,218.29,EUR
100,0000001136,000002,PR00,496.34,EUR
100,0000001137,000001,K004,389.29,EUR
100,0000001137,000002,K004,424.51,EUR
100,0000001138,000001,K004,178.93,EUR
100,0000001138,000002,PR00,115.72,EUR
100,0000001139,000001,K005,339.38,EUR
100,0000001139,000002,K005,20.07,EUR
100,0000001140,000001,K004,398.16,EUR
100,0000001140,000002,K004,243.56,EUR
100,0000001141,000001,K004,30.53,EUR
100,0000001141,000002,PR00,88.9,EUR
100,0000001142,000001,K005,159.39,EUR
100,0000001142,000002,K004,106.94,EUR
100,0000001143,000001,K004,366.61,EUR
100,0000001143,000002,K004,401.74,EUR
100,0000001144,000001,K004,403.39,EUR
100,0000001144,000002,K004,438.22,EUR
100,0000001145,000001,K005,356.48,EUR
100,0000001145,000002,PR00,46.58,EUR
100,0000001146,000001,K004,391.61,EUR
100,0000001146,000002,K005,435.41,EUR
100,0000001147,000001,K004,320.89,EUR
100,0000001147,000002,PR00,20.04,EUR
100,0000001148,000001,K005,160.56,EUR
100,0000001148,000002,PR00,191.08,EUR
100,0000001149,000001,K005,457.47,EUR
100,0000001149,000002,K004,55.09,EUR
100,0000001150,000001,K005,202.45,EUR
100,0000001150,000002,K004,391.79,EUR
100,0000001151,000001,K004,19.62,EUR
100,0000001151,000002,PR00,46.63,EUR
100,0000001152,000001,PR00,495.02,EUR
100,0000001152,000002,PR00,311.12,EUR
100,0000001153,000001,K004,491.1,EUR
100,0000001153,000002,K005,128.76,EUR
100,0000001154,000001,K004,121.25,EUR
100,0000001154,000002,K005,11.66,EUR
100,0000001155,000001,K005,489.44,EUR
100,0000001155,000002,PR00,291.28,EUR
100,0000001156,000001,K004,370.39,EUR
100,0000001156,000002,K005,160.12,EUR
100,0000001157,000001,K005,49.7,EUR
100,0000001157,000002,K004,100.46,EUR
100,0000001158,000001,K004,12.69,EUR
100,0000001158,000002,PR00,208.36,EUR
100,0000001159,000001,K004,241.9,EUR
100,0000001159,000002,PR00,329.08,EUR
100,0000001160,000001,K005,333.74,EUR
100,0000001160,000002,K005,61.95,EUR
100,0000001161,000001,PR00,498.24,EUR
100,0000001161,000002,PR00,59.36,EUR
100,0000001162,000001,K004,152.22,EUR
100,0000001162,000002,K004,289.61,EUR
100,0000001163,000001,K004,409.03,EUR
100,0000001163,000002,K005,16.07,EUR
100,0000001164,000001,K004,260.43,EUR
100,0000001164,000002,K004,268.38,EUR
100,0000001165,000001,PR00,106.62,EUR
100,0000001165,000002,K004,328.5,EUR
100,0000001166,000001,PR00,368.76,EUR
100,0000001166,000002,PR00,344.69,EUR
100,0000001167,000001,K005,426.31,EUR
100,0000001167,000002,K004,170.52,EUR
100,0000001168,000001,K004,272.03,EUR
100,0000001168,000002,K004,336.39,EUR
100,0000001169,000001,K004,462.62,EUR
100,0000001169,000002,PR00,109.98,EUR
100,0000001170,000001,PR00,235.27,EUR
100,0000001170,000002,K004,85.61,EUR
100,0000001171,000001,PR00,51.4,EUR
100,0000001171,000002,PR00,25.65,EUR
100,0000001172,000001,K004,274.11,EUR
100,0000001172,000002,K004,310.1,EUR
100,0000001173,000001,K004,48.09,EUR
100,0000001173,000002,PR00,18.95,EUR
100,0000001174,000001,PR00,120.12,EUR
100,0000001174,000002,K004,156.88,EUR
100,0000001175,000001,PR00,242.76,EUR
100,0000001175,000002,PR00,480.24,EUR
100,0000001176,000001,K005,449.44,EUR
100,0000001176,000002,PR00,268.8,EUR
100,0000001177,000001,K004,401.07,EUR
100,0000001177,000002,K005,482.18,EUR
100,0000001178,000001,K005,432.11,EUR
100,0000001178,000002,K004,271.41,EUR
100,0000001179,000001,K005,433.95,EUR
100,0000001179,000002,K004,424.3,EUR
100,0000001180,000001,K005,317.28,EUR
100,0000001180,000002,PR00,38.82,EUR
100,0000001181,000001,K005,118.18,EUR
100,0000001181,000002,PR00,185.45,EUR
100,0000001182,000001,PR00,289.61,EUR
100,0000001182,000002,K005,241.08,EUR
100,0000001183,000001,K004,457.64,EUR
100,0000001183,000002,K005,203.6,EUR
100,0000001184,000001,PR00,452.42,EUR
100,0000001184,000002,PR00,107.77,EUR
100,0000001185,000001,K004,267.29,EUR
100,0000001185,000002,K005,373.2,EUR
100,0000001186,000001,K005,239.91,EUR
100,0000001186,000002,PR00,477.64,EUR
100,0000001187,000001,K005,455.19,EUR
100,0000001187,000002,PR00,372.21,EUR
100,0000001188,000001,K005,170.46,EUR
100,0000001188,000002,K005,494.9,EUR
100,0000001189,000001,K004,445.25,EUR
100,0000001189,000002,PR00,229.94,EUR
100,0000001190,000001,K004,352.74,EUR
100,0000001190,000002,K004,309.79,EUR
100,0000001191,000001,K004,144.07,EUR
100,0000001191,000002,PR00,251.29,EUR
100,0000001192,000001,K004,197.96,EUR
100,0000001192,000002,PR00,493.2,EUR
100,0000001193,000001,K005,49.88,EUR
100,0000001193,000002,K004,195.92,EUR
100,0000001194,000001,K004,285.04,EUR
100,0000001194,000002,K005,88.73,EUR
100,0000001195,000001,K004,108.82,EUR
100,0000001195,000002,K004,372.37,EUR
100,0000001196,000001,K005,11.72,EUR
100,0000001196,000002,K005,309.05,EUR
100,0000001197,000001,K005,89.21,EUR
100,0000001197,000002,K004,181.55,EUR
100,0000001198,000001,PR00,40.39,EUR
100,0000001198,000002,K005,70.8,EUR
100,0000001199,000001,K004,430.76,EUR
100,0000001199,000002,PR00,494.79,EUR
100,0000001200,000001,PR00,481.78,EUR
100,0000001200,000002,PR00,401.91,EUR
100,0000001201,000001,K005,110.85,EUR
100,0000001201,000002,PR00,12.75,EUR
100,0000001202,000001,K005,375.22,EUR
100,0000001202,000002,PR00,410.68,EUR
100,0000001203,000001,K005,425.19,EUR
100,0000001203,000002,K004,56.96,EUR
100,0000001204,000001,K004,20.34,EUR
100,0000001204,000002,K004,175.5,EUR
100,0000001205,000001,PR00,446.36,EUR
100,0000001205,000002,PR00,488.0,EUR
100,0000001206,000001,K004,17.57,EUR
100,0000001206,000002,PR00,429.71,EUR
100,0000001207,000001,K005,280.84,EUR
100,0000001207,000002,K005,263.88,EUR
100,0000001208,000001,K004,456.29,EUR
100,0000001208,000002,K004,140.39,EUR
100,0000001209,000001,K004,478.66,EUR
100,0000001209,000002,K005,125.61,EUR
100,0000001210,000001,K005,82.66,EUR
100,0000001210,000002,PR00,189.65,EUR
100,0000001211,000001,K005,497.94,EUR
100,0000001211,000002,K005,88.08,EUR
100,0000001212,000001,K004,135.74,EUR
100,0000001212,000002,K004,335.35,EUR
100,0000001213,000001,K004,488.82,EUR
100,0000001213,000002,K005,196.41,EUR
100,0000001214,000001,K005,172.71,EUR
100,0000001214,000002,K004,142.77,EUR
100,0000001215,000001,K004,454.95,EUR
100,0000001215,000002,PR00,71.89,EUR
100,0000001216,000001,K004,265.31,EUR
100,0000001216,000002,PR00,430.98,EUR
100,0000001217,000001,K005,232.68,EUR
100,0000001217,000002,K005,156.35,EUR
100,0000001218,000001,K005,433.38,EUR
100,0000001218,000002,K004,179.41,EUR
100,0000001219,000001,PR00,34.26,EUR
100,0000001219,000002,K004,286.97,EUR
100,0000001220,000001,K005,451.68,EUR
100,0000001220,000002,K004,339.85,EUR
100,0000001221,000001,K004,487.7,EUR
100,0000001221,000002,PR00,146.91,EUR
100,0000001222,000001,K004,408.93,EUR
100,0000001222,000002,K005,340.31,EUR
100,0000001223,000001,K005,156.95,EUR
100,0000001223,000002,K005,12.52,EUR
100,0000001224,000001,PR00,198.05,EUR
100,0000001224,000002,K005,447.55,EUR
100,0000001225,000001,PR00,414.0,EUR
100,0000001225,000002,K005,177.1,EUR
100,0000001226,000001,K004,364.41,EUR
100,0000001226,000002,PR00,259.04,EUR
100,0000001227,000001,K005,63.0,EUR
100,0000001227,000002,PR00,382.42,EUR
100,0000001228,000001,K005,28.48,EUR
100,0000001228,000002,K005,339.29,EUR
100,0000001229,000001,PR00,44.95,EUR
100,0000001229,000002,PR00,310.01,EUR
100,0000001230,000001,K004,448.46,EUR
100,0000001230,000002,K004,308.49,EUR
100,0000001231,000001,K005,419.68,EUR
100,0000001231,000002,PR00,72.22,EUR
100,0000001232,000001,PR00,216.62,EUR
100,0000001232,000002,K004,371.72,EUR
100,0000001233,000001,K005,63.24,EUR
100,0000001233,000002,K004,204.68,EUR
100,0000001234,000001,K005,469.99,EUR
100,0000001234,000002,PR00,252.67,EUR
100,0000001235,000001,K005,74.02,EUR
100,0000001235,000002,PR00,244.0,EUR
100,0000001236,000001,PR00,238.05,EUR
100,0000001236,000002,K005,207.07,EUR
100,0000001237,000001,K005,133.05,EUR
100,0000001237,000002,K005,144.62,EUR
100,0000001238,000001,K005,255.57,EUR
100,0000001238,000002,PR00,320.99,EUR
100,0000001239,000001,PR00,44.02,EUR
100,0000001239,000002,K005,373.21,EUR
100,0000001240,000001,PR00,30.69,EUR
100,0000001240,000002,K005,335.56,EUR
100,0000001241,000001,PR00,337.48,EUR
100,0000001241,000002,K004,323.29,EUR
100,0000001242,000001,PR00,240.68,EUR
100,0000001242,000002,K005,134.12,EUR
100,0000001243,000001,K005,262.48,EUR
100,0000001243,000002,PR00,132.66,EUR
100,0000001244,000001,PR00,435.21,EUR
100,0000001244,000002,PR00,486.65,EUR
100,0000001245,000001,K004,108.49,EUR
100,0000001245,000002,K005,290.92,EUR
100,0000001246,000001,K005,105.73,EUR
100,0000001246,000002,K005,27.09,EUR
100,0000001247,000001,K005,128.1,EUR
100,0000001247,000002,PR00,282.4,EUR
100,0000001248,000001,K005,240.97,EUR
100,0000001248,000002,PR00,307.69,EUR
100,0000001249,000001,PR00,167.83,EUR
100,0000001249,000002,K005,394.95,EUR
100,0000001250,000001,K005,232.48,EUR
100,0000001250,000002,PR00,403.41,EUR
100,0000001251,000001,PR00,382.07,EUR
100,0000001251,000002,K005,215.0,EUR
100,0000001252,000001,PR00,196.2,EUR
100,0000001252,000002,PR00,15.87,EUR
100,0000001253,000001,K004,403.2,EUR
100,0000001253,000002,PR00,241.37,EUR
100,0000001254,000001,K005,476.62,EUR
100,0000001254,000002,K004,238.33,EUR
100,0000001255,000001,K005,428.57,EUR
100,0000001255,000002,K004,119.24,EUR
100,0000001256,000001,K004,293.83,EUR
100,0000001256,000002,K005,156.62,EUR
100,0000001257,000001,K004,304.04,EUR
100,0000001257,000002,PR00,307.23,EUR
100,0000001258,000001,PR00,32.43,EUR
100,0000001258,000002,K004,135.99,EUR
100,0000001259,000001,K005,445.19,EUR
100,0000001259,000002,K004,232.9,EUR
100,0000001260,000001,K005,407.04,EUR
100,0000001260,000002,K004,481.45,EUR
100,0000001261,000001,K004,32.06,EUR
100,0000001261,000002,K004,427.39,EUR
100,0000001262,000001,PR00,71.82,EUR
100,0000001262,000002,K005,388.31,EUR
100,0000001263,000001,K005,36.93,EUR
100,0000001263,000002,K005,102.33,EUR
100,0000001264,000001,K005,411.19,EUR
100,0000001264,000002,PR00,320.84,EUR
100,0000001265,000001,K005,469.1,EUR
100,0000001265,000002,PR00,376.69,EUR
100,0000001266,000001,K005,180.27,EUR
100,0000001266,000002,K005,442.33,EUR
100,0000001267,000001,PR00,313.54,EUR
100,0000001267,000002,K004,157.49,EUR
100,0000001268,000001,K005,406.39,EUR
100,0000001268,000002,PR00,347.51,EUR
100,0000001269,000001,K005,44.75,EUR
100,0000001269,000002,K004,193.04,EUR
100,0000001270,000001,PR00,79.51,EUR
100,0000001270,000002,PR00,434.46,EUR
100,0000001271,000001,K004,403.2,EUR
100,0000001271,000002,PR00,51.55,EUR
100,0000001272,000001,PR00,177.77,EUR
100,0000001272,000002,K004,208.48,EUR
100,0000001273,000001,K005,269.59,EUR
100,0000001273,000002,PR00,31.67,EUR
100,0000001274,000001,PR00,496.56,EUR
100,0000001274,000002,K005,212.1,EUR
100,0000001275,000001,K004,98.15,EUR
100,0000001275,000002,K005,480.05,EUR
100,0000001276,000001,K004,470.91,EUR
100,0000001276,000002,PR00,499.1,EUR
100,0000001277,000001,PR00,490.29,EUR
100,0000001277,000002,K004,340.32,EUR
100,0000001278,000001,PR00,395.99,EUR
100,0000001278,000002,K004,15.06,EUR
100,0000001279,000001,K005,115.05,EUR
100,0000001279,000002,PR00,129.09,EUR
100,0000001280,000001,K004,125.55,EUR
100,0000001280,000002,PR00,150.74,EUR
100,0000001281,000001,PR00,35.47,EUR
100,0000001281,000002,PR00,234.52,EUR
100,0000001282,000001,K005,236.95,EUR
100,0000001282,000002,PR00,168.95,EUR
100,0000001283,000001,PR00,211.25,EUR
100,0000001283,000002,K005,300.26,EUR
100,0000001284,000001,K005,333.12,EUR
100,0000001284,000002,K004,68.54,EUR
100,0000001285,000001,K004,50.96,EUR
100,0000001285,000002,K004,153.73,EUR
100,0000001286,000001,K005,27.57,EUR
100,0000001286,000002,PR00,318.97,EUR
100,0000001287,000001,K005,303.53,EUR
100,0000001287,000002,PR00,297.65,EUR
100,0000001288,000001,K004,256.56,EUR
100,0000001288,000002,K004,369.75,EUR
100,0000001289,000001,PR00,103.61,EUR
100,0000001289,000002,PR00,146.3,EUR
100,0000001290,000001,PR00,484.11,EUR
100,0000001290,000002,K005,400.51,EUR
100,0000001291,000001,PR00,115.19,EUR
100,0000001291,000002,PR00,203.17,EUR
100,0000001292,000001,PR00,113.53,EUR
100,0000001292,000002,PR00,356.86,EUR
100,0000001293,000001,PR00,237.18,EUR
100,0000001293,000002,PR00,201.98,EUR
100,0000001294,000001,K004,330.25,EUR
100,0000001294,000002,K004,20.15,EUR
100,0000001295,000001,PR00,499.38,EUR
100,0000001295,000002,K005,400.54,EUR
100,0000001296,000001,PR00,252.52,EUR
100,0000001296,000002,K005,219.18,EUR
100,0000001297,000001,PR00,222.02,EUR
100,0000001297,000002,K004,53.59,EUR
100,0000001298,000001,K005,165.34,EUR
100,0000001298,000002,PR00,358.43,EUR
100,0000001299,000001,K005,284.77,EUR
100,0000001299,000002,PR00,12.37,EUR
100,0000001300,000001,K004,306.35,EUR
100,0000001300,000002,K004,55.65,EUR
100,0000001301,000001,K005,173.89,EUR
100,0000001301,000002,PR00,37.96,EUR
100,0000001302,000001,PR00,304.94,EUR
100,0000001302,000002,PR00,262.11,EUR
100,0000001303,000001,K005,57.95,EUR
100,0000001303,000002,K004,296.73,EUR
100,0000001304,000001,K004,287.48,EUR
100,0000001304,000002,PR00,105.43,EUR
100,0000001305,000001,K005,31.6,EUR
100,0000001305,000002,K005,247.65,EUR
100,0000001306,000001,PR00,360.64,EUR
100,0000001306,000002,K005,324.96,EUR
100,0000001307,000001,K004,25.31,EUR
100,0000001307,000002,PR00,22.1,EUR
