MANDT,VBELN,POSNR,MATNR,FKIMG,VRKME,NETWR
100,9000017005,000030,MAT000272,3904,ST,112396.16
100,9000017006,000010,MAT000274,1037,ST,5724.24
100,9000017006,000020,MAT000009,3303,ST,8719.92
100,9000017007,000010,MAT000001,2871,ST,29341.62
100,9000017007,000020,MAT000086,1646,ST,25085.04
100,9000017007,000030,MAT000181,4920,ST,46740.0
100,9000017008,000010,MAT000159,647,ST,17488.41
100,9000017008,000020,MAT000341,2107,ST,19279.05
100,9000017009,000010,MAT000343,3049,ST,70584.35
100,9000017010,000010,MAT000347,2759,ST,80259.31
100,9000017010,000020,MAT000355,1692,ST,22402.08
100,9000017011,000010,MAT000201,4436,ST,42230.72
100,9000017011,000020,MAT000383,1197,ST,22802.85
100,9000017011,000030,MAT000474,541,ST,7952.7
100,9000017011,000040,MAT000281,2111,ST,60100.17
100,9000017012,000010,MAT000064,2339,ST,8630.91
100,9000017012,000020,MAT000413,1857,ST,30714.78
100,9000017012,000030,MAT000082,2864,ST,12143.36
100,9000017012,000040,MAT000117,454,ST,13424.78
100,9000017012,000050,MAT000474,2721,ST,38910.3
100,9000017013,000010,MAT000016,1814,ST,34883.22
100,9000017014,000010,MAT000471,2337,ST,59757.09
100,9000017014,000020,MAT000108,3081,ST,73789.95
100,9000017015,000010,MAT000403,3910,ST,81015.2
100,9000017016,000010,MAT000216,4624,ST,44945.28
100,9000017016,000020,MAT000011,4446,ST,81406.26
100,9000017016,000030,MAT000275,1344,ST,34487.04
100,9000017016,000040,MAT000174,2107,ST,43657.04
100,9000017017,000010,MAT000201,4243,ST,25458.0
100,9000017017,000020,MAT000077,532,ST,1138.48
100,9000017017,000030,MAT000176,1387,ST,37296.43
100,9000017017,000040,MAT000250,4187,ST,84870.49
100,9000017017,000050,MAT000174,4782,ST,84450.12
100,9000017018,000010,MAT000069,2157,ST,51854.28
100,9000017018,000020,MAT000005,4127,ST,59016.1
100,9000017018,000030,MAT000500,4197,ST,51077.49
100,9000017018,000040,MAT000355,4045,ST,90972.05
100,9000017019,000010,MAT000205,3615,ST,56719.35
100,9000017019,000020,MAT000018,3162,ST,24853.32
100,9000017020,000010,MAT000440,4171,ST,117914.17
100,9000017021,000010,MAT000206,2737,ST,53316.76
100,9000017021,000020,MAT000497,2458,ST,49160.0
100,9000017021,000030,MAT000124,3268,ST,7418.36
100,9000017021,000040,MAT000113,1371,ST,8692.14
100,9000017022,000010,MAT000109,843,ST,12392.1
100,9000017022,000020,MAT000113,119,ST,1914.71
100,9000017022,000030,MAT000358,3913,ST,117272.61
100,9000017023,000010,MAT000086,4705,ST,35569.8
100,9000017024,000010,MAT000250,4499,ST,57542.21
100,9000017024,000020,MAT000006,1093,ST,4798.27
100,9000017024,000030,MAT000365,3134,ST,27203.12
100,9000017024,000040,MAT000250,1777,ST,26210.75
100,9000017025,000010,MAT000194,3761,ST,24634.55
100,9000017025,000020,MAT000117,1868,ST,32484.52
100,9000017025,000030,MAT000191,784,ST,19897.92
100,9000017025,000040,MAT000095,3557,ST,82806.96
100,9000017026,000010,MAT000312,1540,ST,9902.2
100,9000017026,000020,MAT000371,3483,ST,72759.87
100,9000017026,000030,MAT000497,2143,ST,37331.06
100,9000017026,000040,MAT000335,680,ST,7609.2
100,9000017027,000010,MAT000312,2857,ST,68510.86
100,9000017027,000020,MAT000222,4573,ST,66217.04
100,9000017028,000010,MAT000355,2950,ST,60829.0
100,9000017028,000020,MAT000383,883,ST,19770.37
100,9000017028,000030,MAT000206,474,ST,11513.46
100,9000017029,000010,MAT000280,3879,ST,58223.79
100,9000017029,000020,MAT000194,763,ST,10033.45
100,9000017030,000010,MAT000117,2600,ST,45812.0
100,9000017030,000020,MAT000294,4865,ST,16395.05
100,9000017030,000030,MAT000344,1393,ST,30353.47
100,9000017030,000040,MAT000262,525,ST,15351.0
100,9000017030,000050,MAT000159,2987,ST,39667.36
100,9000017031,000010,MAT000289,2487,ST,12584.22
100,9000017032,000010,MAT000500,2908,ST,17884.2
100,9000017033,000010,MAT000168,905,ST,19891.9
100,9000017033,000020,MAT000173,1043,ST,8302.28
100,9000017033,000030,MAT000008,3585,ST,29719.65
100,9000017033,000040,MAT000171,3972,ST,94176.12
100,9000017033,000050,MAT000355,2201,ST,20865.48
100,9000017034,000010,MAT000066,2940,ST,29723.4
100,9000017034,000020,MAT000166,2636,ST,9990.44
100,9000017035,000010,MAT000379,1679,ST,34537.03
100,9000017035,000020,MAT000066,3850,ST,13436.5
100,9000017035,000030,MAT000192,681,ST,14021.79
100,9000017036,000010,MAT000379,381,ST,8519.16
100,9000017036,000020,MAT000275,1889,ST,20023.4
100,9000017037,000010,MAT000016,277,ST,3656.4
100,9000017038,000010,MAT000367,4482,ST,100889.82
100,9000017038,000020,MAT000281,648,ST,10860.48
100,9000017039,000010,MAT000324,1633,ST,36121.96
100,9000017039,000020,MAT000294,3169,ST,79953.87
100,9000017040,000010,MAT000371,1491,ST,25078.62
100,9000017040,000020,MAT000335,4189,ST,121690.45
100,9000017040,000030,MAT000122,2163,ST,34499.85
100,9000017040,000040,MAT000174,26,ST,69.16
100,9000017041,000010,MAT000255,1669,ST,39054.6
100,9000017041,000020,MAT000200,416,ST,1601.6
100,9000017042,000010,MAT000290,3293,ST,23083.93
100,9000017042,000020,MAT000017,3056,ST,74444.16
100,9000017042,000030,MAT000329,3057,ST,24914.55
100,9000017044,000010,MAT000192,4118,ST,47686.44
100,9000017045,000010,MAT000383,1959,ST,42275.22
100,9000017045,000020,MAT000108,2855,ST,77598.9
100,9000017046,000010,MAT000404,2220,ST,60961.2
100,9000017046,000020,MAT000191,3055,ST,10478.65
100,9000017046,000030,MAT000017,3324,ST,65017.44
100,9000017046,000040,MAT000153,2872,ST,53132.0
100,9000017047,000010,MAT000152,207,ST,4450.5
100,9000017048,000010,MAT000093,1883,ST,47432.77
100,9000017048,000020,MAT000152,3329,ST,84789.63
100,9000017049,000010,MAT000483,3310,ST,57130.6
100,9000017049,000020,MAT000345,2247,ST,46962.3
100,9000017049,000030,MAT000293,2612,ST,39441.2
100,9000017049,000040,MAT000293,291,ST,1655.79
100,9000017050,000010,MAT000206,343,ST,4465.86
100,9000017051,000010,MAT000125,4479,ST,63243.48
100,9000017051,000020,MAT000371,1121,ST,10884.91
100,9000017052,000010,MAT000242,1428,ST,34186.32
100,9000017052,000020,MAT000419,3588,ST,35126.52
100,9000017053,000010,MAT000372,3169,ST,36031.53
100,9000017053,000020,MAT000168,750,ST,19072.5
100,9000017053,000030,MAT000497,259,ST,4941.72
100,9000017054,000010,MAT000427,360,ST,1947.6
100,9000017055,000010,MAT000431,854,ST,4013.8
100,9000017055,000020,MAT000176,4941,ST,121252.14
100,9000017055,000030,MAT000069,1979,ST,47555.37
100,9000017055,000040,MAT000015,3589,ST,30327.05
100,9000017056,000010,MAT000239,207,ST,6000.93
100,9000017056,000020,MAT000095,1119,ST,2349.9
100,9000017057,000010,MAT000367,3532,ST,69403.8
100,9000017058,000010,MAT000080,3387,ST,71093.13
100,9000017058,000020,MAT000414,1992,ST,21533.52
100,9000017058,000030,MAT000095,1122,ST,10647.78
100,9000017059,000010,MAT000153,1224,ST,17796.96
100,9000017059,000020,MAT000159,912,ST,23848.8
100,9000017059,000030,MAT000272,2123,ST,29021.41
100,9000017060,000010,MAT000082,3539,ST,76053.11
100,9000017060,000020,MAT000416,4774,ST,129900.54
100,9000017060,000030,MAT000201,4970,ST,99996.4
100,9000017060,000040,MAT000173,197,ST,2289.14
100,9000017061,000010,MAT000144,1609,ST,26645.04
100,9000017061,000020,MAT000013,1902,ST,11450.04
100,9000017062,000010,MAT000262,959,ST,16907.17
100,9000017062,000020,MAT000200,3713,ST,109125.07
100,9000017063,000010,MAT000239,2961,ST,39973.5
100,9000017063,000020,MAT000065,659,ST,3242.28
100,9000017063,000030,MAT000417,2504,ST,65304.32
100,9000017064,000010,MAT000154,3498,ST,38932.74
100,9000017064,000020,MAT000066,4041,ST,65625.84
100,9000017064,000030,MAT000347,1557,ST,43580.43
100,9000017064,000040,MAT000100,3276,ST,57493.8
100,9000017065,000010,MAT000014,1943,ST,55608.66
100,9000017065,000020,MAT000426,4652,ST,57638.28
100,9000017066,000010,MAT000221,4704,ST,84295.68
100,9000017066,000020,MAT000312,1413,ST,19584.18
100,9000017067,000010,MAT000175,3224,ST,90529.92
100,9000017067,000020,MAT000150,4482,ST,56742.12
100,9000017068,000010,MAT000014,3153,ST,60001.59
100,9000017068,000020,MAT000001,223,ST,466.07
100,9000017068,000030,MAT000249,2196,ST,13856.76
100,9000017069,000010,MAT000113,1219,ST,2657.42
100,9000017070,000010,MAT000375,2277,ST,13730.31
100,9000017070,000020,MAT000404,994,ST,23160.2
100,9000017071,000010,MAT000411,160,ST,3158.4
100,9000017071,000020,MAT000166,766,ST,8954.54
100,9000017071,000030,MAT000070,86,ST,1769.02
100,9000017072,000010,MAT000152,4051,ST,22645.09
100,9000017072,000020,MAT000144,2395,ST,31805.6
100,9000017072,000030,MAT000117,2755,ST,15896.35
100,9000017072,000040,MAT000171,4483,ST,87284.01
100,9000017073,000010,MAT000297,1912,ST,23594.08
100,9000017073,000020,MAT000111,4267,ST,121353.48
100,9000017073,000030,MAT000104,4441,ST,50582.99
100,9000017073,000040,MAT000312,927,ST,10781.01
100,9000017074,000010,MAT000111,2957,ST,85368.59
100,9000017074,000020,MAT000358,4209,ST,117304.83
100,9000017075,000010,MAT000222,4007,ST,19514.09
100,9000017075,000020,MAT000166,414,ST,6686.1
100,9000017075,000030,MAT000419,1893,ST,27107.76
100,9000017076,000010,MAT000015,1257,ST,21683.25
100,9000017077,000010,MAT000005,2535,ST,16731.0
100,9000017077,000020,MAT000006,1800,ST,24660.0
100,9000017078,000010,MAT000154,2099,ST,34129.74
100,9000017078,000020,MAT000201,1776,ST,5239.2
100,9000017078,000030,MAT000354,529,ST,8490.45
100,9000017079,000010,MAT000200,4274,ST,55861.18
100,9000017079,000020,MAT000491,3017,ST,15628.06
100,9000017080,000010,MAT000014,1733,ST,12113.67
100,9000017080,000020,MAT000431,56,ST,1343.44
100,9000017080,000030,MAT000419,1150,ST,14478.5
100,9000017081,000010,MAT000143,2014,ST,18347.54
100,9000017082,000010,MAT000018,3783,ST,96504.33
100,9000017082,000020,MAT000345,4224,ST,111175.68
100,9000017082,000030,MAT000355,2303,ST,19414.29
100,9000017083,000010,MAT000468,1122,ST,29822.76
100,9000017083,000020,MAT000280,4246,ST,64709.04
100,9000017083,000030,MAT000148,3418,ST,61489.82
100,9000017083,000040,MAT000249,2151,ST,26564.85
100,9000017083,000050,MAT000176,1577,ST,28874.87
100,9000017084,000010,MAT000069,2684,ST,34704.12
100,9000017084,000020,MAT000426,4069,ST,76863.41
100,9000017085,000010,MAT000143,912,ST,3611.52
100,9000017085,000020,MAT000009,4291,ST,55353.9
100,9000017086,000010,MAT000200,2548,ST,38449.32
100,9000017086,000020,MAT000199,3742,ST,8344.66
100,9000017086,000030,MAT000093,3305,ST,68677.9
100,9000017087,000010,MAT000497,4180,ST,73191.8
100,9000017087,000020,MAT000422,4485,ST,61220.25
100,9000017087,000030,MAT000263,2084,ST,27050.32
100,9000017088,000010,MAT000231,2831,ST,30914.52
100,9000017089,000010,MAT000297,408,ST,901.68
100,9000017089,000020,MAT000289,567,ST,16460.01
100,9000017089,000030,MAT000017,4142,ST,32017.66
100,9000017090,000010,MAT000414,574,ST,10464.02
100,9000017092,000010,MAT000376,4822,ST,82215.1
100,9000017092,000020,MAT000010,791,ST,1866.76
100,9000017093,000010,MAT000402,3821,ST,104236.88
100,9000017093,000020,MAT000347,170,ST,2694.5
100,9000017093,000030,MAT000293,3898,ST,95423.04
100,9000017094,000010,MAT000070,2854,ST,16752.98
100,9000017095,000010,MAT000069,3963,ST,45336.72
100,9000017096,000010,MAT000007,2083,ST,15768.31
100,9000017096,000020,MAT000065,3320,ST,8964.0
100,9000017097,000010,MAT000171,2465,ST,65396.45
100,9000017097,000020,MAT000171,2072,ST,60543.84
100,9000017098,000010,MAT000416,4595,ST,85696.75
100,9000017099,000010,MAT000174,3062,ST,28629.7
100,9000017099,000020,MAT000427,4821,ST,105724.53
100,9000017099,000030,MAT000189,4596,ST,100744.32
100,9000017100,000010,MAT000358,4018,ST,86025.38
100,9000017100,000020,MAT000491,3319,ST,99005.77
100,9000017101,000010,MAT000144,4375,ST,88287.5
100,9000017101,000020,MAT000100,3672,ST,56989.44
100,9000017101,000030,MAT000345,743,ST,6999.06
100,9000017101,000040,MAT000144,2852,ST,15001.52
100,9000017101,000050,MAT000311,1049,ST,8475.92
100,9000017102,000010,MAT000117,485,ST,2711.15
100,9000017102,000020,MAT000086,2136,ST,19437.6
100,9000017102,000030,MAT000003,479,ST,5858.17
100,9000017103,000010,MAT000206,1474,ST,25426.5
100,9000017103,000020,MAT000451,187,ST,5419.26
100,9000017103,000030,MAT000150,2549,ST,65254.4
100,9000017103,000040,MAT000086,3929,ST,114019.58
100,9000017104,000010,MAT000077,4208,ST,94090.88
100,9000017104,000020,MAT000017,4604,ST,62154.0
100,9000017105,000010,MAT000192,3679,ST,24870.04
100,9000017105,000020,MAT000176,2378,ST,65513.9
100,9000017107,000010,MAT000403,2475,ST,17325.0
100,9000017107,000020,MAT000280,4906,ST,108520.72
100,9000017108,000010,MAT000095,1563,ST,30400.35
100,9000017109,000010,MAT000255,3365,ST,27761.25
100,9000017110,000010,MAT000275,4443,ST,107653.89
100,9000017111,000010,MAT000413,3604,ST,91073.08
100,9000017113,000010,MAT000064,890,ST,6292.3
100,9000017113,000020,MAT000422,1518,ST,43080.84
100,9000017113,000030,MAT000010,451,ST,11730.51
100,9000017114,000010,MAT000272,779,ST,8234.03
100,9000017114,000020,MAT000422,2369,ST,52591.8
100,9000017114,000030,MAT000281,559,ST,10917.27
100,9000017114,000040,MAT000231,2908,ST,64586.68
100,9000017115,000010,MAT000249,143,ST,1417.13
100,9000017115,000020,MAT000427,3807,ST,11344.86
100,9000017116,000010,MAT000122,2306,ST,12729.12
100,9000017116,000020,MAT000071,3008,ST,87442.56
100,9000017116,000030,MAT000154,2020,ST,58660.8
100,9000017117,000010,MAT000468,4230,ST,101985.3
100,9000017117,000020,MAT000168,4217,ST,38416.87
100,9000017117,000030,MAT000108,160,ST,1800.0
100,9000017117,000040,MAT000352,847,ST,10748.43
100,9000017118,000010,MAT000071,667,ST,7583.79
100,9000017118,000020,MAT000242,3195,ST,51950.7
100,9000017119,000010,MAT000335,1322,ST,13233.22
100,9000017119,000020,MAT000354,3850,ST,84045.5
100,9000017119,000030,MAT000179,1283,ST,26070.56
100,9000017120,000010,MAT000181,3649,ST,28754.12
100,9000017120,000020,MAT000178,4542,ST,19076.4
100,9000017120,000030,MAT000154,4316,ST,100131.2
100,9000017120,000040,MAT000341,1407,ST,36961.89
100,9000017121,000010,MAT000216,807,ST,9861.54
100,9000017121,000020,MAT000065,201,ST,5336.55
100,9000017122,000010,MAT000419,196,ST,4584.44
100,9000017122,000020,MAT000402,2615,ST,40794.0
100,9000017123,000010,MAT000167,3342,ST,80308.26
100,9000017124,000010,MAT000144,2561,ST,68404.31
100,9000017124,000020,MAT000019,3071,ST,52483.39
100,9000017124,000030,MAT000250,157,ST,909.03
100,9000017124,000040,MAT000262,2702,ST,52418.8
100,9000017125,000010,MAT000181,1524,ST,14965.68
100,9000017125,000020,MAT000125,3194,ST,13446.74
100,9000017125,000030,MAT000272,1798,ST,29217.5
100,9000017125,000040,MAT000122,656,ST,7799.84
100,9000017125,000050,MAT000192,3478,ST,62708.34
100,9000017126,000010,MAT000312,1666,ST,14810.74
100,9000017126,000020,MAT000468,1367,ST,14189.46
100,9000017127,000010,MAT000159,2736,ST,18385.92
100,9000017127,000020,MAT000016,351,ST,1112.67
100,9000017127,000030,MAT000167,1568,ST,38651.2
100,9000017127,000040,MAT000262,4286,ST,80576.8
100,9000017127,000050,MAT000201,2064,ST,37461.6
100,9000017128,000010,MAT000428,3858,ST,67283.52
100,9000017128,000020,MAT000433,4720,ST,15623.2
100,9000017129,000010,MAT000427,342,ST,9555.48
100,9000017130,000010,MAT000179,1150,ST,25587.5
100,9000017130,000020,MAT000199,855,ST,6540.75
100,9000017130,000030,MAT000104,1678,ST,28341.42
100,9000017130,000040,MAT000412,4366,ST,117620.04
100,9000017131,000010,MAT000122,1502,ST,32398.14
100,9000017131,000020,MAT000174,650,ST,13507.0
100,9000017131,000030,MAT000431,1375,ST,34911.25
100,9000017131,000040,MAT000100,1295,ST,8935.5
100,9000017132,000010,MAT000426,4599,ST,121367.61
100,9000017133,000010,MAT000010,251,ST,2891.52
100,9000017133,000020,MAT000173,4444,ST,71281.76
100,9000017133,000030,MAT000343,1892,ST,12014.2
100,9000017135,000010,MAT000250,1885,ST,10329.8
100,9000017135,000020,MAT000367,3160,ST,68034.8
100,9000017136,000010,MAT000358,4725,ST,101634.75
100,9000017136,000020,MAT000075,4484,ST,72282.08
100,9000017137,000010,MAT000417,3726,ST,52052.22
100,9000017138,000010,MAT000379,4393,ST,83774.51
100,9000017138,000020,MAT000154,1138,ST,17661.76
100,9000017139,000010,MAT000004,1555,ST,4820.5
100,9000017139,000020,MAT000189,4316,ST,118690.0
100,9000017139,000030,MAT000222,608,ST,13746.88
100,9000017139,000040,MAT000211,1449,ST,32443.11
100,9000017140,000010,MAT000433,2966,ST,54574.4
100,9000017140,000020,MAT000491,3714,ST,99572.34
100,9000017140,000030,MAT000189,120,ST,2578.8
100,9000017141,000010,MAT000358,1120,ST,25659.2
100,9000017141,000020,MAT000018,4099,ST,122232.18
100,9000017141,000030,MAT000166,2321,ST,65916.4
100,9000017142,000010,MAT000431,4542,ST,98198.04
100,9000017142,000020,MAT000015,536,ST,7847.04
100,9000017143,000010,MAT000205,1142,ST,16467.64
100,9000017143,000020,MAT000383,1811,ST,9725.07
100,9000017143,000030,MAT000487,4925,ST,11524.5
100,9000017144,000010,MAT000083,1616,ST,42226.08
100,9000017144,000020,MAT000167,2315,ST,50652.2
100,9000017144,000030,MAT000411,2827,ST,78731.95
100,9000017144,000040,MAT000175,1810,ST,50209.4
100,9000017145,000010,MAT000371,1529,ST,16100.37
100,9000017145,000020,MAT000293,4936,ST,118661.44
100,9000017145,000030,MAT000329,543,ST,11777.67
100,9000017147,000010,MAT000176,1039,ST,17382.47
100,9000017147,000020,MAT000124,1136,ST,26241.6
100,9000017147,000030,MAT000238,1858,ST,42325.24
100,9000017147,000040,MAT000293,2484,ST,5738.04
100,9000017147,000050,MAT000005,3715,ST,75303.05
100,9000017148,000010,MAT000007,1964,ST,44288.2
100,9000017149,000010,MAT000195,4879,ST,19808.74
100,9000017149,000020,MAT000220,3237,ST,61244.04
100,9000017151,000010,MAT000143,790,ST,17593.3
100,9000017151,000020,MAT000491,4313,ST,40369.68
100,9000017151,000030,MAT000166,1278,ST,29317.32
100,9000017151,000040,MAT000352,246,ST,1835.16
100,9000017152,000010,MAT000261,1194,ST,17145.84
100,9000017152,000020,MAT000310,2578,ST,64759.36
100,9000017153,000010,MAT000093,926,ST,2148.32
100,9000017153,000020,MAT000222,4708,ST,82390.0
100,9000017154,000010,MAT000100,3474,ST,43390.26
100,9000017155,000010,MAT000150,4111,ST,84028.84
100,9000017155,000020,MAT000080,4083,ST,34174.71
100,9000017155,000030,MAT000231,3135,ST,8370.45
100,9000017156,000010,MAT000205,1451,ST,31356.11
100,9000017156,000020,MAT000148,1545,ST,28010.85
100,9000017156,000030,MAT000344,4339,ST,125310.32
100,9000017157,000010,MAT000109,4976,ST,62050.72
100,9000017157,000020,MAT000002,4508,ST,82000.52
100,9000017157,000030,MAT000109,3495,ST,12721.8
100,9000017157,000040,MAT000347,3937,ST,76299.06
100,9000017157,000050,MAT000206,1700,ST,18717.0
100,9000017158,000010,MAT000417,34,ST,225.08
100,9000017158,000020,MAT000301,4236,ST,116490.0
100,9000017159,000010,MAT000010,4663,ST,130004.44
100,9000017160,000010,MAT000465,2056,ST,4913.84
100,9000017160,000020,MAT000280,2733,ST,18420.42
100,9000017160,000030,MAT000487,1065,ST,23866.65
100,9000017162,000010,MAT000009,816,ST,6870.72
100,9000017164,000010,MAT000426,1237,ST,27881.98
100,9000017164,000020,MAT000174,1243,ST,18296.96
100,9000017165,000010,MAT000197,857,ST,20525.15
100,9000017165,000020,MAT000433,1226,ST,15165.62
100,9000017165,000030,MAT000003,2308,ST,26011.16
100,9000017165,000040,MAT000311,3672,ST,52803.36
100,9000017166,000010,MAT000200,2744,ST,75597.2
100,9000017166,000020,MAT000065,3803,ST,24301.17
100,9000017166,000030,MAT000293,3456,ST,50492.16
100,9000017166,000040,MAT000416,1483,ST,10099.23
100,9000017167,000010,MAT000082,3632,ST,38172.32
100,9000017167,000020,MAT000019,2995,ST,88412.4
100,9000017167,000030,MAT000168,4278,ST,69816.96
100,9000017168,000010,MAT000009,3028,ST,77607.64
100,9000017168,000020,MAT000411,4405,ST,34006.6
100,9000017168,000030,MAT000077,139,ST,3437.47
100,9000017169,000010,MAT000355,1344,ST,9851.52
100,9000017169,000020,MAT000221,2561,ST,29989.31
100,9000017169,000030,MAT000104,3307,ST,11640.64
100,9000017170,000010,MAT000263,885,ST,6389.7
100,9000017170,000020,MAT000211,2648,ST,6063.92
100,9000017171,000010,MAT000290,998,ST,19321.28
100,9000017171,000020,MAT000189,587,ST,8253.22
100,9000017171,000030,MAT000104,1383,ST,5006.46
100,9000017171,000040,MAT000113,3157,ST,14869.47
100,9000017173,000010,MAT000343,596,ST,14393.4
100,9000017173,000020,MAT000199,3326,ST,55777.02
100,9000017174,000010,MAT000178,4799,ST,55284.48
100,9000017174,000020,MAT000451,1881,ST,17907.12
100,9000017174,000030,MAT000497,2824,ST,55858.72
100,9000017175,000010,MAT000069,3510,ST,104527.8
100,9000017175,000020,MAT000289,3996,ST,55864.08
100,9000017175,000030,MAT000012,4857,ST,104474.07
100,9000017176,000010,MAT000280,1058,ST,3396.18
100,9000017176,000020,MAT000064,17,ST,43.86
100,9000017176,000030,MAT000274,2169,ST,46438.29
100,9000017177,000010,MAT000216,702,ST,6367.14
100,9000017177,000020,MAT000100,2848,ST,36283.52
100,9000017177,000030,MAT000109,2507,ST,45802.89
100,9000017178,000010,MAT000343,615,ST,8517.75
100,9000017178,000020,MAT000294,2759,ST,5959.44
100,9000017178,000030,MAT000357,1790,ST,36390.7
100,9000017178,000040,MAT000075,4188,ST,108846.12
100,9000017179,000010,MAT000012,1966,ST,16730.66
100,9000017179,000020,MAT000108,2188,ST,17985.36
100,9000017180,000010,MAT000311,794,ST,3422.14
100,9000017180,000020,MAT000379,1563,ST,30337.83
100,9000017181,000010,MAT000014,3248,ST,64927.52
100,9000017182,000010,MAT000347,4903,ST,54913.6
100,9000017182,000020,MAT000086,2448,ST,53782.56
100,9000017182,000030,MAT000111,2151,ST,40998.06
100,9000017183,000010,MAT000171,3554,ST,64469.56
100,9000017183,000020,MAT000181,936,ST,8920.08
100,9000017183,000030,MAT000419,3270,ST,63470.7
100,9000017184,000010,MAT000174,1726,ST,20539.4
100,9000017184,000020,MAT000153,2364,ST,43332.12
100,9000017185,000010,MAT000250,4954,ST,48301.5
100,9000017185,000020,MAT000080,4616,ST,126016.8
100,9000017185,000030,MAT000154,4942,ST,105066.92
100,9000017186,000010,MAT000166,1783,ST,30828.07
100,9000017187,000010,MAT000468,2597,ST,27917.75
100,9000017187,000020,MAT000159,3778,ST,67852.88
100,9000017187,000030,MAT000192,1281,ST,30667.14
100,9000017187,000040,MAT000419,207,ST,1517.31
100,9000017188,000010,MAT000293,2231,ST,26504.28
100,9000017189,000010,MAT000426,2749,ST,34389.99
100,9000017189,000020,MAT000453,319,ST,1307.9
100,9000017189,000030,MAT000367,124,ST,1793.04
100,9000017189,000040,MAT000293,2292,ST,19367.4
100,9000017190,000010,MAT000358,3176,ST,27091.28
100,9000017190,000020,MAT000497,2765,ST,23861.95
100,9000017190,000030,MAT000117,907,ST,15799.94
100,9000017191,000010,MAT000491,1023,ST,14680.05
100,9000017191,000020,MAT000428,1692,ST,44922.6
100,9000017191,000030,MAT000181,560,ST,3276.0
100,9000017192,000010,MAT000205,4695,ST,103900.35
100,9000017192,000020,MAT000070,707,ST,15249.99
100,9000017192,000030,MAT000281,4110,ST,66047.7
100,9000017193,000010,MAT000086,476,ST,11957.12
100,9000017194,000010,MAT000001,2815,ST,27418.1
100,9000017194,000020,MAT000111,377,ST,8444.8
100,9000017195,000010,MAT000312,265,ST,3042.2
100,9000017195,000020,MAT000294,715,ST,8437.0
100,9000017195,000030,MAT000412,3593,ST,79692.74
100,9000017195,000040,MAT000065,3634,ST,11410.76
100,9000017196,000010,MAT000275,3194,ST,68671.0
100,9000017196,000020,MAT000497,2995,ST,34742.0
100,9000017196,000030,MAT000282,451,ST,8095.45
100,9000017197,000010,MAT000250,2332,ST,54755.36
100,9000017197,000020,MAT000487,1920,ST,23500.8
100,9000017197,000030,MAT000176,3742,ST,71397.36
100,9000017197,000040,MAT000312,534,ST,11940.24
100,9000017198,000010,MAT000200,4185,ST,75413.7
100,9000017198,000020,MAT000010,3759,ST,104725.74
100,9000017198,000030,MAT000016,1421,ST,35794.99
100,9000017200,000010,MAT000365,4019,ST,72623.33
100,9000017201,000010,MAT000355,4177,ST,102628.89
100,9000017201,000020,MAT000497,2659,ST,73122.5
100,9000017202,000010,MAT000086,1241,ST,8525.67
100,9000017202,000020,MAT000262,2403,ST,69687.0
100,9000017202,000030,MAT000178,1939,ST,33408.97
100,9000017203,000010,MAT000152,4743,ST,106907.22
100,9000017204,000010,MAT000274,2835,ST,45473.4
100,9000017206,000010,MAT000200,2854,ST,74460.86
100,9000017206,000020,MAT000426,3404,ST,77577.16
100,9000017207,000010,MAT000367,2557,ST,20916.26
100,9000017207,000020,MAT000421,4509,ST,65831.4
100,9000017207,000030,MAT000008,242,ST,4288.24
100,9000017207,000040,MAT000282,70,ST,1943.2
100,9000017208,000010,MAT000250,4189,ST,53786.76
100,9000017208,000020,MAT000144,4435,ST,104621.65
100,9000017208,000030,MAT000262,2443,ST,47345.34
100,9000017209,000010,MAT000015,3950,ST,43055.0
100,9000017209,000020,MAT000275,3144,ST,39488.64
100,9000017210,000010,MAT000008,4881,ST,91323.51
100,9000017210,000020,MAT000301,2413,ST,30741.62
100,9000017211,000010,MAT000355,1329,ST,21596.25
100,9000017213,000010,MAT000148,4153,ST,117446.84
100,9000017213,000020,MAT000075,2057,ST,9606.19
100,9000017213,000030,MAT000249,2709,ST,9779.49
100,9000017213,000040,MAT000066,1233,ST,35707.68
100,9000017214,000010,MAT000249,4141,ST,15694.39
100,9000017214,000020,MAT000221,743,ST,15833.33
100,9000017214,000030,MAT000178,2025,ST,16159.5
100,9000017215,000010,MAT000176,3041,ST,30470.82
100,9000017215,000020,MAT000249,4235,ST,47474.35
100,9000017216,000010,MAT000451,1099,ST,30848.93
100,9000017216,000020,MAT000357,2920,ST,20586.0
100,9000017217,000010,MAT000497,984,ST,20172.0
100,9000017217,000020,MAT000199,21,ST,170.31
100,9000017217,000030,MAT000402,384,ST,8893.44
100,9000017218,000010,MAT000100,2957,ST,26997.41
100,9000017219,000010,MAT000474,4304,ST,119522.08
100,9000017219,000020,MAT000093,1319,ST,38026.77
100,9000017219,000030,MAT000065,4785,ST,88187.55
100,9000017219,000040,MAT000412,1260,ST,26132.4
100,9000017219,000050,MAT000335,1695,ST,24797.85
100,9000017220,000010,MAT000069,4792,ST,91670.96
100,9000017220,000020,MAT000413,2638,ST,63602.18
100,9000017221,000010,MAT000017,397,ST,8992.05
100,9000017221,000020,MAT000199,4725,ST,37658.25
100,9000017222,000010,MAT000135,4800,ST,88800.0
100,9000017222,000020,MAT000153,2102,ST,45171.98
