MANDT,TKNUM,ABESSION,WAESSION,WAERS
100,0000001758,SETTLE1758,2293.57,EUR
100,0000001759,SETTLE1759,2082.88,EUR
100,0000001760,SETTLE1760,153.17,EUR
100,0000001761,SETTLE1761,1562.61,EUR
100,0000001762,SETTLE1762,533.26,EUR
100,0000001763,SETTLE1763,918.21,EUR
100,0000001764,SETTLE1764,4802.98,EUR
100,0000001765,SETTLE1765,1037.65,EUR
100,0000001766,SETTLE1766,899.46,EUR
100,0000001767,SETTLE1767,525.64,EUR
100,0000001768,SETTLE1768,3133.68,EUR
100,0000001769,SETTLE1769,1240.16,EUR
100,0000001770,SETTLE1770,4252.83,EUR
100,0000001771,SETTLE1771,3674.95,EUR
100,0000001772,SETTLE1772,4160.08,EUR
100,0000001773,SETTLE1773,1094.82,EUR
100,0000001774,SETTLE1774,219.18,EUR
100,0000001775,SETTLE1775,4339.55,EUR
100,0000001776,SETTLE1776,4259.67,EUR
100,0000001777,SETTLE1777,511.61,EUR
100,0000001778,SETTLE1778,1127.77,EUR
100,0000001779,SETTLE1779,3078.75,EUR
100,0000001780,SETTLE1780,147.1,EUR
100,0000001781,SETTLE1781,2536.95,EUR
100,0000001782,SETTLE1782,3084.77,EUR
100,0000001783,SETTLE1783,4491.49,EUR
100,0000001784,SETTLE1784,226.06,EUR
100,0000001785,SETTLE1785,3969.97,EUR
100,0000001786,SETTLE1786,230.46,EUR
100,0000001787,SETTLE1787,679.88,EUR
100,0000001788,SETTLE1788,4174.0,EUR
100,0000001789,SETTLE1789,106.78,EUR
100,0000001790,SETTLE1790,976.88,EUR
100,0000001791,SETTLE1791,1604.3,EUR
100,0000001792,SETTLE1792,3502.36,EUR
100,0000001793,SETTLE1793,1649.99,EUR
100,0000001794,SETTLE1794,723.33,EUR
100,0000001795,SETTLE1795,130.06,EUR
100,0000001796,SETTLE1796,2558.74,EUR
100,0000001797,SETTLE1797,4150.34,EUR
100,0000001798,SETTLE1798,3042.35,EUR
100,0000001799,SETTLE1799,4773.59,EUR
100,0000001800,SETTLE1800,4276.24,EUR
100,0000001801,SETTLE1801,2445.62,EUR
100,0000001802,SETTLE1802,2437.5,EUR
100,0000001803,SETTLE1803,3089.59,EUR
100,0000001804,SETTLE1804,2426.62,EUR
100,0000001805,SETTLE1805,3153.86,EUR
100,0000001806,SETTLE1806,1376.26,EUR
100,0000001807,SETTLE1807,591.48,EUR
100,0000001808,SETTLE1808,1033.81,EUR
100,0000001809,SETTLE1809,2949.91,EUR
100,0000001810,SETTLE1810,1728.15,EUR
100,0000001811,SETTLE1811,2464.38,EUR
100,0000001812,SETTLE1812,1726.44,EUR
100,0000001813,SETTLE1813,1659.46,EUR
100,0000001814,SETTLE1814,3955.88,EUR
100,0000001815,SETTLE1815,302.83,EUR
100,0000001816,SETTLE1816,701.93,EUR
100,0000001817,SETTLE1817,1271.28,EUR
100,0000001818,SETTLE1818,3651.14,EUR
100,0000001819,SETTLE1819,2987.63,EUR
100,0000001820,SETTLE1820,781.53,EUR
100,0000001821,SETTLE1821,3886.37,EUR
100,0000001822,SETTLE1822,4949.09,EUR
100,0000001823,SETTLE1823,3955.3,EUR
100,0000001824,SETTLE1824,1404.99,EUR
100,0000001825,SETTLE1825,1566.3,EUR
100,0000001826,SETTLE1826,4411.7,EUR
100,0000001827,SETTLE1827,4386.29,EUR
100,0000001828,SETTLE1828,2627.76,EUR
100,0000001829,SETTLE1829,2931.26,EUR
100,0000001830,SETTLE1830,4379.46,EUR
100,0000001831,SETTLE1831,2849.41,EUR
100,0000001832,SETTLE1832,2832.21,EUR
100,0000001833,SETTLE1833,1536.34,EUR
100,0000001834,SETTLE1834,655.08,EUR
100,0000001835,SETTLE1835,2988.57,EUR
100,0000001836,SETTLE1836,1563.04,EUR
100,0000001837,SETTLE1837,1251.97,EUR
100,0000001838,SETTLE1838,2113.56,EUR
100,0000001839,SETTLE1839,1380.83,EUR
100,0000001840,SETTLE1840,437.35,EUR
100,0000001841,SETTLE1841,1437.09,EUR
100,0000001842,SETTLE1842,3336.89,EUR
100,0000001843,SETTLE1843,1514.66,EUR
100,0000001844,SETTLE1844,1499.7,EUR
100,0000001845,SETTLE1845,4871.32,EUR
100,0000001846,SETTLE1846,1277.15,EUR
100,0000001847,SETTLE1847,2173.67,EUR
100,0000001848,SETTLE1848,686.47,EUR
100,0000001849,SETTLE1849,2826.67,EUR
100,0000001850,SETTLE1850,2912.19,EUR
100,0000001851,SETTLE1851,2917.71,EUR
100,0000001852,SETTLE1852,2915.21,EUR
100,0000001853,SETTLE1853,4239.34,EUR
100,0000001854,SETTLE1854,3597.61,EUR
100,0000001855,SETTLE1855,2993.61,EUR
100,0000001856,SETTLE1856,1909.99,EUR
100,0000001857,SETTLE1857,2334.03,EUR
100,0000001858,SETTLE1858,1689.79,EUR
100,0000001859,SETTLE1859,805.13,EUR
100,0000001860,SETTLE1860,4960.64,EUR
100,0000001861,SETTLE1861,3143.04,EUR
100,0000001862,SETTLE1862,1482.27,EUR
100,0000001863,SETTLE1863,935.0,EUR
100,0000001864,SETTLE1864,4445.57,EUR
100,0000001865,SETTLE1865,3982.99,EUR
100,0000001866,SETTLE1866,2243.23,EUR
100,0000001867,SETTLE1867,911.76,EUR
100,0000001868,SETTLE1868,1610.32,EUR
100,0000001869,SETTLE1869,2268.73,EUR
100,0000001870,SETTLE1870,1232.75,EUR
100,0000001871,SETTLE1871,2161.09,EUR
100,0000001872,SETTLE1872,4115.95,EUR
100,0000001873,SETTLE1873,2732.53,EUR
100,0000001874,SETTLE1874,421.06,EUR
100,0000001875,SETTLE1875,2903.0,EUR
100,0000001876,SETTLE1876,654.63,EUR
100,0000001877,SETTLE1877,1968.98,EUR
100,0000001878,SETTLE1878,2600.13,EUR
100,0000001879,SETTLE1879,1189.18,EUR
100,0000001880,SETTLE1880,1418.9,EUR
100,0000001881,SETTLE1881,1486.35,EUR
100,0000001882,SETTLE1882,4695.54,EUR
100,0000001883,SETTLE1883,2753.88,EUR
100,0000001884,SETTLE1884,2209.01,EUR
100,0000001885,SETTLE1885,1678.37,EUR
100,0000001886,SETTLE1886,3347.52,EUR
100,0000001887,SETTLE1887,823.68,EUR
100,0000001888,SETTLE1888,1455.88,EUR
100,0000001889,SETTLE1889,467.97,EUR
100,0000001890,SETTLE1890,3163.19,EUR
100,0000001891,SETTLE1891,1832.16,EUR
100,0000001892,SETTLE1892,1912.06,EUR
100,0000001893,SETTLE1893,2000.79,EUR
100,0000001894,SETTLE1894,1891.94,EUR
100,0000001895,SETTLE1895,4302.23,EUR
100,0000001896,SETTLE1896,2887.22,EUR
100,0000001897,SETTLE1897,3240.05,EUR
100,0000001898,SETTLE1898,2484.83,EUR
100,0000001899,SETTLE1899,3278.76,EUR
100,0000001900,SETTLE1900,1579.36,EUR
100,0000001901,SETTLE1901,4772.42,EUR
100,0000001902,SETTLE1902,1124.0,EUR
100,0000001903,SETTLE1903,3253.79,EUR
100,0000001904,SETTLE1904,3078.02,EUR
100,0000001905,SETTLE1905,545.8,EUR
100,0000001906,SETTLE1906,1846.92,EUR
100,0000001907,SETTLE1907,2717.7,EUR
100,0000001908,SETTLE1908,1420.22,EUR
100,0000001909,SETTLE1909,4382.34,EUR
100,0000001910,SETTLE1910,1509.91,EUR
100,0000001911,SETTLE1911,1544.15,EUR
100,0000001912,SETTLE1912,2627.0,EUR
100,0000001913,SETTLE1913,1236.22,EUR
100,0000001914,SETTLE1914,1601.44,EUR
100,0000001915,SETTLE1915,3981.04,EUR
100,0000001916,SETTLE1916,2627.24,EUR
100,0000001917,SETTLE1917,153.3,EUR
100,0000001918,SETTLE1918,683.66,EUR
100,0000001919,SETTLE1919,3715.48,EUR
100,0000001920,SETTLE1920,1891.58,EUR
100,0000001921,SETTLE1921,2832.13,EUR
100,0000001922,SETTLE1922,2893.87,EUR
100,0000001923,SETTLE1923,482.65,EUR
100,0000001924,SETTLE1924,4761.89,EUR
100,0000001925,SETTLE1925,272.62,EUR
100,0000001926,SETTLE1926,3795.41,EUR
100,0000001927,SETTLE1927,561.21,EUR
100,0000001928,SETTLE1928,2369.63,EUR
100,0000001929,SETTLE1929,3990.46,EUR
100,0000001930,SETTLE1930,4021.65,EUR
100,0000001931,SETTLE1931,3107.86,EUR
100,0000001932,SETTLE1932,2927.5,EUR
100,0000001933,SETTLE1933,656.6,EUR
100,0000001934,SETTLE1934,4868.03,EUR
100,0000001935,SETTLE1935,551.8,EUR
100,0000001936,SETTLE1936,3973.89,EUR
100,0000001937,SETTLE1937,880.58,EUR
100,0000001938,SETTLE1938,4976.32,EUR
100,0000001939,SETTLE1939,2794.23,EUR
100,0000001940,SETTLE1940,2242.64,EUR
100,0000001941,SETTLE1941,245.29,EUR
100,0000001942,SETTLE1942,3110.96,EUR
100,0000001943,SETTLE1943,3981.38,EUR
100,0000001944,SETTLE1944,490.23,EUR
100,0000001945,SETTLE1945,1456.35,EUR
100,0000001946,SETTLE1946,4573.99,EUR
100,0000001947,SETTLE1947,4049.21,EUR
100,0000001948,SETTLE1948,2035.53,EUR
100,0000001949,SETTLE1949,1511.14,EUR
100,0000001950,SETTLE1950,4433.56,EUR
100,0000001951,SETTLE1951,3656.81,EUR
100,0000001952,SETTLE1952,212.71,EUR
100,0000001953,SETTLE1953,3946.09,EUR
100,0000001954,SETTLE1954,2115.67,EUR
100,0000001955,SETTLE1955,3130.19,EUR
100,0000001956,SETTLE1956,295.48,EUR
100,0000001957,SETTLE1957,2882.03,EUR
100,0000001958,SETTLE1958,3278.21,EUR
100,0000001959,SETTLE1959,1918.22,EUR
100,0000001960,SETTLE1960,455.75,EUR
100,0000001961,SETTLE1961,100.63,EUR
100,0000001962,SETTLE1962,2303.9,EUR
100,0000001963,SETTLE1963,3382.44,EUR
100,0000001964,SETTLE1964,2897.68,EUR
100,0000001965,SETTLE1965,4468.71,EUR
100,0000001966,SETTLE1966,2401.62,EUR
100,0000001967,SETTLE1967,2862.24,EUR
100,0000001968,SETTLE1968,850.05,EUR
100,0000001969,SETTLE1969,3430.7,EUR
100,0000001970,SETTLE1970,3221.29,EUR
100,0000001971,SETTLE1971,3230.65,EUR
100,0000001972,SETTLE1972,3882.51,EUR
100,0000001973,SETTLE1973,3221.09,EUR
100,0000001974,SETTLE1974,1449.13,EUR
100,0000001975,SETTLE1975,4113.88,EUR
100,0000001976,SETTLE1976,2852.15,EUR
100,0000001977,SETTLE1977,4426.22,EUR
100,0000001978,SETTLE1978,1122.88,EUR
100,0000001979,SETTLE1979,1274.3,EUR
100,0000001980,SETTLE1980,141.48,EUR
100,0000001981,SETTLE1981,1770.71,EUR
100,0000001982,SETTLE1982,4857.05,EUR
100,0000001983,SETTLE1983,3593.83,EUR
100,0000001984,SETTLE1984,443.75,EUR
100,0000001985,SETTLE1985,4202.91,EUR
100,0000001986,SETTLE1986,4386.62,EUR
100,0000001987,SETTLE1987,1735.29,EUR
100,0000001988,SETTLE1988,1770.53,EUR
100,0000001989,SETTLE1989,1112.42,EUR
100,0000001990,SETTLE1990,4575.65,EUR
100,0000001991,SETTLE1991,100.19,EUR
100,0000001992,SETTLE1992,3278.28,EUR
100,0000001993,SETTLE1993,926.41,EUR
100,0000001994,SETTLE1994,3656.85,EUR
100,0000001995,SETTLE1995,532.07,EUR
100,0000001996,SETTLE1996,2445.93,EUR
100,0000001997,SETTLE1997,2513.18,EUR
100,0000001998,SETTLE1998,702.9,EUR
100,0000001999,SETTLE1999,631.01,EUR
100,0000002000,SETTLE2000,1323.63,EUR
