MANDT,KOKRS,PESSION,KUNNR,MATNR,VKORG,WERKS,PERDE,GJAHR,VV010,TWAER
100,1000,0000004036,0000000301,000000000000100120,2000,0003,004,2024,462.31,EUR
100,1000,0000004037,0000000454,000000000000100186,1000,0006,005,2023,3257.1,EUR
100,1000,0000004038,0000000026,000000000000100432,2000,0009,006,2024,3839.03,EUR
100,1000,0000004039,0000000083,000000000000100200,2000,0001,007,2023,1433.96,EUR
100,1000,0000004040,0000000240,000000000000100406,2000,0002,008,2024,9062.53,EUR
100,1000,0000004041,0000000187,000000000000100313,2000,0004,009,2023,6655.06,EUR
100,1000,0000004042,0000000404,000000000000100347,1000,0009,010,2024,4789.14,EUR
100,1000,0000004043,0000000428,000000000000100084,1000,0009,011,2023,1129.69,EUR
100,1000,0000004044,0000000115,000000000000100365,1000,0003,012,2024,6143.5,EUR
100,1000,0000004045,0000000275,000000000000100037,2000,0009,001,2023,6678.76,EUR
100,1000,0000004046,0000000493,000000000000100020,2000,0009,002,2024,189.97,EUR
100,1000,0000004047,0000000316,000000000000100481,2000,0001,003,2023,4987.29,EUR
100,1000,0000004048,0000000340,000000000000100426,1000,0004,004,2024,6594.84,EUR
100,1000,0000004049,0000000188,000000000000100264,2000,0003,005,2023,2490.51,EUR
100,1000,0000004050,0000000364,000000000000100435,2000,0004,006,2024,2391.23,EUR
100,1000,0000004051,0000000360,000000000000100057,1000,0001,007,2023,1998.19,EUR
100,1000,0000004052,0000000027,000000000000100177,1000,0008,008,2024,9941.19,EUR
100,1000,0000004053,0000000262,000000000000100384,2000,0007,009,2023,7098.23,EUR
100,1000,0000004054,0000000397,000000000000100060,2000,0006,010,2024,8574.76,EUR
100,1000,0000004055,0000000419,000000000000100329,1000,0001,011,2023,6924.51,EUR
100,1000,0000004056,0000000426,000000000000100296,1000,0010,012,2024,9252.37,EUR
100,1000,0000004057,0000000143,000000000000100313,1000,0003,001,2023,5977.42,EUR
100,1000,0000004058,0000000469,000000000000100407,2000,0001,002,2024,1689.71,EUR
100,1000,0000004059,0000000101,000000000000100284,2000,0001,003,2023,4902.38,EUR
100,1000,0000004060,0000000374,000000000000100357,1000,0001,004,2024,2741.75,EUR
100,1000,0000004061,0000000413,000000000000100207,2000,0008,005,2023,8387.84,EUR
100,1000,0000004062,0000000230,000000000000100386,2000,0002,006,2024,7694.81,EUR
100,1000,0000004063,0000000187,000000000000100291,2000,0008,007,2023,7882.84,EUR
100,1000,0000004064,0000000152,000000000000100098,2000,0009,008,2024,3323.52,EUR
100,1000,0000004065,0000000148,000000000000100098,1000,0009,009,2023,2578.01,EUR
100,1000,0000004066,0000000185,000000000000100409,2000,0002,010,2024,6282.1,EUR
100,1000,0000004067,0000000204,000000000000100272,1000,0007,011,2023,3225.8,EUR
100,1000,0000004068,0000000398,000000000000100336,1000,0004,012,2024,7886.7,EUR
100,1000,0000004069,0000000314,000000000000100249,2000,0005,001,2023,3602.66,EUR
100,1000,0000004070,0000000278,000000000000100304,2000,0007,002,2024,5226.59,EUR
100,1000,0000004071,0000000355,000000000000100148,2000,0008,003,2023,8153.25,EUR
100,1000,0000004072,0000000001,000000000000100316,1000,0006,004,2024,3698.67,EUR
100,1000,0000004073,0000000105,000000000000100013,2000,0008,005,2023,8214.39,EUR
100,1000,0000004074,0000000404,000000000000100405,1000,0004,006,2024,6928.83,EUR
100,1000,0000004075,0000000417,000000000000100477,2000,0002,007,2023,6546.3,EUR
100,1000,0000004076,0000000219,000000000000100264,1000,0007,008,2024,7881.35,EUR
100,1000,0000004077,0000000350,000000000000100056,2000,0006,009,2023,6362.12,EUR
100,1000,0000004078,0000000260,000000000000100131,2000,0007,010,2024,1550.31,EUR
100,1000,0000004079,0000000179,000000000000100119,1000,0008,011,2023,4236.68,EUR
100,1000,0000004080,0000000294,000000000000100362,1000,0010,012,2024,7852.17,EUR
100,1000,0000004081,0000000490,000000000000100446,2000,0010,001,2023,2178.95,EUR
100,1000,0000004082,0000000348,000000000000100210,1000,0003,002,2024,7338.3,EUR
100,1000,0000004083,0000000175,000000000000100230,2000,0003,003,2023,4654.61,EUR
100,1000,0000004084,0000000074,000000000000100120,2000,0002,004,2024,8359.04,EUR
100,1000,0000004085,0000000429,000000000000100337,1000,0001,005,2023,6484.56,EUR
100,1000,0000004086,0000000063,000000000000100217,2000,0003,006,2024,1993.02,EUR
100,1000,0000004087,0000000175,000000000000100238,2000,0006,007,2023,8622.12,EUR
100,1000,0000004088,0000000007,000000000000100196,1000,0005,008,2024,7443.5,EUR
100,1000,0000004089,0000000187,000000000000100292,2000,0010,009,2023,6049.01,EUR
100,1000,0000004090,0000000112,000000000000100227,1000,0007,010,2024,5261.16,EUR
100,1000,0000004091,0000000410,000000000000100431,1000,0004,011,2023,8265.4,EUR
100,1000,0000004092,0000000394,000000000000100401,1000,0009,012,2024,6691.84,EUR
100,1000,0000004093,0000000444,000000000000100118,2000,0005,001,2023,5792.61,EUR
100,1000,0000004094,0000000339,000000000000100353,2000,0009,002,2024,9687.89,EUR
100,1000,0000004095,0000000469,000000000000100087,2000,0009,003,2023,8153.25,EUR
100,1000,0000004096,0000000049,000000000000100425,2000,0010,004,2024,554.38,EUR
100,1000,0000004097,0000000070,000000000000100429,2000,0008,005,2023,3574.36,EUR
100,1000,0000004098,0000000260,000000000000100069,1000,0010,006,2024,3548.82,EUR
100,1000,0000004099,0000000456,000000000000100443,2000,0005,007,2023,5543.75,EUR
100,1000,0000004100,0000000384,000000000000100240,1000,0009,008,2024,6881.75,EUR
100,1000,0000004101,0000000408,000000000000100104,2000,0002,009,2023,2957.65,EUR
100,1000,0000004102,0000000180,000000000000100142,2000,0010,010,2024,5261.89,EUR
100,1000,0000004103,0000000042,000000000000100107,1000,0006,011,2023,2520.43,EUR
100,1000,0000004104,0000000053,000000000000100039,2000,0008,012,2024,3811.61,EUR
100,1000,0000004105,0000000127,000000000000100058,2000,0001,001,2023,9064.72,EUR
100,1000,0000004106,0000000030,000000000000100109,1000,0009,002,2024,5531.44,EUR
100,1000,0000004107,0000000357,000000000000100468,2000,0002,003,2023,444.61,EUR
100,1000,0000004108,0000000431,000000000000100457,2000,0009,004,2024,3489.26,EUR
100,1000,0000004109,0000000149,000000000000100058,1000,0008,005,2023,7679.64,EUR
100,1000,0000004110,0000000324,000000000000100016,2000,0002,006,2024,2589.79,EUR
100,1000,0000004111,0000000203,000000000000100233,2000,0007,007,2023,3267.07,EUR
100,1000,0000004112,0000000447,000000000000100439,2000,0007,008,2024,8513.35,EUR
100,1000,0000004113,0000000253,000000000000100270,1000,0002,009,2023,219.16,EUR
100,1000,0000004114,0000000276,000000000000100085,2000,0006,010,2024,5886.05,EUR
100,1000,0000004115,0000000493,000000000000100380,2000,0009,011,2023,7520.29,EUR
100,1000,0000004116,0000000482,000000000000100074,1000,0003,012,2024,9938.17,EUR
100,1000,0000004117,0000000433,000000000000100168,1000,0007,001,2023,9663.59,EUR
100,1000,0000004118,0000000269,000000000000100213,1000,0001,002,2024,7759.95,EUR
100,1000,0000004119,0000000232,000000000000100095,1000,0003,003,2023,9757.01,EUR
100,1000,0000004120,0000000185,000000000000100045,2000,0005,004,2024,8915.61,EUR
100,1000,0000004121,0000000493,000000000000100207,1000,0010,005,2023,2032.99,EUR
100,1000,0000004122,0000000261,000000000000100160,1000,0008,006,2024,1913.39,EUR
100,1000,0000004123,0000000340,000000000000100304,1000,0003,007,2023,3469.9,EUR
100,1000,0000004124,0000000353,000000000000100139,2000,0009,008,2024,604.13,EUR
100,1000,0000004125,0000000340,000000000000100433,2000,0008,009,2023,7267.55,EUR
100,1000,0000004126,0000000210,000000000000100342,1000,0003,010,2024,7671.17,EUR
100,1000,0000004127,0000000031,000000000000100478,2000,0001,011,2023,1552.34,EUR
100,1000,0000004128,0000000103,000000000000100286,1000,0005,012,2024,5984.1,EUR
100,1000,0000004129,0000000401,000000000000100186,2000,0009,001,2023,8207.19,EUR
100,1000,0000004130,0000000459,000000000000100489,2000,0003,002,2024,7076.88,EUR
100,1000,0000004131,0000000291,000000000000100408,1000,0009,003,2023,4352.94,EUR
100,1000,0000004132,0000000194,000000000000100139,2000,0006,004,2024,1962.71,EUR
100,1000,0000004133,0000000109,000000000000100449,2000,0003,005,2023,8265.55,EUR
100,1000,0000004134,0000000052,000000000000100096,1000,0006,006,2024,1715.04,EUR
100,1000,0000004135,0000000038,000000000000100480,2000,0005,007,2023,7596.02,EUR
100,1000,0000004136,0000000290,000000000000100287,2000,0005,008,2024,7329.24,EUR
100,1000,0000004137,0000000318,000000000000100300,2000,0009,009,2023,1164.61,EUR
100,1000,0000004138,0000000206,000000000000100450,2000,0001,010,2024,7682.68,EUR
100,1000,0000004139,0000000002,000000000000100186,2000,0007,011,2023,5713.72,EUR
100,1000,0000004140,0000000331,000000000000100228,1000,0008,012,2024,603.55,EUR
100,1000,0000004141,0000000052,000000000000100254,2000,0004,001,2023,3297.52,EUR
100,1000,0000004142,0000000196,000000000000100093,1000,0003,002,2024,2881.76,EUR
100,1000,0000004143,0000000307,000000000000100305,2000,0008,003,2023,1211.82,EUR
100,1000,0000004144,0000000340,000000000000100435,2000,0001,004,2024,5880.98,EUR
100,1000,0000004145,0000000403,000000000000100216,2000,0003,005,2023,943.6,EUR
100,1000,0000004146,0000000157,000000000000100193,2000,0002,006,2024,8943.53,EUR
100,1000,0000004147,0000000144,000000000000100172,2000,0006,007,2023,9137.75,EUR
100,1000,0000004148,0000000192,000000000000100294,1000,0007,008,2024,1863.68,EUR
100,1000,0000004149,0000000204,000000000000100494,1000,0002,009,2023,8601.6,EUR
100,1000,0000004150,0000000140,000000000000100471,2000,0006,010,2024,4752.41,EUR
100,1000,0000004151,0000000339,000000000000100018,1000,0001,011,2023,5328.41,EUR
100,1000,0000004152,0000000468,000000000000100438,1000,0007,012,2024,519.12,EUR
100,1000,0000004153,0000000055,000000000000100336,2000,0002,001,2023,3577.69,EUR
100,1000,0000004154,0000000077,000000000000100360,2000,0007,002,2024,5113.0,EUR
100,1000,0000004155,0000000288,000000000000100321,2000,0002,003,2023,8388.76,EUR
100,1000,0000004156,0000000245,000000000000100397,1000,0009,004,2024,6608.7,EUR
100,1000,0000004157,0000000322,000000000000100348,1000,0010,005,2023,9205.79,EUR
100,1000,0000004158,0000000402,000000000000100053,2000,0008,006,2024,5099.69,EUR
100,1000,0000004159,0000000352,000000000000100489,2000,0005,007,2023,8076.94,EUR
100,1000,0000004160,0000000389,000000000000100371,1000,0008,008,2024,8431.73,EUR
100,1000,0000004161,0000000438,000000000000100469,1000,0010,009,2023,1321.87,EUR
100,1000,0000004162,0000000482,000000000000100354,2000,0003,010,2024,4804.06,EUR
100,1000,0000004163,0000000414,000000000000100261,2000,0008,011,2023,1572.13,EUR
100,1000,0000004164,0000000295,000000000000100095,1000,0010,012,2024,2299.3,EUR
100,1000,0000004165,0000000122,000000000000100192,2000,0006,001,2023,330.56,EUR
100,1000,0000004166,0000000438,000000000000100123,2000,0008,002,2024,5869.48,EUR
100,1000,0000004167,0000000479,000000000000100069,2000,0005,003,2023,6024.02,EUR
100,1000,0000004168,0000000455,000000000000100056,1000,0003,004,2024,3051.24,EUR
100,1000,0000004169,0000000460,000000000000100203,2000,0010,005,2023,7536.12,EUR
100,1000,0000004170,0000000305,000000000000100068,2000,0008,006,2024,5619.66,EUR
100,1000,0000004171,0000000208,000000000000100291,2000,0006,007,2023,4786.72,EUR
100,1000,0000004172,0000000453,000000000000100455,2000,0003,008,2024,2113.8,EUR
100,1000,0000004173,0000000310,000000000000100402,2000,0008,009,2023,4667.12,EUR
100,1000,0000004174,0000000391,000000000000100379,2000,0001,010,2024,6331.44,EUR
100,1000,0000004175,0000000291,000000000000100487,1000,0005,011,2023,9772.24,EUR
100,1000,0000004176,0000000037,000000000000100317,1000,0007,012,2024,1818.16,EUR
100,1000,0000004177,0000000138,000000000000100188,1000,0009,001,2023,8839.1,EUR
100,1000,0000004178,0000000162,000000000000100101,2000,0003,002,2024,9167.21,EUR
100,1000,0000004179,0000000092,000000000000100160,1000,0008,003,2023,7131.79,EUR
100,1000,0000004180,0000000385,000000000000100179,2000,0009,004,2024,6806.23,EUR
100,1000,0000004181,0000000391,000000000000100291,1000,0010,005,2023,6233.06,EUR
100,1000,0000004182,0000000253,000000000000100226,1000,0008,006,2024,9356.26,EUR
100,1000,0000004183,0000000276,000000000000100050,1000,0005,007,2023,8090.13,EUR
100,1000,0000004184,0000000448,000000000000100243,2000,0001,008,2024,7515.12,EUR
100,1000,0000004185,0000000027,000000000000100220,1000,0003,009,2023,4073.16,EUR
100,1000,0000004186,0000000203,000000000000100309,1000,0007,010,2024,8652.25,EUR
100,1000,0000004187,0000000288,000000000000100189,2000,0008,011,2023,1392.41,EUR
100,1000,0000004188,0000000317,000000000000100420,2000,0003,012,2024,3647.77,EUR
100,1000,0000004189,0000000016,000000000000100133,1000,0005,001,2023,1419.71,EUR
100,1000,0000004190,0000000201,000000000000100239,1000,0002,002,2024,3375.36,EUR
100,1000,0000004191,0000000269,000000000000100289,1000,0008,003,2023,539.01,EUR
100,1000,0000004192,0000000003,000000000000100094,2000,0010,004,2024,6551.02,EUR
100,1000,0000004193,0000000094,000000000000100458,2000,0009,005,2023,2646.96,EUR
100,1000,0000004194,0000000023,000000000000100330,2000,0001,006,2024,1970.46,EUR
100,1000,0000004195,0000000231,000000000000100298,2000,0008,007,2023,3049.83,EUR
100,1000,0000004196,0000000488,000000000000100253,1000,0006,008,2024,2283.36,EUR
100,1000,0000004197,0000000318,000000000000100247,1000,0008,009,2023,7984.24,EUR
100,1000,0000004198,0000000102,000000000000100186,1000,0005,010,2024,7504.58,EUR
100,1000,0000004199,0000000436,000000000000100456,1000,0001,011,2023,9067.45,EUR
100,1000,0000004200,0000000041,000000000000100452,1000,0004,012,2024,8785.86,EUR
100,1000,0000004201,0000000407,000000000000100124,2000,0002,001,2023,7288.15,EUR
100,1000,0000004202,0000000348,000000000000100219,2000,0008,002,2024,162.87,EUR
100,1000,0000004203,0000000464,000000000000100148,2000,0008,003,2023,1230.46,EUR
100,1000,0000004204,0000000122,000000000000100490,1000,0009,004,2024,3086.39,EUR
100,1000,0000004205,0000000141,000000000000100228,2000,0003,005,2023,6843.6,EUR
100,1000,0000004206,0000000320,000000000000100039,1000,0003,006,2024,4320.13,EUR
100,1000,0000004207,0000000108,000000000000100075,1000,0001,007,2023,7468.31,EUR
100,1000,0000004208,0000000073,000000000000100437,1000,0004,008,2024,5303.52,EUR
100,1000,0000004209,0000000228,000000000000100100,2000,0006,009,2023,2325.63,EUR
100,1000,0000004210,0000000375,000000000000100190,1000,0008,010,2024,7667.37,EUR
100,1000,0000004211,0000000423,000000000000100347,2000,0008,011,2023,1920.52,EUR
100,1000,0000004212,0000000306,000000000000100031,2000,0002,012,2024,8957.04,EUR
100,1000,0000004213,0000000088,000000000000100077,1000,0002,001,2023,599.58,EUR
100,1000,0000004214,0000000483,000000000000100082,1000,0004,002,2024,523.33,EUR
100,1000,0000004215,0000000022,000000000000100025,2000,0002,003,2023,2818.05,EUR
100,1000,0000004216,0000000212,000000000000100196,2000,0001,004,2024,1815.11,EUR
100,1000,0000004217,0000000245,000000000000100429,2000,0002,005,2023,307.75,EUR
100,1000,0000004218,0000000165,000000000000100056,2000,0005,006,2024,365.31,EUR
100,1000,0000004219,0000000224,000000000000100053,1000,0008,007,2023,8424.93,EUR
100,1000,0000004220,0000000479,000000000000100313,2000,0007,008,2024,4572.25,EUR
100,1000,0000004221,0000000343,000000000000100058,2000,0002,009,2023,2095.83,EUR
100,1000,0000004222,0000000300,000000000000100473,2000,0007,010,2024,7584.8,EUR
100,1000,0000004223,0000000166,000000000000100341,2000,0005,011,2023,6794.27,EUR
100,1000,0000004224,0000000324,000000000000100358,1000,0003,012,2024,6324.72,EUR
100,1000,0000004225,0000000109,000000000000100168,1000,0003,001,2023,9526.72,EUR
100,1000,0000004226,0000000492,000000000000100492,1000,0007,002,2024,967.8,EUR
100,1000,0000004227,0000000217,000000000000100491,1000,0010,003,2023,8334.82,EUR
100,1000,0000004228,0000000420,000000000000100236,1000,0002,004,2024,509.34,EUR
100,1000,0000004229,0000000318,000000000000100042,1000,0005,005,2023,7435.6,EUR
100,1000,0000004230,0000000350,000000000000100278,2000,0002,006,2024,5831.54,EUR
100,1000,0000004231,0000000118,000000000000100048,2000,0010,007,2023,1703.14,EUR
100,1000,0000004232,0000000261,000000000000100148,2000,0003,008,2024,5620.58,EUR
100,1000,0000004233,0000000056,000000000000100401,2000,0010,009,2023,8206.2,EUR
100,1000,0000004234,0000000116,000000000000100002,1000,0001,010,2024,1904.07,EUR
100,1000,0000004235,0000000265,000000000000100298,1000,0001,011,2023,9467.03,EUR
100,1000,0000004236,0000000248,000000000000100087,1000,0007,012,2024,2957.23,EUR
100,1000,0000004237,0000000161,000000000000100412,1000,0005,001,2023,165.06,EUR
100,1000,0000004238,0000000290,000000000000100283,1000,0002,002,2024,1786.35,EUR
100,1000,0000004239,0000000005,000000000000100266,1000,0010,003,2023,1109.92,EUR
100,1000,0000004240,0000000476,000000000000100409,2000,0003,004,2024,9874.61,EUR
100,1000,0000004241,0000000035,000000000000100409,1000,0002,005,2023,8166.42,EUR
100,1000,0000004242,0000000440,000000000000100380,2000,0008,006,2024,4180.83,EUR
100,1000,0000004243,0000000269,000000000000100497,2000,0009,007,2023,7248.12,EUR
100,1000,0000004244,0000000224,000000000000100171,2000,0009,008,2024,178.03,EUR
100,1000,0000004245,0000000452,000000000000100252,2000,0001,009,2023,6858.25,EUR
100,1000,0000004246,0000000163,000000000000100060,1000,0007,010,2024,6028.99,EUR
100,1000,0000004247,0000000233,000000000000100343,1000,0008,011,2023,2407.15,EUR
100,1000,0000004248,0000000157,000000000000100064,2000,0007,012,2024,3225.09,EUR
100,1000,0000004249,0000000340,000000000000100459,2000,0008,001,2023,7168.11,EUR
100,1000,0000004250,0000000044,000000000000100396,2000,0003,002,2024,6656.7,EUR
100,1000,0000004251,0000000216,000000000000100087,1000,0006,003,2023,9222.55,EUR
100,1000,0000004252,0000000048,000000000000100292,1000,0008,004,2024,4676.84,EUR
100,1000,0000004253,0000000384,000000000000100158,2000,0002,005,2023,4022.7,EUR
100,1000,0000004254,0000000101,000000000000100343,2000,0003,006,2024,8740.71,EUR
100,1000,0000004255,0000000312,000000000000100071,2000,0007,007,2023,9412.09,EUR
100,1000,0000004256,0000000049,000000000000100278,1000,0007,008,2024,5793.7,EUR
100,1000,0000004257,0000000486,000000000000100096,2000,0009,009,2023,6154.74,EUR
100,1000,0000004258,0000000146,000000000000100272,2000,0004,010,2024,2535.7,EUR
100,1000,0000004259,0000000066,000000000000100307,1000,0004,011,2023,120.82,EUR
100,1000,0000004260,0000000308,000000000000100409,2000,0003,012,2024,8976.98,EUR
100,1000,0000004261,0000000422,000000000000100254,2000,0003,001,2023,4059.39,EUR
100,1000,0000004262,0000000396,000000000000100235,2000,0001,002,2024,7144.46,EUR
100,1000,0000004263,0000000498,000000000000100051,2000,0003,003,2023,8092.64,EUR
100,1000,0000004264,0000000434,000000000000100252,2000,0009,004,2024,4873.8,EUR
100,1000,0000004265,0000000122,000000000000100001,1000,0008,005,2023,6546.84,EUR
100,1000,0000004266,0000000071,000000000000100019,2000,0007,006,2024,3426.33,EUR
100,1000,0000004267,0000000394,000000000000100356,1000,0009,007,2023,7753.5,EUR
100,1000,0000004268,0000000163,000000000000100137,1000,0006,008,2024,9788.97,EUR
100,1000,0000004269,0000000089,000000000000100072,1000,0007,009,2023,2616.56,EUR
100,1000,0000004270,0000000197,000000000000100342,1000,0009,010,2024,767.18,EUR
100,1000,0000004271,0000000361,000000000000100013,1000,0010,011,2023,1952.24,EUR
100,1000,0000004272,0000000338,000000000000100164,2000,0008,012,2024,451.07,EUR
100,1000,0000004273,0000000034,000000000000100331,2000,0003,001,2023,6387.35,EUR
100,1000,0000004274,0000000301,000000000000100492,1000,0002,002,2024,126.56,EUR
100,1000,0000004275,0000000286,000000000000100190,2000,0010,003,2023,6543.26,EUR
100,1000,0000004276,0000000156,000000000000100247,2000,0003,004,2024,7693.35,EUR
100,1000,0000004277,0000000291,000000000000100429,2000,0003,005,2023,3663.04,EUR
100,1000,0000004278,0000000355,000000000000100155,2000,0003,006,2024,1115.22,EUR
100,1000,0000004279,0000000043,000000000000100424,2000,0007,007,2023,6463.9,EUR
100,1000,0000004280,0000000437,000000000000100225,2000,0008,008,2024,5876.13,EUR
100,1000,0000004281,0000000328,000000000000100493,2000,0009,009,2023,8892.24,EUR
100,1000,0000004282,0000000017,000000000000100241,2000,0004,010,2024,6423.31,EUR
100,1000,0000004283,0000000246,000000000000100294,2000,0010,011,2023,5332.37,EUR
100,1000,0000004284,0000000233,000000000000100202,1000,0007,012,2024,3306.29,EUR
100,1000,0000004285,0000000445,000000000000100206,1000,0004,001,2023,5422.88,EUR
100,1000,0000004286,0000000498,000000000000100388,1000,0005,002,2024,7250.15,EUR
100,1000,0000004287,0000000128,000000000000100073,2000,0008,003,2023,3923.79,EUR
100,1000,0000004288,0000000282,000000000000100096,1000,0008,004,2024,7210.74,EUR
100,1000,0000004289,0000000319,000000000000100488,2000,0002,005,2023,3050.37,EUR
100,1000,0000004290,0000000271,000000000000100161,1000,0006,006,2024,6047.96,EUR
100,1000,0000004291,0000000090,000000000000100011,1000,0010,007,2023,946.23,EUR
100,1000,0000004292,0000000137,000000000000100429,1000,0008,008,2024,8289.15,EUR
100,1000,0000004293,0000000018,000000000000100029,2000,0006,009,2023,807.49,EUR
100,1000,0000004294,0000000351,000000000000100145,1000,0008,010,2024,323.09,EUR
100,1000,0000004295,0000000252,000000000000100052,2000,0005,011,2023,9308.82,EUR
100,1000,0000004296,0000000341,000000000000100285,1000,0007,012,2024,4280.07,EUR
100,1000,0000004297,0000000276,000000000000100463,2000,0001,001,2023,9663.96,EUR
100,1000,0000004298,0000000164,000000000000100362,2000,0010,002,2024,917.01,EUR
100,1000,0000004299,0000000251,000000000000100232,2000,0006,003,2023,3639.53,EUR
100,1000,0000004300,0000000024,000000000000100454,1000,0002,004,2024,5076.87,EUR
100,1000,0000004301,0000000022,000000000000100303,2000,0004,005,2023,4506.99,EUR
100,1000,0000004302,0000000458,000000000000100270,2000,0010,006,2024,4973.81,EUR
100,1000,0000004303,0000000052,000000000000100284,2000,0002,007,2023,4695.04,EUR
100,1000,0000004304,0000000428,000000000000100073,2000,0006,008,2024,1123.37,EUR
100,1000,0000004305,0000000186,000000000000100167,1000,0004,009,2023,2182.58,EUR
100,1000,0000004306,0000000035,000000000000100162,2000,0003,010,2024,2063.75,EUR
100,1000,0000004307,0000000193,000000000000100186,1000,0007,011,2023,1732.29,EUR
100,1000,0000004308,0000000250,000000000000100277,1000,0004,012,2024,2699.75,EUR
100,1000,0000004309,0000000067,000000000000100089,1000,0008,001,2023,119.66,EUR
100,1000,0000004310,0000000433,000000000000100199,2000,0007,002,2024,1592.05,EUR
100,1000,0000004311,0000000242,000000000000100493,1000,0010,003,2023,219.52,EUR
100,1000,0000004312,0000000016,000000000000100186,1000,0007,004,2024,1949.4,EUR
100,1000,0000004313,0000000179,000000000000100345,2000,0005,005,2023,2350.96,EUR
100,1000,0000004314,0000000311,000000000000100453,2000,0004,006,2024,6293.12,EUR
100,1000,0000004315,0000000010,000000000000100195,1000,0003,007,2023,766.77,EUR
100,1000,0000004316,0000000105,000000000000100138,2000,0006,008,2024,7394.02,EUR
100,1000,0000004317,0000000337,000000000000100424,2000,0009,009,2023,5019.8,EUR
100,1000,0000004318,0000000373,000000000000100157,2000,0004,010,2024,5780.02,EUR
100,1000,0000004319,0000000293,000000000000100423,2000,0007,011,2023,5264.89,EUR
100,1000,0000004320,0000000233,000000000000100078,2000,0005,012,2024,4585.27,EUR
100,1000,0000004321,0000000189,000000000000100356,1000,0006,001,2023,3067.79,EUR
100,1000,0000004322,0000000495,000000000000100418,1000,0008,002,2024,5819.47,EUR
100,1000,0000004323,0000000163,000000000000100424,2000,0001,003,2023,9434.04,EUR
100,1000,0000004324,0000000281,000000000000100219,2000,0004,004,2024,8479.93,EUR
100,1000,0000004325,0000000256,000000000000100431,1000,0008,005,2023,8544.92,EUR
100,1000,0000004326,0000000111,000000000000100002,1000,0004,006,2024,7068.99,EUR
100,1000,0000004327,0000000330,000000000000100407,1000,0010,007,2023,149.08,EUR
100,1000,0000004328,0000000251,000000000000100013,1000,0006,008,2024,5631.87,EUR
100,1000,0000004329,0000000351,000000000000100033,2000,0009,009,2023,1339.02,EUR
100,1000,0000004330,0000000153,000000000000100051,2000,0010,010,2024,1109.86,EUR
100,1000,0000004331,0000000380,000000000000100256,1000,0010,011,2023,9404.8,EUR
100,1000,0000004332,0000000366,000000000000100313,1000,0008,012,2024,5013.43,EUR
100,1000,0000004333,0000000364,000000000000100072,2000,0006,001,2023,1092.24,EUR
100,1000,0000004334,0000000390,000000000000100269,1000,0001,002,2024,6278.26,EUR
100,1000,0000004335,0000000435,000000000000100463,1000,0008,003,2023,5599.17,EUR
100,1000,0000004336,0000000405,000000000000100375,1000,0010,004,2024,2667.24,EUR
100,1000,0000004337,0000000489,000000000000100117,1000,0001,005,2023,2993.76,EUR
100,1000,0000004338,0000000298,000000000000100201,2000,0002,006,2024,5409.47,EUR
100,1000,0000004339,0000000347,000000000000100440,1000,0005,007,2023,1442.69,EUR
100,1000,0000004340,0000000107,000000000000100255,1000,0007,008,2024,1196.38,EUR
100,1000,0000004341,0000000328,000000000000100062,1000,0002,009,2023,9495.63,EUR
100,1000,0000004342,0000000279,000000000000100264,2000,0007,010,2024,514.72,EUR
100,1000,0000004343,0000000445,000000000000100307,2000,0002,011,2023,3654.58,EUR
100,1000,0000004344,0000000158,000000000000100287,1000,0001,012,2024,170.97,EUR
100,1000,0000004345,0000000442,000000000000100176,1000,0010,001,2023,4397.22,EUR
100,1000,0000004346,0000000175,000000000000100150,2000,0007,002,2024,1522.19,EUR
100,1000,0000004347,0000000309,000000000000100449,2000,0005,003,2023,6441.03,EUR
100,1000,0000004348,0000000253,000000000000100253,2000,0009,004,2024,5590.05,EUR
100,1000,0000004349,0000000295,000000000000100314,1000,0009,005,2023,5362.77,EUR
100,1000,0000004350,0000000386,000000000000100479,1000,0009,006,2024,355.85,EUR
100,1000,0000004351,0000000402,000000000000100380,2000,0010,007,2023,698.53,EUR
100,1000,0000004352,0000000082,000000000000100007,2000,0002,008,2024,2337.42,EUR
100,1000,0000004353,0000000453,000000000000100209,1000,0004,009,2023,8690.04,EUR
100,1000,0000004354,0000000186,000000000000100323,2000,0009,010,2024,3433.07,EUR
100,1000,0000004355,0000000035,000000000000100086,2000,0004,011,2023,6315.4,EUR
100,1000,0000004356,0000000211,000000000000100405,1000,0009,012,2024,2110.59,EUR
100,1000,0000004357,0000000289,000000000000100444,2000,0001,001,2023,2593.86,EUR
100,1000,0000004358,0000000220,000000000000100180,1000,0002,002,2024,5384.71,EUR
100,1000,0000004359,0000000486,000000000000100054,1000,0006,003,2023,8469.75,EUR
100,1000,0000004360,0000000355,000000000000100124,2000,0005,004,2024,7952.36,EUR
100,1000,0000004361,0000000042,000000000000100478,1000,0007,005,2023,7807.17,EUR
100,1000,0000004362,0000000033,000000000000100278,2000,0003,006,2024,9991.17,EUR
100,1000,0000004363,0000000023,000000000000100347,2000,0006,007,2023,1554.4,EUR
100,1000,0000004364,0000000390,000000000000100087,1000,0008,008,2024,6833.41,EUR
100,1000,0000004365,0000000473,000000000000100382,1000,0006,009,2023,7209.53,EUR
100,1000,0000004366,0000000295,000000000000100000,1000,0004,010,2024,6990.77,EUR
100,1000,0000004367,0000000208,000000000000100416,2000,0001,011,2023,798.06,EUR
