MANDT,VBELN,POSNR,PARVW,KUNNR,LIFNR
100,0000013072,000000,AG,0000000450,
100,0000013072,000000,WE,0000000450,
100,0000013073,000000,AG,0000000006,
100,0000013073,000000,WE,0000000006,
100,0000013074,000000,AG,0000000325,
100,0000013074,000000,WE,0000000325,
100,0000013075,000000,AG,0000000034,
100,0000013075,000000,WE,0000000034,
100,0000013076,000000,AG,0000000268,
100,0000013076,000000,WE,0000000268,
100,0000013077,000000,AG,0000000137,
100,0000013077,000000,WE,0000000137,
100,0000013078,000000,AG,0000000065,
100,0000013078,000000,WE,0000000065,
100,0000013079,000000,AG,0000000471,
100,0000013079,000000,WE,0000000471,
100,0000013080,000000,AG,0000000313,
100,0000013080,000000,WE,0000000313,
100,0000013081,000000,AG,0000000409,
100,0000013081,000000,WE,0000000409,
100,0000013082,000000,AG,0000000115,
100,0000013082,000000,WE,0000000115,
100,0000013083,000000,AG,0000000112,
100,0000013083,000000,WE,0000000112,
100,0000013084,000000,AG,0000000169,
100,0000013084,000000,WE,0000000169,
100,0000013085,000000,AG,0000000313,
100,0000013085,000000,WE,0000000313,
100,0000013086,000000,AG,0000000271,
100,0000013086,000000,WE,0000000271,
100,0000013087,000000,AG,0000000378,
100,0000013087,000000,WE,0000000378,
100,0000013088,000000,AG,0000000140,
100,0000013088,000000,WE,0000000140,
100,0000013089,000000,AG,0000000230,
100,0000013089,000000,WE,0000000230,
100,0000013090,000000,AG,0000000411,
100,0000013090,000000,WE,0000000411,
100,0000013091,000000,AG,0000000157,
100,0000013091,000000,WE,0000000157,
100,0000013092,000000,AG,0000000084,
100,0000013092,000000,WE,0000000084,
100,0000013093,000000,AG,0000000081,
100,0000013093,000000,WE,0000000081,
100,0000013094,000000,AG,0000000295,
100,0000013094,000000,WE,0000000295,
100,0000013095,000000,AG,0000000276,
100,0000013095,000000,WE,0000000276,
100,0000013096,000000,AG,0000000327,
100,0000013096,000000,WE,0000000327,
100,0000013097,000000,AG,0000000125,
100,0000013097,000000,WE,0000000125,
100,0000013098,000000,AG,0000000428,
100,0000013098,000000,WE,0000000428,
100,0000013099,000000,AG,0000000407,
100,0000013099,000000,WE,0000000407,
100,0000013100,000000,AG,0000000493,
100,0000013100,000000,WE,0000000493,
100,0000013101,000000,AG,0000000390,
100,0000013101,000000,WE,0000000390,
100,0000013102,000000,AG,0000000332,
100,0000013102,000000,WE,0000000332,
100,0000013103,000000,AG,0000000391,
100,0000013103,000000,WE,0000000391,
100,0000013104,000000,AG,0000000166,
100,0000013104,000000,WE,0000000166,
100,0000013105,000000,AG,0000000316,
100,0000013105,000000,WE,0000000316,
100,0000013106,000000,AG,0000000214,
100,0000013106,000000,WE,0000000214,
100,0000013107,000000,AG,0000000351,
100,0000013107,000000,WE,0000000351,
100,0000013108,000000,AG,0000000213,
100,0000013108,000000,WE,0000000213,
100,0000013109,000000,AG,0000000467,
100,0000013109,000000,WE,0000000467,
100,0000013110,000000,AG,0000000356,
100,0000013110,000000,WE,0000000356,
100,0000013111,000000,AG,0000000247,
100,0000013111,000000,WE,0000000247,
100,0000013112,000000,AG,0000000404,
100,0000013112,000000,WE,0000000404,
100,0000013113,000000,AG,0000000245,
100,0000013113,000000,WE,0000000245,
100,0000013114,000000,AG,0000000409,
100,0000013114,000000,WE,0000000409,
100,0000013115,000000,AG,0000000479,
100,0000013115,000000,WE,0000000479,
100,0000013116,000000,AG,0000000043,
100,0000013116,000000,WE,0000000043,
100,0000013117,000000,AG,0000000181,
100,0000013117,000000,WE,0000000181,
100,0000013118,000000,AG,0000000128,
100,0000013118,000000,WE,0000000128,
100,0000013119,000000,AG,0000000442,
100,0000013119,000000,WE,0000000442,
100,0000013120,000000,AG,0000000305,
100,0000013120,000000,WE,0000000305,
100,0000013121,000000,AG,0000000011,
100,0000013121,000000,WE,0000000011,
100,0000013122,000000,AG,0000000405,
100,0000013122,000000,WE,0000000405,
100,0000013123,000000,AG,0000000087,
100,0000013123,000000,WE,0000000087,
100,0000013124,000000,AG,0000000086,
100,0000013124,000000,WE,0000000086,
100,0000013125,000000,AG,0000000221,
100,0000013125,000000,WE,0000000221,
100,0000013126,000000,AG,0000000394,
100,0000013126,000000,WE,0000000394,
100,0000013127,000000,AG,0000000468,
100,0000013127,000000,WE,0000000468,
100,0000013128,000000,AG,0000000084,
100,0000013128,000000,WE,0000000084,
100,0000013129,000000,AG,0000000380,
100,0000013129,000000,WE,0000000380,
100,0000013130,000000,AG,0000000155,
100,0000013130,000000,WE,0000000155,
100,0000013131,000000,AG,0000000239,
100,0000013131,000000,WE,0000000239,
100,0000013132,000000,AG,0000000374,
100,0000013132,000000,WE,0000000374,
100,0000013133,000000,AG,0000000400,
100,0000013133,000000,WE,0000000400,
100,0000013134,000000,AG,0000000121,
100,0000013134,000000,WE,0000000121,
100,0000013135,000000,AG,0000000207,
100,0000013135,000000,WE,0000000207,
100,0000013136,000000,AG,0000000167,
100,0000013136,000000,WE,0000000167,
100,0000013137,000000,AG,0000000006,
100,0000013137,000000,WE,0000000006,
100,0000013138,000000,AG,0000000022,
100,0000013138,000000,WE,0000000022,
100,0000013139,000000,AG,0000000369,
100,0000013139,000000,WE,0000000369,
100,0000013140,000000,AG,0000000104,
100,0000013140,000000,WE,0000000104,
100,0000013141,000000,AG,0000000074,
100,0000013141,000000,WE,0000000074,
100,0000013142,000000,AG,0000000310,
100,0000013142,000000,WE,0000000310,
100,0000013143,000000,AG,0000000289,
100,0000013143,000000,WE,0000000289,
100,0000013144,000000,AG,0000000009,
100,0000013144,000000,WE,0000000009,
100,0000013145,000000,AG,0000000295,
100,0000013145,000000,WE,0000000295,
100,0000013146,000000,AG,0000000020,
100,0000013146,000000,WE,0000000020,
100,0000013147,000000,AG,0000000361,
100,0000013147,000000,WE,0000000361,
100,0000013148,000000,AG,0000000498,
100,0000013148,000000,WE,0000000498,
100,0000013149,000000,AG,0000000326,
100,0000013149,000000,WE,0000000326,
100,0000013150,000000,AG,0000000029,
100,0000013150,000000,WE,0000000029,
100,0000013151,000000,AG,0000000222,
100,0000013151,000000,WE,0000000222,
100,0000013152,000000,AG,0000000154,
100,0000013152,000000,WE,0000000154,
100,0000013153,000000,AG,0000000432,
100,0000013153,000000,WE,0000000432,
100,0000013154,000000,AG,0000000233,
100,0000013154,000000,WE,0000000233,
100,0000013155,000000,AG,0000000209,
100,0000013155,000000,WE,0000000209,
100,0000013156,000000,AG,0000000035,
100,0000013156,000000,WE,0000000035,
100,0000013157,000000,AG,0000000443,
100,0000013157,000000,WE,0000000443,
100,0000013158,000000,AG,0000000431,
100,0000013158,000000,WE,0000000431,
100,0000013159,000000,AG,0000000331,
100,0000013159,000000,WE,0000000331,
100,0000013160,000000,AG,0000000160,
100,0000013160,000000,WE,0000000160,
100,0000013161,000000,AG,0000000155,
100,0000013161,000000,WE,0000000155,
100,0000013162,000000,AG,0000000075,
100,0000013162,000000,WE,0000000075,
100,0000013163,000000,AG,0000000232,
100,0000013163,000000,WE,0000000232,
100,0000013164,000000,AG,0000000258,
100,0000013164,000000,WE,0000000258,
100,0000013165,000000,AG,0000000251,
100,0000013165,000000,WE,0000000251,
100,0000013166,000000,AG,0000000128,
100,0000013166,000000,WE,0000000128,
100,0000013167,000000,AG,0000000432,
100,0000013167,000000,WE,0000000432,
100,0000013168,000000,AG,0000000378,
100,0000013168,000000,WE,0000000378,
100,0000013169,000000,AG,0000000362,
100,0000013169,000000,WE,0000000362,
100,0000013170,000000,AG,0000000167,
100,0000013170,000000,WE,0000000167,
100,0000013171,000000,AG,0000000163,
100,0000013171,000000,WE,0000000163,
100,0000013172,000000,AG,0000000134,
100,0000013172,000000,WE,0000000134,
100,0000013173,000000,AG,0000000338,
100,0000013173,000000,WE,0000000338,
100,0000013174,000000,AG,0000000481,
100,0000013174,000000,WE,0000000481,
100,0000013175,000000,AG,0000000027,
100,0000013175,000000,WE,0000000027,
100,0000013176,000000,AG,0000000366,
100,0000013176,000000,WE,0000000366,
100,0000013177,000000,AG,0000000472,
100,0000013177,000000,WE,0000000472,
100,0000013178,000000,AG,0000000146,
100,0000013178,000000,WE,0000000146,
100,0000013179,000000,AG,0000000091,
100,0000013179,000000,WE,0000000091,
100,0000013180,000000,AG,0000000329,
100,0000013180,000000,WE,0000000329,
100,0000013181,000000,AG,0000000128,
100,0000013181,000000,WE,0000000128,
100,0000013182,000000,AG,0000000064,
100,0000013182,000000,WE,0000000064,
100,0000013183,000000,AG,0000000206,
100,0000013183,000000,WE,0000000206,
100,0000013184,000000,AG,0000000318,
100,0000013184,000000,WE,0000000318,
100,0000013185,000000,AG,0000000253,
100,0000013185,000000,WE,0000000253,
100,0000013186,000000,AG,0000000307,
100,0000013186,000000,WE,0000000307,
100,0000013187,000000,AG,0000000074,
100,0000013187,000000,WE,0000000074,
100,0000013188,000000,AG,0000000371,
100,0000013188,000000,WE,0000000371,
100,0000013189,000000,AG,0000000362,
100,0000013189,000000,WE,0000000362,
100,0000013190,000000,AG,0000000384,
100,0000013190,000000,WE,0000000384,
100,0000013191,000000,AG,0000000032,
100,0000013191,000000,WE,0000000032,
100,0000013192,000000,AG,0000000377,
100,0000013192,000000,WE,0000000377,
100,0000013193,000000,AG,0000000222,
100,0000013193,000000,WE,0000000222,
100,0000013194,000000,AG,0000000227,
100,0000013194,000000,WE,0000000227,
100,0000013195,000000,AG,0000000487,
100,0000013195,000000,WE,0000000487,
100,0000013196,000000,AG,0000000187,
100,0000013196,000000,WE,0000000187,
100,0000013197,000000,AG,0000000416,
100,0000013197,000000,WE,0000000416,
100,0000013198,000000,AG,0000000442,
100,0000013198,000000,WE,0000000442,
100,0000013199,000000,AG,0000000138,
100,0000013199,000000,WE,0000000138,
100,0000013200,000000,AG,0000000485,
100,0000013200,000000,WE,0000000485,
100,0000013201,000000,AG,0000000293,
100,0000013201,000000,WE,0000000293,
100,0000013202,000000,AG,0000000116,
100,0000013202,000000,WE,0000000116,
100,0000013203,000000,AG,0000000319,
100,0000013203,000000,WE,0000000319,
100,0000013204,000000,AG,0000000101,
100,0000013204,000000,WE,0000000101,
100,0000013205,000000,AG,0000000157,
100,0000013205,000000,WE,0000000157,
100,0000013206,000000,AG,0000000490,
100,0000013206,000000,WE,0000000490,
100,0000013207,000000,AG,0000000119,
100,0000013207,000000,WE,0000000119,
100,0000013208,000000,AG,0000000351,
100,0000013208,000000,WE,0000000351,
100,0000013209,000000,AG,0000000295,
100,0000013209,000000,WE,0000000295,
100,0000013210,000000,AG,0000000205,
100,0000013210,000000,WE,0000000205,
100,0000013211,000000,AG,0000000301,
100,0000013211,000000,WE,0000000301,
100,0000013212,000000,AG,0000000010,
100,0000013212,000000,WE,0000000010,
100,0000013213,000000,AG,0000000142,
100,0000013213,000000,WE,0000000142,
100,0000013214,000000,AG,0000000164,
100,0000013214,000000,WE,0000000164,
100,0000013215,000000,AG,0000000438,
100,0000013215,000000,WE,0000000438,
100,0000013216,000000,AG,0000000109,
100,0000013216,000000,WE,0000000109,
100,0000013217,000000,AG,0000000379,
100,0000013217,000000,WE,0000000379,
100,0000013218,000000,AG,0000000399,
100,0000013218,000000,WE,0000000399,
100,0000013219,000000,AG,0000000344,
100,0000013219,000000,WE,0000000344,
100,0000013220,000000,AG,0000000303,
100,0000013220,000000,WE,0000000303,
100,0000013221,000000,AG,0000000443,
100,0000013221,000000,WE,0000000443,
100,0000013222,000000,AG,0000000094,
100,0000013222,000000,WE,0000000094,
100,0000013223,000000,AG,0000000406,
100,0000013223,000000,WE,0000000406,
100,0000013224,000000,AG,0000000353,
100,0000013224,000000,WE,0000000353,
100,0000013225,000000,AG,0000000178,
100,0000013225,000000,WE,0000000178,
100,0000013226,000000,AG,0000000090,
100,0000013226,000000,WE,0000000090,
100,0000013227,000000,AG,0000000263,
100,0000013227,000000,WE,0000000263,
100,0000013228,000000,AG,0000000241,
100,0000013228,000000,WE,0000000241,
100,0000013229,000000,AG,0000000286,
100,0000013229,000000,WE,0000000286,
100,0000013230,000000,AG,0000000356,
100,0000013230,000000,WE,0000000356,
100,0000013231,000000,AG,0000000114,
100,0000013231,000000,WE,0000000114,
100,0000013232,000000,AG,0000000172,
100,0000013232,000000,WE,0000000172,
100,0000013233,000000,AG,0000000234,
100,0000013233,000000,WE,0000000234,
100,0000013234,000000,AG,0000000102,
100,0000013234,000000,WE,0000000102,
100,0000013235,000000,AG,0000000128,
100,0000013235,000000,WE,0000000128,
100,0000013236,000000,AG,0000000424,
100,0000013236,000000,WE,0000000424,
100,0000013237,000000,AG,0000000409,
100,0000013237,000000,WE,0000000409,
100,0000013238,000000,AG,0000000423,
100,0000013238,000000,WE,0000000423,
100,0000013239,000000,AG,0000000262,
100,0000013239,000000,WE,0000000262,
100,0000013240,000000,AG,0000000051,
100,0000013240,000000,WE,0000000051,
100,0000013241,000000,AG,0000000457,
100,0000013241,000000,WE,0000000457,
100,0000013242,000000,AG,0000000114,
100,0000013242,000000,WE,0000000114,
100,0000013243,000000,AG,0000000127,
100,0000013243,000000,WE,0000000127,
100,0000013244,000000,AG,0000000011,
100,0000013244,000000,WE,0000000011,
100,0000013245,000000,AG,0000000479,
100,0000013245,000000,WE,0000000479,
100,0000013246,000000,AG,0000000247,
100,0000013246,000000,WE,0000000247,
100,0000013247,000000,AG,0000000120,
100,0000013247,000000,WE,0000000120,
100,0000013248,000000,AG,0000000142,
100,0000013248,000000,WE,0000000142,
100,0000013249,000000,AG,0000000175,
100,0000013249,000000,WE,0000000175,
100,0000013250,000000,AG,0000000128,
100,0000013250,000000,WE,0000000128,
100,0000013251,000000,AG,0000000323,
100,0000013251,000000,WE,0000000323,
100,0000013252,000000,AG,0000000460,
100,0000013252,000000,WE,0000000460,
100,0000013253,000000,AG,0000000430,
100,0000013253,000000,WE,0000000430,
100,0000013254,000000,AG,0000000348,
100,0000013254,000000,WE,0000000348,
100,0000013255,000000,AG,0000000107,
100,0000013255,000000,WE,0000000107,
100,0000013256,000000,AG,0000000026,
100,0000013256,000000,WE,0000000026,
100,0000013257,000000,AG,0000000093,
100,0000013257,000000,WE,0000000093,
100,0000013258,000000,AG,0000000118,
100,0000013258,000000,WE,0000000118,
100,0000013259,000000,AG,0000000217,
100,0000013259,000000,WE,0000000217,
100,0000013260,000000,AG,0000000159,
100,0000013260,000000,WE,0000000159,
100,0000013261,000000,AG,0000000052,
100,0000013261,000000,WE,0000000052,
100,0000013262,000000,AG,0000000433,
100,0000013262,000000,WE,0000000433,
100,0000013263,000000,AG,0000000092,
100,0000013263,000000,WE,0000000092,
100,0000013264,000000,AG,0000000079,
100,0000013264,000000,WE,0000000079,
100,0000013265,000000,AG,0000000151,
100,0000013265,000000,WE,0000000151,
100,0000013266,000000,AG,0000000389,
100,0000013266,000000,WE,0000000389,
100,0000013267,000000,AG,0000000244,
100,0000013267,000000,WE,0000000244,
100,0000013268,000000,AG,0000000478,
100,0000013268,000000,WE,0000000478,
100,0000013269,000000,AG,0000000130,
100,0000013269,000000,WE,0000000130,
100,0000013270,000000,AG,0000000012,
100,0000013270,000000,WE,0000000012,
100,0000013271,000000,AG,0000000325,
100,0000013271,000000,WE,0000000325,
100,0000013272,000000,AG,0000000292,
100,0000013272,000000,WE,0000000292,
100,0000013273,000000,AG,0000000276,
100,0000013273,000000,WE,0000000276,
100,0000013274,000000,AG,0000000192,
100,0000013274,000000,WE,0000000192,
100,0000013275,000000,AG,0000000098,
100,0000013275,000000,WE,0000000098,
100,0000013276,000000,AG,0000000366,
100,0000013276,000000,WE,0000000366,
100,0000013277,000000,AG,0000000420,
100,0000013277,000000,WE,0000000420,
100,0000013278,000000,AG,0000000235,
100,0000013278,000000,WE,0000000235,
100,0000013279,000000,AG,0000000081,
100,0000013279,000000,WE,0000000081,
100,0000013280,000000,AG,0000000029,
100,0000013280,000000,WE,0000000029,
100,0000013281,000000,AG,0000000124,
100,0000013281,000000,WE,0000000124,
100,0000013282,000000,AG,0000000118,
100,0000013282,000000,WE,0000000118,
100,0000013283,000000,AG,0000000178,
100,0000013283,000000,WE,0000000178,
100,0000013284,000000,AG,0000000023,
100,0000013284,000000,WE,0000000023,
100,0000013285,000000,AG,0000000166,
100,0000013285,000000,WE,0000000166,
100,0000013286,000000,AG,0000000469,
100,0000013286,000000,WE,0000000469,
100,0000013287,000000,AG,0000000038,
100,0000013287,000000,WE,0000000038,
100,0000013288,000000,AG,0000000205,
100,0000013288,000000,WE,0000000205,
100,0000013289,000000,AG,0000000025,
100,0000013289,000000,WE,0000000025,
100,0000013290,000000,AG,0000000065,
100,0000013290,000000,WE,0000000065,
100,0000013291,000000,AG,0000000128,
100,0000013291,000000,WE,0000000128,
100,0000013292,000000,AG,0000000421,
100,0000013292,000000,WE,0000000421,
100,0000013293,000000,AG,0000000068,
100,0000013293,000000,WE,0000000068,
100,0000013294,000000,AG,0000000168,
100,0000013294,000000,WE,0000000168,
100,0000013295,000000,AG,0000000050,
100,0000013295,000000,WE,0000000050,
100,0000013296,000000,AG,0000000420,
100,0000013296,000000,WE,0000000420,
100,0000013297,000000,AG,0000000015,
100,0000013297,000000,WE,0000000015,
100,0000013298,000000,AG,0000000250,
100,0000013298,000000,WE,0000000250,
100,0000013299,000000,AG,0000000363,
100,0000013299,000000,WE,0000000363,
100,0000013300,000000,AG,0000000046,
100,0000013300,000000,WE,0000000046,
100,0000013301,000000,AG,0000000188,
100,0000013301,000000,WE,0000000188,
100,0000013302,000000,AG,0000000485,
100,0000013302,000000,WE,0000000485,
100,0000013303,000000,AG,0000000183,
100,0000013303,000000,WE,0000000183,
100,0000013304,000000,AG,0000000167,
100,0000013304,000000,WE,0000000167,
100,0000013305,000000,AG,0000000274,
100,0000013305,000000,WE,0000000274,
100,0000013306,000000,AG,0000000440,
100,0000013306,000000,WE,0000000440,
100,0000013307,000000,AG,0000000256,
100,0000013307,000000,WE,0000000256,
100,0000013308,000000,AG,0000000028,
100,0000013308,000000,WE,0000000028,
100,0000013309,000000,AG,0000000412,
100,0000013309,000000,WE,0000000412,
100,0000013310,000000,AG,0000000301,
100,0000013310,000000,WE,0000000301,
100,0000013311,000000,AG,0000000490,
100,0000013311,000000,WE,0000000490,
100,0000013312,000000,AG,0000000495,
100,0000013312,000000,WE,0000000495,
100,0000013313,000000,AG,0000000137,
100,0000013313,000000,WE,0000000137,
100,0000013314,000000,AG,0000000325,
100,0000013314,000000,WE,0000000325,
100,0000013315,000000,AG,0000000358,
100,0000013315,000000,WE,0000000358,
100,0000013316,000000,AG,0000000027,
100,0000013316,000000,WE,0000000027,
100,0000013317,000000,AG,0000000140,
100,0000013317,000000,WE,0000000140,
100,0000013318,000000,AG,0000000078,
100,0000013318,000000,WE,0000000078,
100,0000013319,000000,AG,0000000078,
100,0000013319,000000,WE,0000000078,
100,0000013320,000000,AG,0000000459,
100,0000013320,000000,WE,0000000459,
100,0000013321,000000,AG,0000000332,
100,0000013321,000000,WE,0000000332,
100,0000013322,000000,AG,0000000419,
100,0000013322,000000,WE,0000000419,
100,0000013323,000000,AG,0000000352,
100,0000013323,000000,WE,0000000352,
100,0000013324,000000,AG,0000000346,
100,0000013324,000000,WE,0000000346,
100,0000013325,000000,AG,0000000154,
100,0000013325,000000,WE,0000000154,
100,0000013326,000000,AG,0000000485,
100,0000013326,000000,WE,0000000485,
100,0000013327,000000,AG,0000000175,
100,0000013327,000000,WE,0000000175,
100,0000013328,000000,AG,0000000202,
100,0000013328,000000,WE,0000000202,
100,0000013329,000000,AG,0000000157,
100,0000013329,000000,WE,0000000157,
100,0000013330,000000,AG,0000000037,
100,0000013330,000000,WE,0000000037,
100,0000013331,000000,AG,0000000041,
100,0000013331,000000,WE,0000000041,
100,0000013332,000000,AG,0000000304,
100,0000013332,000000,WE,0000000304,
100,0000013333,000000,AG,0000000318,
100,0000013333,000000,WE,0000000318,
100,0000013334,000000,AG,0000000081,
100,0000013334,000000,WE,0000000081,
100,0000013335,000000,AG,0000000191,
100,0000013335,000000,WE,0000000191,
100,0000013336,000000,AG,0000000417,
100,0000013336,000000,WE,0000000417,
100,0000013337,000000,AG,0000000191,
100,0000013337,000000,WE,0000000191,
100,0000013338,000000,AG,0000000439,
100,0000013338,000000,WE,0000000439,
100,0000013339,000000,AG,0000000045,
100,0000013339,000000,WE,0000000045,
100,0000013340,000000,AG,0000000068,
100,0000013340,000000,WE,0000000068,
100,0000013341,000000,AG,0000000165,
100,0000013341,000000,WE,0000000165,
100,0000013342,000000,AG,0000000120,
100,0000013342,000000,WE,0000000120,
100,0000013343,000000,AG,0000000262,
100,0000013343,000000,WE,0000000262,
100,0000013344,000000,AG,0000000411,
100,0000013344,000000,WE,0000000411,
100,0000013345,000000,AG,0000000417,
100,0000013345,000000,WE,0000000417,
100,0000013346,000000,AG,0000000019,
100,0000013346,000000,WE,0000000019,
100,0000013347,000000,AG,0000000482,
100,0000013347,000000,WE,0000000482,
100,0000013348,000000,AG,0000000249,
100,0000013348,000000,WE,0000000249,
100,0000013349,000000,AG,0000000395,
100,0000013349,000000,WE,0000000395,
100,0000013350,000000,AG,0000000265,
100,0000013350,000000,WE,0000000265,
100,0000013351,000000,AG,0000000039,
100,0000013351,000000,WE,0000000039,
100,0000013352,000000,AG,0000000301,
100,0000013352,000000,WE,0000000301,
100,0000013353,000000,AG,0000000047,
100,0000013353,000000,WE,0000000047,
100,0000013354,000000,AG,0000000433,
100,0000013354,000000,WE,0000000433,
100,0000013355,000000,AG,0000000128,
100,0000013355,000000,WE,0000000128,
100,0000013356,000000,AG,0000000422,
100,0000013356,000000,WE,0000000422,
100,0000013357,000000,AG,0000000376,
100,0000013357,000000,WE,0000000376,
100,0000013358,000000,AG,0000000499,
100,0000013358,000000,WE,0000000499,
100,0000013359,000000,AG,0000000454,
100,0000013359,000000,WE,0000000454,
100,0000013360,000000,AG,0000000177,
100,0000013360,000000,WE,0000000177,
100,0000013361,000000,AG,0000000463,
100,0000013361,000000,WE,0000000463,
100,0000013362,000000,AG,0000000011,
100,0000013362,000000,WE,0000000011,
100,0000013363,000000,AG,0000000179,
100,0000013363,000000,WE,0000000179,
100,0000013364,000000,AG,0000000367,
100,0000013364,000000,WE,0000000367,
100,0000013365,000000,AG,0000000381,
100,0000013365,000000,WE,0000000381,
100,0000013366,000000,AG,0000000115,
100,0000013366,000000,WE,0000000115,
100,0000013367,000000,AG,0000000374,
100,0000013367,000000,WE,0000000374,
100,0000013368,000000,AG,0000000353,
100,0000013368,000000,WE,0000000353,
100,0000013369,000000,AG,0000000159,
100,0000013369,000000,WE,0000000159,
100,0000013370,000000,AG,0000000313,
100,0000013370,000000,WE,0000000313,
100,0000013371,000000,AG,0000000493,
100,0000013371,000000,WE,0000000493,
100,0000013372,000000,AG,0000000131,
100,0000013372,000000,WE,0000000131,
100,0000013373,000000,AG,0000000477,
100,0000013373,000000,WE,0000000477,
100,0000013374,000000,AG,0000000391,
100,0000013374,000000,WE,0000000391,
100,0000013375,000000,AG,0000000499,
100,0000013375,000000,WE,0000000499,
100,0000013376,000000,AG,0000000036,
100,0000013376,000000,WE,0000000036,
100,0000013377,000000,AG,0000000316,
100,0000013377,000000,WE,0000000316,
100,0000013378,000000,AG,0000000366,
100,0000013378,000000,WE,0000000366,
100,0000013379,000000,AG,0000000448,
100,0000013379,000000,WE,0000000448,
100,0000013380,000000,AG,0000000241,
100,0000013380,000000,WE,0000000241,
100,0000013381,000000,AG,0000000057,
100,0000013381,000000,WE,0000000057,
100,0000013382,000000,AG,0000000171,
100,0000013382,000000,WE,0000000171,
100,0000013383,000000,AG,0000000355,
100,0000013383,000000,WE,0000000355,
100,0000013384,000000,AG,0000000255,
100,0000013384,000000,WE,0000000255,
100,0000013385,000000,AG,0000000440,
100,0000013385,000000,WE,0000000440,
100,0000013386,000000,AG,0000000388,
100,0000013386,000000,WE,0000000388,
100,0000013387,000000,AG,0000000161,
100,0000013387,000000,WE,0000000161,
100,0000013388,000000,AG,0000000184,
100,0000013388,000000,WE,0000000184,
100,0000013389,000000,AG,0000000255,
100,0000013389,000000,WE,0000000255,
100,0000013390,000000,AG,0000000487,
100,0000013390,000000,WE,0000000487,
100,0000013391,000000,AG,0000000063,
100,0000013391,000000,WE,0000000063,
100,0000013392,000000,AG,0000000458,
100,0000013392,000000,WE,0000000458,
100,0000013393,000000,AG,0000000478,
100,0000013393,000000,WE,0000000478,
100,0000013394,000000,AG,0000000201,
100,0000013394,000000,WE,0000000201,
100,0000013395,000000,AG,0000000222,
100,0000013395,000000,WE,0000000222,
100,0000013396,000000,AG,0000000409,
100,0000013396,000000,WE,0000000409,
100,0000013397,000000,AG,0000000119,
100,0000013397,000000,WE,0000000119,
100,0000013398,000000,AG,0000000089,
100,0000013398,000000,WE,0000000089,
100,0000013399,000000,AG,0000000491,
100,0000013399,000000,WE,0000000491,
100,0000013400,000000,AG,0000000264,
100,0000013400,000000,WE,0000000264,
100,0000013401,000000,AG,0000000324,
100,0000013401,000000,WE,0000000324,
100,0000013402,000000,AG,0000000333,
100,0000013402,000000,WE,0000000333,
100,0000013403,000000,AG,0000000068,
100,0000013403,000000,WE,0000000068,
100,0000013404,000000,AG,0000000143,
100,0000013404,000000,WE,0000000143,
100,0000013405,000000,AG,0000000210,
100,0000013405,000000,WE,0000000210,
100,0000013406,000000,AG,0000000126,
100,0000013406,000000,WE,0000000126,
100,0000013407,000000,AG,0000000009,
100,0000013407,000000,WE,0000000009,
100,0000013408,000000,AG,0000000431,
100,0000013408,000000,WE,0000000431,
100,0000013409,000000,AG,0000000402,
100,0000013409,000000,WE,0000000402,
100,0000013410,000000,AG,0000000221,
100,0000013410,000000,WE,0000000221,
100,0000013411,000000,AG,0000000062,
100,0000013411,000000,WE,0000000062,
100,0000013412,000000,AG,0000000382,
100,0000013412,000000,WE,0000000382,
100,0000013413,000000,AG,0000000211,
100,0000013413,000000,WE,0000000211,
100,0000013414,000000,AG,0000000069,
100,0000013414,000000,WE,0000000069,
100,0000013415,000000,AG,0000000433,
100,0000013415,000000,WE,0000000433,
100,0000013416,000000,AG,0000000437,
100,0000013416,000000,WE,0000000437,
100,0000013417,000000,AG,0000000039,
100,0000013417,000000,WE,0000000039,
100,0000013418,000000,AG,0000000344,
100,0000013418,000000,WE,0000000344,
100,0000013419,000000,AG,0000000343,
100,0000013419,000000,WE,0000000343,
100,0000013420,000000,AG,0000000447,
100,0000013420,000000,WE,0000000447,
100,0000013421,000000,AG,0000000275,
100,0000013421,000000,WE,0000000275,
100,0000013422,000000,AG,0000000337,
100,0000013422,000000,WE,0000000337,
100,0000013423,000000,AG,0000000187,
100,0000013423,000000,WE,0000000187,
100,0000013424,000000,AG,0000000457,
100,0000013424,000000,WE,0000000457,
100,0000013425,000000,AG,0000000486,
100,0000013425,000000,WE,0000000486,
100,0000013426,000000,AG,0000000367,
100,0000013426,000000,WE,0000000367,
100,0000013427,000000,AG,0000000222,
100,0000013427,000000,WE,0000000222,
100,0000013428,000000,AG,0000000122,
100,0000013428,000000,WE,0000000122,
100,0000013429,000000,AG,0000000162,
100,0000013429,000000,WE,0000000162,
100,0000013430,000000,AG,0000000068,
100,0000013430,000000,WE,0000000068,
100,0000013431,000000,AG,0000000005,
100,0000013431,000000,WE,0000000005,
100,0000013432,000000,AG,0000000448,
100,0000013432,000000,WE,0000000448,
100,0000013433,000000,AG,0000000399,
100,0000013433,000000,WE,0000000399,
100,0000013434,000000,AG,0000000001,
100,0000013434,000000,WE,0000000001,
100,0000013435,000000,AG,0000000235,
100,0000013435,000000,WE,0000000235,
100,0000013436,000000,AG,0000000224,
100,0000013436,000000,WE,0000000224,
100,0000013437,000000,AG,0000000482,
100,0000013437,000000,WE,0000000482,
100,0000013438,000000,AG,0000000038,
100,0000013438,000000,WE,0000000038,
100,0000013439,000000,AG,0000000161,
