MANDT,DOCNUM,MESTYP,IDOCTP,STATUS,CREDAT,CRETIM,SNDPRT,SNDPRN,RCVPRT,RCVPRN
100,0000000000000818,MATMAS,MATMAS05,13,20220702,122319,LS,SAPCLNT100,LS,EXT003
100,0000000000000819,MATMAS,MATMAS05,14,20230401,084825,LS,SAPCLNT100,LS,EXT004
100,0000000000000820,MATMAS,MATMAS05,15,20230224,203237,LS,SAPCLNT100,LS,EXT005
100,0000000000000821,MATMAS,MATMAS05,12,20240528,202245,LS,SAPCLNT100,LS,EXT001
100,0000000000000822,MATMAS,MATMAS05,13,20231220,094834,LS,SAPCLNT100,LS,EXT002
100,0000000000000823,MATMAS,MATMAS05,14,20241011,103901,LS,SAPCLNT100,LS,EXT003
100,0000000000000824,MATMAS,MATMAS05,15,20220605,004942,LS,SAPCLNT100,LS,EXT004
100,0000000000000825,MATMAS,MATMAS05,12,20220317,040521,LS,SAPCLNT100,LS,EXT005
100,0000000000000826,MATMAS,MATMAS05,13,20220416,084405,LS,SAPCLNT100,LS,EXT001
100,0000000000000827,MATMAS,MATMAS05,14,20220109,121309,LS,SAPCLNT100,LS,EXT002
100,0000000000000828,MATMAS,MATMAS05,15,20230113,084528,LS,SAPCLNT100,LS,EXT003
100,0000000000000829,MATMAS,MATMAS05,12,20230721,125312,LS,SAPCLNT100,LS,EXT004
100,0000000000000830,MATMAS,MATMAS05,13,20220420,150641,LS,SAPCLNT100,LS,EXT005
100,0000000000000831,MATMAS,MATMAS05,14,20220403,073242,LS,SAPCLNT100,LS,EXT001
100,0000000000000832,MATMAS,MATMAS05,15,20231117,084705,LS,SAPCLNT100,LS,EXT002
100,0000000000000833,MATMAS,MATMAS05,12,20231123,205452,LS,SAPCLNT100,LS,EXT003
100,0000000000000834,MATMAS,MATMAS05,13,20230314,125425,LS,SAPCLNT100,LS,EXT004
100,0000000000000835,MATMAS,MATMAS05,14,20240728,051658,LS,SAPCLNT100,LS,EXT005
100,0000000000000836,MATMAS,MATMAS05,15,20220904,223752,LS,SAPCLNT100,LS,EXT001
100,0000000000000837,MATMAS,MATMAS05,12,20220224,195939,LS,SAPCLNT100,LS,EXT002
100,0000000000000838,MATMAS,MATMAS05,13,20240217,094504,LS,SAPCLNT100,LS,EXT003
100,0000000000000839,MATMAS,MATMAS05,14,20220306,232222,LS,SAPCLNT100,LS,EXT004
100,0000000000000840,MATMAS,MATMAS05,15,20220811,194657,LS,SAPCLNT100,LS,EXT005
100,0000000000000841,MATMAS,MATMAS05,12,20240505,203017,LS,SAPCLNT100,LS,EXT001
100,0000000000000842,MATMAS,MATMAS05,13,20221122,140812,LS,SAPCLNT100,LS,EXT002
100,0000000000000843,MATMAS,MATMAS05,14,20240708,032157,LS,SAPCLNT100,LS,EXT003
100,0000000000000844,MATMAS,MATMAS05,15,20221007,051229,LS,SAPCLNT100,LS,EXT004
100,0000000000000845,MATMAS,MATMAS05,12,20220723,044238,LS,SAPCLNT100,LS,EXT005
100,0000000000000846,MATMAS,MATMAS05,13,20220227,003009,LS,SAPCLNT100,LS,EXT001
100,0000000000000847,MATMAS,MATMAS05,14,20220130,143757,LS,SAPCLNT100,LS,EXT002
100,0000000000000848,MATMAS,MATMAS05,15,20221230,170219,LS,SAPCLNT100,LS,EXT003
100,0000000000000849,MATMAS,MATMAS05,12,20241114,224236,LS,SAPCLNT100,LS,EXT004
100,0000000000000850,MATMAS,MATMAS05,13,20231022,134628,LS,SAPCLNT100,LS,EXT005
100,0000000000000851,MATMAS,MATMAS05,14,20220628,155047,LS,SAPCLNT100,LS,EXT001
100,0000000000000852,MATMAS,MATMAS05,15,20221018,002825,LS,SAPCLNT100,LS,EXT002
100,0000000000000853,MATMAS,MATMAS05,12,20240101,095043,LS,SAPCLNT100,LS,EXT003
100,0000000000000854,MATMAS,MATMAS05,13,20230504,085034,LS,SAPCLNT100,LS,EXT004
100,0000000000000855,MATMAS,MATMAS05,14,20220831,041228,LS,SAPCLNT100,LS,EXT005
100,0000000000000856,MATMAS,MATMAS05,15,20230425,212440,LS,SAPCLNT100,LS,EXT001
100,0000000000000857,MATMAS,MATMAS05,12,20230627,125819,LS,SAPCLNT100,LS,EXT002
100,0000000000000858,MATMAS,MATMAS05,13,20231028,123502,LS,SAPCLNT100,LS,EXT003
100,0000000000000859,MATMAS,MATMAS05,14,20220628,150018,LS,SAPCLNT100,LS,EXT004
100,0000000000000860,MATMAS,MATMAS05,15,20240610,012111,LS,SAPCLNT100,LS,EXT005
100,0000000000000861,MATMAS,MATMAS05,12,20220830,220211,LS,SAPCLNT100,LS,EXT001
100,0000000000000862,MATMAS,MATMAS05,13,20221030,015032,LS,SAPCLNT100,LS,EXT002
100,0000000000000863,MATMAS,MATMAS05,14,20221008,155332,LS,SAPCLNT100,LS,EXT003
100,0000000000000864,MATMAS,MATMAS05,15,20220117,042022,LS,SAPCLNT100,LS,EXT004
100,0000000000000865,MATMAS,MATMAS05,12,20240326,125955,LS,SAPCLNT100,LS,EXT005
100,0000000000000866,MATMAS,MATMAS05,13,20220508,071833,LS,SAPCLNT100,LS,EXT001
100,0000000000000867,MATMAS,MATMAS05,14,20241201,015931,LS,SAPCLNT100,LS,EXT002
100,0000000000000868,MATMAS,MATMAS05,15,20220131,011452,LS,SAPCLNT100,LS,EXT003
100,0000000000000869,MATMAS,MATMAS05,12,20240722,090220,LS,SAPCLNT100,LS,EXT004
100,0000000000000870,MATMAS,MATMAS05,13,20230710,133222,LS,SAPCLNT100,LS,EXT005
100,0000000000000871,MATMAS,MATMAS05,14,20230703,075709,LS,SAPCLNT100,LS,EXT001
100,0000000000000872,MATMAS,MATMAS05,15,20221004,002958,LS,SAPCLNT100,LS,EXT002
100,0000000000000873,MATMAS,MATMAS05,12,20240823,011431,LS,SAPCLNT100,LS,EXT003
100,0000000000000874,MATMAS,MATMAS05,13,20240627,050328,LS,SAPCLNT100,LS,EXT004
100,0000000000000875,MATMAS,MATMAS05,14,20220610,054411,LS,SAPCLNT100,LS,EXT005
100,0000000000000876,MATMAS,MATMAS05,15,20240927,233310,LS,SAPCLNT100,LS,EXT001
100,0000000000000877,MATMAS,MATMAS05,12,20241229,105200,LS,SAPCLNT100,LS,EXT002
100,0000000000000878,MATMAS,MATMAS05,13,20220626,044658,LS,SAPCLNT100,LS,EXT003
100,0000000000000879,MATMAS,MATMAS05,14,20230717,105416,LS,SAPCLNT100,LS,EXT004
100,0000000000000880,MATMAS,MATMAS05,15,20220808,201217,LS,SAPCLNT100,LS,EXT005
100,0000000000000881,MATMAS,MATMAS05,12,20220731,103940,LS,SAPCLNT100,LS,EXT001
100,0000000000000882,MATMAS,MATMAS05,13,20240314,000116,LS,SAPCLNT100,LS,EXT002
100,0000000000000883,MATMAS,MATMAS05,14,20220522,190856,LS,SAPCLNT100,LS,EXT003
100,0000000000000884,MATMAS,MATMAS05,15,20241109,232454,LS,SAPCLNT100,LS,EXT004
100,0000000000000885,MATMAS,MATMAS05,12,20220225,001155,LS,SAPCLNT100,LS,EXT005
100,0000000000000886,MATMAS,MATMAS05,13,20221204,182540,LS,SAPCLNT100,LS,EXT001
100,0000000000000887,MATMAS,MATMAS05,14,20230517,043540,LS,SAPCLNT100,LS,EXT002
100,0000000000000888,MATMAS,MATMAS05,15,20220422,085047,LS,SAPCLNT100,LS,EXT003
100,0000000000000889,MATMAS,MATMAS05,12,20220418,210934,LS,SAPCLNT100,LS,EXT004
100,0000000000000890,MATMAS,MATMAS05,13,20220308,130627,LS,SAPCLNT100,LS,EXT005
100,0000000000000891,MATMAS,MATMAS05,14,20220205,155402,LS,SAPCLNT100,LS,EXT001
100,0000000000000892,MATMAS,MATMAS05,15,20230122,104244,LS,SAPCLNT100,LS,EXT002
100,0000000000000893,MATMAS,MATMAS05,12,20220907,031150,LS,SAPCLNT100,LS,EXT003
100,0000000000000894,MATMAS,MATMAS05,13,20240321,010232,LS,SAPCLNT100,LS,EXT004
100,0000000000000895,MATMAS,MATMAS05,14,20230117,123817,LS,SAPCLNT100,LS,EXT005
100,0000000000000896,MATMAS,MATMAS05,15,20241028,105608,LS,SAPCLNT100,LS,EXT001
100,0000000000000897,MATMAS,MATMAS05,12,20230113,181443,LS,SAPCLNT100,LS,EXT002
100,0000000000000898,MATMAS,MATMAS05,13,20230522,212852,LS,SAPCLNT100,LS,EXT003
100,0000000000000899,MATMAS,MATMAS05,14,20220623,185228,LS,SAPCLNT100,LS,EXT004
100,0000000000000900,MATMAS,MATMAS05,15,20230812,082503,LS,SAPCLNT100,LS,EXT005
100,0000000000000901,MATMAS,MATMAS05,12,20230130,083608,LS,SAPCLNT100,LS,EXT001
100,0000000000000902,MATMAS,MATMAS05,13,20240305,083457,LS,SAPCLNT100,LS,EXT002
100,0000000000000903,MATMAS,MATMAS05,14,20240907,133458,LS,SAPCLNT100,LS,EXT003
100,0000000000000904,MATMAS,MATMAS05,15,20220625,104926,LS,SAPCLNT100,LS,EXT004
100,0000000000000905,MATMAS,MATMAS05,12,20220622,101426,LS,SAPCLNT100,LS,EXT005
100,0000000000000906,MATMAS,MATMAS05,13,20220621,070247,LS,SAPCLNT100,LS,EXT001
100,0000000000000907,MATMAS,MATMAS05,14,20230909,142418,LS,SAPCLNT100,LS,EXT002
100,0000000000000908,MATMAS,MATMAS05,15,20220630,013202,LS,SAPCLNT100,LS,EXT003
100,0000000000000909,MATMAS,MATMAS05,12,20221004,052915,LS,SAPCLNT100,LS,EXT004
100,0000000000000910,MATMAS,MATMAS05,13,20230411,074004,LS,SAPCLNT100,LS,EXT005
100,0000000000000911,MATMAS,MATMAS05,14,20240613,125018,LS,SAPCLNT100,LS,EXT001
100,0000000000000912,MATMAS,MATMAS05,15,20230425,012739,LS,SAPCLNT100,LS,EXT002
100,0000000000000913,MATMAS,MATMAS05,12,20230708,135100,LS,SAPCLNT100,LS,EXT003
100,0000000000000914,MATMAS,MATMAS05,13,20220507,074810,LS,SAPCLNT100,LS,EXT004
100,0000000000000915,MATMAS,MATMAS05,14,20240713,074650,LS,SAPCLNT100,LS,EXT005
100,0000000000000916,MATMAS,MATMAS05,15,20240204,110256,LS,SAPCLNT100,LS,EXT001
100,0000000000000917,MATMAS,MATMAS05,12,20240713,010130,LS,SAPCLNT100,LS,EXT002
100,0000000000000918,MATMAS,MATMAS05,13,20230306,174523,LS,SAPCLNT100,LS,EXT003
100,0000000000000919,MATMAS,MATMAS05,14,20230825,232118,LS,SAPCLNT100,LS,EXT004
100,0000000000000920,MATMAS,MATMAS05,15,20240615,195701,LS,SAPCLNT100,LS,EXT005
100,0000000000000921,MATMAS,MATMAS05,12,20240608,205518,LS,SAPCLNT100,LS,EXT001
100,0000000000000922,MATMAS,MATMAS05,13,20240726,052448,LS,SAPCLNT100,LS,EXT002
100,0000000000000923,MATMAS,MATMAS05,14,20220411,235530,LS,SAPCLNT100,LS,EXT003
100,0000000000000924,MATMAS,MATMAS05,15,20241209,164153,LS,SAPCLNT100,LS,EXT004
100,0000000000000925,MATMAS,MATMAS05,12,20230115,200404,LS,SAPCLNT100,LS,EXT005
100,0000000000000926,MATMAS,MATMAS05,13,20240802,090705,LS,SAPCLNT100,LS,EXT001
100,0000000000000927,MATMAS,MATMAS05,14,20221129,053626,LS,SAPCLNT100,LS,EXT002
100,0000000000000928,MATMAS,MATMAS05,15,20240610,120124,LS,SAPCLNT100,LS,EXT003
100,0000000000000929,MATMAS,MATMAS05,12,20220211,141610,LS,SAPCLNT100,LS,EXT004
100,0000000000000930,MATMAS,MATMAS05,13,20240129,155733,LS,SAPCLNT100,LS,EXT005
100,0000000000000931,MATMAS,MATMAS05,14,20220503,174733,LS,SAPCLNT100,LS,EXT001
100,0000000000000932,MATMAS,MATMAS05,15,20220211,193947,LS,SAPCLNT100,LS,EXT002
100,0000000000000933,MATMAS,MATMAS05,12,20240516,152705,LS,SAPCLNT100,LS,EXT003
100,0000000000000934,MATMAS,MATMAS05,13,20241122,142130,LS,SAPCLNT100,LS,EXT004
100,0000000000000935,MATMAS,MATMAS05,14,20240111,085656,LS,SAPCLNT100,LS,EXT005
100,0000000000000936,MATMAS,MATMAS05,15,20231215,225236,LS,SAPCLNT100,LS,EXT001
100,0000000000000937,MATMAS,MATMAS05,12,20221023,141744,LS,SAPCLNT100,LS,EXT002
100,0000000000000938,MATMAS,MATMAS05,13,20230114,023115,LS,SAPCLNT100,LS,EXT003
100,0000000000000939,MATMAS,MATMAS05,14,20241217,154416,LS,SAPCLNT100,LS,EXT004
100,0000000000000940,MATMAS,MATMAS05,15,20230924,202843,LS,SAPCLNT100,LS,EXT005
100,0000000000000941,MATMAS,MATMAS05,12,20230610,114452,LS,SAPCLNT100,LS,EXT001
100,0000000000000942,MATMAS,MATMAS05,13,20220118,121513,LS,SAPCLNT100,LS,EXT002
100,0000000000000943,MATMAS,MATMAS05,14,20230703,120831,LS,SAPCLNT100,LS,EXT003
100,0000000000000944,MATMAS,MATMAS05,15,20241204,145619,LS,SAPCLNT100,LS,EXT004
100,0000000000000945,MATMAS,MATMAS05,12,20231003,121050,LS,SAPCLNT100,LS,EXT005
100,0000000000000946,MATMAS,MATMAS05,13,20221003,233615,LS,SAPCLNT100,LS,EXT001
100,0000000000000947,MATMAS,MATMAS05,14,20240322,220430,LS,SAPCLNT100,LS,EXT002
100,0000000000000948,MATMAS,MATMAS05,15,20220824,200211,LS,SAPCLNT100,LS,EXT003
100,0000000000000949,MATMAS,MATMAS05,12,20240521,011439,LS,SAPCLNT100,LS,EXT004
100,0000000000000950,MATMAS,MATMAS05,13,20220719,001937,LS,SAPCLNT100,LS,EXT005
100,0000000000000951,MATMAS,MATMAS05,14,20230903,055113,LS,SAPCLNT100,LS,EXT001
100,0000000000000952,MATMAS,MATMAS05,15,20231030,145557,LS,SAPCLNT100,LS,EXT002
100,0000000000000953,MATMAS,MATMAS05,12,20230909,132834,LS,SAPCLNT100,LS,EXT003
100,0000000000000954,MATMAS,MATMAS05,13,20220927,165338,LS,SAPCLNT100,LS,EXT004
100,0000000000000955,MATMAS,MATMAS05,14,20231006,190540,LS,SAPCLNT100,LS,EXT005
100,0000000000000956,MATMAS,MATMAS05,15,20220323,113047,LS,SAPCLNT100,LS,EXT001
100,0000000000000957,MATMAS,MATMAS05,12,20220312,103250,LS,SAPCLNT100,LS,EXT002
100,0000000000000958,MATMAS,MATMAS05,13,20240108,141943,LS,SAPCLNT100,LS,EXT003
100,0000000000000959,MATMAS,MATMAS05,14,20221105,093003,LS,SAPCLNT100,LS,EXT004
100,0000000000000960,MATMAS,MATMAS05,15,20231231,103155,LS,SAPCLNT100,LS,EXT005
100,0000000000000961,MATMAS,MATMAS05,12,20220112,043014,LS,SAPCLNT100,LS,EXT001
100,0000000000000962,MATMAS,MATMAS05,13,20220320,011010,LS,SAPCLNT100,LS,EXT002
100,0000000000000963,MATMAS,MATMAS05,14,20230430,142824,LS,SAPCLNT100,LS,EXT003
100,0000000000000964,MATMAS,MATMAS05,15,20230612,214229,LS,SAPCLNT100,LS,EXT004
100,0000000000000965,MATMAS,MATMAS05,12,20220614,082101,LS,SAPCLNT100,LS,EXT005
100,0000000000000966,MATMAS,MATMAS05,13,20230517,234602,LS,SAPCLNT100,LS,EXT001
100,0000000000000967,MATMAS,MATMAS05,14,20230122,030852,LS,SAPCLNT100,LS,EXT002
100,0000000000000968,MATMAS,MATMAS05,15,20240508,054721,LS,SAPCLNT100,LS,EXT003
100,0000000000000969,MATMAS,MATMAS05,12,20241002,054704,LS,SAPCLNT100,LS,EXT004
100,0000000000000970,MATMAS,MATMAS05,13,20220803,071031,LS,SAPCLNT100,LS,EXT005
100,0000000000000971,MATMAS,MATMAS05,14,20220328,060454,LS,SAPCLNT100,LS,EXT001
100,0000000000000972,MATMAS,MATMAS05,15,20220218,223710,LS,SAPCLNT100,LS,EXT002
100,0000000000000973,MATMAS,MATMAS05,12,20220218,134324,LS,SAPCLNT100,LS,EXT003
100,0000000000000974,MATMAS,MATMAS05,13,20221221,170427,LS,SAPCLNT100,LS,EXT004
100,0000000000000975,MATMAS,MATMAS05,14,20220721,091959,LS,SAPCLNT100,LS,EXT005
100,0000000000000976,MATMAS,MATMAS05,15,20241020,044805,LS,SAPCLNT100,LS,EXT001
100,0000000000000977,MATMAS,MATMAS05,12,20231212,051720,LS,SAPCLNT100,LS,EXT002
100,0000000000000978,MATMAS,MATMAS05,13,20241216,085028,LS,SAPCLNT100,LS,EXT003
100,0000000000000979,MATMAS,MATMAS05,14,20231222,014021,LS,SAPCLNT100,LS,EXT004
100,0000000000000980,MATMAS,MATMAS05,15,20240806,231023,LS,SAPCLNT100,LS,EXT005
100,0000000000000981,MATMAS,MATMAS05,12,20241205,065146,LS,SAPCLNT100,LS,EXT001
100,0000000000000982,MATMAS,MATMAS05,13,20240829,230037,LS,SAPCLNT100,LS,EXT002
100,0000000000000983,MATMAS,MATMAS05,14,20221122,231839,LS,SAPCLNT100,LS,EXT003
100,0000000000000984,MATMAS,MATMAS05,15,20240417,004738,LS,SAPCLNT100,LS,EXT004
100,0000000000000985,MATMAS,MATMAS05,12,20240131,082530,LS,SAPCLNT100,LS,EXT005
100,0000000000000986,MATMAS,MATMAS05,13,20230812,074405,LS,SAPCLNT100,LS,EXT001
100,0000000000000987,MATMAS,MATMAS05,14,20240616,035504,LS,SAPCLNT100,LS,EXT002
100,0000000000000988,MATMAS,MATMAS05,15,20231209,044425,LS,SAPCLNT100,LS,EXT003
100,0000000000000989,MATMAS,MATMAS05,12,20220803,113101,LS,SAPCLNT100,LS,EXT004
100,0000000000000990,MATMAS,MATMAS05,13,20220723,035639,LS,SAPCLNT100,LS,EXT005
100,0000000000000991,MATMAS,MATMAS05,14,20240209,041016,LS,SAPCLNT100,LS,EXT001
100,0000000000000992,MATMAS,MATMAS05,15,20220320,124516,LS,SAPCLNT100,LS,EXT002
100,0000000000000993,MATMAS,MATMAS05,12,20220526,220127,LS,SAPCLNT100,LS,EXT003
100,0000000000000994,MATMAS,MATMAS05,13,20221231,011249,LS,SAPCLNT100,LS,EXT004
100,0000000000000995,MATMAS,MATMAS05,14,20220118,024919,LS,SAPCLNT100,LS,EXT005
100,0000000000000996,MATMAS,MATMAS05,15,20231126,082556,LS,SAPCLNT100,LS,EXT001
100,0000000000000997,MATMAS,MATMAS05,12,20230403,140425,LS,SAPCLNT100,LS,EXT002
100,0000000000000998,MATMAS,MATMAS05,13,20221005,181734,LS,SAPCLNT100,LS,EXT003
100,0000000000000999,MATMAS,MATMAS05,14,20220217,215815,LS,SAPCLNT100,LS,EXT004
100,0000000000001000,MATMAS,MATMAS05,15,20221129,134902,LS,SAPCLNT100,LS,EXT005
