MANDT,VBELN,POSNR,MATNR,LFIMG,VRKME,WERKS
100,1800017538,000020,MAT000083,1652,ST,1100
100,1800017538,000030,MAT000189,3274,ST,1200
100,1800017539,000010,MAT000219,4602,ST,1000
100,1800017539,000020,MAT000497,1878,ST,1100
100,1800017539,000030,MAT000383,1801,ST,1000
100,1800017539,000040,MAT000178,2321,ST,1200
100,1800017539,000050,MAT000192,2291,ST,1100
100,1800017540,000010,MAT000125,853,ST,1200
100,1800017540,000020,MAT000093,629,ST,1000
100,1800017540,000030,MAT000122,2640,ST,1000
100,1800017541,000010,MAT000093,562,ST,1200
100,1800017541,000020,MAT000219,3987,ST,1200
100,1800017542,000010,MAT000250,3615,ST,1100
100,1800017542,000020,MAT000124,3535,ST,1100
100,1800017542,000030,MAT000124,847,ST,1000
100,1800017543,000010,MAT000416,115,ST,1200
100,1800017544,000010,MAT000200,4655,ST,1000
100,1800017544,000020,MAT000002,4635,ST,1200
100,1800017544,000030,MAT000249,3300,ST,1000
100,1800017544,000040,MAT000497,1294,ST,1100
100,1800017544,000050,MAT000335,1817,ST,1200
100,1800017545,000010,MAT000417,1226,ST,1000
100,1800017545,000020,MAT000289,2072,ST,1200
100,1800017545,000030,MAT000404,2483,ST,1000
100,1800017546,000010,MAT000082,3103,ST,1100
100,1800017546,000020,MAT000262,4006,ST,1200
100,1800017547,000010,MAT000222,3933,ST,1000
100,1800017548,000010,MAT000071,1506,ST,1000
100,1800017549,000010,MAT000001,2251,ST,1200
100,1800017549,000020,MAT000372,2566,ST,1200
100,1800017550,000010,MAT000093,260,ST,1200
100,1800017550,000020,MAT000200,2848,ST,1200
100,1800017551,000010,MAT000197,4089,ST,1200
100,1800017551,000020,MAT000491,4167,ST,1200
100,1800017551,000030,MAT000465,2233,ST,1200
100,1800017552,000010,MAT000013,2400,ST,1100
100,1800017552,000020,MAT000174,1105,ST,1000
100,1800017553,000010,MAT000014,3998,ST,1100
100,1800017553,000020,MAT000372,2057,ST,1000
100,1800017553,000030,MAT000335,49,ST,1200
100,1800017553,000040,MAT000421,2757,ST,1100
100,1800017554,000010,MAT000345,4978,ST,1200
100,1800017554,000020,MAT000216,4016,ST,1100
100,1800017554,000030,MAT000262,2376,ST,1000
100,1800017555,000010,MAT000010,3420,ST,1200
100,1800017556,000010,MAT000372,2851,ST,1000
100,1800017556,000020,MAT000080,2230,ST,1200
100,1800017556,000030,MAT000166,3922,ST,1200
100,1800017557,000010,MAT000293,4136,ST,1000
100,1800017558,000010,MAT000262,1811,ST,1200
100,1800017558,000020,MAT000002,4011,ST,1000
100,1800017558,000030,MAT000421,244,ST,1000
100,1800017559,000010,MAT000070,4150,ST,1000
100,1800017559,000020,MAT000422,3989,ST,1000
100,1800017560,000010,MAT000191,267,ST,1100
100,1800017560,000020,MAT000403,4377,ST,1200
100,1800017560,000030,MAT000167,4034,ST,1100
100,1800017561,000010,MAT000012,4518,ST,1100
100,1800017562,000010,MAT000235,2679,ST,1200
100,1800017562,000020,MAT000005,3104,ST,1000
100,1800017562,000030,MAT000412,69,ST,1200
100,1800017563,000010,MAT000154,2554,ST,1100
100,1800017564,000010,MAT000195,3956,ST,1100
100,1800017565,000010,MAT000171,1727,ST,1000
100,1800017565,000020,MAT000329,3763,ST,1000
100,1800017566,000010,MAT000289,2113,ST,1100
100,1800017566,000020,MAT000066,4978,ST,1100
100,1800017566,000030,MAT000201,4406,ST,1100
100,1800017566,000040,MAT000311,4797,ST,1000
100,1800017566,000050,MAT000201,4113,ST,1200
100,1800017567,000010,MAT000199,978,ST,1000
100,1800017567,000020,MAT000379,1922,ST,1200
100,1800017567,000030,MAT000275,2478,ST,1200
100,1800017568,000010,MAT000069,774,ST,1000
100,1800017568,000020,MAT000343,2768,ST,1000
100,1800017569,000010,MAT000413,3189,ST,1200
100,1800017570,000010,MAT000006,454,ST,1200
100,1800017571,000010,MAT000153,3779,ST,1000
100,1800017572,000010,MAT000064,2993,ST,1200
100,1800017572,000020,MAT000111,2828,ST,1100
100,1800017572,000030,MAT000263,2721,ST,1200
100,1800017572,000040,MAT000211,1653,ST,1000
100,1800017573,000010,MAT000167,1962,ST,1200
100,1800017573,000020,MAT000335,2881,ST,1100
100,1800017573,000030,MAT000095,1279,ST,1100
100,1800017573,000040,MAT000194,3157,ST,1200
100,1800017574,000010,MAT000274,2056,ST,1100
100,1800017574,000020,MAT000219,1968,ST,1000
100,1800017575,000010,MAT000433,3608,ST,1100
100,1800017576,000010,MAT000345,4432,ST,1200
100,1800017576,000020,MAT000095,3529,ST,1200
100,1800017576,000030,MAT000310,4979,ST,1000
100,1800017576,000040,MAT000301,1321,ST,1100
100,1800017577,000010,MAT000007,2241,ST,1100
100,1800017578,000010,MAT000109,1956,ST,1000
100,1800017579,000010,MAT000433,315,ST,1000
100,1800017579,000020,MAT000310,370,ST,1000
100,1800017580,000010,MAT000219,3219,ST,1100
100,1800017580,000020,MAT000242,566,ST,1100
100,1800017580,000030,MAT000335,4388,ST,1100
100,1800017580,000040,MAT000082,454,ST,1000
100,1800017580,000050,MAT000315,3404,ST,1000
100,1800017581,000010,MAT000144,1706,ST,1000
100,1800017582,000010,MAT000150,3670,ST,1100
100,1800017582,000020,MAT000179,3905,ST,1100
100,1800017583,000010,MAT000064,4574,ST,1000
100,1800017583,000020,MAT000453,2481,ST,1200
100,1800017583,000030,MAT000367,4983,ST,1100
100,1800017584,000010,MAT000104,3356,ST,1200
100,1800017584,000020,MAT000017,575,ST,1200
100,1800017585,000010,MAT000440,4864,ST,1100
100,1800017585,000020,MAT000329,4396,ST,1000
100,1800017586,000010,MAT000404,2467,ST,1100
100,1800017586,000020,MAT000451,218,ST,1000
100,1800017586,000030,MAT000355,4534,ST,1000
100,1800017587,000010,MAT000453,2576,ST,1100
100,1800017587,000020,MAT000352,1777,ST,1200
100,1800017587,000030,MAT000071,2053,ST,1000
100,1800017587,000040,MAT000310,2027,ST,1100
100,1800017588,000010,MAT000293,2466,ST,1100
100,1800017588,000020,MAT000274,4398,ST,1200
100,1800017588,000030,MAT000310,3686,ST,1100
100,1800017589,000010,MAT000104,4531,ST,1100
100,1800017589,000020,MAT000249,1332,ST,1200
100,1800017589,000030,MAT000451,3432,ST,1000
100,1800017590,000010,MAT000002,3913,ST,1100
100,1800017591,000010,MAT000174,3613,ST,1200
100,1800017592,000010,MAT000143,2125,ST,1200
100,1800017592,000020,MAT000379,4364,ST,1200
100,1800017592,000030,MAT000238,2473,ST,1100
100,1800017593,000010,MAT000491,2930,ST,1200
100,1800017594,000010,MAT000499,125,ST,1000
100,1800017594,000020,MAT000124,2598,ST,1200
100,1800017595,000010,MAT000191,2147,ST,1000
100,1800017595,000020,MAT000166,2132,ST,1100
100,1800017595,000030,MAT000075,4697,ST,1200
100,1800017595,000040,MAT000235,4927,ST,1100
100,1800017596,000010,MAT000413,1954,ST,1200
100,1800017596,000020,MAT000012,4939,ST,1100
100,1800017596,000030,MAT000483,4847,ST,1000
100,1800017597,000010,MAT000004,2477,ST,1100
100,1800017597,000020,MAT000272,3685,ST,1100
100,1800017598,000010,MAT000191,1658,ST,1200
100,1800017598,000020,MAT000239,2947,ST,1200
100,1800017598,000030,MAT000358,4663,ST,1000
100,1800017598,000040,MAT000124,3876,ST,1200
100,1800017599,000010,MAT000249,4719,ST,1100
100,1800017599,000020,MAT000468,1875,ST,1000
100,1800017600,000010,MAT000012,1879,ST,1100
100,1800017601,000010,MAT000083,2863,ST,1100
100,1800017601,000020,MAT000293,3826,ST,1100
100,1800017602,000010,MAT000404,1259,ST,1000
100,1800017603,000010,MAT000304,596,ST,1200
100,1800017603,000020,MAT000159,2987,ST,1200
100,1800017604,000010,MAT000440,1188,ST,1100
100,1800017604,000020,MAT000192,4203,ST,1200
100,1800017604,000030,MAT000071,4789,ST,1100
100,1800017605,000010,MAT000095,1744,ST,1100
100,1800017605,000020,MAT000166,465,ST,1100
100,1800017606,000010,MAT000294,4158,ST,1200
100,1800017606,000020,MAT000500,4411,ST,1000
100,1800017607,000010,MAT000171,4133,ST,1100
100,1800017607,000020,MAT000347,4996,ST,1000
100,1800017607,000030,MAT000201,2799,ST,1100
100,1800017607,000040,MAT000153,3836,ST,1200
100,1800017608,000010,MAT000168,2963,ST,1000
100,1800017608,000020,MAT000168,3470,ST,1200
100,1800017608,000030,MAT000290,3948,ST,1200
100,1800017609,000010,MAT000153,2319,ST,1000
100,1800017610,000010,MAT000004,241,ST,1000
100,1800017610,000020,MAT000174,757,ST,1000
100,1800017611,000010,MAT000272,2851,ST,1200
100,1800017611,000020,MAT000367,1540,ST,1000
100,1800017611,000030,MAT000427,4642,ST,1200
100,1800017612,000010,MAT000238,2284,ST,1200
100,1800017612,000020,MAT000487,3221,ST,1100
100,1800017613,000010,MAT000179,4577,ST,1000
100,1800017613,000020,MAT000471,4355,ST,1200
100,1800017614,000010,MAT000221,4082,ST,1100
100,1800017614,000020,MAT000066,5000,ST,1000
100,1800017614,000030,MAT000474,3504,ST,1200
100,1800017615,000010,MAT000194,2325,ST,1000
100,1800017615,000020,MAT000125,3295,ST,1100
100,1800017615,000030,MAT000411,746,ST,1100
100,1800017615,000040,MAT000416,4844,ST,1100
100,1800017616,000010,MAT000375,3347,ST,1200
100,1800017616,000020,MAT000065,3643,ST,1100
100,1800017616,000030,MAT000280,3333,ST,1000
100,1800017617,000010,MAT000403,1611,ST,1100
100,1800017617,000020,MAT000064,2511,ST,1200
100,1800017617,000030,MAT000167,2219,ST,1200
100,1800017617,000040,MAT000077,993,ST,1000
100,1800017618,000010,MAT000329,4693,ST,1200
100,1800017618,000020,MAT000069,286,ST,1000
100,1800017618,000030,MAT000235,3056,ST,1200
100,1800017618,000040,MAT000376,1029,ST,1000
100,1800017619,000010,MAT000413,4976,ST,1100
100,1800017619,000020,MAT000111,1775,ST,1100
100,1800017619,000030,MAT000416,960,ST,1200
100,1800017620,000010,MAT000344,3623,ST,1200
100,1800017620,000020,MAT000153,1616,ST,1200
100,1800017621,000010,MAT000109,3618,ST,1000
100,1800017621,000020,MAT000171,3881,ST,1000
100,1800017621,000030,MAT000289,4727,ST,1100
100,1800017621,000040,MAT000367,2987,ST,1100
100,1800017622,000010,MAT000124,2714,ST,1000
100,1800017622,000020,MAT000263,910,ST,1000
100,1800017622,000030,MAT000411,963,ST,1200
100,1800017622,000040,MAT000357,4845,ST,1200
100,1800017622,000050,MAT000354,1382,ST,1100
100,1800017623,000010,MAT000433,637,ST,1000
100,1800017623,000020,MAT000080,4893,ST,1100
100,1800017623,000030,MAT000312,2218,ST,1000
100,1800017624,000010,MAT000189,2512,ST,1000
100,1800017624,000020,MAT000095,2170,ST,1200
100,1800017625,000010,MAT000312,364,ST,1100
100,1800017625,000020,MAT000080,612,ST,1000
100,1800017625,000030,MAT000174,695,ST,1000
100,1800017626,000010,MAT000335,2594,ST,1000
100,1800017627,000010,MAT000071,1550,ST,1100
100,1800017627,000020,MAT000093,1024,ST,1100
100,1800017627,000030,MAT000153,4768,ST,1000
100,1800017628,000010,MAT000168,3793,ST,1200
100,1800017628,000020,MAT000379,4755,ST,1200
100,1800017628,000030,MAT000352,1880,ST,1000
100,1800017628,000040,MAT000152,2984,ST,1100
100,1800017629,000010,MAT000086,4325,ST,1000
100,1800017629,000020,MAT000412,2202,ST,1100
100,1800017629,000030,MAT000344,755,ST,1100
100,1800017630,000010,MAT000077,1623,ST,1100
100,1800017630,000020,MAT000335,4862,ST,1200
100,1800017631,000010,MAT000111,2674,ST,1000
100,1800017631,000020,MAT000451,3431,ST,1200
100,1800017631,000030,MAT000403,1640,ST,1100
100,1800017631,000040,MAT000004,2635,ST,1200
100,1800017632,000010,MAT000174,4333,ST,1200
100,1800017632,000020,MAT000404,2440,ST,1100
100,1800017632,000030,MAT000083,2377,ST,1100
100,1800017633,000010,MAT000414,148,ST,1200
100,1800017633,000020,MAT000222,4113,ST,1100
100,1800017634,000010,MAT000345,3080,ST,1100
100,1800017634,000020,MAT000197,3013,ST,1100
100,1800017635,000010,MAT000199,4819,ST,1200
100,1800017635,000020,MAT000324,4615,ST,1100
100,1800017635,000030,MAT000426,3120,ST,1200
100,1800017636,000010,MAT000013,4804,ST,1100
100,1800017636,000020,MAT000290,856,ST,1000
100,1800017636,000030,MAT000428,4456,ST,1000
100,1800017637,000010,MAT000304,2892,ST,1000
100,1800017637,000020,MAT000183,2507,ST,1100
100,1800017638,000010,MAT000148,4589,ST,1100
100,1800017639,000010,MAT000211,730,ST,1000
100,1800017639,000020,MAT000083,4162,ST,1000
100,1800017639,000030,MAT000379,2045,ST,1100
100,1800017639,000040,MAT000474,1040,ST,1200
100,1800017640,000010,MAT000083,1912,ST,1100
100,1800017640,000020,MAT000487,4916,ST,1200
100,1800017640,000030,MAT000080,518,ST,1100
100,1800017641,000010,MAT000315,707,ST,1000
100,1800017641,000020,MAT000006,1076,ST,1000
100,1800017642,000010,MAT000108,2026,ST,1000
100,1800017642,000020,MAT000197,2479,ST,1000
100,1800017643,000010,MAT000281,1618,ST,1000
100,1800017643,000020,MAT000428,1064,ST,1100
100,1800017643,000030,MAT000301,2465,ST,1200
100,1800017643,000040,MAT000168,1170,ST,1000
100,1800017644,000010,MAT000451,900,ST,1200
100,1800017644,000020,MAT000440,1613,ST,1000
100,1800017645,000010,MAT000239,2439,ST,1100
100,1800017645,000020,MAT000206,320,ST,1000
100,1800017645,000030,MAT000301,2791,ST,1000
100,1800017645,000040,MAT000414,2335,ST,1200
100,1800017646,000010,MAT000261,1405,ST,1000
100,1800017646,000020,MAT000071,4375,ST,1200
100,1800017646,000030,MAT000176,636,ST,1000
100,1800017646,000040,MAT000003,4107,ST,1200
100,1800017647,000010,MAT000016,4450,ST,1100
100,1800017647,000020,MAT000125,2949,ST,1200
100,1800017647,000030,MAT000376,2289,ST,1200
100,1800017648,000010,MAT000108,360,ST,1000
100,1800017648,000020,MAT000474,4106,ST,1000
100,1800017648,000030,MAT000417,576,ST,1000
100,1800017649,000010,MAT000500,2956,ST,1100
100,1800017649,000020,MAT000001,4412,ST,1000
100,1800017649,000030,MAT000427,4695,ST,1100
100,1800017650,000010,MAT000324,1536,ST,1200
100,1800017650,000020,MAT000213,4492,ST,1000
100,1800017651,000010,MAT000335,723,ST,1100
100,1800017652,000010,MAT000009,349,ST,1200
100,1800017652,000020,MAT000487,1381,ST,1100
100,1800017653,000010,MAT000404,3156,ST,1200
100,1800017654,000010,MAT000108,3649,ST,1000
100,1800017654,000020,MAT000344,4483,ST,1100
100,1800017655,000010,MAT000135,2063,ST,1200
100,1800017656,000010,MAT000345,987,ST,1000
100,1800017656,000020,MAT000004,4826,ST,1000
100,1800017656,000030,MAT000483,1866,ST,1000
100,1800017657,000010,MAT000174,3905,ST,1200
100,1800017657,000020,MAT000413,4956,ST,1000
100,1800017657,000030,MAT000211,40,ST,1100
100,1800017658,000010,MAT000294,2263,ST,1200
100,1800017659,000010,MAT000280,2329,ST,1200
100,1800017659,000020,MAT000191,2994,ST,1000
100,1800017659,000030,MAT000066,3483,ST,1200
100,1800017660,000010,MAT000004,4244,ST,1200
100,1800017661,000010,MAT000221,633,ST,1200
100,1800017661,000020,MAT000216,794,ST,1200
100,1800017661,000030,MAT000358,3393,ST,1100
100,1800017662,000010,MAT000358,843,ST,1200
100,1800017662,000020,MAT000066,2243,ST,1000
100,1800017663,000010,MAT000070,2141,ST,1100
100,1800017663,000020,MAT000261,987,ST,1000
100,1800017663,000030,MAT000010,1128,ST,1000
100,1800017663,000040,MAT000487,107,ST,1100
100,1800017664,000010,MAT000071,458,ST,1200
100,1800017664,000020,MAT000487,1533,ST,1000
100,1800017665,000010,MAT000451,3051,ST,1000
100,1800017665,000020,MAT000113,371,ST,1200
100,1800017665,000030,MAT000355,303,ST,1100
100,1800017666,000010,MAT000117,3544,ST,1200
100,1800017666,000020,MAT000083,3164,ST,1100
100,1800017667,000010,MAT000345,2754,ST,1200
100,1800017667,000020,MAT000019,3499,ST,1100
100,1800017668,000010,MAT000159,157,ST,1200
100,1800017668,000020,MAT000433,4253,ST,1200
100,1800017668,000030,MAT000006,3985,ST,1000
100,1800017669,000010,MAT000329,3934,ST,1000
100,1800017669,000020,MAT000205,2702,ST,1200
100,1800017669,000030,MAT000453,2642,ST,1200
100,1800017670,000010,MAT000358,1941,ST,1200
100,1800017670,000020,MAT000312,333,ST,1000
100,1800017670,000030,MAT000015,2951,ST,1000
100,1800017671,000010,MAT000191,3201,ST,1000
100,1800017671,000020,MAT000433,4399,ST,1200
100,1800017672,000010,MAT000266,611,ST,1000
100,1800017673,000010,MAT000371,2542,ST,1200
100,1800017674,000010,MAT000109,3250,ST,1100
100,1800017674,000020,MAT000070,4539,ST,1100
100,1800017675,000010,MAT000176,1248,ST,1100
100,1800017675,000020,MAT000012,466,ST,1200
100,1800017676,000010,MAT000451,3436,ST,1200
100,1800017676,000020,MAT000347,1338,ST,1000
100,1800017676,000030,MAT000282,4144,ST,1200
100,1800017677,000010,MAT000005,719,ST,1100
100,1800017677,000020,MAT000324,3227,ST,1100
100,1800017678,000010,MAT000069,388,ST,1200
100,1800017678,000020,MAT000365,3359,ST,1100
100,1800017678,000030,MAT000487,3089,ST,1000
100,1800017679,000010,MAT000166,1017,ST,1200
100,1800017679,000020,MAT000367,4020,ST,1000
100,1800017679,000030,MAT000412,4613,ST,1000
100,1800017680,000010,MAT000421,2706,ST,1100
100,1800017680,000020,MAT000383,1250,ST,1200
100,1800017680,000030,MAT000018,2803,ST,1200
100,1800017681,000010,MAT000422,4215,ST,1200
100,1800017682,000010,MAT000261,925,ST,1200
100,1800017682,000020,MAT000003,3726,ST,1200
100,1800017682,000030,MAT000483,1925,ST,1200
100,1800017682,000040,MAT000008,698,ST,1200
100,1800017683,000010,MAT000216,137,ST,1200
100,1800017684,000010,MAT000171,2437,ST,1200
100,1800017684,000020,MAT000175,1016,ST,1000
100,1800017684,000030,MAT000239,3051,ST,1000
100,1800017685,000010,MAT000483,3987,ST,1000
100,1800017685,000020,MAT000173,1421,ST,1200
100,1800017686,000010,MAT000005,2745,ST,1000
100,1800017687,000010,MAT000150,4635,ST,1100
100,1800017687,000020,MAT000111,4110,ST,1100
100,1800017687,000030,MAT000293,4416,ST,1100
100,1800017688,000010,MAT000124,1446,ST,1100
100,1800017689,000010,MAT000416,4099,ST,1200
100,1800017689,000020,MAT000293,1138,ST,1000
100,1800017689,000030,MAT000347,2517,ST,1000
100,1800017690,000010,MAT000465,1988,ST,1100
100,1800017690,000020,MAT000167,1663,ST,1100
100,1800017691,000010,MAT000280,4276,ST,1200
100,1800017692,000010,MAT000404,798,ST,1000
100,1800017692,000020,MAT000272,142,ST,1000
100,1800017692,000030,MAT000371,2694,ST,1200
100,1800017693,000010,MAT000095,1734,ST,1000
100,1800017694,000010,MAT000008,2271,ST,1000
100,1800017694,000020,MAT000181,1499,ST,1100
100,1800017695,000010,MAT000159,1069,ST,1100
100,1800017695,000020,MAT000238,4233,ST,1100
100,1800017695,000030,MAT000412,3677,ST,1100
100,1800017695,000040,MAT000419,680,ST,1200
100,1800017696,000010,MAT000152,2853,ST,1000
100,1800017696,000020,MAT000416,2911,ST,1000
100,1800017696,000030,MAT000262,500,ST,1100
100,1800017697,000010,MAT000220,3191,ST,1000
100,1800017697,000020,MAT000421,2569,ST,1200
100,1800017697,000030,MAT000009,4722,ST,1000
100,1800017698,000010,MAT000343,1097,ST,1200
100,1800017698,000020,MAT000168,2340,ST,1200
100,1800017698,000030,MAT000066,4394,ST,1200
100,1800017699,000010,MAT000376,1378,ST,1100
100,1800017699,000020,MAT000004,1618,ST,1000
100,1800017700,000010,MAT000206,3898,ST,1000
100,1800017700,000020,MAT000095,160,ST,1000
100,1800017701,000010,MAT000465,4745,ST,1100
100,1800017701,000020,MAT000471,2646,ST,1100
100,1800017701,000030,MAT000335,534,ST,1200
100,1800017701,000040,MAT000083,2409,ST,1100
100,1800017702,000010,MAT000125,3077,ST,1000
100,1800017702,000020,MAT000238,3729,ST,1000
100,1800017702,000030,MAT000167,4840,ST,1100
100,1800017702,000040,MAT000189,2103,ST,1200
100,1800017703,000010,MAT000372,990,ST,1200
100,1800017703,000020,MAT000181,2596,ST,1000
100,1800017703,000030,MAT000179,1201,ST,1100
100,1800017703,000040,MAT000077,2120,ST,1200
100,1800017704,000010,MAT000082,3183,ST,1200
100,1800017705,000010,MAT000100,1734,ST,1200
100,1800017705,000020,MAT000080,760,ST,1100
100,1800017706,000010,MAT000007,2924,ST,1100
100,1800017707,000010,MAT000219,2708,ST,1200
100,1800017708,000010,MAT000014,540,ST,1100
100,1800017708,000020,MAT000222,2280,ST,1000
100,1800017709,000010,MAT000006,2790,ST,1200
100,1800017709,000020,MAT000013,1371,ST,1200
100,1800017709,000030,MAT000124,2721,ST,1200
100,1800017710,000010,MAT000069,431,ST,1100
100,1800017711,000010,MAT000070,1250,ST,1000
100,1800017711,000020,MAT000093,1960,ST,1200
100,1800017712,000010,MAT000064,3301,ST,1200
100,1800017713,000010,MAT000355,954,ST,1000
100,1800017713,000020,MAT000402,3098,ST,1200
100,1800017713,000030,MAT000194,1290,ST,1200
100,1800017714,000010,MAT000010,4756,ST,1000
100,1800017714,000020,MAT000200,2936,ST,1100
100,1800017715,000010,MAT000499,3340,ST,1200
100,1800017715,000020,MAT000168,3421,ST,1200
100,1800017716,000010,MAT000352,822,ST,1200
100,1800017716,000020,MAT000125,4265,ST,1100
100,1800017717,000010,MAT000272,4756,ST,1200
100,1800017717,000020,MAT000274,1940,ST,1000
100,1800017718,000010,MAT000065,1307,ST,1000
100,1800017719,000010,MAT000474,3558,ST,1100
100,1800017719,000020,MAT000310,3498,ST,1000
100,1800017719,000030,MAT000199,3803,ST,1100
100,1800017720,000010,MAT000262,2059,ST,1200
100,1800017720,000020,MAT000179,4347,ST,1100
100,1800017720,000030,MAT000294,2937,ST,1000
100,1800017720,000040,MAT000280,2857,ST,1200
100,1800017721,000010,MAT000143,3344,ST,1200
100,1800017722,000010,MAT000404,523,ST,1100
100,1800017722,000020,MAT000310,1046,ST,1100
100,1800017722,000030,MAT000249,3121,ST,1000
100,1800017723,000010,MAT000189,768,ST,1100
100,1800017724,000010,MAT000367,1910,ST,1100
100,1800017725,000010,MAT000347,3737,ST,1000
100,1800017725,000020,MAT000015,3269,ST,1100
100,1800017725,000030,MAT000354,2657,ST,1100
100,1800017725,000040,MAT000428,759,ST,1100
100,1800017726,000010,MAT000238,4815,ST,1100
100,1800017726,000020,MAT000176,2529,ST,1000
100,1800017727,000010,MAT000065,806,ST,1200
100,1800017727,000020,MAT000355,4574,ST,1200
100,1800017727,000030,MAT000315,3043,ST,1100
100,1800017728,000010,MAT000197,4343,ST,1200
100,1800017728,000020,MAT000239,4170,ST,1200
100,1800017729,000010,MAT000242,4149,ST,1000
100,1800017729,000020,MAT000168,656,ST,1200
100,1800017729,000030,MAT000311,477,ST,1200
100,1800017730,000010,MAT000231,3324,ST,1100
100,1800017731,000010,MAT000178,3721,ST,1200
100,1800017731,000020,MAT000191,323,ST,1100
100,1800017731,000030,MAT000219,928,ST,1100
100,1800017732,000010,MAT000009,292,ST,1200
100,1800017732,000020,MAT000009,4948,ST,1000
100,1800017733,000010,MAT000281,583,ST,1000
100,1800017734,000010,MAT000135,2084,ST,1100
100,1800017734,000020,MAT000343,3106,ST,1100
100,1800017735,000010,MAT000487,4018,ST,1000
100,1800017735,000020,MAT000431,3982,ST,1100
100,1800017735,000030,MAT000168,1795,ST,1200
100,1800017736,000010,MAT000195,2052,ST,1100
100,1800017736,000020,MAT000173,385,ST,1100
100,1800017736,000030,MAT000343,2753,ST,1200
100,1800017737,000010,MAT000497,3495,ST,1100
100,1800017738,000010,MAT000301,3493,ST,1000
100,1800017738,000020,MAT000013,2451,ST,1200
100,1800017739,000010,MAT000426,110,ST,1100
100,1800017740,000010,MAT000148,4116,ST,1000
100,1800017740,000020,MAT000404,3819,ST,1100
100,1800017740,000030,MAT000070,4140,ST,1200
100,1800017740,000040,MAT000109,561,ST,1000
100,1800017741,000010,MAT000427,4140,ST,1100
100,1800017741,000020,MAT000312,4736,ST,1000
100,1800017742,000010,MAT000379,1225,ST,1100
100,1800017742,000020,MAT000019,3388,ST,1200
100,1800017742,000030,MAT000404,3088,ST,1200
100,1800017742,000040,MAT000124,2223,ST,1100
100,1800017743,000010,MAT000422,698,ST,1000
100,1800017743,000020,MAT000487,454,ST,1100
100,1800017743,000030,MAT000290,4826,ST,1200
100,1800017743,000040,MAT000431,1525,ST,1200
100,1800017744,000010,MAT000219,362,ST,1200
100,1800017744,000020,MAT000352,1140,ST,1200
100,1800017744,000030,MAT000235,1921,ST,1000
100,1800017744,000040,MAT000069,187,ST,1200
100,1800017744,000050,MAT000111,2273,ST,1200
100,1800017745,000010,MAT000250,4844,ST,1200
100,1800017745,000020,MAT000175,408,ST,1200
100,1800017745,000030,MAT000100,859,ST,1000
100,1800017746,000010,MAT000383,2756,ST,1100
100,1800017746,000020,MAT000487,4401,ST,1200
100,1800017746,000030,MAT000293,4615,ST,1000
100,1800017747,000010,MAT000315,1275,ST,1200
100,1800017747,000020,MAT000071,2685,ST,1100
100,1800017748,000010,MAT000468,1616,ST,1000
100,1800017748,000020,MAT000412,923,ST,1200
100,1800017749,000010,MAT000497,1040,ST,1000
100,1800017749,000020,MAT000365,866,ST,1100
100,1800017750,000010,MAT000297,3088,ST,1200
100,1800017751,000010,MAT000178,1378,ST,1200
100,1800017752,000010,MAT000191,564,ST,1200
100,1800017752,000020,MAT000262,4635,ST,1000
100,1800017753,000010,MAT000004,4078,ST,1200
100,1800017753,000020,MAT000358,4745,ST,1100
100,1800017754,000010,MAT000150,4219,ST,1100
100,1800017754,000020,MAT000335,3941,ST,1200
100,1800017754,000030,MAT000453,1108,ST,1100
100,1800017755,000010,MAT000293,3088,ST,1000
100,1800017756,000010,MAT000066,3238,ST,1100
100,1800017756,000020,MAT000433,4412,ST,1000
100,1800017756,000030,MAT000191,3021,ST,1000
100,1800017757,000010,MAT000003,1224,ST,1100
100,1800017757,000020,MAT000297,4658,ST,1000
100,1800017758,000010,MAT000109,3399,ST,1000
100,1800017758,000020,MAT000100,1231,ST,1200
100,1800017759,000010,MAT000174,2889,ST,1100
100,1800017759,000020,MAT000010,3887,ST,1100
100,1800017759,000030,MAT000341,1685,ST,1000
100,1800017760,000010,MAT000006,1437,ST,1100
100,1800017760,000020,MAT000242,4778,ST,1100
100,1800017760,000030,MAT000416,3238,ST,1100
100,1800017761,000010,MAT000274,25,ST,1200
100,1800017761,000020,MAT000150,1119,ST,1000
100,1800017761,000030,MAT000104,219,ST,1000
100,1800017762,000010,MAT000071,1631,ST,1000
100,1800017762,000020,MAT000344,2923,ST,1000
100,1800017763,000010,MAT000421,1091,ST,1200
100,1800017763,000020,MAT000491,2619,ST,1100
100,1800017764,000010,MAT000171,3468,ST,1200
100,1800017765,000010,MAT000066,3738,ST,1200
100,1800017765,000020,MAT000421,958,ST,1200
100,1800017766,000010,MAT000007,1933,ST,1000
100,1800017766,000020,MAT000006,4658,ST,1100
100,1800017767,000010,MAT000070,3958,ST,1000
100,1800017767,000020,MAT000416,396,ST,1200
100,1800017767,000030,MAT000125,1192,ST,1000
100,1800017767,000040,MAT000191,3398,ST,1200
100,1800017768,000010,MAT000294,2344,ST,1000
100,1800017768,000020,MAT000192,2555,ST,1000
100,1800017768,000030,MAT000175,4406,ST,1100
100,1800017768,000040,MAT000242,3273,ST,1100
100,1800017769,000010,MAT000003,1783,ST,1000
100,1800017770,000010,MAT000358,3397,ST,1200
100,1800017770,000020,MAT000272,1224,ST,1000
100,1800017771,000010,MAT000344,2131,ST,1000
100,1800017771,000020,MAT000451,3851,ST,1200
