MANDT,OBJECTCLAS,OBJECTID,CHANGENR,TABNAME,TABKEY,FNAME,CHNGIND,VALUE_NEW,VALUE_OLD
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007394,0000007394,MARA,KEY7394,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007395,0000007395,MARA,KEY7395,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007396,0000007396,MARA,KEY7396,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007397,0000007397,MARA,KEY7397,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007398,0000007398,MARA,KEY7398,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007399,0000007399,MARA,KEY7399,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007400,0000007400,MARA,KEY7400,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007401,0000007401,MARA,KEY7401,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007402,0000007402,MARA,KEY7402,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007403,0000007403,MARA,KEY7403,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007404,0000007404,MARA,KEY7404,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007405,0000007405,MARA,KEY7405,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007406,0000007406,MARA,KEY7406,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007407,0000007407,MARA,KEY7407,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007408,0000007408,MARA,KEY7408,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007409,0000007409,MARA,KEY7409,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007410,0000007410,MARA,KEY7410,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007411,0000007411,MARA,KEY7411,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007412,0000007412,MARA,KEY7412,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007413,0000007413,MARA,KEY7413,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007414,0000007414,MARA,KEY7414,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007415,0000007415,MARA,KEY7415,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007416,0000007416,MARA,KEY7416,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007417,0000007417,MARA,KEY7417,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007418,0000007418,MARA,KEY7418,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007419,0000007419,MARA,KEY7419,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007420,0000007420,MARA,KEY7420,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007421,0000007421,MARA,KEY7421,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007422,0000007422,MARA,KEY7422,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007423,0000007423,MARA,KEY7423,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007424,0000007424,MARA,KEY7424,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007425,0000007425,MARA,KEY7425,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007426,0000007426,MARA,KEY7426,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007427,0000007427,MARA,KEY7427,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007428,0000007428,MARA,KEY7428,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007429,0000007429,MARA,KEY7429,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007430,0000007430,MARA,KEY7430,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007431,0000007431,MARA,KEY7431,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007432,0000007432,MARA,KEY7432,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007433,0000007433,MARA,KEY7433,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007434,0000007434,MARA,KEY7434,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007435,0000007435,MARA,KEY7435,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007436,0000007436,MARA,KEY7436,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007437,0000007437,MARA,KEY7437,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007438,0000007438,MARA,KEY7438,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007439,0000007439,MARA,KEY7439,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007440,0000007440,MARA,KEY7440,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007441,0000007441,MARA,KEY7441,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007442,0000007442,MARA,KEY7442,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007443,0000007443,MARA,KEY7443,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007444,0000007444,MARA,KEY7444,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007445,0000007445,MARA,KEY7445,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007446,0000007446,MARA,KEY7446,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007447,0000007447,MARA,KEY7447,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007448,0000007448,MARA,KEY7448,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007449,0000007449,MARA,KEY7449,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007450,0000007450,MARA,KEY7450,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007451,0000007451,MARA,KEY7451,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007452,0000007452,MARA,KEY7452,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007453,0000007453,MARA,KEY7453,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007454,0000007454,MARA,KEY7454,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007455,0000007455,MARA,KEY7455,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007456,0000007456,MARA,KEY7456,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007457,0000007457,MARA,KEY7457,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007458,0000007458,MARA,KEY7458,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007459,0000007459,MARA,KEY7459,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007460,0000007460,MARA,KEY7460,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007461,0000007461,MARA,KEY7461,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007462,0000007462,MARA,KEY7462,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007463,0000007463,MARA,KEY7463,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007464,0000007464,MARA,KEY7464,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007465,0000007465,MARA,KEY7465,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007466,0000007466,MARA,KEY7466,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007467,0000007467,MARA,KEY7467,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007468,0000007468,MARA,KEY7468,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007469,0000007469,MARA,KEY7469,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007470,0000007470,MARA,KEY7470,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007471,0000007471,MARA,KEY7471,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007472,0000007472,MARA,KEY7472,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007473,0000007473,MARA,KEY7473,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007474,0000007474,MARA,KEY7474,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007475,0000007475,MARA,KEY7475,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007476,0000007476,MARA,KEY7476,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007477,0000007477,MARA,KEY7477,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007478,0000007478,MARA,KEY7478,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007479,0000007479,MARA,KEY7479,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007480,0000007480,MARA,KEY7480,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007481,0000007481,MARA,KEY7481,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007482,0000007482,MARA,KEY7482,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007483,0000007483,MARA,KEY7483,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007484,0000007484,MARA,KEY7484,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007485,0000007485,MARA,KEY7485,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007486,0000007486,MARA,KEY7486,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007487,0000007487,MARA,KEY7487,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007488,0000007488,MARA,KEY7488,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007489,0000007489,MARA,KEY7489,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007490,0000007490,MARA,KEY7490,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007491,0000007491,MARA,KEY7491,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007492,0000007492,MARA,KEY7492,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007493,0000007493,MARA,KEY7493,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007494,0000007494,MARA,KEY7494,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007495,0000007495,MARA,KEY7495,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007496,0000007496,MARA,KEY7496,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007497,0000007497,MARA,KEY7497,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007498,0000007498,MARA,KEY7498,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007499,0000007499,MARA,KEY7499,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007500,0000007500,MARA,KEY7500,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007501,0000007501,MARA,KEY7501,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007502,0000007502,MARA,KEY7502,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007503,0000007503,MARA,KEY7503,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007504,0000007504,MARA,KEY7504,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007505,0000007505,MARA,KEY7505,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007506,0000007506,MARA,KEY7506,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007507,0000007507,MARA,KEY7507,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007508,0000007508,MARA,KEY7508,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007509,0000007509,MARA,KEY7509,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007510,0000007510,MARA,KEY7510,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007511,0000007511,MARA,KEY7511,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007512,0000007512,MARA,KEY7512,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007513,0000007513,MARA,KEY7513,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007514,0000007514,MARA,KEY7514,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007515,0000007515,MARA,KEY7515,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007516,0000007516,MARA,KEY7516,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007517,0000007517,MARA,KEY7517,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007518,0000007518,MARA,KEY7518,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007519,0000007519,MARA,KEY7519,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007520,0000007520,MARA,KEY7520,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007521,0000007521,MARA,KEY7521,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007522,0000007522,MARA,KEY7522,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007523,0000007523,MARA,KEY7523,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007524,0000007524,MARA,KEY7524,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007525,0000007525,MARA,KEY7525,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007526,0000007526,MARA,KEY7526,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007527,0000007527,MARA,KEY7527,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007528,0000007528,MARA,KEY7528,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007529,0000007529,MARA,KEY7529,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007530,0000007530,MARA,KEY7530,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007531,0000007531,MARA,KEY7531,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007532,0000007532,MARA,KEY7532,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007533,0000007533,MARA,KEY7533,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007534,0000007534,MARA,KEY7534,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007535,0000007535,MARA,KEY7535,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007536,0000007536,MARA,KEY7536,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007537,0000007537,MARA,KEY7537,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007538,0000007538,MARA,KEY7538,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007539,0000007539,MARA,KEY7539,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007540,0000007540,MARA,KEY7540,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007541,0000007541,MARA,KEY7541,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007542,0000007542,MARA,KEY7542,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007543,0000007543,MARA,KEY7543,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007544,0000007544,MARA,KEY7544,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007545,0000007545,MARA,KEY7545,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007546,0000007546,MARA,KEY7546,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007547,0000007547,MARA,KEY7547,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007548,0000007548,MARA,KEY7548,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007549,0000007549,MARA,KEY7549,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007550,0000007550,MARA,KEY7550,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007551,0000007551,MARA,KEY7551,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007552,0000007552,MARA,KEY7552,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007553,0000007553,MARA,KEY7553,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007554,0000007554,MARA,KEY7554,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007555,0000007555,MARA,KEY7555,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007556,0000007556,MARA,KEY7556,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007557,0000007557,MARA,KEY7557,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007558,0000007558,MARA,KEY7558,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007559,0000007559,MARA,KEY7559,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007560,0000007560,MARA,KEY7560,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007561,0000007561,MARA,KEY7561,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007562,0000007562,MARA,KEY7562,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007563,0000007563,MARA,KEY7563,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007564,0000007564,MARA,KEY7564,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007565,0000007565,MARA,KEY7565,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007566,0000007566,MARA,KEY7566,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007567,0000007567,MARA,KEY7567,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007568,0000007568,MARA,KEY7568,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007569,0000007569,MARA,KEY7569,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007570,0000007570,MARA,KEY7570,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007571,0000007571,MARA,KEY7571,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000007572,0000007572,MARA,KEY7572,MTART,U,NEW_VAL,OLD_VAL
