MANDT,AUFPL,APLZL,MGVRG,MEINH,DAESSION
100,0000002375,00000003,23.66,EA,53
100,0000002375,00000004,96.463,EA,24
100,0000002376,00000001,34.917,EA,44
100,0000002376,00000002,37.223,EA,8
100,0000002377,00000001,93.05,EA,4
100,0000002377,00000002,37.118,EA,51
100,0000002378,00000001,20.46,EA,13
100,0000002378,00000002,77.437,EA,39
100,0000002378,00000003,82.82,EA,10
100,0000002379,00000001,19.021,EA,57
100,0000002379,00000002,28.349,EA,16
100,0000002379,00000003,22.301,EA,41
100,0000002380,00000001,82.364,EA,48
100,0000002380,00000002,10.435,EA,34
100,0000002380,00000003,66.666,EA,13
100,0000002381,00000001,8.205,EA,55
100,0000002381,00000002,2.844,EA,51
100,0000002381,00000003,11.581,EA,55
100,0000002382,00000001,84.459,EA,1
100,0000002382,00000002,24.513,EA,3
100,0000002383,00000001,80.67,EA,46
100,0000002383,00000002,75.86,EA,17
100,0000002383,00000003,92.833,EA,32
100,0000002383,00000004,93.742,EA,21
100,0000002384,00000001,91.426,EA,37
100,0000002384,00000002,86.541,EA,20
100,0000002385,00000001,4.337,EA,1
100,0000002385,00000002,57.673,EA,15
100,0000002385,00000003,15.55,EA,35
100,0000002386,00000001,20.003,EA,8
100,0000002386,00000002,52.416,EA,42
100,0000002386,00000003,92.984,EA,58
100,0000002386,00000004,75.11,EA,25
100,0000002387,00000001,90.179,EA,27
100,0000002387,00000002,27.036,EA,22
100,0000002387,00000003,80.51,EA,43
100,0000002387,00000004,47.362,EA,33
100,0000002388,00000001,91.485,EA,2
100,0000002388,00000002,92.155,EA,37
100,0000002389,00000001,41.113,EA,48
100,0000002389,00000002,52.679,EA,50
100,0000002389,00000003,52.608,EA,32
100,0000002389,00000004,88.94,EA,45
100,0000002390,00000001,49.433,EA,56
100,0000002390,00000002,90.449,EA,56
100,0000002390,00000003,55.78,EA,46
100,0000002391,00000001,47.496,EA,20
100,0000002391,00000002,20.667,EA,16
100,0000002391,00000003,16.948,EA,47
100,0000002392,00000001,1.244,EA,31
100,0000002392,00000002,84.95,EA,32
100,0000002392,00000003,84.805,EA,30
100,0000002392,00000004,7.253,EA,38
100,0000002393,00000001,40.004,EA,5
100,0000002393,00000002,63.565,EA,2
100,0000002394,00000001,26.066,EA,46
100,0000002394,00000002,62.868,EA,22
100,0000002394,00000003,43.894,EA,36
100,0000002394,00000004,27.92,EA,16
100,0000002395,00000001,91.134,EA,5
100,0000002395,00000002,28.303,EA,40
100,0000002395,00000003,37.621,EA,18
100,0000002395,00000004,79.231,EA,55
100,0000002396,00000001,69.304,EA,18
100,0000002396,00000002,46.063,EA,13
100,0000002397,00000001,34.921,EA,7
100,0000002397,00000002,55.519,EA,19
100,0000002397,00000003,77.819,EA,20
100,0000002397,00000004,48.655,EA,8
100,0000002398,00000001,94.614,EA,45
100,0000002398,00000002,94.35,EA,14
100,0000002398,00000003,13.749,EA,14
100,0000002399,00000001,78.988,EA,54
100,0000002399,00000002,59.514,EA,2
100,0000002400,00000001,89.875,EA,52
100,0000002400,00000002,97.979,EA,24
100,0000002400,00000003,98.991,EA,10
100,0000002401,00000001,60.626,EA,14
100,0000002401,00000002,79.56,EA,60
100,0000002401,00000003,36.443,EA,10
100,0000002401,00000004,52.615,EA,60
100,0000002402,00000001,40.072,EA,11
100,0000002402,00000002,53.364,EA,6
100,0000002403,00000001,37.956,EA,59
100,0000002403,00000002,37.926,EA,32
100,0000002403,00000003,5.851,EA,31
100,0000002404,00000001,44.398,EA,2
100,0000002404,00000002,90.816,EA,1
100,0000002405,00000001,9.844,EA,23
100,0000002405,00000002,86.774,EA,29
100,0000002405,00000003,68.393,EA,30
100,0000002405,00000004,96.911,EA,4
100,0000002406,00000001,9.9,EA,20
100,0000002406,00000002,55.328,EA,12
100,0000002407,00000001,52.061,EA,24
100,0000002407,00000002,97.396,EA,20
100,0000002407,00000003,10.415,EA,60
100,0000002407,00000004,53.426,EA,3
100,0000002408,00000001,4.825,EA,14
100,0000002408,00000002,57.128,EA,60
100,0000002408,00000003,35.237,EA,43
100,0000002408,00000004,38.406,EA,42
100,0000002409,00000001,94.196,EA,44
100,0000002409,00000002,2.482,EA,12
100,0000002409,00000003,26.675,EA,10
100,0000002410,00000001,16.585,EA,21
100,0000002410,00000002,50.864,EA,19
100,0000002410,00000003,52.077,EA,43
100,0000002410,00000004,85.882,EA,50
100,0000002411,00000001,60.324,EA,8
100,0000002411,00000002,16.762,EA,49
100,0000002411,00000003,41.336,EA,42
100,0000002412,00000001,2.096,EA,22
100,0000002412,00000002,94.536,EA,6
100,0000002412,00000003,69.564,EA,34
100,0000002413,00000001,22.378,EA,21
100,0000002413,00000002,67.929,EA,53
100,0000002413,00000003,80.604,EA,34
100,0000002413,00000004,62.557,EA,41
100,0000002414,00000001,81.103,EA,46
100,0000002414,00000002,85.82,EA,31
100,0000002414,00000003,15.504,EA,26
100,0000002414,00000004,3.38,EA,30
100,0000002415,00000001,40.489,EA,25
100,0000002415,00000002,93.922,EA,51
100,0000002415,00000003,74.188,EA,50
100,0000002415,00000004,97.26,EA,24
100,0000002416,00000001,31.191,EA,17
100,0000002416,00000002,58.003,EA,41
100,0000002416,00000003,7.757,EA,51
100,0000002417,00000001,85.89,EA,38
100,0000002417,00000002,5.71,EA,42
100,0000002417,00000003,66.907,EA,24
100,0000002418,00000001,9.066,EA,25
100,0000002418,00000002,69.607,EA,41
100,0000002418,00000003,59.454,EA,13
100,0000002419,00000001,71.21,EA,54
100,0000002419,00000002,79.776,EA,46
100,0000002419,00000003,72.01,EA,4
100,0000002419,00000004,80.22,EA,25
100,0000002420,00000001,85.931,EA,28
100,0000002420,00000002,96.299,EA,1
100,0000002421,00000001,34.016,EA,39
100,0000002421,00000002,99.107,EA,46
100,0000002422,00000001,82.003,EA,38
100,0000002422,00000002,70.391,EA,35
100,0000002422,00000003,37.863,EA,2
100,0000002422,00000004,2.172,EA,16
100,0000002423,00000001,2.166,EA,30
100,0000002423,00000002,84.635,EA,32
100,0000002423,00000003,69.425,EA,23
100,0000002423,00000004,1.733,EA,8
100,0000002424,00000001,15.896,EA,24
100,0000002424,00000002,18.649,EA,25
100,0000002424,00000003,52.723,EA,24
100,0000002425,00000001,60.046,EA,21
100,0000002425,00000002,58.011,EA,48
100,0000002426,00000001,88.785,EA,23
100,0000002426,00000002,34.317,EA,31
100,0000002426,00000003,46.982,EA,18
100,0000002426,00000004,93.351,EA,58
100,0000002427,00000001,40.652,EA,27
100,0000002427,00000002,32.706,EA,51
100,0000002428,00000001,4.999,EA,4
100,0000002428,00000002,42.078,EA,11
100,0000002429,00000001,93.052,EA,32
100,0000002429,00000002,19.951,EA,17
100,0000002429,00000003,74.87,EA,56
100,0000002430,00000001,72.417,EA,3
100,0000002430,00000002,38.001,EA,28
100,0000002430,00000003,57.321,EA,21
100,0000002431,00000001,26.393,EA,53
100,0000002431,00000002,82.527,EA,32
100,0000002432,00000001,79.448,EA,60
100,0000002432,00000002,39.721,EA,30
100,0000002432,00000003,62.372,EA,19
100,0000002433,00000001,76.715,EA,15
100,0000002433,00000002,22.475,EA,27
100,0000002433,00000003,94.843,EA,59
100,0000002434,00000001,81.91,EA,47
100,0000002434,00000002,83.319,EA,50
100,0000002435,00000001,47.378,EA,22
100,0000002435,00000002,78.074,EA,52
100,0000002435,00000003,21.135,EA,47
100,0000002436,00000001,12.719,EA,14
100,0000002436,00000002,33.978,EA,54
100,0000002437,00000001,72.05,EA,27
100,0000002437,00000002,13.575,EA,5
100,0000002437,00000003,64.966,EA,37
100,0000002438,00000001,83.435,EA,17
100,0000002438,00000002,2.583,EA,60
100,0000002438,00000003,84.781,EA,44
100,0000002439,00000001,55.262,EA,34
100,0000002439,00000002,34.95,EA,33
100,0000002439,00000003,77.119,EA,25
100,0000002440,00000001,85.178,EA,37
100,0000002440,00000002,37.44,EA,34
100,0000002440,00000003,22.026,EA,4
100,0000002440,00000004,24.415,EA,18
100,0000002441,00000001,70.454,EA,3
100,0000002441,00000002,2.98,EA,23
100,0000002441,00000003,61.041,EA,28
100,0000002441,00000004,76.03,EA,35
100,0000002442,00000001,97.533,EA,12
100,0000002442,00000002,25.079,EA,31
100,0000002442,00000003,25.074,EA,31
100,0000002443,00000001,41.204,EA,58
100,0000002443,00000002,87.351,EA,37
100,0000002443,00000003,74.014,EA,16
100,0000002444,00000001,87.968,EA,32
100,0000002444,00000002,68.739,EA,33
100,0000002444,00000003,6.421,EA,44
100,0000002444,00000004,91.006,EA,56
100,0000002445,00000001,44.281,EA,31
100,0000002445,00000002,59.085,EA,44
100,0000002446,00000001,41.063,EA,29
100,0000002446,00000002,14.735,EA,34
100,0000002446,00000003,24.707,EA,12
100,0000002446,00000004,74.805,EA,34
100,0000002447,00000001,60.445,EA,52
100,0000002447,00000002,53.996,EA,40
100,0000002448,00000001,97.446,EA,17
100,0000002448,00000002,78.628,EA,38
100,0000002449,00000001,50.361,EA,36
100,0000002449,00000002,42.474,EA,38
100,0000002449,00000003,56.519,EA,16
100,0000002450,00000001,19.962,EA,50
100,0000002450,00000002,30.211,EA,10
100,0000002451,00000001,4.919,EA,13
100,0000002451,00000002,7.202,EA,28
100,0000002451,00000003,90.645,EA,13
100,0000002451,00000004,88.898,EA,5
100,0000002452,00000001,17.943,EA,2
100,0000002452,00000002,85.917,EA,46
100,0000002452,00000003,59.948,EA,15
100,0000002453,00000001,44.536,EA,11
100,0000002453,00000002,42.009,EA,49
100,0000002454,00000001,65.89,EA,48
100,0000002454,00000002,13.408,EA,4
100,0000002455,00000001,92.683,EA,10
100,0000002455,00000002,74.751,EA,45
100,0000002456,00000001,18.313,EA,35
100,0000002456,00000002,15.813,EA,39
100,0000002456,00000003,63.998,EA,41
100,0000002457,00000001,33.565,EA,32
100,0000002457,00000002,99.196,EA,15
100,0000002457,00000003,30.046,EA,13
100,0000002458,00000001,22.355,EA,51
100,0000002458,00000002,61.317,EA,27
100,0000002458,00000003,78.768,EA,45
100,0000002459,00000001,99.376,EA,59
100,0000002459,00000002,72.929,EA,37
100,0000002460,00000001,15.518,EA,2
100,0000002460,00000002,71.115,EA,13
100,0000002460,00000003,21.119,EA,4
100,0000002460,00000004,14.687,EA,45
100,0000002461,00000001,35.805,EA,41
100,0000002461,00000002,30.563,EA,25
100,0000002461,00000003,31.043,EA,6
100,0000002461,00000004,39.921,EA,29
100,0000002462,00000001,39.082,EA,18
100,0000002462,00000002,22.911,EA,37
100,0000002463,00000001,88.797,EA,6
100,0000002463,00000002,56.546,EA,27
100,0000002464,00000001,8.118,EA,42
100,0000002464,00000002,60.836,EA,45
100,0000002465,00000001,81.716,EA,13
100,0000002465,00000002,16.749,EA,14
100,0000002465,00000003,90.272,EA,20
100,0000002466,00000001,51.559,EA,24
100,0000002466,00000002,19.817,EA,46
100,0000002466,00000003,85.144,EA,40
100,0000002466,00000004,82.359,EA,12
100,0000002467,00000001,48.481,EA,3
100,0000002467,00000002,53.574,EA,21
100,0000002468,00000001,50.402,EA,57
100,0000002468,00000002,7.781,EA,32
100,0000002468,00000003,7.043,EA,47
100,0000002469,00000001,40.494,EA,22
100,0000002469,00000002,36.268,EA,9
100,0000002469,00000003,15.823,EA,58
100,0000002469,00000004,94.3,EA,5
100,0000002470,00000001,91.284,EA,57
100,0000002470,00000002,74.437,EA,10
100,0000002471,00000001,26.693,EA,11
100,0000002471,00000002,26.922,EA,42
100,0000002471,00000003,4.672,EA,14
100,0000002472,00000001,65.014,EA,60
100,0000002472,00000002,81.054,EA,45
100,0000002473,00000001,25.231,EA,31
100,0000002473,00000002,91.552,EA,36
100,0000002473,00000003,11.989,EA,29
100,0000002474,00000001,31.081,EA,27
100,0000002474,00000002,9.265,EA,44
100,0000002475,00000001,20.609,EA,26
100,0000002475,00000002,19.644,EA,41
100,0000002476,00000001,16.326,EA,38
100,0000002476,00000002,72.565,EA,12
100,0000002476,00000003,14.021,EA,14
100,0000002476,00000004,55.454,EA,39
100,0000002477,00000001,20.304,EA,60
100,0000002477,00000002,69.445,EA,34
100,0000002478,00000001,62.545,EA,12
100,0000002478,00000002,49.02,EA,15
100,0000002478,00000003,82.839,EA,23
100,0000002478,00000004,23.106,EA,13
100,0000002479,00000001,78.622,EA,60
100,0000002479,00000002,90.942,EA,52
100,0000002479,00000003,54.567,EA,18
100,0000002480,00000001,47.015,EA,43
100,0000002480,00000002,27.586,EA,46
100,0000002481,00000001,13.265,EA,38
100,0000002481,00000002,4.222,EA,28
100,0000002481,00000003,98.029,EA,7
100,0000002482,00000001,25.066,EA,9
100,0000002482,00000002,8.79,EA,10
100,0000002482,00000003,57.852,EA,23
100,0000002482,00000004,90.719,EA,39
100,0000002483,00000001,34.449,EA,11
100,0000002483,00000002,46.172,EA,50
100,0000002483,00000003,45.843,EA,8
100,0000002484,00000001,64.804,EA,52
100,0000002484,00000002,22.202,EA,17
100,0000002485,00000001,27.734,EA,25
100,0000002485,00000002,37.078,EA,25
100,0000002485,00000003,64.839,EA,2
100,0000002486,00000001,64.182,EA,55
100,0000002486,00000002,66.409,EA,43
100,0000002487,00000001,85.293,EA,36
100,0000002487,00000002,55.306,EA,54
100,0000002487,00000003,84.96,EA,26
100,0000002488,00000001,15.741,EA,41
100,0000002488,00000002,1.114,EA,10
100,0000002488,00000003,51.129,EA,16
100,0000002488,00000004,14.475,EA,24
100,0000002489,00000001,40.183,EA,8
100,0000002489,00000002,84.017,EA,18
100,0000002489,00000003,70.479,EA,33
100,0000002489,00000004,27.506,EA,23
100,0000002490,00000001,39.597,EA,40
100,0000002490,00000002,78.481,EA,40
100,0000002490,00000003,14.427,EA,18
100,0000002491,00000001,21.543,EA,55
100,0000002491,00000002,99.426,EA,22
100,0000002492,00000001,58.121,EA,22
100,0000002492,00000002,23.585,EA,26
100,0000002492,00000003,66.929,EA,34
100,0000002493,00000001,57.755,EA,60
100,0000002493,00000002,18.894,EA,53
100,0000002494,00000001,38.174,EA,53
100,0000002494,00000002,88.235,EA,18
100,0000002495,00000001,55.261,EA,22
100,0000002495,00000002,39.413,EA,7
100,0000002495,00000003,20.693,EA,24
100,0000002496,00000001,85.86,EA,2
100,0000002496,00000002,43.445,EA,20
100,0000002496,00000003,88.659,EA,44
100,0000002496,00000004,67.859,EA,42
100,0000002497,00000001,22.266,EA,55
100,0000002497,00000002,89.517,EA,18
100,0000002498,00000001,73.369,EA,37
100,0000002498,00000002,45.773,EA,14
100,0000002498,00000003,1.022,EA,7
100,0000002498,00000004,70.767,EA,55
100,0000002499,00000001,41.195,EA,9
100,0000002499,00000002,43.764,EA,21
100,0000002499,00000003,70.74,EA,8
100,0000002500,00000001,90.534,EA,20
100,0000002500,00000002,48.471,EA,14
100,0000002500,00000003,10.488,EA,57
100,0000002500,00000004,36.752,EA,29
100,0000002501,00000001,12.653,EA,35
100,0000002501,00000002,24.343,EA,25
100,0000002502,00000001,83.955,EA,24
100,0000002502,00000002,20.078,EA,22
100,0000002502,00000003,29.504,EA,5
100,0000002502,00000004,1.239,EA,26
100,0000002503,00000001,62.071,EA,50
100,0000002503,00000002,50.697,EA,30
100,0000002503,00000003,13.149,EA,31
100,0000002504,00000001,91.954,EA,1
100,0000002504,00000002,51.914,EA,35
100,0000002505,00000001,81.408,EA,14
100,0000002505,00000002,6.79,EA,58
100,0000002505,00000003,58.096,EA,44
100,0000002506,00000001,46.428,EA,57
100,0000002506,00000002,30.252,EA,11
100,0000002506,00000003,41.595,EA,1
100,0000002506,00000004,56.993,EA,16
100,0000002507,00000001,57.526,EA,30
100,0000002507,00000002,71.456,EA,1
100,0000002508,00000001,55.0,EA,58
100,0000002508,00000002,52.662,EA,21
100,0000002509,00000001,40.231,EA,23
100,0000002509,00000002,57.031,EA,47
100,0000002510,00000001,35.022,EA,38
100,0000002510,00000002,42.146,EA,18
100,0000002510,00000003,11.719,EA,32
100,0000002511,00000001,93.65,EA,46
100,0000002511,00000002,44.442,EA,12
100,0000002511,00000003,27.39,EA,33
100,0000002512,00000001,97.059,EA,11
100,0000002512,00000002,20.955,EA,39
100,0000002512,00000003,83.959,EA,33
100,0000002513,00000001,92.848,EA,46
100,0000002513,00000002,90.072,EA,47
100,0000002513,00000003,63.508,EA,52
100,0000002514,00000001,50.487,EA,56
100,0000002514,00000002,18.201,EA,43
100,0000002514,00000003,63.693,EA,31
100,0000002514,00000004,36.578,EA,3
100,0000002515,00000001,59.503,EA,2
100,0000002515,00000002,27.522,EA,51
100,0000002516,00000001,56.956,EA,38
100,0000002516,00000002,56.408,EA,9
100,0000002517,00000001,14.619,EA,25
100,0000002517,00000002,29.931,EA,32
100,0000002517,00000003,83.862,EA,12
100,0000002518,00000001,28.484,EA,57
100,0000002518,00000002,78.29,EA,34
100,0000002519,00000001,45.326,EA,43
100,0000002519,00000002,42.693,EA,47
100,0000002519,00000003,17.469,EA,49
100,0000002520,00000001,5.341,EA,9
100,0000002520,00000002,7.346,EA,21
100,0000002520,00000003,94.518,EA,23
100,0000002521,00000001,71.148,EA,3
100,0000002521,00000002,98.426,EA,14
100,0000002521,00000003,41.451,EA,31
100,0000002521,00000004,81.812,EA,49
100,0000002522,00000001,22.99,EA,28
100,0000002522,00000002,45.197,EA,10
100,0000002523,00000001,18.504,EA,40
100,0000002523,00000002,72.088,EA,46
100,0000002523,00000003,7.169,EA,4
100,0000002523,00000004,50.269,EA,37
100,0000002524,00000001,61.2,EA,58
100,0000002524,00000002,30.834,EA,12
100,0000002524,00000003,75.829,EA,50
100,0000002524,00000004,72.853,EA,7
100,0000002525,00000001,71.949,EA,50
100,0000002525,00000002,85.096,EA,2
100,0000002525,00000003,69.757,EA,34
100,0000002525,00000004,77.804,EA,19
100,0000002526,00000001,66.419,EA,46
100,0000002526,00000002,88.793,EA,4
100,0000002527,00000001,85.739,EA,7
100,0000002527,00000002,99.972,EA,14
100,0000002527,00000003,5.427,EA,47
100,0000002528,00000001,80.619,EA,28
100,0000002528,00000002,19.824,EA,29
100,0000002528,00000003,3.849,EA,36
100,0000002529,00000001,40.47,EA,47
100,0000002529,00000002,97.386,EA,22
100,0000002529,00000003,92.871,EA,19
100,0000002530,00000001,8.19,EA,35
100,0000002530,00000002,9.12,EA,1
100,0000002530,00000003,73.953,EA,24
100,0000002531,00000001,3.994,EA,43
100,0000002531,00000002,45.261,EA,60
100,0000002531,00000003,17.025,EA,3
100,0000002532,00000001,60.983,EA,43
100,0000002532,00000002,92.348,EA,27
100,0000002532,00000003,98.613,EA,59
100,0000002532,00000004,86.961,EA,22
100,0000002533,00000001,4.629,EA,47
100,0000002533,00000002,20.115,EA,9
100,0000002533,00000003,86.132,EA,20
100,0000002533,00000004,91.777,EA,49
100,0000002534,00000001,48.503,EA,11
100,0000002534,00000002,56.56,EA,21
100,0000002535,00000001,18.064,EA,36
100,0000002535,00000002,56.656,EA,2
100,0000002536,00000001,76.939,EA,52
100,0000002536,00000002,58.448,EA,34
100,0000002536,00000003,20.557,EA,2
100,0000002536,00000004,8.678,EA,4
100,0000002537,00000001,60.229,EA,15
100,0000002537,00000002,25.595,EA,24
100,0000002537,00000003,36.77,EA,35
100,0000002537,00000004,61.199,EA,40
100,0000002538,00000001,8.035,EA,42
100,0000002538,00000002,50.976,EA,53
100,0000002539,00000001,90.14,EA,54
100,0000002539,00000002,54.397,EA,48
100,0000002539,00000003,94.087,EA,22
100,0000002539,00000004,21.149,EA,36
100,0000002540,00000001,12.203,EA,9
100,0000002540,00000002,17.712,EA,28
100,0000002541,00000001,54.326,EA,35
100,0000002541,00000002,7.613,EA,55
100,0000002541,00000003,73.018,EA,8
100,0000002542,00000001,24.085,EA,15
100,0000002542,00000002,45.126,EA,58
100,0000002543,00000001,24.507,EA,9
100,0000002543,00000002,72.597,EA,49
100,0000002543,00000003,56.1,EA,36
100,0000002544,00000001,42.329,EA,40
100,0000002544,00000002,75.451,EA,47
100,0000002545,00000001,39.888,EA,7
100,0000002545,00000002,58.962,EA,35
100,0000002545,00000003,22.359,EA,35
100,0000002546,00000001,19.532,EA,2
100,0000002546,00000002,44.842,EA,33
100,0000002546,00000003,11.662,EA,22
100,0000002547,00000001,15.402,EA,55
100,0000002547,00000002,57.379,EA,58
100,0000002548,00000001,57.319,EA,8
100,0000002548,00000002,51.238,EA,17
100,0000002548,00000003,94.15,EA,34
100,0000002549,00000001,84.46,EA,20
100,0000002549,00000002,22.942,EA,16
100,0000002550,00000001,70.666,EA,54
100,0000002550,00000002,5.792,EA,28
100,0000002550,00000003,84.385,EA,36
100,0000002551,00000001,40.58,EA,51
100,0000002551,00000002,81.351,EA,9
100,0000002551,00000003,4.984,EA,54
100,0000002552,00000001,40.065,EA,56
100,0000002552,00000002,50.919,EA,58
100,0000002552,00000003,67.776,EA,38
100,0000002552,00000004,14.262,EA,47
100,0000002553,00000001,78.954,EA,28
100,0000002553,00000002,13.523,EA,12
100,0000002554,00000001,42.273,EA,49
100,0000002554,00000002,94.371,EA,1
100,0000002554,00000003,67.016,EA,35
100,0000002555,00000001,24.923,EA,18
100,0000002555,00000002,15.431,EA,58
100,0000002556,00000001,50.297,EA,50
100,0000002556,00000002,31.855,EA,3
100,0000002557,00000001,16.516,EA,13
100,0000002557,00000002,33.422,EA,53
100,0000002558,00000001,32.177,EA,24
100,0000002558,00000002,24.191,EA,1
100,0000002558,00000003,89.462,EA,60
100,0000002559,00000001,2.185,EA,29
100,0000002559,00000002,26.338,EA,21
100,0000002559,00000003,72.906,EA,15
100,0000002560,00000001,30.383,EA,43
100,0000002560,00000002,76.236,EA,35
100,0000002561,00000001,88.053,EA,56
100,0000002561,00000002,76.92,EA,50
100,0000002562,00000001,60.536,EA,26
100,0000002562,00000002,70.928,EA,20
100,0000002562,00000003,5.006,EA,23
100,0000002563,00000001,1.786,EA,34
100,0000002563,00000002,94.991,EA,41
100,0000002563,00000003,10.518,EA,36
100,0000002564,00000001,91.115,EA,44
100,0000002564,00000002,57.93,EA,41
100,0000002565,00000001,51.523,EA,24
100,0000002565,00000002,33.525,EA,35
100,0000002566,00000001,3.893,EA,58
100,0000002566,00000002,54.863,EA,18
100,0000002566,00000003,87.346,EA,17
100,0000002567,00000001,2.675,EA,36
100,0000002567,00000002,84.577,EA,34
100,0000002567,00000003,89.439,EA,37
100,0000002567,00000004,47.35,EA,47
100,0000002568,00000001,7.064,EA,37
100,0000002568,00000002,79.862,EA,29
100,0000002568,00000003,11.395,EA,32
100,0000002568,00000004,39.277,EA,17
100,0000002569,00000001,97.162,EA,54
100,0000002569,00000002,27.945,EA,51
100,0000002570,00000001,37.271,EA,17
100,0000002570,00000002,24.647,EA,43
100,0000002570,00000003,43.52,EA,31
100,0000002571,00000001,23.517,EA,6
100,0000002571,00000002,5.905,EA,31
100,0000002571,00000003,57.723,EA,5
100,0000002571,00000004,88.529,EA,26
100,0000002572,00000001,1.639,EA,16
100,0000002572,00000002,97.973,EA,41
100,0000002572,00000003,66.687,EA,4
100,0000002573,00000001,33.036,EA,6
100,0000002573,00000002,47.405,EA,1
100,0000002573,00000003,82.486,EA,14
100,0000002574,00000001,1.94,EA,39
100,0000002574,00000002,69.204,EA,56
100,0000002574,00000003,5.708,EA,58
100,0000002574,00000004,82.149,EA,42
100,0000002575,00000001,24.461,EA,38
100,0000002575,00000002,80.587,EA,21
100,0000002575,00000003,29.837,EA,25
100,0000002575,00000004,45.641,EA,15
100,0000002576,00000001,92.826,EA,54
100,0000002576,00000002,98.161,EA,52
100,0000002576,00000003,85.39,EA,4
100,0000002576,00000004,41.791,EA,14
100,0000002577,00000001,29.428,EA,10
100,0000002577,00000002,50.11,EA,10
100,0000002578,00000001,53.281,EA,22
100,0000002578,00000002,23.612,EA,15
100,0000002579,00000001,24.818,EA,28
100,0000002579,00000002,9.934,EA,4
100,0000002579,00000003,77.188,EA,9
100,0000002579,00000004,26.481,EA,25
100,0000002580,00000001,53.139,EA,7
100,0000002580,00000002,31.551,EA,50
100,0000002581,00000001,89.363,EA,58
100,0000002581,00000002,79.109,EA,36
100,0000002581,00000003,28.759,EA,29
100,0000002582,00000001,87.538,EA,47
100,0000002582,00000002,87.94,EA,43
100,0000002582,00000003,52.328,EA,31
100,0000002583,00000001,3.565,EA,40
100,0000002583,00000002,26.223,EA,31
100,0000002583,00000003,2.843,EA,55
100,0000002584,00000001,69.851,EA,54
100,0000002584,00000002,69.184,EA,2
100,0000002584,00000003,51.776,EA,55
100,0000002584,00000004,32.183,EA,53
100,0000002585,00000001,20.081,EA,48
100,0000002585,00000002,73.293,EA,8
100,0000002585,00000003,7.481,EA,42
100,0000002586,00000001,44.102,EA,21
100,0000002586,00000002,72.769,EA,15
100,0000002587,00000001,69.608,EA,19
100,0000002587,00000002,17.972,EA,54
100,0000002588,00000001,51.502,EA,58
100,0000002588,00000002,56.356,EA,7
100,0000002588,00000003,90.927,EA,51
100,0000002588,00000004,38.079,EA,42
100,0000002589,00000001,15.967,EA,17
100,0000002589,00000002,66.27,EA,39
100,0000002589,00000003,42.379,EA,44
100,0000002589,00000004,36.358,EA,32
100,0000002590,00000001,77.196,EA,44
100,0000002590,00000002,86.468,EA,56
100,0000002591,00000001,27.227,EA,45
100,0000002591,00000002,91.625,EA,41
100,0000002592,00000001,16.68,EA,57
100,0000002592,00000002,10.291,EA,7
100,0000002592,00000003,36.43,EA,45
100,0000002592,00000004,20.017,EA,33
100,0000002593,00000001,46.851,EA,33
100,0000002593,00000002,30.608,EA,14
100,0000002593,00000003,42.035,EA,46
100,0000002594,00000001,45.233,EA,31
100,0000002594,00000002,85.065,EA,27
100,0000002594,00000003,69.264,EA,15
100,0000002595,00000001,17.411,EA,37
100,0000002595,00000002,77.912,EA,13
100,0000002595,00000003,33.689,EA,41
100,0000002596,00000001,67.778,EA,38
100,0000002596,00000002,65.502,EA,58
100,0000002596,00000003,93.53,EA,45
100,0000002597,00000001,13.797,EA,23
100,0000002597,00000002,46.793,EA,13
100,0000002597,00000003,37.429,EA,8
100,0000002598,00000001,67.987,EA,40
100,0000002598,00000002,85.613,EA,32
100,0000002598,00000003,33.531,EA,23
100,0000002599,00000001,68.461,EA,55
100,0000002599,00000002,63.476,EA,49
100,0000002600,00000001,63.311,EA,39
100,0000002600,00000002,21.749,EA,54
100,0000002600,00000003,46.182,EA,7
100,0000002600,00000004,5.246,EA,5
100,0000002601,00000001,39.274,EA,34
100,0000002601,00000002,88.657,EA,13
100,0000002601,00000003,46.401,EA,8
100,0000002602,00000001,44.929,EA,24
100,0000002602,00000002,68.205,EA,1
100,0000002602,00000003,83.498,EA,30
100,0000002603,00000001,70.609,EA,38
100,0000002603,00000002,38.133,EA,35
100,0000002604,00000001,87.922,EA,48
100,0000002604,00000002,13.041,EA,52
100,0000002604,00000003,18.218,EA,59
100,0000002604,00000004,41.241,EA,49
100,0000002605,00000001,80.189,EA,30
100,0000002605,00000002,83.805,EA,26
100,0000002606,00000001,95.035,EA,26
100,0000002606,00000002,86.958,EA,14
100,0000002606,00000003,27.673,EA,30
100,0000002606,00000004,6.068,EA,1
100,0000002607,00000001,12.426,EA,17
100,0000002607,00000002,18.733,EA,35
100,0000002607,00000003,79.576,EA,2
100,0000002608,00000001,22.147,EA,36
100,0000002608,00000002,50.338,EA,59
100,0000002608,00000003,34.43,EA,44
100,0000002609,00000001,98.414,EA,52
100,0000002609,00000002,14.569,EA,17
100,0000002609,00000003,36.88,EA,53
100,0000002610,00000001,52.03,EA,53
100,0000002610,00000002,48.944,EA,35
100,0000002611,00000001,21.222,EA,48
100,0000002611,00000002,18.926,EA,15
100,0000002611,00000003,61.438,EA,55
100,0000002612,00000001,77.242,EA,17
100,0000002612,00000002,71.785,EA,34
100,0000002612,00000003,61.177,EA,59
100,0000002613,00000001,58.944,EA,30
100,0000002613,00000002,84.158,EA,32
