MANDT,VBELV,POSNV,VBELN,POSNN,VBTYP_N,ERDAT
100,0080006019,000010,0090006019,000010,M,20230628
100,0080006020,000010,0090006020,000010,M,20240731
100,0080006021,000010,0090006021,000010,M,20240625
100,0080006022,000010,0090006022,000010,M,20220303
100,0080006023,000010,0090006023,000010,M,20231109
100,0080006024,000010,0090006024,000010,M,20230807
100,0080006025,000010,0090006025,000010,M,20241209
100,0080006026,000010,0090006026,000010,M,20220925
100,0080006027,000010,0090006027,000010,M,20220719
100,0080006028,000010,0090006028,000010,M,20230423
100,0080006029,000010,0090006029,000010,M,20231002
100,0080006030,000010,0090006030,000010,M,20231004
100,0080006031,000010,0090006031,000010,M,20241001
100,0080006032,000010,0090006032,000010,M,20220913
100,0080006033,000010,0090006033,000010,M,20221216
100,0080006034,000010,0090006034,000010,M,20220601
100,0080006035,000010,0090006035,000010,M,20240221
100,0080006036,000010,0090006036,000010,M,20220208
100,0080006037,000010,0090006037,000010,M,20240502
100,0080006038,000010,0090006038,000010,M,20221221
100,0080006039,000010,0090006039,000010,M,20240825
100,0080006040,000010,0090006040,000010,M,20220710
100,0080006041,000010,0090006041,000010,M,20230922
100,0080006042,000010,0090006042,000010,M,20240817
100,0080006043,000010,0090006043,000010,M,20220227
100,0080006044,000010,0090006044,000010,M,20220429
100,0080006045,000010,0090006045,000010,M,20230109
100,0080006046,000010,0090006046,000010,M,20221006
100,0080006047,000010,0090006047,000010,M,20221118
100,0080006048,000010,0090006048,000010,M,20241213
100,0080006049,000010,0090006049,000010,M,20230219
100,0080006050,000010,0090006050,000010,M,20221031
100,0080006051,000010,0090006051,000010,M,20230214
100,0080006052,000010,0090006052,000010,M,20220417
100,0080006053,000010,0090006053,000010,M,20220428
100,0080006054,000010,0090006054,000010,M,20220718
100,0080006055,000010,0090006055,000010,M,20240130
100,0080006056,000010,0090006056,000010,M,20240902
100,0080006057,000010,0090006057,000010,M,20220713
100,0080006058,000010,0090006058,000010,M,20220526
100,0080006059,000010,0090006059,000010,M,20221002
100,0080006060,000010,0090006060,000010,M,20240819
100,0080006061,000010,0090006061,000010,M,20220302
100,0080006062,000010,0090006062,000010,M,20220811
100,0080006063,000010,0090006063,000010,M,20241212
100,0080006064,000010,0090006064,000010,M,20241113
100,0080006065,000010,0090006065,000010,M,20230210
100,0080006066,000010,0090006066,000010,M,20230427
100,0080006067,000010,0090006067,000010,M,20240529
100,0080006068,000010,0090006068,000010,M,20240221
100,0080006069,000010,0090006069,000010,M,20230601
100,0080006070,000010,0090006070,000010,M,20240811
100,0080006071,000010,0090006071,000010,M,20240625
100,0080006072,000010,0090006072,000010,M,20221127
100,0080006073,000010,0090006073,000010,M,20221207
100,0080006074,000010,0090006074,000010,M,20241021
100,0080006075,000010,0090006075,000010,M,20241117
100,0080006076,000010,0090006076,000010,M,20220203
100,0080006077,000010,0090006077,000010,M,20241021
100,0080006078,000010,0090006078,000010,M,20240908
100,0080006079,000010,0090006079,000010,M,20231105
100,0080006080,000010,0090006080,000010,M,20220417
100,0080006081,000010,0090006081,000010,M,20230927
100,0080006082,000010,0090006082,000010,M,20230802
100,0080006083,000010,0090006083,000010,M,20220624
100,0080006084,000010,0090006084,000010,M,20241014
100,0080006085,000010,0090006085,000010,M,20240217
100,0080006086,000010,0090006086,000010,M,20231128
100,0080006087,000010,0090006087,000010,M,20231228
100,0080006088,000010,0090006088,000010,M,20220226
100,0080006089,000010,0090006089,000010,M,20230421
100,0080006090,000010,0090006090,000010,M,20230423
100,0080006091,000010,0090006091,000010,M,20220903
100,0080006092,000010,0090006092,000010,M,20240720
100,0080006093,000010,0090006093,000010,M,20230210
100,0080006094,000010,0090006094,000010,M,20220124
100,0080006095,000010,0090006095,000010,M,20241126
100,0080006096,000010,0090006096,000010,M,20230611
100,0080006097,000010,0090006097,000010,M,20240505
100,0080006098,000010,0090006098,000010,M,20240605
100,0080006099,000010,0090006099,000010,M,20240704
100,0080006100,000010,0090006100,000010,M,20240702
100,0080006101,000010,0090006101,000010,M,20220925
100,0080006102,000010,0090006102,000010,M,20220530
100,0080006103,000010,0090006103,000010,M,20241211
100,0080006104,000010,0090006104,000010,M,20230316
100,0080006105,000010,0090006105,000010,M,20240809
100,0080006106,000010,0090006106,000010,M,20231203
100,0080006107,000010,0090006107,000010,M,20240727
100,0080006108,000010,0090006108,000010,M,20241117
100,0080006109,000010,0090006109,000010,M,20231005
100,0080006110,000010,0090006110,000010,M,20230520
100,0080006111,000010,0090006111,000010,M,20231127
100,0080006112,000010,0090006112,000010,M,20220724
100,0080006113,000010,0090006113,000010,M,20230219
100,0080006114,000010,0090006114,000010,M,20240218
100,0080006115,000010,0090006115,000010,M,20220111
100,0080006116,000010,0090006116,000010,M,20240829
100,0080006117,000010,0090006117,000010,M,20220417
100,0080006118,000010,0090006118,000010,M,20220208
100,0080006119,000010,0090006119,000010,M,20240917
100,0080006120,000010,0090006120,000010,M,20220907
100,0080006121,000010,0090006121,000010,M,20230821
100,0080006122,000010,0090006122,000010,M,20230227
100,0080006123,000010,0090006123,000010,M,20220326
100,0080006124,000010,0090006124,000010,M,20230327
100,0080006125,000010,0090006125,000010,M,20240316
100,0080006126,000010,0090006126,000010,M,20230504
100,0080006127,000010,0090006127,000010,M,20240407
100,0080006128,000010,0090006128,000010,M,20220312
100,0080006129,000010,0090006129,000010,M,20240705
100,0080006130,000010,0090006130,000010,M,20241019
100,0080006131,000010,0090006131,000010,M,20221212
100,0080006132,000010,0090006132,000010,M,20220226
100,0080006133,000010,0090006133,000010,M,20240805
100,0080006134,000010,0090006134,000010,M,20220323
100,0080006135,000010,0090006135,000010,M,20230408
100,0080006136,000010,0090006136,000010,M,20231215
100,0080006137,000010,0090006137,000010,M,20240212
100,0080006138,000010,0090006138,000010,M,20230726
100,0080006139,000010,0090006139,000010,M,20231029
100,0080006140,000010,0090006140,000010,M,20230523
100,0080006141,000010,0090006141,000010,M,20240722
100,0080006142,000010,0090006142,000010,M,20221004
100,0080006143,000010,0090006143,000010,M,20230211
100,0080006144,000010,0090006144,000010,M,20240527
100,0080006145,000010,0090006145,000010,M,20220301
100,0080006146,000010,0090006146,000010,M,20240710
100,0080006147,000010,0090006147,000010,M,20220417
100,0080006148,000010,0090006148,000010,M,20240105
100,0080006149,000010,0090006149,000010,M,20230713
100,0080006150,000010,0090006150,000010,M,20220524
100,0080006151,000010,0090006151,000010,M,20221119
100,0080006152,000010,0090006152,000010,M,20220908
100,0080006153,000010,0090006153,000010,M,20240422
100,0080006154,000010,0090006154,000010,M,20240929
100,0080006155,000010,0090006155,000010,M,20220926
100,0080006156,000010,0090006156,000010,M,20240405
100,0080006157,000010,0090006157,000010,M,20240826
100,0080006158,000010,0090006158,000010,M,20230202
100,0080006159,000010,0090006159,000010,M,20241120
100,0080006160,000010,0090006160,000010,M,20230509
100,0080006161,000010,0090006161,000010,M,20240203
100,0080006162,000010,0090006162,000010,M,20241227
100,0080006163,000010,0090006163,000010,M,20240624
100,0080006164,000010,0090006164,000010,M,20220102
100,0080006165,000010,0090006165,000010,M,20240406
100,0080006166,000010,0090006166,000010,M,20230511
100,0080006167,000010,0090006167,000010,M,20240324
100,0080006168,000010,0090006168,000010,M,20230528
100,0080006169,000010,0090006169,000010,M,20230115
100,0080006170,000010,0090006170,000010,M,20240731
100,0080006171,000010,0090006171,000010,M,20230820
100,0080006172,000010,0090006172,000010,M,20231220
100,0080006173,000010,0090006173,000010,M,20220925
100,0080006174,000010,0090006174,000010,M,20240901
100,0080006175,000010,0090006175,000010,M,20240208
100,0080006176,000010,0090006176,000010,M,20240627
100,0080006177,000010,0090006177,000010,M,20220922
100,0080006178,000010,0090006178,000010,M,20240316
100,0080006179,000010,0090006179,000010,M,20230913
100,0080006180,000010,0090006180,000010,M,20241123
100,0080006181,000010,0090006181,000010,M,20220427
100,0080006182,000010,0090006182,000010,M,20230527
100,0080006183,000010,0090006183,000010,M,20230702
100,0080006184,000010,0090006184,000010,M,20230124
100,0080006185,000010,0090006185,000010,M,20230109
100,0080006186,000010,0090006186,000010,M,20221004
100,0080006187,000010,0090006187,000010,M,20230702
100,0080006188,000010,0090006188,000010,M,20221202
100,0080006189,000010,0090006189,000010,M,20230208
100,0080006190,000010,0090006190,000010,M,20230322
100,0080006191,000010,0090006191,000010,M,20241120
100,0080006192,000010,0090006192,000010,M,20220719
100,0080006193,000010,0090006193,000010,M,20241103
100,0080006194,000010,0090006194,000010,M,20230711
100,0080006195,000010,0090006195,000010,M,20241124
100,0080006196,000010,0090006196,000010,M,20230224
100,0080006197,000010,0090006197,000010,M,20230731
100,0080006198,000010,0090006198,000010,M,20240322
100,0080006199,000010,0090006199,000010,M,20240930
100,0080006200,000010,0090006200,000010,M,20240614
100,0080006201,000010,0090006201,000010,M,20241201
100,0080006202,000010,0090006202,000010,M,20230529
100,0080006203,000010,0090006203,000010,M,20240105
100,0080006204,000010,0090006204,000010,M,20221106
100,0080006205,000010,0090006205,000010,M,20220414
100,0080006206,000010,0090006206,000010,M,20240201
100,0080006207,000010,0090006207,000010,M,20230923
100,0080006208,000010,0090006208,000010,M,20241005
100,0080006209,000010,0090006209,000010,M,20240414
100,0080006210,000010,0090006210,000010,M,20220706
100,0080006211,000010,0090006211,000010,M,20220828
100,0080006212,000010,0090006212,000010,M,20240615
100,0080006213,000010,0090006213,000010,M,20240926
100,0080006214,000010,0090006214,000010,M,20231206
100,0080006215,000010,0090006215,000010,M,20230508
100,0080006216,000010,0090006216,000010,M,20240808
100,0080006217,000010,0090006217,000010,M,20221025
100,0080006218,000010,0090006218,000010,M,20240528
100,0080006219,000010,0090006219,000010,M,20221206
100,0080006220,000010,0090006220,000010,M,20240319
100,0080006221,000010,0090006221,000010,M,20240412
100,0080006222,000010,0090006222,000010,M,20240703
100,0080006223,000010,0090006223,000010,M,20221230
100,0080006224,000010,0090006224,000010,M,20240723
100,0080006225,000010,0090006225,000010,M,20230507
100,0080006226,000010,0090006226,000010,M,20231130
100,0080006227,000010,0090006227,000010,M,20230503
100,0080006228,000010,0090006228,000010,M,20231020
100,0080006229,000010,0090006229,000010,M,20220903
100,0080006230,000010,0090006230,000010,M,20220204
100,0080006231,000010,0090006231,000010,M,20231015
100,0080006232,000010,0090006232,000010,M,20240315
100,0080006233,000010,0090006233,000010,M,20230531
100,0080006234,000010,0090006234,000010,M,20230809
100,0080006235,000010,0090006235,000010,M,20240710
100,0080006236,000010,0090006236,000010,M,20220908
100,0080006237,000010,0090006237,000010,M,20230722
100,0080006238,000010,0090006238,000010,M,20220314
100,0080006239,000010,0090006239,000010,M,20240121
100,0080006240,000010,0090006240,000010,M,20231008
100,0080006241,000010,0090006241,000010,M,20220203
100,0080006242,000010,0090006242,000010,M,20221230
100,0080006243,000010,0090006243,000010,M,20230423
100,0080006244,000010,0090006244,000010,M,20240926
100,0080006245,000010,0090006245,000010,M,20220508
100,0080006246,000010,0090006246,000010,M,20220718
100,0080006247,000010,0090006247,000010,M,20221101
100,0080006248,000010,0090006248,000010,M,20221208
100,0080006249,000010,0090006249,000010,M,20240708
100,0080006250,000010,0090006250,000010,M,20230402
100,0080006251,000010,0090006251,000010,M,20241104
100,0080006252,000010,0090006252,000010,M,20220527
100,0080006253,000010,0090006253,000010,M,20240605
100,0080006254,000010,0090006254,000010,M,20240711
100,0080006255,000010,0090006255,000010,M,20220830
100,0080006256,000010,0090006256,000010,M,20240613
100,0080006257,000010,0090006257,000010,M,20220731
100,0080006258,000010,0090006258,000010,M,20220426
100,0080006259,000010,0090006259,000010,M,20240917
100,0080006260,000010,0090006260,000010,M,20240601
100,0080006261,000010,0090006261,000010,M,20241122
100,0080006262,000010,0090006262,000010,M,20221001
100,0080006263,000010,0090006263,000010,M,20221218
100,0080006264,000010,0090006264,000010,M,20240223
100,0080006265,000010,0090006265,000010,M,20220103
100,0080006266,000010,0090006266,000010,M,20220711
100,0080006267,000010,0090006267,000010,M,20221122
100,0080006268,000010,0090006268,000010,M,20220826
100,0080006269,000010,0090006269,000010,M,20240131
100,0080006270,000010,0090006270,000010,M,20231218
100,0080006271,000010,0090006271,000010,M,20240804
100,0080006272,000010,0090006272,000010,M,20221118
100,0080006273,000010,0090006273,000010,M,20240120
100,0080006274,000010,0090006274,000010,M,20230220
100,0080006275,000010,0090006275,000010,M,20221026
100,0080006276,000010,0090006276,000010,M,20240914
100,0080006277,000010,0090006277,000010,M,20230119
100,0080006278,000010,0090006278,000010,M,20230126
100,0080006279,000010,0090006279,000010,M,20221011
100,0080006280,000010,0090006280,000010,M,20230117
100,0080006281,000010,0090006281,000010,M,20220910
100,0080006282,000010,0090006282,000010,M,20230408
100,0080006283,000010,0090006283,000010,M,20240325
100,0080006284,000010,0090006284,000010,M,20241208
100,0080006285,000010,0090006285,000010,M,20220624
100,0080006286,000010,0090006286,000010,M,20241221
100,0080006287,000010,0090006287,000010,M,20230429
100,0080006288,000010,0090006288,000010,M,20220207
100,0080006289,000010,0090006289,000010,M,20220616
100,0080006290,000010,0090006290,000010,M,20240303
100,0080006291,000010,0090006291,000010,M,20220818
100,0080006292,000010,0090006292,000010,M,20240613
100,0080006293,000010,0090006293,000010,M,20220526
100,0080006294,000010,0090006294,000010,M,20220110
100,0080006295,000010,0090006295,000010,M,20230226
100,0080006296,000010,0090006296,000010,M,20220512
100,0080006297,000010,0090006297,000010,M,20231110
100,0080006298,000010,0090006298,000010,M,20230421
100,0080006299,000010,0090006299,000010,M,20220701
100,0080006300,000010,0090006300,000010,M,20221116
100,0080006301,000010,0090006301,000010,M,20230806
100,0080006302,000010,0090006302,000010,M,20231110
100,0080006303,000010,0090006303,000010,M,20230908
100,0080006304,000010,0090006304,000010,M,20230321
100,0080006305,000010,0090006305,000010,M,20241024
100,0080006306,000010,0090006306,000010,M,20241221
100,0080006307,000010,0090006307,000010,M,20220902
100,0080006308,000010,0090006308,000010,M,20241105
100,0080006309,000010,0090006309,000010,M,20240930
100,0080006310,000010,0090006310,000010,M,20230614
100,0080006311,000010,0090006311,000010,M,20220420
100,0080006312,000010,0090006312,000010,M,20220420
100,0080006313,000010,0090006313,000010,M,20220726
100,0080006314,000010,0090006314,000010,M,20221202
100,0080006315,000010,0090006315,000010,M,20230828
100,0080006316,000010,0090006316,000010,M,20240620
100,0080006317,000010,0090006317,000010,M,20220829
100,0080006318,000010,0090006318,000010,M,20240822
100,0080006319,000010,0090006319,000010,M,20240602
100,0080006320,000010,0090006320,000010,M,20231129
100,0080006321,000010,0090006321,000010,M,20231216
100,0080006322,000010,0090006322,000010,M,20230201
100,0080006323,000010,0090006323,000010,M,20230409
100,0080006324,000010,0090006324,000010,M,20220830
100,0080006325,000010,0090006325,000010,M,20230810
100,0080006326,000010,0090006326,000010,M,20241108
100,0080006327,000010,0090006327,000010,M,20240621
100,0080006328,000010,0090006328,000010,M,20240723
100,0080006329,000010,0090006329,000010,M,20241017
100,0080006330,000010,0090006330,000010,M,20240805
100,0080006331,000010,0090006331,000010,M,20231227
100,0080006332,000010,0090006332,000010,M,20240607
100,0080006333,000010,0090006333,000010,M,20221008
100,0080006334,000010,0090006334,000010,M,20231009
100,0080006335,000010,0090006335,000010,M,20240605
100,0080006336,000010,0090006336,000010,M,20231217
100,0080006337,000010,0090006337,000010,M,20241109
100,0080006338,000010,0090006338,000010,M,20231207
100,0080006339,000010,0090006339,000010,M,20220804
100,0080006340,000010,0090006340,000010,M,20230908
100,0080006341,000010,0090006341,000010,M,20240528
100,0080006342,000010,0090006342,000010,M,20240527
100,0080006343,000010,0090006343,000010,M,20240809
100,0080006344,000010,0090006344,000010,M,20230524
100,0080006345,000010,0090006345,000010,M,20240210
100,0080006346,000010,0090006346,000010,M,20230918
100,0080006347,000010,0090006347,000010,M,20221226
100,0080006348,000010,0090006348,000010,M,20240727
100,0080006349,000010,0090006349,000010,M,20241216
100,0080006350,000010,0090006350,000010,M,20220921
100,0080006351,000010,0090006351,000010,M,20230403
100,0080006352,000010,0090006352,000010,M,20240207
100,0080006353,000010,0090006353,000010,M,20220118
100,0080006354,000010,0090006354,000010,M,20220131
100,0080006355,000010,0090006355,000010,M,20240322
100,0080006356,000010,0090006356,000010,M,20230718
100,0080006357,000010,0090006357,000010,M,20230921
100,0080006358,000010,0090006358,000010,M,20230514
100,0080006359,000010,0090006359,000010,M,20231106
100,0080006360,000010,0090006360,000010,M,20241022
100,0080006361,000010,0090006361,000010,M,20230203
100,0080006362,000010,0090006362,000010,M,20230809
100,0080006363,000010,0090006363,000010,M,20230218
100,0080006364,000010,0090006364,000010,M,20220324
100,0080006365,000010,0090006365,000010,M,20230219
100,0080006366,000010,0090006366,000010,M,20230701
100,0080006367,000010,0090006367,000010,M,20220125
100,0080006368,000010,0090006368,000010,M,20231014
100,0080006369,000010,0090006369,000010,M,20240102
100,0080006370,000010,0090006370,000010,M,20241202
100,0080006371,000010,0090006371,000010,M,20240827
100,0080006372,000010,0090006372,000010,M,20230903
100,0080006373,000010,0090006373,000010,M,20230416
100,0080006374,000010,0090006374,000010,M,20220409
100,0080006375,000010,0090006375,000010,M,20230423
100,0080006376,000010,0090006376,000010,M,20220224
100,0080006377,000010,0090006377,000010,M,20240515
100,0080006378,000010,0090006378,000010,M,20231107
100,0080006379,000010,0090006379,000010,M,20240915
100,0080006380,000010,0090006380,000010,M,20230329
100,0080006381,000010,0090006381,000010,M,20220804
100,0080006382,000010,0090006382,000010,M,20231124
100,0080006383,000010,0090006383,000010,M,20220813
100,0080006384,000010,0090006384,000010,M,20230330
100,0080006385,000010,0090006385,000010,M,20220715
100,0080006386,000010,0090006386,000010,M,20240505
100,0080006387,000010,0090006387,000010,M,20221212
100,0080006388,000010,0090006388,000010,M,20231009
100,0080006389,000010,0090006389,000010,M,20220729
100,0080006390,000010,0090006390,000010,M,20220715
100,0080006391,000010,0090006391,000010,M,20240411
100,0080006392,000010,0090006392,000010,M,20240301
100,0080006393,000010,0090006393,000010,M,20221126
100,0080006394,000010,0090006394,000010,M,20230802
100,0080006395,000010,0090006395,000010,M,20241224
100,0080006396,000010,0090006396,000010,M,20230828
100,0080006397,000010,0090006397,000010,M,20220201
100,0080006398,000010,0090006398,000010,M,20220914
100,0080006399,000010,0090006399,000010,M,20220729
100,0080006400,000010,0090006400,000010,M,20230404
100,0080006401,000010,0090006401,000010,M,20240612
100,0080006402,000010,0090006402,000010,M,20240222
100,0080006403,000010,0090006403,000010,M,20240410
100,0080006404,000010,0090006404,000010,M,20230205
100,0080006405,000010,0090006405,000010,M,20241002
100,0080006406,000010,0090006406,000010,M,20240729
100,0080006407,000010,0090006407,000010,M,20221222
100,0080006408,000010,0090006408,000010,M,20220313
100,0080006409,000010,0090006409,000010,M,20220129
100,0080006410,000010,0090006410,000010,M,20240624
100,0080006411,000010,0090006411,000010,M,20220502
100,0080006412,000010,0090006412,000010,M,20230513
100,0080006413,000010,0090006413,000010,M,20241123
100,0080006414,000010,0090006414,000010,M,20231215
100,0080006415,000010,0090006415,000010,M,20230307
100,0080006416,000010,0090006416,000010,M,20220724
100,0080006417,000010,0090006417,000010,M,20221210
100,0080006418,000010,0090006418,000010,M,20220910
100,0080006419,000010,0090006419,000010,M,20221020
100,0080006420,000010,0090006420,000010,M,20230426
100,0080006421,000010,0090006421,000010,M,20230120
100,0080006422,000010,0090006422,000010,M,20240404
100,0080006423,000010,0090006423,000010,M,20230509
100,0080006424,000010,0090006424,000010,M,20240901
100,0080006425,000010,0090006425,000010,M,20230719
100,0080006426,000010,0090006426,000010,M,20241216
100,0080006427,000010,0090006427,000010,M,20241027
100,0080006428,000010,0090006428,000010,M,20240820
100,0080006429,000010,0090006429,000010,M,20220625
100,0080006430,000010,0090006430,000010,M,20231231
100,0080006431,000010,0090006431,000010,M,20221025
100,0080006432,000010,0090006432,000010,M,20220116
100,0080006433,000010,0090006433,000010,M,20220421
100,0080006434,000010,0090006434,000010,M,20230516
100,0080006435,000010,0090006435,000010,M,20220615
100,0080006436,000010,0090006436,000010,M,20221224
100,0080006437,000010,0090006437,000010,M,20220404
100,0080006438,000010,0090006438,000010,M,20230726
100,0080006439,000010,0090006439,000010,M,20240406
100,0080006440,000010,0090006440,000010,M,20230504
100,0080006441,000010,0090006441,000010,M,20220501
100,0080006442,000010,0090006442,000010,M,20220504
100,0080006443,000010,0090006443,000010,M,20220723
100,0080006444,000010,0090006444,000010,M,20230912
100,0080006445,000010,0090006445,000010,M,20240322
100,0080006446,000010,0090006446,000010,M,20241226
100,0080006447,000010,0090006447,000010,M,20220512
100,0080006448,000010,0090006448,000010,M,20240320
100,0080006449,000010,0090006449,000010,M,20231002
100,0080006450,000010,0090006450,000010,M,20221201
100,0080006451,000010,0090006451,000010,M,20241219
100,0080006452,000010,0090006452,000010,M,20240903
100,0080006453,000010,0090006453,000010,M,20220724
100,0080006454,000010,0090006454,000010,M,20221025
100,0080006455,000010,0090006455,000010,M,20240518
100,0080006456,000010,0090006456,000010,M,20221224
100,0080006457,000010,0090006457,000010,M,20221116
100,0080006458,000010,0090006458,000010,M,20240825
100,0080006459,000010,0090006459,000010,M,20221217
100,0080006460,000010,0090006460,000010,M,20240914
100,0080006461,000010,0090006461,000010,M,20240606
100,0080006462,000010,0090006462,000010,M,20220226
100,0080006463,000010,0090006463,000010,M,20230730
100,0080006464,000010,0090006464,000010,M,20220319
100,0080006465,000010,0090006465,000010,M,20231128
100,0080006466,000010,0090006466,000010,M,20230728
100,0080006467,000010,0090006467,000010,M,20230624
100,0080006468,000010,0090006468,000010,M,20240526
100,0080006469,000010,0090006469,000010,M,20220528
100,0080006470,000010,0090006470,000010,M,20230419
100,0080006471,000010,0090006471,000010,M,20231026
100,0080006472,000010,0090006472,000010,M,20230131
100,0080006473,000010,0090006473,000010,M,20231102
100,0080006474,000010,0090006474,000010,M,20231211
100,0080006475,000010,0090006475,000010,M,20240320
100,0080006476,000010,0090006476,000010,M,20240329
100,0080006477,000010,0090006477,000010,M,20221202
100,0080006478,000010,0090006478,000010,M,20230728
100,0080006479,000010,0090006479,000010,M,20240330
100,0080006480,000010,0090006480,000010,M,20221202
100,0080006481,000010,0090006481,000010,M,20240917
100,0080006482,000010,0090006482,000010,M,20241002
100,0080006483,000010,0090006483,000010,M,20240913
100,0080006484,000010,0090006484,000010,M,20241213
100,0080006485,000010,0090006485,000010,M,20240526
100,0080006486,000010,0090006486,000010,M,20220604
100,0080006487,000010,0090006487,000010,M,20231022
100,0080006488,000010,0090006488,000010,M,20240125
100,0080006489,000010,0090006489,000010,M,20241118
100,0080006490,000010,0090006490,000010,M,20220510
100,0080006491,000010,0090006491,000010,M,20241230
100,0080006492,000010,0090006492,000010,M,20220324
100,0080006493,000010,0090006493,000010,M,20240919
100,0080006494,000010,0090006494,000010,M,20220125
100,0080006495,000010,0090006495,000010,M,20241214
100,0080006496,000010,0090006496,000010,M,20220517
100,0080006497,000010,0090006497,000010,M,20230923
100,0080006498,000010,0090006498,000010,M,20241116
100,0080006499,000010,0090006499,000010,M,20220723
100,0080006500,000010,0090006500,000010,M,20220709
100,0080006501,000010,0090006501,000010,M,20230426
100,0080006502,000010,0090006502,000010,M,20230119
100,0080006503,000010,0090006503,000010,M,20240213
100,0080006504,000010,0090006504,000010,M,20240813
100,0080006505,000010,0090006505,000010,M,20230204
100,0080006506,000010,0090006506,000010,M,20231007
100,0080006507,000010,0090006507,000010,M,20221008
100,0080006508,000010,0090006508,000010,M,20240331
100,0080006509,000010,0090006509,000010,M,20231023
100,0080006510,000010,0090006510,000010,M,20220508
100,0080006511,000010,0090006511,000010,M,20231217
100,0080006512,000010,0090006512,000010,M,20221207
100,0080006513,000010,0090006513,000010,M,20231106
100,0080006514,000010,0090006514,000010,M,20231125
100,0080006515,000010,0090006515,000010,M,20220711
100,0080006516,000010,0090006516,000010,M,20240226
100,0080006517,000010,0090006517,000010,M,20221024
100,0080006518,000010,0090006518,000010,M,20241003
100,0080006519,000010,0090006519,000010,M,20220321
100,0080006520,000010,0090006520,000010,M,20241028
100,0080006521,000010,0090006521,000010,M,20220731
100,0080006522,000010,0090006522,000010,M,20231031
100,0080006523,000010,0090006523,000010,M,20230429
100,0080006524,000010,0090006524,000010,M,20230509
100,0080006525,000010,0090006525,000010,M,20221019
100,0080006526,000010,0090006526,000010,M,20240617
100,0080006527,000010,0090006527,000010,M,20230308
100,0080006528,000010,0090006528,000010,M,20240711
100,0080006529,000010,0090006529,000010,M,20220110
100,0080006530,000010,0090006530,000010,M,20220419
100,0080006531,000010,0090006531,000010,M,20220706
100,0080006532,000010,0090006532,000010,M,20240214
100,0080006533,000010,0090006533,000010,M,20220530
100,0080006534,000010,0090006534,000010,M,20241120
100,0080006535,000010,0090006535,000010,M,20220123
100,0080006536,000010,0090006536,000010,M,20220721
100,0080006537,000010,0090006537,000010,M,20220317
100,0080006538,000010,0090006538,000010,M,20240127
100,0080006539,000010,0090006539,000010,M,20240421
100,0080006540,000010,0090006540,000010,M,20220823
100,0080006541,000010,0090006541,000010,M,20230816
100,0080006542,000010,0090006542,000010,M,20241130
100,0080006543,000010,0090006543,000010,M,20220218
100,0080006544,000010,0090006544,000010,M,20230710
100,0080006545,000010,0090006545,000010,M,20230622
100,0080006546,000010,0090006546,000010,M,20231212
100,0080006547,000010,0090006547,000010,M,20231107
100,0080006548,000010,0090006548,000010,M,20241106
100,0080006549,000010,0090006549,000010,M,20220217
100,0080006550,000010,0090006550,000010,M,20230422
100,0080006551,000010,0090006551,000010,M,20240720
100,0080006552,000010,0090006552,000010,M,20230718
100,0080006553,000010,0090006553,000010,M,20231218
100,0080006554,000010,0090006554,000010,M,20240908
100,0080006555,000010,0090006555,000010,M,20221128
100,0080006556,000010,0090006556,000010,M,20220827
100,0080006557,000010,0090006557,000010,M,20240713
100,0080006558,000010,0090006558,000010,M,20240614
100,0080006559,000010,0090006559,000010,M,20241025
100,0080006560,000010,0090006560,000010,M,20220206
100,0080006561,000010,0090006561,000010,M,20240217
100,0080006562,000010,0090006562,000010,M,20221019
100,0080006563,000010,0090006563,000010,M,20240627
100,0080006564,000010,0090006564,000010,M,20230414
100,0080006565,000010,0090006565,000010,M,20220126
100,0080006566,000010,0090006566,000010,M,20241013
100,0080006567,000010,0090006567,000010,M,20220112
100,0080006568,000010,0090006568,000010,M,20220511
100,0080006569,000010,0090006569,000010,M,20231001
100,0080006570,000010,0090006570,000010,M,20240201
100,0080006571,000010,0090006571,000010,M,20220220
100,0080006572,000010,0090006572,000010,M,20230609
100,0080006573,000010,0090006573,000010,M,20230810
100,0080006574,000010,0090006574,000010,M,20230411
100,0080006575,000010,0090006575,000010,M,20220827
100,0080006576,000010,0090006576,000010,M,20220722
100,0080006577,000010,0090006577,000010,M,20230422
100,0080006578,000010,0090006578,000010,M,20230921
100,0080006579,000010,0090006579,000010,M,20240904
100,0080006580,000010,0090006580,000010,M,20230103
100,0080006581,000010,0090006581,000010,M,20240826
100,0080006582,000010,0090006582,000010,M,20230130
100,0080006583,000010,0090006583,000010,M,20221231
100,0080006584,000010,0090006584,000010,M,20241015
100,0080006585,000010,0090006585,000010,M,20240913
100,0080006586,000010,0090006586,000010,M,20220717
100,0080006587,000010,0090006587,000010,M,20220219
100,0080006588,000010,0090006588,000010,M,20230309
100,0080006589,000010,0090006589,000010,M,20240620
100,0080006590,000010,0090006590,000010,M,20231112
100,0080006591,000010,0090006591,000010,M,20240409
100,0080006592,000010,0090006592,000010,M,20230107
100,0080006593,000010,0090006593,000010,M,20230626
100,0080006594,000010,0090006594,000010,M,20230403
100,0080006595,000010,0090006595,000010,M,20230912
100,0080006596,000010,0090006596,000010,M,20241110
100,0080006597,000010,0090006597,000010,M,20240428
100,0080006598,000010,0090006598,000010,M,20231129
100,0080006599,000010,0090006599,000010,M,20230708
