MANDT,VBELN,GBSTK,LFSTK
100,0000011031,C,C
100,0000011032,C,C
100,0000011033,C,C
100,0000011034,C,C
100,0000011035,C,C
100,0000011036,C,C
100,0000011037,C,C
100,0000011038,C,C
100,0000011039,C,C
100,0000011040,C,C
100,0000011041,C,C
100,0000011042,C,C
100,0000011043,C,C
100,0000011044,C,C
100,0000011045,C,C
100,0000011046,C,C
100,0000011047,C,C
100,0000011048,C,C
100,0000011049,C,C
100,0000011050,C,C
100,0000011051,C,C
100,0000011052,C,C
100,0000011053,C,C
100,0000011054,C,C
100,0000011055,C,C
100,0000011056,C,C
100,0000011057,C,C
100,0000011058,C,C
100,0000011059,C,C
100,0000011060,C,C
100,0000011061,C,C
100,0000011062,C,C
100,0000011063,C,C
100,0000011064,C,C
100,0000011065,C,C
100,0000011066,C,C
100,0000011067,C,C
100,0000011068,C,C
100,0000011069,C,C
100,0000011070,C,C
100,0000011071,C,C
100,0000011072,C,C
100,0000011073,C,C
100,0000011074,C,C
100,0000011075,C,C
100,0000011076,C,C
100,0000011077,C,C
100,0000011078,C,C
100,0000011079,C,C
100,0000011080,C,C
100,0000011081,C,C
100,0000011082,C,C
100,0000011083,C,C
100,0000011084,C,C
100,0000011085,C,C
100,0000011086,C,C
100,0000011087,C,C
100,0000011088,C,C
100,0000011089,C,C
100,0000011090,C,C
100,0000011091,C,C
100,0000011092,C,C
100,0000011093,C,C
100,0000011094,C,C
100,0000011095,C,C
100,0000011096,C,C
100,0000011097,C,C
100,0000011098,C,C
100,0000011099,C,C
100,0000011100,C,C
100,0000011101,C,C
100,0000011102,C,C
100,0000011103,C,C
100,0000011104,C,C
100,0000011105,C,C
100,0000011106,C,C
100,0000011107,C,C
100,0000011108,C,C
100,0000011109,C,C
100,0000011110,C,C
100,0000011111,C,C
100,0000011112,C,C
100,0000011113,C,C
100,0000011114,C,C
100,0000011115,C,C
100,0000011116,C,C
100,0000011117,C,C
100,0000011118,C,C
100,0000011119,C,C
100,0000011120,C,C
100,0000011121,C,C
100,0000011122,C,C
100,0000011123,C,C
100,0000011124,C,C
100,0000011125,C,C
100,0000011126,C,C
100,0000011127,C,C
100,0000011128,C,C
100,0000011129,C,C
100,0000011130,C,C
100,0000011131,C,C
100,0000011132,C,C
100,0000011133,C,C
100,0000011134,C,C
100,0000011135,C,C
100,0000011136,C,C
100,0000011137,C,C
100,0000011138,C,C
100,0000011139,C,C
100,0000011140,C,C
100,0000011141,C,C
100,0000011142,C,C
100,0000011143,C,C
100,0000011144,C,C
100,0000011145,C,C
100,0000011146,C,C
100,0000011147,C,C
100,0000011148,C,C
100,0000011149,C,C
100,0000011150,C,C
100,0000011151,C,C
100,0000011152,C,C
100,0000011153,C,C
100,0000011154,C,C
100,0000011155,C,C
100,0000011156,C,C
100,0000011157,C,C
100,0000011158,C,C
100,0000011159,C,C
100,0000011160,C,C
100,0000011161,C,C
100,0000011162,C,C
100,0000011163,C,C
100,0000011164,C,C
100,0000011165,C,C
100,0000011166,C,C
100,0000011167,C,C
100,0000011168,C,C
100,0000011169,C,C
100,0000011170,C,C
100,0000011171,C,C
100,0000011172,C,C
100,0000011173,C,C
100,0000011174,C,C
100,0000011175,C,C
100,0000011176,C,C
100,0000011177,C,C
100,0000011178,C,C
100,0000011179,C,C
100,0000011180,C,C
100,0000011181,C,C
100,0000011182,C,C
100,0000011183,C,C
100,0000011184,C,C
100,0000011185,C,C
100,0000011186,C,C
100,0000011187,C,C
100,0000011188,C,C
100,0000011189,C,C
100,0000011190,C,C
100,0000011191,C,C
100,0000011192,C,C
100,0000011193,C,C
100,0000011194,C,C
100,0000011195,C,C
100,0000011196,C,C
100,0000011197,C,C
100,0000011198,C,C
100,0000011199,C,C
100,0000011200,C,C
100,0000011201,C,C
100,0000011202,C,C
100,0000011203,C,C
100,0000011204,C,C
100,0000011205,C,C
100,0000011206,C,C
100,0000011207,C,C
100,0000011208,C,C
100,0000011209,C,C
100,0000011210,C,C
100,0000011211,C,C
100,0000011212,C,C
100,0000011213,C,C
100,0000011214,C,C
100,0000011215,C,C
100,0000011216,C,C
100,0000011217,C,C
100,0000011218,C,C
100,0000011219,C,C
100,0000011220,C,C
100,0000011221,C,C
100,0000011222,C,C
100,0000011223,C,C
100,0000011224,C,C
100,0000011225,C,C
100,0000011226,C,C
100,0000011227,C,C
100,0000011228,C,C
100,0000011229,C,C
100,0000011230,C,C
100,0000011231,C,C
100,0000011232,C,C
100,0000011233,C,C
100,0000011234,C,C
100,0000011235,C,C
100,0000011236,C,C
100,0000011237,C,C
100,0000011238,C,C
100,0000011239,C,C
100,0000011240,C,C
100,0000011241,C,C
100,0000011242,C,C
100,0000011243,C,C
100,0000011244,C,C
100,0000011245,C,C
100,0000011246,C,C
100,0000011247,C,C
100,0000011248,C,C
100,0000011249,C,C
100,0000011250,C,C
100,0000011251,C,C
100,0000011252,C,C
100,0000011253,C,C
100,0000011254,C,C
100,0000011255,C,C
100,0000011256,C,C
100,0000011257,C,C
100,0000011258,C,C
100,0000011259,C,C
100,0000011260,C,C
100,0000011261,C,C
100,0000011262,C,C
100,0000011263,C,C
100,0000011264,C,C
100,0000011265,C,C
100,0000011266,C,C
100,0000011267,C,C
100,0000011268,C,C
100,0000011269,C,C
100,0000011270,C,C
100,0000011271,C,C
100,0000011272,C,C
100,0000011273,C,C
100,0000011274,C,C
100,0000011275,C,C
100,0000011276,C,C
100,0000011277,C,C
100,0000011278,C,C
100,0000011279,C,C
100,0000011280,C,C
100,0000011281,C,C
100,0000011282,C,C
100,0000011283,C,C
100,0000011284,C,C
100,0000011285,C,C
100,0000011286,C,C
100,0000011287,C,C
100,0000011288,C,C
100,0000011289,C,C
100,0000011290,C,C
100,0000011291,C,C
100,0000011292,C,C
100,0000011293,C,C
100,0000011294,C,C
100,0000011295,C,C
100,0000011296,C,C
100,0000011297,C,C
100,0000011298,C,C
100,0000011299,C,C
100,0000011300,C,C
100,0000011301,C,C
100,0000011302,C,C
100,0000011303,C,C
100,0000011304,C,C
100,0000011305,C,C
100,0000011306,C,C
100,0000011307,C,C
100,0000011308,C,C
100,0000011309,C,C
100,0000011310,C,C
100,0000011311,C,C
100,0000011312,C,C
100,0000011313,C,C
100,0000011314,C,C
100,0000011315,C,C
100,0000011316,C,C
100,0000011317,C,C
100,0000011318,C,C
100,0000011319,C,C
100,0000011320,C,C
100,0000011321,C,C
100,0000011322,C,C
100,0000011323,C,C
100,0000011324,C,C
100,0000011325,C,C
100,0000011326,C,C
100,0000011327,C,C
100,0000011328,C,C
100,0000011329,C,C
100,0000011330,C,C
100,0000011331,C,C
100,0000011332,C,C
100,0000011333,C,C
100,0000011334,C,C
100,0000011335,C,C
100,0000011336,C,C
100,0000011337,C,C
100,0000011338,C,C
100,0000011339,C,C
100,0000011340,C,C
100,0000011341,C,C
100,0000011342,C,C
100,0000011343,C,C
100,0000011344,C,C
100,0000011345,C,C
100,0000011346,C,C
100,0000011347,C,C
100,0000011348,C,C
100,0000011349,C,C
100,0000011350,C,C
100,0000011351,C,C
100,0000011352,C,C
100,0000011353,C,C
100,0000011354,C,C
100,0000011355,C,C
100,0000011356,C,C
100,0000011357,C,C
100,0000011358,C,C
100,0000011359,C,C
100,0000011360,C,C
100,0000011361,C,C
100,0000011362,C,C
100,0000011363,C,C
100,0000011364,C,C
100,0000011365,C,C
100,0000011366,C,C
100,0000011367,C,C
100,0000011368,C,C
100,0000011369,C,C
100,0000011370,C,C
100,0000011371,C,C
100,0000011372,C,C
100,0000011373,C,C
100,0000011374,C,C
100,0000011375,C,C
100,0000011376,C,C
100,0000011377,C,C
100,0000011378,C,C
100,0000011379,C,C
100,0000011380,C,C
100,0000011381,C,C
100,0000011382,C,C
100,0000011383,C,C
100,0000011384,C,C
100,0000011385,C,C
100,0000011386,C,C
100,0000011387,C,C
100,0000011388,C,C
100,0000011389,C,C
100,0000011390,C,C
100,0000011391,C,C
100,0000011392,C,C
100,0000011393,C,C
100,0000011394,C,C
100,0000011395,C,C
100,0000011396,C,C
100,0000011397,C,C
100,0000011398,C,C
100,0000011399,C,C
100,0000011400,C,C
100,0000011401,C,C
100,0000011402,C,C
100,0000011403,C,C
100,0000011404,C,C
100,0000011405,C,C
100,0000011406,C,C
100,0000011407,C,C
100,0000011408,C,C
100,0000011409,C,C
100,0000011410,C,C
100,0000011411,C,C
100,0000011412,C,C
100,0000011413,C,C
100,0000011414,C,C
100,0000011415,C,C
100,0000011416,C,C
100,0000011417,C,C
100,0000011418,C,C
100,0000011419,C,C
100,0000011420,C,C
100,0000011421,C,C
100,0000011422,C,C
100,0000011423,C,C
100,0000011424,C,C
100,0000011425,C,C
100,0000011426,C,C
100,0000011427,C,C
100,0000011428,C,C
100,0000011429,C,C
100,0000011430,C,C
100,0000011431,C,C
100,0000011432,C,C
100,0000011433,C,C
100,0000011434,C,C
100,0000011435,C,C
100,0000011436,C,C
100,0000011437,C,C
100,0000011438,C,C
100,0000011439,C,C
100,0000011440,C,C
100,0000011441,C,C
100,0000011442,C,C
100,0000011443,C,C
100,0000011444,C,C
100,0000011445,C,C
100,0000011446,C,C
100,0000011447,C,C
100,0000011448,C,C
100,0000011449,C,C
100,0000011450,C,C
100,0000011451,C,C
100,0000011452,C,C
100,0000011453,C,C
100,0000011454,C,C
100,0000011455,C,C
100,0000011456,C,C
100,0000011457,C,C
100,0000011458,C,C
100,0000011459,C,C
100,0000011460,C,C
100,0000011461,C,C
100,0000011462,C,C
100,0000011463,C,C
100,0000011464,C,C
100,0000011465,C,C
100,0000011466,C,C
100,0000011467,C,C
100,0000011468,C,C
100,0000011469,C,C
100,0000011470,C,C
100,0000011471,C,C
100,0000011472,C,C
100,0000011473,C,C
100,0000011474,C,C
100,0000011475,C,C
100,0000011476,C,C
100,0000011477,C,C
100,0000011478,C,C
100,0000011479,C,C
100,0000011480,C,C
100,0000011481,C,C
100,0000011482,C,C
100,0000011483,C,C
100,0000011484,C,C
100,0000011485,C,C
100,0000011486,C,C
100,0000011487,C,C
100,0000011488,C,C
100,0000011489,C,C
100,0000011490,C,C
100,0000011491,C,C
100,0000011492,C,C
100,0000011493,C,C
100,0000011494,C,C
100,0000011495,C,C
100,0000011496,C,C
100,0000011497,C,C
100,0000011498,C,C
100,0000011499,C,C
100,0000011500,C,C
100,0000011501,C,C
100,0000011502,C,C
100,0000011503,C,C
100,0000011504,C,C
100,0000011505,C,C
100,0000011506,C,C
100,0000011507,C,C
100,0000011508,C,C
100,0000011509,C,C
100,0000011510,C,C
100,0000011511,C,C
100,0000011512,C,C
100,0000011513,C,C
100,0000011514,C,C
100,0000011515,C,C
100,0000011516,C,C
100,0000011517,C,C
100,0000011518,C,C
100,0000011519,C,C
100,0000011520,C,C
100,0000011521,C,C
100,0000011522,C,C
100,0000011523,C,C
100,0000011524,C,C
100,0000011525,C,C
100,0000011526,C,C
100,0000011527,C,C
100,0000011528,C,C
100,0000011529,C,C
100,0000011530,C,C
100,0000011531,C,C
100,0000011532,C,C
100,0000011533,C,C
100,0000011534,C,C
100,0000011535,C,C
100,0000011536,C,C
100,0000011537,C,C
100,0000011538,C,C
100,0000011539,C,C
100,0000011540,C,C
100,0000011541,C,C
100,0000011542,C,C
100,0000011543,C,C
100,0000011544,C,C
100,0000011545,C,C
100,0000011546,C,C
100,0000011547,C,C
100,0000011548,C,C
100,0000011549,C,C
100,0000011550,C,C
100,0000011551,C,C
100,0000011552,C,C
100,0000011553,C,C
100,0000011554,C,C
100,0000011555,C,C
100,0000011556,C,C
100,0000011557,C,C
100,0000011558,C,C
100,0000011559,C,C
100,0000011560,C,C
100,0000011561,C,C
100,0000011562,C,C
100,0000011563,C,C
100,0000011564,C,C
100,0000011565,C,C
100,0000011566,C,C
100,0000011567,C,C
100,0000011568,C,C
100,0000011569,C,C
100,0000011570,C,C
100,0000011571,C,C
100,0000011572,C,C
100,0000011573,C,C
100,0000011574,C,C
100,0000011575,C,C
100,0000011576,C,C
100,0000011577,C,C
100,0000011578,C,C
100,0000011579,C,C
100,0000011580,C,C
100,0000011581,C,C
100,0000011582,C,C
100,0000011583,C,C
100,0000011584,C,C
100,0000011585,C,C
100,0000011586,C,C
100,0000011587,C,C
100,0000011588,C,C
100,0000011589,C,C
100,0000011590,C,C
100,0000011591,C,C
100,0000011592,C,C
100,0000011593,C,C
100,0000011594,C,C
100,0000011595,C,C
100,0000011596,C,C
100,0000011597,C,C
100,0000011598,C,C
100,0000011599,C,C
100,0000011600,C,C
100,0000011601,C,C
100,0000011602,C,C
100,0000011603,C,C
100,0000011604,C,C
100,0000011605,C,C
100,0000011606,C,C
100,0000011607,C,C
100,0000011608,C,C
100,0000011609,C,C
100,0000011610,C,C
100,0000011611,C,C
100,0000011612,C,C
100,0000011613,C,C
100,0000011614,C,C
100,0000011615,C,C
100,0000011616,C,C
100,0000011617,C,C
100,0000011618,C,C
100,0000011619,C,C
100,0000011620,C,C
100,0000011621,C,C
100,0000011622,C,C
100,0000011623,C,C
100,0000011624,C,C
100,0000011625,C,C
100,0000011626,C,C
100,0000011627,C,C
100,0000011628,C,C
100,0000011629,C,C
100,0000011630,C,C
100,0000011631,C,C
100,0000011632,C,C
100,0000011633,C,C
100,0000011634,C,C
100,0000011635,C,C
100,0000011636,C,C
100,0000011637,C,C
100,0000011638,C,C
100,0000011639,C,C
100,0000011640,C,C
100,0000011641,C,C
100,0000011642,C,C
100,0000011643,C,C
100,0000011644,C,C
100,0000011645,C,C
100,0000011646,C,C
100,0000011647,C,C
100,0000011648,C,C
100,0000011649,C,C
100,0000011650,C,C
100,0000011651,C,C
100,0000011652,C,C
100,0000011653,C,C
100,0000011654,C,C
100,0000011655,C,C
100,0000011656,C,C
100,0000011657,C,C
100,0000011658,C,C
100,0000011659,C,C
100,0000011660,C,C
100,0000011661,C,C
100,0000011662,C,C
100,0000011663,C,C
100,0000011664,C,C
100,0000011665,C,C
100,0000011666,C,C
100,0000011667,C,C
100,0000011668,C,C
100,0000011669,C,C
100,0000011670,C,C
100,0000011671,C,C
100,0000011672,C,C
100,0000011673,C,C
100,0000011674,C,C
100,0000011675,C,C
100,0000011676,C,C
100,0000011677,C,C
100,0000011678,C,C
100,0000011679,C,C
100,0000011680,C,C
100,0000011681,C,C
100,0000011682,C,C
100,0000011683,C,C
100,0000011684,C,C
100,0000011685,C,C
100,0000011686,C,C
100,0000011687,C,C
100,0000011688,C,C
100,0000011689,C,C
100,0000011690,C,C
100,0000011691,C,C
100,0000011692,C,C
100,0000011693,C,C
100,0000011694,C,C
100,0000011695,C,C
100,0000011696,C,C
100,0000011697,C,C
100,0000011698,C,C
100,0000011699,C,C
100,0000011700,C,C
100,0000011701,C,C
100,0000011702,C,C
100,0000011703,C,C
100,0000011704,C,C
100,0000011705,C,C
100,0000011706,C,C
100,0000011707,C,C
100,0000011708,C,C
100,0000011709,C,C
100,0000011710,C,C
100,0000011711,C,C
100,0000011712,C,C
100,0000011713,C,C
100,0000011714,C,C
100,0000011715,C,C
100,0000011716,C,C
100,0000011717,C,C
100,0000011718,C,C
100,0000011719,C,C
100,0000011720,C,C
100,0000011721,C,C
100,0000011722,C,C
100,0000011723,C,C
100,0000011724,C,C
100,0000011725,C,C
100,0000011726,C,C
100,0000011727,C,C
100,0000011728,C,C
100,0000011729,C,C
100,0000011730,C,C
100,0000011731,C,C
100,0000011732,C,C
100,0000011733,C,C
100,0000011734,C,C
100,0000011735,C,C
100,0000011736,C,C
100,0000011737,C,C
100,0000011738,C,C
100,0000011739,C,C
100,0000011740,C,C
100,0000011741,C,C
100,0000011742,C,C
100,0000011743,C,C
100,0000011744,C,C
100,0000011745,C,C
100,0000011746,C,C
100,0000011747,C,C
100,0000011748,C,C
100,0000011749,C,C
100,0000011750,C,C
100,0000011751,C,C
100,0000011752,C,C
100,0000011753,C,C
100,0000011754,C,C
100,0000011755,C,C
100,0000011756,C,C
100,0000011757,C,C
100,0000011758,C,C
100,0000011759,C,C
100,0000011760,C,C
100,0000011761,C,C
100,0000011762,C,C
100,0000011763,C,C
100,0000011764,C,C
100,0000011765,C,C
100,0000011766,C,C
100,0000011767,C,C
100,0000011768,C,C
100,0000011769,C,C
100,0000011770,C,C
100,0000011771,C,C
100,0000011772,C,C
100,0000011773,C,C
100,0000011774,C,C
100,0000011775,C,C
100,0000011776,C,C
100,0000011777,C,C
100,0000011778,C,C
100,0000011779,C,C
100,0000011780,C,C
100,0000011781,C,C
100,0000011782,C,C
100,0000011783,C,C
100,0000011784,C,C
100,0000011785,C,C
100,0000011786,C,C
100,0000011787,C,C
100,0000011788,C,C
100,0000011789,C,C
100,0000011790,C,C
100,0000011791,C,C
100,0000011792,C,C
100,0000011793,C,C
100,0000011794,C,C
100,0000011795,C,C
100,0000011796,C,C
100,0000011797,C,C
100,0000011798,C,C
100,0000011799,C,C
100,0000011800,C,C
100,0000011801,C,C
100,0000011802,C,C
100,0000011803,C,C
100,0000011804,C,C
100,0000011805,C,C
100,0000011806,C,C
100,0000011807,C,C
100,0000011808,C,C
100,0000011809,C,C
100,0000011810,C,C
100,0000011811,C,C
100,0000011812,C,C
100,0000011813,C,C
100,0000011814,C,C
100,0000011815,C,C
100,0000011816,C,C
100,0000011817,C,C
100,0000011818,C,C
100,0000011819,C,C
100,0000011820,C,C
100,0000011821,C,C
100,0000011822,C,C
100,0000011823,C,C
100,0000011824,C,C
100,0000011825,C,C
100,0000011826,C,C
100,0000011827,C,C
100,0000011828,C,C
100,0000011829,C,C
100,0000011830,C,C
100,0000011831,C,C
100,0000011832,C,C
100,0000011833,C,C
100,0000011834,C,C
100,0000011835,C,C
100,0000011836,C,C
100,0000011837,C,C
100,0000011838,C,C
100,0000011839,C,C
100,0000011840,C,C
100,0000011841,C,C
100,0000011842,C,C
100,0000011843,C,C
100,0000011844,C,C
100,0000011845,C,C
100,0000011846,C,C
100,0000011847,C,C
100,0000011848,C,C
100,0000011849,C,C
100,0000011850,C,C
100,0000011851,C,C
100,0000011852,C,C
100,0000011853,C,C
100,0000011854,C,C
100,0000011855,C,C
100,0000011856,C,C
100,0000011857,C,C
100,0000011858,C,C
100,0000011859,C,C
100,0000011860,C,C
100,0000011861,C,C
100,0000011862,C,C
100,0000011863,C,C
100,0000011864,C,C
100,0000011865,C,C
100,0000011866,C,C
100,0000011867,C,C
100,0000011868,C,C
100,0000011869,C,C
100,0000011870,C,C
100,0000011871,C,C
100,0000011872,C,C
100,0000011873,C,C
100,0000011874,C,C
100,0000011875,C,C
100,0000011876,C,C
100,0000011877,C,C
100,0000011878,C,C
100,0000011879,C,C
100,0000011880,C,C
100,0000011881,C,C
100,0000011882,C,C
100,0000011883,C,C
100,0000011884,C,C
100,0000011885,C,C
100,0000011886,C,C
100,0000011887,C,C
100,0000011888,C,C
100,0000011889,C,C
100,0000011890,C,C
100,0000011891,C,C
100,0000011892,C,C
100,0000011893,C,C
100,0000011894,C,C
100,0000011895,C,C
100,0000011896,C,C
100,0000011897,C,C
100,0000011898,C,C
100,0000011899,C,C
100,0000011900,C,C
100,0000011901,C,C
100,0000011902,C,C
100,0000011903,C,C
100,0000011904,C,C
100,0000011905,C,C
100,0000011906,C,C
100,0000011907,C,C
100,0000011908,C,C
100,0000011909,C,C
100,0000011910,C,C
100,0000011911,C,C
100,0000011912,C,C
100,0000011913,C,C
100,0000011914,C,C
100,0000011915,C,C
100,0000011916,C,C
100,0000011917,C,C
100,0000011918,C,C
100,0000011919,C,C
100,0000011920,C,C
100,0000011921,C,C
100,0000011922,C,C
100,0000011923,C,C
100,0000011924,C,C
100,0000011925,C,C
100,0000011926,C,C
100,0000011927,C,C
100,0000011928,C,C
100,0000011929,C,C
100,0000011930,C,C
100,0000011931,C,C
100,0000011932,C,C
100,0000011933,C,C
100,0000011934,C,C
100,0000011935,C,C
100,0000011936,C,C
100,0000011937,C,C
100,0000011938,C,C
100,0000011939,C,C
100,0000011940,C,C
100,0000011941,C,C
100,0000011942,C,C
100,0000011943,C,C
100,0000011944,C,C
100,0000011945,C,C
100,0000011946,C,C
100,0000011947,C,C
100,0000011948,C,C
100,0000011949,C,C
100,0000011950,C,C
100,0000011951,C,C
100,0000011952,C,C
100,0000011953,C,C
100,0000011954,C,C
100,0000011955,C,C
100,0000011956,C,C
100,0000011957,C,C
100,0000011958,C,C
100,0000011959,C,C
100,0000011960,C,C
100,0000011961,C,C
100,0000011962,C,C
100,0000011963,C,C
100,0000011964,C,C
100,0000011965,C,C
100,0000011966,C,C
100,0000011967,C,C
100,0000011968,C,C
100,0000011969,C,C
100,0000011970,C,C
100,0000011971,C,C
100,0000011972,C,C
100,0000011973,C,C
100,0000011974,C,C
100,0000011975,C,C
100,0000011976,C,C
100,0000011977,C,C
100,0000011978,C,C
100,0000011979,C,C
100,0000011980,C,C
100,0000011981,C,C
100,0000011982,C,C
100,0000011983,C,C
100,0000011984,C,C
100,0000011985,C,C
100,0000011986,C,C
100,0000011987,C,C
100,0000011988,C,C
100,0000011989,C,C
100,0000011990,C,C
100,0000011991,C,C
100,0000011992,C,C
100,0000011993,C,C
100,0000011994,C,C
100,0000011995,C,C
100,0000011996,C,C
100,0000011997,C,C
100,0000011998,C,C
100,0000011999,C,C
100,0000012000,C,C
100,0000012001,C,C
100,0000012002,C,C
100,0000012003,C,C
100,0000012004,C,C
100,0000012005,C,C
100,0000012006,C,C
100,0000012007,C,C
100,0000012008,C,C
100,0000012009,C,C
100,0000012010,C,C
100,0000012011,C,C
100,0000012012,C,C
100,0000012013,C,C
100,0000012014,C,C
100,0000012015,C,C
100,0000012016,C,C
100,0000012017,C,C
100,0000012018,C,C
100,0000012019,C,C
100,0000012020,C,C
100,0000012021,C,C
100,0000012022,C,C
100,0000012023,C,C
100,0000012024,C,C
100,0000012025,C,C
100,0000012026,C,C
100,0000012027,C,C
100,0000012028,C,C
100,0000012029,C,C
100,0000012030,C,C
100,0000012031,C,C
100,0000012032,C,C
100,0000012033,C,C
100,0000012034,C,C
100,0000012035,C,C
100,0000012036,C,C
100,0000012037,C,C
100,0000012038,C,C
100,0000012039,C,C
100,0000012040,C,C
100,0000012041,C,C
100,0000012042,C,C
100,0000012043,C,C
100,0000012044,C,C
100,0000012045,C,C
100,0000012046,C,C
100,0000012047,C,C
100,0000012048,C,C
100,0000012049,C,C
100,0000012050,C,C
100,0000012051,C,C
100,0000012052,C,C
100,0000012053,C,C
100,0000012054,C,C
100,0000012055,C,C
100,0000012056,C,C
100,0000012057,C,C
100,0000012058,C,C
100,0000012059,C,C
100,0000012060,C,C
100,0000012061,C,C
100,0000012062,C,C
100,0000012063,C,C
100,0000012064,C,C
100,0000012065,C,C
100,0000012066,C,C
100,0000012067,C,C
100,0000012068,C,C
100,0000012069,C,C
100,0000012070,C,C
100,0000012071,C,C
100,0000012072,C,C
100,0000012073,C,C
100,0000012074,C,C
100,0000012075,C,C
100,0000012076,C,C
100,0000012077,C,C
100,0000012078,C,C
100,0000012079,C,C
100,0000012080,C,C
100,0000012081,C,C
100,0000012082,C,C
100,0000012083,C,C
100,0000012084,C,C
100,0000012085,C,C
100,0000012086,C,C
100,0000012087,C,C
100,0000012088,C,C
100,0000012089,C,C
100,0000012090,C,C
100,0000012091,C,C
100,0000012092,C,C
100,0000012093,C,C
100,0000012094,C,C
100,0000012095,C,C
100,0000012096,C,C
100,0000012097,C,C
100,0000012098,C,C
100,0000012099,C,C
100,0000012100,C,C
100,0000012101,C,C
100,0000012102,C,C
100,0000012103,C,C
100,0000012104,C,C
100,0000012105,C,C
100,0000012106,C,C
100,0000012107,C,C
100,0000012108,C,C
100,0000012109,C,C
100,0000012110,C,C
100,0000012111,C,C
100,0000012112,C,C
100,0000012113,C,C
100,0000012114,C,C
100,0000012115,C,C
100,0000012116,C,C
100,0000012117,C,C
100,0000012118,C,C
100,0000012119,C,C
100,0000012120,C,C
100,0000012121,C,C
100,0000012122,C,C
100,0000012123,C,C
100,0000012124,C,C
100,0000012125,C,C
100,0000012126,C,C
100,0000012127,C,C
100,0000012128,C,C
100,0000012129,C,C
100,0000012130,C,C
100,0000012131,C,C
100,0000012132,C,C
100,0000012133,C,C
100,0000012134,C,C
100,0000012135,C,C
100,0000012136,C,C
100,0000012137,C,C
100,0000012138,C,C
100,0000012139,C,C
100,0000012140,C,C
100,0000012141,C,C
100,0000012142,C,C
100,0000012143,C,C
100,0000012144,C,C
100,0000012145,C,C
100,0000012146,C,C
100,0000012147,C,C
100,0000012148,C,C
100,0000012149,C,C
100,0000012150,C,C
100,0000012151,C,C
100,0000012152,C,C
100,0000012153,C,C
100,0000012154,C,C
100,0000012155,C,C
100,0000012156,C,C
100,0000012157,C,C
100,0000012158,C,C
100,0000012159,C,C
100,0000012160,C,C
100,0000012161,C,C
100,0000012162,C,C
100,0000012163,C,C
100,0000012164,C,C
100,0000012165,C,C
100,0000012166,C,C
100,0000012167,C,C
100,0000012168,C,C
100,0000012169,C,C
100,0000012170,C,C
100,0000012171,C,C
100,0000012172,C,C
100,0000012173,C,C
100,0000012174,C,C
100,0000012175,C,C
100,0000012176,C,C
100,0000012177,C,C
100,0000012178,C,C
100,0000012179,C,C
100,0000012180,C,C
100,0000012181,C,C
100,0000012182,C,C
100,0000012183,C,C
100,0000012184,C,C
100,0000012185,C,C
100,0000012186,C,C
100,0000012187,C,C
100,0000012188,C,C
100,0000012189,C,C
100,0000012190,C,C
100,0000012191,C,C
100,0000012192,C,C
100,0000012193,C,C
100,0000012194,C,C
100,0000012195,C,C
100,0000012196,C,C
100,0000012197,C,C
100,0000012198,C,C
100,0000012199,C,C
100,0000012200,C,C
100,0000012201,C,C
100,0000012202,C,C
100,0000012203,C,C
100,0000012204,C,C
100,0000012205,C,C
100,0000012206,C,C
100,0000012207,C,C
100,0000012208,C,C
100,0000012209,C,C
100,0000012210,C,C
100,0000012211,C,C
100,0000012212,C,C
100,0000012213,C,C
100,0000012214,C,C
100,0000012215,C,C
100,0000012216,C,C
100,0000012217,C,C
100,0000012218,C,C
100,0000012219,C,C
100,0000012220,C,C
100,0000012221,C,C
100,0000012222,C,C
100,0000012223,C,C
100,0000012224,C,C
100,0000012225,C,C
100,0000012226,C,C
100,0000012227,C,C
100,0000012228,C,C
100,0000012229,C,C
100,0000012230,C,C
100,0000012231,C,C
100,0000012232,C,C
100,0000012233,C,C
100,0000012234,C,C
100,0000012235,C,C
100,0000012236,C,C
100,0000012237,C,C
100,0000012238,C,C
100,0000012239,C,C
100,0000012240,C,C
100,0000012241,C,C
100,0000012242,C,C
100,0000012243,C,C
100,0000012244,C,C
100,0000012245,C,C
100,0000012246,C,C
100,0000012247,C,C
100,0000012248,C,C
100,0000012249,C,C
100,0000012250,C,C
100,0000012251,C,C
100,0000012252,C,C
100,0000012253,C,C
100,0000012254,C,C
100,0000012255,C,C
100,0000012256,C,C
100,0000012257,C,C
100,0000012258,C,C
100,0000012259,C,C
100,0000012260,C,C
100,0000012261,C,C
100,0000012262,C,C
100,0000012263,C,C
100,0000012264,C,C
100,0000012265,C,C
100,0000012266,C,C
100,0000012267,C,C
100,0000012268,C,C
100,0000012269,C,C
100,0000012270,C,C
100,0000012271,C,C
100,0000012272,C,C
100,0000012273,C,C
100,0000012274,C,C
100,0000012275,C,C
100,0000012276,C,C
100,0000012277,C,C
100,0000012278,C,C
100,0000012279,C,C
100,0000012280,C,C
100,0000012281,C,C
100,0000012282,C,C
100,0000012283,C,C
100,0000012284,C,C
100,0000012285,C,C
100,0000012286,C,C
100,0000012287,C,C
100,0000012288,C,C
100,0000012289,C,C
100,0000012290,C,C
100,0000012291,C,C
100,0000012292,C,C
100,0000012293,C,C
100,0000012294,C,C
100,0000012295,C,C
100,0000012296,C,C
100,0000012297,C,C
100,0000012298,C,C
100,0000012299,C,C
100,0000012300,C,C
