MANDT,BESSION,GJAHR,LIFNR,BUKRS,BLDAT,BUDAT,WAERS,RMWWR
100,0070003331,2024,0000000010,2000,20220702,20231209,EUR,20310.8
100,0070003332,2023,0000000153,1000,20240811,20220709,EUR,29999.52
100,0070003333,2024,0000000164,2000,20220209,20230313,EUR,31107.9
100,0070003334,2023,0000000139,1000,20221023,20221014,EUR,10120.76
100,0070003335,2024,0000000115,2000,20240302,20240416,EUR,21416.32
100,0070003336,2023,0000000089,1000,20240430,20230824,EUR,2526.45
100,0070003337,2024,0000000112,2000,20230530,20231212,EUR,1665.51
100,0070003338,2023,0000000143,1000,20230428,20231019,EUR,14310.14
100,0070003339,2024,0000000006,2000,20220116,20230314,EUR,20039.08
100,0070003340,2023,0000000102,1000,20230416,20241207,EUR,11498.36
100,0070003341,2024,0000000140,2000,20230823,20240516,EUR,17977.55
100,0070003342,2023,0000000095,1000,20240209,20220810,EUR,44288.91
100,0070003343,2024,0000000149,2000,20230113,20240412,EUR,13830.78
100,0070003344,2023,0000000141,1000,20230123,20231116,EUR,25579.71
100,0070003345,2024,0000000078,2000,20221204,20220225,EUR,37279.01
100,0070003346,2023,0000000175,1000,20241003,20240922,EUR,41216.37
100,0070003347,2024,0000000151,2000,20231207,20241118,EUR,37513.47
100,0070003348,2023,0000000038,1000,20240229,20220111,EUR,37922.47
100,0070003349,2024,0000000078,2000,20230506,20230714,EUR,13355.43
100,0070003350,2023,0000000006,1000,20221202,20220915,EUR,8637.48
100,0070003351,2024,0000000197,2000,20231209,20240509,EUR,26084.3
100,0070003352,2023,0000000195,1000,20240715,20230809,EUR,49107.73
100,0070003353,2024,0000000022,2000,20230607,20220719,EUR,7868.36
100,0070003354,2023,0000000067,1000,20241224,20221124,EUR,33051.87
100,0070003355,2024,0000000191,2000,20221121,20220501,EUR,12133.8
100,0070003356,2023,0000000145,1000,20230922,20230412,EUR,27344.14
100,0070003357,2024,0000000093,2000,20220601,20240610,EUR,49994.09
100,0070003358,2023,0000000044,1000,20221030,20231118,EUR,16554.14
100,0070003359,2024,0000000099,2000,20240115,20240102,EUR,21764.29
100,0070003360,2023,0000000180,1000,20240930,20241025,EUR,34889.26
100,0070003361,2024,0000000153,2000,20240718,20240121,EUR,43042.34
100,0070003362,2023,0000000165,1000,20240411,20240418,EUR,32401.16
100,0070003363,2024,0000000191,2000,20240610,20240616,EUR,15183.02
100,0070003364,2023,0000000186,1000,20241228,20230227,EUR,967.4
100,0070003365,2024,0000000086,2000,20230705,20240114,EUR,18282.83
100,0070003366,2023,0000000114,1000,20220427,20231208,EUR,27054.68
100,0070003367,2024,0000000106,2000,20240316,20230302,EUR,22392.53
100,0070003368,2023,0000000138,1000,20230724,20221006,EUR,26968.71
100,0070003369,2024,0000000185,2000,20220306,20220328,EUR,42206.29
100,0070003370,2023,0000000119,1000,20220315,20240222,EUR,35184.66
100,0070003371,2024,0000000174,2000,20230606,20230511,EUR,30357.0
100,0070003372,2023,0000000072,1000,20240814,20230613,EUR,13975.78
100,0070003373,2024,0000000115,2000,20240225,20220923,EUR,45233.04
100,0070003374,2023,0000000052,1000,20240220,20230819,EUR,44941.3
100,0070003375,2024,0000000179,2000,20230613,20220220,EUR,18815.93
100,0070003376,2023,0000000186,1000,20220525,20241217,EUR,4964.53
100,0070003377,2024,0000000169,2000,20240429,20220403,EUR,46869.71
100,0070003378,2023,0000000111,1000,20230125,20220727,EUR,45689.68
100,0070003379,2024,0000000056,2000,20220330,20220420,EUR,5831.62
100,0070003380,2023,0000000074,1000,20220724,20240225,EUR,34763.03
100,0070003381,2024,0000000145,2000,20220314,20231126,EUR,15866.41
100,0070003382,2023,0000000023,1000,20220316,20220515,EUR,48770.19
100,0070003383,2024,0000000037,2000,20240710,20240715,EUR,40065.86
100,0070003384,2023,0000000185,1000,20220101,20240204,EUR,5598.17
100,0070003385,2024,0000000111,2000,20230412,20230816,EUR,45354.66
100,0070003386,2023,0000000036,1000,20230930,20240913,EUR,12298.75
100,0070003387,2024,0000000001,2000,20220716,20241009,EUR,13410.41
100,0070003388,2023,0000000141,1000,20231016,20221214,EUR,19455.14
100,0070003389,2024,0000000132,2000,20230621,20240526,EUR,21747.25
100,0070003390,2023,0000000087,1000,20240909,20220207,EUR,15202.91
100,0070003391,2024,0000000148,2000,20240218,20240301,EUR,43032.34
100,0070003392,2023,0000000050,1000,20230210,20220922,EUR,26498.08
100,0070003393,2024,0000000129,2000,20220724,20220906,EUR,17962.0
100,0070003394,2023,0000000062,1000,20240814,20240517,EUR,21954.7
100,0070003395,2024,0000000037,2000,20241113,20240911,EUR,33505.08
100,0070003396,2023,0000000150,1000,20230612,20220521,EUR,11061.48
100,0070003397,2024,0000000101,2000,20240403,20230920,EUR,11447.65
100,0070003398,2023,0000000010,1000,20240606,20230314,EUR,5173.58
100,0070003399,2024,0000000192,2000,20220107,20220425,EUR,27293.36
100,0070003400,2023,0000000020,1000,20230629,20230718,EUR,33990.73
100,0070003401,2024,0000000103,2000,20220303,20221228,EUR,21085.9
100,0070003402,2023,0000000131,1000,20220825,20221007,EUR,41814.23
100,0070003403,2024,0000000117,2000,20241228,20240205,EUR,3174.26
100,0070003404,2023,0000000026,1000,20220623,20220927,EUR,46001.79
100,0070003405,2024,0000000192,2000,20230806,20230623,EUR,12528.88
100,0070003406,2023,0000000142,1000,20241002,20220623,EUR,30483.1
100,0070003407,2024,0000000104,2000,20231222,20241105,EUR,30031.71
100,0070003408,2023,0000000045,1000,20220322,20221114,EUR,44110.25
100,0070003409,2024,0000000092,2000,20231002,20231117,EUR,46422.77
100,0070003410,2023,0000000108,1000,20240521,20230502,EUR,34650.64
100,0070003411,2024,0000000070,2000,20220928,20220302,EUR,40854.33
100,0070003412,2023,0000000075,1000,20240602,20230309,EUR,14769.26
100,0070003413,2024,0000000184,2000,20231217,20220127,EUR,19592.49
100,0070003414,2023,0000000155,1000,20231113,20220531,EUR,22317.2
100,0070003415,2024,0000000183,2000,20231121,20240525,EUR,49210.45
100,0070003416,2023,0000000011,1000,20221113,20231217,EUR,8858.84
100,0070003417,2024,0000000108,2000,20231203,20230410,EUR,17685.06
100,0070003418,2023,0000000080,1000,20240205,20240710,EUR,13617.6
100,0070003419,2024,0000000194,2000,20220428,20240926,EUR,25848.53
100,0070003420,2023,0000000105,1000,20230630,20230810,EUR,29176.14
100,0070003421,2024,0000000060,2000,20240904,20220223,EUR,1099.88
100,0070003422,2023,0000000020,1000,20220601,20240509,EUR,34675.6
100,0070003423,2024,0000000078,2000,20220924,20240202,EUR,43796.19
100,0070003424,2023,0000000122,1000,20240820,20241004,EUR,45200.57
100,0070003425,2024,0000000179,2000,20231227,20220831,EUR,10311.99
100,0070003426,2023,0000000116,1000,20230928,20240210,EUR,5492.76
100,0070003427,2024,0000000163,2000,20240316,20230718,EUR,45982.54
100,0070003428,2023,0000000126,1000,20231212,20230220,EUR,9190.78
100,0070003429,2024,0000000059,2000,20240725,20221116,EUR,14100.37
100,0070003430,2023,0000000091,1000,20240218,20230418,EUR,27996.71
100,0070003431,2024,0000000055,2000,20240513,20220117,EUR,43245.14
100,0070003432,2023,0000000105,1000,20230204,20230325,EUR,37154.42
100,0070003433,2024,0000000154,2000,20220815,20240526,EUR,49362.81
100,0070003434,2023,0000000017,1000,20220227,20230717,EUR,29304.34
100,0070003435,2024,0000000080,2000,20240212,20220403,EUR,38077.88
100,0070003436,2023,0000000146,1000,20231211,20231213,EUR,36711.84
100,0070003437,2024,0000000110,2000,20240826,20220911,EUR,34350.69
100,0070003438,2023,0000000116,1000,20230111,20230715,EUR,23970.7
100,0070003439,2024,0000000124,2000,20220126,20230109,EUR,920.85
100,0070003440,2023,0000000147,1000,20220409,20220212,EUR,41820.19
100,0070003441,2024,0000000129,2000,20221128,20221225,EUR,44372.6
100,0070003442,2023,0000000145,1000,20220828,20230914,EUR,42270.66
100,0070003443,2024,0000000174,2000,20240909,20240206,EUR,37822.41
100,0070003444,2023,0000000190,1000,20220129,20230703,EUR,4595.52
100,0070003445,2024,0000000025,2000,20230726,20230221,EUR,11308.3
100,0070003446,2023,0000000095,1000,20220217,20240810,EUR,16442.23
100,0070003447,2024,0000000046,2000,20231118,20241003,EUR,34882.62
100,0070003448,2023,0000000195,1000,20231115,20230829,EUR,15548.68
100,0070003449,2024,0000000132,2000,20241004,20220203,EUR,10965.73
100,0070003450,2023,0000000048,1000,20230128,20241130,EUR,13315.42
100,0070003451,2024,0000000012,2000,20230318,20230217,EUR,4831.77
100,0070003452,2023,0000000100,1000,20230927,20220418,EUR,43931.12
100,0070003453,2024,0000000104,2000,20230929,20230421,EUR,16790.24
100,0070003454,2023,0000000105,1000,20230421,20220508,EUR,33640.39
100,0070003455,2024,0000000033,2000,20240106,20241215,EUR,9419.72
100,0070003456,2023,0000000049,1000,20220527,20231216,EUR,3769.56
100,0070003457,2024,0000000108,2000,20220508,20241220,EUR,39967.74
100,0070003458,2023,0000000035,1000,20221030,20241104,EUR,34231.23
100,0070003459,2024,0000000157,2000,20230118,20231002,EUR,8938.32
100,0070003460,2023,0000000173,1000,20230711,20220523,EUR,33007.03
100,0070003461,2024,0000000140,2000,20240524,20241112,EUR,5882.9
100,0070003462,2023,0000000021,1000,20241202,20240220,EUR,29782.4
100,0070003463,2024,0000000171,2000,20221025,20231110,EUR,25640.53
100,0070003464,2023,0000000114,1000,20220121,20240313,EUR,11820.7
100,0070003465,2024,0000000013,2000,20230911,20230929,EUR,32632.42
100,0070003466,2023,0000000051,1000,20231129,20220906,EUR,21701.65
100,0070003467,2024,0000000195,2000,20231123,20230110,EUR,16340.42
100,0070003468,2023,0000000089,1000,20230307,20241217,EUR,42247.6
100,0070003469,2024,0000000166,2000,20231017,20220715,EUR,15761.09
100,0070003470,2023,0000000129,1000,20220928,20230821,EUR,37988.01
100,0070003471,2024,0000000054,2000,20220809,20240511,EUR,3062.31
100,0070003472,2023,0000000028,1000,20231126,20220228,EUR,20644.63
100,0070003473,2024,0000000177,2000,20221109,20241015,EUR,46841.28
100,0070003474,2023,0000000115,1000,20240116,20230114,EUR,46714.68
100,0070003475,2024,0000000043,2000,20230816,20241026,EUR,7320.52
100,0070003476,2023,0000000034,1000,20220525,20240702,EUR,16981.18
100,0070003477,2024,0000000005,2000,20240125,20230512,EUR,47585.49
100,0070003478,2023,0000000054,1000,20220705,20230602,EUR,3950.84
100,0070003479,2024,0000000094,2000,20230620,20220323,EUR,27277.58
100,0070003480,2023,0000000003,1000,20240219,20241207,EUR,19634.7
100,0070003481,2024,0000000002,2000,20220206,20230215,EUR,11211.99
100,0070003482,2023,0000000136,1000,20240123,20240301,EUR,17580.93
100,0070003483,2024,0000000118,2000,20231112,20220331,EUR,10561.81
100,0070003484,2023,0000000103,1000,20230729,20220418,EUR,40576.46
100,0070003485,2024,0000000182,2000,20240425,20220807,EUR,26728.23
100,0070003486,2023,0000000023,1000,20220910,20231005,EUR,12984.16
100,0070003487,2024,0000000164,2000,20230912,20230602,EUR,48012.31
100,0070003488,2023,0000000178,1000,20240505,20220513,EUR,45682.6
100,0070003489,2024,0000000097,2000,20231019,20240424,EUR,45344.34
100,0070003490,2023,0000000029,1000,20240808,20220114,EUR,35184.01
100,0070003491,2024,0000000152,2000,20220328,20240229,EUR,32841.23
100,0070003492,2023,0000000033,1000,20240122,20240602,EUR,47214.28
100,0070003493,2024,0000000115,2000,20220101,20241202,EUR,31904.28
100,0070003494,2023,0000000160,1000,20230822,20220331,EUR,37583.62
100,0070003495,2024,0000000092,2000,20220630,20240704,EUR,39448.74
100,0070003496,2023,0000000029,1000,20220321,20220404,EUR,27201.07
100,0070003497,2024,0000000046,2000,20230701,20240607,EUR,9558.64
100,0070003498,2023,0000000159,1000,20240408,20220623,EUR,46710.77
100,0070003499,2024,0000000028,2000,20221012,20240807,EUR,10066.53
100,0070003500,2023,0000000001,1000,20240618,20240530,EUR,33614.7
100,0070003501,2024,0000000035,2000,20230411,20221209,EUR,34368.34
100,0070003502,2023,0000000133,1000,20241215,20241024,EUR,42321.74
100,0070003503,2024,0000000017,2000,20241123,20241013,EUR,45731.57
100,0070003504,2023,0000000051,1000,20230126,20230107,EUR,38091.53
100,0070003505,2024,0000000022,2000,20231119,20220529,EUR,40508.28
100,0070003506,2023,0000000074,1000,20220519,20240314,EUR,33250.03
100,0070003507,2024,0000000108,2000,20221109,20230703,EUR,11509.19
100,0070003508,2023,0000000161,1000,20231009,20230324,EUR,8405.95
100,0070003509,2024,0000000198,2000,20221121,20221130,EUR,26848.39
100,0070003510,2023,0000000149,1000,20220512,20220118,EUR,1493.42
100,0070003511,2024,0000000176,2000,20220221,20230921,EUR,25373.88
100,0070003512,2023,0000000135,1000,20240924,20230314,EUR,2002.54
100,0070003513,2024,0000000190,2000,20220308,20241130,EUR,3902.18
100,0070003514,2023,0000000078,1000,20220329,20231113,EUR,8023.06
100,0070003515,2024,0000000113,2000,20220512,20241019,EUR,42535.28
100,0070003516,2023,0000000143,1000,20240705,20240905,EUR,22665.06
100,0070003517,2024,0000000057,2000,20240521,20220831,EUR,37046.37
100,0070003518,2023,0000000028,1000,20240913,20240202,EUR,35728.25
100,0070003519,2024,0000000023,2000,20240224,20220404,EUR,31550.43
100,0070003520,2023,0000000069,1000,20220418,20230616,EUR,29726.06
100,0070003521,2024,0000000037,2000,20220914,20231018,EUR,10178.59
100,0070003522,2023,0000000181,1000,20231216,20240302,EUR,28410.88
100,0070003523,2024,0000000180,2000,20220307,20241126,EUR,2973.59
100,0070003524,2023,0000000088,1000,20231030,20221024,EUR,4909.61
100,0070003525,2024,0000000014,2000,20220916,20231209,EUR,2239.93
100,0070003526,2023,0000000086,1000,20240701,20230128,EUR,13190.73
100,0070003527,2024,0000000151,2000,20220126,20221105,EUR,40902.69
100,0070003528,2023,0000000116,1000,20240705,20230826,EUR,39821.1
100,0070003529,2024,0000000156,2000,20220215,20241227,EUR,6160.78
100,0070003530,2023,0000000050,1000,20240110,20220919,EUR,12202.88
100,0070003531,2024,0000000044,2000,20221106,20230418,EUR,13888.69
100,0070003532,2023,0000000056,1000,20231122,20230731,EUR,3567.81
100,0070003533,2024,0000000026,2000,20240702,20240329,EUR,34627.77
100,0070003534,2023,0000000172,1000,20240423,20220419,EUR,11607.78
100,0070003535,2024,0000000067,2000,20230928,20230507,EUR,36255.36
100,0070003536,2023,0000000027,1000,20220724,20240317,EUR,39759.03
100,0070003537,2024,0000000044,2000,20220704,20241217,EUR,2807.73
100,0070003538,2023,0000000117,1000,20230809,20241126,EUR,48351.19
100,0070003539,2024,0000000138,2000,20240225,20241002,EUR,9034.06
100,0070003540,2023,0000000172,1000,20220207,20240108,EUR,49256.28
100,0070003541,2024,0000000131,2000,20240622,20231208,EUR,41422.76
100,0070003542,2023,0000000087,1000,20240605,20220302,EUR,20178.62
100,0070003543,2024,0000000093,2000,20240422,20231106,EUR,23240.93
100,0070003544,2023,0000000078,1000,20240311,20240724,EUR,42783.37
100,0070003545,2024,0000000183,2000,20241112,20220305,EUR,25145.65
100,0070003546,2023,0000000079,1000,20230729,20230105,EUR,24283.39
100,0070003547,2024,0000000081,2000,20241203,20241104,EUR,34292.54
100,0070003548,2023,0000000136,1000,20230427,20220506,EUR,6395.25
100,0070003549,2024,0000000123,2000,20231208,20231021,EUR,22732.93
100,0070003550,2023,0000000086,1000,20230124,20241206,EUR,44008.29
100,0070003551,2024,0000000056,2000,20240313,20230116,EUR,25312.7
100,0070003552,2023,0000000062,1000,20220629,20240630,EUR,37958.49
100,0070003553,2024,0000000047,2000,20230205,20230918,EUR,37179.06
100,0070003554,2023,0000000058,1000,20241016,20220218,EUR,24057.6
100,0070003555,2024,0000000121,2000,20220227,20220916,EUR,30699.21
100,0070003556,2023,0000000120,1000,20230117,20220412,EUR,31441.06
100,0070003557,2024,0000000142,2000,20220414,20220707,EUR,21321.99
100,0070003558,2023,0000000120,1000,20240827,20220321,EUR,16227.97
100,0070003559,2024,0000000068,2000,20231022,20240229,EUR,48183.29
100,0070003560,2023,0000000100,1000,20241126,20230220,EUR,28654.12
100,0070003561,2024,0000000181,2000,20230208,20240128,EUR,40154.25
100,0070003562,2023,0000000137,1000,20220609,20240920,EUR,20171.7
100,0070003563,2024,0000000075,2000,20221125,20220424,EUR,10618.22
100,0070003564,2023,0000000170,1000,20240622,20230614,EUR,44087.48
100,0070003565,2024,0000000040,2000,20230523,20230908,EUR,41346.02
100,0070003566,2023,0000000091,1000,20220908,20220201,EUR,3779.06
100,0070003567,2024,0000000082,2000,20221106,20220615,EUR,19831.6
100,0070003568,2023,0000000063,1000,20241105,20240802,EUR,41719.21
100,0070003569,2024,0000000060,2000,20240906,20241009,EUR,26280.93
100,0070003570,2023,0000000025,1000,20241111,20220430,EUR,47949.77
100,0070003571,2024,0000000196,2000,20240209,20230711,EUR,20398.89
100,0070003572,2023,0000000182,1000,20240903,20230726,EUR,14983.47
100,0070003573,2024,0000000014,2000,20240930,20240215,EUR,35566.2
100,0070003574,2023,0000000037,1000,20220512,20231229,EUR,11820.24
100,0070003575,2024,0000000118,2000,20240908,20240731,EUR,45326.8
100,0070003576,2023,0000000198,1000,20220914,20220819,EUR,9859.2
100,0070003577,2024,0000000178,2000,20230717,20230216,EUR,26701.11
100,0070003578,2023,0000000168,1000,20240620,20240528,EUR,29593.5
100,0070003579,2024,0000000018,2000,20240430,20230323,EUR,4307.81
100,0070003580,2023,0000000018,1000,20230110,20230118,EUR,19287.84
100,0070003581,2024,0000000103,2000,20231121,20240107,EUR,27423.89
100,0070003582,2023,0000000150,1000,20231231,20230902,EUR,13188.56
100,0070003583,2024,0000000098,2000,20221010,20231115,EUR,23992.0
100,0070003584,2023,0000000138,1000,20240924,20241009,EUR,24755.47
100,0070003585,2024,0000000153,2000,20230202,20230124,EUR,13877.15
100,0070003586,2023,0000000110,1000,20230815,20240406,EUR,34116.95
100,0070003587,2024,0000000092,2000,20221102,20230206,EUR,10836.88
100,0070003588,2023,0000000096,1000,20220323,20241015,EUR,4175.83
100,0070003589,2024,0000000026,2000,20240629,20220721,EUR,41254.5
100,0070003590,2023,0000000135,1000,20230604,20230418,EUR,516.61
100,0070003591,2024,0000000151,2000,20240224,20221205,EUR,3393.63
100,0070003592,2023,0000000131,1000,20230320,20221024,EUR,10729.32
100,0070003593,2024,0000000141,2000,20240611,20221214,EUR,14766.92
100,0070003594,2023,0000000023,1000,20220412,20240123,EUR,17633.47
100,0070003595,2024,0000000071,2000,20240126,20230827,EUR,47993.97
100,0070003596,2023,0000000038,1000,20230903,20240530,EUR,32568.68
100,0070003597,2024,0000000119,2000,20230102,20240802,EUR,16547.87
100,0070003598,2023,0000000200,1000,20230531,20240814,EUR,1276.74
100,0070003599,2024,0000000198,2000,20220226,20240529,EUR,35921.23
100,0070003600,2023,0000000038,1000,20240918,20220709,EUR,16818.82
100,0070003601,2024,0000000122,2000,20240921,20231203,EUR,10015.45
100,0070003602,2023,0000000019,1000,20230127,20240903,EUR,48151.27
100,0070003603,2024,0000000086,2000,20220630,20240602,EUR,31815.0
100,0070003604,2023,0000000158,1000,20240524,20241019,EUR,36753.91
100,0070003605,2024,0000000075,2000,20230615,20221218,EUR,48166.91
100,0070003606,2023,0000000154,1000,20230415,20220121,EUR,44564.34
100,0070003607,2024,0000000014,2000,20230305,20240816,EUR,40562.28
100,0070003608,2023,0000000048,1000,20221119,20220909,EUR,34520.89
100,0070003609,2024,0000000157,2000,20220620,20240415,EUR,19174.75
100,0070003610,2023,0000000143,1000,20230330,20221009,EUR,34668.18
100,0070003611,2024,0000000173,2000,20240516,20231015,EUR,5581.01
100,0070003612,2023,0000000004,1000,20220315,20240125,EUR,43740.18
100,0070003613,2024,0000000033,2000,20220726,20220221,EUR,45070.18
100,0070003614,2023,0000000149,1000,20230225,20230420,EUR,38167.2
100,0070003615,2024,0000000170,2000,20231206,20231109,EUR,42200.25
100,0070003616,2023,0000000034,1000,20220819,20240929,EUR,26281.49
100,0070003617,2024,0000000102,2000,20240123,20240108,EUR,13181.73
100,0070003618,2023,0000000106,1000,20230126,20241017,EUR,5611.96
100,0070003619,2024,0000000080,2000,20240319,20220113,EUR,8843.91
100,0070003620,2023,0000000129,1000,20220527,20240925,EUR,35896.87
100,0070003621,2024,0000000031,2000,20231106,20230320,EUR,41138.17
100,0070003622,2023,0000000195,1000,20230311,20220619,EUR,16692.42
100,0070003623,2024,0000000033,2000,20231222,20230512,EUR,16379.63
100,0070003624,2023,0000000110,1000,20240612,20220813,EUR,36235.55
100,0070003625,2024,0000000140,2000,20240205,20220224,EUR,35028.05
100,0070003626,2023,0000000005,1000,20221216,20231221,EUR,6550.18
100,0070003627,2024,0000000193,2000,20240408,20230417,EUR,27109.14
100,0070003628,2023,0000000112,1000,20240805,20220812,EUR,9830.88
100,0070003629,2024,0000000183,2000,20220916,20241029,EUR,47612.27
100,0070003630,2023,0000000135,1000,20241212,20230225,EUR,19141.14
100,0070003631,2024,0000000052,2000,20240703,20230415,EUR,38085.83
100,0070003632,2023,0000000181,1000,20230101,20241224,EUR,16604.81
100,0070003633,2024,0000000148,2000,20230810,20240119,EUR,27349.49
100,0070003634,2023,0000000129,1000,20240703,20240907,EUR,34907.5
100,0070003635,2024,0000000047,2000,20220910,20230630,EUR,31773.12
100,0070003636,2023,0000000125,1000,20230302,20220329,EUR,25172.66
100,0070003637,2024,0000000131,2000,20240803,20230504,EUR,7189.33
100,0070003638,2023,0000000067,1000,20220209,20220902,EUR,27978.06
100,0070003639,2024,0000000019,2000,20231120,20230116,EUR,9755.07
100,0070003640,2023,0000000092,1000,20230313,20231128,EUR,27366.43
100,0070003641,2024,0000000135,2000,20220707,20241114,EUR,1629.35
100,0070003642,2023,0000000095,1000,20240324,20230203,EUR,27719.61
100,0070003643,2024,0000000092,2000,20240526,20240105,EUR,6179.88
100,0070003644,2023,0000000095,1000,20230424,20241218,EUR,35623.97
100,0070003645,2024,0000000104,2000,20241027,20220815,EUR,37792.31
100,0070003646,2023,0000000011,1000,20231027,20230105,EUR,47384.61
100,0070003647,2024,0000000078,2000,20231009,20241212,EUR,5825.38
100,0070003648,2023,0000000030,1000,20231121,20230801,EUR,27192.23
100,0070003649,2024,0000000075,2000,20241212,20220624,EUR,17571.25
100,0070003650,2023,0000000058,1000,20230624,20230319,EUR,3360.66
100,0070003651,2024,0000000106,2000,20230507,20230307,EUR,19209.19
100,0070003652,2023,0000000186,1000,20241105,20230517,EUR,37715.82
100,0070003653,2024,0000000110,2000,20231112,20240130,EUR,35061.85
100,0070003654,2023,0000000200,1000,20230605,20241129,EUR,29204.79
100,0070003655,2024,0000000138,2000,20240128,20240225,EUR,10950.83
100,0070003656,2023,0000000092,1000,20220729,20241216,EUR,26687.78
100,0070003657,2024,0000000001,2000,20220603,20240329,EUR,11719.14
100,0070003658,2023,0000000182,1000,20240628,20230531,EUR,14334.64
100,0070003659,2024,0000000005,2000,20230305,20241025,EUR,18115.99
100,0070003660,2023,0000000181,1000,20220705,20220221,EUR,1414.46
100,0070003661,2024,0000000107,2000,20240703,20240501,EUR,13022.49
100,0070003662,2023,0000000146,1000,20230123,20240822,EUR,7877.86
100,0070003663,2024,0000000192,2000,20241005,20240424,EUR,44033.03
100,0070003664,2023,0000000107,1000,20240924,20240607,EUR,4086.32
100,0070003665,2024,0000000116,2000,20230228,20220926,EUR,3670.24
100,0070003666,2023,0000000006,1000,20220306,20220605,EUR,25058.06
100,0070003667,2024,0000000007,2000,20220616,20230916,EUR,49153.47
100,0070003668,2023,0000000064,1000,20220614,20220406,EUR,33125.68
100,0070003669,2024,0000000196,2000,20230113,20230121,EUR,20641.25
100,0070003670,2023,0000000013,1000,20240705,20240729,EUR,24813.08
100,0070003671,2024,0000000023,2000,20240326,20221111,EUR,39992.86
100,0070003672,2023,0000000084,1000,20231003,20241001,EUR,29459.22
100,0070003673,2024,0000000032,2000,20221028,20220819,EUR,48382.23
100,0070003674,2023,0000000169,1000,20220326,20240226,EUR,30948.11
100,0070003675,2024,0000000100,2000,20220910,20240805,EUR,45676.57
100,0070003676,2023,0000000089,1000,20240108,20230914,EUR,3142.81
100,0070003677,2024,0000000049,2000,20240413,20230709,EUR,13610.92
100,0070003678,2023,0000000089,1000,20230612,20240125,EUR,44398.01
100,0070003679,2024,0000000153,2000,20241211,20240913,EUR,36517.43
100,0070003680,2023,0000000135,1000,20240517,20241120,EUR,41512.2
100,0070003681,2024,0000000137,2000,20220512,20240612,EUR,22979.41
100,0070003682,2023,0000000171,1000,20220813,20220620,EUR,4184.29
100,0070003683,2024,0000000088,2000,20220109,20220119,EUR,44795.26
100,0070003684,2023,0000000194,1000,20240526,20231108,EUR,4307.65
100,0070003685,2024,0000000093,2000,20220721,20220505,EUR,30487.09
100,0070003686,2023,0000000102,1000,20230722,20240418,EUR,1594.15
100,0070003687,2024,0000000126,2000,20230924,20241225,EUR,12269.96
100,0070003688,2023,0000000082,1000,20230306,20240427,EUR,5007.68
100,0070003689,2024,0000000056,2000,20241103,20231111,EUR,4859.32
100,0070003690,2023,0000000009,1000,20240616,20240514,EUR,17079.59
100,0070003691,2024,0000000061,2000,20240321,20241216,EUR,17145.12
100,0070003692,2023,0000000123,1000,20241223,20220824,EUR,47653.1
100,0070003693,2024,0000000009,2000,20220507,20241027,EUR,36778.99
100,0070003694,2023,0000000034,1000,20241119,20240526,EUR,39822.13
100,0070003695,2024,0000000017,2000,20241225,20240211,EUR,42906.64
100,0070003696,2023,0000000161,1000,20221114,20241231,EUR,39588.38
100,0070003697,2024,0000000022,2000,20230306,20240304,EUR,44236.82
100,0070003698,2023,0000000165,1000,20220130,20220914,EUR,31626.53
100,0070003699,2024,0000000075,2000,20240504,20241114,EUR,8000.58
100,0070003700,2023,0000000009,1000,20230815,20241212,EUR,39464.01
100,0070003701,2024,0000000174,2000,20230729,20220204,EUR,8357.86
100,0070003702,2023,0000000044,1000,20230929,20220222,EUR,26034.39
100,0070003703,2024,0000000135,2000,20240213,20220929,EUR,3519.35
100,0070003704,2023,0000000026,1000,20240516,20230516,EUR,16755.88
100,0070003705,2024,0000000053,2000,20230609,20230926,EUR,29333.08
100,0070003706,2023,0000000027,1000,20240417,20230322,EUR,45879.63
100,0070003707,2024,0000000180,2000,20220915,20241006,EUR,8107.57
100,0070003708,2023,0000000174,1000,20241009,20240308,EUR,22061.09
100,0070003709,2024,0000000144,2000,20220129,20231027,EUR,9264.3
100,0070003710,2023,0000000108,1000,20221202,20241111,EUR,45199.16
100,0070003711,2024,0000000018,2000,20230425,20240705,EUR,28194.34
100,0070003712,2023,0000000109,1000,20220219,20220310,EUR,12161.16
100,0070003713,2024,0000000012,2000,20240111,20221116,EUR,48363.64
100,0070003714,2023,0000000172,1000,20240401,20241226,EUR,48920.25
100,0070003715,2024,0000000026,2000,20220204,20220809,EUR,32613.1
100,0070003716,2023,0000000059,1000,20240214,20241212,EUR,43012.86
100,0070003717,2024,0000000166,2000,20230107,20241104,EUR,9120.85
100,0070003718,2023,0000000132,1000,20231224,20241230,EUR,41302.96
100,0070003719,2024,0000000077,2000,20230621,20230424,EUR,44257.6
100,0070003720,2023,0000000087,1000,20231229,20240424,EUR,19988.11
100,0070003721,2024,0000000155,2000,20240328,20241201,EUR,26138.94
100,0070003722,2023,0000000195,1000,20241117,20220517,EUR,9129.44
100,0070003723,2024,0000000150,2000,20230322,20221024,EUR,4164.07
100,0070003724,2023,0000000105,1000,20240328,20240104,EUR,44078.33
100,0070003725,2024,0000000011,2000,20220420,20240202,EUR,8563.61
100,0070003726,2023,0000000125,1000,20221229,20231022,EUR,8490.51
100,0070003727,2024,0000000114,2000,20230722,20240215,EUR,28925.88
100,0070003728,2023,0000000024,1000,20240819,20240326,EUR,9962.98
