MANDT,AUFNR,AUTYP,BUKRS,WERKS,KOSTL,ERDAT,ERNAM
100,1006754,10,1000,1100,1400,20220816,SYSTEM
100,1006755,10,1000,1100,1200,20230330,SYSTEM
100,1006756,10,1000,1100,1300,20240304,SYSTEM
100,1006757,10,1000,1000,1400,20240319,SYSTEM
100,1006758,10,1000,1000,1100,20230206,SYSTEM
100,1006759,10,1000,1100,1000,20220127,SYSTEM
100,1006760,10,1000,1200,1000,20241016,SYSTEM
100,1006761,10,1000,1000,1100,20231102,SYSTEM
100,1006762,10,1000,1000,1200,20220125,SYSTEM
100,1006763,10,1000,1200,1100,20220516,SYSTEM
100,1006764,10,1000,1000,1400,20231124,SYSTEM
100,1006765,10,1000,1000,1200,20230707,SYSTEM
100,1006766,10,1000,1200,1100,20231024,SYSTEM
100,1006767,10,1000,1000,1200,20231104,SYSTEM
100,1006768,10,1000,1100,1200,20230628,SYSTEM
100,1006769,10,1000,1200,1400,20240816,SYSTEM
100,1006770,10,1000,1100,1000,20230319,SYSTEM
100,1006771,10,1000,1100,1200,20230805,SYSTEM
100,1006772,10,1000,1200,1300,20231129,SYSTEM
100,1006773,10,1000,1200,1300,20250319,SYSTEM
100,1006774,10,1000,1000,1000,20230430,SYSTEM
100,1006775,10,1000,1100,1000,20240817,SYSTEM
100,1006776,10,1000,1200,1000,20241103,SYSTEM
100,1006777,10,1000,1100,1300,20240712,SYSTEM
100,1006778,10,1000,1000,1000,20240423,SYSTEM
100,1006779,10,1000,1000,1300,20220822,SYSTEM
100,1006780,10,1000,1200,1100,20250926,SYSTEM
100,1006781,10,1000,1000,1200,20221006,SYSTEM
100,1006782,10,1000,1000,1200,20251230,SYSTEM
100,1006783,10,1000,1100,1300,20251006,SYSTEM
100,1006784,10,1000,1200,1200,20250315,SYSTEM
100,1006785,10,1000,1000,1000,20241116,SYSTEM
100,1006786,10,1000,1000,1000,20220515,SYSTEM
100,1006787,10,1000,1000,1100,20220801,SYSTEM
100,1006788,10,1000,1200,1100,20250219,SYSTEM
100,1006789,10,1000,1000,1200,20250912,SYSTEM
100,1006790,10,1000,1100,1000,20251016,SYSTEM
100,1006791,10,1000,1000,1100,20220721,SYSTEM
100,1006792,10,1000,1200,1200,20240806,SYSTEM
100,1006793,10,1000,1200,1300,20240704,SYSTEM
100,1006794,10,1000,1100,1100,20240106,SYSTEM
100,1006795,10,1000,1000,1400,20250827,SYSTEM
100,1006796,10,1000,1100,1200,20240805,SYSTEM
100,1006797,10,1000,1200,1000,20250702,SYSTEM
100,1006798,10,1000,1200,1100,20250716,SYSTEM
100,1006799,10,1000,1000,1000,20230919,SYSTEM
100,1006800,10,1000,1000,1100,20240728,SYSTEM
100,1006801,10,1000,1100,1100,20220126,SYSTEM
100,1006802,10,1000,1100,1100,20250122,SYSTEM
100,1006803,10,1000,1100,1100,20240807,SYSTEM
100,1006804,10,1000,1100,1000,20220526,SYSTEM
100,1006805,10,1000,1200,1000,20220215,SYSTEM
100,1006806,10,1000,1000,1200,20240706,SYSTEM
100,1006807,10,1000,1100,1200,20230427,SYSTEM
100,1006808,10,1000,1100,1100,20241021,SYSTEM
100,1006809,10,1000,1100,1400,20230605,SYSTEM
100,1006810,10,1000,1100,1100,20240921,SYSTEM
100,1006811,10,1000,1200,1100,20240622,SYSTEM
100,1006812,10,1000,1000,1400,20241113,SYSTEM
100,1006813,10,1000,1000,1400,20230731,SYSTEM
100,1006814,10,1000,1200,1400,20220828,SYSTEM
100,1006815,10,1000,1200,1400,20220516,SYSTEM
100,1006816,10,1000,1100,1400,20240330,SYSTEM
100,1006817,10,1000,1200,1400,20220323,SYSTEM
100,1006818,10,1000,1000,1300,20231129,SYSTEM
100,1006819,10,1000,1100,1200,20220728,SYSTEM
100,1006820,10,1000,1200,1400,20221026,SYSTEM
100,1006821,10,1000,1000,1000,20240313,SYSTEM
100,1006822,10,1000,1000,1000,20241020,SYSTEM
100,1006823,10,1000,1100,1000,20241012,SYSTEM
100,1006824,10,1000,1100,1300,20230223,SYSTEM
100,1006825,10,1000,1100,1100,20240909,SYSTEM
100,1006826,10,1000,1100,1400,20240112,SYSTEM
100,1006827,10,1000,1000,1300,20250214,SYSTEM
100,1006828,10,1000,1000,1400,20240704,SYSTEM
100,1006829,10,1000,1100,1000,20220306,SYSTEM
100,1006830,10,1000,1000,1300,20240511,SYSTEM
100,1006831,10,1000,1100,1300,20221214,SYSTEM
100,1006832,10,1000,1200,1000,20240916,SYSTEM
100,1006833,10,1000,1000,1200,20230207,SYSTEM
100,1006834,10,1000,1200,1200,20230724,SYSTEM
100,1006835,10,1000,1100,1400,20250209,SYSTEM
100,1006836,10,1000,1200,1300,20230711,SYSTEM
100,1006837,10,1000,1000,1100,20251214,SYSTEM
100,1006838,10,1000,1000,1200,20220216,SYSTEM
100,1006839,10,1000,1100,1300,20230315,SYSTEM
100,1006840,10,1000,1100,1400,20250605,SYSTEM
100,1006841,10,1000,1200,1200,20230413,SYSTEM
100,1006842,10,1000,1200,1400,20250626,SYSTEM
100,1006843,10,1000,1200,1000,20251204,SYSTEM
100,1006844,10,1000,1200,1100,20250216,SYSTEM
100,1006845,10,1000,1000,1000,20230107,SYSTEM
100,1006846,10,1000,1200,1300,20230824,SYSTEM
100,1006847,10,1000,1100,1100,20230921,SYSTEM
100,1006848,10,1000,1000,1000,20230925,SYSTEM
100,1006849,10,1000,1000,1200,20250715,SYSTEM
100,1006850,10,1000,1100,1100,20240812,SYSTEM
100,1006851,10,1000,1000,1400,20230723,SYSTEM
100,1006852,10,1000,1100,1300,20250711,SYSTEM
100,1006853,10,1000,1200,1000,20250920,SYSTEM
100,1006854,10,1000,1100,1100,20250502,SYSTEM
100,1006855,10,1000,1200,1100,20241214,SYSTEM
100,1006856,10,1000,1000,1000,20240828,SYSTEM
100,1006857,10,1000,1100,1100,20250918,SYSTEM
100,1006858,10,1000,1100,1000,20251109,SYSTEM
100,1006859,10,1000,1200,1400,20230419,SYSTEM
100,1006860,10,1000,1000,1000,20220122,SYSTEM
100,1006861,10,1000,1000,1000,20240912,SYSTEM
100,1006862,10,1000,1000,1100,20220628,SYSTEM
100,1006863,10,1000,1200,1000,20220726,SYSTEM
100,1006864,10,1000,1200,1200,20240415,SYSTEM
100,1006865,10,1000,1200,1000,20240308,SYSTEM
100,1006866,10,1000,1000,1200,20241201,SYSTEM
100,1006867,10,1000,1200,1000,20220130,SYSTEM
100,1006868,10,1000,1200,1400,20240408,SYSTEM
100,1006869,10,1000,1100,1300,20231024,SYSTEM
100,1006870,10,1000,1200,1000,20250416,SYSTEM
100,1006871,10,1000,1000,1100,20220209,SYSTEM
100,1006872,10,1000,1200,1300,20221015,SYSTEM
100,1006873,10,1000,1100,1400,20240730,SYSTEM
100,1006874,10,1000,1000,1400,20250429,SYSTEM
100,1006875,10,1000,1000,1000,20221115,SYSTEM
100,1006876,10,1000,1200,1000,20240630,SYSTEM
100,1006877,10,1000,1100,1300,20250111,SYSTEM
100,1006878,10,1000,1200,1000,20220330,SYSTEM
100,1006879,10,1000,1000,1300,20240617,SYSTEM
100,1006880,10,1000,1000,1300,20240626,SYSTEM
100,1006881,10,1000,1100,1100,20241025,SYSTEM
100,1006882,10,1000,1200,1200,20250712,SYSTEM
100,1006883,10,1000,1200,1200,20220722,SYSTEM
100,1006884,10,1000,1000,1200,20231025,SYSTEM
100,1006885,10,1000,1100,1300,20231004,SYSTEM
100,1006886,10,1000,1200,1100,20251101,SYSTEM
100,1006887,10,1000,1100,1300,20250719,SYSTEM
100,1006888,10,1000,1000,1200,20251005,SYSTEM
100,1006889,10,1000,1000,1400,20240412,SYSTEM
100,1006890,10,1000,1000,1400,20240412,SYSTEM
100,1006891,10,1000,1200,1300,20231224,SYSTEM
100,1006892,10,1000,1100,1000,20230421,SYSTEM
100,1006893,10,1000,1100,1400,20241028,SYSTEM
100,1006894,10,1000,1100,1200,20220308,SYSTEM
100,1006895,10,1000,1100,1300,20221226,SYSTEM
100,1006896,10,1000,1200,1200,20250904,SYSTEM
100,1006897,10,1000,1000,1200,20250808,SYSTEM
100,1006898,10,1000,1200,1200,20220726,SYSTEM
100,1006899,10,1000,1100,1300,20251010,SYSTEM
100,1006900,10,1000,1100,1100,20240129,SYSTEM
100,1006901,10,1000,1200,1200,20240317,SYSTEM
100,1006902,10,1000,1200,1200,20230307,SYSTEM
100,1006903,10,1000,1200,1300,20230223,SYSTEM
100,1006904,10,1000,1200,1000,20250325,SYSTEM
100,1006905,10,1000,1000,1100,20220401,SYSTEM
100,1006906,10,1000,1200,1300,20230322,SYSTEM
100,1006907,10,1000,1000,1100,20230722,SYSTEM
100,1006908,10,1000,1000,1200,20250909,SYSTEM
100,1006909,10,1000,1100,1300,20240609,SYSTEM
100,1006910,10,1000,1200,1200,20231117,SYSTEM
100,1006911,10,1000,1100,1000,20250131,SYSTEM
100,1006912,10,1000,1000,1300,20221027,SYSTEM
100,1006913,10,1000,1000,1400,20230620,SYSTEM
100,1006914,10,1000,1000,1100,20231109,SYSTEM
100,1006915,10,1000,1200,1000,20250407,SYSTEM
100,1006916,10,1000,1100,1000,20220815,SYSTEM
100,1006917,10,1000,1000,1000,20241229,SYSTEM
100,1006918,10,1000,1100,1400,20251215,SYSTEM
100,1006919,10,1000,1200,1400,20240318,SYSTEM
100,1006920,10,1000,1100,1300,20241204,SYSTEM
100,1006921,10,1000,1100,1200,20220107,SYSTEM
100,1006922,10,1000,1100,1300,20251109,SYSTEM
100,1006923,10,1000,1200,1100,20240707,SYSTEM
100,1006924,10,1000,1000,1300,20250823,SYSTEM
100,1006925,10,1000,1000,1200,20240107,SYSTEM
100,1006926,10,1000,1100,1200,20250322,SYSTEM
100,1006927,10,1000,1000,1000,20231015,SYSTEM
100,1006928,10,1000,1000,1000,20230220,SYSTEM
100,1006929,10,1000,1000,1200,20230529,SYSTEM
100,1006930,10,1000,1100,1000,20251003,SYSTEM
100,1006931,10,1000,1200,1000,20220103,SYSTEM
100,1006932,10,1000,1100,1200,20231013,SYSTEM
100,1006933,10,1000,1100,1100,20220102,SYSTEM
100,1006934,10,1000,1100,1300,20240320,SYSTEM
100,1006935,10,1000,1000,1200,20250129,SYSTEM
100,1006936,10,1000,1100,1300,20220131,SYSTEM
100,1006937,10,1000,1000,1300,20230209,SYSTEM
100,1006938,10,1000,1200,1200,20240818,SYSTEM
100,1006939,10,1000,1100,1000,20250321,SYSTEM
100,1006940,10,1000,1200,1100,20220727,SYSTEM
100,1006941,10,1000,1100,1300,20251019,SYSTEM
100,1006942,10,1000,1000,1100,20220312,SYSTEM
100,1006943,10,1000,1100,1400,20230720,SYSTEM
100,1006944,10,1000,1100,1300,20250205,SYSTEM
100,1006945,10,1000,1200,1100,20240406,SYSTEM
100,1006946,10,1000,1100,1100,20220809,SYSTEM
100,1006947,10,1000,1200,1000,20220930,SYSTEM
100,1006948,10,1000,1200,1400,20250321,SYSTEM
100,1006949,10,1000,1200,1100,20230215,SYSTEM
100,1006950,10,1000,1000,1100,20250819,SYSTEM
100,1006951,10,1000,1000,1400,20230723,SYSTEM
100,1006952,10,1000,1200,1100,20250301,SYSTEM
100,1006953,10,1000,1000,1100,20250703,SYSTEM
100,1006954,10,1000,1200,1300,20230225,SYSTEM
100,1006955,10,1000,1100,1000,20241024,SYSTEM
100,1006956,10,1000,1200,1100,20250919,SYSTEM
100,1006957,10,1000,1100,1400,20221026,SYSTEM
100,1006958,10,1000,1000,1100,20240110,SYSTEM
100,1006959,10,1000,1000,1300,20241014,SYSTEM
100,1006960,10,1000,1200,1400,20241020,SYSTEM
100,1006961,10,1000,1000,1200,20250818,SYSTEM
100,1006962,10,1000,1000,1000,20251002,SYSTEM
100,1006963,10,1000,1200,1300,20240206,SYSTEM
100,1006964,10,1000,1000,1400,20231230,SYSTEM
100,1006965,10,1000,1200,1000,20250803,SYSTEM
100,1006966,10,1000,1000,1300,20230506,SYSTEM
100,1006967,10,1000,1100,1400,20240624,SYSTEM
100,1006968,10,1000,1100,1000,20250111,SYSTEM
100,1006969,10,1000,1200,1300,20221010,SYSTEM
100,1006970,10,1000,1200,1400,20231012,SYSTEM
100,1006971,10,1000,1200,1400,20241019,SYSTEM
100,1006972,10,1000,1000,1200,20230318,SYSTEM
100,1006973,10,1000,1100,1000,20230218,SYSTEM
100,1006974,10,1000,1000,1000,20230106,SYSTEM
100,1006975,10,1000,1100,1200,20230308,SYSTEM
100,1006976,10,1000,1100,1200,20240609,SYSTEM
100,1006977,10,1000,1000,1300,20230205,SYSTEM
100,1006978,10,1000,1000,1200,20230825,SYSTEM
100,1006979,10,1000,1000,1400,20231120,SYSTEM
100,1006980,10,1000,1100,1300,20240709,SYSTEM
100,1006981,10,1000,1000,1100,20250414,SYSTEM
100,1006982,10,1000,1100,1200,20250707,SYSTEM
100,1006983,10,1000,1000,1300,20240706,SYSTEM
100,1006984,10,1000,1000,1000,20241112,SYSTEM
100,1006985,10,1000,1100,1200,20230615,SYSTEM
100,1006986,10,1000,1100,1300,20250713,SYSTEM
100,1006987,10,1000,1100,1400,20250109,SYSTEM
100,1006988,10,1000,1000,1000,20230310,SYSTEM
100,1006989,10,1000,1200,1100,20230905,SYSTEM
100,1006990,10,1000,1000,1000,20230205,SYSTEM
100,1006991,10,1000,1200,1400,20221003,SYSTEM
100,1006992,10,1000,1200,1100,20230117,SYSTEM
100,1006993,10,1000,1100,1000,20221120,SYSTEM
100,1006994,10,1000,1000,1400,20230605,SYSTEM
100,1006995,10,1000,1000,1100,20250707,SYSTEM
100,1006996,10,1000,1000,1200,20230619,SYSTEM
100,1006997,10,1000,1200,1300,20230420,SYSTEM
100,1006998,10,1000,1000,1000,20221228,SYSTEM
100,1006999,10,1000,1200,1300,20230324,SYSTEM
100,1007000,10,1000,1100,1300,20251001,SYSTEM
100,1007001,10,1000,1100,1300,20240207,SYSTEM
100,1007002,10,1000,1200,1200,20250223,SYSTEM
100,1007003,10,1000,1100,1100,20251006,SYSTEM
100,1007004,10,1000,1200,1000,20231023,SYSTEM
100,1007005,10,1000,1100,1400,20250608,SYSTEM
100,1007006,10,1000,1000,1000,20251205,SYSTEM
100,1007007,10,1000,1000,1400,20220323,SYSTEM
100,1007008,10,1000,1000,1400,20250428,SYSTEM
100,1007009,10,1000,1200,1300,20241112,SYSTEM
100,1007010,10,1000,1000,1400,20240505,SYSTEM
100,1007011,10,1000,1000,1400,20250507,SYSTEM
100,1007012,10,1000,1000,1000,20230820,SYSTEM
100,1007013,10,1000,1000,1100,20221014,SYSTEM
100,1007014,10,1000,1000,1100,20230906,SYSTEM
100,1007015,10,1000,1200,1200,20230918,SYSTEM
100,1007016,10,1000,1000,1100,20231010,SYSTEM
100,1007017,10,1000,1100,1200,20220824,SYSTEM
100,1007018,10,1000,1200,1200,20250224,SYSTEM
100,1007019,10,1000,1100,1400,20220601,SYSTEM
100,1007020,10,1000,1200,1300,20230625,SYSTEM
100,1007021,10,1000,1200,1400,20220516,SYSTEM
100,1007022,10,1000,1100,1000,20251224,SYSTEM
100,1007023,10,1000,1000,1000,20220801,SYSTEM
100,1007024,10,1000,1100,1300,20250312,SYSTEM
100,1007025,10,1000,1100,1300,20240308,SYSTEM
100,1007026,10,1000,1100,1100,20220426,SYSTEM
100,1007027,10,1000,1000,1100,20220807,SYSTEM
100,1007028,10,1000,1200,1200,20221130,SYSTEM
100,1007029,10,1000,1000,1100,20220912,SYSTEM
100,1007030,10,1000,1200,1000,20230305,SYSTEM
100,1007031,10,1000,1200,1100,20221108,SYSTEM
100,1007032,10,1000,1000,1400,20220812,SYSTEM
100,1007033,10,1000,1100,1300,20251125,SYSTEM
100,1007034,10,1000,1000,1300,20241121,SYSTEM
100,1007035,10,1000,1100,1000,20231010,SYSTEM
100,1007036,10,1000,1200,1200,20230912,SYSTEM
100,1007037,10,1000,1000,1100,20250223,SYSTEM
100,1007038,10,1000,1000,1200,20220609,SYSTEM
100,1007039,10,1000,1000,1000,20220527,SYSTEM
100,1007040,10,1000,1200,1400,20251202,SYSTEM
100,1007041,10,1000,1100,1000,20220119,SYSTEM
100,1007042,10,1000,1000,1200,20221226,SYSTEM
100,1007043,10,1000,1000,1400,20251231,SYSTEM
100,1007044,10,1000,1100,1400,20231116,SYSTEM
100,1007045,10,1000,1100,1300,20230617,SYSTEM
100,1007046,10,1000,1000,1400,20240629,SYSTEM
100,1007047,10,1000,1000,1300,20241129,SYSTEM
100,1007048,10,1000,1000,1300,20230921,SYSTEM
100,1007049,10,1000,1200,1200,20250920,SYSTEM
100,1007050,10,1000,1200,1400,20240329,SYSTEM
100,1007051,10,1000,1000,1300,20221021,SYSTEM
100,1007052,10,1000,1000,1400,20230621,SYSTEM
100,1007053,10,1000,1100,1100,20240925,SYSTEM
100,1007054,10,1000,1000,1100,20250123,SYSTEM
100,1007055,10,1000,1200,1200,20221009,SYSTEM
100,1007056,10,1000,1100,1200,20230602,SYSTEM
100,1007057,10,1000,1200,1400,20250130,SYSTEM
100,1007058,10,1000,1000,1300,20220730,SYSTEM
100,1007059,10,1000,1000,1400,20221116,SYSTEM
100,1007060,10,1000,1100,1200,20221025,SYSTEM
100,1007061,10,1000,1200,1100,20240821,SYSTEM
100,1007062,10,1000,1000,1300,20231207,SYSTEM
100,1007063,10,1000,1000,1300,20240616,SYSTEM
100,1007064,10,1000,1000,1000,20230829,SYSTEM
100,1007065,10,1000,1200,1100,20240118,SYSTEM
100,1007066,10,1000,1000,1400,20251225,SYSTEM
100,1007067,10,1000,1200,1300,20220830,SYSTEM
100,1007068,10,1000,1000,1200,20220626,SYSTEM
100,1007069,10,1000,1000,1400,20250915,SYSTEM
100,1007070,10,1000,1200,1100,20251120,SYSTEM
100,1007071,10,1000,1000,1200,20230904,SYSTEM
100,1007072,10,1000,1000,1000,20250414,SYSTEM
100,1007073,10,1000,1200,1100,20220619,SYSTEM
100,1007074,10,1000,1000,1100,20240204,SYSTEM
100,1007075,10,1000,1000,1300,20231129,SYSTEM
100,1007076,10,1000,1100,1300,20250322,SYSTEM
100,1007077,10,1000,1200,1200,20220615,SYSTEM
100,1007078,10,1000,1200,1300,20240206,SYSTEM
100,1007079,10,1000,1100,1300,20220330,SYSTEM
100,1007080,10,1000,1100,1200,20240511,SYSTEM
100,1007081,10,1000,1100,1000,20220116,SYSTEM
100,1007082,10,1000,1000,1400,20240328,SYSTEM
100,1007083,10,1000,1000,1300,20231013,SYSTEM
100,1007084,10,1000,1200,1200,20240625,SYSTEM
100,1007085,10,1000,1200,1300,20220518,SYSTEM
100,1007086,10,1000,1000,1100,20220515,SYSTEM
100,1007087,10,1000,1000,1400,20220131,SYSTEM
100,1007088,10,1000,1200,1400,20250125,SYSTEM
100,1007089,10,1000,1200,1400,20220102,SYSTEM
100,1007090,10,1000,1000,1300,20240314,SYSTEM
100,1007091,10,1000,1200,1300,20250522,SYSTEM
100,1007092,10,1000,1100,1000,20250705,SYSTEM
100,1007093,10,1000,1000,1200,20220702,SYSTEM
100,1007094,10,1000,1200,1000,20220613,SYSTEM
100,1007095,10,1000,1000,1000,20240618,SYSTEM
100,1007096,10,1000,1000,1300,20250406,SYSTEM
100,1007097,10,1000,1200,1400,20240130,SYSTEM
100,1007098,10,1000,1200,1400,20240303,SYSTEM
100,1007099,10,1000,1000,1100,20230902,SYSTEM
100,1007100,10,1000,1100,1200,20240826,SYSTEM
100,1007101,10,1000,1100,1200,20240830,SYSTEM
100,1007102,10,1000,1100,1000,20241222,SYSTEM
100,1007103,10,1000,1100,1400,20220725,SYSTEM
100,1007104,10,1000,1100,1100,20250219,SYSTEM
100,1007105,10,1000,1100,1400,20251216,SYSTEM
100,1007106,10,1000,1000,1400,20250502,SYSTEM
100,1007107,10,1000,1200,1400,20230601,SYSTEM
100,1007108,10,1000,1000,1200,20220328,SYSTEM
100,1007109,10,1000,1000,1200,20231112,SYSTEM
100,1007110,10,1000,1200,1300,20220207,SYSTEM
100,1007111,10,1000,1100,1400,20221008,SYSTEM
100,1007112,10,1000,1200,1000,20230211,SYSTEM
100,1007113,10,1000,1100,1200,20240602,SYSTEM
100,1007114,10,1000,1100,1400,20231010,SYSTEM
100,1007115,10,1000,1100,1400,20220310,SYSTEM
100,1007116,10,1000,1000,1200,20230614,SYSTEM
100,1007117,10,1000,1000,1100,20251022,SYSTEM
100,1007118,10,1000,1200,1300,20230122,SYSTEM
100,1007119,10,1000,1000,1000,20240822,SYSTEM
100,1007120,10,1000,1100,1300,20220707,SYSTEM
100,1007121,10,1000,1000,1000,20230207,SYSTEM
100,1007122,10,1000,1200,1400,20250828,SYSTEM
100,1007123,10,1000,1100,1100,20240731,SYSTEM
100,1007124,10,1000,1000,1100,20250218,SYSTEM
100,1007125,10,1000,1200,1100,20241016,SYSTEM
100,1007126,10,1000,1100,1300,20241105,SYSTEM
100,1007127,10,1000,1000,1200,20250117,SYSTEM
100,1007128,10,1000,1200,1000,20230308,SYSTEM
100,1007129,10,1000,1200,1200,20220823,SYSTEM
100,1007130,10,1000,1000,1200,20250728,SYSTEM
100,1007131,10,1000,1200,1000,20250116,SYSTEM
100,1007132,10,1000,1100,1400,20220814,SYSTEM
100,1007133,10,1000,1100,1000,20240805,SYSTEM
100,1007134,10,1000,1000,1100,20230917,SYSTEM
100,1007135,10,1000,1000,1000,20230428,SYSTEM
100,1007136,10,1000,1100,1100,20230312,SYSTEM
100,1007137,10,1000,1000,1300,20230828,SYSTEM
100,1007138,10,1000,1000,1100,20250413,SYSTEM
100,1007139,10,1000,1100,1200,20240727,SYSTEM
100,1007140,10,1000,1100,1000,20220506,SYSTEM
100,1007141,10,1000,1000,1300,20250601,SYSTEM
100,1007142,10,1000,1000,1000,20251122,SYSTEM
100,1007143,10,1000,1200,1300,20231002,SYSTEM
100,1007144,10,1000,1100,1000,20250101,SYSTEM
100,1007145,10,1000,1100,1300,20240705,SYSTEM
100,1007146,10,1000,1000,1400,20221019,SYSTEM
100,1007147,10,1000,1100,1300,20220328,SYSTEM
100,1007148,10,1000,1100,1100,20230629,SYSTEM
100,1007149,10,1000,1000,1300,20231010,SYSTEM
100,1007150,10,1000,1100,1000,20231122,SYSTEM
100,1007151,10,1000,1000,1400,20250529,SYSTEM
100,1007152,10,1000,1200,1200,20241109,SYSTEM
100,1007153,10,1000,1200,1400,20220424,SYSTEM
100,1007154,10,1000,1000,1100,20240104,SYSTEM
100,1007155,10,1000,1200,1000,20240612,SYSTEM
100,1007156,10,1000,1100,1000,20230610,SYSTEM
100,1007157,10,1000,1200,1100,20240811,SYSTEM
100,1007158,10,1000,1000,1100,20231027,SYSTEM
100,1007159,10,1000,1000,1100,20240116,SYSTEM
100,1007160,10,1000,1100,1400,20220513,SYSTEM
100,1007161,10,1000,1000,1400,20250630,SYSTEM
100,1007162,10,1000,1100,1300,20250217,SYSTEM
100,1007163,10,1000,1100,1100,20220525,SYSTEM
100,1007164,10,1000,1200,1000,20220701,SYSTEM
100,1007165,10,1000,1200,1200,20231115,SYSTEM
100,1007166,10,1000,1100,1300,20230106,SYSTEM
100,1007167,10,1000,1100,1300,20220803,SYSTEM
100,1007168,10,1000,1000,1100,20220212,SYSTEM
100,1007169,10,1000,1200,1100,20230812,SYSTEM
100,1007170,10,1000,1200,1300,20220319,SYSTEM
100,1007171,10,1000,1200,1000,20240116,SYSTEM
100,1007172,10,1000,1100,1000,20240621,SYSTEM
100,1007173,10,1000,1200,1400,20251213,SYSTEM
100,1007174,10,1000,1000,1000,20240319,SYSTEM
100,1007175,10,1000,1100,1000,20240619,SYSTEM
100,1007176,10,1000,1100,1100,20230109,SYSTEM
100,1007177,10,1000,1100,1300,20240921,SYSTEM
100,1007178,10,1000,1200,1300,20221213,SYSTEM
100,1007179,10,1000,1100,1200,20220523,SYSTEM
100,1007180,10,1000,1000,1100,20221127,SYSTEM
100,1007181,10,1000,1000,1100,20230827,SYSTEM
100,1007182,10,1000,1000,1200,20250810,SYSTEM
100,1007183,10,1000,1000,1400,20220330,SYSTEM
100,1007184,10,1000,1000,1400,20240323,SYSTEM
100,1007185,10,1000,1000,1200,20220214,SYSTEM
100,1007186,10,1000,1000,1000,20220601,SYSTEM
100,1007187,10,1000,1100,1100,20250924,SYSTEM
100,1007188,10,1000,1200,1300,20240707,SYSTEM
100,1007189,10,1000,1100,1400,20240502,SYSTEM
100,1007190,10,1000,1200,1200,20230625,SYSTEM
100,1007191,10,1000,1100,1200,20240106,SYSTEM
100,1007192,10,1000,1100,1400,20230324,SYSTEM
100,1007193,10,1000,1100,1100,20240919,SYSTEM
100,1007194,10,1000,1000,1300,20230117,SYSTEM
100,1007195,10,1000,1100,1300,20250919,SYSTEM
100,1007196,10,1000,1200,1100,20250703,SYSTEM
100,1007197,10,1000,1100,1200,20220905,SYSTEM
100,1007198,10,1000,1000,1000,20220728,SYSTEM
100,1007199,10,1000,1200,1300,20220309,SYSTEM
100,1007200,10,1000,1200,1200,20240306,SYSTEM
100,1007201,10,1000,1200,1100,20220529,SYSTEM
100,1007202,10,1000,1000,1400,20240318,SYSTEM
100,1007203,10,1000,1200,1200,20250726,SYSTEM
100,1007204,10,1000,1200,1000,20250602,SYSTEM
100,1007205,10,1000,1200,1200,20240812,SYSTEM
100,1007206,10,1000,1000,1400,20221101,SYSTEM
100,1007207,10,1000,1200,1300,20231023,SYSTEM
100,1007208,10,1000,1100,1400,20230814,SYSTEM
100,1007209,10,1000,1100,1400,20220222,SYSTEM
100,1007210,10,1000,1200,1400,20250203,SYSTEM
100,1007211,10,1000,1200,1100,20231010,SYSTEM
100,1007212,10,1000,1000,1300,20240409,SYSTEM
100,1007213,10,1000,1100,1000,20231226,SYSTEM
100,1007214,10,1000,1100,1400,20230305,SYSTEM
100,1007215,10,1000,1000,1400,20250926,SYSTEM
100,1007216,10,1000,1000,1400,20230602,SYSTEM
100,1007217,10,1000,1200,1300,20250428,SYSTEM
100,1007218,10,1000,1200,1000,20231028,SYSTEM
100,1007219,10,1000,1200,1300,20240917,SYSTEM
100,1007220,10,1000,1200,1400,20240301,SYSTEM
100,1007221,10,1000,1100,1100,20220412,SYSTEM
100,1007222,10,1000,1000,1400,20230618,SYSTEM
100,1007223,10,1000,1000,1400,20250731,SYSTEM
100,1007224,10,1000,1200,1300,20220402,SYSTEM
100,1007225,10,1000,1000,1300,20221126,SYSTEM
100,1007226,10,1000,1200,1100,20250605,SYSTEM
100,1007227,10,1000,1100,1400,20230711,SYSTEM
100,1007228,10,1000,1000,1100,20230620,SYSTEM
100,1007229,10,1000,1000,1200,20241128,SYSTEM
100,1007230,10,1000,1100,1000,20230908,SYSTEM
100,1007231,10,1000,1000,1100,20220428,SYSTEM
100,1007232,10,1000,1200,1100,20250523,SYSTEM
100,1007233,10,1000,1100,1300,20220812,SYSTEM
100,1007234,10,1000,1100,1100,20240512,SYSTEM
100,1007235,10,1000,1000,1400,20241030,SYSTEM
100,1007236,10,1000,1200,1000,20250227,SYSTEM
100,1007237,10,1000,1000,1200,20240312,SYSTEM
100,1007238,10,1000,1100,1100,20220519,SYSTEM
100,1007239,10,1000,1100,1100,20240622,SYSTEM
100,1007240,10,1000,1000,1300,20241208,SYSTEM
100,1007241,10,1000,1000,1200,20241214,SYSTEM
100,1007242,10,1000,1100,1400,20220820,SYSTEM
100,1007243,10,1000,1000,1200,20240111,SYSTEM
100,1007244,10,1000,1000,1100,20250107,SYSTEM
100,1007245,10,1000,1200,1300,20231103,SYSTEM
100,1007246,10,1000,1200,1000,20220118,SYSTEM
100,1007247,10,1000,1000,1200,20230919,SYSTEM
100,1007248,10,1000,1000,1300,20250828,SYSTEM
100,1007249,10,1000,1200,1000,20240816,SYSTEM
100,1007250,10,1000,1100,1100,20250517,SYSTEM
100,1007251,10,1000,1000,1400,20231028,SYSTEM
