MANDT,MESTYP,CPIDENT,TABNAME,TABKEY,CRESSION_DATE
100,MATMAS,00000000000000000000001230,MARA,100000000000000100229,20220909
100,MATMAS,00000000000000000000001231,MARA,100000000000000100230,20220124
100,MATMAS,00000000000000000000001232,MARA,100000000000000100231,20230209
100,MATMAS,00000000000000000000001233,MARA,100000000000000100232,20240613
100,MATMAS,00000000000000000000001234,MARA,100000000000000100233,20240310
100,MATMAS,00000000000000000000001235,MARA,100000000000000100234,20220905
100,MATMAS,00000000000000000000001236,MARA,100000000000000100235,20240404
100,MATMAS,00000000000000000000001237,MARA,100000000000000100236,20220308
100,MATMAS,00000000000000000000001238,MARA,100000000000000100237,20220715
100,MATMAS,00000000000000000000001239,MARA,100000000000000100238,20240811
100,MATMAS,00000000000000000000001240,MARA,100000000000000100239,20240519
100,MATMAS,00000000000000000000001241,MARA,100000000000000100240,20220814
100,MATMAS,00000000000000000000001242,MARA,100000000000000100241,20230628
100,MATMAS,00000000000000000000001243,MARA,100000000000000100242,20231022
100,MATMAS,00000000000000000000001244,MARA,100000000000000100243,20220917
100,MATMAS,00000000000000000000001245,MARA,100000000000000100244,20230604
100,MATMAS,00000000000000000000001246,MARA,100000000000000100245,20221002
100,MATMAS,00000000000000000000001247,MARA,100000000000000100246,20221031
100,MATMAS,00000000000000000000001248,MARA,100000000000000100247,20220515
100,MATMAS,00000000000000000000001249,MARA,100000000000000100248,20230518
100,MATMAS,00000000000000000000001250,MARA,100000000000000100249,20220718
100,MATMAS,00000000000000000000001251,MARA,100000000000000100250,20240716
100,MATMAS,00000000000000000000001252,MARA,100000000000000100251,20240908
100,MATMAS,00000000000000000000001253,MARA,100000000000000100252,20221128
100,MATMAS,00000000000000000000001254,MARA,100000000000000100253,20220819
100,MATMAS,00000000000000000000001255,MARA,100000000000000100254,20240608
100,MATMAS,00000000000000000000001256,MARA,100000000000000100255,20230411
100,MATMAS,00000000000000000000001257,MARA,100000000000000100256,20221225
100,MATMAS,00000000000000000000001258,MARA,100000000000000100257,20230304
100,MATMAS,00000000000000000000001259,MARA,100000000000000100258,20230322
100,MATMAS,00000000000000000000001260,MARA,100000000000000100259,20220102
100,MATMAS,00000000000000000000001261,MARA,100000000000000100260,20231228
100,MATMAS,00000000000000000000001262,MARA,100000000000000100261,20230403
100,MATMAS,00000000000000000000001263,MARA,100000000000000100262,20230520
100,MATMAS,00000000000000000000001264,MARA,100000000000000100263,20230522
100,MATMAS,00000000000000000000001265,MARA,100000000000000100264,20220511
100,MATMAS,00000000000000000000001266,MARA,100000000000000100265,20240930
100,MATMAS,00000000000000000000001267,MARA,100000000000000100266,20240425
100,MATMAS,00000000000000000000001268,MARA,100000000000000100267,20230206
100,MATMAS,00000000000000000000001269,MARA,100000000000000100268,20231106
100,MATMAS,00000000000000000000001270,MARA,100000000000000100269,20220806
100,MATMAS,00000000000000000000001271,MARA,100000000000000100270,20241128
100,MATMAS,00000000000000000000001272,MARA,100000000000000100271,20230424
100,MATMAS,00000000000000000000001273,MARA,100000000000000100272,20240922
100,MATMAS,00000000000000000000001274,MARA,100000000000000100273,20240118
100,MATMAS,00000000000000000000001275,MARA,100000000000000100274,20220102
100,MATMAS,00000000000000000000001276,MARA,100000000000000100275,20220312
100,MATMAS,00000000000000000000001277,MARA,100000000000000100276,20240405
100,MATMAS,00000000000000000000001278,MARA,100000000000000100277,20220115
100,MATMAS,00000000000000000000001279,MARA,100000000000000100278,20221003
100,MATMAS,00000000000000000000001280,MARA,100000000000000100279,20230622
100,MATMAS,00000000000000000000001281,MARA,100000000000000100280,20241214
100,MATMAS,00000000000000000000001282,MARA,100000000000000100281,20240729
100,MATMAS,00000000000000000000001283,MARA,100000000000000100282,20240209
100,MATMAS,00000000000000000000001284,MARA,100000000000000100283,20240917
100,MATMAS,00000000000000000000001285,MARA,100000000000000100284,20241218
100,MATMAS,00000000000000000000001286,MARA,100000000000000100285,20230724
100,MATMAS,00000000000000000000001287,MARA,100000000000000100286,20231011
100,MATMAS,00000000000000000000001288,MARA,100000000000000100287,20230605
100,MATMAS,00000000000000000000001289,MARA,100000000000000100288,20230916
100,MATMAS,00000000000000000000001290,MARA,100000000000000100289,20241001
100,MATMAS,00000000000000000000001291,MARA,100000000000000100290,20240430
100,MATMAS,00000000000000000000001292,MARA,100000000000000100291,20221210
100,MATMAS,00000000000000000000001293,MARA,100000000000000100292,20240815
100,MATMAS,00000000000000000000001294,MARA,100000000000000100293,20230923
100,MATMAS,00000000000000000000001295,MARA,100000000000000100294,20241224
100,MATMAS,00000000000000000000001296,MARA,100000000000000100295,20220324
100,MATMAS,00000000000000000000001297,MARA,100000000000000100296,20220411
100,MATMAS,00000000000000000000001298,MARA,100000000000000100297,20230310
100,MATMAS,00000000000000000000001299,MARA,100000000000000100298,20240201
100,MATMAS,00000000000000000000001300,MARA,100000000000000100299,20230512
100,MATMAS,00000000000000000000001301,MARA,100000000000000100300,20240828
100,MATMAS,00000000000000000000001302,MARA,100000000000000100301,20240204
100,MATMAS,00000000000000000000001303,MARA,100000000000000100302,20220823
100,MATMAS,00000000000000000000001304,MARA,100000000000000100303,20240304
100,MATMAS,00000000000000000000001305,MARA,100000000000000100304,20240509
100,MATMAS,00000000000000000000001306,MARA,100000000000000100305,20230228
100,MATMAS,00000000000000000000001307,MARA,100000000000000100306,20240201
100,MATMAS,00000000000000000000001308,MARA,100000000000000100307,20240129
100,MATMAS,00000000000000000000001309,MARA,100000000000000100308,20220315
100,MATMAS,00000000000000000000001310,MARA,100000000000000100309,20231113
100,MATMAS,00000000000000000000001311,MARA,100000000000000100310,20240612
100,MATMAS,00000000000000000000001312,MARA,100000000000000100311,20220113
100,MATMAS,00000000000000000000001313,MARA,100000000000000100312,20240429
100,MATMAS,00000000000000000000001314,MARA,100000000000000100313,20221031
100,MATMAS,00000000000000000000001315,MARA,100000000000000100314,20220205
100,MATMAS,00000000000000000000001316,MARA,100000000000000100315,20240920
100,MATMAS,00000000000000000000001317,MARA,100000000000000100316,20231003
100,MATMAS,00000000000000000000001318,MARA,100000000000000100317,20240412
100,MATMAS,00000000000000000000001319,MARA,100000000000000100318,20240325
100,MATMAS,00000000000000000000001320,MARA,100000000000000100319,20230110
100,MATMAS,00000000000000000000001321,MARA,100000000000000100320,20230104
100,MATMAS,00000000000000000000001322,MARA,100000000000000100321,20231125
100,MATMAS,00000000000000000000001323,MARA,100000000000000100322,20230819
100,MATMAS,00000000000000000000001324,MARA,100000000000000100323,20230830
100,MATMAS,00000000000000000000001325,MARA,100000000000000100324,20220715
100,MATMAS,00000000000000000000001326,MARA,100000000000000100325,20221012
100,MATMAS,00000000000000000000001327,MARA,100000000000000100326,20220813
100,MATMAS,00000000000000000000001328,MARA,100000000000000100327,20220403
100,MATMAS,00000000000000000000001329,MARA,100000000000000100328,20221205
100,MATMAS,00000000000000000000001330,MARA,100000000000000100329,20221019
100,MATMAS,00000000000000000000001331,MARA,100000000000000100330,20230106
100,MATMAS,00000000000000000000001332,MARA,100000000000000100331,20231201
100,MATMAS,00000000000000000000001333,MARA,100000000000000100332,20240621
100,MATMAS,00000000000000000000001334,MARA,100000000000000100333,20231011
100,MATMAS,00000000000000000000001335,MARA,100000000000000100334,20230416
100,MATMAS,00000000000000000000001336,MARA,100000000000000100335,20231105
100,MATMAS,00000000000000000000001337,MARA,100000000000000100336,20230830
100,MATMAS,00000000000000000000001338,MARA,100000000000000100337,20220501
100,MATMAS,00000000000000000000001339,MARA,100000000000000100338,20220507
100,MATMAS,00000000000000000000001340,MARA,100000000000000100339,20240703
100,MATMAS,00000000000000000000001341,MARA,100000000000000100340,20230610
100,MATMAS,00000000000000000000001342,MARA,100000000000000100341,20241216
100,MATMAS,00000000000000000000001343,MARA,100000000000000100342,20240209
100,MATMAS,00000000000000000000001344,MARA,100000000000000100343,20231231
100,MATMAS,00000000000000000000001345,MARA,100000000000000100344,20220827
100,MATMAS,00000000000000000000001346,MARA,100000000000000100345,20221123
100,MATMAS,00000000000000000000001347,MARA,100000000000000100346,20220921
100,MATMAS,00000000000000000000001348,MARA,100000000000000100347,20231201
100,MATMAS,00000000000000000000001349,MARA,100000000000000100348,20241028
100,MATMAS,00000000000000000000001350,MARA,100000000000000100349,20241012
100,MATMAS,00000000000000000000001351,MARA,100000000000000100350,20230807
100,MATMAS,00000000000000000000001352,MARA,100000000000000100351,20240201
100,MATMAS,00000000000000000000001353,MARA,100000000000000100352,20241203
100,MATMAS,00000000000000000000001354,MARA,100000000000000100353,20240802
100,MATMAS,00000000000000000000001355,MARA,100000000000000100354,20221106
100,MATMAS,00000000000000000000001356,MARA,100000000000000100355,20230402
100,MATMAS,00000000000000000000001357,MARA,100000000000000100356,20220724
100,MATMAS,00000000000000000000001358,MARA,100000000000000100357,20240805
100,MATMAS,00000000000000000000001359,MARA,100000000000000100358,20240317
100,MATMAS,00000000000000000000001360,MARA,100000000000000100359,20220830
100,MATMAS,00000000000000000000001361,MARA,100000000000000100360,20230129
100,MATMAS,00000000000000000000001362,MARA,100000000000000100361,20240201
100,MATMAS,00000000000000000000001363,MARA,100000000000000100362,20230419
100,MATMAS,00000000000000000000001364,MARA,100000000000000100363,20220415
100,MATMAS,00000000000000000000001365,MARA,100000000000000100364,20220510
100,MATMAS,00000000000000000000001366,MARA,100000000000000100365,20241130
100,MATMAS,00000000000000000000001367,MARA,100000000000000100366,20221031
100,MATMAS,00000000000000000000001368,MARA,100000000000000100367,20240627
100,MATMAS,00000000000000000000001369,MARA,100000000000000100368,20240218
100,MATMAS,00000000000000000000001370,MARA,100000000000000100369,20230710
100,MATMAS,00000000000000000000001371,MARA,100000000000000100370,20220711
100,MATMAS,00000000000000000000001372,MARA,100000000000000100371,20220211
100,MATMAS,00000000000000000000001373,MARA,100000000000000100372,20220409
100,MATMAS,00000000000000000000001374,MARA,100000000000000100373,20230311
100,MATMAS,00000000000000000000001375,MARA,100000000000000100374,20230906
100,MATMAS,00000000000000000000001376,MARA,100000000000000100375,20241010
100,MATMAS,00000000000000000000001377,MARA,100000000000000100376,20240322
100,MATMAS,00000000000000000000001378,MARA,100000000000000100377,20230918
100,MATMAS,00000000000000000000001379,MARA,100000000000000100378,20220418
100,MATMAS,00000000000000000000001380,MARA,100000000000000100379,20220619
100,MATMAS,00000000000000000000001381,MARA,100000000000000100380,20231201
100,MATMAS,00000000000000000000001382,MARA,100000000000000100381,20221225
100,MATMAS,00000000000000000000001383,MARA,100000000000000100382,20230418
100,MATMAS,00000000000000000000001384,MARA,100000000000000100383,20241118
100,MATMAS,00000000000000000000001385,MARA,100000000000000100384,20230523
100,MATMAS,00000000000000000000001386,MARA,100000000000000100385,20220611
100,MATMAS,00000000000000000000001387,MARA,100000000000000100386,20241225
100,MATMAS,00000000000000000000001388,MARA,100000000000000100387,20230705
100,MATMAS,00000000000000000000001389,MARA,100000000000000100388,20230816
100,MATMAS,00000000000000000000001390,MARA,100000000000000100389,20221229
100,MATMAS,00000000000000000000001391,MARA,100000000000000100390,20240515
100,MATMAS,00000000000000000000001392,MARA,100000000000000100391,20220930
100,MATMAS,00000000000000000000001393,MARA,100000000000000100392,20241110
100,MATMAS,00000000000000000000001394,MARA,100000000000000100393,20240705
100,MATMAS,00000000000000000000001395,MARA,100000000000000100394,20220812
100,MATMAS,00000000000000000000001396,MARA,100000000000000100395,20230915
100,MATMAS,00000000000000000000001397,MARA,100000000000000100396,20241111
100,MATMAS,00000000000000000000001398,MARA,100000000000000100397,20220517
100,MATMAS,00000000000000000000001399,MARA,100000000000000100398,20241007
100,MATMAS,00000000000000000000001400,MARA,100000000000000100399,20240925
100,MATMAS,00000000000000000000001401,MARA,100000000000000100400,20230902
100,MATMAS,00000000000000000000001402,MARA,100000000000000100401,20220808
100,MATMAS,00000000000000000000001403,MARA,100000000000000100402,20221017
100,MATMAS,00000000000000000000001404,MARA,100000000000000100403,20240614
100,MATMAS,00000000000000000000001405,MARA,100000000000000100404,20221017
100,MATMAS,00000000000000000000001406,MARA,100000000000000100405,20230621
100,MATMAS,00000000000000000000001407,MARA,100000000000000100406,20221023
100,MATMAS,00000000000000000000001408,MARA,100000000000000100407,20221206
100,MATMAS,00000000000000000000001409,MARA,100000000000000100408,20220816
100,MATMAS,00000000000000000000001410,MARA,100000000000000100409,20230228
100,MATMAS,00000000000000000000001411,MARA,100000000000000100410,20241226
100,MATMAS,00000000000000000000001412,MARA,100000000000000100411,20230902
100,MATMAS,00000000000000000000001413,MARA,100000000000000100412,20231204
100,MATMAS,00000000000000000000001414,MARA,100000000000000100413,20230311
100,MATMAS,00000000000000000000001415,MARA,100000000000000100414,20230416
100,MATMAS,00000000000000000000001416,MARA,100000000000000100415,20230810
100,MATMAS,00000000000000000000001417,MARA,100000000000000100416,20230819
100,MATMAS,00000000000000000000001418,MARA,100000000000000100417,20240412
100,MATMAS,00000000000000000000001419,MARA,100000000000000100418,20240420
100,MATMAS,00000000000000000000001420,MARA,100000000000000100419,20220520
100,MATMAS,00000000000000000000001421,MARA,100000000000000100420,20220217
100,MATMAS,00000000000000000000001422,MARA,100000000000000100421,20220921
100,MATMAS,00000000000000000000001423,MARA,100000000000000100422,20230925
100,MATMAS,00000000000000000000001424,MARA,100000000000000100423,20220615
100,MATMAS,00000000000000000000001425,MARA,100000000000000100424,20240630
100,MATMAS,00000000000000000000001426,MARA,100000000000000100425,20220412
100,MATMAS,00000000000000000000001427,MARA,100000000000000100426,20220514
100,MATMAS,00000000000000000000001428,MARA,100000000000000100427,20230130
100,MATMAS,00000000000000000000001429,MARA,100000000000000100428,20241026
100,MATMAS,00000000000000000000001430,MARA,100000000000000100429,20220329
100,MATMAS,00000000000000000000001431,MARA,100000000000000100430,20240512
100,MATMAS,00000000000000000000001432,MARA,100000000000000100431,20240805
100,MATMAS,00000000000000000000001433,MARA,100000000000000100432,20221206
100,MATMAS,00000000000000000000001434,MARA,100000000000000100433,20231101
100,MATMAS,00000000000000000000001435,MARA,100000000000000100434,20240427
100,MATMAS,00000000000000000000001436,MARA,100000000000000100435,20231109
100,MATMAS,00000000000000000000001437,MARA,100000000000000100436,20231011
100,MATMAS,00000000000000000000001438,MARA,100000000000000100437,20220325
100,MATMAS,00000000000000000000001439,MARA,100000000000000100438,20230524
100,MATMAS,00000000000000000000001440,MARA,100000000000000100439,20220103
100,MATMAS,00000000000000000000001441,MARA,100000000000000100440,20240622
100,MATMAS,00000000000000000000001442,MARA,100000000000000100441,20231222
100,MATMAS,00000000000000000000001443,MARA,100000000000000100442,20220920
100,MATMAS,00000000000000000000001444,MARA,100000000000000100443,20240521
100,MATMAS,00000000000000000000001445,MARA,100000000000000100444,20231026
100,MATMAS,00000000000000000000001446,MARA,100000000000000100445,20220617
100,MATMAS,00000000000000000000001447,MARA,100000000000000100446,20240114
100,MATMAS,00000000000000000000001448,MARA,100000000000000100447,20241125
100,MATMAS,00000000000000000000001449,MARA,100000000000000100448,20221014
100,MATMAS,00000000000000000000001450,MARA,100000000000000100449,20240516
100,MATMAS,00000000000000000000001451,MARA,100000000000000100450,20240704
100,MATMAS,00000000000000000000001452,MARA,100000000000000100451,20240912
100,MATMAS,00000000000000000000001453,MARA,100000000000000100452,20240711
100,MATMAS,00000000000000000000001454,MARA,100000000000000100453,20220702
100,MATMAS,00000000000000000000001455,MARA,100000000000000100454,20240911
100,MATMAS,00000000000000000000001456,MARA,100000000000000100455,20230216
100,MATMAS,00000000000000000000001457,MARA,100000000000000100456,20240516
100,MATMAS,00000000000000000000001458,MARA,100000000000000100457,20220517
100,MATMAS,00000000000000000000001459,MARA,100000000000000100458,20230503
100,MATMAS,00000000000000000000001460,MARA,100000000000000100459,20220530
100,MATMAS,00000000000000000000001461,MARA,100000000000000100460,20240630
100,MATMAS,00000000000000000000001462,MARA,100000000000000100461,20240901
100,MATMAS,00000000000000000000001463,MARA,100000000000000100462,20220929
100,MATMAS,00000000000000000000001464,MARA,100000000000000100463,20230429
100,MATMAS,00000000000000000000001465,MARA,100000000000000100464,20220629
100,MATMAS,00000000000000000000001466,MARA,100000000000000100465,20241009
100,MATMAS,00000000000000000000001467,MARA,100000000000000100466,20231030
100,MATMAS,00000000000000000000001468,MARA,100000000000000100467,20230522
100,MATMAS,00000000000000000000001469,MARA,100000000000000100468,20230214
100,MATMAS,00000000000000000000001470,MARA,100000000000000100469,20230412
100,MATMAS,00000000000000000000001471,MARA,100000000000000100470,20221027
100,MATMAS,00000000000000000000001472,MARA,100000000000000100471,20230708
100,MATMAS,00000000000000000000001473,MARA,100000000000000100472,20241130
100,MATMAS,00000000000000000000001474,MARA,100000000000000100473,20241005
100,MATMAS,00000000000000000000001475,MARA,100000000000000100474,20240110
100,MATMAS,00000000000000000000001476,MARA,100000000000000100475,20230812
100,MATMAS,00000000000000000000001477,MARA,100000000000000100476,20240330
100,MATMAS,00000000000000000000001478,MARA,100000000000000100477,20231212
100,MATMAS,00000000000000000000001479,MARA,100000000000000100478,20230901
100,MATMAS,00000000000000000000001480,MARA,100000000000000100479,20231020
100,MATMAS,00000000000000000000001481,MARA,100000000000000100480,20230906
100,MATMAS,00000000000000000000001482,MARA,100000000000000100481,20240920
100,MATMAS,00000000000000000000001483,MARA,100000000000000100482,20231122
100,MATMAS,00000000000000000000001484,MARA,100000000000000100483,20241230
100,MATMAS,00000000000000000000001485,MARA,100000000000000100484,20230911
100,MATMAS,00000000000000000000001486,MARA,100000000000000100485,20220108
100,MATMAS,00000000000000000000001487,MARA,100000000000000100486,20231104
100,MATMAS,00000000000000000000001488,MARA,100000000000000100487,20220219
100,MATMAS,00000000000000000000001489,MARA,100000000000000100488,20240612
100,MATMAS,00000000000000000000001490,MARA,100000000000000100489,20230722
100,MATMAS,00000000000000000000001491,MARA,100000000000000100490,20241001
100,MATMAS,00000000000000000000001492,MARA,100000000000000100491,20220225
100,MATMAS,00000000000000000000001493,MARA,100000000000000100492,20220922
100,MATMAS,00000000000000000000001494,MARA,100000000000000100493,20230627
100,MATMAS,00000000000000000000001495,MARA,100000000000000100494,20240911
100,MATMAS,00000000000000000000001496,MARA,100000000000000100495,20230522
100,MATMAS,00000000000000000000001497,MARA,100000000000000100496,20231022
100,MATMAS,00000000000000000000001498,MARA,100000000000000100497,20230109
100,MATMAS,00000000000000000000001499,MARA,100000000000000100498,20231017
100,MATMAS,00000000000000000000001500,MARA,100000000000000100499,20220722
100,MATMAS,00000000000000000000001501,MARA,100000000000000100500,20220720
100,MATMAS,00000000000000000000001502,MARA,100000000000000100501,20240629
100,MATMAS,00000000000000000000001503,MARA,100000000000000100502,20240105
100,MATMAS,00000000000000000000001504,MARA,100000000000000100503,20240519
100,MATMAS,00000000000000000000001505,MARA,100000000000000100504,20220627
100,MATMAS,00000000000000000000001506,MARA,100000000000000100505,20221120
100,MATMAS,00000000000000000000001507,MARA,100000000000000100506,20230306
100,MATMAS,00000000000000000000001508,MARA,100000000000000100507,20240921
100,MATMAS,00000000000000000000001509,MARA,100000000000000100508,20230807
100,MATMAS,00000000000000000000001510,MARA,100000000000000100509,20231020
100,MATMAS,00000000000000000000001511,MARA,100000000000000100510,20240705
100,MATMAS,00000000000000000000001512,MARA,100000000000000100511,20220613
100,MATMAS,00000000000000000000001513,MARA,100000000000000100512,20220612
100,MATMAS,00000000000000000000001514,MARA,100000000000000100513,20241210
100,MATMAS,00000000000000000000001515,MARA,100000000000000100514,20230629
100,MATMAS,00000000000000000000001516,MARA,100000000000000100515,20240505
100,MATMAS,00000000000000000000001517,MARA,100000000000000100516,20220411
100,MATMAS,00000000000000000000001518,MARA,100000000000000100517,20231031
100,MATMAS,00000000000000000000001519,MARA,100000000000000100518,20230831
100,MATMAS,00000000000000000000001520,MARA,100000000000000100519,20230815
100,MATMAS,00000000000000000000001521,MARA,100000000000000100520,20240217
100,MATMAS,00000000000000000000001522,MARA,100000000000000100521,20240209
100,MATMAS,00000000000000000000001523,MARA,100000000000000100522,20220323
100,MATMAS,00000000000000000000001524,MARA,100000000000000100523,20230815
100,MATMAS,00000000000000000000001525,MARA,100000000000000100524,20240317
100,MATMAS,00000000000000000000001526,MARA,100000000000000100525,20240819
100,MATMAS,00000000000000000000001527,MARA,100000000000000100526,20231218
100,MATMAS,00000000000000000000001528,MARA,100000000000000100527,20220926
100,MATMAS,00000000000000000000001529,MARA,100000000000000100528,20240307
100,MATMAS,00000000000000000000001530,MARA,100000000000000100529,20230412
100,MATMAS,00000000000000000000001531,MARA,100000000000000100530,20241212
100,MATMAS,00000000000000000000001532,MARA,100000000000000100531,20230125
100,MATMAS,00000000000000000000001533,MARA,100000000000000100532,20220326
100,MATMAS,00000000000000000000001534,MARA,100000000000000100533,20240213
100,MATMAS,00000000000000000000001535,MARA,100000000000000100534,20240516
100,MATMAS,00000000000000000000001536,MARA,100000000000000100535,20241217
100,MATMAS,00000000000000000000001537,MARA,100000000000000100536,20220726
100,MATMAS,00000000000000000000001538,MARA,100000000000000100537,20220430
100,MATMAS,00000000000000000000001539,MARA,100000000000000100538,20240127
100,MATMAS,00000000000000000000001540,MARA,100000000000000100539,20221027
100,MATMAS,00000000000000000000001541,MARA,100000000000000100540,20220628
100,MATMAS,00000000000000000000001542,MARA,100000000000000100541,20241208
100,MATMAS,00000000000000000000001543,MARA,100000000000000100542,20240319
100,MATMAS,00000000000000000000001544,MARA,100000000000000100543,20240410
100,MATMAS,00000000000000000000001545,MARA,100000000000000100544,20230224
100,MATMAS,00000000000000000000001546,MARA,100000000000000100545,20240321
100,MATMAS,00000000000000000000001547,MARA,100000000000000100546,20221229
100,MATMAS,00000000000000000000001548,MARA,100000000000000100547,20240928
100,MATMAS,00000000000000000000001549,MARA,100000000000000100548,20231110
100,MATMAS,00000000000000000000001550,MARA,100000000000000100549,20220212
100,MATMAS,00000000000000000000001551,MARA,100000000000000100550,20230821
100,MATMAS,00000000000000000000001552,MARA,100000000000000100551,20240318
100,MATMAS,00000000000000000000001553,MARA,100000000000000100552,20240316
100,MATMAS,00000000000000000000001554,MARA,100000000000000100553,20240606
100,MATMAS,00000000000000000000001555,MARA,100000000000000100554,20230323
100,MATMAS,00000000000000000000001556,MARA,100000000000000100555,20240809
100,MATMAS,00000000000000000000001557,MARA,100000000000000100556,20241214
100,MATMAS,00000000000000000000001558,MARA,100000000000000100557,20231224
100,MATMAS,00000000000000000000001559,MARA,100000000000000100558,20220410
100,MATMAS,00000000000000000000001560,MARA,100000000000000100559,20240101
100,MATMAS,00000000000000000000001561,MARA,100000000000000100560,20221208
100,MATMAS,00000000000000000000001562,MARA,100000000000000100561,20220822
100,MATMAS,00000000000000000000001563,MARA,100000000000000100562,20241007
100,MATMAS,00000000000000000000001564,MARA,100000000000000100563,20240223
100,MATMAS,00000000000000000000001565,MARA,100000000000000100564,20230212
100,MATMAS,00000000000000000000001566,MARA,100000000000000100565,20230102
100,MATMAS,00000000000000000000001567,MARA,100000000000000100566,20220725
100,MATMAS,00000000000000000000001568,MARA,100000000000000100567,20240810
100,MATMAS,00000000000000000000001569,MARA,100000000000000100568,20230205
100,MATMAS,00000000000000000000001570,MARA,100000000000000100569,20240920
100,MATMAS,00000000000000000000001571,MARA,100000000000000100570,20230712
100,MATMAS,00000000000000000000001572,MARA,100000000000000100571,20220417
100,MATMAS,00000000000000000000001573,MARA,100000000000000100572,20240831
100,MATMAS,00000000000000000000001574,MARA,100000000000000100573,20240113
100,MATMAS,00000000000000000000001575,MARA,100000000000000100574,20240729
100,MATMAS,00000000000000000000001576,MARA,100000000000000100575,20230115
100,MATMAS,00000000000000000000001577,MARA,100000000000000100576,20221009
100,MATMAS,00000000000000000000001578,MARA,100000000000000100577,20220128
100,MATMAS,00000000000000000000001579,MARA,100000000000000100578,20231204
100,MATMAS,00000000000000000000001580,MARA,100000000000000100579,20220221
100,MATMAS,00000000000000000000001581,MARA,100000000000000100580,20220209
100,MATMAS,00000000000000000000001582,MARA,100000000000000100581,20220704
100,MATMAS,00000000000000000000001583,MARA,100000000000000100582,20221113
100,MATMAS,00000000000000000000001584,MARA,100000000000000100583,20230311
100,MATMAS,00000000000000000000001585,MARA,100000000000000100584,20240824
100,MATMAS,00000000000000000000001586,MARA,100000000000000100585,20241119
100,MATMAS,00000000000000000000001587,MARA,100000000000000100586,20230504
100,MATMAS,00000000000000000000001588,MARA,100000000000000100587,20221024
100,MATMAS,00000000000000000000001589,MARA,100000000000000100588,20221025
100,MATMAS,00000000000000000000001590,MARA,100000000000000100589,20230317
100,MATMAS,00000000000000000000001591,MARA,100000000000000100590,20220425
100,MATMAS,00000000000000000000001592,MARA,100000000000000100591,20220617
100,MATMAS,00000000000000000000001593,MARA,100000000000000100592,20220426
100,MATMAS,00000000000000000000001594,MARA,100000000000000100593,20220410
100,MATMAS,00000000000000000000001595,MARA,100000000000000100594,20241223
100,MATMAS,00000000000000000000001596,MARA,100000000000000100595,20220106
100,MATMAS,00000000000000000000001597,MARA,100000000000000100596,20230511
100,MATMAS,00000000000000000000001598,MARA,100000000000000100597,20241005
100,MATMAS,00000000000000000000001599,MARA,100000000000000100598,20241221
100,MATMAS,00000000000000000000001600,MARA,100000000000000100599,20230211
100,MATMAS,00000000000000000000001601,MARA,100000000000000100600,20230729
100,MATMAS,00000000000000000000001602,MARA,100000000000000100601,20220502
100,MATMAS,00000000000000000000001603,MARA,100000000000000100602,20240407
100,MATMAS,00000000000000000000001604,MARA,100000000000000100603,20220617
100,MATMAS,00000000000000000000001605,MARA,100000000000000100604,20240217
100,MATMAS,00000000000000000000001606,MARA,100000000000000100605,20230606
100,MATMAS,00000000000000000000001607,MARA,100000000000000100606,20220609
100,MATMAS,00000000000000000000001608,MARA,100000000000000100607,20220504
100,MATMAS,00000000000000000000001609,MARA,100000000000000100608,20230824
100,MATMAS,00000000000000000000001610,MARA,100000000000000100609,20220508
100,MATMAS,00000000000000000000001611,MARA,100000000000000100610,20230727
100,MATMAS,00000000000000000000001612,MARA,100000000000000100611,20230507
100,MATMAS,00000000000000000000001613,MARA,100000000000000100612,20240511
100,MATMAS,00000000000000000000001614,MARA,100000000000000100613,20230808
100,MATMAS,00000000000000000000001615,MARA,100000000000000100614,20220127
100,MATMAS,00000000000000000000001616,MARA,100000000000000100615,20230915
100,MATMAS,00000000000000000000001617,MARA,100000000000000100616,20220430
100,MATMAS,00000000000000000000001618,MARA,100000000000000100617,20230621
100,MATMAS,00000000000000000000001619,MARA,100000000000000100618,20221205
100,MATMAS,00000000000000000000001620,MARA,100000000000000100619,20220724
100,MATMAS,00000000000000000000001621,MARA,100000000000000100620,20221226
100,MATMAS,00000000000000000000001622,MARA,100000000000000100621,20231027
100,MATMAS,00000000000000000000001623,MARA,100000000000000100622,20240729
100,MATMAS,00000000000000000000001624,MARA,100000000000000100623,20221227
100,MATMAS,00000000000000000000001625,MARA,100000000000000100624,20221022
100,MATMAS,00000000000000000000001626,MARA,100000000000000100625,20240625
100,MATMAS,00000000000000000000001627,MARA,100000000000000100626,20221126
100,MATMAS,00000000000000000000001628,MARA,100000000000000100627,20240901
100,MATMAS,00000000000000000000001629,MARA,100000000000000100628,20240612
100,MATMAS,00000000000000000000001630,MARA,100000000000000100629,20240214
100,MATMAS,00000000000000000000001631,MARA,100000000000000100630,20231012
100,MATMAS,00000000000000000000001632,MARA,100000000000000100631,20240421
100,MATMAS,00000000000000000000001633,MARA,100000000000000100632,20240410
100,MATMAS,00000000000000000000001634,MARA,100000000000000100633,20231013
100,MATMAS,00000000000000000000001635,MARA,100000000000000100634,20241125
100,MATMAS,00000000000000000000001636,MARA,100000000000000100635,20240914
100,MATMAS,00000000000000000000001637,MARA,100000000000000100636,20240130
100,MATMAS,00000000000000000000001638,MARA,100000000000000100637,20240420
100,MATMAS,00000000000000000000001639,MARA,100000000000000100638,20220304
