MANDT,AUFNR,POSNR,MATNR,PSMNG,MEINS,WERKS
100,1006039,0001,MAT000310,267,ST,1200
100,1006040,0001,MAT000355,5905,ST,1000
100,1006041,0001,MAT000200,7320,ST,1000
100,1006042,0001,MAT000403,4478,ST,1200
100,1006043,0001,MAT000414,2785,ST,1200
100,1006044,0001,MAT000117,1412,ST,1200
100,1006045,0001,MAT000304,5754,ST,1000
100,1006046,0001,MAT000312,2966,ST,1200
100,1006047,0001,MAT000402,2940,ST,1200
100,1006048,0001,MAT000014,4240,ST,1000
100,1006049,0001,MAT000179,9064,ST,1000
100,1006050,0001,MAT000262,5078,ST,1200
100,1006051,0001,MAT000367,2019,ST,1100
100,1006052,0001,MAT000125,6591,ST,1200
100,1006053,0001,MAT000367,9249,ST,1200
100,1006054,0001,MAT000422,4076,ST,1100
100,1006055,0001,MAT000012,5273,ST,1000
100,1006056,0001,MAT000192,3524,ST,1100
100,1006057,0001,MAT000008,9216,ST,1200
100,1006058,0001,MAT000352,8161,ST,1100
100,1006059,0001,MAT000144,5486,ST,1200
100,1006060,0001,MAT000311,5398,ST,1200
100,1006061,0001,MAT000289,8190,ST,1200
100,1006062,0001,MAT000109,4427,ST,1200
100,1006063,0001,MAT000310,6700,ST,1200
100,1006064,0001,MAT000312,2217,ST,1100
100,1006065,0001,MAT000413,5019,ST,1000
100,1006066,0001,MAT000148,4177,ST,1100
100,1006067,0001,MAT000174,7742,ST,1100
100,1006068,0001,MAT000194,3173,ST,1000
100,1006069,0001,MAT000065,4449,ST,1100
100,1006070,0001,MAT000211,7494,ST,1200
100,1006071,0001,MAT000304,4249,ST,1200
100,1006072,0001,MAT000312,2185,ST,1100
100,1006073,0001,MAT000017,5718,ST,1100
100,1006074,0001,MAT000262,9160,ST,1000
100,1006075,0001,MAT000372,5935,ST,1000
100,1006076,0001,MAT000018,5924,ST,1200
100,1006077,0001,MAT000001,4818,ST,1200
100,1006078,0001,MAT000451,1290,ST,1000
100,1006079,0001,MAT000280,5075,ST,1000
100,1006080,0001,MAT000357,5394,ST,1200
100,1006081,0001,MAT000250,9173,ST,1200
100,1006082,0001,MAT000294,1346,ST,1000
100,1006083,0001,MAT000402,6940,ST,1000
100,1006084,0001,MAT000213,187,ST,1100
100,1006085,0001,MAT000242,8542,ST,1000
100,1006086,0001,MAT000335,4921,ST,1100
100,1006087,0001,MAT000211,353,ST,1100
100,1006088,0001,MAT000011,6847,ST,1200
100,1006089,0001,MAT000375,5711,ST,1000
100,1006090,0001,MAT000301,5397,ST,1000
100,1006091,0001,MAT000294,5026,ST,1000
100,1006092,0001,MAT000002,6561,ST,1100
100,1006093,0001,MAT000419,4626,ST,1000
100,1006094,0001,MAT000176,1943,ST,1000
100,1006095,0001,MAT000205,8209,ST,1100
100,1006096,0001,MAT000083,9528,ST,1200
100,1006097,0001,MAT000347,1149,ST,1000
100,1006098,0001,MAT000211,9076,ST,1000
100,1006099,0001,MAT000064,6435,ST,1000
100,1006100,0001,MAT000001,6862,ST,1100
100,1006101,0001,MAT000416,5136,ST,1200
100,1006102,0001,MAT000181,9790,ST,1000
100,1006103,0001,MAT000294,1203,ST,1200
100,1006104,0001,MAT000195,9772,ST,1000
100,1006105,0001,MAT000290,9309,ST,1200
100,1006106,0001,MAT000311,8969,ST,1100
100,1006107,0001,MAT000077,4198,ST,1100
100,1006108,0001,MAT000341,7674,ST,1200
100,1006109,0001,MAT000117,9742,ST,1000
100,1006110,0001,MAT000014,5867,ST,1100
100,1006111,0001,MAT000176,8759,ST,1100
100,1006112,0001,MAT000093,4252,ST,1200
100,1006113,0001,MAT000371,7444,ST,1100
100,1006114,0001,MAT000216,9399,ST,1100
100,1006115,0001,MAT000297,5925,ST,1100
100,1006116,0001,MAT000280,5934,ST,1100
100,1006117,0001,MAT000358,2471,ST,1100
100,1006118,0001,MAT000404,553,ST,1200
100,1006119,0001,MAT000159,9958,ST,1200
100,1006120,0001,MAT000191,6102,ST,1100
100,1006121,0001,MAT000280,9957,ST,1200
100,1006122,0001,MAT000221,4189,ST,1100
100,1006123,0001,MAT000419,7926,ST,1200
100,1006124,0001,MAT000468,7441,ST,1000
100,1006125,0001,MAT000175,8826,ST,1100
100,1006126,0001,MAT000282,3501,ST,1200
100,1006127,0001,MAT000152,6087,ST,1000
100,1006128,0001,MAT000201,4193,ST,1000
100,1006129,0001,MAT000275,6162,ST,1200
100,1006130,0001,MAT000231,694,ST,1100
100,1006131,0001,MAT000195,3554,ST,1200
100,1006132,0001,MAT000003,4971,ST,1000
100,1006133,0001,MAT000011,6390,ST,1200
100,1006134,0001,MAT000311,576,ST,1200
100,1006135,0001,MAT000422,3814,ST,1100
100,1006136,0001,MAT000135,8644,ST,1200
100,1006137,0001,MAT000411,662,ST,1100
100,1006138,0001,MAT000372,3569,ST,1000
100,1006139,0001,MAT000255,5254,ST,1100
100,1006140,0001,MAT000451,2874,ST,1200
100,1006141,0001,MAT000315,4864,ST,1000
100,1006142,0001,MAT000367,1015,ST,1100
100,1006143,0001,MAT000019,2911,ST,1100
100,1006144,0001,MAT000086,7638,ST,1000
100,1006145,0001,MAT000113,3106,ST,1100
100,1006146,0001,MAT000154,9530,ST,1000
100,1006147,0001,MAT000179,8957,ST,1100
100,1006148,0001,MAT000343,6909,ST,1200
100,1006149,0001,MAT000010,3358,ST,1200
100,1006150,0001,MAT000064,6251,ST,1100
100,1006151,0001,MAT000426,575,ST,1000
100,1006152,0001,MAT000216,2257,ST,1100
100,1006153,0001,MAT000404,9730,ST,1100
100,1006154,0001,MAT000235,3507,ST,1000
100,1006155,0001,MAT000066,816,ST,1100
100,1006156,0001,MAT000143,2022,ST,1100
100,1006157,0001,MAT000312,3170,ST,1200
100,1006158,0001,MAT000016,4863,ST,1000
100,1006159,0001,MAT000304,170,ST,1000
100,1006160,0001,MAT000150,348,ST,1000
100,1006161,0001,MAT000282,9363,ST,1200
100,1006162,0001,MAT000201,3011,ST,1100
100,1006163,0001,MAT000168,6939,ST,1100
100,1006164,0001,MAT000071,7127,ST,1200
100,1006165,0001,MAT000144,3977,ST,1100
100,1006166,0001,MAT000376,8669,ST,1200
100,1006167,0001,MAT000465,5090,ST,1100
100,1006168,0001,MAT000311,6458,ST,1200
100,1006169,0001,MAT000258,8987,ST,1000
100,1006170,0001,MAT000003,206,ST,1000
100,1006171,0001,MAT000008,8392,ST,1100
100,1006172,0001,MAT000345,6153,ST,1200
100,1006173,0001,MAT000411,7632,ST,1200
100,1006174,0001,MAT000004,7375,ST,1100
100,1006175,0001,MAT000015,4642,ST,1100
100,1006176,0001,MAT000016,9990,ST,1000
100,1006177,0001,MAT000066,7211,ST,1200
100,1006178,0001,MAT000070,896,ST,1000
100,1006179,0001,MAT000275,5779,ST,1200
100,1006180,0001,MAT000483,2833,ST,1200
100,1006181,0001,MAT000195,7740,ST,1200
100,1006182,0001,MAT000200,8654,ST,1000
100,1006183,0001,MAT000500,7751,ST,1100
100,1006184,0001,MAT000419,4443,ST,1000
100,1006185,0001,MAT000413,8304,ST,1200
100,1006186,0001,MAT000289,2575,ST,1200
100,1006187,0001,MAT000433,3670,ST,1100
100,1006188,0001,MAT000404,8740,ST,1200
100,1006189,0001,MAT000258,1648,ST,1200
100,1006190,0001,MAT000171,8634,ST,1100
100,1006191,0001,MAT000152,6063,ST,1000
100,1006192,0001,MAT000371,8928,ST,1100
100,1006193,0001,MAT000213,2249,ST,1000
100,1006194,0001,MAT000282,1549,ST,1000
100,1006195,0001,MAT000065,1482,ST,1100
100,1006196,0001,MAT000417,1490,ST,1100
100,1006197,0001,MAT000487,3935,ST,1100
100,1006198,0001,MAT000135,4726,ST,1200
100,1006199,0001,MAT000249,9596,ST,1100
100,1006200,0001,MAT000280,2083,ST,1100
100,1006201,0001,MAT000403,1094,ST,1200
100,1006202,0001,MAT000015,6632,ST,1100
100,1006203,0001,MAT000211,6576,ST,1000
100,1006204,0001,MAT000113,716,ST,1100
100,1006205,0001,MAT000012,7579,ST,1000
100,1006206,0001,MAT000009,5285,ST,1000
100,1006207,0001,MAT000173,2545,ST,1200
100,1006208,0001,MAT000263,527,ST,1000
100,1006209,0001,MAT000109,7410,ST,1100
100,1006210,0001,MAT000329,2620,ST,1000
100,1006211,0001,MAT000274,7771,ST,1000
100,1006212,0001,MAT000413,4101,ST,1200
100,1006213,0001,MAT000005,545,ST,1200
100,1006214,0001,MAT000006,8018,ST,1000
100,1006215,0001,MAT000066,1367,ST,1000
100,1006216,0001,MAT000272,5972,ST,1100
100,1006217,0001,MAT000093,3380,ST,1200
100,1006218,0001,MAT000007,1569,ST,1100
100,1006219,0001,MAT000344,6017,ST,1000
100,1006220,0001,MAT000345,1524,ST,1200
100,1006221,0001,MAT000274,928,ST,1200
100,1006222,0001,MAT000304,400,ST,1000
100,1006223,0001,MAT000015,7145,ST,1000
100,1006224,0001,MAT000075,5585,ST,1200
100,1006225,0001,MAT000192,8396,ST,1100
100,1006226,0001,MAT000171,2828,ST,1100
100,1006227,0001,MAT000341,8765,ST,1200
100,1006228,0001,MAT000499,8045,ST,1200
100,1006229,0001,MAT000075,4833,ST,1000
100,1006230,0001,MAT000007,2624,ST,1000
100,1006231,0001,MAT000297,9014,ST,1200
100,1006232,0001,MAT000070,9409,ST,1000
100,1006233,0001,MAT000335,4399,ST,1200
100,1006234,0001,MAT000238,3114,ST,1100
100,1006235,0001,MAT000009,7603,ST,1100
100,1006236,0001,MAT000143,9441,ST,1200
100,1006237,0001,MAT000012,9257,ST,1000
100,1006238,0001,MAT000195,9380,ST,1000
100,1006239,0001,MAT000148,2140,ST,1000
100,1006240,0001,MAT000250,5184,ST,1000
100,1006241,0001,MAT000174,3901,ST,1100
100,1006242,0001,MAT000093,6590,ST,1200
100,1006243,0001,MAT000010,8336,ST,1000
100,1006244,0001,MAT000009,4921,ST,1200
100,1006245,0001,MAT000275,8364,ST,1200
100,1006246,0001,MAT000310,8537,ST,1000
100,1006247,0001,MAT000153,6960,ST,1000
100,1006248,0001,MAT000304,8711,ST,1200
100,1006249,0001,MAT000219,1136,ST,1200
100,1006250,0001,MAT000471,8311,ST,1000
100,1006251,0001,MAT000205,5966,ST,1200
100,1006252,0001,MAT000015,968,ST,1200
100,1006253,0001,MAT000159,1246,ST,1100
100,1006254,0001,MAT000411,5426,ST,1100
100,1006255,0001,MAT000095,7638,ST,1100
100,1006256,0001,MAT000250,191,ST,1200
100,1006257,0001,MAT000453,4696,ST,1100
100,1006258,0001,MAT000010,6396,ST,1100
100,1006259,0001,MAT000483,3375,ST,1000
100,1006260,0001,MAT000153,6708,ST,1100
100,1006261,0001,MAT000010,9399,ST,1100
100,1006262,0001,MAT000083,6563,ST,1000
100,1006263,0001,MAT000238,9298,ST,1000
100,1006264,0001,MAT000417,9703,ST,1100
100,1006265,0001,MAT000095,744,ST,1200
100,1006266,0001,MAT000471,2475,ST,1000
100,1006267,0001,MAT000487,9412,ST,1100
100,1006268,0001,MAT000497,1595,ST,1100
100,1006269,0001,MAT000181,6420,ST,1100
100,1006270,0001,MAT000500,1893,ST,1200
100,1006271,0001,MAT000168,6761,ST,1000
100,1006272,0001,MAT000487,3417,ST,1100
100,1006273,0001,MAT000335,6301,ST,1000
100,1006274,0001,MAT000422,9086,ST,1100
100,1006275,0001,MAT000189,8266,ST,1000
100,1006276,0001,MAT000065,4259,ST,1000
100,1006277,0001,MAT000018,7533,ST,1100
100,1006278,0001,MAT000499,8089,ST,1000
100,1006279,0001,MAT000354,1329,ST,1100
100,1006280,0001,MAT000018,7659,ST,1100
100,1006281,0001,MAT000064,326,ST,1200
100,1006282,0001,MAT000082,9756,ST,1000
100,1006283,0001,MAT000280,5917,ST,1200
100,1006284,0001,MAT000075,741,ST,1200
100,1006285,0001,MAT000426,1745,ST,1200
100,1006286,0001,MAT000159,7330,ST,1100
100,1006287,0001,MAT000255,3101,ST,1000
100,1006288,0001,MAT000238,4864,ST,1000
100,1006289,0001,MAT000167,8655,ST,1200
100,1006290,0001,MAT000419,3651,ST,1100
100,1006291,0001,MAT000016,8787,ST,1100
100,1006292,0001,MAT000007,9884,ST,1100
100,1006293,0001,MAT000016,5285,ST,1200
100,1006294,0001,MAT000274,7593,ST,1100
100,1006295,0001,MAT000197,4837,ST,1100
100,1006296,0001,MAT000250,9012,ST,1000
100,1006297,0001,MAT000176,116,ST,1100
100,1006298,0001,MAT000275,5426,ST,1200
100,1006299,0001,MAT000201,6594,ST,1000
100,1006300,0001,MAT000266,733,ST,1000
100,1006301,0001,MAT000312,669,ST,1000
100,1006302,0001,MAT000290,8750,ST,1100
100,1006303,0001,MAT000005,2885,ST,1100
100,1006304,0001,MAT000016,8987,ST,1000
100,1006305,0001,MAT000171,1530,ST,1200
100,1006306,0001,MAT000175,3621,ST,1200
100,1006307,0001,MAT000297,9569,ST,1000
100,1006308,0001,MAT000174,119,ST,1100
100,1006309,0001,MAT000194,9350,ST,1100
100,1006310,0001,MAT000379,4924,ST,1200
100,1006311,0001,MAT000345,7260,ST,1100
100,1006312,0001,MAT000001,1418,ST,1000
100,1006313,0001,MAT000474,305,ST,1000
100,1006314,0001,MAT000301,2286,ST,1000
100,1006315,0001,MAT000297,8186,ST,1000
100,1006316,0001,MAT000465,5742,ST,1000
100,1006317,0001,MAT000077,6529,ST,1000
100,1006318,0001,MAT000255,5499,ST,1200
100,1006319,0001,MAT000206,1558,ST,1000
100,1006320,0001,MAT000250,6817,ST,1000
100,1006321,0001,MAT000080,8267,ST,1100
100,1006322,0001,MAT000239,8747,ST,1100
100,1006323,0001,MAT000175,2558,ST,1200
100,1006324,0001,MAT000183,7292,ST,1000
100,1006325,0001,MAT000069,3207,ST,1100
100,1006326,0001,MAT000083,6666,ST,1100
100,1006327,0001,MAT000293,4084,ST,1100
100,1006328,0001,MAT000150,6904,ST,1200
100,1006329,0001,MAT000019,3952,ST,1100
100,1006330,0001,MAT000497,9447,ST,1000
100,1006331,0001,MAT000174,3487,ST,1000
100,1006332,0001,MAT000371,1780,ST,1000
100,1006333,0001,MAT000135,6639,ST,1000
100,1006334,0001,MAT000404,5084,ST,1100
100,1006335,0001,MAT000178,7195,ST,1200
100,1006336,0001,MAT000104,4137,ST,1200
100,1006337,0001,MAT000153,9523,ST,1100
100,1006338,0001,MAT000197,2719,ST,1100
100,1006339,0001,MAT000491,7468,ST,1000
100,1006340,0001,MAT000152,4524,ST,1200
100,1006341,0001,MAT000095,778,ST,1200
100,1006342,0001,MAT000413,5161,ST,1200
100,1006343,0001,MAT000421,7226,ST,1000
100,1006344,0001,MAT000263,3114,ST,1100
100,1006345,0001,MAT000341,1778,ST,1000
100,1006346,0001,MAT000341,2154,ST,1100
100,1006347,0001,MAT000194,5767,ST,1200
100,1006348,0001,MAT000468,3243,ST,1000
100,1006349,0001,MAT000383,8530,ST,1100
100,1006350,0001,MAT000497,2310,ST,1200
100,1006351,0001,MAT000122,7922,ST,1100
100,1006352,0001,MAT000206,1842,ST,1000
100,1006353,0001,MAT000093,8232,ST,1000
100,1006354,0001,MAT000018,2532,ST,1000
100,1006355,0001,MAT000009,5483,ST,1200
100,1006356,0001,MAT000249,2501,ST,1100
100,1006357,0001,MAT000465,5923,ST,1000
100,1006358,0001,MAT000402,9890,ST,1200
100,1006359,0001,MAT000216,4918,ST,1200
100,1006360,0001,MAT000181,2769,ST,1200
100,1006361,0001,MAT000213,4018,ST,1200
100,1006362,0001,MAT000266,302,ST,1200
100,1006363,0001,MAT000113,8819,ST,1000
100,1006364,0001,MAT000014,4556,ST,1100
100,1006365,0001,MAT000083,5213,ST,1100
100,1006366,0001,MAT000124,3768,ST,1100
100,1006367,0001,MAT000086,1388,ST,1000
100,1006368,0001,MAT000367,4622,ST,1100
100,1006369,0001,MAT000453,1919,ST,1100
100,1006370,0001,MAT000211,7207,ST,1000
100,1006371,0001,MAT000304,1535,ST,1200
100,1006372,0001,MAT000426,8770,ST,1000
100,1006373,0001,MAT000011,687,ST,1200
100,1006374,0001,MAT000100,640,ST,1100
100,1006375,0001,MAT000272,9931,ST,1100
100,1006376,0001,MAT000310,9286,ST,1000
100,1006377,0001,MAT000324,1591,ST,1200
100,1006378,0001,MAT000275,5574,ST,1200
100,1006379,0001,MAT000404,7764,ST,1100
100,1006380,0001,MAT000002,2970,ST,1000
100,1006381,0001,MAT000153,6525,ST,1100
100,1006382,0001,MAT000379,2812,ST,1100
100,1006383,0001,MAT000422,3477,ST,1000
100,1006384,0001,MAT000159,8129,ST,1000
100,1006385,0001,MAT000200,1661,ST,1000
100,1006386,0001,MAT000122,3753,ST,1100
100,1006387,0001,MAT000282,4372,ST,1100
100,1006388,0001,MAT000403,7705,ST,1200
100,1006389,0001,MAT000006,9216,ST,1200
100,1006390,0001,MAT000261,4183,ST,1200
100,1006391,0001,MAT000011,1573,ST,1000
100,1006392,0001,MAT000001,9795,ST,1000
100,1006393,0001,MAT000113,7585,ST,1100
100,1006394,0001,MAT000375,6193,ST,1100
100,1006395,0001,MAT000015,1691,ST,1000
100,1006396,0001,MAT000002,800,ST,1200
100,1006397,0001,MAT000403,7252,ST,1100
100,1006398,0001,MAT000003,3913,ST,1100
100,1006399,0001,MAT000231,1048,ST,1000
100,1006400,0001,MAT000144,5200,ST,1100
100,1006401,0001,MAT000213,4765,ST,1000
100,1006402,0001,MAT000152,1820,ST,1200
100,1006403,0001,MAT000086,4663,ST,1100
100,1006404,0001,MAT000065,5397,ST,1200
100,1006405,0001,MAT000324,2447,ST,1000
100,1006406,0001,MAT000280,4390,ST,1100
100,1006407,0001,MAT000144,1720,ST,1000
100,1006408,0001,MAT000213,7709,ST,1200
100,1006409,0001,MAT000427,603,ST,1100
100,1006410,0001,MAT000281,9499,ST,1000
100,1006411,0001,MAT000069,8050,ST,1000
100,1006412,0001,MAT000012,1921,ST,1000
100,1006413,0001,MAT000075,1356,ST,1000
100,1006414,0001,MAT000294,2498,ST,1000
100,1006415,0001,MAT000376,5805,ST,1100
100,1006416,0001,MAT000263,7281,ST,1100
100,1006417,0001,MAT000274,1713,ST,1000
100,1006418,0001,MAT000249,9568,ST,1000
100,1006419,0001,MAT000347,8879,ST,1100
100,1006420,0001,MAT000213,2571,ST,1000
100,1006421,0001,MAT000205,5435,ST,1100
100,1006422,0001,MAT000069,7558,ST,1100
100,1006423,0001,MAT000451,3547,ST,1100
100,1006424,0001,MAT000275,656,ST,1100
100,1006425,0001,MAT000015,9883,ST,1100
100,1006426,0001,MAT000183,6462,ST,1200
100,1006427,0001,MAT000329,8989,ST,1100
100,1006428,0001,MAT000195,6351,ST,1100
100,1006429,0001,MAT000431,5535,ST,1000
100,1006430,0001,MAT000173,3379,ST,1000
100,1006431,0001,MAT000220,1630,ST,1100
100,1006432,0001,MAT000421,6726,ST,1000
100,1006433,0001,MAT000200,7261,ST,1000
100,1006434,0001,MAT000173,6736,ST,1100
100,1006435,0001,MAT000404,8918,ST,1000
100,1006436,0001,MAT000111,3383,ST,1100
100,1006437,0001,MAT000416,3202,ST,1200
100,1006438,0001,MAT000125,149,ST,1000
100,1006439,0001,MAT000453,1955,ST,1000
100,1006440,0001,MAT000499,4874,ST,1100
100,1006441,0001,MAT000301,5385,ST,1100
100,1006442,0001,MAT000167,8711,ST,1100
100,1006443,0001,MAT000315,4260,ST,1100
100,1006444,0001,MAT000365,5895,ST,1100
100,1006445,0001,MAT000019,5312,ST,1000
100,1006446,0001,MAT000281,9530,ST,1200
100,1006447,0001,MAT000181,5860,ST,1000
100,1006448,0001,MAT000093,6328,ST,1100
100,1006449,0001,MAT000352,2632,ST,1000
100,1006450,0001,MAT000379,7559,ST,1100
100,1006451,0001,MAT000289,7057,ST,1100
100,1006452,0001,MAT000176,1959,ST,1200
100,1006453,0001,MAT000238,4634,ST,1200
100,1006454,0001,MAT000250,7340,ST,1100
100,1006455,0001,MAT000004,3279,ST,1100
100,1006456,0001,MAT000343,1771,ST,1200
100,1006457,0001,MAT000416,4152,ST,1200
100,1006458,0001,MAT000019,6163,ST,1200
100,1006459,0001,MAT000168,7475,ST,1200
100,1006460,0001,MAT000200,2615,ST,1000
100,1006461,0001,MAT000341,8163,ST,1100
100,1006462,0001,MAT000166,9557,ST,1000
100,1006463,0001,MAT000468,3209,ST,1200
100,1006464,0001,MAT000372,6091,ST,1000
100,1006465,0001,MAT000358,8073,ST,1200
100,1006466,0001,MAT000124,6580,ST,1000
100,1006467,0001,MAT000064,7604,ST,1000
100,1006468,0001,MAT000312,7932,ST,1000
100,1006469,0001,MAT000231,2045,ST,1000
100,1006470,0001,MAT000171,6305,ST,1200
100,1006471,0001,MAT000197,3632,ST,1000
100,1006472,0001,MAT000168,7291,ST,1100
100,1006473,0001,MAT000275,7915,ST,1000
100,1006474,0001,MAT000352,2041,ST,1200
100,1006475,0001,MAT000016,5006,ST,1000
100,1006476,0001,MAT000166,5290,ST,1200
100,1006477,0001,MAT000117,9840,ST,1100
100,1006478,0001,MAT000008,5974,ST,1000
100,1006479,0001,MAT000080,3780,ST,1000
100,1006480,0001,MAT000143,3509,ST,1200
100,1006481,0001,MAT000197,9498,ST,1000
100,1006482,0001,MAT000290,3703,ST,1200
100,1006483,0001,MAT000417,6534,ST,1000
100,1006484,0001,MAT000239,5892,ST,1100
100,1006485,0001,MAT000379,6912,ST,1100
100,1006486,0001,MAT000015,7526,ST,1000
100,1006487,0001,MAT000143,8669,ST,1100
100,1006488,0001,MAT000263,4213,ST,1100
100,1006489,0001,MAT000239,1892,ST,1200
100,1006490,0001,MAT000009,2785,ST,1000
100,1006491,0001,MAT000379,7976,ST,1000
100,1006492,0001,MAT000315,1883,ST,1000
100,1006493,0001,MAT000176,7435,ST,1100
100,1006494,0001,MAT000117,9170,ST,1000
100,1006495,0001,MAT000009,2466,ST,1200
100,1006496,0001,MAT000262,4512,ST,1100
100,1006497,0001,MAT000453,4940,ST,1000
100,1006498,0001,MAT000242,2334,ST,1200
100,1006499,0001,MAT000104,984,ST,1100
100,1006500,0001,MAT000402,4555,ST,1200
100,1006501,0001,MAT000086,8613,ST,1000
100,1006502,0001,MAT000289,907,ST,1100
100,1006503,0001,MAT000122,762,ST,1200
100,1006504,0001,MAT000426,9910,ST,1000
100,1006505,0001,MAT000324,5042,ST,1100
100,1006506,0001,MAT000010,7850,ST,1200
100,1006507,0001,MAT000195,3742,ST,1000
100,1006508,0001,MAT000174,417,ST,1000
100,1006509,0001,MAT000117,6658,ST,1100
100,1006510,0001,MAT000206,6056,ST,1000
100,1006511,0001,MAT000451,9897,ST,1200
100,1006512,0001,MAT000474,3580,ST,1200
100,1006513,0001,MAT000117,7457,ST,1200
100,1006514,0001,MAT000216,5040,ST,1000
100,1006515,0001,MAT000261,9750,ST,1200
100,1006516,0001,MAT000422,8483,ST,1000
100,1006517,0001,MAT000011,1640,ST,1100
100,1006518,0001,MAT000150,5699,ST,1000
100,1006519,0001,MAT000266,3727,ST,1000
100,1006520,0001,MAT000258,1797,ST,1000
100,1006521,0001,MAT000135,9431,ST,1200
100,1006522,0001,MAT000324,2665,ST,1100
100,1006523,0001,MAT000104,1899,ST,1100
100,1006524,0001,MAT000173,8500,ST,1000
100,1006525,0001,MAT000010,5009,ST,1200
100,1006526,0001,MAT000301,8568,ST,1200
100,1006527,0001,MAT000013,3520,ST,1200
100,1006528,0001,MAT000242,7360,ST,1200
100,1006529,0001,MAT000117,4736,ST,1100
100,1006530,0001,MAT000154,3071,ST,1100
100,1006531,0001,MAT000422,8191,ST,1100
100,1006532,0001,MAT000015,1650,ST,1200
100,1006533,0001,MAT000275,8442,ST,1000
100,1006534,0001,MAT000231,8869,ST,1100
100,1006535,0001,MAT000002,4677,ST,1100
100,1006536,0001,MAT000367,1871,ST,1200
100,1006537,0001,MAT000148,6897,ST,1100
100,1006538,0001,MAT000238,2235,ST,1100
100,1006539,0001,MAT000402,6963,ST,1000
100,1006540,0001,MAT000379,947,ST,1100
100,1006541,0001,MAT000191,2011,ST,1200
100,1006542,0001,MAT000166,6201,ST,1200
100,1006543,0001,MAT000220,5799,ST,1200
100,1006544,0001,MAT000069,2555,ST,1100
100,1006545,0001,MAT000258,9917,ST,1200
100,1006546,0001,MAT000465,8727,ST,1000
100,1006547,0001,MAT000181,9251,ST,1100
100,1006548,0001,MAT000312,1061,ST,1000
100,1006549,0001,MAT000205,9346,ST,1200
100,1006550,0001,MAT000468,8057,ST,1100
100,1006551,0001,MAT000176,9403,ST,1200
100,1006552,0001,MAT000015,7361,ST,1000
100,1006553,0001,MAT000499,5956,ST,1200
100,1006554,0001,MAT000372,7479,ST,1200
100,1006555,0001,MAT000343,4031,ST,1000
100,1006556,0001,MAT000242,9245,ST,1100
100,1006557,0001,MAT000440,8351,ST,1000
100,1006558,0001,MAT000352,4480,ST,1100
100,1006559,0001,MAT000064,7032,ST,1000
100,1006560,0001,MAT000077,2643,ST,1100
100,1006561,0001,MAT000195,7244,ST,1100
100,1006562,0001,MAT000211,6392,ST,1100
100,1006563,0001,MAT000250,7337,ST,1100
100,1006564,0001,MAT000311,6943,ST,1200
100,1006565,0001,MAT000002,9863,ST,1200
100,1006566,0001,MAT000017,5946,ST,1100
100,1006567,0001,MAT000192,7867,ST,1200
100,1006568,0001,MAT000289,8005,ST,1000
100,1006569,0001,MAT000367,4804,ST,1100
100,1006570,0001,MAT000183,9117,ST,1000
100,1006571,0001,MAT000014,2936,ST,1000
100,1006572,0001,MAT000355,3761,ST,1000
100,1006573,0001,MAT000082,8619,ST,1000
100,1006574,0001,MAT000001,8651,ST,1200
100,1006575,0001,MAT000195,4736,ST,1000
100,1006576,0001,MAT000249,8853,ST,1000
100,1006577,0001,MAT000075,9821,ST,1100
100,1006578,0001,MAT000002,1992,ST,1200
100,1006579,0001,MAT000168,146,ST,1200
100,1006580,0001,MAT000201,120,ST,1000
100,1006581,0001,MAT000016,8620,ST,1000
100,1006582,0001,MAT000357,5998,ST,1000
100,1006583,0001,MAT000347,6328,ST,1000
100,1006584,0001,MAT000135,8200,ST,1100
100,1006585,0001,MAT000282,1916,ST,1200
100,1006586,0001,MAT000274,5794,ST,1100
100,1006587,0001,MAT000289,4258,ST,1100
100,1006588,0001,MAT000178,3324,ST,1200
100,1006589,0001,MAT000483,8562,ST,1200
100,1006590,0001,MAT000347,4570,ST,1000
100,1006591,0001,MAT000383,2229,ST,1100
100,1006592,0001,MAT000011,8432,ST,1100
100,1006593,0001,MAT000311,1734,ST,1200
100,1006594,0001,MAT000310,3352,ST,1100
100,1006595,0001,MAT000206,9281,ST,1200
100,1006596,0001,MAT000013,4668,ST,1000
100,1006597,0001,MAT000166,828,ST,1200
100,1006598,0001,MAT000200,3850,ST,1000
100,1006599,0001,MAT000083,1237,ST,1100
100,1006600,0001,MAT000153,6477,ST,1000
100,1006601,0001,MAT000367,4162,ST,1100
100,1006602,0001,MAT000154,7487,ST,1200
100,1006603,0001,MAT000113,5501,ST,1100
100,1006604,0001,MAT000003,4268,ST,1000
100,1006605,0001,MAT000428,3826,ST,1100
100,1006606,0001,MAT000111,9011,ST,1000
100,1006607,0001,MAT000179,4476,ST,1200
100,1006608,0001,MAT000263,7772,ST,1100
100,1006609,0001,MAT000293,1418,ST,1000
100,1006610,0001,MAT000341,8115,ST,1200
100,1006611,0001,MAT000205,5070,ST,1200
100,1006612,0001,MAT000357,6550,ST,1200
100,1006613,0001,MAT000282,1471,ST,1100
100,1006614,0001,MAT000491,5721,ST,1200
100,1006615,0001,MAT000018,4618,ST,1000
100,1006616,0001,MAT000426,4464,ST,1100
100,1006617,0001,MAT000416,4836,ST,1100
100,1006618,0001,MAT000211,2752,ST,1100
100,1006619,0001,MAT000451,9093,ST,1000
100,1006620,0001,MAT000468,6378,ST,1100
100,1006621,0001,MAT000124,6566,ST,1200
