MANDT,TKNUM,TPNUM,VBELN
100,0000001397,0001,0080002792
100,0000001397,0002,0080002793
100,0000001398,0001,0080002794
100,0000001398,0002,0080002795
100,0000001399,0001,0080002796
100,0000001399,0002,0080002797
100,0000001400,0001,0080002798
100,0000001400,0002,0080002799
100,0000001401,0001,0080002800
100,0000001401,0002,0080002801
100,0000001402,0001,0080002802
100,0000001402,0002,0080002803
100,0000001403,0001,0080002804
100,0000001403,0002,0080002805
100,0000001404,0001,0080002806
100,0000001404,0002,0080002807
100,0000001405,0001,0080002808
100,0000001405,0002,0080002809
100,0000001406,0001,0080002810
100,0000001406,0002,0080002811
100,0000001407,0001,0080002812
100,0000001407,0002,0080002813
100,0000001408,0001,0080002814
100,0000001408,0002,0080002815
100,0000001409,0001,0080002816
100,0000001409,0002,0080002817
100,0000001410,0001,0080002818
100,0000001410,0002,0080002819
100,0000001411,0001,0080002820
100,0000001411,0002,0080002821
100,0000001412,0001,0080002822
100,0000001412,0002,0080002823
100,0000001413,0001,0080002824
100,0000001413,0002,0080002825
100,0000001414,0001,0080002826
100,0000001414,0002,0080002827
100,0000001415,0001,0080002828
100,0000001415,0002,0080002829
100,0000001416,0001,0080002830
100,0000001416,0002,0080002831
100,0000001417,0001,0080002832
100,0000001417,0002,0080002833
100,0000001418,0001,0080002834
100,0000001418,0002,0080002835
100,0000001419,0001,0080002836
100,0000001419,0002,0080002837
100,0000001420,0001,0080002838
100,0000001420,0002,0080002839
100,0000001421,0001,0080002840
100,0000001421,0002,0080002841
100,0000001422,0001,0080002842
100,0000001422,0002,0080002843
100,0000001423,0001,0080002844
100,0000001423,0002,0080002845
100,0000001424,0001,0080002846
100,0000001424,0002,0080002847
100,0000001425,0001,0080002848
100,0000001425,0002,0080002849
100,0000001426,0001,0080002850
100,0000001426,0002,0080002851
100,0000001427,0001,0080002852
100,0000001427,0002,0080002853
100,0000001428,0001,0080002854
100,0000001428,0002,0080002855
100,0000001429,0001,0080002856
100,0000001429,0002,0080002857
100,0000001430,0001,0080002858
100,0000001430,0002,0080002859
100,0000001431,0001,0080002860
100,0000001431,0002,0080002861
100,0000001432,0001,0080002862
100,0000001432,0002,0080002863
100,0000001433,0001,0080002864
100,0000001433,0002,0080002865
100,0000001434,0001,0080002866
100,0000001434,0002,0080002867
100,0000001435,0001,0080002868
100,0000001435,0002,0080002869
100,0000001436,0001,0080002870
100,0000001436,0002,0080002871
100,0000001437,0001,0080002872
100,0000001437,0002,0080002873
100,0000001438,0001,0080002874
100,0000001438,0002,0080002875
100,0000001439,0001,0080002876
100,0000001439,0002,0080002877
100,0000001440,0001,0080002878
100,0000001440,0002,0080002879
100,0000001441,0001,0080002880
100,0000001441,0002,0080002881
100,0000001442,0001,0080002882
100,0000001442,0002,0080002883
100,0000001443,0001,0080002884
100,0000001443,0002,0080002885
100,0000001444,0001,0080002886
100,0000001444,0002,0080002887
100,0000001445,0001,0080002888
100,0000001445,0002,0080002889
100,0000001446,0001,0080002890
100,0000001446,0002,0080002891
100,0000001447,0001,0080002892
100,0000001447,0002,0080002893
100,0000001448,0001,0080002894
100,0000001448,0002,0080002895
100,0000001449,0001,0080002896
100,0000001449,0002,0080002897
100,0000001450,0001,0080002898
100,0000001450,0002,0080002899
100,0000001451,0001,0080002900
100,0000001451,0002,0080002901
100,0000001452,0001,0080002902
100,0000001452,0002,0080002903
100,0000001453,0001,0080002904
100,0000001453,0002,0080002905
100,0000001454,0001,0080002906
100,0000001454,0002,0080002907
100,0000001455,0001,0080002908
100,0000001455,0002,0080002909
100,0000001456,0001,0080002910
100,0000001456,0002,0080002911
100,0000001457,0001,0080002912
100,0000001457,0002,0080002913
100,0000001458,0001,0080002914
100,0000001458,0002,0080002915
100,0000001459,0001,0080002916
100,0000001459,0002,0080002917
100,0000001460,0001,0080002918
100,0000001460,0002,0080002919
100,0000001461,0001,0080002920
100,0000001461,0002,0080002921
100,0000001462,0001,0080002922
100,0000001462,0002,0080002923
100,0000001463,0001,0080002924
100,0000001463,0002,0080002925
100,0000001464,0001,0080002926
100,0000001464,0002,0080002927
100,0000001465,0001,0080002928
100,0000001465,0002,0080002929
100,0000001466,0001,0080002930
100,0000001466,0002,0080002931
100,0000001467,0001,0080002932
100,0000001467,0002,0080002933
100,0000001468,0001,0080002934
100,0000001468,0002,0080002935
100,0000001469,0001,0080002936
100,0000001469,0002,0080002937
100,0000001470,0001,0080002938
100,0000001470,0002,0080002939
100,0000001471,0001,0080002940
100,0000001471,0002,0080002941
100,0000001472,0001,0080002942
100,0000001472,0002,0080002943
100,0000001473,0001,0080002944
100,0000001473,0002,0080002945
100,0000001474,0001,0080002946
100,0000001474,0002,0080002947
100,0000001475,0001,0080002948
100,0000001475,0002,0080002949
100,0000001476,0001,0080002950
100,0000001476,0002,0080002951
100,0000001477,0001,0080002952
100,0000001477,0002,0080002953
100,0000001478,0001,0080002954
100,0000001478,0002,0080002955
100,0000001479,0001,0080002956
100,0000001479,0002,0080002957
100,0000001480,0001,0080002958
100,0000001480,0002,0080002959
100,0000001481,0001,0080002960
100,0000001481,0002,0080002961
100,0000001482,0001,0080002962
100,0000001482,0002,0080002963
100,0000001483,0001,0080002964
100,0000001483,0002,0080002965
100,0000001484,0001,0080002966
100,0000001484,0002,0080002967
100,0000001485,0001,0080002968
100,0000001485,0002,0080002969
100,0000001486,0001,0080002970
100,0000001486,0002,0080002971
100,0000001487,0001,0080002972
100,0000001487,0002,0080002973
100,0000001488,0001,0080002974
100,0000001488,0002,0080002975
100,0000001489,0001,0080002976
100,0000001489,0002,0080002977
100,0000001490,0001,0080002978
100,0000001490,0002,0080002979
100,0000001491,0001,0080002980
100,0000001491,0002,0080002981
100,0000001492,0001,0080002982
100,0000001492,0002,0080002983
100,0000001493,0001,0080002984
100,0000001493,0002,0080002985
100,0000001494,0001,0080002986
100,0000001494,0002,0080002987
100,0000001495,0001,0080002988
100,0000001495,0002,0080002989
100,0000001496,0001,0080002990
100,0000001496,0002,0080002991
100,0000001497,0001,0080002992
100,0000001497,0002,0080002993
100,0000001498,0001,0080002994
100,0000001498,0002,0080002995
100,0000001499,0001,0080002996
100,0000001499,0002,0080002997
100,0000001500,0001,0080002998
100,0000001500,0002,0080002999
100,0000001501,0001,0080003000
100,0000001501,0002,0080003001
100,0000001502,0001,0080003002
100,0000001502,0002,0080003003
100,0000001503,0001,0080003004
100,0000001503,0002,0080003005
100,0000001504,0001,0080003006
100,0000001504,0002,0080003007
100,0000001505,0001,0080003008
100,0000001505,0002,0080003009
100,0000001506,0001,0080003010
100,0000001506,0002,0080003011
100,0000001507,0001,0080003012
100,0000001507,0002,0080003013
100,0000001508,0001,0080003014
100,0000001508,0002,0080003015
100,0000001509,0001,0080003016
100,0000001509,0002,0080003017
100,0000001510,0001,0080003018
100,0000001510,0002,0080003019
100,0000001511,0001,0080003020
100,0000001511,0002,0080003021
100,0000001512,0001,0080003022
100,0000001512,0002,0080003023
100,0000001513,0001,0080003024
100,0000001513,0002,0080003025
100,0000001514,0001,0080003026
100,0000001514,0002,0080003027
100,0000001515,0001,0080003028
100,0000001515,0002,0080003029
100,0000001516,0001,0080003030
100,0000001516,0002,0080003031
100,0000001517,0001,0080003032
100,0000001517,0002,0080003033
100,0000001518,0001,0080003034
100,0000001518,0002,0080003035
100,0000001519,0001,0080003036
100,0000001519,0002,0080003037
100,0000001520,0001,0080003038
100,0000001520,0002,0080003039
100,0000001521,0001,0080003040
100,0000001521,0002,0080003041
100,0000001522,0001,0080003042
100,0000001522,0002,0080003043
100,0000001523,0001,0080003044
100,0000001523,0002,0080003045
100,0000001524,0001,0080003046
100,0000001524,0002,0080003047
100,0000001525,0001,0080003048
100,0000001525,0002,0080003049
100,0000001526,0001,0080003050
100,0000001526,0002,0080003051
100,0000001527,0001,0080003052
100,0000001527,0002,0080003053
100,0000001528,0001,0080003054
100,0000001528,0002,0080003055
100,0000001529,0001,0080003056
100,0000001529,0002,0080003057
100,0000001530,0001,0080003058
100,0000001530,0002,0080003059
100,0000001531,0001,0080003060
100,0000001531,0002,0080003061
100,0000001532,0001,0080003062
100,0000001532,0002,0080003063
100,0000001533,0001,0080003064
100,0000001533,0002,0080003065
100,0000001534,0001,0080003066
100,0000001534,0002,0080003067
100,0000001535,0001,0080003068
100,0000001535,0002,0080003069
100,0000001536,0001,0080003070
100,0000001536,0002,0080003071
100,0000001537,0001,0080003072
100,0000001537,0002,0080003073
100,0000001538,0001,0080003074
100,0000001538,0002,0080003075
100,0000001539,0001,0080003076
100,0000001539,0002,0080003077
100,0000001540,0001,0080003078
100,0000001540,0002,0080003079
100,0000001541,0001,0080003080
100,0000001541,0002,0080003081
100,0000001542,0001,0080003082
100,0000001542,0002,0080003083
100,0000001543,0001,0080003084
100,0000001543,0002,0080003085
100,0000001544,0001,0080003086
100,0000001544,0002,0080003087
100,0000001545,0001,0080003088
100,0000001545,0002,0080003089
100,0000001546,0001,0080003090
100,0000001546,0002,0080003091
100,0000001547,0001,0080003092
100,0000001547,0002,0080003093
100,0000001548,0001,0080003094
100,0000001548,0002,0080003095
100,0000001549,0001,0080003096
100,0000001549,0002,0080003097
100,0000001550,0001,0080003098
100,0000001550,0002,0080003099
100,0000001551,0001,0080003100
100,0000001551,0002,0080003101
100,0000001552,0001,0080003102
100,0000001552,0002,0080003103
100,0000001553,0001,0080003104
100,0000001553,0002,0080003105
100,0000001554,0001,0080003106
100,0000001554,0002,0080003107
100,0000001555,0001,0080003108
100,0000001555,0002,0080003109
100,0000001556,0001,0080003110
100,0000001556,0002,0080003111
100,0000001557,0001,0080003112
100,0000001557,0002,0080003113
100,0000001558,0001,0080003114
100,0000001558,0002,0080003115
100,0000001559,0001,0080003116
100,0000001559,0002,0080003117
100,0000001560,0001,0080003118
100,0000001560,0002,0080003119
100,0000001561,0001,0080003120
100,0000001561,0002,0080003121
100,0000001562,0001,0080003122
100,0000001562,0002,0080003123
100,0000001563,0001,0080003124
100,0000001563,0002,0080003125
100,0000001564,0001,0080003126
100,0000001564,0002,0080003127
100,0000001565,0001,0080003128
100,0000001565,0002,0080003129
100,0000001566,0001,0080003130
100,0000001566,0002,0080003131
100,0000001567,0001,0080003132
100,0000001567,0002,0080003133
100,0000001568,0001,0080003134
100,0000001568,0002,0080003135
100,0000001569,0001,0080003136
100,0000001569,0002,0080003137
100,0000001570,0001,0080003138
100,0000001570,0002,0080003139
100,0000001571,0001,0080003140
100,0000001571,0002,0080003141
100,0000001572,0001,0080003142
100,0000001572,0002,0080003143
100,0000001573,0001,0080003144
100,0000001573,0002,0080003145
100,0000001574,0001,0080003146
100,0000001574,0002,0080003147
100,0000001575,0001,0080003148
100,0000001575,0002,0080003149
100,0000001576,0001,0080003150
100,0000001576,0002,0080003151
100,0000001577,0001,0080003152
100,0000001577,0002,0080003153
100,0000001578,0001,0080003154
100,0000001578,0002,0080003155
100,0000001579,0001,0080003156
100,0000001579,0002,0080003157
100,0000001580,0001,0080003158
100,0000001580,0002,0080003159
100,0000001581,0001,0080003160
100,0000001581,0002,0080003161
100,0000001582,0001,0080003162
100,0000001582,0002,0080003163
100,0000001583,0001,0080003164
100,0000001583,0002,0080003165
100,0000001584,0001,0080003166
100,0000001584,0002,0080003167
100,0000001585,0001,0080003168
100,0000001585,0002,0080003169
100,0000001586,0001,0080003170
100,0000001586,0002,0080003171
100,0000001587,0001,0080003172
100,0000001587,0002,0080003173
100,0000001588,0001,0080003174
100,0000001588,0002,0080003175
100,0000001589,0001,0080003176
100,0000001589,0002,0080003177
100,0000001590,0001,0080003178
100,0000001590,0002,0080003179
100,0000001591,0001,0080003180
100,0000001591,0002,0080003181
100,0000001592,0001,0080003182
100,0000001592,0002,0080003183
100,0000001593,0001,0080003184
100,0000001593,0002,0080003185
100,0000001594,0001,0080003186
100,0000001594,0002,0080003187
100,0000001595,0001,0080003188
100,0000001595,0002,0080003189
100,0000001596,0001,0080003190
100,0000001596,0002,0080003191
100,0000001597,0001,0080003192
100,0000001597,0002,0080003193
100,0000001598,0001,0080003194
100,0000001598,0002,0080003195
100,0000001599,0001,0080003196
100,0000001599,0002,0080003197
100,0000001600,0001,0080003198
100,0000001600,0002,0080003199
100,0000001601,0001,0080003200
100,0000001601,0002,0080003201
100,0000001602,0001,0080003202
100,0000001602,0002,0080003203
100,0000001603,0001,0080003204
100,0000001603,0002,0080003205
100,0000001604,0001,0080003206
100,0000001604,0002,0080003207
100,0000001605,0001,0080003208
100,0000001605,0002,0080003209
100,0000001606,0001,0080003210
100,0000001606,0002,0080003211
100,0000001607,0001,0080003212
100,0000001607,0002,0080003213
100,0000001608,0001,0080003214
100,0000001608,0002,0080003215
100,0000001609,0001,0080003216
100,0000001609,0002,0080003217
100,0000001610,0001,0080003218
100,0000001610,0002,0080003219
100,0000001611,0001,0080003220
100,0000001611,0002,0080003221
100,0000001612,0001,0080003222
100,0000001612,0002,0080003223
100,0000001613,0001,0080003224
100,0000001613,0002,0080003225
100,0000001614,0001,0080003226
100,0000001614,0002,0080003227
100,0000001615,0001,0080003228
100,0000001615,0002,0080003229
100,0000001616,0001,0080003230
100,0000001616,0002,0080003231
100,0000001617,0001,0080003232
100,0000001617,0002,0080003233
100,0000001618,0001,0080003234
100,0000001618,0002,0080003235
100,0000001619,0001,0080003236
100,0000001619,0002,0080003237
100,0000001620,0001,0080003238
100,0000001620,0002,0080003239
100,0000001621,0001,0080003240
100,0000001621,0002,0080003241
100,0000001622,0001,0080003242
100,0000001622,0002,0080003243
100,0000001623,0001,0080003244
100,0000001623,0002,0080003245
100,0000001624,0001,0080003246
100,0000001624,0002,0080003247
100,0000001625,0001,0080003248
100,0000001625,0002,0080003249
100,0000001626,0001,0080003250
100,0000001626,0002,0080003251
100,0000001627,0001,0080003252
100,0000001627,0002,0080003253
100,0000001628,0001,0080003254
100,0000001628,0002,0080003255
100,0000001629,0001,0080003256
100,0000001629,0002,0080003257
100,0000001630,0001,0080003258
100,0000001630,0002,0080003259
100,0000001631,0001,0080003260
100,0000001631,0002,0080003261
100,0000001632,0001,0080003262
100,0000001632,0002,0080003263
100,0000001633,0001,0080003264
100,0000001633,0002,0080003265
100,0000001634,0001,0080003266
100,0000001634,0002,0080003267
100,0000001635,0001,0080003268
100,0000001635,0002,0080003269
100,0000001636,0001,0080003270
100,0000001636,0002,0080003271
100,0000001637,0001,0080003272
100,0000001637,0002,0080003273
100,0000001638,0001,0080003274
100,0000001638,0002,0080003275
100,0000001639,0001,0080003276
100,0000001639,0002,0080003277
100,0000001640,0001,0080003278
100,0000001640,0002,0080003279
100,0000001641,0001,0080003280
100,0000001641,0002,0080003281
100,0000001642,0001,0080003282
100,0000001642,0002,0080003283
100,0000001643,0001,0080003284
100,0000001643,0002,0080003285
100,0000001644,0001,0080003286
100,0000001644,0002,0080003287
100,0000001645,0001,0080003288
100,0000001645,0002,0080003289
100,0000001646,0001,0080003290
100,0000001646,0002,0080003291
100,0000001647,0001,0080003292
100,0000001647,0002,0080003293
100,0000001648,0001,0080003294
100,0000001648,0002,0080003295
100,0000001649,0001,0080003296
100,0000001649,0002,0080003297
100,0000001650,0001,0080003298
100,0000001650,0002,0080003299
100,0000001651,0001,0080003300
100,0000001651,0002,0080003301
100,0000001652,0001,0080003302
100,0000001652,0002,0080003303
100,0000001653,0001,0080003304
100,0000001653,0002,0080003305
100,0000001654,0001,0080003306
100,0000001654,0002,0080003307
100,0000001655,0001,0080003308
100,0000001655,0002,0080003309
100,0000001656,0001,0080003310
100,0000001656,0002,0080003311
100,0000001657,0001,0080003312
100,0000001657,0002,0080003313
100,0000001658,0001,0080003314
100,0000001658,0002,0080003315
100,0000001659,0001,0080003316
100,0000001659,0002,0080003317
100,0000001660,0001,0080003318
100,0000001660,0002,0080003319
100,0000001661,0001,0080003320
100,0000001661,0002,0080003321
100,0000001662,0001,0080003322
100,0000001662,0002,0080003323
100,0000001663,0001,0080003324
100,0000001663,0002,0080003325
100,0000001664,0001,0080003326
100,0000001664,0002,0080003327
100,0000001665,0001,0080003328
100,0000001665,0002,0080003329
100,0000001666,0001,0080003330
100,0000001666,0002,0080003331
100,0000001667,0001,0080003332
100,0000001667,0002,0080003333
100,0000001668,0001,0080003334
100,0000001668,0002,0080003335
100,0000001669,0001,0080003336
100,0000001669,0002,0080003337
100,0000001670,0001,0080003338
100,0000001670,0002,0080003339
100,0000001671,0001,0080003340
100,0000001671,0002,0080003341
100,0000001672,0001,0080003342
100,0000001672,0002,0080003343
100,0000001673,0001,0080003344
100,0000001673,0002,0080003345
100,0000001674,0001,0080003346
100,0000001674,0002,0080003347
100,0000001675,0001,0080003348
100,0000001675,0002,0080003349
100,0000001676,0001,0080003350
100,0000001676,0002,0080003351
100,0000001677,0001,0080003352
100,0000001677,0002,0080003353
100,0000001678,0001,0080003354
100,0000001678,0002,0080003355
100,0000001679,0001,0080003356
100,0000001679,0002,0080003357
100,0000001680,0001,0080003358
100,0000001680,0002,0080003359
100,0000001681,0001,0080003360
100,0000001681,0002,0080003361
100,0000001682,0001,0080003362
100,0000001682,0002,0080003363
100,0000001683,0001,0080003364
100,0000001683,0002,0080003365
100,0000001684,0001,0080003366
100,0000001684,0002,0080003367
100,0000001685,0001,0080003368
100,0000001685,0002,0080003369
100,0000001686,0001,0080003370
100,0000001686,0002,0080003371
100,0000001687,0001,0080003372
100,0000001687,0002,0080003373
100,0000001688,0001,0080003374
100,0000001688,0002,0080003375
100,0000001689,0001,0080003376
100,0000001689,0002,0080003377
100,0000001690,0001,0080003378
100,0000001690,0002,0080003379
100,0000001691,0001,0080003380
100,0000001691,0002,0080003381
100,0000001692,0001,0080003382
100,0000001692,0002,0080003383
100,0000001693,0001,0080003384
100,0000001693,0002,0080003385
100,0000001694,0001,0080003386
100,0000001694,0002,0080003387
100,0000001695,0001,0080003388
100,0000001695,0002,0080003389
100,0000001696,0001,0080003390
100,0000001696,0002,0080003391
100,0000001697,0001,0080003392
100,0000001697,0002,0080003393
100,0000001698,0001,0080003394
100,0000001698,0002,0080003395
100,0000001699,0001,0080003396
100,0000001699,0002,0080003397
100,0000001700,0001,0080003398
100,0000001700,0002,0080003399
100,0000001701,0001,0080003400
100,0000001701,0002,0080003401
100,0000001702,0001,0080003402
100,0000001702,0002,0080003403
100,0000001703,0001,0080003404
100,0000001703,0002,0080003405
100,0000001704,0001,0080003406
100,0000001704,0002,0080003407
100,0000001705,0001,0080003408
100,0000001705,0002,0080003409
100,0000001706,0001,0080003410
100,0000001706,0002,0080003411
100,0000001707,0001,0080003412
100,0000001707,0002,0080003413
100,0000001708,0001,0080003414
100,0000001708,0002,0080003415
100,0000001709,0001,0080003416
100,0000001709,0002,0080003417
100,0000001710,0001,0080003418
100,0000001710,0002,0080003419
100,0000001711,0001,0080003420
100,0000001711,0002,0080003421
100,0000001712,0001,0080003422
100,0000001712,0002,0080003423
100,0000001713,0001,0080003424
100,0000001713,0002,0080003425
100,0000001714,0001,0080003426
100,0000001714,0002,0080003427
100,0000001715,0001,0080003428
100,0000001715,0002,0080003429
100,0000001716,0001,0080003430
100,0000001716,0002,0080003431
100,0000001717,0001,0080003432
100,0000001717,0002,0080003433
100,0000001718,0001,0080003434
100,0000001718,0002,0080003435
100,0000001719,0001,0080003436
100,0000001719,0002,0080003437
100,0000001720,0001,0080003438
100,0000001720,0002,0080003439
100,0000001721,0001,0080003440
100,0000001721,0002,0080003441
100,0000001722,0001,0080003442
100,0000001722,0002,0080003443
100,0000001723,0001,0080003444
100,0000001723,0002,0080003445
100,0000001724,0001,0080003446
100,0000001724,0002,0080003447
100,0000001725,0001,0080003448
100,0000001725,0002,0080003449
100,0000001726,0001,0080003450
100,0000001726,0002,0080003451
100,0000001727,0001,0080003452
100,0000001727,0002,0080003453
100,0000001728,0001,0080003454
100,0000001728,0002,0080003455
100,0000001729,0001,0080003456
100,0000001729,0002,0080003457
100,0000001730,0001,0080003458
100,0000001730,0002,0080003459
100,0000001731,0001,0080003460
100,0000001731,0002,0080003461
100,0000001732,0001,0080003462
100,0000001732,0002,0080003463
100,0000001733,0001,0080003464
100,0000001733,0002,0080003465
100,0000001734,0001,0080003466
100,0000001734,0002,0080003467
100,0000001735,0001,0080003468
100,0000001735,0002,0080003469
100,0000001736,0001,0080003470
100,0000001736,0002,0080003471
100,0000001737,0001,0080003472
100,0000001737,0002,0080003473
100,0000001738,0001,0080003474
100,0000001738,0002,0080003475
100,0000001739,0001,0080003476
100,0000001739,0002,0080003477
100,0000001740,0001,0080003478
100,0000001740,0002,0080003479
100,0000001741,0001,0080003480
100,0000001741,0002,0080003481
100,0000001742,0001,0080003482
100,0000001742,0002,0080003483
100,0000001743,0001,0080003484
100,0000001743,0002,0080003485
100,0000001744,0001,0080003486
100,0000001744,0002,0080003487
100,0000001745,0001,0080003488
100,0000001745,0002,0080003489
100,0000001746,0001,0080003490
100,0000001746,0002,0080003491
100,0000001747,0001,0080003492
100,0000001747,0002,0080003493
100,0000001748,0001,0080003494
100,0000001748,0002,0080003495
100,0000001749,0001,0080003496
100,0000001749,0002,0080003497
100,0000001750,0001,0080003498
100,0000001750,0002,0080003499
100,0000001751,0001,0080003500
100,0000001751,0002,0080003501
100,0000001752,0001,0080003502
100,0000001752,0002,0080003503
100,0000001753,0001,0080003504
100,0000001753,0002,0080003505
100,0000001754,0001,0080003506
100,0000001754,0002,0080003507
100,0000001755,0001,0080003508
100,0000001755,0002,0080003509
100,0000001756,0001,0080003510
100,0000001756,0002,0080003511
100,0000001757,0001,0080003512
100,0000001757,0002,0080003513
100,0000001758,0001,0080003514
100,0000001758,0002,0080003515
100,0000001759,0001,0080003516
100,0000001759,0002,0080003517
100,0000001760,0001,0080003518
100,0000001760,0002,0080003519
100,0000001761,0001,0080003520
100,0000001761,0002,0080003521
100,0000001762,0001,0080003522
100,0000001762,0002,0080003523
100,0000001763,0001,0080003524
100,0000001763,0002,0080003525
100,0000001764,0001,0080003526
100,0000001764,0002,0080003527
100,0000001765,0001,0080003528
100,0000001765,0002,0080003529
100,0000001766,0001,0080003530
100,0000001766,0002,0080003531
100,0000001767,0001,0080003532
100,0000001767,0002,0080003533
100,0000001768,0001,0080003534
100,0000001768,0002,0080003535
100,0000001769,0001,0080003536
100,0000001769,0002,0080003537
100,0000001770,0001,0080003538
100,0000001770,0002,0080003539
100,0000001771,0001,0080003540
100,0000001771,0002,0080003541
100,0000001772,0001,0080003542
100,0000001772,0002,0080003543
100,0000001773,0001,0080003544
100,0000001773,0002,0080003545
100,0000001774,0001,0080003546
100,0000001774,0002,0080003547
100,0000001775,0001,0080003548
100,0000001775,0002,0080003549
100,0000001776,0001,0080003550
100,0000001776,0002,0080003551
100,0000001777,0001,0080003552
100,0000001777,0002,0080003553
100,0000001778,0001,0080003554
100,0000001778,0002,0080003555
100,0000001779,0001,0080003556
100,0000001779,0002,0080003557
100,0000001780,0001,0080003558
100,0000001780,0002,0080003559
100,0000001781,0001,0080003560
100,0000001781,0002,0080003561
100,0000001782,0001,0080003562
100,0000001782,0002,0080003563
100,0000001783,0001,0080003564
100,0000001783,0002,0080003565
100,0000001784,0001,0080003566
100,0000001784,0002,0080003567
100,0000001785,0001,0080003568
100,0000001785,0002,0080003569
100,0000001786,0001,0080003570
100,0000001786,0002,0080003571
100,0000001787,0001,0080003572
100,0000001787,0002,0080003573
100,0000001788,0001,0080003574
100,0000001788,0002,0080003575
100,0000001789,0001,0080003576
100,0000001789,0002,0080003577
100,0000001790,0001,0080003578
100,0000001790,0002,0080003579
100,0000001791,0001,0080003580
100,0000001791,0002,0080003581
100,0000001792,0001,0080003582
100,0000001792,0002,0080003583
100,0000001793,0001,0080003584
100,0000001793,0002,0080003585
100,0000001794,0001,0080003586
100,0000001794,0002,0080003587
100,0000001795,0001,0080003588
100,0000001795,0002,0080003589
100,0000001796,0001,0080003590
100,0000001796,0002,0080003591
100,0000001797,0001,0080003592
100,0000001797,0002,0080003593
100,0000001798,0001,0080003594
100,0000001798,0002,0080003595
100,0000001799,0001,0080003596
100,0000001799,0002,0080003597
100,0000001800,0001,0080003598
100,0000001800,0002,0080003599
100,0000001801,0001,0080003600
100,0000001801,0002,0080003601
100,0000001802,0001,0080003602
100,0000001802,0002,0080003603
100,0000001803,0001,0080003604
100,0000001803,0002,0080003605
100,0000001804,0001,0080003606
100,0000001804,0002,0080003607
100,0000001805,0001,0080003608
100,0000001805,0002,0080003609
100,0000001806,0001,0080003610
100,0000001806,0002,0080003611
100,0000001807,0001,0080003612
100,0000001807,0002,0080003613
100,0000001808,0001,0080003614
100,0000001808,0002,0080003615
100,0000001809,0001,0080003616
100,0000001809,0002,0080003617
100,0000001810,0001,0080003618
100,0000001810,0002,0080003619
100,0000001811,0001,0080003620
100,0000001811,0002,0080003621
100,0000001812,0001,0080003622
100,0000001812,0002,0080003623
100,0000001813,0001,0080003624
100,0000001813,0002,0080003625
100,0000001814,0001,0080003626
100,0000001814,0002,0080003627
100,0000001815,0001,0080003628
100,0000001815,0002,0080003629
100,0000001816,0001,0080003630
100,0000001816,0002,0080003631
100,0000001817,0001,0080003632
100,0000001817,0002,0080003633
100,0000001818,0001,0080003634
100,0000001818,0002,0080003635
100,0000001819,0001,0080003636
100,0000001819,0002,0080003637
100,0000001820,0001,0080003638
100,0000001820,0002,0080003639
100,0000001821,0001,0080003640
100,0000001821,0002,0080003641
100,0000001822,0001,0080003642
100,0000001822,0002,0080003643
100,0000001823,0001,0080003644
100,0000001823,0002,0080003645
100,0000001824,0001,0080003646
100,0000001824,0002,0080003647
100,0000001825,0001,0080003648
100,0000001825,0002,0080003649
100,0000001826,0001,0080003650
100,0000001826,0002,0080003651
100,0000001827,0001,0080003652
100,0000001827,0002,0080003653
100,0000001828,0001,0080003654
100,0000001828,0002,0080003655
100,0000001829,0001,0080003656
100,0000001829,0002,0080003657
100,0000001830,0001,0080003658
100,0000001830,0002,0080003659
100,0000001831,0001,0080003660
100,0000001831,0002,0080003661
100,0000001832,0001,0080003662
100,0000001832,0002,0080003663
100,0000001833,0001,0080003664
100,0000001833,0002,0080003665
100,0000001834,0001,0080003666
100,0000001834,0002,0080003667
100,0000001835,0001,0080003668
100,0000001835,0002,0080003669
100,0000001836,0001,0080003670
100,0000001836,0002,0080003671
100,0000001837,0001,0080003672
100,0000001837,0002,0080003673
100,0000001838,0001,0080003674
100,0000001838,0002,0080003675
100,0000001839,0001,0080003676
100,0000001839,0002,0080003677
100,0000001840,0001,0080003678
100,0000001840,0002,0080003679
100,0000001841,0001,0080003680
100,0000001841,0002,0080003681
100,0000001842,0001,0080003682
100,0000001842,0002,0080003683
100,0000001843,0001,0080003684
100,0000001843,0002,0080003685
100,0000001844,0001,0080003686
100,0000001844,0002,0080003687
100,0000001845,0001,0080003688
100,0000001845,0002,0080003689
100,0000001846,0001,0080003690
100,0000001846,0002,0080003691
100,0000001847,0001,0080003692
100,0000001847,0002,0080003693
100,0000001848,0001,0080003694
100,0000001848,0002,0080003695
100,0000001849,0001,0080003696
100,0000001849,0002,0080003697
100,0000001850,0001,0080003698
100,0000001850,0002,0080003699
100,0000001851,0001,0080003700
100,0000001851,0002,0080003701
100,0000001852,0001,0080003702
100,0000001852,0002,0080003703
100,0000001853,0001,0080003704
100,0000001853,0002,0080003705
100,0000001854,0001,0080003706
100,0000001854,0002,0080003707
100,0000001855,0001,0080003708
100,0000001855,0002,0080003709
100,0000001856,0001,0080003710
100,0000001856,0002,0080003711
100,0000001857,0001,0080003712
100,0000001857,0002,0080003713
100,0000001858,0001,0080003714
100,0000001858,0002,0080003715
100,0000001859,0001,0080003716
100,0000001859,0002,0080003717
100,0000001860,0001,0080003718
100,0000001860,0002,0080003719
100,0000001861,0001,0080003720
100,0000001861,0002,0080003721
100,0000001862,0001,0080003722
