MANDT,OBJECTCLAS,OBJECTID,CHANGENR,USERNAME,UDATE,UTIME,TCODE
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003625,0000003625,USER024,20220625,093820,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003626,0000003626,USER025,20230820,080005,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003627,0000003627,USER026,20220414,143712,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003628,0000003628,USER027,20220919,110145,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003629,0000003629,USER028,20241207,161527,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003630,0000003630,USER029,20240817,013039,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003631,0000003631,USER030,20220127,084347,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003632,0000003632,USER031,20230813,214045,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003633,0000003633,USER032,20230630,094911,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003634,0000003634,USER033,20230412,164957,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003635,0000003635,USER034,20220314,165243,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003636,0000003636,USER035,20230611,144336,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003637,0000003637,USER036,20221020,230357,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003638,0000003638,USER037,20240117,165110,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003639,0000003639,USER038,20240306,210105,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003640,0000003640,USER039,20231225,231510,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003641,0000003641,USER040,20240510,022424,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003642,0000003642,USER041,20221103,022320,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003643,0000003643,USER042,20230707,031606,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003644,0000003644,USER043,20240106,065342,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003645,0000003645,USER044,20221207,062115,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003646,0000003646,USER045,20230806,115834,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003647,0000003647,USER046,20220911,214535,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003648,0000003648,USER047,20230319,224605,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003649,0000003649,USER048,20230514,133750,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003650,0000003650,USER049,20220514,035131,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003651,0000003651,USER000,20240930,040343,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003652,0000003652,USER001,20221005,002934,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003653,0000003653,USER002,20241224,205135,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003654,0000003654,USER003,20221011,011919,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003655,0000003655,USER004,20230221,064501,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003656,0000003656,USER005,20220930,214407,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003657,0000003657,USER006,20230506,132905,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003658,0000003658,USER007,20230920,103758,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003659,0000003659,USER008,20220221,041220,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003660,0000003660,USER009,20230521,234917,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003661,0000003661,USER010,20240106,234130,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003662,0000003662,USER011,20230222,014938,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003663,0000003663,USER012,20221126,074449,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003664,0000003664,USER013,20231127,093147,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003665,0000003665,USER014,20230117,160937,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003666,0000003666,USER015,20240225,205134,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003667,0000003667,USER016,20221121,182823,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003668,0000003668,USER017,20231011,122320,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003669,0000003669,USER018,20220929,172347,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003670,0000003670,USER019,20230103,030430,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003671,0000003671,USER020,20240215,063817,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003672,0000003672,USER021,20220218,060637,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003673,0000003673,USER022,20240818,181024,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003674,0000003674,USER023,20220925,014422,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003675,0000003675,USER024,20231011,071539,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003676,0000003676,USER025,20240907,215846,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003677,0000003677,USER026,20231112,033215,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003678,0000003678,USER027,20230406,000636,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003679,0000003679,USER028,20221004,102226,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003680,0000003680,USER029,20240612,013824,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003681,0000003681,USER030,20241217,232654,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003682,0000003682,USER031,20221031,222208,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003683,0000003683,USER032,20241003,100252,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003684,0000003684,USER033,20221231,082251,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003685,0000003685,USER034,20241024,024831,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003686,0000003686,USER035,20230408,133906,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003687,0000003687,USER036,20241114,112155,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003688,0000003688,USER037,20220925,063236,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003689,0000003689,USER038,20230801,085813,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003690,0000003690,USER039,20230310,093057,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003691,0000003691,USER040,20221219,153935,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003692,0000003692,USER041,20221023,082804,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003693,0000003693,USER042,20231127,050206,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003694,0000003694,USER043,20240315,160824,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003695,0000003695,USER044,20240806,162052,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003696,0000003696,USER045,20230111,133934,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003697,0000003697,USER046,20230420,090744,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003698,0000003698,USER047,20240104,071047,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003699,0000003699,USER048,20220330,023401,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003700,0000003700,USER049,20241105,002441,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003701,0000003701,USER000,20241019,083826,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003702,0000003702,USER001,20230110,002358,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003703,0000003703,USER002,20230305,024825,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003704,0000003704,USER003,20230512,175744,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003705,0000003705,USER004,20240311,172750,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003706,0000003706,USER005,20240802,023249,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003707,0000003707,USER006,20231230,184329,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003708,0000003708,USER007,20241207,085041,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003709,0000003709,USER008,20241108,041522,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003710,0000003710,USER009,20221030,085508,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003711,0000003711,USER010,20241022,235303,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003712,0000003712,USER011,20230606,231118,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003713,0000003713,USER012,20240503,005234,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003714,0000003714,USER013,20221228,102822,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003715,0000003715,USER014,20230312,004540,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003716,0000003716,USER015,20230114,164133,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003717,0000003717,USER016,20220529,152006,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003718,0000003718,USER017,20240114,103429,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003719,0000003719,USER018,20240108,053238,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003720,0000003720,USER019,20230408,113436,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003721,0000003721,USER020,20231021,093003,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003722,0000003722,USER021,20230205,235301,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003723,0000003723,USER022,20240910,054734,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003724,0000003724,USER023,20230305,084645,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003725,0000003725,USER024,20240904,220426,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003726,0000003726,USER025,20240223,092733,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003727,0000003727,USER026,20221021,161523,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003728,0000003728,USER027,20220603,224611,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003729,0000003729,USER028,20220412,185429,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003730,0000003730,USER029,20230209,200721,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003731,0000003731,USER030,20230809,144700,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003732,0000003732,USER031,20220517,221221,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003733,0000003733,USER032,20231006,101351,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003734,0000003734,USER033,20241217,063550,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003735,0000003735,USER034,20230715,072110,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003736,0000003736,USER035,20240624,072813,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003737,0000003737,USER036,20240729,125329,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003738,0000003738,USER037,20220126,234956,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003739,0000003739,USER038,20230817,153138,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003740,0000003740,USER039,20230505,061730,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003741,0000003741,USER040,20240730,190829,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003742,0000003742,USER041,20221113,042341,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003743,0000003743,USER042,20220430,074005,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003744,0000003744,USER043,20230527,060244,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003745,0000003745,USER044,20220718,171507,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003746,0000003746,USER045,20240719,233901,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003747,0000003747,USER046,20221107,192422,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003748,0000003748,USER047,20230204,222154,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003749,0000003749,USER048,20220507,170436,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003750,0000003750,USER049,20240622,084400,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003751,0000003751,USER000,20230608,155250,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003752,0000003752,USER001,20240213,150308,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003753,0000003753,USER002,20240515,095413,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003754,0000003754,USER003,20240717,191440,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003755,0000003755,USER004,20220930,111901,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003756,0000003756,USER005,20240531,110921,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003757,0000003757,USER006,20220506,095510,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003758,0000003758,USER007,20230703,135845,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003759,0000003759,USER008,20231105,031313,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003760,0000003760,USER009,20241025,042412,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003761,0000003761,USER010,20220320,030254,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003762,0000003762,USER011,20230223,115349,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003763,0000003763,USER012,20230912,110853,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003764,0000003764,USER013,20240601,120018,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003765,0000003765,USER014,20220211,152951,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003766,0000003766,USER015,20220928,080103,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003767,0000003767,USER016,20240913,140318,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003768,0000003768,USER017,20231121,201417,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003769,0000003769,USER018,20240616,214518,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003770,0000003770,USER019,20220826,162410,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003771,0000003771,USER020,20230407,133504,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003772,0000003772,USER021,20240229,184846,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003773,0000003773,USER022,20230709,222526,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003774,0000003774,USER023,20240502,064518,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003775,0000003775,USER024,20230530,195104,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003776,0000003776,USER025,20241023,150742,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003777,0000003777,USER026,20240202,104025,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003778,0000003778,USER027,20240513,232745,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003779,0000003779,USER028,20240817,152724,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003780,0000003780,USER029,20231014,155427,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003781,0000003781,USER030,20231120,072354,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003782,0000003782,USER031,20230722,162331,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003783,0000003783,USER032,20231002,052218,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003784,0000003784,USER033,20221023,204105,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003785,0000003785,USER034,20220618,023303,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003786,0000003786,USER035,20241212,015500,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003787,0000003787,USER036,20220514,054931,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003788,0000003788,USER037,20230612,155744,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003789,0000003789,USER038,20240918,134323,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003790,0000003790,USER039,20220904,084605,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003791,0000003791,USER040,20220313,014314,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003792,0000003792,USER041,20221127,025741,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003793,0000003793,USER042,20240721,163152,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003794,0000003794,USER043,20221210,224435,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003795,0000003795,USER044,20220122,082736,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003796,0000003796,USER045,20220127,204308,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003797,0000003797,USER046,20230619,203813,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003798,0000003798,USER047,20230217,054958,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003799,0000003799,USER048,20231210,150450,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003800,0000003800,USER049,20230512,183905,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003801,0000003801,USER000,20240824,102407,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003802,0000003802,USER001,20230426,090158,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003803,0000003803,USER002,20220121,090915,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003804,0000003804,USER003,20240822,114157,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003805,0000003805,USER004,20230327,213200,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003806,0000003806,USER005,20240424,081512,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003807,0000003807,USER006,20230319,065633,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003808,0000003808,USER007,20240323,222142,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003809,0000003809,USER008,20231211,150808,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003810,0000003810,USER009,20230610,142722,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003811,0000003811,USER010,20230717,024850,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003812,0000003812,USER011,20220615,061021,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003813,0000003813,USER012,20240312,082536,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003814,0000003814,USER013,20220819,033421,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003815,0000003815,USER014,20221006,204859,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003816,0000003816,USER015,20230514,155000,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003817,0000003817,USER016,20221026,233350,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003818,0000003818,USER017,20240416,192836,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003819,0000003819,USER018,20220101,045712,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003820,0000003820,USER019,20241024,145157,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003821,0000003821,USER020,20231217,211553,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003822,0000003822,USER021,20220225,133112,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003823,0000003823,USER022,20220719,092310,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003824,0000003824,USER023,20240803,202932,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003825,0000003825,USER024,20241208,191302,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003826,0000003826,USER025,20240201,204928,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003827,0000003827,USER026,20240816,202136,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003828,0000003828,USER027,20241028,033315,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003829,0000003829,USER028,20230918,104636,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003830,0000003830,USER029,20240617,131652,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003831,0000003831,USER030,20220105,203620,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003832,0000003832,USER031,20240325,193505,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003833,0000003833,USER032,20231225,181641,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003834,0000003834,USER033,20240808,231220,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003835,0000003835,USER034,20230519,210149,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003836,0000003836,USER035,20230625,082405,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003837,0000003837,USER036,20241116,065815,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003838,0000003838,USER037,20230325,080419,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003839,0000003839,USER038,20230814,210849,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003840,0000003840,USER039,20240205,103730,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003841,0000003841,USER040,20230828,035148,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003842,0000003842,USER041,20220406,062114,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003843,0000003843,USER042,20230121,061530,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003844,0000003844,USER043,20240405,212027,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003845,0000003845,USER044,20231119,124735,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003846,0000003846,USER045,20220619,012137,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003847,0000003847,USER046,20240914,210651,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003848,0000003848,USER047,20240214,135020,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003849,0000003849,USER048,20221114,200959,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003850,0000003850,USER049,20220919,215937,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003851,0000003851,USER000,20221207,200856,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003852,0000003852,USER001,20230329,194303,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003853,0000003853,USER002,20220116,210620,MM02
