MANDT,KOKRS,OBJNR,GJAHR,KSTAR,WTG001,TWAER
100,1000,OR00000000000000001308,2024,0000400170,2806.24,EUR
100,1000,OR00000000000000001309,2023,0000400180,15501.48,EUR
100,1000,OR00000000000000001310,2024,0000400190,9381.7,EUR
100,1000,OR00000000000000001311,2023,0000400200,5898.24,EUR
100,1000,OR00000000000000001312,2024,0000400210,12056.53,EUR
100,1000,OR00000000000000001313,2023,0000400220,11228.13,EUR
100,1000,OR00000000000000001314,2024,0000400230,5815.76,EUR
100,1000,OR00000000000000001315,2023,0000400240,19211.13,EUR
100,1000,OR00000000000000001316,2024,0000400250,11676.52,EUR
100,1000,OR00000000000000001317,2023,0000400260,958.81,EUR
100,1000,OR00000000000000001318,2024,0000400270,8773.18,EUR
100,1000,OR00000000000000001319,2023,0000400280,10342.9,EUR
100,1000,OR00000000000000001320,2024,0000400290,7496.62,EUR
100,1000,OR00000000000000001321,2023,0000400000,14568.75,EUR
100,1000,OR00000000000000001322,2024,0000400010,15839.46,EUR
100,1000,OR00000000000000001323,2023,0000400020,11253.08,EUR
100,1000,OR00000000000000001324,2024,0000400030,5337.89,EUR
100,1000,OR00000000000000001325,2023,0000400040,8412.9,EUR
100,1000,OR00000000000000001326,2024,0000400050,7778.89,EUR
100,1000,OR00000000000000001327,2023,0000400060,561.03,EUR
100,1000,OR00000000000000001328,2024,0000400070,9138.1,EUR
100,1000,OR00000000000000001329,2023,0000400080,16002.54,EUR
100,1000,OR00000000000000001330,2024,0000400090,16643.07,EUR
100,1000,OR00000000000000001331,2023,0000400100,17133.82,EUR
100,1000,OR00000000000000001332,2024,0000400110,12069.0,EUR
100,1000,OR00000000000000001333,2023,0000400120,15320.48,EUR
100,1000,OR00000000000000001334,2024,0000400130,12516.82,EUR
100,1000,OR00000000000000001335,2023,0000400140,12467.96,EUR
100,1000,OR00000000000000001336,2024,0000400150,1297.04,EUR
100,1000,OR00000000000000001337,2023,0000400160,4262.32,EUR
100,1000,OR00000000000000001338,2024,0000400170,1648.48,EUR
100,1000,OR00000000000000001339,2023,0000400180,18437.48,EUR
100,1000,OR00000000000000001340,2024,0000400190,3227.0,EUR
100,1000,OR00000000000000001341,2023,0000400200,9713.43,EUR
100,1000,OR00000000000000001342,2024,0000400210,19993.15,EUR
100,1000,OR00000000000000001343,2023,0000400220,16717.79,EUR
100,1000,OR00000000000000001344,2024,0000400230,13454.17,EUR
100,1000,OR00000000000000001345,2023,0000400240,11327.67,EUR
100,1000,OR00000000000000001346,2024,0000400250,14531.49,EUR
100,1000,OR00000000000000001347,2023,0000400260,19398.55,EUR
100,1000,OR00000000000000001348,2024,0000400270,1697.6,EUR
100,1000,OR00000000000000001349,2023,0000400280,13906.58,EUR
100,1000,OR00000000000000001350,2024,0000400290,2845.12,EUR
100,1000,OR00000000000000001351,2023,0000400000,15850.61,EUR
100,1000,OR00000000000000001352,2024,0000400010,19757.32,EUR
100,1000,OR00000000000000001353,2023,0000400020,15505.11,EUR
100,1000,OR00000000000000001354,2024,0000400030,2177.13,EUR
100,1000,OR00000000000000001355,2023,0000400040,532.11,EUR
100,1000,OR00000000000000001356,2024,0000400050,16669.29,EUR
100,1000,OR00000000000000001357,2023,0000400060,11488.48,EUR
100,1000,OR00000000000000001358,2024,0000400070,6370.02,EUR
100,1000,OR00000000000000001359,2023,0000400080,12518.54,EUR
100,1000,OR00000000000000001360,2024,0000400090,3372.41,EUR
100,1000,OR00000000000000001361,2023,0000400100,14172.9,EUR
100,1000,OR00000000000000001362,2024,0000400110,17034.23,EUR
100,1000,OR00000000000000001363,2023,0000400120,19240.82,EUR
100,1000,OR00000000000000001364,2024,0000400130,18544.89,EUR
100,1000,OR00000000000000001365,2023,0000400140,7260.75,EUR
100,1000,OR00000000000000001366,2024,0000400150,10053.16,EUR
100,1000,OR00000000000000001367,2023,0000400160,12210.95,EUR
100,1000,OR00000000000000001368,2024,0000400170,6055.88,EUR
100,1000,OR00000000000000001369,2023,0000400180,13716.81,EUR
100,1000,OR00000000000000001370,2024,0000400190,12726.72,EUR
100,1000,OR00000000000000001371,2023,0000400200,17546.92,EUR
100,1000,OR00000000000000001372,2024,0000400210,7206.22,EUR
100,1000,OR00000000000000001373,2023,0000400220,7442.53,EUR
100,1000,OR00000000000000001374,2024,0000400230,4947.39,EUR
100,1000,OR00000000000000001375,2023,0000400240,19964.3,EUR
100,1000,OR00000000000000001376,2024,0000400250,15598.99,EUR
100,1000,OR00000000000000001377,2023,0000400260,1029.31,EUR
100,1000,OR00000000000000001378,2024,0000400270,6231.5,EUR
100,1000,OR00000000000000001379,2023,0000400280,16943.98,EUR
100,1000,OR00000000000000001380,2024,0000400290,8274.17,EUR
100,1000,OR00000000000000001381,2023,0000400000,8676.65,EUR
100,1000,OR00000000000000001382,2024,0000400010,17622.43,EUR
100,1000,OR00000000000000001383,2023,0000400020,11354.02,EUR
100,1000,OR00000000000000001384,2024,0000400030,16579.44,EUR
100,1000,OR00000000000000001385,2023,0000400040,8190.62,EUR
100,1000,OR00000000000000001386,2024,0000400050,11298.88,EUR
100,1000,OR00000000000000001387,2023,0000400060,10703.88,EUR
100,1000,OR00000000000000001388,2024,0000400070,5417.38,EUR
100,1000,OR00000000000000001389,2023,0000400080,16266.47,EUR
100,1000,OR00000000000000001390,2024,0000400090,8802.13,EUR
100,1000,OR00000000000000001391,2023,0000400100,6344.88,EUR
100,1000,OR00000000000000001392,2024,0000400110,16315.56,EUR
100,1000,OR00000000000000001393,2023,0000400120,15612.13,EUR
100,1000,OR00000000000000001394,2024,0000400130,2030.98,EUR
100,1000,OR00000000000000001395,2023,0000400140,1020.43,EUR
100,1000,OR00000000000000001396,2024,0000400150,8314.74,EUR
100,1000,OR00000000000000001397,2023,0000400160,15881.98,EUR
100,1000,OR00000000000000001398,2024,0000400170,9835.46,EUR
100,1000,OR00000000000000001399,2023,0000400180,19008.92,EUR
100,1000,OR00000000000000001400,2024,0000400190,17964.52,EUR
100,1000,OR00000000000000001401,2023,0000400200,15603.59,EUR
100,1000,OR00000000000000001402,2024,0000400210,16947.85,EUR
100,1000,OR00000000000000001403,2023,0000400220,14073.04,EUR
100,1000,OR00000000000000001404,2024,0000400230,9902.08,EUR
100,1000,OR00000000000000001405,2023,0000400240,12607.77,EUR
100,1000,OR00000000000000001406,2024,0000400250,5011.99,EUR
100,1000,OR00000000000000001407,2023,0000400260,12877.75,EUR
100,1000,OR00000000000000001408,2024,0000400270,5168.15,EUR
100,1000,OR00000000000000001409,2023,0000400280,3075.24,EUR
100,1000,OR00000000000000001410,2024,0000400290,13948.83,EUR
100,1000,OR00000000000000001411,2023,0000400000,7992.99,EUR
100,1000,OR00000000000000001412,2024,0000400010,15679.67,EUR
100,1000,OR00000000000000001413,2023,0000400020,14372.89,EUR
100,1000,OR00000000000000001414,2024,0000400030,14310.74,EUR
100,1000,OR00000000000000001415,2023,0000400040,7956.13,EUR
100,1000,OR00000000000000001416,2024,0000400050,4515.89,EUR
100,1000,OR00000000000000001417,2023,0000400060,7864.56,EUR
100,1000,OR00000000000000001418,2024,0000400070,11106.93,EUR
100,1000,OR00000000000000001419,2023,0000400080,14330.78,EUR
100,1000,OR00000000000000001420,2024,0000400090,5899.28,EUR
100,1000,OR00000000000000001421,2023,0000400100,13965.09,EUR
100,1000,OR00000000000000001422,2024,0000400110,5624.62,EUR
100,1000,OR00000000000000001423,2023,0000400120,19656.7,EUR
100,1000,OR00000000000000001424,2024,0000400130,1148.86,EUR
100,1000,OR00000000000000001425,2023,0000400140,19517.99,EUR
100,1000,OR00000000000000001426,2024,0000400150,14650.89,EUR
100,1000,OR00000000000000001427,2023,0000400160,3140.42,EUR
100,1000,OR00000000000000001428,2024,0000400170,18320.1,EUR
100,1000,OR00000000000000001429,2023,0000400180,1050.81,EUR
100,1000,OR00000000000000001430,2024,0000400190,6717.82,EUR
100,1000,OR00000000000000001431,2023,0000400200,17352.94,EUR
100,1000,OR00000000000000001432,2024,0000400210,15029.27,EUR
100,1000,OR00000000000000001433,2023,0000400220,9863.51,EUR
100,1000,OR00000000000000001434,2024,0000400230,4063.17,EUR
100,1000,OR00000000000000001435,2023,0000400240,14296.91,EUR
100,1000,OR00000000000000001436,2024,0000400250,7086.48,EUR
100,1000,OR00000000000000001437,2023,0000400260,9527.21,EUR
100,1000,OR00000000000000001438,2024,0000400270,1465.33,EUR
100,1000,OR00000000000000001439,2023,0000400280,12627.79,EUR
100,1000,OR00000000000000001440,2024,0000400290,9157.6,EUR
100,1000,OR00000000000000001441,2023,0000400000,3547.07,EUR
100,1000,OR00000000000000001442,2024,0000400010,17476.06,EUR
100,1000,OR00000000000000001443,2023,0000400020,6071.1,EUR
100,1000,OR00000000000000001444,2024,0000400030,13120.5,EUR
100,1000,OR00000000000000001445,2023,0000400040,19135.95,EUR
100,1000,OR00000000000000001446,2024,0000400050,11919.38,EUR
100,1000,OR00000000000000001447,2023,0000400060,3937.61,EUR
100,1000,OR00000000000000001448,2024,0000400070,14841.76,EUR
100,1000,OR00000000000000001449,2023,0000400080,6747.61,EUR
100,1000,OR00000000000000001450,2024,0000400090,3383.44,EUR
100,1000,OR00000000000000001451,2023,0000400100,8849.04,EUR
100,1000,OR00000000000000001452,2024,0000400110,14655.62,EUR
100,1000,OR00000000000000001453,2023,0000400120,9789.2,EUR
100,1000,OR00000000000000001454,2024,0000400130,10272.73,EUR
100,1000,OR00000000000000001455,2023,0000400140,16632.49,EUR
100,1000,OR00000000000000001456,2024,0000400150,3331.05,EUR
100,1000,OR00000000000000001457,2023,0000400160,13922.37,EUR
100,1000,OR00000000000000001458,2024,0000400170,19654.59,EUR
100,1000,OR00000000000000001459,2023,0000400180,19959.21,EUR
100,1000,OR00000000000000001460,2024,0000400190,15859.97,EUR
100,1000,OR00000000000000001461,2023,0000400200,15353.55,EUR
100,1000,OR00000000000000001462,2024,0000400210,10141.38,EUR
100,1000,OR00000000000000001463,2023,0000400220,10444.7,EUR
100,1000,OR00000000000000001464,2024,0000400230,8377.61,EUR
100,1000,OR00000000000000001465,2023,0000400240,9955.47,EUR
100,1000,OR00000000000000001466,2024,0000400250,7668.89,EUR
100,1000,OR00000000000000001467,2023,0000400260,17012.38,EUR
100,1000,OR00000000000000001468,2024,0000400270,8724.74,EUR
100,1000,OR00000000000000001469,2023,0000400280,16554.31,EUR
100,1000,OR00000000000000001470,2024,0000400290,6019.51,EUR
100,1000,OR00000000000000001471,2023,0000400000,15594.23,EUR
100,1000,OR00000000000000001472,2024,0000400010,15981.28,EUR
100,1000,OR00000000000000001473,2023,0000400020,2948.38,EUR
100,1000,OR00000000000000001474,2024,0000400030,16781.61,EUR
100,1000,OR00000000000000001475,2023,0000400040,8537.18,EUR
100,1000,OR00000000000000001476,2024,0000400050,11866.69,EUR
100,1000,OR00000000000000001477,2023,0000400060,7701.44,EUR
100,1000,OR00000000000000001478,2024,0000400070,16634.49,EUR
100,1000,OR00000000000000001479,2023,0000400080,17239.59,EUR
100,1000,OR00000000000000001480,2024,0000400090,3979.31,EUR
100,1000,OR00000000000000001481,2023,0000400100,6508.25,EUR
100,1000,OR00000000000000001482,2024,0000400110,3579.66,EUR
100,1000,OR00000000000000001483,2023,0000400120,11504.3,EUR
100,1000,OR00000000000000001484,2024,0000400130,3202.02,EUR
100,1000,OR00000000000000001485,2023,0000400140,10071.03,EUR
100,1000,OR00000000000000001486,2024,0000400150,4676.88,EUR
100,1000,OR00000000000000001487,2023,0000400160,14957.58,EUR
100,1000,OR00000000000000001488,2024,0000400170,16000.52,EUR
100,1000,OR00000000000000001489,2023,0000400180,14111.54,EUR
100,1000,OR00000000000000001490,2024,0000400190,8860.72,EUR
100,1000,OR00000000000000001491,2023,0000400200,8910.43,EUR
100,1000,OR00000000000000001492,2024,0000400210,10498.85,EUR
100,1000,OR00000000000000001493,2023,0000400220,17193.4,EUR
100,1000,OR00000000000000001494,2024,0000400230,19974.01,EUR
100,1000,OR00000000000000001495,2023,0000400240,3620.98,EUR
100,1000,OR00000000000000001496,2024,0000400250,908.41,EUR
100,1000,OR00000000000000001497,2023,0000400260,6812.9,EUR
100,1000,OR00000000000000001498,2024,0000400270,8414.67,EUR
100,1000,OR00000000000000001499,2023,0000400280,10886.56,EUR
100,1000,OR00000000000000001500,2024,0000400290,10918.73,EUR
100,1000,OR00000000000000001501,2023,0000400000,7098.94,EUR
100,1000,OR00000000000000001502,2024,0000400010,11738.19,EUR
100,1000,OR00000000000000001503,2023,0000400020,6777.25,EUR
100,1000,OR00000000000000001504,2024,0000400030,12021.1,EUR
100,1000,OR00000000000000001505,2023,0000400040,14780.81,EUR
100,1000,OR00000000000000001506,2024,0000400050,8025.89,EUR
100,1000,OR00000000000000001507,2023,0000400060,7820.39,EUR
100,1000,OR00000000000000001508,2024,0000400070,7838.72,EUR
100,1000,OR00000000000000001509,2023,0000400080,16012.78,EUR
100,1000,OR00000000000000001510,2024,0000400090,3061.99,EUR
100,1000,OR00000000000000001511,2023,0000400100,17781.22,EUR
100,1000,OR00000000000000001512,2024,0000400110,14118.95,EUR
100,1000,OR00000000000000001513,2023,0000400120,15521.31,EUR
100,1000,OR00000000000000001514,2024,0000400130,2486.31,EUR
100,1000,OR00000000000000001515,2023,0000400140,8868.89,EUR
100,1000,OR00000000000000001516,2024,0000400150,11371.91,EUR
100,1000,OR00000000000000001517,2023,0000400160,6765.79,EUR
100,1000,OR00000000000000001518,2024,0000400170,16862.32,EUR
100,1000,OR00000000000000001519,2023,0000400180,8463.43,EUR
100,1000,OR00000000000000001520,2024,0000400190,12806.84,EUR
100,1000,OR00000000000000001521,2023,0000400200,3892.17,EUR
100,1000,OR00000000000000001522,2024,0000400210,739.85,EUR
100,1000,OR00000000000000001523,2023,0000400220,16091.11,EUR
100,1000,OR00000000000000001524,2024,0000400230,11919.94,EUR
100,1000,OR00000000000000001525,2023,0000400240,9203.09,EUR
100,1000,OR00000000000000001526,2024,0000400250,15314.1,EUR
100,1000,OR00000000000000001527,2023,0000400260,16800.84,EUR
100,1000,OR00000000000000001528,2024,0000400270,16117.44,EUR
100,1000,OR00000000000000001529,2023,0000400280,18389.52,EUR
100,1000,OR00000000000000001530,2024,0000400290,9131.49,EUR
100,1000,OR00000000000000001531,2023,0000400000,2569.9,EUR
100,1000,OR00000000000000001532,2024,0000400010,13598.86,EUR
100,1000,OR00000000000000001533,2023,0000400020,16643.81,EUR
100,1000,OR00000000000000001534,2024,0000400030,12194.96,EUR
100,1000,OR00000000000000001535,2023,0000400040,14847.38,EUR
100,1000,OR00000000000000001536,2024,0000400050,505.37,EUR
100,1000,OR00000000000000001537,2023,0000400060,19755.05,EUR
100,1000,OR00000000000000001538,2024,0000400070,7983.38,EUR
100,1000,OR00000000000000001539,2023,0000400080,12978.41,EUR
100,1000,OR00000000000000001540,2024,0000400090,15564.52,EUR
100,1000,OR00000000000000001541,2023,0000400100,14298.12,EUR
100,1000,OR00000000000000001542,2024,0000400110,6511.36,EUR
100,1000,OR00000000000000001543,2023,0000400120,8783.42,EUR
100,1000,OR00000000000000001544,2024,0000400130,2361.83,EUR
100,1000,OR00000000000000001545,2023,0000400140,7456.36,EUR
100,1000,OR00000000000000001546,2024,0000400150,14209.72,EUR
100,1000,OR00000000000000001547,2023,0000400160,8457.43,EUR
100,1000,OR00000000000000001548,2024,0000400170,12720.67,EUR
100,1000,OR00000000000000001549,2023,0000400180,5283.39,EUR
100,1000,OR00000000000000001550,2024,0000400190,12226.59,EUR
100,1000,OR00000000000000001551,2023,0000400200,12130.72,EUR
100,1000,OR00000000000000001552,2024,0000400210,10448.87,EUR
100,1000,OR00000000000000001553,2023,0000400220,16397.1,EUR
100,1000,OR00000000000000001554,2024,0000400230,14216.13,EUR
100,1000,OR00000000000000001555,2023,0000400240,5259.18,EUR
100,1000,OR00000000000000001556,2024,0000400250,14760.64,EUR
100,1000,OR00000000000000001557,2023,0000400260,5176.88,EUR
100,1000,OR00000000000000001558,2024,0000400270,11554.87,EUR
100,1000,OR00000000000000001559,2023,0000400280,1006.19,EUR
100,1000,OR00000000000000001560,2024,0000400290,13253.7,EUR
100,1000,OR00000000000000001561,2023,0000400000,1103.25,EUR
100,1000,OR00000000000000001562,2024,0000400010,17895.89,EUR
100,1000,OR00000000000000001563,2023,0000400020,9722.39,EUR
100,1000,OR00000000000000001564,2024,0000400030,5855.81,EUR
100,1000,OR00000000000000001565,2023,0000400040,2055.52,EUR
100,1000,OR00000000000000001566,2024,0000400050,14553.7,EUR
100,1000,OR00000000000000001567,2023,0000400060,6572.72,EUR
100,1000,OR00000000000000001568,2024,0000400070,5617.13,EUR
100,1000,OR00000000000000001569,2023,0000400080,13926.81,EUR
100,1000,OR00000000000000001570,2024,0000400090,13199.57,EUR
100,1000,OR00000000000000001571,2023,0000400100,18868.57,EUR
100,1000,OR00000000000000001572,2024,0000400110,10779.36,EUR
100,1000,OR00000000000000001573,2023,0000400120,4450.1,EUR
100,1000,OR00000000000000001574,2024,0000400130,14861.97,EUR
100,1000,OR00000000000000001575,2023,0000400140,4866.7,EUR
100,1000,OR00000000000000001576,2024,0000400150,4406.91,EUR
100,1000,OR00000000000000001577,2023,0000400160,8878.46,EUR
100,1000,OR00000000000000001578,2024,0000400170,13329.22,EUR
100,1000,OR00000000000000001579,2023,0000400180,18317.3,EUR
100,1000,OR00000000000000001580,2024,0000400190,13196.61,EUR
100,1000,OR00000000000000001581,2023,0000400200,741.37,EUR
100,1000,OR00000000000000001582,2024,0000400210,15124.28,EUR
100,1000,OR00000000000000001583,2023,0000400220,2930.39,EUR
100,1000,OR00000000000000001584,2024,0000400230,17750.16,EUR
100,1000,OR00000000000000001585,2023,0000400240,3224.32,EUR
100,1000,OR00000000000000001586,2024,0000400250,11183.66,EUR
100,1000,OR00000000000000001587,2023,0000400260,2662.99,EUR
100,1000,OR00000000000000001588,2024,0000400270,6522.82,EUR
100,1000,OR00000000000000001589,2023,0000400280,16347.14,EUR
100,1000,OR00000000000000001590,2024,0000400290,5253.1,EUR
100,1000,OR00000000000000001591,2023,0000400000,16450.4,EUR
100,1000,OR00000000000000001592,2024,0000400010,9026.33,EUR
100,1000,OR00000000000000001593,2023,0000400020,17209.94,EUR
100,1000,OR00000000000000001594,2024,0000400030,10334.61,EUR
100,1000,OR00000000000000001595,2023,0000400040,10853.42,EUR
100,1000,OR00000000000000001596,2024,0000400050,7289.22,EUR
100,1000,OR00000000000000001597,2023,0000400060,1872.77,EUR
100,1000,OR00000000000000001598,2024,0000400070,18593.77,EUR
100,1000,OR00000000000000001599,2023,0000400080,4955.91,EUR
100,1000,OR00000000000000001600,2024,0000400090,11434.91,EUR
100,1000,OR00000000000000001601,2023,0000400100,1102.01,EUR
100,1000,OR00000000000000001602,2024,0000400110,5695.38,EUR
100,1000,OR00000000000000001603,2023,0000400120,11027.28,EUR
100,1000,OR00000000000000001604,2024,0000400130,14818.91,EUR
100,1000,OR00000000000000001605,2023,0000400140,2371.25,EUR
100,1000,OR00000000000000001606,2024,0000400150,16325.13,EUR
100,1000,OR00000000000000001607,2023,0000400160,8629.96,EUR
100,1000,OR00000000000000001608,2024,0000400170,5573.76,EUR
100,1000,OR00000000000000001609,2023,0000400180,1635.91,EUR
100,1000,OR00000000000000001610,2024,0000400190,12290.93,EUR
100,1000,OR00000000000000001611,2023,0000400200,3676.52,EUR
100,1000,OR00000000000000001612,2024,0000400210,15104.62,EUR
100,1000,OR00000000000000001613,2023,0000400220,5682.86,EUR
100,1000,OR00000000000000001614,2024,0000400230,17646.72,EUR
100,1000,OR00000000000000001615,2023,0000400240,16585.73,EUR
100,1000,OR00000000000000001616,2024,0000400250,13609.47,EUR
100,1000,OR00000000000000001617,2023,0000400260,14169.59,EUR
100,1000,OR00000000000000001618,2024,0000400270,18649.38,EUR
100,1000,OR00000000000000001619,2023,0000400280,523.39,EUR
100,1000,OR00000000000000001620,2024,0000400290,3827.91,EUR
100,1000,OR00000000000000001621,2023,0000400000,1957.59,EUR
100,1000,OR00000000000000001622,2024,0000400010,13355.46,EUR
100,1000,OR00000000000000001623,2023,0000400020,8383.63,EUR
100,1000,OR00000000000000001624,2024,0000400030,7370.73,EUR
100,1000,OR00000000000000001625,2023,0000400040,12497.71,EUR
100,1000,OR00000000000000001626,2024,0000400050,7175.25,EUR
100,1000,OR00000000000000001627,2023,0000400060,8889.98,EUR
100,1000,OR00000000000000001628,2024,0000400070,17975.14,EUR
100,1000,OR00000000000000001629,2023,0000400080,16808.95,EUR
100,1000,OR00000000000000001630,2024,0000400090,869.65,EUR
100,1000,OR00000000000000001631,2023,0000400100,9161.87,EUR
100,1000,OR00000000000000001632,2024,0000400110,2638.71,EUR
100,1000,OR00000000000000001633,2023,0000400120,6290.59,EUR
100,1000,OR00000000000000001634,2024,0000400130,19882.41,EUR
100,1000,OR00000000000000001635,2023,0000400140,9937.09,EUR
100,1000,OR00000000000000001636,2024,0000400150,12521.28,EUR
100,1000,OR00000000000000001637,2023,0000400160,14003.19,EUR
100,1000,OR00000000000000001638,2024,0000400170,4743.27,EUR
100,1000,OR00000000000000001639,2023,0000400180,16020.63,EUR
100,1000,OR00000000000000001640,2024,0000400190,14816.04,EUR
100,1000,OR00000000000000001641,2023,0000400200,3330.43,EUR
100,1000,OR00000000000000001642,2024,0000400210,9738.27,EUR
100,1000,OR00000000000000001643,2023,0000400220,698.46,EUR
100,1000,OR00000000000000001644,2024,0000400230,14507.41,EUR
100,1000,OR00000000000000001645,2023,0000400240,18091.01,EUR
100,1000,OR00000000000000001646,2024,0000400250,10123.56,EUR
100,1000,OR00000000000000001647,2023,0000400260,14072.67,EUR
100,1000,OR00000000000000001648,2024,0000400270,19670.35,EUR
100,1000,OR00000000000000001649,2023,0000400280,19818.52,EUR
100,1000,OR00000000000000001650,2024,0000400290,8237.56,EUR
100,1000,OR00000000000000001651,2023,0000400000,5837.86,EUR
100,1000,OR00000000000000001652,2024,0000400010,17339.61,EUR
100,1000,OR00000000000000001653,2023,0000400020,11858.04,EUR
100,1000,OR00000000000000001654,2024,0000400030,15933.08,EUR
100,1000,OR00000000000000001655,2023,0000400040,2698.78,EUR
100,1000,OR00000000000000001656,2024,0000400050,14008.72,EUR
100,1000,OR00000000000000001657,2023,0000400060,520.65,EUR
100,1000,OR00000000000000001658,2024,0000400070,3292.72,EUR
100,1000,OR00000000000000001659,2023,0000400080,18422.92,EUR
100,1000,OR00000000000000001660,2024,0000400090,8486.11,EUR
100,1000,OR00000000000000001661,2023,0000400100,18939.21,EUR
100,1000,OR00000000000000001662,2024,0000400110,17350.1,EUR
100,1000,OR00000000000000001663,2023,0000400120,10568.89,EUR
100,1000,OR00000000000000001664,2024,0000400130,13668.39,EUR
100,1000,OR00000000000000001665,2023,0000400140,6563.67,EUR
100,1000,OR00000000000000001666,2024,0000400150,19836.17,EUR
100,1000,OR00000000000000001667,2023,0000400160,3044.63,EUR
100,1000,OR00000000000000001668,2024,0000400170,11534.3,EUR
100,1000,OR00000000000000001669,2023,0000400180,15503.35,EUR
100,1000,OR00000000000000001670,2024,0000400190,18403.68,EUR
100,1000,OR00000000000000001671,2023,0000400200,13425.44,EUR
100,1000,OR00000000000000001672,2024,0000400210,15125.93,EUR
100,1000,OR00000000000000001673,2023,0000400220,11493.08,EUR
100,1000,OR00000000000000001674,2024,0000400230,15303.69,EUR
100,1000,OR00000000000000001675,2023,0000400240,7032.59,EUR
100,1000,OR00000000000000001676,2024,0000400250,7548.99,EUR
100,1000,OR00000000000000001677,2023,0000400260,13503.66,EUR
100,1000,OR00000000000000001678,2024,0000400270,9717.75,EUR
100,1000,OR00000000000000001679,2023,0000400280,2372.62,EUR
100,1000,OR00000000000000001680,2024,0000400290,11357.2,EUR
100,1000,OR00000000000000001681,2023,0000400000,5335.3,EUR
100,1000,OR00000000000000001682,2024,0000400010,15126.57,EUR
100,1000,OR00000000000000001683,2023,0000400020,607.8,EUR
100,1000,OR00000000000000001684,2024,0000400030,5454.61,EUR
100,1000,OR00000000000000001685,2023,0000400040,10799.83,EUR
100,1000,OR00000000000000001686,2024,0000400050,15618.21,EUR
100,1000,OR00000000000000001687,2023,0000400060,19826.01,EUR
100,1000,OR00000000000000001688,2024,0000400070,7817.43,EUR
100,1000,OR00000000000000001689,2023,0000400080,8608.51,EUR
100,1000,OR00000000000000001690,2024,0000400090,18709.36,EUR
100,1000,OR00000000000000001691,2023,0000400100,3883.9,EUR
100,1000,OR00000000000000001692,2024,0000400110,13947.09,EUR
100,1000,OR00000000000000001693,2023,0000400120,5781.39,EUR
100,1000,OR00000000000000001694,2024,0000400130,15113.23,EUR
100,1000,OR00000000000000001695,2023,0000400140,14619.51,EUR
100,1000,OR00000000000000001696,2024,0000400150,6298.32,EUR
100,1000,OR00000000000000001697,2023,0000400160,9395.46,EUR
100,1000,OR00000000000000001698,2024,0000400170,12717.48,EUR
100,1000,OR00000000000000001699,2023,0000400180,16351.23,EUR
100,1000,OR00000000000000001700,2024,0000400190,11105.66,EUR
100,1000,OR00000000000000001701,2023,0000400200,5064.22,EUR
100,1000,OR00000000000000001702,2024,0000400210,10506.02,EUR
100,1000,OR00000000000000001703,2023,0000400220,6176.25,EUR
100,1000,OR00000000000000001704,2024,0000400230,5392.96,EUR
100,1000,OR00000000000000001705,2023,0000400240,4723.29,EUR
100,1000,OR00000000000000001706,2024,0000400250,2280.35,EUR
100,1000,OR00000000000000001707,2023,0000400260,17408.16,EUR
100,1000,OR00000000000000001708,2024,0000400270,17199.84,EUR
100,1000,OR00000000000000001709,2023,0000400280,16071.21,EUR
100,1000,OR00000000000000001710,2024,0000400290,6802.57,EUR
100,1000,OR00000000000000001711,2023,0000400000,11383.29,EUR
100,1000,OR00000000000000001712,2024,0000400010,5158.69,EUR
100,1000,OR00000000000000001713,2023,0000400020,940.77,EUR
100,1000,OR00000000000000001714,2024,0000400030,11045.07,EUR
100,1000,OR00000000000000001715,2023,0000400040,3357.21,EUR
100,1000,OR00000000000000001716,2024,0000400050,19446.36,EUR
100,1000,OR00000000000000001717,2023,0000400060,1885.49,EUR
100,1000,OR00000000000000001718,2024,0000400070,14915.82,EUR
100,1000,OR00000000000000001719,2023,0000400080,821.23,EUR
100,1000,OR00000000000000001720,2024,0000400090,13175.41,EUR
100,1000,OR00000000000000001721,2023,0000400100,14952.73,EUR
100,1000,OR00000000000000001722,2024,0000400110,7977.46,EUR
100,1000,OR00000000000000001723,2023,0000400120,6360.69,EUR
100,1000,OR00000000000000001724,2024,0000400130,6216.55,EUR
100,1000,OR00000000000000001725,2023,0000400140,9006.16,EUR
100,1000,OR00000000000000001726,2024,0000400150,17639.87,EUR
100,1000,OR00000000000000001727,2023,0000400160,4085.3,EUR
100,1000,OR00000000000000001728,2024,0000400170,3414.0,EUR
100,1000,OR00000000000000001729,2023,0000400180,13322.01,EUR
100,1000,OR00000000000000001730,2024,0000400190,8459.09,EUR
100,1000,OR00000000000000001731,2023,0000400200,9762.98,EUR
100,1000,OR00000000000000001732,2024,0000400210,1413.1,EUR
100,1000,OR00000000000000001733,2023,0000400220,16245.86,EUR
100,1000,OR00000000000000001734,2024,0000400230,3810.54,EUR
100,1000,OR00000000000000001735,2023,0000400240,3990.16,EUR
100,1000,OR00000000000000001736,2024,0000400250,1957.11,EUR
100,1000,OR00000000000000001737,2023,0000400260,5540.75,EUR
100,1000,OR00000000000000001738,2024,0000400270,3637.82,EUR
100,1000,OR00000000000000001739,2023,0000400280,16331.24,EUR
100,1000,OR00000000000000001740,2024,0000400290,2376.07,EUR
100,1000,OR00000000000000001741,2023,0000400000,6984.33,EUR
100,1000,OR00000000000000001742,2024,0000400010,9398.74,EUR
100,1000,OR00000000000000001743,2023,0000400020,5782.72,EUR
