MANDT,RSNUM,RSPOS,AUFNR,MATNR,BDMNG,MEINS,WERKS
100,RES0041359,0010,1007528,MAT000115,999.46,KG,1200
100,RES0041360,0001,1007528,MAT000099,1464.72,KG,1200
100,RES0041361,0002,1007528,MAT000196,271.12,KG,1200
100,RES0041362,0003,1007528,MAT000390,1087.91,KG,1200
100,RES0041363,0004,1007528,MAT000380,2174.68,KG,1200
100,RES0041364,0005,1007528,MAT000033,1054.02,KG,1200
100,RES0041365,0006,1007529,MAT000273,3736.8,KG,1000
100,RES0041366,0007,1007529,MAT000450,11693.88,KG,1000
100,RES0041367,0008,1007529,MAT000023,14197.91,KG,1000
100,RES0041368,0009,1007529,MAT000051,11157.09,KG,1000
100,RES0041369,0010,1007529,MAT000441,3248.13,KG,1000
100,RES0041370,0001,1007530,MAT000043,19053.59,KG,1000
100,RES0041371,0002,1007530,MAT000027,20096.38,KG,1000
100,RES0041372,0003,1007530,MAT000498,18246.78,KG,1000
100,RES0041373,0004,1007530,MAT000394,16061.11,KG,1000
100,RES0041374,0005,1007530,MAT000298,2774.2,KG,1000
100,RES0041375,0006,1007531,MAT000384,1054.15,KG,1000
100,RES0041376,0007,1007531,MAT000460,3458.34,KG,1000
100,RES0041377,0008,1007531,MAT000394,37.7,KG,1000
100,RES0041378,0009,1007531,MAT000042,3322.48,KG,1000
100,RES0041379,0010,1007531,MAT000032,1733.44,KG,1000
100,RES0041380,0001,1007531,MAT000400,2140.3,KG,1000
100,RES0041381,0002,1007531,MAT000496,2991.02,KG,1000
100,RES0041382,0003,1007532,MAT000038,1181.68,KG,1100
100,RES0041383,0004,1007532,MAT000162,12528.68,KG,1100
100,RES0041384,0005,1007532,MAT000392,4186.41,KG,1100
100,RES0041385,0006,1007532,MAT000223,7035.1,KG,1100
100,RES0041386,0007,1007532,MAT000243,7652.03,KG,1100
100,RES0041387,0008,1007532,MAT000025,1212.78,KG,1100
100,RES0041388,0009,1007533,MAT000489,5351.63,KG,1200
100,RES0041389,0010,1007533,MAT000110,9590.36,KG,1200
100,RES0041390,0001,1007533,MAT000330,5210.57,KG,1200
100,RES0041391,0002,1007533,MAT000030,6138.28,KG,1200
100,RES0041392,0003,1007533,MAT000084,4638.98,KG,1200
100,RES0041393,0004,1007533,MAT000334,8209.62,KG,1200
100,RES0041394,0005,1007533,MAT000441,8793.33,KG,1200
100,RES0041395,0006,1007533,MAT000196,6682.19,KG,1200
100,RES0041396,0007,1007534,MAT000273,1315.25,KG,1000
100,RES0041397,0008,1007534,MAT000450,4115.92,KG,1000
100,RES0041398,0009,1007534,MAT000023,4997.27,KG,1000
100,RES0041399,0010,1007534,MAT000051,3926.98,KG,1000
100,RES0041400,0001,1007534,MAT000441,1143.25,KG,1000
100,RES0041401,0002,1007535,MAT000284,5927.66,KG,1000
100,RES0041402,0003,1007535,MAT000269,4334.66,KG,1000
100,RES0041403,0004,1007535,MAT000030,2108.9,KG,1000
100,RES0041404,0005,1007535,MAT000472,2765.14,KG,1000
100,RES0041405,0006,1007535,MAT000115,4847.75,KG,1000
100,RES0041406,0007,1007536,MAT000038,915.47,KG,1000
100,RES0041407,0008,1007536,MAT000162,9706.17,KG,1000
100,RES0041408,0009,1007536,MAT000392,3243.28,KG,1000
100,RES0041409,0010,1007536,MAT000223,5450.2,KG,1000
100,RES0041410,0001,1007536,MAT000243,5928.16,KG,1000
100,RES0041411,0002,1007536,MAT000025,939.56,KG,1000
100,RES0041412,0003,1007537,MAT000448,8046.73,KG,1100
100,RES0041413,0004,1007537,MAT000021,16496.36,KG,1100
100,RES0041414,0005,1007537,MAT000025,8770.79,KG,1100
100,RES0041415,0006,1007537,MAT000053,2854.08,KG,1100
100,RES0041416,0007,1007537,MAT000273,2479.89,KG,1100
100,RES0041417,0008,1007537,MAT000405,16418.98,KG,1100
100,RES0041418,0009,1007538,MAT000393,2437.1,KG,1100
100,RES0041419,0010,1007538,MAT000048,1597.64,KG,1100
100,RES0041420,0001,1007538,MAT000362,2743.62,KG,1100
100,RES0041421,0002,1007538,MAT000489,2650.88,KG,1100
100,RES0041422,0003,1007539,MAT000244,2234.06,KG,1100
100,RES0041423,0004,1007539,MAT000271,2255.51,KG,1100
100,RES0041424,0005,1007539,MAT000025,1452.29,KG,1100
100,RES0041425,0006,1007539,MAT000137,342.95,KG,1100
100,RES0041426,0007,1007539,MAT000240,7323.57,KG,1100
100,RES0041427,0008,1007539,MAT000485,2909.34,KG,1100
100,RES0041428,0009,1007540,MAT000223,3057.37,KG,1000
100,RES0041429,0010,1007540,MAT000204,1531.88,KG,1000
100,RES0041430,0001,1007540,MAT000094,3437.39,KG,1000
100,RES0041431,0002,1007541,MAT000496,341.77,KG,1100
100,RES0041432,0003,1007541,MAT000052,272.48,KG,1100
100,RES0041433,0004,1007541,MAT000047,143.78,KG,1100
100,RES0041434,0005,1007541,MAT000115,190.63,KG,1100
100,RES0041435,0006,1007542,MAT000286,287.52,KG,1200
100,RES0041436,0007,1007542,MAT000252,6606.8,KG,1200
100,RES0041437,0008,1007542,MAT000331,4791.25,KG,1200
100,RES0041438,0009,1007542,MAT000084,6190.43,KG,1200
100,RES0041439,0010,1007542,MAT000452,4382.47,KG,1200
100,RES0041440,0001,1007542,MAT000476,11516.8,KG,1200
100,RES0041441,0002,1007542,MAT000328,1407.26,KG,1200
100,RES0041442,0003,1007542,MAT000116,2059.1,KG,1200
100,RES0041443,0004,1007543,MAT000291,2103.58,KG,1100
100,RES0041444,0005,1007543,MAT000048,3511.76,KG,1100
100,RES0041445,0006,1007543,MAT000020,2586.56,KG,1100
100,RES0041446,0007,1007543,MAT000084,2731.36,KG,1100
100,RES0041447,0008,1007543,MAT000039,1478.41,KG,1100
100,RES0041448,0009,1007544,MAT000203,3725.04,KG,1100
100,RES0041449,0010,1007544,MAT000460,2735.64,KG,1100
100,RES0041450,0001,1007544,MAT000044,6937.63,KG,1100
100,RES0041451,0002,1007544,MAT000036,1866.19,KG,1100
100,RES0041452,0003,1007545,MAT000406,20647.63,KG,1000
100,RES0041453,0004,1007545,MAT000480,8041.08,KG,1000
100,RES0041454,0005,1007545,MAT000037,8301.61,KG,1000
100,RES0041455,0006,1007546,MAT000046,74.73,KG,1000
100,RES0041456,0007,1007546,MAT000050,193.14,KG,1000
100,RES0041457,0008,1007546,MAT000458,182.11,KG,1000
100,RES0041458,0009,1007546,MAT000489,568.69,KG,1000
100,RES0041459,0010,1007546,MAT000346,297.88,KG,1000
100,RES0041460,0001,1007547,MAT000306,10535.36,KG,1100
100,RES0041461,0002,1007547,MAT000048,4601.84,KG,1100
100,RES0041462,0003,1007547,MAT000481,3003.82,KG,1100
100,RES0041463,0004,1007547,MAT000339,7666.67,KG,1100
100,RES0041464,0005,1007547,MAT000079,9384.74,KG,1100
100,RES0041465,0006,1007547,MAT000033,15017.81,KG,1100
100,RES0041466,0007,1007547,MAT000370,3399.39,KG,1100
100,RES0041467,0008,1007548,MAT000478,5793.64,KG,1200
100,RES0041468,0009,1007548,MAT000456,2844.45,KG,1200
100,RES0041469,0010,1007548,MAT000121,9259.14,KG,1200
100,RES0041470,0001,1007548,MAT000406,4984.65,KG,1200
100,RES0041471,0002,1007548,MAT000291,6306.89,KG,1200
100,RES0041472,0003,1007549,MAT000116,2705.84,KG,1000
100,RES0041473,0004,1007549,MAT000164,3563.85,KG,1000
100,RES0041474,0005,1007549,MAT000240,1530.94,KG,1000
100,RES0041475,0006,1007549,MAT000079,5333.18,KG,1000
100,RES0041476,0007,1007549,MAT000128,2863.84,KG,1000
100,RES0041477,0008,1007550,MAT000437,1377.24,KG,1000
100,RES0041478,0009,1007550,MAT000052,3133.39,KG,1000
100,RES0041479,0010,1007550,MAT000387,1091.76,KG,1000
100,RES0041480,0001,1007550,MAT000405,798.49,KG,1000
100,RES0041481,0002,1007551,MAT000445,27575.3,KG,1200
100,RES0041482,0003,1007551,MAT000182,5532.01,KG,1200
100,RES0041483,0004,1007551,MAT000407,847.14,KG,1200
100,RES0041484,0005,1007551,MAT000436,23220.68,KG,1200
100,RES0041485,0006,1007551,MAT000036,7442.35,KG,1200
100,RES0041486,0007,1007551,MAT000098,20856.46,KG,1200
100,RES0041487,0008,1007551,MAT000028,26161.24,KG,1200
100,RES0041488,0009,1007552,MAT000257,3541.09,KG,1200
100,RES0041489,0010,1007552,MAT000182,71.5,KG,1200
100,RES0041490,0001,1007552,MAT000489,1188.38,KG,1200
100,RES0041491,0002,1007552,MAT000115,3195.37,KG,1200
100,RES0041492,0003,1007552,MAT000457,3044.92,KG,1200
100,RES0041493,0004,1007553,MAT000437,71.13,KG,1200
100,RES0041494,0005,1007553,MAT000461,198.29,KG,1200
100,RES0041495,0006,1007553,MAT000045,130.77,KG,1200
100,RES0041496,0007,1007553,MAT000384,42.47,KG,1200
100,RES0041497,0008,1007554,MAT000448,14545.25,KG,1100
100,RES0041498,0009,1007554,MAT000021,29818.78,KG,1100
100,RES0041499,0010,1007554,MAT000025,15854.05,KG,1100
100,RES0041500,0001,1007554,MAT000053,5159.04,KG,1100
100,RES0041501,0002,1007554,MAT000273,4482.63,KG,1100
100,RES0041502,0003,1007554,MAT000405,29678.9,KG,1100
100,RES0041503,0004,1007555,MAT000157,551.48,KG,1200
100,RES0041504,0005,1007555,MAT000286,2798.0,KG,1200
100,RES0041505,0006,1007555,MAT000039,2773.28,KG,1200
100,RES0041506,0007,1007555,MAT000098,1261.37,KG,1200
100,RES0041507,0008,1007555,MAT000208,873.76,KG,1200
100,RES0041508,0009,1007556,MAT000420,4158.97,KG,1000
100,RES0041509,0010,1007556,MAT000042,14204.39,KG,1000
100,RES0041510,0001,1007556,MAT000286,2909.2,KG,1000
100,RES0041511,0002,1007556,MAT000478,5499.7,KG,1000
100,RES0041512,0003,1007556,MAT000424,11533.68,KG,1000
100,RES0041513,0004,1007556,MAT000461,11462.78,KG,1000
100,RES0041514,0005,1007556,MAT000400,2379.93,KG,1000
100,RES0041515,0006,1007557,MAT000026,3931.35,KG,1000
100,RES0041516,0007,1007557,MAT000110,639.05,KG,1000
100,RES0041517,0008,1007557,MAT000482,817.01,KG,1000
100,RES0041518,0009,1007557,MAT000373,2682.92,KG,1000
100,RES0041519,0010,1007557,MAT000295,1502.79,KG,1000
100,RES0041520,0001,1007557,MAT000394,1298.77,KG,1000
100,RES0041521,0002,1007557,MAT000408,420.64,KG,1000
100,RES0041522,0003,1007558,MAT000286,865.1,KG,1200
100,RES0041523,0004,1007558,MAT000081,169.44,KG,1200
100,RES0041524,0005,1007558,MAT000227,446.62,KG,1200
100,RES0041525,0006,1007558,MAT000284,325.62,KG,1200
100,RES0041526,0007,1007558,MAT000203,818.27,KG,1200
100,RES0041527,0008,1007559,MAT000409,20404.64,KG,1100
100,RES0041528,0009,1007559,MAT000049,29441.02,KG,1100
100,RES0041529,0010,1007559,MAT000306,20106.43,KG,1100
100,RES0041530,0001,1007559,MAT000036,27984.79,KG,1100
100,RES0041531,0002,1007559,MAT000492,915.98,KG,1100
100,RES0041532,0003,1007559,MAT000478,1226.05,KG,1100
100,RES0041533,0004,1007559,MAT000393,30111.79,KG,1100
100,RES0041534,0005,1007559,MAT000346,5253.03,KG,1100
100,RES0041535,0006,1007560,MAT000116,15505.38,KG,1000
100,RES0041536,0007,1007560,MAT000437,2998.41,KG,1000
100,RES0041537,0008,1007560,MAT000105,15362.93,KG,1000
100,RES0041538,0009,1007560,MAT000410,18775.66,KG,1000
100,RES0041539,0010,1007561,MAT000116,14877.02,KG,1000
100,RES0041540,0001,1007561,MAT000437,2876.9,KG,1000
100,RES0041541,0002,1007561,MAT000105,14740.35,KG,1000
100,RES0041542,0003,1007561,MAT000410,18014.77,KG,1000
100,RES0041543,0004,1007562,MAT000234,8875.05,KG,1000
100,RES0041544,0005,1007562,MAT000208,1036.46,KG,1000
100,RES0041545,0006,1007562,MAT000492,6959.05,KG,1000
100,RES0041546,0007,1007562,MAT000346,13367.22,KG,1000
100,RES0041547,0008,1007562,MAT000445,862.74,KG,1000
100,RES0041548,0009,1007562,MAT000296,13899.32,KG,1000
100,RES0041549,0010,1007562,MAT000164,13153.99,KG,1000
100,RES0041550,0001,1007562,MAT000392,1881.54,KG,1000
100,RES0041551,0002,1007563,MAT000234,21405.29,KG,1200
100,RES0041552,0003,1007563,MAT000208,2499.78,KG,1200
100,RES0041553,0004,1007563,MAT000492,16784.17,KG,1200
100,RES0041554,0005,1007563,MAT000346,32239.71,KG,1200
100,RES0041555,0006,1007563,MAT000445,2080.79,KG,1200
100,RES0041556,0007,1007563,MAT000296,33523.06,KG,1200
100,RES0041557,0008,1007563,MAT000164,31725.43,KG,1200
100,RES0041558,0009,1007563,MAT000392,4538.0,KG,1200
100,RES0041559,0010,1007564,MAT000182,8244.52,KG,1100
100,RES0041560,0001,1007564,MAT000123,1579.08,KG,1100
100,RES0041561,0002,1007564,MAT000045,9287.75,KG,1100
100,RES0041562,0003,1007565,MAT000493,106.83,KG,1000
100,RES0041563,0004,1007565,MAT000088,179.79,KG,1000
100,RES0041564,0005,1007565,MAT000461,310.04,KG,1000
100,RES0041565,0006,1007565,MAT000042,615.87,KG,1000
100,RES0041566,0007,1007565,MAT000437,599.02,KG,1000
100,RES0041567,0008,1007565,MAT000147,644.01,KG,1000
100,RES0041568,0009,1007565,MAT000021,424.11,KG,1000
100,RES0041569,0010,1007566,MAT000204,13689.57,KG,1200
100,RES0041570,0001,1007566,MAT000398,7862.12,KG,1200
100,RES0041571,0002,1007566,MAT000208,1605.61,KG,1200
100,RES0041572,0003,1007566,MAT000048,4742.24,KG,1200
100,RES0041573,0004,1007566,MAT000028,6463.49,KG,1200
100,RES0041574,0005,1007566,MAT000260,12630.34,KG,1200
100,RES0041575,0006,1007567,MAT000236,1959.64,KG,1100
100,RES0041576,0007,1007567,MAT000097,4409.54,KG,1100
100,RES0041577,0008,1007567,MAT000114,2875.83,KG,1100
100,RES0041578,0009,1007568,MAT000088,3479.05,KG,1000
100,RES0041579,0010,1007568,MAT000021,3019.49,KG,1000
100,RES0041580,0001,1007568,MAT000388,2627.4,KG,1000
100,RES0041581,0002,1007569,MAT000028,340.79,KG,1200
100,RES0041582,0003,1007569,MAT000232,52.99,KG,1200
100,RES0041583,0004,1007569,MAT000390,208.9,KG,1200
100,RES0041584,0005,1007569,MAT000115,574.09,KG,1200
100,RES0041585,0006,1007569,MAT000406,1028.1,KG,1200
100,RES0041586,0007,1007569,MAT000260,756.68,KG,1200
100,RES0041587,0008,1007569,MAT000137,165.44,KG,1200
100,RES0041588,0009,1007570,MAT000286,361.73,KG,1000
100,RES0041589,0010,1007570,MAT000277,1424.93,KG,1000
100,RES0041590,0001,1007570,MAT000410,139.58,KG,1000
100,RES0041591,0002,1007570,MAT000039,2148.77,KG,1000
100,RES0041592,0003,1007570,MAT000116,2136.38,KG,1000
100,RES0041593,0004,1007571,MAT000328,728.76,KG,1000
100,RES0041594,0005,1007571,MAT000382,549.2,KG,1000
100,RES0041595,0006,1007571,MAT000409,201.35,KG,1000
100,RES0041596,0007,1007571,MAT000496,512.39,KG,1000
100,RES0041597,0008,1007571,MAT000392,2211.08,KG,1000
100,RES0041598,0009,1007572,MAT000437,4967.72,KG,1200
100,RES0041599,0010,1007572,MAT000241,215.17,KG,1200
100,RES0041600,0001,1007572,MAT000456,2273.28,KG,1200
100,RES0041601,0002,1007572,MAT000309,4773.61,KG,1200
100,RES0041602,0003,1007572,MAT000457,2031.83,KG,1200
100,RES0041603,0004,1007572,MAT000036,1675.3,KG,1200
100,RES0041604,0005,1007573,MAT000398,2887.23,KG,1200
100,RES0041605,0006,1007573,MAT000394,1796.85,KG,1200
100,RES0041606,0007,1007573,MAT000030,1039.37,KG,1200
100,RES0041607,0008,1007573,MAT000393,1735.45,KG,1200
100,RES0041608,0009,1007573,MAT000123,2358.9,KG,1200
100,RES0041609,0010,1007573,MAT000298,4143.64,KG,1200
100,RES0041610,0001,1007573,MAT000079,3853.1,KG,1200
100,RES0041611,0002,1007573,MAT000498,3193.34,KG,1200
100,RES0041612,0003,1007574,MAT000137,2743.37,KG,1200
100,RES0041613,0004,1007574,MAT000241,15462.16,KG,1200
100,RES0041614,0005,1007574,MAT000437,26525.51,KG,1200
100,RES0041615,0006,1007575,MAT000437,4062.33,KG,1100
100,RES0041616,0007,1007575,MAT000241,175.96,KG,1100
100,RES0041617,0008,1007575,MAT000456,1858.96,KG,1100
100,RES0041618,0009,1007575,MAT000309,3903.6,KG,1100
100,RES0041619,0010,1007575,MAT000457,1661.52,KG,1100
100,RES0041620,0001,1007575,MAT000036,1369.97,KG,1100
100,RES0041621,0002,1007576,MAT000390,2588.02,KG,1000
100,RES0041622,0003,1007576,MAT000330,3225.28,KG,1000
100,RES0041623,0004,1007576,MAT000162,1937.76,KG,1000
100,RES0041624,0005,1007576,MAT000207,1615.16,KG,1000
100,RES0041625,0006,1007577,MAT000042,7196.75,KG,1100
100,RES0041626,0007,1007577,MAT000441,5024.53,KG,1100
100,RES0041627,0008,1007577,MAT000309,4813.4,KG,1100
100,RES0041628,0009,1007578,MAT000489,4806.2,KG,1100
100,RES0041629,0010,1007578,MAT000110,8612.93,KG,1100
100,RES0041630,0001,1007578,MAT000330,4679.52,KG,1100
100,RES0041631,0002,1007578,MAT000030,5512.68,KG,1100
100,RES0041632,0003,1007578,MAT000084,4166.18,KG,1100
100,RES0041633,0004,1007578,MAT000334,7372.91,KG,1100
100,RES0041634,0005,1007578,MAT000441,7897.13,KG,1100
100,RES0041635,0006,1007578,MAT000196,6001.15,KG,1100
100,RES0041636,0007,1007579,MAT000029,24.61,KG,1100
100,RES0041637,0008,1007579,MAT000028,1305.59,KG,1100
100,RES0041638,0009,1007579,MAT000088,1296.82,KG,1100
100,RES0041639,0010,1007579,MAT000351,1566.84,KG,1100
100,RES0041640,0001,1007579,MAT000288,641.84,KG,1100
100,RES0041641,0002,1007579,MAT000392,414.97,KG,1100
100,RES0041642,0003,1007579,MAT000045,169.22,KG,1100
100,RES0041643,0004,1007579,MAT000485,720.38,KG,1100
100,RES0041644,0005,1007580,MAT000284,8844.41,KG,1200
100,RES0041645,0006,1007580,MAT000472,10835.81,KG,1200
100,RES0041646,0007,1007580,MAT000033,6243.69,KG,1200
100,RES0041647,0008,1007580,MAT000395,9809.11,KG,1200
100,RES0041648,0009,1007580,MAT000307,6917.64,KG,1200
100,RES0041649,0010,1007580,MAT000227,5893.35,KG,1200
100,RES0041650,0001,1007581,MAT000459,1432.0,KG,1200
100,RES0041651,0002,1007581,MAT000456,5948.6,KG,1200
100,RES0041652,0003,1007581,MAT000472,13075.23,KG,1200
100,RES0041653,0004,1007581,MAT000406,8436.92,KG,1200
100,RES0041654,0005,1007581,MAT000407,14933.45,KG,1200
100,RES0041655,0006,1007581,MAT000461,16890.54,KG,1200
100,RES0041656,0007,1007581,MAT000136,6406.45,KG,1200
100,RES0041657,0008,1007581,MAT000437,1555.48,KG,1200
100,RES0041658,0009,1007582,MAT000438,474.47,KG,1000
100,RES0041659,0010,1007582,MAT000437,813.54,KG,1000
100,RES0041660,0001,1007582,MAT000348,109.13,KG,1000
100,RES0041661,0002,1007582,MAT000097,56.32,KG,1000
100,RES0041662,0003,1007582,MAT000244,929.67,KG,1000
100,RES0041663,0004,1007582,MAT000047,1334.4,KG,1000
100,RES0041664,0005,1007583,MAT000020,6781.11,KG,1200
100,RES0041665,0006,1007583,MAT000455,18509.12,KG,1200
100,RES0041666,0007,1007583,MAT000182,5422.98,KG,1200
100,RES0041667,0008,1007583,MAT000079,39099.15,KG,1200
100,RES0041668,0009,1007583,MAT000286,32087.79,KG,1200
100,RES0041669,0010,1007583,MAT000400,19511.49,KG,1200
100,RES0041670,0001,1007584,MAT000243,6263.06,KG,1000
100,RES0041671,0002,1007584,MAT000309,826.99,KG,1000
100,RES0041672,0003,1007584,MAT000165,3867.61,KG,1000
100,RES0041673,0004,1007584,MAT000204,113.22,KG,1000
100,RES0041674,0005,1007584,MAT000052,900.61,KG,1000
100,RES0041675,0006,1007584,MAT000489,1291.64,KG,1000
100,RES0041676,0007,1007584,MAT000241,3460.79,KG,1000
100,RES0041677,0008,1007585,MAT000043,22470.92,KG,1000
100,RES0041678,0009,1007585,MAT000027,23700.73,KG,1000
100,RES0041679,0010,1007585,MAT000498,21519.4,KG,1000
100,RES0041680,0001,1007585,MAT000394,18941.72,KG,1000
100,RES0041681,0002,1007585,MAT000298,3271.76,KG,1000
100,RES0041682,0003,1007586,MAT000115,11074.05,KG,1100
100,RES0041683,0004,1007586,MAT000473,14527.89,KG,1100
100,RES0041684,0005,1007586,MAT000105,7922.07,KG,1100
100,RES0041685,0006,1007586,MAT000288,5116.7,KG,1100
100,RES0041686,0007,1007586,MAT000034,9465.59,KG,1100
100,RES0041687,0008,1007587,MAT000298,13668.1,KG,1000
100,RES0041688,0009,1007587,MAT000296,13623.01,KG,1000
100,RES0041689,0010,1007587,MAT000461,20268.46,KG,1000
100,RES0041690,0001,1007588,MAT000088,338.0,KG,1100
100,RES0041691,0002,1007588,MAT000437,140.72,KG,1100
100,RES0041692,0003,1007588,MAT000298,174.85,KG,1100
100,RES0041693,0004,1007589,MAT000492,4537.34,KG,1200
100,RES0041694,0005,1007589,MAT000296,2470.82,KG,1200
100,RES0041695,0006,1007589,MAT000362,442.53,KG,1200
100,RES0041696,0007,1007589,MAT000480,6973.59,KG,1200
100,RES0041697,0008,1007589,MAT000043,5082.51,KG,1200
100,RES0041698,0009,1007589,MAT000420,1310.82,KG,1200
100,RES0041699,0010,1007589,MAT000037,12830.65,KG,1200
100,RES0041700,0001,1007590,MAT000116,3238.17,KG,1000
100,RES0041701,0002,1007590,MAT000437,626.19,KG,1000
100,RES0041702,0003,1007590,MAT000105,3208.42,KG,1000
100,RES0041703,0004,1007590,MAT000410,3921.14,KG,1000
100,RES0041704,0005,1007591,MAT000028,20446.39,KG,1000
100,RES0041705,0006,1007591,MAT000498,14457.64,KG,1000
100,RES0041706,0007,1007591,MAT000034,8034.5,KG,1000
100,RES0041707,0008,1007591,MAT000395,21770.93,KG,1000
100,RES0041708,0009,1007591,MAT000348,18217.78,KG,1000
100,RES0041709,0010,1007591,MAT000400,10663.16,KG,1000
100,RES0041710,0001,1007591,MAT000387,7771.82,KG,1000
100,RES0041711,0002,1007592,MAT000046,8073.32,KG,1200
100,RES0041712,0003,1007592,MAT000029,7391.87,KG,1200
100,RES0041713,0004,1007592,MAT000232,11290.76,KG,1200
100,RES0041714,0005,1007592,MAT000234,927.27,KG,1200
100,RES0041715,0006,1007592,MAT000227,3864.19,KG,1200
100,RES0041716,0007,1007593,MAT000292,13996.61,KG,1200
100,RES0041717,0008,1007593,MAT000182,12701.4,KG,1200
100,RES0041718,0009,1007593,MAT000387,3940.74,KG,1200
100,RES0041719,0010,1007594,MAT000390,512.8,KG,1000
100,RES0041720,0001,1007594,MAT000330,639.07,KG,1000
100,RES0041721,0002,1007594,MAT000162,383.95,KG,1000
100,RES0041722,0003,1007594,MAT000207,320.03,KG,1000
100,RES0041723,0004,1007595,MAT000162,3862.03,KG,1000
100,RES0041724,0005,1007595,MAT000034,1967.57,KG,1000
100,RES0041725,0006,1007595,MAT000099,253.97,KG,1000
100,RES0041726,0007,1007595,MAT000400,2473.79,KG,1000
100,RES0041727,0008,1007595,MAT000334,7912.48,KG,1000
100,RES0041728,0009,1007595,MAT000185,3125.18,KG,1000
100,RES0041729,0010,1007596,MAT000291,1283.6,KG,1200
100,RES0041730,0001,1007596,MAT000048,2142.86,KG,1200
100,RES0041731,0002,1007596,MAT000020,1578.31,KG,1200
100,RES0041732,0003,1007596,MAT000084,1666.66,KG,1200
100,RES0041733,0004,1007596,MAT000039,902.12,KG,1200
100,RES0041734,0005,1007597,MAT000046,7951.27,KG,1100
100,RES0041735,0006,1007597,MAT000053,11403.41,KG,1100
100,RES0041736,0007,1007597,MAT000292,11837.48,KG,1100
100,RES0041737,0008,1007598,MAT000286,30492.07,KG,1200
100,RES0041738,0009,1007598,MAT000498,24080.32,KG,1200
100,RES0041739,0010,1007598,MAT000084,22819.26,KG,1200
100,RES0041740,0001,1007598,MAT000051,21630.71,KG,1200
100,RES0041741,0002,1007599,MAT000046,18900.15,KG,1200
100,RES0041742,0003,1007599,MAT000053,27105.88,KG,1200
100,RES0041743,0004,1007599,MAT000292,28137.69,KG,1200
100,RES0041744,0005,1007600,MAT000384,171.62,KG,1000
100,RES0041745,0006,1007600,MAT000460,563.02,KG,1000
100,RES0041746,0007,1007600,MAT000394,6.14,KG,1000
100,RES0041747,0008,1007600,MAT000042,540.9,KG,1000
100,RES0041748,0009,1007600,MAT000032,282.2,KG,1000
100,RES0041749,0010,1007600,MAT000400,348.44,KG,1000
100,RES0041750,0001,1007600,MAT000496,486.94,KG,1000
100,RES0041751,0002,1007601,MAT000407,13105.24,KG,1000
100,RES0041752,0003,1007601,MAT000098,3460.19,KG,1000
100,RES0041753,0004,1007601,MAT000336,10434.26,KG,1000
100,RES0041754,0005,1007601,MAT000441,15577.57,KG,1000
100,RES0041755,0006,1007601,MAT000473,8138.21,KG,1000
100,RES0041756,0007,1007601,MAT000036,1394.99,KG,1000
100,RES0041757,0008,1007601,MAT000241,8222.32,KG,1000
100,RES0041758,0009,1007601,MAT000137,14314.12,KG,1000
100,RES0041759,0010,1007602,MAT000438,12227.41,KG,1200
100,RES0041760,0001,1007602,MAT000351,11402.37,KG,1200
100,RES0041761,0002,1007602,MAT000025,7978.41,KG,1200
100,RES0041762,0003,1007602,MAT000336,9229.8,KG,1200
100,RES0041763,0004,1007603,MAT000203,1295.55,KG,1100
100,RES0041764,0005,1007603,MAT000460,951.44,KG,1100
100,RES0041765,0006,1007603,MAT000044,2412.87,KG,1100
100,RES0041766,0007,1007603,MAT000036,649.05,KG,1100
100,RES0041767,0008,1007604,MAT000031,733.48,KG,1000
100,RES0041768,0009,1007604,MAT000048,763.96,KG,1000
100,RES0041769,0010,1007604,MAT000208,161.75,KG,1000
100,RES0041770,0001,1007604,MAT000084,161.02,KG,1000
100,RES0041771,0002,1007605,MAT000302,61.42,KG,1000
100,RES0041772,0003,1007605,MAT000339,29.45,KG,1000
100,RES0041773,0004,1007605,MAT000202,91.76,KG,1000
100,RES0041774,0005,1007605,MAT000362,220.22,KG,1000
100,RES0041775,0006,1007605,MAT000165,149.78,KG,1000
100,RES0041776,0007,1007605,MAT000033,436.45,KG,1000
100,RES0041777,0008,1007605,MAT000331,568.17,KG,1000
100,RES0041778,0009,1007605,MAT000034,39.52,KG,1000
100,RES0041779,0010,1007606,MAT000438,5224.51,KG,1200
100,RES0041780,0001,1007606,MAT000252,5205.73,KG,1200
100,RES0041781,0002,1007606,MAT000467,8608.78,KG,1200
100,RES0041782,0003,1007606,MAT000029,4701.21,KG,1200
100,RES0041783,0004,1007607,MAT000031,3570.33,KG,1200
100,RES0041784,0005,1007607,MAT000048,3718.69,KG,1200
100,RES0041785,0006,1007607,MAT000208,787.35,KG,1200
100,RES0041786,0007,1007607,MAT000084,783.77,KG,1200
100,RES0041787,0008,1007608,MAT000020,2245.22,KG,1200
100,RES0041788,0009,1007608,MAT000455,6128.37,KG,1200
100,RES0041789,0010,1007608,MAT000182,1795.55,KG,1200
100,RES0041790,0001,1007608,MAT000079,12945.72,KG,1200
100,RES0041791,0002,1007608,MAT000286,10624.26,KG,1200
100,RES0041792,0003,1007608,MAT000400,6460.25,KG,1200
100,RES0041793,0004,1007609,MAT000051,5608.16,KG,1100
100,RES0041794,0005,1007609,MAT000334,4291.99,KG,1100
100,RES0041795,0006,1007609,MAT000448,2902.16,KG,1100
100,RES0041796,0007,1007609,MAT000366,5394.87,KG,1100
100,RES0041797,0008,1007609,MAT000480,4595.66,KG,1100
