MANDT,MBLNR,MJAHR,ZEILE,BWART,MATNR,WERKS,LGORT,MENGE,MEINS,DMBTR,WAERS
100,5000014293,2022,0001,101,MAT000319,1300,0001,2698.94,KG,11391.86,EUR
100,5000014293,2022,0002,311,MAT000024,1400,0010,3718.12,KG,23053.31,EUR
100,5000014293,2022,0003,301,MAT000187,1300,0003,4370.99,KG,53237.53,EUR
100,5000014293,2022,0004,601,MAT000246,1400,0010,1643.47,KG,28846.85,EUR
100,5000014294,2024,0001,301,MAT000302,1000,0002,1372.2,KG,22708.24,EUR
100,5000014294,2024,0002,901,MAT000221,1300,0002,4359.21,KG,21899.97,EUR
100,5000014294,2024,0003,311,MAT000485,1100,0002,3129.24,KG,11241.88,EUR
100,5000014294,2024,0004,901,MAT000284,1100,0001,4316.81,KG,74344.26,EUR
100,5000014295,2023,0001,901,MAT000394,1300,0001,2428.17,KG,21757.63,EUR
100,5000014295,2023,0002,261,MAT000279,1200,0003,2536.77,KG,10883.29,EUR
100,5000014295,2023,0003,301,MAT000239,1200,0010,3869.61,KG,15092.53,EUR
100,5000014296,2022,0001,901,MAT000419,1000,0003,1513.12,KG,24173.75,EUR
100,5000014296,2022,0002,261,MAT000145,1000,0002,3495.21,KG,17600.13,EUR
100,5000014296,2022,0003,261,MAT000206,1000,0001,3969.68,KG,43047.93,EUR
100,5000014297,2022,0001,311,MAT000009,1100,0010,3718.04,KG,24291.07,EUR
100,5000014297,2022,0002,101,MAT000235,1100,0002,3330.82,KG,54566.49,EUR
100,5000014297,2022,0003,301,MAT000475,1200,0001,4610.38,KG,75365.02,EUR
100,5000014297,2022,0004,201,MAT000239,1200,0003,1189.13,KG,14100.39,EUR
100,5000014298,2025,0001,551,MAT000393,1200,0002,4427.38,KG,44981.09,EUR
100,5000014298,2025,0002,301,MAT000239,1400,0002,2128.34,KG,13160.73,EUR
100,5000014298,2025,0003,101,MAT000243,1100,0003,4413.64,KG,30873.24,EUR
100,5000014299,2024,0001,301,MAT000368,1200,0010,1955.69,KG,4685.0,EUR
100,5000014299,2024,0002,901,MAT000421,1200,0010,3395.86,KG,22236.3,EUR
100,5000014300,2023,0001,551,MAT000083,1400,0003,3751.43,KG,26208.87,EUR
100,5000014300,2023,0002,901,MAT000241,1400,0002,2678.78,KG,10298.48,EUR
100,5000014300,2023,0003,301,MAT000424,1400,0001,1011.54,KG,10423.22,EUR
100,5000014300,2023,0004,261,MAT000275,1300,0010,799.96,KG,2820.14,EUR
100,5000014301,2024,0001,301,MAT000208,1200,0001,362.06,KG,1400.13,EUR
100,5000014301,2024,0002,901,MAT000178,1000,0003,4002.88,KG,52670.59,EUR
100,5000014302,2025,0001,901,MAT000303,1400,0002,4081.95,KG,43136.82,EUR
100,5000014302,2025,0002,261,MAT000035,1300,0003,1644.63,KG,5642.75,EUR
100,5000014302,2025,0003,201,MAT000125,1300,0010,960.52,KG,5760.13,EUR
100,5000014303,2025,0001,201,MAT000256,1200,0003,2405.15,KG,31379.97,EUR
100,5000014303,2025,0002,261,MAT000314,1200,0002,581.5,KG,2780.44,EUR
100,5000014304,2023,0001,601,MAT000345,1000,0003,952.4,KG,11067.31,EUR
100,5000014304,2023,0002,311,MAT000462,1400,0001,1619.63,KG,16459.63,EUR
100,5000014304,2023,0003,311,MAT000213,1000,0003,1983.79,KG,18209.5,EUR
100,5000014305,2023,0001,311,MAT000001,1100,0002,57.61,KG,818.02,EUR
100,5000014305,2023,0002,201,MAT000136,1000,0002,3935.73,KG,36395.77,EUR
100,5000014305,2023,0003,261,MAT000419,1000,0002,360.42,KG,5812.09,EUR
100,5000014305,2023,0004,901,MAT000366,1200,0002,4722.48,KG,91369.2,EUR
100,5000014306,2024,0001,101,MAT000207,1000,0001,575.61,KG,7666.43,EUR
100,5000014307,2024,0001,601,MAT000396,1100,0002,4974.48,KG,58625.85,EUR
100,5000014307,2024,0002,301,MAT000370,1000,0002,3947.17,KG,68104.86,EUR
100,5000014308,2022,0001,551,MAT000026,1100,0010,3495.03,KG,46006.18,EUR
100,5000014309,2025,0001,601,MAT000478,1200,0001,3733.76,KG,44352.47,EUR
100,5000014309,2025,0002,601,MAT000409,1100,0002,4396.44,KG,51004.77,EUR
100,5000014310,2022,0001,601,MAT000158,1100,0003,849.34,KG,12212.63,EUR
100,5000014311,2023,0001,301,MAT000105,1200,0003,4439.96,KG,64610.59,EUR
100,5000014312,2023,0001,101,MAT000383,1100,0010,313.11,KG,1339.21,EUR
100,5000014313,2025,0001,261,MAT000039,1200,0001,2650.21,KG,45333.26,EUR
100,5000014313,2025,0002,601,MAT000129,1300,0010,1006.43,KG,5581.26,EUR
100,5000014313,2025,0003,261,MAT000392,1100,0003,4852.68,KG,26092.45,EUR
100,5000014314,2022,0001,301,MAT000277,1400,0003,1662.21,KG,14827.11,EUR
100,5000014314,2022,0002,101,MAT000145,1000,0010,2191.86,KG,33382.98,EUR
100,5000014315,2022,0001,901,MAT000262,1100,0002,3002.49,KG,41120.64,EUR
100,5000014315,2022,0002,601,MAT000475,1200,0002,177.47,KG,1356.74,EUR
100,5000014315,2022,0003,601,MAT000265,1300,0010,923.06,KG,10474.44,EUR
100,5000014316,2025,0001,551,MAT000026,1200,0010,694.58,KG,12010.96,EUR
100,5000014317,2024,0001,201,MAT000231,1200,0003,1341.44,KG,10170.06,EUR
100,5000014317,2024,0002,301,MAT000097,1400,0002,2440.0,KG,18047.11,EUR
100,5000014317,2024,0003,901,MAT000474,1000,0001,3763.16,KG,5295.03,EUR
100,5000014317,2024,0004,601,MAT000363,1300,0010,2906.4,KG,5336.79,EUR
100,5000014318,2022,0001,101,MAT000155,1300,0001,1014.37,KG,1968.48,EUR
100,5000014318,2022,0002,311,MAT000301,1000,0001,4100.95,KG,34713.89,EUR
100,5000014319,2025,0001,901,MAT000021,1300,0001,2418.72,KG,14351.17,EUR
100,5000014319,2025,0002,201,MAT000404,1000,0002,4911.59,KG,64262.8,EUR
100,5000014319,2025,0003,601,MAT000411,1100,0003,3495.86,KG,54773.15,EUR
100,5000014320,2024,0001,101,MAT000157,1000,0002,1126.83,KG,11476.61,EUR
100,5000014321,2023,0001,101,MAT000295,1000,0002,4477.21,KG,19517.32,EUR
100,5000014321,2023,0002,301,MAT000423,1000,0003,1490.98,KG,25555.78,EUR
100,5000014321,2023,0003,601,MAT000245,1000,0010,884.87,KG,826.08,EUR
100,5000014321,2023,0004,901,MAT000124,1300,0002,3234.7,KG,39058.44,EUR
100,5000014322,2022,0001,101,MAT000314,1200,0003,170.19,KG,1695.45,EUR
100,5000014322,2022,0002,101,MAT000477,1300,0002,252.87,KG,4427.2,EUR
100,5000014323,2025,0001,601,MAT000385,1400,0001,4811.4,KG,9936.94,EUR
100,5000014324,2023,0001,101,MAT000281,1100,0001,1560.28,KG,8389.63,EUR
100,5000014324,2023,0002,101,MAT000496,1100,0001,3989.54,KG,33727.64,EUR
100,5000014325,2022,0001,551,MAT000469,1400,0003,1601.55,KG,9851.47,EUR
100,5000014325,2022,0002,201,MAT000110,1000,0002,3471.3,KG,63430.94,EUR
100,5000014326,2023,0001,101,MAT000271,1100,0010,1269.36,KG,1407.1,EUR
100,5000014326,2023,0002,101,MAT000491,1000,0010,3350.68,KG,13377.92,EUR
100,5000014326,2023,0003,551,MAT000057,1000,0010,4459.85,KG,2487.42,EUR
100,5000014326,2023,0004,601,MAT000181,1100,0001,1878.44,KG,4699.53,EUR
100,5000014327,2025,0001,901,MAT000076,1100,0010,154.79,KG,731.91,EUR
100,5000014327,2025,0002,101,MAT000335,1200,0010,4798.79,KG,86143.91,EUR
100,5000014327,2025,0003,551,MAT000201,1100,0003,357.54,KG,6622.57,EUR
100,5000014327,2025,0004,551,MAT000003,1000,0002,2973.16,KG,35706.68,EUR
100,5000014328,2024,0001,901,MAT000409,1400,0001,1401.63,KG,10061.72,EUR
100,5000014329,2022,0001,301,MAT000251,1000,0003,2041.21,KG,22481.82,EUR
100,5000014329,2022,0002,261,MAT000361,1100,0003,1104.55,KG,2565.95,EUR
100,5000014329,2022,0003,301,MAT000252,1200,0010,268.16,KG,3304.49,EUR
100,5000014329,2022,0004,301,MAT000170,1300,0010,2131.83,KG,27630.45,EUR
100,5000014330,2023,0001,101,MAT000384,1000,0001,2700.01,KG,2516.4,EUR
100,5000014330,2023,0002,311,MAT000018,1300,0003,2574.87,KG,45285.88,EUR
100,5000014330,2023,0003,601,MAT000121,1000,0003,3547.68,KG,51612.93,EUR
100,5000014331,2022,0001,101,MAT000326,1200,0002,3457.58,KG,44056.97,EUR
100,5000014331,2022,0002,601,MAT000372,1400,0002,1019.14,KG,13530.41,EUR
100,5000014331,2022,0003,901,MAT000331,1400,0010,211.03,KG,2182.42,EUR
100,5000014332,2022,0001,901,MAT000240,1100,0003,1647.07,KG,31206.52,EUR
100,5000014332,2022,0002,601,MAT000046,1100,0001,3172.33,KG,37957.81,EUR
100,5000014332,2022,0003,551,MAT000378,1000,0001,2337.36,KG,14623.42,EUR
100,5000014333,2024,0001,301,MAT000011,1100,0002,3430.68,KG,5095.79,EUR
100,5000014333,2024,0002,601,MAT000444,1100,0003,530.65,KG,8873.06,EUR
100,5000014333,2024,0003,261,MAT000102,1000,0003,3028.4,KG,26119.36,EUR
100,5000014333,2024,0004,901,MAT000215,1100,0001,2986.23,KG,57281.88,EUR
100,5000014334,2025,0001,101,MAT000341,1200,0001,4480.73,KG,21504.09,EUR
100,5000014334,2025,0002,551,MAT000370,1100,0010,4181.25,KG,27139.3,EUR
100,5000014334,2025,0003,201,MAT000115,1200,0003,2881.65,KG,8426.94,EUR
100,5000014334,2025,0004,901,MAT000004,1200,0001,2884.31,KG,11899.02,EUR
100,5000014335,2025,0001,601,MAT000042,1100,0001,2498.12,KG,20702.59,EUR
100,5000014335,2025,0002,601,MAT000282,1300,0001,2503.89,KG,48945.25,EUR
100,5000014335,2025,0003,311,MAT000349,1200,0010,442.35,KG,695.93,EUR
100,5000014336,2023,0001,901,MAT000271,1400,0001,2199.81,KG,42519.47,EUR
100,5000014336,2023,0002,311,MAT000378,1200,0002,4269.94,KG,41268.81,EUR
100,5000014337,2022,0001,261,MAT000381,1300,0003,4246.56,KG,84566.29,EUR
100,5000014338,2025,0001,311,MAT000495,1300,0002,2195.75,KG,43574.39,EUR
100,5000014338,2025,0002,301,MAT000407,1400,0002,4818.14,KG,41068.75,EUR
100,5000014339,2023,0001,261,MAT000281,1400,0001,1985.36,KG,32507.26,EUR
100,5000014339,2023,0002,311,MAT000181,1200,0010,2358.53,KG,9152.13,EUR
100,5000014340,2022,0001,201,MAT000014,1100,0010,2685.7,KG,23296.12,EUR
100,5000014341,2025,0001,261,MAT000104,1100,0010,249.34,KG,2492.6,EUR
100,5000014342,2024,0001,551,MAT000060,1000,0002,4271.63,KG,54252.7,EUR
100,5000014343,2023,0001,201,MAT000018,1000,0002,249.0,KG,2732.83,EUR
100,5000014343,2023,0002,301,MAT000201,1400,0001,1261.47,KG,11470.03,EUR
100,5000014343,2023,0003,261,MAT000146,1400,0003,4100.0,KG,41310.9,EUR
100,5000014343,2023,0004,301,MAT000432,1300,0003,1794.33,KG,9425.56,EUR
100,5000014344,2023,0001,901,MAT000276,1300,0001,2321.39,KG,2173.79,EUR
100,5000014345,2025,0001,901,MAT000339,1000,0001,1301.1,KG,17065.96,EUR
100,5000014345,2025,0002,901,MAT000245,1200,0002,2805.79,KG,23948.09,EUR
100,5000014346,2024,0001,101,MAT000207,1000,0002,1740.18,KG,1292.18,EUR
100,5000014346,2024,0002,551,MAT000145,1300,0002,4468.93,KG,3685.4,EUR
100,5000014347,2022,0001,551,MAT000405,1400,0002,358.87,KG,860.39,EUR
100,5000014347,2022,0002,301,MAT000333,1300,0010,348.36,KG,3617.62,EUR
100,5000014348,2024,0001,311,MAT000317,1400,0003,382.83,KG,2966.65,EUR
100,5000014348,2024,0002,101,MAT000456,1200,0010,1324.45,KG,25387.91,EUR
100,5000014348,2024,0003,601,MAT000293,1400,0003,3784.53,KG,7694.72,EUR
100,5000014349,2024,0001,101,MAT000247,1200,0002,573.85,KG,9886.34,EUR
100,5000014349,2024,0002,261,MAT000374,1400,0010,1021.03,KG,2262.78,EUR
100,5000014349,2024,0003,901,MAT000043,1300,0003,2393.94,KG,40036.68,EUR
100,5000014350,2025,0001,261,MAT000409,1200,0003,281.23,KG,4494.67,EUR
100,5000014350,2025,0002,601,MAT000011,1200,0001,372.93,KG,4003.92,EUR
100,5000014350,2025,0003,261,MAT000034,1300,0010,3809.69,KG,56117.84,EUR
100,5000014350,2025,0004,301,MAT000075,1200,0010,2031.33,KG,27508.64,EUR
100,5000014351,2025,0001,901,MAT000131,1400,0003,353.28,KG,5645.64,EUR
100,5000014351,2025,0002,101,MAT000464,1100,0010,1820.13,KG,9787.43,EUR
100,5000014351,2025,0003,301,MAT000058,1400,0003,1152.46,KG,3992.74,EUR
100,5000014352,2024,0001,301,MAT000215,1200,0002,1640.76,KG,10287.28,EUR
100,5000014352,2024,0002,261,MAT000291,1100,0002,2363.27,KG,41690.99,EUR
100,5000014352,2024,0003,601,MAT000063,1100,0010,4815.63,KG,65438.04,EUR
100,5000014353,2022,0001,901,MAT000411,1400,0010,3314.41,KG,5486.93,EUR
100,5000014353,2022,0002,101,MAT000175,1000,0010,1256.05,KG,1819.32,EUR
100,5000014353,2022,0003,551,MAT000414,1100,0001,21.6,KG,15.84,EUR
100,5000014353,2022,0004,101,MAT000163,1300,0003,887.97,KG,8047.95,EUR
100,5000014354,2024,0001,311,MAT000225,1400,0010,2361.94,KG,23923.5,EUR
100,5000014354,2024,0002,101,MAT000186,1400,0003,3621.55,KG,49316.7,EUR
100,5000014355,2022,0001,601,MAT000148,1000,0010,4254.72,KG,21402.25,EUR
100,5000014355,2022,0002,101,MAT000148,1100,0001,269.97,KG,2755.02,EUR
100,5000014356,2023,0001,261,MAT000270,1200,0002,2463.22,KG,35142.92,EUR
100,5000014356,2023,0002,551,MAT000129,1300,0003,3769.26,KG,7577.65,EUR
100,5000014356,2023,0003,551,MAT000045,1300,0002,1464.3,KG,1918.1,EUR
100,5000014356,2023,0004,201,MAT000136,1200,0002,3578.74,KG,57329.88,EUR
100,5000014357,2024,0001,101,MAT000449,1000,0001,3085.41,KG,53465.53,EUR
100,5000014357,2024,0002,901,MAT000474,1400,0010,950.41,KG,583.34,EUR
100,5000014358,2025,0001,201,MAT000459,1400,0001,3863.21,KG,24421.32,EUR
100,5000014358,2025,0002,311,MAT000311,1300,0003,1609.28,KG,26929.04,EUR
100,5000014358,2025,0003,261,MAT000026,1200,0003,1518.66,KG,25030.3,EUR
100,5000014359,2022,0001,261,MAT000358,1200,0003,3691.22,KG,70284.22,EUR
100,5000014359,2022,0002,601,MAT000213,1100,0010,2957.43,KG,8175.68,EUR
100,5000014360,2024,0001,201,MAT000117,1400,0010,490.48,KG,7892.19,EUR
100,5000014360,2024,0002,901,MAT000051,1100,0003,1916.98,KG,25601.21,EUR
100,5000014360,2024,0003,201,MAT000095,1300,0010,3869.32,KG,50790.53,EUR
100,5000014361,2025,0001,901,MAT000496,1200,0002,819.15,KG,8163.75,EUR
100,5000014361,2025,0002,101,MAT000329,1400,0010,659.57,KG,10092.7,EUR
100,5000014361,2025,0003,301,MAT000477,1100,0010,2913.76,KG,10431.24,EUR
100,5000014361,2025,0004,201,MAT000148,1300,0010,3104.78,KG,36054.84,EUR
100,5000014362,2023,0001,201,MAT000350,1300,0010,3103.76,KG,56382.04,EUR
100,5000014363,2022,0001,311,MAT000077,1400,0003,4832.44,KG,40052.46,EUR
100,5000014363,2022,0002,901,MAT000265,1100,0003,2724.3,KG,33237.2,EUR
100,5000014363,2022,0003,101,MAT000342,1100,0002,2820.68,KG,29859.1,EUR
100,5000014364,2023,0001,301,MAT000375,1200,0002,2966.72,KG,58647.67,EUR
100,5000014364,2023,0002,201,MAT000306,1000,0003,3658.19,KG,5299.54,EUR
100,5000014364,2023,0003,301,MAT000280,1100,0003,3700.08,KG,67042.66,EUR
100,5000014365,2022,0001,261,MAT000310,1100,0001,1811.61,KG,23840.02,EUR
100,5000014365,2022,0002,101,MAT000433,1200,0003,2483.84,KG,40821.26,EUR
100,5000014365,2022,0003,551,MAT000281,1000,0001,1680.33,KG,11618.74,EUR
100,5000014366,2022,0001,101,MAT000306,1100,0003,3700.21,KG,31548.14,EUR
100,5000014366,2022,0002,551,MAT000307,1400,0003,4224.65,KG,12463.25,EUR
100,5000014366,2022,0003,301,MAT000389,1000,0003,1911.43,KG,31058.15,EUR
100,5000014367,2025,0001,201,MAT000489,1300,0002,1485.25,KG,18351.34,EUR
100,5000014368,2023,0001,101,MAT000212,1400,0001,2056.75,KG,10796.21,EUR
100,5000014368,2023,0002,551,MAT000432,1200,0001,4044.96,KG,34514.94,EUR
100,5000014368,2023,0003,901,MAT000200,1000,0002,1431.14,KG,14320.54,EUR
100,5000014368,2023,0004,901,MAT000484,1300,0002,4942.72,KG,49590.71,EUR
100,5000014369,2023,0001,101,MAT000474,1400,0002,4924.63,KG,88340.93,EUR
100,5000014369,2023,0002,261,MAT000190,1200,0002,1732.36,KG,11769.44,EUR
100,5000014370,2023,0001,601,MAT000343,1300,0002,4404.91,KG,84022.47,EUR
100,5000014371,2022,0001,261,MAT000314,1400,0010,4068.35,KG,66394.05,EUR
100,5000014371,2022,0002,601,MAT000010,1400,0003,48.58,KG,168.3,EUR
100,5000014371,2022,0003,601,MAT000148,1400,0002,1436.66,KG,10496.01,EUR
100,5000014371,2022,0004,601,MAT000229,1400,0010,1754.01,KG,22484.74,EUR
100,5000014372,2023,0001,301,MAT000116,1100,0002,1757.32,KG,3828.16,EUR
100,5000014372,2023,0002,101,MAT000134,1200,0002,462.05,KG,1022.42,EUR
100,5000014372,2023,0003,311,MAT000243,1400,0010,3574.56,KG,25041.16,EUR
100,5000014373,2024,0001,101,MAT000395,1200,0001,1935.8,KG,9211.14,EUR
100,5000014373,2024,0002,311,MAT000158,1000,0001,3229.06,KG,11342.26,EUR
100,5000014373,2024,0003,261,MAT000296,1400,0002,2940.17,KG,39751.42,EUR
100,5000014374,2022,0001,601,MAT000292,1300,0001,3179.25,KG,13638.28,EUR
100,5000014374,2022,0002,551,MAT000068,1200,0003,3095.06,KG,4292.71,EUR
100,5000014374,2022,0003,601,MAT000395,1200,0002,342.55,KG,4916.78,EUR
100,5000014374,2022,0004,311,MAT000002,1200,0001,3521.96,KG,25160.18,EUR
100,5000014375,2022,0001,551,MAT000200,1300,0001,4840.22,KG,42110.5,EUR
100,5000014375,2022,0002,101,MAT000232,1300,0003,822.17,KG,11699.56,EUR
100,5000014376,2024,0001,301,MAT000499,1400,0010,1730.86,KG,31698.66,EUR
100,5000014376,2024,0002,101,MAT000105,1400,0003,869.47,KG,6517.83,EUR
100,5000014377,2024,0001,101,MAT000051,1000,0010,2235.58,KG,10682.96,EUR
100,5000014377,2024,0002,311,MAT000173,1400,0003,4285.7,KG,35734.64,EUR
100,5000014378,2022,0001,261,MAT000020,1100,0010,4057.37,KG,37908.5,EUR
100,5000014378,2022,0002,101,MAT000152,1100,0002,1754.72,KG,20180.02,EUR
100,5000014378,2022,0003,261,MAT000065,1000,0002,3606.9,KG,2604.64,EUR
100,5000014379,2022,0001,261,MAT000400,1100,0001,3192.19,KG,34868.17,EUR
100,5000014379,2022,0002,901,MAT000010,1200,0002,1268.24,KG,6027.6,EUR
100,5000014380,2024,0001,311,MAT000260,1100,0003,935.87,KG,8579.42,EUR
100,5000014380,2024,0002,261,MAT000220,1100,0010,1156.18,KG,10872.92,EUR
100,5000014380,2024,0003,261,MAT000199,1300,0010,4758.92,KG,22426.4,EUR
100,5000014381,2025,0001,261,MAT000365,1400,0001,3421.82,KG,29512.58,EUR
100,5000014381,2025,0002,261,MAT000015,1000,0001,2670.5,KG,18404.89,EUR
100,5000014381,2025,0003,601,MAT000127,1300,0003,4626.04,KG,92479.64,EUR
100,5000014381,2025,0004,261,MAT000450,1300,0003,4688.67,KG,69712.25,EUR
100,5000014382,2025,0001,901,MAT000431,1400,0001,1387.09,KG,15271.76,EUR
100,5000014382,2025,0002,301,MAT000450,1200,0003,648.3,KG,2747.07,EUR
100,5000014382,2025,0003,601,MAT000237,1200,0002,1466.5,KG,26242.72,EUR
100,5000014382,2025,0004,551,MAT000284,1000,0003,1284.54,KG,1571.0,EUR
100,5000014383,2024,0001,261,MAT000198,1300,0010,1249.15,KG,19783.19,EUR
100,5000014384,2022,0001,601,MAT000484,1200,0010,1384.66,KG,24269.02,EUR
100,5000014385,2025,0001,261,MAT000492,1200,0001,1409.73,KG,7739.37,EUR
100,5000014386,2023,0001,101,MAT000357,1200,0003,4945.38,KG,68106.13,EUR
100,5000014386,2023,0002,551,MAT000281,1000,0010,4148.78,KG,23846.32,EUR
100,5000014387,2024,0001,901,MAT000228,1000,0001,1488.43,KG,18845.41,EUR
100,5000014387,2024,0002,261,MAT000185,1200,0001,3920.25,KG,62034.64,EUR
100,5000014387,2024,0003,261,MAT000127,1400,0003,1931.59,KG,31099.45,EUR
100,5000014387,2024,0004,551,MAT000247,1000,0001,3393.27,KG,45636.42,EUR
100,5000014388,2023,0001,901,MAT000209,1400,0003,4028.86,KG,22225.28,EUR
100,5000014389,2024,0001,101,MAT000467,1100,0010,4110.47,KG,72274.3,EUR
100,5000014390,2023,0001,901,MAT000327,1200,0003,3865.61,KG,75640.05,EUR
100,5000014390,2023,0002,311,MAT000458,1100,0010,4322.61,KG,10278.22,EUR
100,5000014390,2023,0003,311,MAT000109,1000,0001,4868.92,KG,40989.07,EUR
100,5000014391,2025,0001,101,MAT000031,1100,0010,2824.07,KG,56406.31,EUR
100,5000014392,2023,0001,901,MAT000176,1100,0002,4722.95,KG,31908.56,EUR
100,5000014393,2025,0001,551,MAT000498,1400,0010,1721.4,KG,20164.5,EUR
100,5000014393,2025,0002,101,MAT000189,1300,0010,1890.96,KG,6872.54,EUR
100,5000014393,2025,0003,311,MAT000279,1200,0003,4495.24,KG,9583.91,EUR
100,5000014394,2025,0001,261,MAT000054,1000,0002,1452.73,KG,23151.88,EUR
100,5000014394,2025,0002,601,MAT000332,1100,0003,1851.69,KG,36801.79,EUR
100,5000014394,2025,0003,311,MAT000175,1200,0010,3134.49,KG,52618.28,EUR
100,5000014394,2025,0004,601,MAT000487,1300,0010,2573.22,KG,14726.8,EUR
100,5000014395,2023,0001,261,MAT000304,1300,0010,352.72,KG,4033.35,EUR
100,5000014396,2025,0001,101,MAT000198,1100,0002,2208.96,KG,21203.0,EUR
100,5000014397,2022,0001,261,MAT000384,1000,0002,460.17,KG,7345.24,EUR
100,5000014397,2022,0002,311,MAT000329,1400,0002,912.35,KG,18119.13,EUR
100,5000014398,2024,0001,551,MAT000257,1400,0010,3614.67,KG,69135.55,EUR
100,5000014398,2024,0002,261,MAT000240,1400,0003,2814.13,KG,27450.87,EUR
100,5000014398,2024,0003,201,MAT000423,1400,0010,863.71,KG,9027.76,EUR
100,5000014398,2024,0004,601,MAT000426,1300,0010,3153.67,KG,46292.76,EUR
100,5000014399,2025,0001,311,MAT000084,1100,0010,3688.57,KG,30346.86,EUR
100,5000014399,2025,0002,301,MAT000073,1400,0001,539.02,KG,4372.63,EUR
100,5000014400,2023,0001,311,MAT000416,1300,0002,1951.78,KG,3112.39,EUR
100,5000014400,2023,0002,101,MAT000436,1400,0010,2062.69,KG,24724.11,EUR
100,5000014400,2023,0003,301,MAT000370,1000,0003,1002.85,KG,15960.65,EUR
100,5000014400,2023,0004,101,MAT000356,1000,0002,2191.92,KG,2233.31,EUR
100,5000014401,2024,0001,201,MAT000224,1100,0010,4671.92,KG,60992.31,EUR
100,5000014401,2024,0002,601,MAT000249,1000,0002,1267.01,KG,3418.03,EUR
100,5000014402,2025,0001,901,MAT000420,1200,0010,737.17,KG,14679.7,EUR
100,5000014402,2025,0002,601,MAT000388,1400,0002,2021.34,KG,21766.57,EUR
100,5000014402,2025,0003,901,MAT000106,1100,0003,2318.57,KG,4135.57,EUR
100,5000014402,2025,0004,311,MAT000259,1300,0003,4731.44,KG,25628.84,EUR
100,5000014403,2023,0001,261,MAT000271,1200,0003,2866.33,KG,12725.67,EUR
100,5000014403,2023,0002,601,MAT000222,1200,0002,2070.27,KG,11399.32,EUR
100,5000014404,2022,0001,261,MAT000249,1300,0003,3727.46,KG,12185.34,EUR
100,5000014404,2022,0002,311,MAT000148,1000,0001,499.07,KG,6230.62,EUR
100,5000014405,2023,0001,601,MAT000208,1300,0010,1808.68,KG,16111.81,EUR
100,5000014405,2023,0002,601,MAT000100,1000,0002,372.69,KG,847.98,EUR
100,5000014405,2023,0003,601,MAT000373,1400,0003,4722.48,KG,16916.25,EUR
100,5000014406,2022,0001,601,MAT000088,1400,0001,447.29,KG,1167.06,EUR
100,5000014407,2022,0001,901,MAT000024,1000,0001,4846.83,KG,80670.89,EUR
100,5000014408,2022,0001,101,MAT000004,1200,0003,3293.67,KG,29623.16,EUR
100,5000014408,2022,0002,101,MAT000396,1300,0001,2967.8,KG,40774.64,EUR
100,5000014408,2022,0003,311,MAT000235,1200,0010,4132.88,KG,19182.63,EUR
100,5000014409,2024,0001,101,MAT000471,1200,0001,1643.46,KG,24519.59,EUR
100,5000014409,2024,0002,301,MAT000356,1400,0002,4603.73,KG,44615.61,EUR
100,5000014409,2024,0003,551,MAT000101,1000,0001,1150.91,KG,4137.73,EUR
100,5000014410,2023,0001,101,MAT000140,1000,0010,3737.54,KG,38941.13,EUR
100,5000014411,2023,0001,201,MAT000119,1200,0003,1971.05,KG,24244.21,EUR
100,5000014412,2024,0001,311,MAT000463,1200,0003,2324.66,KG,35636.43,EUR
100,5000014412,2024,0002,301,MAT000008,1200,0001,3046.2,KG,36457.29,EUR
100,5000014412,2024,0003,901,MAT000100,1400,0002,375.29,KG,2091.52,EUR
100,5000014413,2024,0001,551,MAT000169,1200,0010,4937.89,KG,17900.43,EUR
100,5000014414,2023,0001,301,MAT000185,1300,0010,4738.42,KG,55915.51,EUR
100,5000014414,2023,0002,311,MAT000374,1100,0001,4101.98,KG,64888.49,EUR
100,5000014414,2023,0003,201,MAT000375,1400,0010,3496.85,KG,37081.4,EUR
100,5000014415,2025,0001,261,MAT000085,1100,0002,585.51,KG,6961.84,EUR
100,5000014416,2024,0001,551,MAT000385,1000,0003,2240.12,KG,1230.32,EUR
100,5000014416,2024,0002,301,MAT000167,1000,0002,546.36,KG,9352.41,EUR
100,5000014416,2024,0003,601,MAT000455,1400,0001,1905.77,KG,31432.67,EUR
100,5000014416,2024,0004,101,MAT000208,1000,0002,3335.16,KG,33596.04,EUR
100,5000014417,2022,0001,261,MAT000493,1000,0002,4519.05,KG,50652.78,EUR
100,5000014417,2022,0002,201,MAT000003,1400,0001,2394.84,KG,21560.6,EUR
100,5000014417,2022,0003,901,MAT000302,1100,0010,1640.74,KG,31958.35,EUR
100,5000014418,2023,0001,201,MAT000472,1300,0001,1263.86,KG,7288.66,EUR
100,5000014418,2023,0002,551,MAT000032,1000,0001,440.12,KG,5255.08,EUR
100,5000014419,2024,0001,261,MAT000296,1300,0001,3405.34,KG,8797.27,EUR
100,5000014420,2025,0001,301,MAT000301,1200,0010,3947.79,KG,36011.88,EUR
100,5000014420,2025,0002,261,MAT000170,1000,0002,2977.67,KG,31418.71,EUR
100,5000014420,2025,0003,551,MAT000405,1300,0001,186.14,KG,1276.39,EUR
100,5000014421,2024,0001,101,MAT000168,1100,0010,1717.0,KG,3978.95,EUR
100,5000014421,2024,0002,311,MAT000391,1400,0002,4770.25,KG,4996.26,EUR
100,5000014421,2024,0003,261,MAT000343,1200,0002,2736.77,KG,9510.82,EUR
100,5000014422,2024,0001,101,MAT000080,1200,0001,2631.08,KG,9856.24,EUR
