MANDT,MBLNR,MJAHR,BUDAT,BLDAT,USNAM
100,5000013298,2025,20251024,20251024,USER044
100,5000013299,2022,20220426,20220426,USER013
100,5000013300,2023,20230512,20230512,USER028
100,5000013301,2022,20220717,20220717,USER001
100,5000013302,2024,20240903,20240903,USER019
100,5000013303,2024,20240413,20240413,USER041
100,5000013304,2022,20220826,20220826,USER006
100,5000013305,2024,20240306,20240306,USER014
100,5000013306,2023,20230227,20230227,USER039
100,5000013307,2024,20240918,20240918,USER001
100,5000013308,2025,20251205,20251205,USER004
100,5000013309,2022,20220228,20220228,USER033
100,5000013310,2024,20240502,20240502,USER011
100,5000013311,2022,20220821,20220821,USER038
100,5000013312,2022,20220317,20220317,USER007
100,5000013313,2023,20230717,20230717,USER044
100,5000013314,2025,20250706,20250706,USER034
100,5000013315,2023,20231010,20231010,USER031
100,5000013316,2022,20221104,20221104,USER042
100,5000013317,2023,20230718,20230718,USER011
100,5000013318,2024,20240520,20240520,USER013
100,5000013319,2022,20220623,20220623,USER021
100,5000013320,2025,20250710,20250710,USER033
100,5000013321,2024,20240705,20240705,USER002
100,5000013322,2025,20250729,20250729,USER010
100,5000013323,2025,20250419,20250419,USER010
100,5000013324,2023,20230923,20230923,USER031
100,5000013325,2024,20241127,20241127,USER011
100,5000013326,2023,20231024,20231024,USER034
100,5000013327,2022,20221125,20221125,USER014
100,5000013328,2024,20240304,20240304,USER014
100,5000013329,2022,20220103,20220103,USER043
100,5000013330,2025,20250717,20250717,USER037
100,5000013331,2025,20250628,20250628,USER023
100,5000013332,2022,20221002,20221002,USER003
100,5000013333,2025,20250110,20250110,USER022
100,5000013334,2022,20221006,20221006,USER008
100,5000013335,2024,20240824,20240824,USER046
100,5000013336,2025,20250521,20250521,USER042
100,5000013337,2025,20250820,20250820,USER050
100,5000013338,2023,20231121,20231121,USER042
100,5000013339,2025,20250721,20250721,USER002
100,5000013340,2024,20240617,20240617,USER010
100,5000013341,2022,20220327,20220327,USER011
100,5000013342,2025,20251205,20251205,USER009
100,5000013343,2022,20220612,20220612,USER009
100,5000013344,2024,20240425,20240425,USER030
100,5000013345,2024,20240222,20240222,USER029
100,5000013346,2024,20240522,20240522,USER003
100,5000013347,2025,20250417,20250417,USER017
100,5000013348,2025,20250317,20250317,USER010
100,5000013349,2023,20230909,20230909,USER043
100,5000013350,2025,20251205,20251205,USER017
100,5000013351,2023,20231108,20231108,USER020
100,5000013352,2025,20250416,20250416,USER047
100,5000013353,2023,20231118,20231118,USER031
100,5000013354,2025,20250102,20250102,USER015
100,5000013355,2023,20230301,20230301,USER021
100,5000013356,2022,20221017,20221017,USER014
100,5000013357,2024,20240314,20240314,USER048
100,5000013358,2024,20241115,20241115,USER045
100,5000013359,2024,20240519,20240519,USER008
100,5000013360,2025,20251020,20251020,USER020
100,5000013361,2024,20240425,20240425,USER009
100,5000013362,2023,20230727,20230727,USER024
100,5000013363,2023,20230517,20230517,USER006
100,5000013364,2023,20230430,20230430,USER015
100,5000013365,2023,20231017,20231017,USER038
100,5000013366,2023,20230615,20230615,USER030
100,5000013367,2022,20220111,20220111,USER019
100,5000013368,2022,20220328,20220328,USER030
100,5000013369,2022,20221219,20221219,USER012
100,5000013370,2024,20240423,20240423,USER044
100,5000013371,2022,20221031,20221031,USER034
100,5000013372,2024,20240926,20240926,USER035
100,5000013373,2022,20220317,20220317,USER035
100,5000013374,2025,20250224,20250224,USER037
100,5000013375,2024,20240528,20240528,USER010
100,5000013376,2022,20220819,20220819,USER021
100,5000013377,2024,20241004,20241004,USER048
100,5000013378,2025,20250506,20250506,USER046
100,5000013379,2024,20240516,20240516,USER012
100,5000013380,2024,20240706,20240706,USER011
100,5000013381,2022,20220728,20220728,USER019
100,5000013382,2024,20240117,20240117,USER043
100,5000013383,2022,20221006,20221006,USER003
100,5000013384,2022,20220309,20220309,USER029
100,5000013385,2024,20240308,20240308,USER015
100,5000013386,2022,20220810,20220810,USER005
100,5000013387,2022,20220711,20220711,USER014
100,5000013388,2022,20220308,20220308,USER014
100,5000013389,2024,20240502,20240502,USER046
100,5000013390,2022,20220723,20220723,USER035
100,5000013391,2024,20241218,20241218,USER049
100,5000013392,2025,20251016,20251016,USER009
100,5000013393,2023,20230715,20230715,USER007
100,5000013394,2022,20220319,20220319,USER005
100,5000013395,2022,20220707,20220707,USER019
100,5000013396,2025,20250617,20250617,USER019
100,5000013397,2022,20221102,20221102,USER016
100,5000013398,2023,20230919,20230919,USER025
100,5000013399,2025,20250101,20250101,USER012
100,5000013400,2022,20221101,20221101,USER001
100,5000013401,2024,20240305,20240305,USER023
100,5000013402,2023,20231204,20231204,USER041
100,5000013403,2024,20241115,20241115,USER042
100,5000013404,2024,20240124,20240124,USER028
100,5000013405,2025,20250726,20250726,USER024
100,5000013406,2025,20250906,20250906,USER041
100,5000013407,2025,20251107,20251107,USER013
100,5000013408,2025,20250323,20250323,USER039
100,5000013409,2024,20240111,20240111,USER020
100,5000013410,2024,20241208,20241208,USER013
100,5000013411,2022,20220125,20220125,USER036
100,5000013412,2025,20250117,20250117,USER043
100,5000013413,2023,20230407,20230407,USER014
100,5000013414,2024,20240204,20240204,USER036
100,5000013415,2023,20230325,20230325,USER014
100,5000013416,2025,20251028,20251028,USER001
100,5000013417,2022,20221029,20221029,USER047
100,5000013418,2022,20220225,20220225,USER050
100,5000013419,2024,20240413,20240413,USER035
100,5000013420,2022,20220314,20220314,USER031
100,5000013421,2024,20240111,20240111,USER041
100,5000013422,2024,20240702,20240702,USER043
100,5000013423,2022,20220117,20220117,USER014
100,5000013424,2022,20220404,20220404,USER032
100,5000013425,2023,20230725,20230725,USER047
100,5000013426,2022,20221230,20221230,USER026
100,5000013427,2024,20240608,20240608,USER007
100,5000013428,2024,20240530,20240530,USER042
100,5000013429,2024,20240730,20240730,USER048
100,5000013430,2023,20230627,20230627,USER006
100,5000013431,2024,20240704,20240704,USER023
100,5000013432,2024,20241031,20241031,USER035
100,5000013433,2025,20250711,20250711,USER047
100,5000013434,2025,20251011,20251011,USER025
100,5000013435,2023,20230127,20230127,USER024
100,5000013436,2022,20221208,20221208,USER038
100,5000013437,2022,20220301,20220301,USER004
100,5000013438,2023,20230302,20230302,USER047
100,5000013439,2022,20220701,20220701,USER033
100,5000013440,2022,20220531,20220531,USER030
100,5000013441,2023,20230810,20230810,USER026
100,5000013442,2022,20220725,20220725,USER049
100,5000013443,2023,20231225,20231225,USER037
100,5000013444,2023,20230928,20230928,USER041
100,5000013445,2022,20221011,20221011,USER022
100,5000013446,2024,20240403,20240403,USER037
100,5000013447,2023,20231126,20231126,USER042
100,5000013448,2022,20220217,20220217,USER042
100,5000013449,2024,20240524,20240524,USER012
100,5000013450,2022,20220426,20220426,USER007
100,5000013451,2025,20251211,20251211,USER017
100,5000013452,2024,20240502,20240502,USER017
100,5000013453,2024,20241026,20241026,USER032
100,5000013454,2022,20220427,20220427,USER038
100,5000013455,2024,20240502,20240502,USER018
100,5000013456,2025,20250518,20250518,USER019
100,5000013457,2025,20250421,20250421,USER015
100,5000013458,2025,20251218,20251218,USER002
100,5000013459,2024,20240206,20240206,USER016
100,5000013460,2022,20220919,20220919,USER019
100,5000013461,2024,20240504,20240504,USER041
100,5000013462,2022,20220328,20220328,USER039
100,5000013463,2023,20231209,20231209,USER027
100,5000013464,2025,20250517,20250517,USER005
100,5000013465,2024,20240608,20240608,USER050
100,5000013466,2023,20230712,20230712,USER029
100,5000013467,2024,20240923,20240923,USER033
100,5000013468,2023,20231105,20231105,USER031
100,5000013469,2022,20220401,20220401,USER025
100,5000013470,2025,20250206,20250206,USER001
100,5000013471,2022,20221117,20221117,USER006
100,5000013472,2022,20221201,20221201,USER042
100,5000013473,2024,20240421,20240421,USER048
100,5000013474,2023,20230803,20230803,USER039
100,5000013475,2023,20230615,20230615,USER001
100,5000013476,2025,20251019,20251019,USER020
100,5000013477,2023,20230119,20230119,USER023
100,5000013478,2022,20220227,20220227,USER045
100,5000013479,2025,20251124,20251124,USER017
100,5000013480,2022,20220712,20220712,USER017
100,5000013481,2022,20220613,20220613,USER048
100,5000013482,2022,20220817,20220817,USER050
100,5000013483,2024,20240508,20240508,USER019
100,5000013484,2024,20240602,20240602,USER004
100,5000013485,2022,20220907,20220907,USER044
100,5000013486,2022,20220508,20220508,USER018
100,5000013487,2023,20230812,20230812,USER034
100,5000013488,2023,20230103,20230103,USER022
100,5000013489,2022,20220128,20220128,USER019
100,5000013490,2022,20220513,20220513,USER050
100,5000013491,2022,20220719,20220719,USER030
100,5000013492,2023,20230710,20230710,USER007
100,5000013493,2024,20241116,20241116,USER005
100,5000013494,2024,20240922,20240922,USER022
100,5000013495,2023,20230614,20230614,USER029
100,5000013496,2023,20230219,20230219,USER040
100,5000013497,2025,20250301,20250301,USER025
100,5000013498,2022,20220903,20220903,USER027
100,5000013499,2025,20250505,20250505,USER039
100,5000013500,2025,20251114,20251114,USER010
100,5000013501,2024,20240627,20240627,USER006
100,5000013502,2022,20221020,20221020,USER047
100,5000013503,2023,20230723,20230723,USER024
100,5000013504,2023,20231113,20231113,USER014
100,5000013505,2022,20220829,20220829,USER009
100,5000013506,2024,20240509,20240509,USER015
100,5000013507,2023,20231021,20231021,USER038
100,5000013508,2023,20230707,20230707,USER039
100,5000013509,2024,20240411,20240411,USER015
100,5000013510,2025,20251119,20251119,USER008
100,5000013511,2022,20220210,20220210,USER001
100,5000013512,2023,20230311,20230311,USER025
100,5000013513,2023,20230526,20230526,USER033
100,5000013514,2025,20250708,20250708,USER015
100,5000013515,2025,20250812,20250812,USER031
100,5000013516,2022,20220105,20220105,USER004
100,5000013517,2024,20240117,20240117,USER050
100,5000013518,2022,20220616,20220616,USER026
100,5000013519,2025,20250616,20250616,USER013
100,5000013520,2023,20230220,20230220,USER023
100,5000013521,2024,20240414,20240414,USER026
100,5000013522,2024,20241111,20241111,USER039
100,5000013523,2023,20230618,20230618,USER042
100,5000013524,2024,20240517,20240517,USER021
100,5000013525,2023,20230218,20230218,USER014
100,5000013526,2025,20251230,20251230,USER012
100,5000013527,2024,20240302,20240302,USER006
100,5000013528,2023,20230121,20230121,USER025
100,5000013529,2025,20251202,20251202,USER048
100,5000013530,2025,20250721,20250721,USER024
100,5000013531,2023,20231110,20231110,USER019
100,5000013532,2025,20250831,20250831,USER045
100,5000013533,2025,20250729,20250729,USER032
100,5000013534,2022,20220708,20220708,USER033
100,5000013535,2023,20230506,20230506,USER023
100,5000013536,2025,20250905,20250905,USER029
100,5000013537,2024,20241101,20241101,USER041
100,5000013538,2023,20230510,20230510,USER004
100,5000013539,2023,20230405,20230405,USER001
100,5000013540,2024,20241021,20241021,USER012
100,5000013541,2022,20220819,20220819,USER024
100,5000013542,2023,20230423,20230423,USER002
100,5000013543,2025,20251015,20251015,USER004
100,5000013544,2022,20221211,20221211,USER010
100,5000013545,2023,20231003,20231003,USER033
100,5000013546,2022,20220711,20220711,USER018
100,5000013547,2022,20221215,20221215,USER030
100,5000013548,2023,20230607,20230607,USER033
100,5000013549,2025,20251026,20251026,USER045
100,5000013550,2024,20240817,20240817,USER015
100,5000013551,2022,20220425,20220425,USER011
100,5000013552,2022,20221222,20221222,USER040
100,5000013553,2025,20250901,20250901,USER030
100,5000013554,2022,20220303,20220303,USER030
100,5000013555,2023,20230905,20230905,USER019
100,5000013556,2025,20250730,20250730,USER026
100,5000013557,2022,20220809,20220809,USER043
100,5000013558,2025,20250808,20250808,USER023
100,5000013559,2024,20240903,20240903,USER039
100,5000013560,2022,20221023,20221023,USER019
100,5000013561,2024,20241106,20241106,USER032
100,5000013562,2025,20251204,20251204,USER030
100,5000013563,2022,20220129,20220129,USER003
100,5000013564,2024,20240627,20240627,USER015
100,5000013565,2024,20240920,20240920,USER034
100,5000013566,2022,20220312,20220312,USER005
100,5000013567,2023,20230120,20230120,USER045
100,5000013568,2024,20241108,20241108,USER043
100,5000013569,2022,20220102,20220102,USER026
100,5000013570,2022,20221220,20221220,USER046
100,5000013571,2024,20240828,20240828,USER010
100,5000013572,2023,20231126,20231126,USER001
100,5000013573,2025,20250607,20250607,USER047
100,5000013574,2022,20220702,20220702,USER027
100,5000013575,2024,20240414,20240414,USER048
100,5000013576,2025,20250821,20250821,USER031
100,5000013577,2022,20220909,20220909,USER042
100,5000013578,2025,20250806,20250806,USER021
100,5000013579,2024,20240821,20240821,USER030
100,5000013580,2023,20230127,20230127,USER049
100,5000013581,2024,20240129,20240129,USER002
100,5000013582,2022,20220604,20220604,USER039
100,5000013583,2022,20220207,20220207,USER003
100,5000013584,2023,20230705,20230705,USER023
100,5000013585,2022,20221229,20221229,USER002
100,5000013586,2024,20240905,20240905,USER033
100,5000013587,2025,20250507,20250507,USER040
100,5000013588,2022,20220605,20220605,USER012
100,5000013589,2023,20230603,20230603,USER016
100,5000013590,2022,20221211,20221211,USER013
100,5000013591,2025,20250124,20250124,USER048
100,5000013592,2023,20230803,20230803,USER025
100,5000013593,2024,20240219,20240219,USER050
100,5000013594,2024,20240610,20240610,USER003
100,5000013595,2025,20250820,20250820,USER034
100,5000013596,2023,20231029,20231029,USER038
100,5000013597,2025,20250815,20250815,USER022
100,5000013598,2023,20230409,20230409,USER010
100,5000013599,2024,20241026,20241026,USER031
100,5000013600,2023,20230818,20230818,USER033
100,5000013601,2025,20250610,20250610,USER016
100,5000013602,2022,20220412,20220412,USER016
100,5000013603,2022,20220528,20220528,USER034
100,5000013604,2025,20250205,20250205,USER049
100,5000013605,2024,20241008,20241008,USER042
100,5000013606,2023,20230126,20230126,USER022
100,5000013607,2022,20221114,20221114,USER008
100,5000013608,2024,20240203,20240203,USER049
100,5000013609,2025,20250402,20250402,USER041
100,5000013610,2023,20230829,20230829,USER017
100,5000013611,2023,20231120,20231120,USER030
100,5000013612,2025,20250806,20250806,USER017
100,5000013613,2024,20240510,20240510,USER036
100,5000013614,2025,20250828,20250828,USER016
100,5000013615,2023,20230121,20230121,USER026
100,5000013616,2025,20250613,20250613,USER005
100,5000013617,2023,20231121,20231121,USER004
100,5000013618,2025,20250924,20250924,USER046
100,5000013619,2023,20231007,20231007,USER041
100,5000013620,2024,20240112,20240112,USER039
100,5000013621,2023,20230410,20230410,USER014
100,5000013622,2025,20250726,20250726,USER021
100,5000013623,2025,20250801,20250801,USER005
100,5000013624,2022,20220621,20220621,USER032
100,5000013625,2022,20220314,20220314,USER010
100,5000013626,2025,20251216,20251216,USER013
100,5000013627,2024,20240127,20240127,USER019
100,5000013628,2022,20220805,20220805,USER031
100,5000013629,2025,20250522,20250522,USER008
100,5000013630,2024,20241109,20241109,USER027
100,5000013631,2022,20221018,20221018,USER050
100,5000013632,2022,20220831,20220831,USER037
100,5000013633,2024,20240303,20240303,USER006
100,5000013634,2022,20220522,20220522,USER015
100,5000013635,2025,20250219,20250219,USER050
100,5000013636,2022,20220925,20220925,USER038
100,5000013637,2023,20230822,20230822,USER042
100,5000013638,2023,20230118,20230118,USER030
100,5000013639,2024,20240901,20240901,USER017
100,5000013640,2024,20240730,20240730,USER047
100,5000013641,2024,20240929,20240929,USER048
100,5000013642,2022,20221212,20221212,USER001
100,5000013643,2023,20230128,20230128,USER007
100,5000013644,2024,20241005,20241005,USER049
100,5000013645,2024,20240225,20240225,USER002
100,5000013646,2023,20230728,20230728,USER027
100,5000013647,2022,20220922,20220922,USER031
100,5000013648,2023,20230830,20230830,USER013
100,5000013649,2025,20250817,20250817,USER010
100,5000013650,2022,20220330,20220330,USER021
100,5000013651,2025,20251020,20251020,USER028
100,5000013652,2023,20230807,20230807,USER033
100,5000013653,2022,20220116,20220116,USER033
100,5000013654,2023,20230612,20230612,USER024
100,5000013655,2022,20220511,20220511,USER021
100,5000013656,2024,20240608,20240608,USER001
100,5000013657,2025,20250401,20250401,USER019
100,5000013658,2022,20220205,20220205,USER026
100,5000013659,2022,20220519,20220519,USER008
100,5000013660,2024,20240928,20240928,USER041
100,5000013661,2023,20231214,20231214,USER002
100,5000013662,2025,20250726,20250726,USER044
100,5000013663,2024,20240912,20240912,USER030
100,5000013664,2022,20220625,20220625,USER008
100,5000013665,2022,20220410,20220410,USER012
100,5000013666,2025,20250704,20250704,USER025
100,5000013667,2024,20240610,20240610,USER028
100,5000013668,2024,20240828,20240828,USER015
100,5000013669,2023,20230911,20230911,USER022
100,5000013670,2023,20230615,20230615,USER040
100,5000013671,2025,20250212,20250212,USER044
100,5000013672,2024,20240803,20240803,USER039
100,5000013673,2023,20230510,20230510,USER045
100,5000013674,2024,20240414,20240414,USER049
100,5000013675,2023,20230518,20230518,USER023
100,5000013676,2023,20230520,20230520,USER035
100,5000013677,2025,20251126,20251126,USER034
100,5000013678,2023,20230605,20230605,USER037
100,5000013679,2023,20231230,20231230,USER044
100,5000013680,2024,20240713,20240713,USER030
100,5000013681,2025,20250904,20250904,USER031
100,5000013682,2024,20240817,20240817,USER037
100,5000013683,2025,20250421,20250421,USER027
100,5000013684,2025,20250412,20250412,USER015
100,5000013685,2022,20220915,20220915,USER022
100,5000013686,2023,20230223,20230223,USER032
100,5000013687,2023,20230910,20230910,USER009
100,5000013688,2023,20230212,20230212,USER028
100,5000013689,2022,20220501,20220501,USER021
100,5000013690,2022,20220818,20220818,USER037
100,5000013691,2023,20230209,20230209,USER004
100,5000013692,2024,20240907,20240907,USER037
100,5000013693,2025,20250126,20250126,USER027
100,5000013694,2024,20240731,20240731,USER005
100,5000013695,2025,20250210,20250210,USER021
100,5000013696,2024,20240923,20240923,USER025
100,5000013697,2023,20230412,20230412,USER047
100,5000013698,2025,20250429,20250429,USER020
100,5000013699,2023,20230212,20230212,USER031
100,5000013700,2022,20220310,20220310,USER014
100,5000013701,2024,20240623,20240623,USER023
100,5000013702,2023,20230727,20230727,USER049
100,5000013703,2025,20250925,20250925,USER050
100,5000013704,2022,20220321,20220321,USER049
100,5000013705,2022,20220104,20220104,USER041
100,5000013706,2022,20220620,20220620,USER008
100,5000013707,2024,20240412,20240412,USER007
100,5000013708,2022,20220712,20220712,USER007
100,5000013709,2025,20250901,20250901,USER036
100,5000013710,2024,20241104,20241104,USER001
100,5000013711,2023,20230417,20230417,USER002
100,5000013712,2025,20250121,20250121,USER040
100,5000013713,2023,20230627,20230627,USER025
100,5000013714,2023,20230819,20230819,USER011
100,5000013715,2022,20221026,20221026,USER003
100,5000013716,2025,20251216,20251216,USER046
100,5000013717,2022,20220907,20220907,USER026
100,5000013718,2024,20240131,20240131,USER026
100,5000013719,2023,20230421,20230421,USER023
100,5000013720,2023,20230426,20230426,USER002
100,5000013721,2023,20230325,20230325,USER045
100,5000013722,2022,20221230,20221230,USER030
100,5000013723,2024,20241215,20241215,USER035
100,5000013724,2024,20240926,20240926,USER041
100,5000013725,2025,20250202,20250202,USER002
100,5000013726,2024,20240208,20240208,USER006
100,5000013727,2024,20240325,20240325,USER013
100,5000013728,2025,20250701,20250701,USER010
100,5000013729,2024,20241108,20241108,USER043
100,5000013730,2025,20251118,20251118,USER040
100,5000013731,2022,20220624,20220624,USER020
100,5000013732,2023,20230516,20230516,USER018
100,5000013733,2024,20240327,20240327,USER046
100,5000013734,2024,20240402,20240402,USER015
100,5000013735,2022,20220114,20220114,USER031
100,5000013736,2022,20220413,20220413,USER043
100,5000013737,2024,20240201,20240201,USER047
100,5000013738,2025,20250104,20250104,USER007
100,5000013739,2025,20250625,20250625,USER026
100,5000013740,2024,20240505,20240505,USER021
100,5000013741,2022,20220922,20220922,USER006
100,5000013742,2024,20240213,20240213,USER009
100,5000013743,2025,20251029,20251029,USER008
100,5000013744,2025,20250209,20250209,USER001
100,5000013745,2025,20251023,20251023,USER003
100,5000013746,2025,20250406,20250406,USER025
100,5000013747,2024,20240130,20240130,USER006
100,5000013748,2025,20250411,20250411,USER023
100,5000013749,2024,20240629,20240629,USER042
100,5000013750,2023,20230409,20230409,USER023
100,5000013751,2024,20240219,20240219,USER049
100,5000013752,2024,20240411,20240411,USER018
100,5000013753,2025,20251005,20251005,USER024
100,5000013754,2023,20230525,20230525,USER005
100,5000013755,2023,20230223,20230223,USER036
100,5000013756,2025,20250520,20250520,USER024
100,5000013757,2022,20220407,20220407,USER045
100,5000013758,2022,20220616,20220616,USER009
100,5000013759,2023,20231208,20231208,USER027
100,5000013760,2024,20240925,20240925,USER024
100,5000013761,2024,20240525,20240525,USER050
100,5000013762,2025,20251130,20251130,USER008
100,5000013763,2022,20220408,20220408,USER049
100,5000013764,2025,20250420,20250420,USER018
100,5000013765,2024,20240229,20240229,USER009
100,5000013766,2022,20220710,20220710,USER042
100,5000013767,2025,20250716,20250716,USER030
100,5000013768,2022,20220110,20220110,USER003
100,5000013769,2023,20230820,20230820,USER002
100,5000013770,2022,20220713,20220713,USER048
100,5000013771,2022,20220612,20220612,USER012
100,5000013772,2024,20240713,20240713,USER016
100,5000013773,2022,20220221,20220221,USER020
100,5000013774,2023,20231008,20231008,USER021
100,5000013775,2024,20241212,20241212,USER028
100,5000013776,2023,20230918,20230918,USER012
100,5000013777,2023,20230911,20230911,USER039
100,5000013778,2022,20220204,20220204,USER015
100,5000013779,2022,20221022,20221022,USER005
100,5000013780,2025,20250609,20250609,USER037
100,5000013781,2022,20220215,20220215,USER028
100,5000013782,2025,20250219,20250219,USER046
100,5000013783,2023,20230311,20230311,USER023
100,5000013784,2023,20230226,20230226,USER043
100,5000013785,2022,20220531,20220531,USER002
100,5000013786,2022,20220910,20220910,USER037
100,5000013787,2022,20221201,20221201,USER007
100,5000013788,2023,20230702,20230702,USER013
100,5000013789,2022,20220106,20220106,USER002
100,5000013790,2024,20240622,20240622,USER019
100,5000013791,2025,20250130,20250130,USER028
100,5000013792,2024,20241115,20241115,USER024
100,5000013793,2022,20220809,20220809,USER008
100,5000013794,2024,20240227,20240227,USER036
100,5000013795,2024,20240411,20240411,USER020
100,5000013796,2024,20240607,20240607,USER010
100,5000013797,2022,20221011,20221011,USER020
100,5000013798,2025,20250918,20250918,USER027
100,5000013799,2023,20230611,20230611,USER027
100,5000013800,2024,20240719,20240719,USER046
100,5000013801,2022,20220902,20220902,USER030
100,5000013802,2022,20220717,20220717,USER014
100,5000013803,2023,20230421,20230421,USER035
100,5000013804,2024,20240124,20240124,USER042
100,5000013805,2024,20240530,20240530,USER030
100,5000013806,2023,20230703,20230703,USER010
100,5000013807,2023,20230918,20230918,USER015
100,5000013808,2025,20251004,20251004,USER025
100,5000013809,2024,20241118,20241118,USER031
100,5000013810,2023,20230302,20230302,USER022
100,5000013811,2025,20250531,20250531,USER028
100,5000013812,2025,20250208,20250208,USER003
100,5000013813,2024,20241030,20241030,USER032
100,5000013814,2024,20240822,20240822,USER016
100,5000013815,2023,20230106,20230106,USER002
100,5000013816,2022,20220131,20220131,USER012
100,5000013817,2023,20230422,20230422,USER036
100,5000013818,2022,20220304,20220304,USER038
100,5000013819,2025,20251101,20251101,USER003
100,5000013820,2022,20220319,20220319,USER018
100,5000013821,2023,20230227,20230227,USER013
100,5000013822,2023,20231113,20231113,USER021
100,5000013823,2022,20220623,20220623,USER021
100,5000013824,2022,20220612,20220612,USER005
100,5000013825,2022,20220519,20220519,USER003
100,5000013826,2025,20250303,20250303,USER050
100,5000013827,2023,20230805,20230805,USER017
100,5000013828,2022,20220626,20220626,USER043
100,5000013829,2023,20230110,20230110,USER028
100,5000013830,2024,20240308,20240308,USER012
100,5000013831,2022,20220115,20220115,USER015
100,5000013832,2024,20240925,20240925,USER031
100,5000013833,2025,20251221,20251221,USER034
100,5000013834,2025,20250204,20250204,USER048
100,5000013835,2025,20250814,20250814,USER016
100,5000013836,2022,20220128,20220128,USER048
100,5000013837,2024,20240916,20240916,USER021
100,5000013838,2022,20220716,20220716,USER034
100,5000013839,2024,20240306,20240306,USER048
100,5000013840,2024,20240513,20240513,USER041
100,5000013841,2022,20220809,20220809,USER026
100,5000013842,2022,20220322,20220322,USER025
100,5000013843,2024,20241206,20241206,USER018
100,5000013844,2023,20230330,20230330,USER025
100,5000013845,2023,20230314,20230314,USER045
100,5000013846,2023,20230330,20230330,USER036
100,5000013847,2023,20230919,20230919,USER046
100,5000013848,2022,20220526,20220526,USER046
100,5000013849,2024,20240718,20240718,USER014
100,5000013850,2024,20240427,20240427,USER026
100,5000013851,2025,20250523,20250523,USER007
100,5000013852,2025,20250209,20250209,USER012
100,5000013853,2022,20220124,20220124,USER017
100,5000013854,2022,20220111,20220111,USER011
100,5000013855,2024,20240224,20240224,USER009
100,5000013856,2024,20240215,20240215,USER014
100,5000013857,2022,20221113,20221113,USER046
100,5000013858,2023,20230520,20230520,USER038
100,5000013859,2023,20230413,20230413,USER032
100,5000013860,2025,20250522,20250522,USER009
100,5000013861,2024,20240228,20240228,USER040
100,5000013862,2024,20241127,20241127,USER037
100,5000013863,2022,20220121,20220121,USER020
100,5000013864,2024,20241127,20241127,USER045
100,5000013865,2022,20221110,20221110,USER039
100,5000013866,2025,20251216,20251216,USER046
100,5000013867,2023,20231205,20231205,USER001
100,5000013868,2025,20250522,20250522,USER010
100,5000013869,2023,20230814,20230814,USER022
100,5000013870,2022,20220315,20220315,USER026
100,5000013871,2022,20220101,20220101,USER027
100,5000013872,2024,20241125,20241125,USER014
100,5000013873,2022,20220211,20220211,USER035
100,5000013874,2024,20241025,20241025,USER029
100,5000013875,2022,20220427,20220427,USER022
100,5000013876,2022,20221207,20221207,USER026
100,5000013877,2024,20241105,20241105,USER016
100,5000013878,2022,20220309,20220309,USER016
100,5000013879,2022,20220114,20220114,USER042
100,5000013880,2023,20230613,20230613,USER046
100,5000013881,2022,20221220,20221220,USER009
100,5000013882,2025,20250414,20250414,USER015
100,5000013883,2025,20250316,20250316,USER016
100,5000013884,2025,20250706,20250706,USER001
100,5000013885,2023,20230505,20230505,USER031
100,5000013886,2024,20241019,20241019,USER048
100,5000013887,2023,20230124,20230124,USER026
100,5000013888,2023,20230701,20230701,USER044
100,5000013889,2025,20250630,20250630,USER044
100,5000013890,2023,20231124,20231124,USER028
100,5000013891,2024,20240916,20240916,USER049
100,5000013892,2023,20230331,20230331,USER032
100,5000013893,2022,20220526,20220526,USER014
100,5000013894,2025,20250923,20250923,USER019
100,5000013895,2024,20240417,20240417,USER014
100,5000013896,2025,20251208,20251208,USER034
100,5000013897,2022,20220728,20220728,USER004
100,5000013898,2022,20220104,20220104,USER001
100,5000013899,2024,20240217,20240217,USER014
100,5000013900,2024,20240517,20240517,USER047
100,5000013901,2023,20230301,20230301,USER006
100,5000013902,2025,20250626,20250626,USER043
100,5000013903,2024,20241108,20241108,USER020
100,5000013904,2025,20250607,20250607,USER034
100,5000013905,2024,20240130,20240130,USER009
100,5000013906,2024,20240311,20240311,USER002
100,5000013907,2025,20250703,20250703,USER018
100,5000013908,2022,20220614,20220614,USER009
100,5000013909,2024,20240626,20240626,USER005
100,5000013910,2025,20250527,20250527,USER010
100,5000013911,2023,20230321,20230321,USER047
100,5000013912,2023,20231223,20231223,USER039
100,5000013913,2024,20240829,20240829,USER047
100,5000013914,2023,20230807,20230807,USER008
100,5000013915,2023,20230310,20230310,USER034
100,5000013916,2023,20231130,20231130,USER048
100,5000013917,2025,20250925,20250925,USER020
100,5000013918,2023,20230531,20230531,USER035
100,5000013919,2025,20250909,20250909,USER048
100,5000013920,2023,20230811,20230811,USER004
100,5000013921,2024,20240608,20240608,USER003
100,5000013922,2025,20250528,20250528,USER032
100,5000013923,2024,20240205,20240205,USER047
100,5000013924,2024,20240731,20240731,USER027
100,5000013925,2024,20240302,20240302,USER039
100,5000013926,2024,20240914,20240914,USER036
100,5000013927,2024,20240419,20240419,USER013
100,5000013928,2024,20240511,20240511,USER018
100,5000013929,2023,20230903,20230903,USER035
100,5000013930,2025,20251229,20251229,USER025
100,5000013931,2023,20230719,20230719,USER035
