MANDT,AUFNR,DESSION,STLNR,GAMNG,GMEIN,GLTRS,GLTRP
100,1006506,28708055,BOM000010,7850,ST,20240102,20240105
100,1006507,12793303,BOM000069,3742,ST,20241025,20241026
100,1006508,02229357,BOM000058,417,ST,20220330,20220401
100,1006509,98779111,BOM000040,6658,ST,20240304,20240306
100,1006510,47436311,BOM000075,6056,ST,20240810,20240815
100,1006511,00777380,BOM000152,9897,ST,20221003,20221008
100,1006512,25383453,BOM000157,3580,ST,20220823,20220827
100,1006513,13802625,BOM000040,7457,ST,20230602,20230607
100,1006514,31927005,BOM000078,5040,ST,20221226,20221231
100,1006515,72165587,BOM000092,9750,ST,20230125,20230127
100,1006516,07715247,BOM000145,8483,ST,20220302,20220307
100,1006517,29651608,BOM000011,1640,ST,20231105,20231107
100,1006518,13933115,BOM000048,5699,ST,20240510,20240515
100,1006519,13576417,BOM000095,3727,ST,20250214,20250216
100,1006520,09747198,BOM000091,1797,ST,20230115,20230120
100,1006521,10948409,BOM000044,9431,ST,20221101,20221103
100,1006522,06022907,BOM000113,2665,ST,20250207,20250212
100,1006523,59337590,BOM000035,1899,ST,20221205,20221210
100,1006524,97116779,BOM000057,8500,ST,20240514,20240517
100,1006525,90335582,BOM000010,5009,ST,20230223,20230228
100,1006526,48020274,BOM000107,8568,ST,20250821,20250826
100,1006527,27351800,BOM000013,3520,ST,20250914,20250915
100,1006528,60748703,BOM000087,7360,ST,20230826,20230827
100,1006529,37124857,BOM000040,4736,ST,20230227,20230302
100,1006530,10808091,BOM000051,3071,ST,20220823,20220824
100,1006531,09596449,BOM000145,8191,ST,20221126,20221127
100,1006532,39815249,BOM000015,1650,ST,20250406,20250408
100,1006533,99518980,BOM000098,8442,ST,20220930,20221002
100,1006534,92694500,BOM000083,8869,ST,20220208,20220211
100,1006535,47810036,BOM000002,4677,ST,20231227,20231229
100,1006536,55696037,BOM000127,1871,ST,20240321,20240325
100,1006537,67284944,BOM000047,6897,ST,20220906,20220908
100,1006538,92690130,BOM000085,2235,ST,20240416,20240418
100,1006539,25021809,BOM000134,6963,ST,20250604,20250606
100,1006540,04241994,BOM000132,947,ST,20220522,20220527
100,1006541,46657633,BOM000066,2011,ST,20230103,20230105
100,1006542,34747894,BOM000053,6201,ST,20220731,20220802
100,1006543,52001921,BOM000080,5799,ST,20230824,20230827
100,1006544,85728079,BOM000023,2555,ST,20240803,20240807
100,1006545,45163666,BOM000091,9917,ST,20230505,20230507
100,1006546,95706916,BOM000154,8727,ST,20240331,20240405
100,1006547,72530722,BOM000063,9251,ST,20220919,20220920
100,1006548,31154040,BOM000111,1061,ST,20231205,20231206
100,1006549,51630479,BOM000074,9346,ST,20251110,20251114
100,1006550,44419232,BOM000155,8057,ST,20241201,20241203
100,1006551,50290014,BOM000060,9403,ST,20250913,20250914
100,1006552,49498476,BOM000015,7361,ST,20250102,20250103
100,1006553,41714431,BOM000162,5956,ST,20230118,20230121
100,1006554,19895914,BOM000129,7479,ST,20230314,20230317
100,1006555,07236898,BOM000117,4031,ST,20230724,20230727
100,1006556,12256828,BOM000087,9245,ST,20220703,20220704
100,1006557,44682812,BOM000151,8351,ST,20220121,20220126
100,1006558,60889767,BOM000121,4480,ST,20240830,20240901
100,1006559,72195676,BOM000020,7032,ST,20240813,20240818
100,1006560,47524119,BOM000027,2643,ST,20220923,20220926
100,1006561,37403998,BOM000069,7244,ST,20220423,20220427
100,1006562,02168342,BOM000076,6392,ST,20250113,20250118
100,1006563,66281668,BOM000089,7337,ST,20220419,20220422
100,1006564,38360856,BOM000110,6943,ST,20230614,20230618
100,1006565,17733820,BOM000002,9863,ST,20230303,20230305
100,1006566,75254660,BOM000017,5946,ST,20240716,20240718
100,1006567,08837136,BOM000067,7867,ST,20240511,20240515
100,1006568,99000455,BOM000102,8005,ST,20241111,20241113
100,1006569,79584478,BOM000127,4804,ST,20231118,20231119
100,1006570,85283875,BOM000064,9117,ST,20241112,20241115
100,1006571,66439508,BOM000014,2936,ST,20240620,20240622
100,1006572,03776775,BOM000123,3761,ST,20250323,20250324
100,1006573,91550207,BOM000029,8619,ST,20250501,20250505
100,1006574,20964035,BOM000001,8651,ST,20240214,20240217
100,1006575,63486462,BOM000069,4736,ST,20230626,20230628
100,1006576,63000719,BOM000088,8853,ST,20231202,20231205
100,1006577,29693307,BOM000026,9821,ST,20241229,20250101
100,1006578,53324656,BOM000002,1992,ST,20231026,20231031
100,1006579,69756370,BOM000055,146,ST,20230512,20230517
100,1006580,21239544,BOM000073,120,ST,20250713,20250716
100,1006581,04535589,BOM000016,8620,ST,20240504,20240509
100,1006582,30696064,BOM000124,5998,ST,20231111,20231113
100,1006583,09439086,BOM000120,6328,ST,20220417,20220422
100,1006584,20331874,BOM000044,8200,ST,20240120,20240121
100,1006585,48311035,BOM000101,1916,ST,20220412,20220414
100,1006586,96864199,BOM000097,5794,ST,20240215,20240216
100,1006587,39362441,BOM000102,4258,ST,20240323,20240328
100,1006588,38436921,BOM000061,3324,ST,20230523,20230527
100,1006589,72478869,BOM000158,8562,ST,20231022,20231023
100,1006590,30084609,BOM000120,4570,ST,20240314,20240315
100,1006591,49202420,BOM000133,2229,ST,20220917,20220918
100,1006592,07961404,BOM000011,8432,ST,20230830,20230902
100,1006593,54468593,BOM000110,1734,ST,20230702,20230706
100,1006594,23146332,BOM000109,3352,ST,20230416,20230419
100,1006595,30728492,BOM000075,9281,ST,20220521,20220523
100,1006596,93369551,BOM000013,4668,ST,20220601,20220605
100,1006597,85013422,BOM000053,828,ST,20240620,20240622
100,1006598,09318706,BOM000072,3850,ST,20250603,20250606
100,1006599,48966024,BOM000030,1237,ST,20241215,20241216
100,1006600,20649076,BOM000050,6477,ST,20230212,20230213
100,1006601,46830319,BOM000127,4162,ST,20230722,20230725
100,1006602,02500019,BOM000051,7487,ST,20241212,20241215
100,1006603,88682391,BOM000039,5501,ST,20240212,20240214
100,1006604,42705766,BOM000003,4268,ST,20220112,20220116
100,1006605,04524739,BOM000148,3826,ST,20240226,20240301
100,1006606,14822599,BOM000038,9011,ST,20230417,20230419
100,1006607,60847940,BOM000062,4476,ST,20250810,20250815
100,1006608,08109121,BOM000094,7772,ST,20231114,20231119
100,1006609,14370823,BOM000104,1418,ST,20250316,20250321
100,1006610,47611528,BOM000116,8115,ST,20220213,20220218
100,1006611,21620891,BOM000074,5070,ST,20240821,20240823
100,1006612,08477266,BOM000124,6550,ST,20220110,20220114
100,1006613,02265793,BOM000101,1471,ST,20220930,20221002
100,1006614,36495972,BOM000160,5721,ST,20251219,20251224
100,1006615,05729440,BOM000018,4618,ST,20240123,20240126
100,1006616,98302626,BOM000146,4464,ST,20251117,20251119
100,1006617,41620762,BOM000141,4836,ST,20220725,20220727
100,1006618,17284040,BOM000076,2752,ST,20220914,20220916
100,1006619,81447881,BOM000152,9093,ST,20220415,20220418
100,1006620,48050912,BOM000155,6378,ST,20221108,20221109
100,1006621,70991661,BOM000042,6566,ST,20241210,20241212
100,1006622,78967787,BOM000096,6280,ST,20240208,20240209
100,1006623,81580839,BOM000049,415,ST,20240623,20240624
100,1006624,01550963,BOM000113,4270,ST,20220912,20220913
100,1006625,39973728,BOM000046,8659,ST,20250202,20250205
100,1006626,76094186,BOM000154,732,ST,20220309,20220311
100,1006627,60283357,BOM000097,5436,ST,20250924,20250925
100,1006628,67602826,BOM000040,2679,ST,20230130,20230202
100,1006629,15172980,BOM000035,5229,ST,20241127,20241201
100,1006630,44918553,BOM000124,5528,ST,20240415,20240416
100,1006631,32141133,BOM000018,8656,ST,20251125,20251127
100,1006632,84873186,BOM000160,2215,ST,20241129,20241204
100,1006633,53536892,BOM000102,493,ST,20221101,20221106
100,1006634,77281022,BOM000128,5096,ST,20240118,20240121
100,1006635,86416221,BOM000114,119,ST,20240526,20240527
100,1006636,84218068,BOM000021,6496,ST,20230726,20230727
100,1006637,05471887,BOM000144,2639,ST,20230127,20230131
100,1006638,79997879,BOM000004,1899,ST,20220504,20220509
100,1006639,02367646,BOM000082,8998,ST,20250430,20250504
100,1006640,16215045,BOM000146,293,ST,20230429,20230503
100,1006641,20194577,BOM000002,7299,ST,20231216,20231220
100,1006642,08287739,BOM000100,8659,ST,20230104,20230107
100,1006643,02231984,BOM000071,9530,ST,20250328,20250331
100,1006644,47574105,BOM000069,146,ST,20250112,20250116
100,1006645,44026135,BOM000011,3640,ST,20230213,20230217
100,1006646,51516070,BOM000125,3236,ST,20250926,20250929
100,1006647,42543874,BOM000116,7100,ST,20240210,20240212
100,1006648,52495090,BOM000127,7422,ST,20230918,20230923
100,1006649,29114579,BOM000134,4956,ST,20250627,20250629
100,1006650,62876747,BOM000004,7299,ST,20220825,20220828
100,1006651,15888328,BOM000053,1733,ST,20240311,20240313
100,1006652,55792959,BOM000068,5710,ST,20231120,20231124
100,1006653,33920254,BOM000064,9515,ST,20220605,20220606
100,1006654,46026774,BOM000088,9080,ST,20251101,20251106
100,1006655,28506276,BOM000144,9486,ST,20240218,20240223
100,1006656,77094435,BOM000070,4650,ST,20241119,20241120
100,1006657,32644144,BOM000138,4786,ST,20240611,20240613
100,1006658,77120535,BOM000123,5642,ST,20230518,20230520
100,1006659,68827950,BOM000144,8049,ST,20230507,20230512
100,1006660,63235697,BOM000014,4061,ST,20251027,20251029
100,1006661,32140936,BOM000116,2373,ST,20240415,20240420
100,1006662,71848309,BOM000135,2351,ST,20220112,20220114
100,1006663,54434821,BOM000070,4427,ST,20221011,20221016
100,1006664,12858224,BOM000108,6297,ST,20250220,20250225
100,1006665,95791047,BOM000096,4934,ST,20230201,20230203
100,1006666,52553546,BOM000017,7102,ST,20230127,20230128
100,1006667,59023033,BOM000153,3757,ST,20220220,20220222
100,1006668,20634829,BOM000033,943,ST,20220507,20220512
100,1006669,20082598,BOM000120,2965,ST,20251115,20251120
100,1006670,83503843,BOM000157,4288,ST,20250730,20250803
100,1006671,12464573,BOM000072,3634,ST,20230209,20230214
100,1006672,85647945,BOM000002,5873,ST,20251213,20251218
100,1006673,08050426,BOM000130,3338,ST,20220304,20220305
100,1006674,84074117,BOM000091,7867,ST,20251121,20251124
100,1006675,51629460,BOM000023,6541,ST,20230416,20230418
100,1006676,75306281,BOM000076,9349,ST,20230401,20230402
100,1006677,91032518,BOM000019,8865,ST,20230124,20230129
100,1006678,99896059,BOM000051,2706,ST,20241211,20241213
100,1006679,82470143,BOM000094,3214,ST,20251223,20251224
100,1006680,43168347,BOM000123,6875,ST,20230204,20230209
100,1006681,43760475,BOM000018,978,ST,20230902,20230903
100,1006682,20096346,BOM000088,5936,ST,20250729,20250731
100,1006683,34832513,BOM000141,9705,ST,20221216,20221220
100,1006684,07574525,BOM000016,707,ST,20230622,20230624
100,1006685,75620762,BOM000123,4110,ST,20251213,20251217
100,1006686,11205344,BOM000116,688,ST,20250625,20250629
100,1006687,85691793,BOM000033,6544,ST,20230212,20230214
100,1006688,27952722,BOM000151,8983,ST,20230925,20230927
100,1006689,70563093,BOM000050,2014,ST,20220310,20220312
100,1006690,30121277,BOM000048,8047,ST,20240506,20240508
100,1006691,72622233,BOM000050,4531,ST,20220326,20220331
100,1006692,16627976,BOM000146,4499,ST,20240810,20240814
100,1006693,94839031,BOM000066,7012,ST,20220313,20220314
100,1006694,65554790,BOM000021,5200,ST,20221013,20221018
100,1006695,61241386,BOM000072,5635,ST,20250528,20250530
100,1006696,63006083,BOM000035,3608,ST,20220818,20220821
100,1006697,12335114,BOM000094,6427,ST,20240217,20240218
100,1006698,73989872,BOM000128,5816,ST,20250922,20250924
100,1006699,20766560,BOM000039,1414,ST,20240401,20240402
100,1006700,75015815,BOM000035,6223,ST,20230518,20230522
100,1006701,47040548,BOM000102,8516,ST,20251211,20251213
100,1006702,08601177,BOM000160,2322,ST,20250610,20250613
100,1006703,30619840,BOM000099,9553,ST,20231120,20231123
100,1006704,24259685,BOM000148,8612,ST,20250927,20251002
100,1006705,73564053,BOM000073,2927,ST,20240212,20240215
100,1006706,70254059,BOM000028,3359,ST,20250915,20250918
100,1006707,93690239,BOM000077,3408,ST,20230925,20230928
100,1006708,13828488,BOM000082,3646,ST,20240716,20240719
100,1006709,19143899,BOM000104,3246,ST,20230917,20230921
100,1006710,28691230,BOM000016,4971,ST,20241218,20241219
100,1006711,71720033,BOM000113,3323,ST,20241103,20241105
100,1006712,38643199,BOM000071,6125,ST,20240223,20240226
100,1006713,67375778,BOM000102,6480,ST,20251113,20251118
100,1006714,00123683,BOM000040,8018,ST,20220911,20220915
100,1006715,80882595,BOM000084,4606,ST,20250107,20250108
100,1006716,22519700,BOM000118,3127,ST,20251024,20251028
100,1006717,76633812,BOM000145,1323,ST,20220118,20220119
100,1006718,46403353,BOM000017,167,ST,20251229,20260103
100,1006719,76190793,BOM000102,7858,ST,20220617,20220622
100,1006720,14532616,BOM000150,6909,ST,20231206,20231209
100,1006721,35778477,BOM000063,7289,ST,20240102,20240104
100,1006722,67812642,BOM000140,2799,ST,20240905,20240910
100,1006723,23319908,BOM000076,5790,ST,20251228,20260101
100,1006724,79314412,BOM000092,4692,ST,20240916,20240917
100,1006725,75118318,BOM000036,9360,ST,20230729,20230803
100,1006726,65191940,BOM000036,2017,ST,20240912,20240915
100,1006727,71230224,BOM000072,8092,ST,20220606,20220607
100,1006728,05885867,BOM000108,2825,ST,20250803,20250806
100,1006729,68069880,BOM000015,5336,ST,20220518,20220521
100,1006730,63087914,BOM000070,3579,ST,20220322,20220323
100,1006731,95240152,BOM000115,1181,ST,20240524,20240526
100,1006732,40446958,BOM000128,968,ST,20220511,20220516
100,1006733,29048660,BOM000004,1812,ST,20220326,20220329
100,1006734,36438191,BOM000075,2458,ST,20241102,20241103
100,1006735,58420678,BOM000054,832,ST,20221006,20221009
100,1006736,85547137,BOM000005,9097,ST,20220303,20220307
100,1006737,11008061,BOM000110,1289,ST,20230815,20230820
100,1006738,03603896,BOM000094,8289,ST,20250404,20250408
100,1006739,19073476,BOM000156,2585,ST,20220318,20220322
100,1006740,72859060,BOM000010,3263,ST,20241024,20241026
100,1006741,42801251,BOM000123,2552,ST,20230512,20230517
100,1006742,71290353,BOM000142,9310,ST,20220401,20220402
100,1006743,08313224,BOM000051,6265,ST,20241211,20241212
100,1006744,27048026,BOM000058,4170,ST,20250202,20250205
100,1006745,87475117,BOM000159,1220,ST,20240912,20240914
100,1006746,46076115,BOM000139,4929,ST,20250605,20250607
100,1006747,56815525,BOM000029,4522,ST,20220411,20220413
100,1006748,31297079,BOM000018,924,ST,20250101,20250102
100,1006749,97066556,BOM000093,3990,ST,20240703,20240705
100,1006750,82956419,BOM000144,3989,ST,20251103,20251107
100,1006751,28956739,BOM000087,1685,ST,20240320,20240325
100,1006752,14454470,BOM000076,430,ST,20230123,20230128
100,1006753,56813576,BOM000038,4873,ST,20220504,20220509
100,1006754,15457634,BOM000130,4220,ST,20220818,20220823
100,1006755,06496501,BOM000061,7359,ST,20230405,20230406
100,1006756,17840656,BOM000142,6196,ST,20240308,20240312
100,1006757,17980282,BOM000130,8664,ST,20240325,20240330
100,1006758,55631956,BOM000112,2172,ST,20230212,20230214
100,1006759,19565128,BOM000140,468,ST,20220129,20220201
100,1006760,09435174,BOM000058,5206,ST,20241023,20241024
100,1006761,24574064,BOM000065,5259,ST,20231105,20231107
100,1006762,43336454,BOM000083,7519,ST,20220128,20220129
100,1006763,72525407,BOM000076,1800,ST,20220522,20220525
100,1006764,05431695,BOM000154,9536,ST,20231128,20231201
100,1006765,60740661,BOM000003,9191,ST,20230712,20230713
100,1006766,68496082,BOM000148,2202,ST,20231030,20231031
100,1006767,73024107,BOM000037,8866,ST,20231107,20231108
100,1006768,70449325,BOM000005,1106,ST,20230703,20230704
100,1006769,79621418,BOM000157,1103,ST,20240820,20240825
100,1006770,11234202,BOM000127,6434,ST,20230323,20230326
100,1006771,30131549,BOM000094,3395,ST,20230808,20230810
100,1006772,06649344,BOM000121,3826,ST,20231203,20231204
100,1006773,49019351,BOM000037,1127,ST,20250322,20250326
100,1006774,43432408,BOM000103,514,ST,20230501,20230504
100,1006775,33760340,BOM000003,3595,ST,20240822,20240823
100,1006776,44005669,BOM000061,9727,ST,20241110,20241115
100,1006777,34825876,BOM000054,3778,ST,20240718,20240723
100,1006778,02481263,BOM000079,3583,ST,20240425,20240428
100,1006779,30656023,BOM000040,2653,ST,20220827,20220830
100,1006780,46861272,BOM000062,4573,ST,20250930,20251001
100,1006781,70686363,BOM000066,1292,ST,20221010,20221011
100,1006782,59632312,BOM000105,9147,ST,20260102,20260103
100,1006783,03478098,BOM000133,1110,ST,20251010,20251013
100,1006784,92438868,BOM000124,405,ST,20250322,20250323
100,1006785,25869010,BOM000097,5260,ST,20241123,20241126
100,1006786,97299250,BOM000034,7233,ST,20220522,20220525
100,1006787,78425955,BOM000065,4775,ST,20220803,20220806
100,1006788,20291628,BOM000027,6236,ST,20250220,20250225
100,1006789,91573591,BOM000156,6948,ST,20250915,20250918
100,1006790,93768206,BOM000151,1109,ST,20251019,20251020
100,1006791,54428815,BOM000025,1714,ST,20220724,20220726
100,1006792,55632400,BOM000129,5000,ST,20240811,20240813
100,1006793,30922361,BOM000123,4119,ST,20240708,20240712
100,1006794,90533747,BOM000145,3287,ST,20240109,20240113
100,1006795,17349902,BOM000009,5843,ST,20250902,20250906
100,1006796,36720342,BOM000015,3278,ST,20240808,20240809
100,1006797,06904738,BOM000126,5483,ST,20250709,20250712
100,1006798,53499827,BOM000162,3533,ST,20250719,20250723
100,1006799,70438015,BOM000020,6583,ST,20230923,20230928
100,1006800,62356223,BOM000095,1936,ST,20240731,20240804
100,1006801,78080604,BOM000085,7675,ST,20220127,20220201
100,1006802,27182986,BOM000163,2092,ST,20250129,20250131
100,1006803,36161180,BOM000102,6739,ST,20240814,20240816
100,1006804,24041300,BOM000001,6619,ST,20220527,20220530
100,1006805,66888572,BOM000103,3599,ST,20220222,20220227
100,1006806,42377444,BOM000114,3921,ST,20240713,20240715
100,1006807,71939307,BOM000132,3682,ST,20230504,20230508
100,1006808,53673478,BOM000047,7764,ST,20241023,20241028
100,1006809,42136338,BOM000135,3017,ST,20230608,20230613
100,1006810,31770481,BOM000055,1528,ST,20240922,20240927
100,1006811,70796498,BOM000036,3524,ST,20240624,20240625
100,1006812,84373571,BOM000075,7303,ST,20241115,20241120
100,1006813,01893123,BOM000144,870,ST,20230804,20230809
100,1006814,62198202,BOM000088,6237,ST,20220904,20220906
100,1006815,98961328,BOM000162,7913,ST,20220522,20220527
100,1006816,27279531,BOM000015,7293,ST,20240405,20240408
100,1006817,53738739,BOM000066,8453,ST,20220324,20220325
100,1006818,56733557,BOM000147,5007,ST,20231130,20231201
100,1006819,86423941,BOM000132,361,ST,20220731,20220804
100,1006820,76349458,BOM000117,4056,ST,20221028,20221102
100,1006821,39208296,BOM000036,8164,ST,20240317,20240321
100,1006822,55839998,BOM000156,9302,ST,20241024,20241027
100,1006823,17100477,BOM000025,1202,ST,20241016,20241019
100,1006824,43173359,BOM000020,2957,ST,20230228,20230305
100,1006825,78797785,BOM000083,6858,ST,20240911,20240914
100,1006826,30530414,BOM000054,1653,ST,20240119,20240121
100,1006827,51122082,BOM000020,9255,ST,20250220,20250225
100,1006828,06575911,BOM000119,5622,ST,20240709,20240711
100,1006829,40266582,BOM000146,8760,ST,20220307,20220309
100,1006830,21648741,BOM000111,483,ST,20240512,20240514
100,1006831,20470604,BOM000027,3485,ST,20221215,20221218
100,1006832,57528094,BOM000017,9683,ST,20240919,20240920
100,1006833,74528709,BOM000011,4500,ST,20230211,20230213
100,1006834,40182084,BOM000074,4816,ST,20230726,20230729
100,1006835,99170932,BOM000007,4523,ST,20250215,20250216
100,1006836,77579908,BOM000161,2997,ST,20230715,20230718
100,1006837,64913290,BOM000147,3203,ST,20251221,20251224
100,1006838,39949545,BOM000135,448,ST,20220220,20220221
100,1006839,28952686,BOM000023,1216,ST,20230320,20230324
100,1006840,96878034,BOM000080,377,ST,20250612,20250616
100,1006841,78877506,BOM000116,9423,ST,20230419,20230422
100,1006842,22144852,BOM000058,2250,ST,20250627,20250630
100,1006843,33273766,BOM000083,835,ST,20251211,20251213
100,1006844,00456522,BOM000002,5033,ST,20250223,20250226
100,1006845,07046349,BOM000091,622,ST,20230114,20230119
100,1006846,16795890,BOM000056,1202,ST,20230828,20230829
100,1006847,23242469,BOM000134,5251,ST,20230928,20231003
100,1006848,25815522,BOM000125,3013,ST,20230930,20231003
100,1006849,03226260,BOM000108,9096,ST,20250718,20250719
100,1006850,59097024,BOM000050,7589,ST,20240819,20240823
100,1006851,98586455,BOM000079,9340,ST,20230727,20230729
100,1006852,54017012,BOM000163,8287,ST,20250714,20250719
100,1006853,21312492,BOM000076,7304,ST,20250925,20250926
100,1006854,13069372,BOM000151,6397,ST,20250505,20250510
100,1006855,58022012,BOM000148,3918,ST,20241215,20241219
100,1006856,73783705,BOM000092,995,ST,20240901,20240906
100,1006857,93182652,BOM000133,8279,ST,20250925,20250930
100,1006858,84800403,BOM000092,5037,ST,20251112,20251115
100,1006859,70800679,BOM000027,3790,ST,20230423,20230425
100,1006860,80244722,BOM000101,7557,ST,20220124,20220125
100,1006861,46700551,BOM000130,9080,ST,20240914,20240916
100,1006862,63347621,BOM000075,2680,ST,20220704,20220708
100,1006863,35810881,BOM000160,5850,ST,20220802,20220804
100,1006864,34970886,BOM000116,6811,ST,20240416,20240420
100,1006865,90678995,BOM000144,4963,ST,20240311,20240312
100,1006866,76376559,BOM000097,5855,ST,20241206,20241208
100,1006867,09809175,BOM000020,5680,ST,20220202,20220203
100,1006868,18648171,BOM000005,6103,ST,20240410,20240414
100,1006869,06520277,BOM000159,5777,ST,20231029,20231102
100,1006870,71824417,BOM000146,1070,ST,20250420,20250422
100,1006871,90259068,BOM000147,164,ST,20220213,20220216
100,1006872,04415765,BOM000035,5027,ST,20221017,20221021
100,1006873,92543279,BOM000112,9627,ST,20240805,20240809
100,1006874,52723616,BOM000010,6030,ST,20250501,20250503
100,1006875,79103250,BOM000124,1901,ST,20221121,20221122
100,1006876,84731740,BOM000107,6575,ST,20240701,20240705
100,1006877,26875099,BOM000051,9551,ST,20250114,20250118
100,1006878,33875001,BOM000006,9111,ST,20220331,20220404
100,1006879,70522124,BOM000055,8554,ST,20240623,20240626
100,1006880,38629099,BOM000154,3374,ST,20240627,20240629
100,1006881,56372691,BOM000039,5089,ST,20241026,20241030
100,1006882,98772815,BOM000015,9327,ST,20250719,20250720
100,1006883,76258978,BOM000069,4471,ST,20220724,20220725
100,1006884,98528339,BOM000049,7971,ST,20231031,20231105
100,1006885,69179031,BOM000136,6596,ST,20231011,20231013
100,1006886,31663197,BOM000092,8247,ST,20251105,20251109
100,1006887,23621512,BOM000109,7435,ST,20250722,20250725
100,1006888,91995920,BOM000130,1622,ST,20251011,20251012
100,1006889,19340348,BOM000025,2771,ST,20240416,20240418
100,1006890,02571789,BOM000043,1678,ST,20240419,20240420
100,1006891,43231756,BOM000059,784,ST,20231226,20231231
100,1006892,32529285,BOM000028,9473,ST,20230428,20230502
100,1006893,06312781,BOM000097,3590,ST,20241104,20241105
100,1006894,46991281,BOM000037,2005,ST,20220315,20220319
100,1006895,66786534,BOM000129,3857,ST,20221230,20221231
100,1006896,36754528,BOM000088,6173,ST,20250910,20250913
100,1006897,42585896,BOM000137,5437,ST,20250811,20250812
100,1006898,77789040,BOM000001,900,ST,20220802,20220807
100,1006899,55345125,BOM000064,5363,ST,20251014,20251016
100,1006900,33149340,BOM000048,2736,ST,20240131,20240201
100,1006901,91150320,BOM000112,8391,ST,20240321,20240326
100,1006902,86555696,BOM000122,6648,ST,20230314,20230316
100,1006903,96584392,BOM000030,3243,ST,20230228,20230304
100,1006904,34764559,BOM000033,8675,ST,20250327,20250329
100,1006905,76907178,BOM000009,2374,ST,20220406,20220409
100,1006906,90070649,BOM000033,2562,ST,20230328,20230329
100,1006907,63223556,BOM000091,7277,ST,20230728,20230801
100,1006908,83269291,BOM000119,3350,ST,20250910,20250913
100,1006909,60053415,BOM000032,952,ST,20240616,20240618
100,1006910,24191099,BOM000109,980,ST,20231124,20231126
100,1006911,34625173,BOM000034,8881,ST,20250205,20250207
100,1006912,94235592,BOM000046,5952,ST,20221031,20221102
100,1006913,29844102,BOM000112,5082,ST,20230621,20230623
100,1006914,48134114,BOM000030,2847,ST,20231111,20231114
100,1006915,84812511,BOM000151,5741,ST,20250410,20250413
100,1006916,14460986,BOM000143,5874,ST,20220816,20220820
100,1006917,92142996,BOM000137,6690,ST,20241231,20250104
100,1006918,67034681,BOM000022,9715,ST,20251217,20251222
100,1006919,47462362,BOM000018,2572,ST,20240320,20240325
100,1006920,80504811,BOM000134,3984,ST,20241208,20241213
100,1006921,92908666,BOM000052,2083,ST,20220109,20220113
100,1006922,77663518,BOM000028,5823,ST,20251114,20251117
100,1006923,45771750,BOM000082,4683,ST,20240714,20240716
100,1006924,73822182,BOM000125,6132,ST,20250830,20250901
100,1006925,67498572,BOM000016,9869,ST,20240108,20240113
100,1006926,25546034,BOM000073,6523,ST,20250325,20250329
100,1006927,69765864,BOM000133,7475,ST,20231022,20231027
100,1006928,38872351,BOM000065,8679,ST,20230221,20230226
100,1006929,08787568,BOM000050,1509,ST,20230601,20230606
100,1006930,82740155,BOM000149,1029,ST,20251009,20251011
100,1006931,55019527,BOM000067,9938,ST,20220104,20220105
100,1006932,61458490,BOM000109,3452,ST,20231019,20231020
100,1006933,25171715,BOM000086,1008,ST,20220104,20220109
100,1006934,07251000,BOM000154,6317,ST,20240323,20240327
100,1006935,00850655,BOM000088,3623,ST,20250204,20250209
100,1006936,76802885,BOM000070,6584,ST,20220205,20220206
100,1006937,89417903,BOM000102,4107,ST,20230216,20230218
100,1006938,86341522,BOM000019,7357,ST,20240825,20240827
100,1006939,35406193,BOM000145,6022,ST,20250326,20250330
100,1006940,09706254,BOM000020,1499,ST,20220730,20220804
100,1006941,44182571,BOM000132,3527,ST,20251022,20251026
100,1006942,48746486,BOM000105,4301,ST,20220319,20220321
100,1006943,23665610,BOM000128,3411,ST,20230726,20230727
100,1006944,04111824,BOM000152,2692,ST,20250210,20250215
100,1006945,21888617,BOM000145,8055,ST,20240411,20240415
100,1006946,77289621,BOM000047,5222,ST,20220813,20220815
100,1006947,26026452,BOM000032,4880,ST,20221003,20221007
100,1006948,22421407,BOM000076,1700,ST,20250322,20250323
100,1006949,67267883,BOM000071,3372,ST,20230222,20230224
100,1006950,99942392,BOM000015,4970,ST,20250823,20250828
100,1006951,06118434,BOM000148,9972,ST,20230726,20230731
100,1006952,21966973,BOM000129,7356,ST,20250308,20250309
100,1006953,00953533,BOM000073,9337,ST,20250707,20250711
100,1006954,80626871,BOM000032,2772,ST,20230304,20230306
100,1006955,49411102,BOM000044,7348,ST,20241030,20241102
100,1006956,96352838,BOM000010,1773,ST,20250926,20250927
100,1006957,55668579,BOM000072,5354,ST,20221030,20221102
100,1006958,54194774,BOM000011,8404,ST,20240114,20240116
100,1006959,74505947,BOM000158,5040,ST,20241018,20241022
100,1006960,96827226,BOM000035,9560,ST,20241022,20241023
100,1006961,85988504,BOM000149,2692,ST,20250823,20250828
100,1006962,56314504,BOM000068,5711,ST,20251009,20251014
100,1006963,37282162,BOM000086,8355,ST,20240209,20240213
100,1006964,25808492,BOM000125,181,ST,20240103,20240106
100,1006965,13395050,BOM000047,2326,ST,20250807,20250811
100,1006966,22438117,BOM000054,7315,ST,20230513,20230517
100,1006967,56752755,BOM000065,8003,ST,20240626,20240701
100,1006968,56044958,BOM000028,3513,ST,20250117,20250119
100,1006969,06009014,BOM000008,7652,ST,20221011,20221014
100,1006970,04832954,BOM000145,3439,ST,20231019,20231024
100,1006971,41616265,BOM000053,9454,ST,20241022,20241023
