MANDT,BUKRS,LIFNR,UMSKS,AUGDT,AUGBL,GJAHR,BELNR,DMBTR,WAERS
100,1000,0000000190,,20220117,0010001132,2023,0010001132,2555.1,EUR
100,2000,0000000057,,20230808,0010001133,2024,0010001133,709.97,EUR
100,1000,0000000049,,20221224,0010001134,2023,0010001134,3350.17,EUR
100,2000,0000000056,,20220819,0010001135,2024,0010001135,4978.54,EUR
100,1000,0000000163,,20241013,0010001136,2023,0010001136,2404.21,EUR
100,2000,0000000184,,20241226,0010001137,2024,0010001137,1483.71,EUR
100,1000,0000000140,,20220906,0010001138,2023,0010001138,3699.82,EUR
100,2000,0000000042,,20220318,0010001139,2024,0010001139,2064.16,EUR
100,1000,0000000158,,20240406,0010001140,2023,0010001140,2663.34,EUR
100,2000,0000000161,,20221001,0010001141,2024,0010001141,2311.34,EUR
100,1000,0000000019,,20240429,0010001142,2023,0010001142,4035.78,EUR
100,2000,0000000017,,20231025,0010001143,2024,0010001143,2867.06,EUR
100,1000,0000000017,,20241126,0010001144,2023,0010001144,2486.68,EUR
100,2000,0000000173,,20220921,0010001145,2024,0010001145,3018.7,EUR
100,1000,0000000168,,20231103,0010001146,2023,0010001146,4607.93,EUR
100,2000,0000000023,,20230422,0010001147,2024,0010001147,4638.97,EUR
100,1000,0000000164,,20240528,0010001148,2023,0010001148,2971.23,EUR
100,2000,0000000105,,20241122,0010001149,2024,0010001149,3442.34,EUR
100,1000,0000000184,,20230406,0010001150,2023,0010001150,4601.23,EUR
100,2000,0000000139,,20241111,0010001151,2024,0010001151,2589.72,EUR
100,1000,0000000147,,20220319,0010001152,2023,0010001152,1967.49,EUR
100,2000,0000000154,,20220407,0010001153,2024,0010001153,3391.07,EUR
100,1000,0000000129,,20221211,0010001154,2023,0010001154,1922.61,EUR
100,2000,0000000127,,20230523,0010001155,2024,0010001155,974.68,EUR
100,1000,0000000089,,20221204,0010001156,2023,0010001156,3433.22,EUR
100,2000,0000000061,,20220415,0010001157,2024,0010001157,1882.41,EUR
100,1000,0000000021,,20240127,0010001158,2023,0010001158,1166.98,EUR
100,2000,0000000022,,20220820,0010001159,2024,0010001159,4399.47,EUR
100,1000,0000000197,,20220812,0010001160,2023,0010001160,3480.36,EUR
100,2000,0000000166,,20230610,0010001161,2024,0010001161,1508.69,EUR
100,1000,0000000136,,20230328,0010001162,2023,0010001162,1598.15,EUR
100,2000,0000000152,,20230703,0010001163,2024,0010001163,275.74,EUR
100,1000,0000000124,,20221024,0010001164,2023,0010001164,4467.13,EUR
100,2000,0000000093,,20230224,0010001165,2024,0010001165,3028.54,EUR
100,1000,0000000080,,20230630,0010001166,2023,0010001166,745.31,EUR
100,2000,0000000089,,20230803,0010001167,2024,0010001167,1857.45,EUR
100,1000,0000000045,,20230331,0010001168,2023,0010001168,3013.09,EUR
100,2000,0000000178,,20221227,0010001169,2024,0010001169,1776.23,EUR
100,1000,0000000165,,20230406,0010001170,2023,0010001170,3118.0,EUR
100,2000,0000000119,,20220910,0010001171,2024,0010001171,4679.88,EUR
100,1000,0000000143,,20220112,0010001172,2023,0010001172,3354.41,EUR
100,2000,0000000127,,20230620,0010001173,2024,0010001173,4974.99,EUR
100,1000,0000000040,,20240710,0010001174,2023,0010001174,2544.38,EUR
100,2000,0000000035,,20220202,0010001175,2024,0010001175,3361.62,EUR
100,1000,0000000049,,20240120,0010001176,2023,0010001176,4776.26,EUR
100,2000,0000000132,,20220825,0010001177,2024,0010001177,3552.72,EUR
100,1000,0000000108,,20240831,0010001178,2023,0010001178,2330.59,EUR
100,2000,0000000177,,20230828,0010001179,2024,0010001179,4741.31,EUR
100,1000,0000000126,,20241030,0010001180,2023,0010001180,1694.48,EUR
100,2000,0000000033,,20240929,0010001181,2024,0010001181,2954.74,EUR
100,1000,0000000155,,20240604,0010001182,2023,0010001182,1299.8,EUR
100,2000,0000000152,,20240610,0010001183,2024,0010001183,1604.86,EUR
100,1000,0000000020,,20220807,0010001184,2023,0010001184,690.71,EUR
100,2000,0000000193,,20221107,0010001185,2024,0010001185,1431.33,EUR
100,1000,0000000054,,20240510,0010001186,2023,0010001186,2580.32,EUR
100,2000,0000000133,,20221031,0010001187,2024,0010001187,3384.4,EUR
100,1000,0000000102,,20230922,0010001188,2023,0010001188,4411.21,EUR
100,2000,0000000058,,20230331,0010001189,2024,0010001189,2022.15,EUR
100,1000,0000000132,,20241111,0010001190,2023,0010001190,1532.86,EUR
100,2000,0000000139,,20221117,0010001191,2024,0010001191,1017.44,EUR
100,1000,0000000176,,20230813,0010001192,2023,0010001192,514.51,EUR
100,2000,0000000066,,20231207,0010001193,2024,0010001193,3178.19,EUR
100,1000,0000000097,,20230813,0010001194,2023,0010001194,3216.75,EUR
100,2000,0000000007,,20230511,0010001195,2024,0010001195,3275.23,EUR
100,1000,0000000180,,20240105,0010001196,2023,0010001196,4261.14,EUR
100,2000,0000000104,,20240107,0010001197,2024,0010001197,1270.34,EUR
100,1000,0000000142,,20240711,0010001198,2023,0010001198,2939.41,EUR
100,2000,0000000103,,20231107,0010001199,2024,0010001199,2991.91,EUR
100,1000,0000000136,,20231010,0010001200,2023,0010001200,315.89,EUR
100,2000,0000000178,,20230513,0010001201,2024,0010001201,3282.54,EUR
100,1000,0000000073,,20230329,0010001202,2023,0010001202,1994.32,EUR
100,2000,0000000185,,20220620,0010001203,2024,0010001203,3063.79,EUR
100,1000,0000000127,,20220629,0010001204,2023,0010001204,158.59,EUR
100,2000,0000000046,,20220920,0010001205,2024,0010001205,4552.36,EUR
100,1000,0000000051,,20220522,0010001206,2023,0010001206,3832.8,EUR
100,2000,0000000160,,20240904,0010001207,2024,0010001207,4348.14,EUR
100,1000,0000000033,,20221107,0010001208,2023,0010001208,893.55,EUR
100,2000,0000000045,,20240618,0010001209,2024,0010001209,1865.58,EUR
100,1000,0000000104,,20240705,0010001210,2023,0010001210,2822.31,EUR
100,2000,0000000058,,20230506,0010001211,2024,0010001211,603.82,EUR
100,1000,0000000123,,20220411,0010001212,2023,0010001212,2202.69,EUR
100,2000,0000000077,,20220617,0010001213,2024,0010001213,2508.83,EUR
100,1000,0000000126,,20220517,0010001214,2023,0010001214,1078.3,EUR
100,2000,0000000176,,20220616,0010001215,2024,0010001215,4787.17,EUR
100,1000,0000000174,,20230104,0010001216,2023,0010001216,4707.04,EUR
100,2000,0000000182,,20220910,0010001217,2024,0010001217,688.27,EUR
100,1000,0000000180,,20240616,0010001218,2023,0010001218,4977.17,EUR
100,2000,0000000029,,20230107,0010001219,2024,0010001219,2330.96,EUR
100,1000,0000000058,,20220303,0010001220,2023,0010001220,430.58,EUR
100,2000,0000000152,,20231222,0010001221,2024,0010001221,1622.47,EUR
100,1000,0000000109,,20220911,0010001222,2023,0010001222,1256.9,EUR
100,2000,0000000013,,20240603,0010001223,2024,0010001223,1066.26,EUR
100,1000,0000000155,,20230301,0010001224,2023,0010001224,4951.54,EUR
100,2000,0000000094,,20230120,0010001225,2024,0010001225,542.44,EUR
100,1000,0000000018,,20241123,0010001226,2023,0010001226,2695.33,EUR
100,2000,0000000097,,20230112,0010001227,2024,0010001227,2501.52,EUR
100,1000,0000000182,,20220601,0010001228,2023,0010001228,4714.68,EUR
100,2000,0000000046,,20241107,0010001229,2024,0010001229,1737.4,EUR
100,1000,0000000091,,20241017,0010001230,2023,0010001230,3648.87,EUR
100,2000,0000000183,,20221001,0010001231,2024,0010001231,1414.31,EUR
100,1000,0000000021,,20221216,0010001232,2023,0010001232,1425.59,EUR
100,2000,0000000044,,20220528,0010001233,2024,0010001233,2997.39,EUR
100,1000,0000000131,,20240926,0010001234,2023,0010001234,474.08,EUR
100,2000,0000000162,,20240329,0010001235,2024,0010001235,4782.83,EUR
100,1000,0000000041,,20220606,0010001236,2023,0010001236,3664.31,EUR
100,2000,0000000026,,20221118,0010001237,2024,0010001237,2735.65,EUR
100,1000,0000000085,,20230305,0010001238,2023,0010001238,4590.16,EUR
100,2000,0000000133,,20220129,0010001239,2024,0010001239,3821.51,EUR
100,1000,0000000087,,20230606,0010001240,2023,0010001240,1993.58,EUR
100,2000,0000000084,,20230508,0010001241,2024,0010001241,927.88,EUR
100,1000,0000000098,,20220815,0010001242,2023,0010001242,2407.69,EUR
100,2000,0000000165,,20230305,0010001243,2024,0010001243,1987.04,EUR
100,1000,0000000057,,20220105,0010001244,2023,0010001244,2863.34,EUR
100,2000,0000000042,,20241214,0010001245,2024,0010001245,3451.65,EUR
100,1000,0000000043,,20241028,0010001246,2023,0010001246,1589.67,EUR
100,2000,0000000169,,20240711,0010001247,2024,0010001247,4873.55,EUR
100,1000,0000000132,,20221005,0010001248,2023,0010001248,1023.49,EUR
100,2000,0000000054,,20240315,0010001249,2024,0010001249,2144.31,EUR
100,1000,0000000009,,20220204,0010001250,2023,0010001250,3280.47,EUR
100,2000,0000000012,,20230308,0010001251,2024,0010001251,2546.96,EUR
100,1000,0000000021,,20230411,0010001252,2023,0010001252,1775.84,EUR
100,2000,0000000097,,20240415,0010001253,2024,0010001253,2396.75,EUR
100,1000,0000000020,,20240527,0010001254,2023,0010001254,1396.84,EUR
100,2000,0000000197,,20231220,0010001255,2024,0010001255,2980.81,EUR
100,1000,0000000108,,20240809,0010001256,2023,0010001256,4646.7,EUR
100,2000,0000000052,,20240516,0010001257,2024,0010001257,2202.39,EUR
100,1000,0000000025,,20240111,0010001258,2023,0010001258,854.55,EUR
100,2000,0000000099,,20240308,0010001259,2024,0010001259,3583.11,EUR
100,1000,0000000096,,20220211,0010001260,2023,0010001260,3224.96,EUR
100,2000,0000000064,,20240929,0010001261,2024,0010001261,3081.04,EUR
100,1000,0000000081,,20221216,0010001262,2023,0010001262,3111.05,EUR
100,2000,0000000072,,20221005,0010001263,2024,0010001263,4722.4,EUR
100,1000,0000000015,,20230204,0010001264,2023,0010001264,168.82,EUR
100,2000,0000000019,,20241228,0010001265,2024,0010001265,3458.99,EUR
100,1000,0000000191,,20240619,0010001266,2023,0010001266,4793.14,EUR
100,2000,0000000106,,20240910,0010001267,2024,0010001267,4829.46,EUR
100,1000,0000000112,,20220822,0010001268,2023,0010001268,3832.31,EUR
100,2000,0000000031,,20240220,0010001269,2024,0010001269,3285.4,EUR
100,1000,0000000037,,20240309,0010001270,2023,0010001270,1429.05,EUR
100,2000,0000000045,,20220520,0010001271,2024,0010001271,1290.02,EUR
100,1000,0000000098,,20240326,0010001272,2023,0010001272,4279.05,EUR
100,2000,0000000022,,20240815,0010001273,2024,0010001273,2108.94,EUR
100,1000,0000000090,,20240528,0010001274,2023,0010001274,2308.28,EUR
100,2000,0000000136,,20230220,0010001275,2024,0010001275,4731.63,EUR
100,1000,0000000094,,20231119,0010001276,2023,0010001276,1446.44,EUR
100,2000,0000000142,,20230523,0010001277,2024,0010001277,3935.82,EUR
100,1000,0000000019,,20230428,0010001278,2023,0010001278,556.64,EUR
100,2000,0000000114,,20220410,0010001279,2024,0010001279,1095.21,EUR
100,1000,0000000075,,20220428,0010001280,2023,0010001280,3257.58,EUR
100,2000,0000000193,,20240822,0010001281,2024,0010001281,2128.77,EUR
100,1000,0000000173,,20230221,0010001282,2023,0010001282,2080.28,EUR
100,2000,0000000192,,20220824,0010001283,2024,0010001283,3012.4,EUR
100,1000,0000000034,,20220317,0010001284,2023,0010001284,2136.83,EUR
100,2000,0000000180,,20240707,0010001285,2024,0010001285,3676.29,EUR
100,1000,0000000089,,20240918,0010001286,2023,0010001286,2673.79,EUR
100,2000,0000000050,,20230325,0010001287,2024,0010001287,429.69,EUR
100,1000,0000000012,,20230128,0010001288,2023,0010001288,1183.87,EUR
100,2000,0000000123,,20220928,0010001289,2024,0010001289,2160.16,EUR
100,1000,0000000148,,20221013,0010001290,2023,0010001290,1383.81,EUR
100,2000,0000000185,,20240104,0010001291,2024,0010001291,4397.08,EUR
100,1000,0000000174,,20230312,0010001292,2023,0010001292,1401.89,EUR
100,2000,0000000068,,20220915,0010001293,2024,0010001293,258.56,EUR
100,1000,0000000131,,20230211,0010001294,2023,0010001294,3403.34,EUR
100,2000,0000000144,,20220220,0010001295,2024,0010001295,2926.24,EUR
100,1000,0000000060,,20230708,0010001296,2023,0010001296,3484.47,EUR
100,2000,0000000171,,20221006,0010001297,2024,0010001297,4936.64,EUR
100,1000,0000000128,,20231013,0010001298,2023,0010001298,3192.67,EUR
100,2000,0000000072,,20230424,0010001299,2024,0010001299,2265.38,EUR
100,1000,0000000150,,20240808,0010001300,2023,0010001300,3150.84,EUR
100,2000,0000000190,,20230903,0010001301,2024,0010001301,580.12,EUR
100,1000,0000000082,,20220717,0010001302,2023,0010001302,976.18,EUR
100,2000,0000000070,,20240831,0010001303,2024,0010001303,2162.49,EUR
100,1000,0000000162,,20221030,0010001304,2023,0010001304,669.36,EUR
100,2000,0000000007,,20231106,0010001305,2024,0010001305,2201.87,EUR
100,1000,0000000149,,20241018,0010001306,2023,0010001306,3146.37,EUR
100,2000,0000000125,,20230909,0010001307,2024,0010001307,3746.08,EUR
100,1000,0000000193,,20240408,0010001308,2023,0010001308,2303.3,EUR
100,2000,0000000183,,20220617,0010001309,2024,0010001309,3139.21,EUR
100,1000,0000000172,,20241025,0010001310,2023,0010001310,3820.37,EUR
100,2000,0000000183,,20230102,0010001311,2024,0010001311,688.82,EUR
100,1000,0000000189,,20220212,0010001312,2023,0010001312,3564.43,EUR
100,2000,0000000136,,20221227,0010001313,2024,0010001313,3073.79,EUR
100,1000,0000000123,,20220221,0010001314,2023,0010001314,1851.36,EUR
100,2000,0000000112,,20240424,0010001315,2024,0010001315,2473.77,EUR
100,1000,0000000167,,20220907,0010001316,2023,0010001316,4891.26,EUR
100,2000,0000000044,,20231103,0010001317,2024,0010001317,465.21,EUR
100,1000,0000000066,,20220731,0010001318,2023,0010001318,3804.3,EUR
100,2000,0000000139,,20220617,0010001319,2024,0010001319,269.47,EUR
100,1000,0000000109,,20220904,0010001320,2023,0010001320,3242.23,EUR
100,2000,0000000083,,20240506,0010001321,2024,0010001321,4578.98,EUR
100,1000,0000000076,,20220220,0010001322,2023,0010001322,4533.9,EUR
100,2000,0000000092,,20220205,0010001323,2024,0010001323,700.0,EUR
100,1000,0000000023,,20240605,0010001324,2023,0010001324,2087.69,EUR
100,2000,0000000157,,20230926,0010001325,2024,0010001325,4744.15,EUR
100,1000,0000000044,,20231215,0010001326,2023,0010001326,4087.65,EUR
100,2000,0000000137,,20220905,0010001327,2024,0010001327,448.32,EUR
100,1000,0000000061,,20231118,0010001328,2023,0010001328,3150.56,EUR
100,2000,0000000070,,20240719,0010001329,2024,0010001329,4101.99,EUR
100,1000,0000000066,,20221128,0010001330,2023,0010001330,187.11,EUR
100,2000,0000000043,,20220111,0010001331,2024,0010001331,1739.72,EUR
100,1000,0000000153,,20221114,0010001332,2023,0010001332,676.63,EUR
100,2000,0000000145,,20230609,0010001333,2024,0010001333,4267.8,EUR
100,1000,0000000069,,20230922,0010001334,2023,0010001334,2781.5,EUR
100,2000,0000000137,,20240823,0010001335,2024,0010001335,2978.74,EUR
100,1000,0000000068,,20230103,0010001336,2023,0010001336,2698.04,EUR
100,2000,0000000009,,20240407,0010001337,2024,0010001337,2583.57,EUR
100,1000,0000000141,,20231203,0010001338,2023,0010001338,475.37,EUR
100,2000,0000000137,,20231225,0010001339,2024,0010001339,1563.66,EUR
100,1000,0000000105,,20220425,0010001340,2023,0010001340,970.5,EUR
100,2000,0000000043,,20230928,0010001341,2024,0010001341,1089.07,EUR
100,1000,0000000001,,20241230,0010001342,2023,0010001342,4680.11,EUR
100,2000,0000000037,,20241213,0010001343,2024,0010001343,3121.11,EUR
100,1000,0000000096,,20230121,0010001344,2023,0010001344,249.45,EUR
100,2000,0000000045,,20220526,0010001345,2024,0010001345,3485.84,EUR
100,1000,0000000013,,20241007,0010001346,2023,0010001346,4628.79,EUR
100,2000,0000000184,,20230101,0010001347,2024,0010001347,3724.65,EUR
100,1000,0000000162,,20240731,0010001348,2023,0010001348,4095.34,EUR
100,2000,0000000118,,20220424,0010001349,2024,0010001349,3791.2,EUR
100,1000,0000000159,,20221102,0010001350,2023,0010001350,3077.53,EUR
100,2000,0000000112,,20230904,0010001351,2024,0010001351,1710.02,EUR
100,1000,0000000174,,20221216,0010001352,2023,0010001352,4375.41,EUR
100,2000,0000000081,,20220214,0010001353,2024,0010001353,2162.58,EUR
100,1000,0000000007,,20241201,0010001354,2023,0010001354,2533.58,EUR
100,2000,0000000106,,20240503,0010001355,2024,0010001355,1014.92,EUR
100,1000,0000000025,,20230720,0010001356,2023,0010001356,1464.48,EUR
100,2000,0000000171,,20240109,0010001357,2024,0010001357,609.14,EUR
100,1000,0000000174,,20221123,0010001358,2023,0010001358,3813.09,EUR
100,2000,0000000029,,20220303,0010001359,2024,0010001359,4518.39,EUR
100,1000,0000000160,,20220418,0010001360,2023,0010001360,4219.45,EUR
100,2000,0000000152,,20230314,0010001361,2024,0010001361,4234.09,EUR
100,1000,0000000076,,20220815,0010001362,2023,0010001362,1922.59,EUR
100,2000,0000000005,,20241220,0010001363,2024,0010001363,1141.45,EUR
100,1000,0000000015,,20220822,0010001364,2023,0010001364,2507.96,EUR
100,2000,0000000111,,20231218,0010001365,2024,0010001365,4508.21,EUR
100,1000,0000000088,,20220308,0010001366,2023,0010001366,2123.85,EUR
100,2000,0000000176,,20241216,0010001367,2024,0010001367,3325.41,EUR
100,1000,0000000056,,20221028,0010001368,2023,0010001368,3868.56,EUR
100,2000,0000000105,,20230803,0010001369,2024,0010001369,4613.6,EUR
100,1000,0000000103,,20240701,0010001370,2023,0010001370,4961.61,EUR
100,2000,0000000089,,20220925,0010001371,2024,0010001371,792.57,EUR
100,1000,0000000192,,20240110,0010001372,2023,0010001372,4563.14,EUR
100,2000,0000000172,,20240605,0010001373,2024,0010001373,2199.59,EUR
100,1000,0000000155,,20220409,0010001374,2023,0010001374,3130.11,EUR
100,2000,0000000023,,20230114,0010001375,2024,0010001375,1508.93,EUR
100,1000,0000000080,,20220922,0010001376,2023,0010001376,1674.51,EUR
100,2000,0000000084,,20221019,0010001377,2024,0010001377,2624.75,EUR
100,1000,0000000165,,20230621,0010001378,2023,0010001378,4628.09,EUR
100,2000,0000000166,,20231001,0010001379,2024,0010001379,2989.58,EUR
100,1000,0000000021,,20231002,0010001380,2023,0010001380,2834.82,EUR
100,2000,0000000064,,20240812,0010001381,2024,0010001381,4787.41,EUR
100,1000,0000000133,,20231215,0010001382,2023,0010001382,266.97,EUR
100,2000,0000000127,,20230224,0010001383,2024,0010001383,443.03,EUR
100,1000,0000000168,,20220106,0010001384,2023,0010001384,668.76,EUR
100,2000,0000000040,,20240918,0010001385,2024,0010001385,1950.36,EUR
100,1000,0000000072,,20240108,0010001386,2023,0010001386,739.63,EUR
100,2000,0000000050,,20230116,0010001387,2024,0010001387,1148.84,EUR
100,1000,0000000161,,20220419,0010001388,2023,0010001388,1352.47,EUR
100,2000,0000000138,,20240102,0010001389,2024,0010001389,4284.1,EUR
100,1000,0000000040,,20220617,0010001390,2023,0010001390,2890.61,EUR
100,2000,0000000133,,20240912,0010001391,2024,0010001391,2182.91,EUR
100,1000,0000000192,,20220904,0010001392,2023,0010001392,288.01,EUR
100,2000,0000000047,,20220507,0010001393,2024,0010001393,3615.74,EUR
100,1000,0000000037,,20220107,0010001394,2023,0010001394,3349.22,EUR
100,2000,0000000040,,20230716,0010001395,2024,0010001395,4795.0,EUR
100,1000,0000000141,,20220605,0010001396,2023,0010001396,873.67,EUR
100,2000,0000000007,,20240129,0010001397,2024,0010001397,4326.59,EUR
100,1000,0000000158,,20220209,0010001398,2023,0010001398,692.33,EUR
100,2000,0000000022,,20240410,0010001399,2024,0010001399,3240.24,EUR
100,1000,0000000157,,20230109,0010001400,2023,0010001400,3294.62,EUR
100,2000,0000000111,,20241219,0010001401,2024,0010001401,2004.41,EUR
100,1000,0000000067,,20240221,0010001402,2023,0010001402,4803.4,EUR
100,2000,0000000062,,20231102,0010001403,2024,0010001403,2318.31,EUR
100,1000,0000000094,,20241127,0010001404,2023,0010001404,3552.33,EUR
100,2000,0000000184,,20221212,0010001405,2024,0010001405,300.83,EUR
100,1000,0000000065,,20241202,0010001406,2023,0010001406,3201.47,EUR
100,2000,0000000163,,20230822,0010001407,2024,0010001407,3468.93,EUR
100,1000,0000000037,,20220225,0010001408,2023,0010001408,3214.12,EUR
100,2000,0000000047,,20220302,0010001409,2024,0010001409,3128.34,EUR
100,1000,0000000004,,20241214,0010001410,2023,0010001410,3062.75,EUR
100,2000,0000000139,,20220710,0010001411,2024,0010001411,1140.55,EUR
100,1000,0000000105,,20230414,0010001412,2023,0010001412,2369.72,EUR
100,2000,0000000022,,20241111,0010001413,2024,0010001413,360.21,EUR
100,1000,0000000033,,20230628,0010001414,2023,0010001414,2296.65,EUR
100,2000,0000000096,,20240104,0010001415,2024,0010001415,4634.5,EUR
100,1000,0000000030,,20230314,0010001416,2023,0010001416,4551.93,EUR
100,2000,0000000028,,20230325,0010001417,2024,0010001417,4056.12,EUR
100,1000,0000000107,,20230906,0010001418,2023,0010001418,3453.01,EUR
100,2000,0000000056,,20240305,0010001419,2024,0010001419,3503.13,EUR
100,1000,0000000143,,20220522,0010001420,2023,0010001420,1330.81,EUR
100,2000,0000000084,,20220613,0010001421,2024,0010001421,2093.71,EUR
100,1000,0000000178,,20240130,0010001422,2023,0010001422,3233.18,EUR
100,2000,0000000014,,20241010,0010001423,2024,0010001423,2505.27,EUR
100,1000,0000000028,,20241230,0010001424,2023,0010001424,3756.63,EUR
100,2000,0000000160,,20230422,0010001425,2024,0010001425,1082.72,EUR
100,1000,0000000126,,20240525,0010001426,2023,0010001426,2353.0,EUR
100,2000,0000000075,,20230616,0010001427,2024,0010001427,1452.57,EUR
100,1000,0000000187,,20220530,0010001428,2023,0010001428,4556.91,EUR
100,2000,0000000062,,20220713,0010001429,2024,0010001429,435.37,EUR
100,1000,0000000083,,20220608,0010001430,2023,0010001430,2573.86,EUR
100,2000,0000000052,,20231031,0010001431,2024,0010001431,2049.65,EUR
100,1000,0000000090,,20240124,0010001432,2023,0010001432,3589.07,EUR
100,2000,0000000139,,20240613,0010001433,2024,0010001433,2721.46,EUR
100,1000,0000000026,,20220429,0010001434,2023,0010001434,2351.02,EUR
100,2000,0000000138,,20220106,0010001435,2024,0010001435,4140.89,EUR
100,1000,0000000150,,20241212,0010001436,2023,0010001436,1995.61,EUR
100,2000,0000000088,,20220504,0010001437,2024,0010001437,4536.73,EUR
100,1000,0000000012,,20220721,0010001438,2023,0010001438,448.23,EUR
100,2000,0000000094,,20240605,0010001439,2024,0010001439,141.34,EUR
100,1000,0000000161,,20230413,0010001440,2023,0010001440,804.79,EUR
100,2000,0000000086,,20220909,0010001441,2024,0010001441,933.05,EUR
100,1000,0000000048,,20241109,0010001442,2023,0010001442,244.39,EUR
100,2000,0000000108,,20220221,0010001443,2024,0010001443,4571.87,EUR
100,1000,0000000196,,20221031,0010001444,2023,0010001444,1363.44,EUR
100,2000,0000000038,,20230415,0010001445,2024,0010001445,2703.18,EUR
100,1000,0000000104,,20230224,0010001446,2023,0010001446,1325.46,EUR
100,2000,0000000165,,20240623,0010001447,2024,0010001447,4983.69,EUR
100,1000,0000000159,,20220815,0010001448,2023,0010001448,3445.77,EUR
100,2000,0000000063,,20220828,0010001449,2024,0010001449,2190.44,EUR
100,1000,0000000168,,20230519,0010001450,2023,0010001450,3766.9,EUR
100,2000,0000000097,,20241116,0010001451,2024,0010001451,3350.26,EUR
100,1000,0000000077,,20221126,0010001452,2023,0010001452,2428.64,EUR
100,2000,0000000193,,20240325,0010001453,2024,0010001453,3560.42,EUR
100,1000,0000000153,,20230816,0010001454,2023,0010001454,3662.56,EUR
100,2000,0000000035,,20230102,0010001455,2024,0010001455,2232.53,EUR
100,1000,0000000017,,20240501,0010001456,2023,0010001456,4038.96,EUR
100,2000,0000000023,,20221227,0010001457,2024,0010001457,4842.47,EUR
100,1000,0000000161,,20221018,0010001458,2023,0010001458,1880.43,EUR
100,2000,0000000009,,20240421,0010001459,2024,0010001459,2623.29,EUR
100,1000,0000000099,,20241110,0010001460,2023,0010001460,3724.41,EUR
100,2000,0000000168,,20230224,0010001461,2024,0010001461,3192.66,EUR
100,1000,0000000181,,20231010,0010001462,2023,0010001462,3240.51,EUR
100,2000,0000000032,,20241223,0010001463,2024,0010001463,795.65,EUR
100,1000,0000000005,,20240328,0010001464,2023,0010001464,913.42,EUR
100,2000,0000000044,,20231013,0010001465,2024,0010001465,1057.01,EUR
100,1000,0000000051,,20220814,0010001466,2023,0010001466,1471.43,EUR
100,2000,0000000018,,20221209,0010001467,2024,0010001467,1948.8,EUR
100,1000,0000000076,,20221009,0010001468,2023,0010001468,989.65,EUR
100,2000,0000000112,,20230708,0010001469,2024,0010001469,4638.84,EUR
100,1000,0000000022,,20220205,0010001470,2023,0010001470,3817.77,EUR
100,2000,0000000018,,20230108,0010001471,2024,0010001471,1435.85,EUR
100,1000,0000000073,,20220312,0010001472,2023,0010001472,4537.51,EUR
100,2000,0000000032,,20240326,0010001473,2024,0010001473,4174.18,EUR
100,1000,0000000146,,20230907,0010001474,2023,0010001474,1062.03,EUR
100,2000,0000000026,,20220818,0010001475,2024,0010001475,4015.78,EUR
100,1000,0000000091,,20230722,0010001476,2023,0010001476,3463.71,EUR
100,2000,0000000137,,20240502,0010001477,2024,0010001477,823.88,EUR
100,1000,0000000035,,20220519,0010001478,2023,0010001478,3091.0,EUR
100,2000,0000000094,,20220613,0010001479,2024,0010001479,2060.1,EUR
100,1000,0000000160,,20220405,0010001480,2023,0010001480,4183.27,EUR
100,2000,0000000168,,20220227,0010001481,2024,0010001481,1003.04,EUR
100,1000,0000000194,,20240408,0010001482,2023,0010001482,2669.25,EUR
100,2000,0000000124,,20220110,0010001483,2024,0010001483,2872.95,EUR
100,1000,0000000065,,20240717,0010001484,2023,0010001484,875.47,EUR
100,2000,0000000017,,20220130,0010001485,2024,0010001485,1626.67,EUR
100,1000,0000000024,,20240223,0010001486,2023,0010001486,4381.96,EUR
100,2000,0000000063,,20220811,0010001487,2024,0010001487,3853.41,EUR
100,1000,0000000108,,20221006,0010001488,2023,0010001488,1819.7,EUR
100,2000,0000000124,,20230308,0010001489,2024,0010001489,2810.59,EUR
100,1000,0000000130,,20240302,0010001490,2023,0010001490,1061.97,EUR
100,2000,0000000040,,20240929,0010001491,2024,0010001491,1477.01,EUR
100,1000,0000000011,,20231223,0010001492,2023,0010001492,981.31,EUR
100,2000,0000000084,,20220830,0010001493,2024,0010001493,2916.18,EUR
100,1000,0000000178,,20220131,0010001494,2023,0010001494,2052.77,EUR
100,2000,0000000127,,20240223,0010001495,2024,0010001495,1918.52,EUR
100,1000,0000000197,,20220430,0010001496,2023,0010001496,2159.99,EUR
100,2000,0000000196,,20240907,0010001497,2024,0010001497,2756.09,EUR
100,1000,0000000189,,20220117,0010001498,2023,0010001498,1854.89,EUR
100,2000,0000000155,,20241112,0010001499,2024,0010001499,3161.25,EUR
100,1000,0000000024,,20221128,0010001500,2023,0010001500,543.63,EUR
100,2000,0000000040,,20230327,0010001501,2024,0010001501,3256.27,EUR
100,1000,0000000068,,20240518,0010001502,2023,0010001502,2993.02,EUR
100,2000,0000000043,,20240831,0010001503,2024,0010001503,1510.79,EUR
100,1000,0000000119,,20241114,0010001504,2023,0010001504,4811.37,EUR
100,2000,0000000174,,20230224,0010001505,2024,0010001505,3946.95,EUR
100,1000,0000000095,,20240512,0010001506,2023,0010001506,641.99,EUR
100,2000,0000000061,,20240331,0010001507,2024,0010001507,4665.44,EUR
100,1000,0000000158,,20220706,0010001508,2023,0010001508,1582.9,EUR
100,2000,0000000157,,20221218,0010001509,2024,0010001509,3173.48,EUR
