MANDT,KOKRS,BELNR,GJAHR,BUZEI,KSTAR,KOSTL,WRBTR,TWAER
100,1000,0060006184,2023,002,0000400040,0000004400,2256.25,EUR
100,1000,0060006185,2024,003,0000400050,0000004500,3069.83,EUR
100,1000,0060006186,2023,001,0000400060,0000004600,7591.24,EUR
100,1000,0060006187,2024,002,0000400070,0000004700,8419.42,EUR
100,1000,0060006188,2023,003,0000400080,0000004800,7742.21,EUR
100,1000,0060006189,2024,001,0000400090,0000004900,7368.98,EUR
100,1000,0060006190,2023,002,0000400100,0000005000,3055.15,EUR
100,1000,0060006191,2024,003,0000400110,0000005100,6899.88,EUR
100,1000,0060006192,2023,001,0000400120,0000005200,5986.23,EUR
100,1000,0060006193,2024,002,0000400130,0000005300,4178.96,EUR
100,1000,0060006194,2023,003,0000400140,0000005400,9236.93,EUR
100,1000,0060006195,2024,001,0000400150,0000005500,2215.91,EUR
100,1000,0060006196,2023,002,0000400160,0000005600,6419.72,EUR
100,1000,0060006197,2024,003,0000400170,0000005700,3996.52,EUR
100,1000,0060006198,2023,001,0000400180,0000005800,5372.42,EUR
100,1000,0060006199,2024,002,0000400190,0000005900,950.67,EUR
100,1000,0060006200,2023,003,0000400200,0000001000,4598.89,EUR
100,1000,0060006201,2024,001,0000400210,0000001100,7528.72,EUR
100,1000,0060006202,2023,002,0000400220,0000001200,8672.45,EUR
100,1000,0060006203,2024,003,0000400230,0000001300,7921.53,EUR
100,1000,0060006204,2023,001,0000400240,0000001400,8407.41,EUR
100,1000,0060006205,2024,002,0000400250,0000001500,382.23,EUR
100,1000,0060006206,2023,003,0000400260,0000001600,874.98,EUR
100,1000,0060006207,2024,001,0000400270,0000001700,9350.85,EUR
100,1000,0060006208,2023,002,0000400280,0000001800,7032.47,EUR
100,1000,0060006209,2024,003,0000400290,0000001900,8926.33,EUR
100,1000,0060006210,2023,001,0000400000,0000002000,6178.42,EUR
100,1000,0060006211,2024,002,0000400010,0000002100,9231.8,EUR
100,1000,0060006212,2023,003,0000400020,0000002200,9846.4,EUR
100,1000,0060006213,2024,001,0000400030,0000002300,2758.09,EUR
100,1000,0060006214,2023,002,0000400040,0000002400,7374.55,EUR
100,1000,0060006215,2024,003,0000400050,0000002500,3252.53,EUR
100,1000,0060006216,2023,001,0000400060,0000002600,441.69,EUR
100,1000,0060006217,2024,002,0000400070,0000002700,4506.29,EUR
100,1000,0060006218,2023,003,0000400080,0000002800,141.02,EUR
100,1000,0060006219,2024,001,0000400090,0000002900,3466.42,EUR
100,1000,0060006220,2023,002,0000400100,0000003000,500.58,EUR
100,1000,0060006221,2024,003,0000400110,0000003100,3790.21,EUR
100,1000,0060006222,2023,001,0000400120,0000003200,3177.56,EUR
100,1000,0060006223,2024,002,0000400130,0000003300,8790.9,EUR
100,1000,0060006224,2023,003,0000400140,0000003400,208.59,EUR
100,1000,0060006225,2024,001,0000400150,0000003500,3085.77,EUR
100,1000,0060006226,2023,002,0000400160,0000003600,2243.77,EUR
100,1000,0060006227,2024,003,0000400170,0000003700,8808.04,EUR
100,1000,0060006228,2023,001,0000400180,0000003800,6476.61,EUR
100,1000,0060006229,2024,002,0000400190,0000003900,6325.98,EUR
100,1000,0060006230,2023,003,0000400200,0000004000,2624.12,EUR
100,1000,0060006231,2024,001,0000400210,0000004100,259.94,EUR
100,1000,0060006232,2023,002,0000400220,0000004200,1685.63,EUR
100,1000,0060006233,2024,003,0000400230,0000004300,5120.76,EUR
100,1000,0060006234,2023,001,0000400240,0000004400,1436.35,EUR
100,1000,0060006235,2024,002,0000400250,0000004500,3987.72,EUR
100,1000,0060006236,2023,003,0000400260,0000004600,1723.66,EUR
100,1000,0060006237,2024,001,0000400270,0000004700,3853.99,EUR
100,1000,0060006238,2023,002,0000400280,0000004800,882.98,EUR
100,1000,0060006239,2024,003,0000400290,0000004900,6623.84,EUR
100,1000,0060006240,2023,001,0000400000,0000005000,793.7,EUR
100,1000,0060006241,2024,002,0000400010,0000005100,6861.46,EUR
100,1000,0060006242,2023,003,0000400020,0000005200,2708.56,EUR
100,1000,0060006243,2024,001,0000400030,0000005300,3602.56,EUR
100,1000,0060006244,2023,002,0000400040,0000005400,432.08,EUR
100,1000,0060006245,2024,003,0000400050,0000005500,2183.91,EUR
100,1000,0060006246,2023,001,0000400060,0000005600,6999.28,EUR
100,1000,0060006247,2024,002,0000400070,0000005700,4758.95,EUR
100,1000,0060006248,2023,003,0000400080,0000005800,4618.56,EUR
100,1000,0060006249,2024,001,0000400090,0000005900,739.54,EUR
100,1000,0060006250,2023,002,0000400100,0000001000,3946.78,EUR
100,1000,0060006251,2024,003,0000400110,0000001100,8558.87,EUR
100,1000,0060006252,2023,001,0000400120,0000001200,3039.36,EUR
100,1000,0060006253,2024,002,0000400130,0000001300,9561.99,EUR
100,1000,0060006254,2023,003,0000400140,0000001400,8512.73,EUR
100,1000,0060006255,2024,001,0000400150,0000001500,6743.58,EUR
100,1000,0060006256,2023,002,0000400160,0000001600,8540.84,EUR
100,1000,0060006257,2024,003,0000400170,0000001700,1098.09,EUR
100,1000,0060006258,2023,001,0000400180,0000001800,9826.2,EUR
100,1000,0060006259,2024,002,0000400190,0000001900,7358.06,EUR
100,1000,0060006260,2023,003,0000400200,0000002000,4060.19,EUR
100,1000,0060006261,2024,001,0000400210,0000002100,5202.52,EUR
100,1000,0060006262,2023,002,0000400220,0000002200,1329.15,EUR
100,1000,0060006263,2024,003,0000400230,0000002300,4279.12,EUR
100,1000,0060006264,2023,001,0000400240,0000002400,5016.98,EUR
100,1000,0060006265,2024,002,0000400250,0000002500,991.18,EUR
100,1000,0060006266,2023,003,0000400260,0000002600,5646.2,EUR
100,1000,0060006267,2024,001,0000400270,0000002700,5742.81,EUR
100,1000,0060006268,2023,002,0000400280,0000002800,2025.69,EUR
100,1000,0060006269,2024,003,0000400290,0000002900,8707.32,EUR
100,1000,0060006270,2023,001,0000400000,0000003000,5776.97,EUR
100,1000,0060006271,2024,002,0000400010,0000003100,2219.99,EUR
100,1000,0060006272,2023,003,0000400020,0000003200,6565.61,EUR
100,1000,0060006273,2024,001,0000400030,0000003300,2126.07,EUR
100,1000,0060006274,2023,002,0000400040,0000003400,409.12,EUR
100,1000,0060006275,2024,003,0000400050,0000003500,5539.1,EUR
100,1000,0060006276,2023,001,0000400060,0000003600,5448.16,EUR
100,1000,0060006277,2024,002,0000400070,0000003700,1067.3,EUR
100,1000,0060006278,2023,003,0000400080,0000003800,2660.99,EUR
100,1000,0060006279,2024,001,0000400090,0000003900,9813.75,EUR
100,1000,0060006280,2023,002,0000400100,0000004000,4003.22,EUR
100,1000,0060006281,2024,003,0000400110,0000004100,8297.43,EUR
100,1000,0060006282,2023,001,0000400120,0000004200,5586.66,EUR
100,1000,0060006283,2024,002,0000400130,0000004300,5122.91,EUR
100,1000,0060006284,2023,003,0000400140,0000004400,9302.26,EUR
100,1000,0060006285,2024,001,0000400150,0000004500,201.55,EUR
100,1000,0060006286,2023,002,0000400160,0000004600,6445.17,EUR
100,1000,0060006287,2024,003,0000400170,0000004700,5335.79,EUR
100,1000,0060006288,2023,001,0000400180,0000004800,9771.19,EUR
100,1000,0060006289,2024,002,0000400190,0000004900,4314.54,EUR
100,1000,0060006290,2023,003,0000400200,0000005000,4782.05,EUR
100,1000,0060006291,2024,001,0000400210,0000005100,1425.96,EUR
100,1000,0060006292,2023,002,0000400220,0000005200,4223.16,EUR
100,1000,0060006293,2024,003,0000400230,0000005300,5153.83,EUR
100,1000,0060006294,2023,001,0000400240,0000005400,7501.98,EUR
100,1000,0060006295,2024,002,0000400250,0000005500,2885.29,EUR
100,1000,0060006296,2023,003,0000400260,0000005600,2909.68,EUR
100,1000,0060006297,2024,001,0000400270,0000005700,556.86,EUR
100,1000,0060006298,2023,002,0000400280,0000005800,3149.19,EUR
100,1000,0060006299,2024,003,0000400290,0000005900,4742.39,EUR
100,1000,0060006300,2023,001,0000400000,0000001000,4430.4,EUR
100,1000,0060006301,2024,002,0000400010,0000001100,1215.23,EUR
100,1000,0060006302,2023,003,0000400020,0000001200,2720.31,EUR
100,1000,0060006303,2024,001,0000400030,0000001300,3812.89,EUR
100,1000,0060006304,2023,002,0000400040,0000001400,8846.31,EUR
100,1000,0060006305,2024,003,0000400050,0000001500,3068.79,EUR
100,1000,0060006306,2023,001,0000400060,0000001600,916.98,EUR
100,1000,0060006307,2024,002,0000400070,0000001700,1265.1,EUR
100,1000,0060006308,2023,003,0000400080,0000001800,8179.97,EUR
100,1000,0060006309,2024,001,0000400090,0000001900,7444.49,EUR
100,1000,0060006310,2023,002,0000400100,0000002000,6604.06,EUR
100,1000,0060006311,2024,003,0000400110,0000002100,1082.29,EUR
100,1000,0060006312,2023,001,0000400120,0000002200,958.08,EUR
100,1000,0060006313,2024,002,0000400130,0000002300,1666.2,EUR
100,1000,0060006314,2023,003,0000400140,0000002400,851.59,EUR
100,1000,0060006315,2024,001,0000400150,0000002500,2814.5,EUR
100,1000,0060006316,2023,002,0000400160,0000002600,7987.17,EUR
100,1000,0060006317,2024,003,0000400170,0000002700,806.66,EUR
100,1000,0060006318,2023,001,0000400180,0000002800,7567.08,EUR
100,1000,0060006319,2024,002,0000400190,0000002900,3949.02,EUR
100,1000,0060006320,2023,003,0000400200,0000003000,911.38,EUR
100,1000,0060006321,2024,001,0000400210,0000003100,6509.47,EUR
100,1000,0060006322,2023,002,0000400220,0000003200,2031.6,EUR
100,1000,0060006323,2024,003,0000400230,0000003300,9223.96,EUR
100,1000,0060006324,2023,001,0000400240,0000003400,3224.54,EUR
100,1000,0060006325,2024,002,0000400250,0000003500,7103.89,EUR
100,1000,0060006326,2023,003,0000400260,0000003600,4843.99,EUR
100,1000,0060006327,2024,001,0000400270,0000003700,7600.48,EUR
100,1000,0060006328,2023,002,0000400280,0000003800,2195.24,EUR
100,1000,0060006329,2024,003,0000400290,0000003900,762.23,EUR
100,1000,0060006330,2023,001,0000400000,0000004000,349.93,EUR
100,1000,0060006331,2024,002,0000400010,0000004100,2055.3,EUR
100,1000,0060006332,2023,003,0000400020,0000004200,8946.17,EUR
100,1000,0060006333,2024,001,0000400030,0000004300,6829.49,EUR
100,1000,0060006334,2023,002,0000400040,0000004400,4162.71,EUR
100,1000,0060006335,2024,003,0000400050,0000004500,4259.19,EUR
100,1000,0060006336,2023,001,0000400060,0000004600,1483.98,EUR
100,1000,0060006337,2024,002,0000400070,0000004700,6988.43,EUR
100,1000,0060006338,2023,003,0000400080,0000004800,2190.18,EUR
100,1000,0060006339,2024,001,0000400090,0000004900,5427.25,EUR
100,1000,0060006340,2023,002,0000400100,0000005000,1746.58,EUR
100,1000,0060006341,2024,003,0000400110,0000005100,1005.54,EUR
100,1000,0060006342,2023,001,0000400120,0000005200,3318.05,EUR
100,1000,0060006343,2024,002,0000400130,0000005300,6422.48,EUR
100,1000,0060006344,2023,003,0000400140,0000005400,3002.1,EUR
100,1000,0060006345,2024,001,0000400150,0000005500,5017.38,EUR
100,1000,0060006346,2023,002,0000400160,0000005600,9435.45,EUR
100,1000,0060006347,2024,003,0000400170,0000005700,7881.63,EUR
100,1000,0060006348,2023,001,0000400180,0000005800,8526.39,EUR
100,1000,0060006349,2024,002,0000400190,0000005900,8265.46,EUR
100,1000,0060006350,2023,003,0000400200,0000001000,8620.11,EUR
100,1000,0060006351,2024,001,0000400210,0000001100,2568.84,EUR
100,1000,0060006352,2023,002,0000400220,0000001200,441.53,EUR
100,1000,0060006353,2024,003,0000400230,0000001300,8349.99,EUR
100,1000,0060006354,2023,001,0000400240,0000001400,8369.64,EUR
100,1000,0060006355,2024,002,0000400250,0000001500,4936.49,EUR
100,1000,0060006356,2023,003,0000400260,0000001600,5514.41,EUR
100,1000,0060006357,2024,001,0000400270,0000001700,8139.33,EUR
100,1000,0060006358,2023,002,0000400280,0000001800,2003.96,EUR
100,1000,0060006359,2024,003,0000400290,0000001900,8896.51,EUR
100,1000,0060006360,2023,001,0000400000,0000002000,5493.89,EUR
100,1000,0060006361,2024,002,0000400010,0000002100,2194.04,EUR
100,1000,0060006362,2023,003,0000400020,0000002200,6543.35,EUR
100,1000,0060006363,2024,001,0000400030,0000002300,4450.37,EUR
100,1000,0060006364,2023,002,0000400040,0000002400,5437.39,EUR
100,1000,0060006365,2024,003,0000400050,0000002500,5890.95,EUR
100,1000,0060006366,2023,001,0000400060,0000002600,8470.58,EUR
100,1000,0060006367,2024,002,0000400070,0000002700,9750.18,EUR
100,1000,0060006368,2023,003,0000400080,0000002800,627.05,EUR
100,1000,0060006369,2024,001,0000400090,0000002900,2238.52,EUR
100,1000,0060006370,2023,002,0000400100,0000003000,6622.06,EUR
100,1000,0060006371,2024,003,0000400110,0000003100,5735.21,EUR
100,1000,0060006372,2023,001,0000400120,0000003200,338.82,EUR
100,1000,0060006373,2024,002,0000400130,0000003300,6371.31,EUR
100,1000,0060006374,2023,003,0000400140,0000003400,4619.67,EUR
100,1000,0060006375,2024,001,0000400150,0000003500,590.91,EUR
100,1000,0060006376,2023,002,0000400160,0000003600,614.86,EUR
100,1000,0060006377,2024,003,0000400170,0000003700,5704.2,EUR
100,1000,0060006378,2023,001,0000400180,0000003800,6426.88,EUR
100,1000,0060006379,2024,002,0000400190,0000003900,4973.59,EUR
100,1000,0060006380,2023,003,0000400200,0000004000,1340.82,EUR
100,1000,0060006381,2024,001,0000400210,0000004100,5832.13,EUR
100,1000,0060006382,2023,002,0000400220,0000004200,9611.52,EUR
100,1000,0060006383,2024,003,0000400230,0000004300,5546.01,EUR
100,1000,0060006384,2023,001,0000400240,0000004400,4791.82,EUR
100,1000,0060006385,2024,002,0000400250,0000004500,6657.01,EUR
100,1000,0060006386,2023,003,0000400260,0000004600,592.9,EUR
100,1000,0060006387,2024,001,0000400270,0000004700,3118.96,EUR
100,1000,0060006388,2023,002,0000400280,0000004800,8764.6,EUR
100,1000,0060006389,2024,003,0000400290,0000004900,6237.53,EUR
100,1000,0060006390,2023,001,0000400000,0000005000,1649.52,EUR
100,1000,0060006391,2024,002,0000400010,0000005100,2124.63,EUR
100,1000,0060006392,2023,003,0000400020,0000005200,294.99,EUR
100,1000,0060006393,2024,001,0000400030,0000005300,7348.8,EUR
100,1000,0060006394,2023,002,0000400040,0000005400,2544.43,EUR
100,1000,0060006395,2024,003,0000400050,0000005500,7413.3,EUR
100,1000,0060006396,2023,001,0000400060,0000005600,7339.02,EUR
100,1000,0060006397,2024,002,0000400070,0000005700,9401.02,EUR
100,1000,0060006398,2023,003,0000400080,0000005800,5852.99,EUR
100,1000,0060006399,2024,001,0000400090,0000005900,3161.1,EUR
100,1000,0060006400,2023,002,0000400100,0000001000,7300.06,EUR
100,1000,0060006401,2024,003,0000400110,0000001100,5302.03,EUR
100,1000,0060006402,2023,001,0000400120,0000001200,2235.26,EUR
100,1000,0060006403,2024,002,0000400130,0000001300,5092.16,EUR
100,1000,0060006404,2023,003,0000400140,0000001400,3409.36,EUR
100,1000,0060006405,2024,001,0000400150,0000001500,9570.84,EUR
100,1000,0060006406,2023,002,0000400160,0000001600,6602.53,EUR
100,1000,0060006407,2024,003,0000400170,0000001700,3947.63,EUR
100,1000,0060006408,2023,001,0000400180,0000001800,1679.5,EUR
100,1000,0060006409,2024,002,0000400190,0000001900,7581.56,EUR
100,1000,0060006410,2023,003,0000400200,0000002000,3286.28,EUR
100,1000,0060006411,2024,001,0000400210,0000002100,723.94,EUR
100,1000,0060006412,2023,002,0000400220,0000002200,2190.55,EUR
100,1000,0060006413,2024,003,0000400230,0000002300,9327.81,EUR
100,1000,0060006414,2023,001,0000400240,0000002400,7909.83,EUR
100,1000,0060006415,2024,002,0000400250,0000002500,6823.29,EUR
100,1000,0060006416,2023,003,0000400260,0000002600,4045.62,EUR
100,1000,0060006417,2024,001,0000400270,0000002700,9586.37,EUR
100,1000,0060006418,2023,002,0000400280,0000002800,5640.7,EUR
100,1000,0060006419,2024,003,0000400290,0000002900,263.74,EUR
100,1000,0060006420,2023,001,0000400000,0000003000,4799.93,EUR
100,1000,0060006421,2024,002,0000400010,0000003100,4604.33,EUR
100,1000,0060006422,2023,003,0000400020,0000003200,7360.71,EUR
100,1000,0060006423,2024,001,0000400030,0000003300,8368.8,EUR
100,1000,0060006424,2023,002,0000400040,0000003400,6515.72,EUR
100,1000,0060006425,2024,003,0000400050,0000003500,8207.42,EUR
100,1000,0060006426,2023,001,0000400060,0000003600,3194.26,EUR
100,1000,0060006427,2024,002,0000400070,0000003700,2238.24,EUR
100,1000,0060006428,2023,003,0000400080,0000003800,2671.34,EUR
100,1000,0060006429,2024,001,0000400090,0000003900,2903.79,EUR
100,1000,0060006430,2023,002,0000400100,0000004000,6016.17,EUR
100,1000,0060006431,2024,003,0000400110,0000004100,9640.9,EUR
100,1000,0060006432,2023,001,0000400120,0000004200,5567.57,EUR
100,1000,0060006433,2024,002,0000400130,0000004300,1488.59,EUR
100,1000,0060006434,2023,003,0000400140,0000004400,8828.93,EUR
100,1000,0060006435,2024,001,0000400150,0000004500,1079.23,EUR
100,1000,0060006436,2023,002,0000400160,0000004600,3282.22,EUR
100,1000,0060006437,2024,003,0000400170,0000004700,4914.23,EUR
100,1000,0060006438,2023,001,0000400180,0000004800,3431.62,EUR
100,1000,0060006439,2024,002,0000400190,0000004900,3206.06,EUR
100,1000,0060006440,2023,003,0000400200,0000005000,5348.23,EUR
100,1000,0060006441,2024,001,0000400210,0000005100,652.15,EUR
100,1000,0060006442,2023,002,0000400220,0000005200,369.05,EUR
100,1000,0060006443,2024,003,0000400230,0000005300,3970.68,EUR
100,1000,0060006444,2023,001,0000400240,0000005400,5854.13,EUR
100,1000,0060006445,2024,002,0000400250,0000005500,7537.88,EUR
100,1000,0060006446,2023,003,0000400260,0000005600,5101.23,EUR
100,1000,0060006447,2024,001,0000400270,0000005700,9987.58,EUR
100,1000,0060006448,2023,002,0000400280,0000005800,9173.63,EUR
100,1000,0060006449,2024,003,0000400290,0000005900,328.73,EUR
100,1000,0060006450,2023,001,0000400000,0000001000,9118.79,EUR
100,1000,0060006451,2024,002,0000400010,0000001100,4737.71,EUR
100,1000,0060006452,2023,003,0000400020,0000001200,3801.0,EUR
100,1000,0060006453,2024,001,0000400030,0000001300,1266.03,EUR
100,1000,0060006454,2023,002,0000400040,0000001400,3075.25,EUR
100,1000,0060006455,2024,003,0000400050,0000001500,6175.68,EUR
100,1000,0060006456,2023,001,0000400060,0000001600,2103.44,EUR
100,1000,0060006457,2024,002,0000400070,0000001700,7741.36,EUR
100,1000,0060006458,2023,003,0000400080,0000001800,1339.7,EUR
100,1000,0060006459,2024,001,0000400090,0000001900,2501.12,EUR
100,1000,0060006460,2023,002,0000400100,0000002000,8415.16,EUR
100,1000,0060006461,2024,003,0000400110,0000002100,9789.7,EUR
100,1000,0060006462,2023,001,0000400120,0000002200,8570.08,EUR
100,1000,0060006463,2024,002,0000400130,0000002300,3533.24,EUR
100,1000,0060006464,2023,003,0000400140,0000002400,1838.11,EUR
100,1000,0060006465,2024,001,0000400150,0000002500,4738.41,EUR
100,1000,0060006466,2023,002,0000400160,0000002600,838.48,EUR
100,1000,0060006467,2024,003,0000400170,0000002700,8065.13,EUR
100,1000,0060006468,2023,001,0000400180,0000002800,3977.89,EUR
100,1000,0060006469,2024,002,0000400190,0000002900,144.74,EUR
100,1000,0060006470,2023,003,0000400200,0000003000,8712.02,EUR
100,1000,0060006471,2024,001,0000400210,0000003100,4113.25,EUR
100,1000,0060006472,2023,002,0000400220,0000003200,2482.88,EUR
100,1000,0060006473,2024,003,0000400230,0000003300,7652.89,EUR
100,1000,0060006474,2023,001,0000400240,0000003400,2060.33,EUR
100,1000,0060006475,2024,002,0000400250,0000003500,1171.38,EUR
100,1000,0060006476,2023,003,0000400260,0000003600,2604.64,EUR
100,1000,0060006477,2024,001,0000400270,0000003700,4821.47,EUR
100,1000,0060006478,2023,002,0000400280,0000003800,9227.85,EUR
100,1000,0060006479,2024,003,0000400290,0000003900,1500.59,EUR
100,1000,0060006480,2023,001,0000400000,0000004000,2511.74,EUR
100,1000,0060006481,2024,002,0000400010,0000004100,9342.35,EUR
100,1000,0060006482,2023,003,0000400020,0000004200,9792.95,EUR
100,1000,0060006483,2024,001,0000400030,0000004300,6688.03,EUR
100,1000,0060006484,2023,002,0000400040,0000004400,4302.8,EUR
100,1000,0060006485,2024,003,0000400050,0000004500,1839.56,EUR
100,1000,0060006486,2023,001,0000400060,0000004600,5685.23,EUR
100,1000,0060006487,2024,002,0000400070,0000004700,8002.1,EUR
100,1000,0060006488,2023,003,0000400080,0000004800,6059.85,EUR
100,1000,0060006489,2024,001,0000400090,0000004900,7531.71,EUR
100,1000,0060006490,2023,002,0000400100,0000005000,3775.36,EUR
100,1000,0060006491,2024,003,0000400110,0000005100,1307.29,EUR
100,1000,0060006492,2023,001,0000400120,0000005200,9229.48,EUR
100,1000,0060006493,2024,002,0000400130,0000005300,1829.05,EUR
100,1000,0060006494,2023,003,0000400140,0000005400,9085.2,EUR
100,1000,0060006495,2024,001,0000400150,0000005500,4782.8,EUR
100,1000,0060006496,2023,002,0000400160,0000005600,9839.46,EUR
100,1000,0060006497,2024,003,0000400170,0000005700,8622.18,EUR
100,1000,0060006498,2023,001,0000400180,0000005800,1895.61,EUR
100,1000,0060006499,2024,002,0000400190,0000005900,4065.57,EUR
100,1000,0060006500,2023,003,0000400200,0000001000,6364.91,EUR
100,1000,0060006501,2024,001,0000400210,0000001100,877.92,EUR
100,1000,0060006502,2023,002,0000400220,0000001200,3229.0,EUR
100,1000,0060006503,2024,003,0000400230,0000001300,713.81,EUR
100,1000,0060006504,2023,001,0000400240,0000001400,2700.1,EUR
100,1000,0060006505,2024,002,0000400250,0000001500,5565.4,EUR
100,1000,0060006506,2023,003,0000400260,0000001600,5868.56,EUR
100,1000,0060006507,2024,001,0000400270,0000001700,9574.76,EUR
100,1000,0060006508,2023,002,0000400280,0000001800,9952.58,EUR
100,1000,0060006509,2024,003,0000400290,0000001900,8072.24,EUR
100,1000,0060006510,2023,001,0000400000,0000002000,9392.46,EUR
100,1000,0060006511,2024,002,0000400010,0000002100,5773.65,EUR
100,1000,0060006512,2023,003,0000400020,0000002200,2429.12,EUR
100,1000,0060006513,2024,001,0000400030,0000002300,2667.28,EUR
100,1000,0060006514,2023,002,0000400040,0000002400,2371.16,EUR
100,1000,0060006515,2024,003,0000400050,0000002500,1498.85,EUR
100,1000,0060006516,2023,001,0000400060,0000002600,1970.01,EUR
100,1000,0060006517,2024,002,0000400070,0000002700,4635.36,EUR
100,1000,0060006518,2023,003,0000400080,0000002800,3415.29,EUR
100,1000,0060006519,2024,001,0000400090,0000002900,774.47,EUR
100,1000,0060006520,2023,002,0000400100,0000003000,4072.72,EUR
100,1000,0060006521,2024,003,0000400110,0000003100,1185.54,EUR
100,1000,0060006522,2023,001,0000400120,0000003200,1344.6,EUR
100,1000,0060006523,2024,002,0000400130,0000003300,3860.68,EUR
100,1000,0060006524,2023,003,0000400140,0000003400,7896.67,EUR
100,1000,0060006525,2024,001,0000400150,0000003500,1887.23,EUR
100,1000,0060006526,2023,002,0000400160,0000003600,173.11,EUR
100,1000,0060006527,2024,003,0000400170,0000003700,3620.16,EUR
100,1000,0060006528,2023,001,0000400180,0000003800,8622.79,EUR
100,1000,0060006529,2024,002,0000400190,0000003900,5746.27,EUR
100,1000,0060006530,2023,003,0000400200,0000004000,5453.2,EUR
100,1000,0060006531,2024,001,0000400210,0000004100,2129.93,EUR
100,1000,0060006532,2023,002,0000400220,0000004200,6593.7,EUR
100,1000,0060006533,2024,003,0000400230,0000004300,9253.8,EUR
100,1000,0060006534,2023,001,0000400240,0000004400,5128.08,EUR
100,1000,0060006535,2024,002,0000400250,0000004500,7987.84,EUR
100,1000,0060006536,2023,003,0000400260,0000004600,5188.28,EUR
100,1000,0060006537,2024,001,0000400270,0000004700,276.63,EUR
100,1000,0060006538,2023,002,0000400280,0000004800,7912.37,EUR
100,1000,0060006539,2024,003,0000400290,0000004900,5423.86,EUR
100,1000,0060006540,2023,001,0000400000,0000005000,4137.52,EUR
100,1000,0060006541,2024,002,0000400010,0000005100,9096.76,EUR
100,1000,0060006542,2023,003,0000400020,0000005200,5485.6,EUR
100,1000,0060006543,2024,001,0000400030,0000005300,1219.13,EUR
100,1000,0060006544,2023,002,0000400040,0000005400,4370.12,EUR
100,1000,0060006545,2024,003,0000400050,0000005500,8409.39,EUR
100,1000,0060006546,2023,001,0000400060,0000005600,8445.69,EUR
100,1000,0060006547,2024,002,0000400070,0000005700,4705.34,EUR
100,1000,0060006548,2023,003,0000400080,0000005800,4457.05,EUR
100,1000,0060006549,2024,001,0000400090,0000005900,3181.78,EUR
100,1000,0060006550,2023,002,0000400100,0000001000,9096.79,EUR
100,1000,0060006551,2024,003,0000400110,0000001100,1947.13,EUR
100,1000,0060006552,2023,001,0000400120,0000001200,4132.84,EUR
100,1000,0060006553,2024,002,0000400130,0000001300,9928.03,EUR
100,1000,0060006554,2023,003,0000400140,0000001400,8600.5,EUR
100,1000,0060006555,2024,001,0000400150,0000001500,9858.17,EUR
100,1000,0060006556,2023,002,0000400160,0000001600,9462.1,EUR
100,1000,0060006557,2024,003,0000400170,0000001700,5488.77,EUR
100,1000,0060006558,2023,001,0000400180,0000001800,8551.68,EUR
100,1000,0060006559,2024,002,0000400190,0000001900,5809.65,EUR
100,1000,0060006560,2023,003,0000400200,0000002000,2325.74,EUR
100,1000,0060006561,2024,001,0000400210,0000002100,3639.36,EUR
100,1000,0060006562,2023,002,0000400220,0000002200,4499.97,EUR
100,1000,0060006563,2024,003,0000400230,0000002300,189.56,EUR
100,1000,0060006564,2023,001,0000400240,0000002400,7779.32,EUR
100,1000,0060006565,2024,002,0000400250,0000002500,1970.23,EUR
100,1000,0060006566,2023,003,0000400260,0000002600,8386.1,EUR
100,1000,0060006567,2024,001,0000400270,0000002700,3167.15,EUR
100,1000,0060006568,2023,002,0000400280,0000002800,620.83,EUR
100,1000,0060006569,2024,003,0000400290,0000002900,1091.14,EUR
100,1000,0060006570,2023,001,0000400000,0000003000,100.05,EUR
100,1000,0060006571,2024,002,0000400010,0000003100,4482.27,EUR
100,1000,0060006572,2023,003,0000400020,0000003200,5985.51,EUR
100,1000,0060006573,2024,001,0000400030,0000003300,5853.3,EUR
100,1000,0060006574,2023,002,0000400040,0000003400,7610.83,EUR
100,1000,0060006575,2024,003,0000400050,0000003500,3404.38,EUR
100,1000,0060006576,2023,001,0000400060,0000003600,7171.19,EUR
100,1000,0060006577,2024,002,0000400070,0000003700,3931.19,EUR
100,1000,0060006578,2023,003,0000400080,0000003800,954.7,EUR
100,1000,0060006579,2024,001,0000400090,0000003900,109.93,EUR
100,1000,0060006580,2023,002,0000400100,0000004000,8373.36,EUR
100,1000,0060006581,2024,003,0000400110,0000004100,5072.9,EUR
100,1000,0060006582,2023,001,0000400120,0000004200,1888.61,EUR
100,1000,0060006583,2024,002,0000400130,0000004300,5035.02,EUR
100,1000,0060006584,2023,003,0000400140,0000004400,2369.9,EUR
100,1000,0060006585,2024,001,0000400150,0000004500,1805.4,EUR
100,1000,0060006586,2023,002,0000400160,0000004600,2043.58,EUR
100,1000,0060006587,2024,003,0000400170,0000004700,8939.75,EUR
100,1000,0060006588,2023,001,0000400180,0000004800,6349.31,EUR
100,1000,0060006589,2024,002,0000400190,0000004900,3521.24,EUR
100,1000,0060006590,2023,003,0000400200,0000005000,8522.72,EUR
100,1000,0060006591,2024,001,0000400210,0000005100,4547.64,EUR
100,1000,0060006592,2023,002,0000400220,0000005200,2595.56,EUR
100,1000,0060006593,2024,003,0000400230,0000005300,3273.38,EUR
100,1000,0060006594,2023,001,0000400240,0000005400,5851.8,EUR
