MANDT,VBELN,LFART,KUNNR,WADAT
100,1800015965,LF,CUS000197,20250907
100,1800015966,LF,CUS000110,20230217
100,1800015967,LF,CUS000108,20241030
100,1800015968,LF,CUS000019,20230305
100,1800015969,LF,CUS000077,20241020
100,1800015970,LF,CUS000088,20251018
100,1800015971,LF,CUS000144,20220331
100,1800015972,LF,CUS000027,20220821
100,1800015973,LF,CUS000086,20240802
100,1800015974,LF,CUS000009,20220329
100,1800015975,LF,CUS000068,20231022
100,1800015976,LF,CUS000133,20250213
100,1800015977,LF,CUS000068,20220709
100,1800015978,LF,CUS000115,20250202
100,1800015979,LF,CUS000061,20220417
100,1800015980,LF,CUS000200,20250701
100,1800015981,LF,CUS000054,20250710
100,1800015982,LF,CUS000121,20230911
100,1800015983,LF,CUS000035,20240618
100,1800015984,LF,CUS000072,20250725
100,1800015985,LF,CUS000142,20220416
100,1800015986,LF,CUS000159,20240818
100,1800015987,LF,CUS000115,20220417
100,1800015988,LF,CUS000138,20240720
100,1800015989,LF,CUS000140,20250318
100,1800015990,LF,CUS000168,20230924
100,1800015991,LF,CUS000121,20240304
100,1800015992,LF,CUS000181,20240315
100,1800015993,LF,CUS000022,20220701
100,1800015994,LF,CUS000146,20230204
100,1800015995,LF,CUS000170,20231012
100,1800015996,LF,CUS000019,20250411
100,1800015997,LF,CUS000130,20250923
100,1800015998,LF,CUS000193,20230727
100,1800015999,LF,CUS000107,20221002
100,1800016000,LF,CUS000073,20230129
100,1800016001,LF,CUS000041,20240218
100,1800016002,LF,CUS000192,20230725
100,1800016003,LF,CUS000033,20250410
100,1800016004,LF,CUS000158,20240718
100,1800016005,LF,CUS000002,20221113
100,1800016006,LF,CUS000091,20220117
100,1800016007,LF,CUS000194,20230309
100,1800016008,LF,CUS000017,20250824
100,1800016009,LF,CUS000199,20220517
100,1800016010,LF,CUS000058,20220330
100,1800016011,LF,CUS000035,20251108
100,1800016012,LF,CUS000107,20241004
100,1800016013,LF,CUS000088,20240602
100,1800016014,LF,CUS000035,20230208
100,1800016015,LF,CUS000074,20251220
100,1800016016,LF,CUS000081,20241025
100,1800016017,LF,CUS000154,20221227
100,1800016018,LF,CUS000083,20250523
100,1800016019,LF,CUS000138,20230208
100,1800016020,LF,CUS000095,20250506
100,1800016021,LF,CUS000040,20230724
100,1800016022,LF,CUS000192,20220319
100,1800016023,LF,CUS000134,20251017
100,1800016024,LF,CUS000138,20251109
100,1800016025,LF,CUS000140,20240113
100,1800016026,LF,CUS000187,20250420
100,1800016027,LF,CUS000004,20241110
100,1800016028,LF,CUS000162,20230617
100,1800016029,LF,CUS000105,20250523
100,1800016030,LF,CUS000030,20220507
100,1800016031,LF,CUS000067,20220702
100,1800016032,LF,CUS000047,20220321
100,1800016033,LF,CUS000011,20250216
100,1800016034,LF,CUS000065,20250623
100,1800016035,LF,CUS000042,20230321
100,1800016036,LF,CUS000027,20240819
100,1800016037,LF,CUS000130,20220610
100,1800016038,LF,CUS000135,20231105
100,1800016039,LF,CUS000061,20250728
100,1800016040,LF,CUS000170,20220910
100,1800016041,LF,CUS000121,20250820
100,1800016042,LF,CUS000016,20250428
100,1800016043,LF,CUS000115,20240325
100,1800016044,LF,CUS000071,20260104
100,1800016045,LF,CUS000055,20230213
100,1800016046,LF,CUS000027,20250919
100,1800016047,LF,CUS000117,20220903
100,1800016048,LF,CUS000168,20240109
100,1800016049,LF,CUS000040,20240102
100,1800016050,LF,CUS000198,20220214
100,1800016051,LF,CUS000138,20220918
100,1800016052,LF,CUS000070,20231116
100,1800016053,LF,CUS000169,20240225
100,1800016054,LF,CUS000048,20240526
100,1800016055,LF,CUS000056,20220525
100,1800016056,LF,CUS000184,20230710
100,1800016057,LF,CUS000144,20230726
100,1800016058,LF,CUS000142,20220427
100,1800016059,LF,CUS000155,20220314
100,1800016060,LF,CUS000094,20230129
100,1800016061,LF,CUS000114,20230129
100,1800016062,LF,CUS000080,20230731
100,1800016063,LF,CUS000057,20241210
100,1800016064,LF,CUS000172,20251103
100,1800016065,LF,CUS000062,20220407
100,1800016066,LF,CUS000130,20250110
100,1800016067,LF,CUS000047,20220520
100,1800016068,LF,CUS000046,20231214
100,1800016069,LF,CUS000122,20250204
100,1800016070,LF,CUS000194,20220225
100,1800016071,LF,CUS000182,20220320
100,1800016072,LF,CUS000108,20221017
100,1800016073,LF,CUS000114,20240417
100,1800016074,LF,CUS000168,20250505
100,1800016075,LF,CUS000004,20241107
100,1800016076,LF,CUS000124,20241005
100,1800016077,LF,CUS000121,20230630
100,1800016078,LF,CUS000104,20260107
100,1800016079,LF,CUS000011,20250608
100,1800016080,LF,CUS000152,20240815
100,1800016081,LF,CUS000197,20250814
100,1800016082,LF,CUS000129,20240727
100,1800016083,LF,CUS000106,20250925
100,1800016084,LF,CUS000167,20220320
100,1800016085,LF,CUS000145,20251009
100,1800016086,LF,CUS000148,20220606
100,1800016087,LF,CUS000011,20230109
100,1800016088,LF,CUS000101,20231223
100,1800016089,LF,CUS000082,20240922
100,1800016090,LF,CUS000040,20250610
100,1800016091,LF,CUS000176,20220805
100,1800016092,LF,CUS000109,20251017
100,1800016093,LF,CUS000034,20231115
100,1800016094,LF,CUS000090,20220405
100,1800016095,LF,CUS000133,20231210
100,1800016096,LF,CUS000039,20250803
100,1800016097,LF,CUS000106,20240820
100,1800016098,LF,CUS000055,20240410
100,1800016099,LF,CUS000067,20251009
100,1800016100,LF,CUS000114,20220209
100,1800016101,LF,CUS000117,20240626
100,1800016102,LF,CUS000172,20240209
100,1800016103,LF,CUS000197,20220702
100,1800016104,LF,CUS000078,20241017
100,1800016105,LF,CUS000002,20230915
100,1800016106,LF,CUS000074,20231105
100,1800016107,LF,CUS000112,20250828
100,1800016108,LF,CUS000080,20220406
100,1800016109,LF,CUS000120,20250215
100,1800016110,LF,CUS000025,20230619
100,1800016111,LF,CUS000045,20240206
100,1800016112,LF,CUS000146,20240305
100,1800016113,LF,CUS000032,20231022
100,1800016114,LF,CUS000103,20251004
100,1800016115,LF,CUS000111,20220515
100,1800016116,LF,CUS000042,20230203
100,1800016117,LF,CUS000163,20220217
100,1800016118,LF,CUS000059,20230730
100,1800016119,LF,CUS000198,20250415
100,1800016120,LF,CUS000133,20250110
100,1800016121,LF,CUS000115,20240908
100,1800016122,LF,CUS000153,20260108
100,1800016123,LF,CUS000064,20250516
100,1800016124,LF,CUS000101,20240718
100,1800016125,LF,CUS000028,20250209
100,1800016126,LF,CUS000180,20231126
100,1800016127,LF,CUS000164,20230113
100,1800016128,LF,CUS000064,20220801
100,1800016129,LF,CUS000097,20241128
100,1800016130,LF,CUS000062,20230122
100,1800016131,LF,CUS000141,20241001
100,1800016132,LF,CUS000061,20240822
100,1800016133,LF,CUS000038,20230320
100,1800016134,LF,CUS000015,20240513
100,1800016135,LF,CUS000054,20230809
100,1800016136,LF,CUS000176,20250403
100,1800016137,LF,CUS000147,20221211
100,1800016138,LF,CUS000148,20241226
100,1800016139,LF,CUS000064,20231216
100,1800016140,LF,CUS000002,20240729
100,1800016141,LF,CUS000034,20221105
100,1800016142,LF,CUS000040,20220609
100,1800016143,LF,CUS000103,20221223
100,1800016144,LF,CUS000120,20250217
100,1800016145,LF,CUS000191,20240403
100,1800016146,LF,CUS000129,20220715
100,1800016147,LF,CUS000004,20250806
100,1800016148,LF,CUS000105,20240504
100,1800016149,LF,CUS000140,20221210
100,1800016150,LF,CUS000164,20230704
100,1800016151,LF,CUS000068,20231215
100,1800016152,LF,CUS000010,20230609
100,1800016153,LF,CUS000180,20220423
100,1800016154,LF,CUS000058,20230425
100,1800016155,LF,CUS000170,20251024
100,1800016156,LF,CUS000111,20220522
100,1800016157,LF,CUS000153,20250312
100,1800016158,LF,CUS000120,20241007
100,1800016159,LF,CUS000096,20240807
100,1800016160,LF,CUS000081,20251115
100,1800016161,LF,CUS000151,20250308
100,1800016162,LF,CUS000008,20230121
100,1800016163,LF,CUS000080,20220313
100,1800016164,LF,CUS000004,20231218
100,1800016165,LF,CUS000042,20250929
100,1800016166,LF,CUS000075,20250321
100,1800016167,LF,CUS000059,20240313
100,1800016168,LF,CUS000044,20250305
100,1800016169,LF,CUS000121,20230818
100,1800016170,LF,CUS000022,20250601
100,1800016171,LF,CUS000059,20220117
100,1800016172,LF,CUS000056,20250408
100,1800016173,LF,CUS000080,20220505
100,1800016174,LF,CUS000101,20230414
100,1800016175,LF,CUS000094,20230219
100,1800016176,LF,CUS000051,20220620
100,1800016177,LF,CUS000017,20240821
100,1800016178,LF,CUS000035,20240131
100,1800016179,LF,CUS000181,20221011
100,1800016180,LF,CUS000138,20250716
100,1800016181,LF,CUS000100,20220729
100,1800016182,LF,CUS000137,20230429
100,1800016183,LF,CUS000185,20221213
100,1800016184,LF,CUS000155,20220515
100,1800016185,LF,CUS000034,20250415
100,1800016186,LF,CUS000023,20250322
100,1800016187,LF,CUS000117,20250114
100,1800016188,LF,CUS000184,20240310
100,1800016189,LF,CUS000045,20250118
100,1800016190,LF,CUS000060,20240726
100,1800016191,LF,CUS000037,20241126
100,1800016192,LF,CUS000069,20240625
100,1800016193,LF,CUS000077,20220811
100,1800016194,LF,CUS000018,20221108
100,1800016195,LF,CUS000046,20240207
100,1800016196,LF,CUS000175,20240903
100,1800016197,LF,CUS000132,20230726
100,1800016198,LF,CUS000007,20240225
100,1800016199,LF,CUS000125,20240603
100,1800016200,LF,CUS000171,20240909
100,1800016201,LF,CUS000090,20230820
100,1800016202,LF,CUS000125,20250812
100,1800016203,LF,CUS000143,20250715
100,1800016204,LF,CUS000138,20221007
100,1800016205,LF,CUS000043,20250923
100,1800016206,LF,CUS000089,20250801
100,1800016207,LF,CUS000034,20240414
100,1800016208,LF,CUS000103,20230530
100,1800016209,LF,CUS000077,20240312
100,1800016210,LF,CUS000056,20220620
100,1800016211,LF,CUS000172,20230709
100,1800016212,LF,CUS000012,20230730
100,1800016213,LF,CUS000195,20240118
100,1800016214,LF,CUS000160,20240125
100,1800016215,LF,CUS000161,20220304
100,1800016216,LF,CUS000010,20221014
100,1800016217,LF,CUS000179,20240926
100,1800016218,LF,CUS000133,20230929
100,1800016219,LF,CUS000135,20250410
100,1800016220,LF,CUS000002,20230801
100,1800016221,LF,CUS000024,20251209
100,1800016222,LF,CUS000119,20230728
100,1800016223,LF,CUS000087,20231102
100,1800016224,LF,CUS000081,20251226
100,1800016225,LF,CUS000130,20230708
100,1800016226,LF,CUS000086,20240103
100,1800016227,LF,CUS000179,20230815
100,1800016228,LF,CUS000111,20231122
100,1800016229,LF,CUS000036,20220107
100,1800016230,LF,CUS000044,20250121
100,1800016231,LF,CUS000144,20240218
100,1800016232,LF,CUS000084,20251024
100,1800016233,LF,CUS000199,20220428
100,1800016234,LF,CUS000045,20240807
100,1800016235,LF,CUS000046,20220509
100,1800016236,LF,CUS000032,20250226
100,1800016237,LF,CUS000194,20250814
100,1800016238,LF,CUS000003,20221230
100,1800016239,LF,CUS000121,20230304
100,1800016240,LF,CUS000086,20220713
100,1800016241,LF,CUS000074,20250606
100,1800016242,LF,CUS000090,20230725
100,1800016243,LF,CUS000011,20230321
100,1800016244,LF,CUS000032,20220206
100,1800016245,LF,CUS000135,20251110
100,1800016246,LF,CUS000172,20240627
100,1800016247,LF,CUS000194,20220806
100,1800016248,LF,CUS000033,20230922
100,1800016249,LF,CUS000025,20220806
100,1800016250,LF,CUS000029,20221227
100,1800016251,LF,CUS000117,20240331
100,1800016252,LF,CUS000067,20251219
100,1800016253,LF,CUS000124,20250304
100,1800016254,LF,CUS000106,20231102
100,1800016255,LF,CUS000175,20241002
100,1800016256,LF,CUS000026,20250802
100,1800016257,LF,CUS000043,20220808
100,1800016258,LF,CUS000009,20250215
100,1800016259,LF,CUS000089,20260103
100,1800016260,LF,CUS000023,20220625
100,1800016261,LF,CUS000070,20240823
100,1800016262,LF,CUS000200,20230209
100,1800016263,LF,CUS000074,20240614
100,1800016264,LF,CUS000089,20240611
100,1800016265,LF,CUS000002,20250102
100,1800016266,LF,CUS000044,20240403
100,1800016267,LF,CUS000173,20230519
100,1800016268,LF,CUS000135,20230627
100,1800016269,LF,CUS000008,20240305
100,1800016270,LF,CUS000011,20220517
100,1800016271,LF,CUS000193,20251230
100,1800016272,LF,CUS000200,20231129
100,1800016273,LF,CUS000141,20240331
100,1800016274,LF,CUS000155,20250806
100,1800016275,LF,CUS000121,20240831
100,1800016276,LF,CUS000045,20240610
100,1800016277,LF,CUS000189,20231007
100,1800016278,LF,CUS000074,20251005
100,1800016279,LF,CUS000152,20221009
100,1800016280,LF,CUS000035,20220612
100,1800016281,LF,CUS000170,20220121
100,1800016282,LF,CUS000046,20230201
100,1800016283,LF,CUS000117,20240109
100,1800016284,LF,CUS000165,20230523
100,1800016285,LF,CUS000124,20250708
100,1800016286,LF,CUS000041,20250201
100,1800016287,LF,CUS000050,20221117
100,1800016288,LF,CUS000181,20250729
100,1800016289,LF,CUS000169,20220919
100,1800016290,LF,CUS000091,20241231
100,1800016291,LF,CUS000143,20250430
100,1800016292,LF,CUS000174,20250927
100,1800016293,LF,CUS000147,20230115
100,1800016294,LF,CUS000133,20240207
100,1800016295,LF,CUS000079,20241211
100,1800016296,LF,CUS000163,20241107
100,1800016297,LF,CUS000038,20240925
100,1800016298,LF,CUS000031,20240509
100,1800016299,LF,CUS000082,20240410
100,1800016300,LF,CUS000139,20250119
100,1800016301,LF,CUS000095,20230620
100,1800016302,LF,CUS000074,20231204
100,1800016303,LF,CUS000056,20250428
100,1800016304,LF,CUS000145,20250218
100,1800016305,LF,CUS000050,20230117
100,1800016306,LF,CUS000039,20230331
100,1800016307,LF,CUS000083,20230429
100,1800016308,LF,CUS000058,20250107
100,1800016309,LF,CUS000051,20220402
100,1800016310,LF,CUS000118,20230521
100,1800016311,LF,CUS000058,20250826
100,1800016312,LF,CUS000077,20220215
100,1800016313,LF,CUS000075,20250426
100,1800016314,LF,CUS000062,20250407
100,1800016315,LF,CUS000178,20230110
100,1800016316,LF,CUS000144,20250205
100,1800016317,LF,CUS000161,20221008
100,1800016318,LF,CUS000142,20250109
100,1800016319,LF,CUS000045,20230728
100,1800016320,LF,CUS000130,20250824
100,1800016321,LF,CUS000117,20231113
100,1800016322,LF,CUS000124,20220425
100,1800016323,LF,CUS000192,20230724
100,1800016324,LF,CUS000072,20220430
100,1800016325,LF,CUS000170,20250605
100,1800016326,LF,CUS000087,20240106
100,1800016327,LF,CUS000183,20250131
100,1800016328,LF,CUS000122,20230819
100,1800016329,LF,CUS000159,20250826
100,1800016330,LF,CUS000140,20221027
100,1800016331,LF,CUS000058,20251018
100,1800016332,LF,CUS000068,20240110
100,1800016333,LF,CUS000002,20250728
100,1800016334,LF,CUS000032,20220416
100,1800016335,LF,CUS000138,20250509
100,1800016336,LF,CUS000092,20241214
100,1800016337,LF,CUS000170,20240720
100,1800016338,LF,CUS000119,20230403
100,1800016339,LF,CUS000034,20230709
100,1800016340,LF,CUS000167,20250101
100,1800016341,LF,CUS000124,20230703
100,1800016342,LF,CUS000097,20251001
100,1800016343,LF,CUS000138,20241025
100,1800016344,LF,CUS000158,20250221
100,1800016345,LF,CUS000007,20221013
100,1800016346,LF,CUS000194,20251224
100,1800016347,LF,CUS000148,20241209
100,1800016348,LF,CUS000052,20240312
100,1800016349,LF,CUS000167,20230501
100,1800016350,LF,CUS000063,20250811
100,1800016351,LF,CUS000067,20230804
100,1800016352,LF,CUS000057,20230101
100,1800016353,LF,CUS000044,20230915
100,1800016354,LF,CUS000020,20231228
100,1800016355,LF,CUS000101,20220723
100,1800016356,LF,CUS000134,20241112
100,1800016357,LF,CUS000039,20240430
100,1800016358,LF,CUS000049,20241119
100,1800016359,LF,CUS000186,20240110
100,1800016360,LF,CUS000048,20230728
100,1800016361,LF,CUS000059,20220224
100,1800016362,LF,CUS000086,20220114
100,1800016363,LF,CUS000004,20221218
100,1800016364,LF,CUS000029,20231209
100,1800016365,LF,CUS000117,20220419
100,1800016366,LF,CUS000190,20231123
100,1800016367,LF,CUS000076,20220423
100,1800016368,LF,CUS000062,20231121
100,1800016369,LF,CUS000105,20250623
100,1800016370,LF,CUS000163,20240209
100,1800016371,LF,CUS000099,20220726
100,1800016372,LF,CUS000034,20220905
100,1800016373,LF,CUS000200,20230203
100,1800016374,LF,CUS000070,20230922
100,1800016375,LF,CUS000160,20231025
100,1800016376,LF,CUS000010,20251222
100,1800016377,LF,CUS000162,20231112
100,1800016378,LF,CUS000058,20241029
100,1800016379,LF,CUS000072,20220813
100,1800016380,LF,CUS000150,20250827
100,1800016381,LF,CUS000065,20251014
100,1800016382,LF,CUS000022,20250602
100,1800016383,LF,CUS000041,20250401
100,1800016384,LF,CUS000023,20250922
100,1800016385,LF,CUS000003,20221124
100,1800016386,LF,CUS000038,20221224
100,1800016387,LF,CUS000015,20240530
100,1800016388,LF,CUS000149,20231127
100,1800016389,LF,CUS000200,20230217
100,1800016390,LF,CUS000183,20250418
100,1800016391,LF,CUS000147,20220518
100,1800016392,LF,CUS000128,20240719
100,1800016393,LF,CUS000015,20250112
100,1800016394,LF,CUS000166,20221115
100,1800016395,LF,CUS000173,20230708
100,1800016396,LF,CUS000193,20220705
100,1800016397,LF,CUS000186,20240318
100,1800016398,LF,CUS000143,20251031
100,1800016399,LF,CUS000046,20221104
100,1800016400,LF,CUS000110,20250508
100,1800016401,LF,CUS000189,20240915
100,1800016402,LF,CUS000164,20250315
100,1800016403,LF,CUS000134,20230331
100,1800016404,LF,CUS000116,20231225
100,1800016405,LF,CUS000095,20240224
100,1800016406,LF,CUS000124,20221027
100,1800016407,LF,CUS000019,20221002
100,1800016408,LF,CUS000030,20221030
100,1800016409,LF,CUS000063,20230630
100,1800016410,LF,CUS000200,20240804
100,1800016411,LF,CUS000049,20230616
100,1800016412,LF,CUS000029,20221207
100,1800016413,LF,CUS000066,20250321
100,1800016414,LF,CUS000123,20250730
100,1800016415,LF,CUS000137,20231010
100,1800016416,LF,CUS000033,20220717
100,1800016417,LF,CUS000118,20220514
100,1800016418,LF,CUS000059,20250706
100,1800016419,LF,CUS000013,20240331
100,1800016420,LF,CUS000052,20221019
100,1800016421,LF,CUS000095,20251227
100,1800016422,LF,CUS000096,20250718
100,1800016423,LF,CUS000133,20231019
100,1800016424,LF,CUS000058,20250802
100,1800016425,LF,CUS000200,20230619
100,1800016426,LF,CUS000097,20241223
100,1800016427,LF,CUS000128,20220824
100,1800016428,LF,CUS000035,20220421
100,1800016429,LF,CUS000083,20220526
100,1800016430,LF,CUS000147,20220923
100,1800016431,LF,CUS000064,20240218
100,1800016432,LF,CUS000113,20221006
100,1800016433,LF,CUS000135,20231116
100,1800016434,LF,CUS000049,20241227
100,1800016435,LF,CUS000055,20240218
100,1800016436,LF,CUS000074,20220528
100,1800016437,LF,CUS000184,20240324
100,1800016438,LF,CUS000130,20230128
100,1800016439,LF,CUS000051,20231208
100,1800016440,LF,CUS000054,20240518
100,1800016441,LF,CUS000172,20250714
100,1800016442,LF,CUS000030,20230611
100,1800016443,LF,CUS000179,20250815
100,1800016444,LF,CUS000052,20251211
100,1800016445,LF,CUS000092,20230608
100,1800016446,LF,CUS000135,20231209
100,1800016447,LF,CUS000055,20220818
100,1800016448,LF,CUS000175,20241204
100,1800016449,LF,CUS000048,20240511
100,1800016450,LF,CUS000091,20250504
100,1800016451,LF,CUS000038,20230323
100,1800016452,LF,CUS000030,20240316
100,1800016453,LF,CUS000195,20250128
100,1800016454,LF,CUS000175,20220213
100,1800016455,LF,CUS000029,20250819
100,1800016456,LF,CUS000035,20220612
100,1800016457,LF,CUS000192,20230707
100,1800016458,LF,CUS000087,20230926
100,1800016459,LF,CUS000011,20230218
100,1800016460,LF,CUS000003,20230126
100,1800016461,LF,CUS000154,20240927
100,1800016462,LF,CUS000058,20240809
100,1800016463,LF,CUS000135,20250523
100,1800016464,LF,CUS000017,20220707
100,1800016465,LF,CUS000122,20230629
100,1800016466,LF,CUS000044,20250131
100,1800016467,LF,CUS000176,20220908
100,1800016468,LF,CUS000085,20230610
100,1800016469,LF,CUS000004,20250322
100,1800016470,LF,CUS000076,20230918
100,1800016471,LF,CUS000198,20240629
100,1800016472,LF,CUS000077,20251125
100,1800016473,LF,CUS000003,20250815
100,1800016474,LF,CUS000106,20230719
100,1800016475,LF,CUS000022,20220916
100,1800016476,LF,CUS000126,20250724
100,1800016477,LF,CUS000100,20221016
100,1800016478,LF,CUS000017,20250106
100,1800016479,LF,CUS000104,20231022
100,1800016480,LF,CUS000135,20220518
100,1800016481,LF,CUS000107,20250325
100,1800016482,LF,CUS000118,20241012
100,1800016483,LF,CUS000109,20241011
100,1800016484,LF,CUS000109,20240327
100,1800016485,LF,CUS000075,20220828
100,1800016486,LF,CUS000125,20220825
100,1800016487,LF,CUS000152,20230717
100,1800016488,LF,CUS000124,20220504
100,1800016489,LF,CUS000156,20220817
100,1800016490,LF,CUS000144,20220330
100,1800016491,LF,CUS000178,20221225
100,1800016492,LF,CUS000127,20260101
100,1800016493,LF,CUS000141,20230722
100,1800016494,LF,CUS000053,20250917
100,1800016495,LF,CUS000032,20240120
100,1800016496,LF,CUS000037,20220817
100,1800016497,LF,CUS000043,20251202
100,1800016498,LF,CUS000157,20230217
100,1800016499,LF,CUS000119,20241216
100,1800016500,LF,CUS000186,20240128
100,1800016501,LF,CUS000078,20250926
100,1800016502,LF,CUS000149,20241007
100,1800016503,LF,CUS000069,20230722
100,1800016504,LF,CUS000177,20220403
100,1800016505,LF,CUS000082,20230312
100,1800016506,LF,CUS000135,20241123
100,1800016507,LF,CUS000136,20231029
100,1800016508,LF,CUS000151,20251117
100,1800016509,LF,CUS000110,20230901
100,1800016510,LF,CUS000059,20231010
100,1800016511,LF,CUS000176,20230504
100,1800016512,LF,CUS000113,20230518
100,1800016513,LF,CUS000025,20220827
100,1800016514,LF,CUS000196,20250103
100,1800016515,LF,CUS000047,20250330
100,1800016516,LF,CUS000164,20220402
100,1800016517,LF,CUS000116,20230904
100,1800016518,LF,CUS000027,20241125
100,1800016519,LF,CUS000138,20220728
100,1800016520,LF,CUS000033,20221228
100,1800016521,LF,CUS000045,20250403
100,1800016522,LF,CUS000052,20231028
100,1800016523,LF,CUS000162,20250612
100,1800016524,LF,CUS000194,20241012
100,1800016525,LF,CUS000054,20240816
100,1800016526,LF,CUS000081,20241223
100,1800016527,LF,CUS000049,20220208
100,1800016528,LF,CUS000179,20250712
100,1800016529,LF,CUS000200,20231016
100,1800016530,LF,CUS000061,20230326
100,1800016531,LF,CUS000040,20230401
100,1800016532,LF,CUS000075,20220826
100,1800016533,LF,CUS000180,20251201
100,1800016534,LF,CUS000160,20220531
100,1800016535,LF,CUS000138,20240828
100,1800016536,LF,CUS000162,20230603
100,1800016537,LF,CUS000192,20251110
100,1800016538,LF,CUS000099,20240114
100,1800016539,LF,CUS000054,20250425
100,1800016540,LF,CUS000022,20250131
100,1800016541,LF,CUS000066,20220718
100,1800016542,LF,CUS000113,20240605
100,1800016543,LF,CUS000046,20220130
100,1800016544,LF,CUS000151,20250813
100,1800016545,LF,CUS000049,20250815
100,1800016546,LF,CUS000036,20230930
100,1800016547,LF,CUS000098,20240311
100,1800016548,LF,CUS000049,20230406
100,1800016549,LF,CUS000078,20230201
100,1800016550,LF,CUS000017,20250902
100,1800016551,LF,CUS000160,20241010
100,1800016552,LF,CUS000011,20251230
100,1800016553,LF,CUS000062,20250916
100,1800016554,LF,CUS000154,20240908
100,1800016555,LF,CUS000025,20221111
100,1800016556,LF,CUS000153,20241212
100,1800016557,LF,CUS000091,20251003
100,1800016558,LF,CUS000094,20250907
100,1800016559,LF,CUS000189,20240811
100,1800016560,LF,CUS000010,20240727
100,1800016561,LF,CUS000072,20220321
100,1800016562,LF,CUS000138,20250404
100,1800016563,LF,CUS000134,20240602
100,1800016564,LF,CUS000071,20250530
100,1800016565,LF,CUS000033,20241206
100,1800016566,LF,CUS000003,20230314
100,1800016567,LF,CUS000148,20230616
100,1800016568,LF,CUS000175,20220711
100,1800016569,LF,CUS000068,20240916
100,1800016570,LF,CUS000062,20230130
100,1800016571,LF,CUS000045,20220201
100,1800016572,LF,CUS000162,20250705
100,1800016573,LF,CUS000075,20250726
100,1800016574,LF,CUS000039,20220503
100,1800016575,LF,CUS000192,20240926
100,1800016576,LF,CUS000007,20220319
100,1800016577,LF,CUS000192,20250115
100,1800016578,LF,CUS000123,20231213
100,1800016579,LF,CUS000116,20230320
100,1800016580,LF,CUS000031,20251130
100,1800016581,LF,CUS000103,20220720
100,1800016582,LF,CUS000163,20250222
100,1800016583,LF,CUS000128,20221123
100,1800016584,LF,CUS000119,20230103
100,1800016585,LF,CUS000191,20250310
100,1800016586,LF,CUS000172,20240418
100,1800016587,LF,CUS000102,20221126
100,1800016588,LF,CUS000058,20230620
100,1800016589,LF,CUS000155,20220317
100,1800016590,LF,CUS000016,20230314
100,1800016591,LF,CUS000008,20230823
100,1800016592,LF,CUS000057,20250318
100,1800016593,LF,CUS000093,20230430
100,1800016594,LF,CUS000064,20230508
100,1800016595,LF,CUS000167,20250426
100,1800016596,LF,CUS000050,20240613
100,1800016597,LF,CUS000041,20240824
100,1800016598,LF,CUS000019,20251209
100,1800016599,LF,CUS000039,20251209
100,1800016600,LF,CUS000150,20220227
100,1800016601,LF,CUS000012,20221217
100,1800016602,LF,CUS000115,20230713
100,1800016603,LF,CUS000163,20240620
100,1800016604,LF,CUS000104,20241211
100,1800016605,LF,CUS000162,20231022
100,1800016606,LF,CUS000083,20230601
100,1800016607,LF,CUS000063,20221216
100,1800016608,LF,CUS000192,20221219
100,1800016609,LF,CUS000010,20250429
100,1800016610,LF,CUS000007,20231122
100,1800016611,LF,CUS000090,20230916
100,1800016612,LF,CUS000009,20230112
100,1800016613,LF,CUS000082,20230303
100,1800016614,LF,CUS000010,20220709
100,1800016615,LF,CUS000062,20251231
100,1800016616,LF,CUS000139,20230106
100,1800016617,LF,CUS000026,20240330
100,1800016618,LF,CUS000148,20221119
100,1800016619,LF,CUS000108,20230415
100,1800016620,LF,CUS000077,20220424
100,1800016621,LF,CUS000097,20240110
100,1800016622,LF,CUS000158,20250604
100,1800016623,LF,CUS000150,20220904
100,1800016624,LF,CUS000080,20240831
100,1800016625,LF,CUS000170,20231107
100,1800016626,LF,CUS000193,20250407
100,1800016627,LF,CUS000158,20250807
100,1800016628,LF,CUS000170,20230622
100,1800016629,LF,CUS000131,20231122
100,1800016630,LF,CUS000141,20220714
100,1800016631,LF,CUS000128,20240405
100,1800016632,LF,CUS000122,20220903
100,1800016633,LF,CUS000155,20240206
100,1800016634,LF,CUS000057,20251118
100,1800016635,LF,CUS000117,20251130
100,1800016636,LF,CUS000153,20220119
100,1800016637,LF,CUS000058,20250402
100,1800016638,LF,CUS000009,20220814
100,1800016639,LF,CUS000021,20240819
100,1800016640,LF,CUS000066,20250620
100,1800016641,LF,CUS000091,20250511
100,1800016642,LF,CUS000057,20240120
100,1800016643,LF,CUS000072,20240813
100,1800016644,LF,CUS000169,20230715
100,1800016645,LF,CUS000119,20230812
100,1800016646,LF,CUS000084,20220412
100,1800016647,LF,CUS000166,20250613
100,1800016648,LF,CUS000142,20240105
100,1800016649,LF,CUS000137,20240728
100,1800016650,LF,CUS000144,20240424
100,1800016651,LF,CUS000054,20230104
100,1800016652,LF,CUS000162,20250203
100,1800016653,LF,CUS000147,20240417
100,1800016654,LF,CUS000136,20220226
100,1800016655,LF,CUS000134,20240105
100,1800016656,LF,CUS000035,20240518
100,1800016657,LF,CUS000004,20230109
100,1800016658,LF,CUS000003,20221126
100,1800016659,LF,CUS000171,20230520
100,1800016660,LF,CUS000200,20221124
100,1800016661,LF,CUS000177,20221102
100,1800016662,LF,CUS000084,20241203
