MANDT,BUKRS,KUNNR,UMSKS,BUDAT,GJAHR,BELNR,DMBTR,WAERS
100,1000,0000000402,,20230914,2023,0010001312,868.52,EUR
100,2000,0000000435,,20230622,2024,0010001313,302.98,EUR
100,1000,0000000257,,20241029,2023,0010001314,4272.79,EUR
100,2000,0000000499,,20241230,2024,0010001315,4191.27,EUR
100,1000,0000000271,,20220723,2023,0010001316,717.27,EUR
100,2000,0000000095,,20220905,2024,0010001317,1144.36,EUR
100,1000,0000000433,,20241215,2023,0010001318,1870.11,EUR
100,2000,0000000246,,20230828,2024,0010001319,724.31,EUR
100,1000,0000000155,,20230919,2023,0010001320,360.63,EUR
100,2000,0000000432,,20221212,2024,0010001321,4310.15,EUR
100,1000,0000000168,,20220418,2023,0010001322,208.93,EUR
100,2000,0000000101,,20220917,2024,0010001323,4332.82,EUR
100,1000,0000000165,,20221103,2023,0010001324,1631.36,EUR
100,2000,0000000399,,20220611,2024,0010001325,2718.91,EUR
100,1000,0000000079,,20241028,2023,0010001326,123.8,EUR
100,2000,0000000027,,20230813,2024,0010001327,2979.05,EUR
100,1000,0000000373,,20220424,2023,0010001328,4416.47,EUR
100,2000,0000000176,,20231105,2024,0010001329,4328.67,EUR
100,1000,0000000005,,20240106,2023,0010001330,3978.39,EUR
100,2000,0000000401,,20240128,2024,0010001331,4005.08,EUR
100,1000,0000000489,,20241120,2023,0010001332,208.65,EUR
100,2000,0000000146,,20240229,2024,0010001333,2572.16,EUR
100,1000,0000000313,,20240223,2023,0010001334,3577.22,EUR
100,2000,0000000227,,20240220,2024,0010001335,3643.82,EUR
100,1000,0000000018,,20220516,2023,0010001336,220.42,EUR
100,2000,0000000019,,20220311,2024,0010001337,504.76,EUR
100,1000,0000000197,,20230123,2023,0010001338,2815.36,EUR
100,2000,0000000333,,20220203,2024,0010001339,2476.14,EUR
100,1000,0000000207,,20231226,2023,0010001340,3765.66,EUR
100,2000,0000000117,,20240624,2024,0010001341,722.18,EUR
100,1000,0000000308,,20230225,2023,0010001342,3653.16,EUR
100,2000,0000000094,,20231031,2024,0010001343,2339.35,EUR
100,1000,0000000292,,20241012,2023,0010001344,1226.65,EUR
100,2000,0000000021,,20220913,2024,0010001345,3087.63,EUR
100,1000,0000000371,,20230202,2023,0010001346,859.21,EUR
100,2000,0000000130,,20240913,2024,0010001347,2244.86,EUR
100,1000,0000000096,,20230820,2023,0010001348,4935.23,EUR
100,2000,0000000411,,20220228,2024,0010001349,4152.31,EUR
100,1000,0000000374,,20240616,2023,0010001350,4019.76,EUR
100,2000,0000000268,,20230321,2024,0010001351,1514.47,EUR
100,1000,0000000478,,20240907,2023,0010001352,1282.52,EUR
100,2000,0000000367,,20220324,2024,0010001353,3297.87,EUR
100,1000,0000000095,,20241117,2023,0010001354,771.27,EUR
100,2000,0000000414,,20231117,2024,0010001355,3822.09,EUR
100,1000,0000000152,,20241008,2023,0010001356,2111.8,EUR
100,2000,0000000082,,20221002,2024,0010001357,1750.53,EUR
100,1000,0000000239,,20241015,2023,0010001358,2311.26,EUR
100,2000,0000000164,,20240502,2024,0010001359,2614.16,EUR
100,1000,0000000411,,20230629,2023,0010001360,364.22,EUR
100,2000,0000000407,,20241115,2024,0010001361,4880.52,EUR
100,1000,0000000086,,20221225,2023,0010001362,200.74,EUR
100,2000,0000000375,,20231106,2024,0010001363,2964.16,EUR
100,1000,0000000277,,20240114,2023,0010001364,4208.36,EUR
100,2000,0000000220,,20240412,2024,0010001365,4123.13,EUR
100,1000,0000000336,,20230725,2023,0010001366,4624.75,EUR
100,2000,0000000415,,20220716,2024,0010001367,2301.24,EUR
100,1000,0000000188,,20220202,2023,0010001368,711.84,EUR
100,2000,0000000140,,20221221,2024,0010001369,2993.78,EUR
100,1000,0000000470,,20220311,2023,0010001370,4946.05,EUR
100,2000,0000000038,,20230401,2024,0010001371,1742.14,EUR
100,1000,0000000032,,20240415,2023,0010001372,1925.63,EUR
100,2000,0000000494,,20240418,2024,0010001373,4353.58,EUR
100,1000,0000000072,,20230426,2023,0010001374,3667.63,EUR
100,2000,0000000447,,20220104,2024,0010001375,1513.7,EUR
100,1000,0000000469,,20230509,2023,0010001376,4990.9,EUR
100,2000,0000000373,,20240109,2024,0010001377,597.85,EUR
100,1000,0000000098,,20230120,2023,0010001378,4056.69,EUR
100,2000,0000000105,,20230518,2024,0010001379,3068.45,EUR
100,1000,0000000172,,20230621,2023,0010001380,4968.34,EUR
100,2000,0000000382,,20240809,2024,0010001381,3805.64,EUR
100,1000,0000000226,,20240103,2023,0010001382,3762.2,EUR
100,2000,0000000221,,20220129,2024,0010001383,2701.07,EUR
100,1000,0000000086,,20240614,2023,0010001384,582.26,EUR
100,2000,0000000371,,20230903,2024,0010001385,3160.83,EUR
100,1000,0000000308,,20220124,2023,0010001386,4987.15,EUR
100,2000,0000000381,,20241105,2024,0010001387,3874.94,EUR
100,1000,0000000057,,20240830,2023,0010001388,1181.62,EUR
100,2000,0000000394,,20240812,2024,0010001389,2424.99,EUR
100,1000,0000000064,,20230407,2023,0010001390,634.98,EUR
100,2000,0000000055,,20230316,2024,0010001391,4294.75,EUR
100,1000,0000000081,,20220611,2023,0010001392,3655.4,EUR
100,2000,0000000174,,20220319,2024,0010001393,576.77,EUR
100,1000,0000000033,,20220619,2023,0010001394,2108.86,EUR
100,2000,0000000481,,20221002,2024,0010001395,208.89,EUR
100,1000,0000000141,,20220913,2023,0010001396,3089.5,EUR
100,2000,0000000165,,20230502,2024,0010001397,1538.51,EUR
100,1000,0000000068,,20220508,2023,0010001398,234.44,EUR
100,2000,0000000349,,20220426,2024,0010001399,3423.73,EUR
100,1000,0000000411,,20220717,2023,0010001400,3363.65,EUR
100,2000,0000000461,,20220128,2024,0010001401,4457.69,EUR
100,1000,0000000189,,20240208,2023,0010001402,4655.72,EUR
100,2000,0000000465,,20241104,2024,0010001403,3826.48,EUR
100,1000,0000000415,,20220210,2023,0010001404,3961.6,EUR
100,2000,0000000300,,20220825,2024,0010001405,2753.77,EUR
100,1000,0000000330,,20240418,2023,0010001406,1314.3,EUR
100,2000,0000000468,,20220810,2024,0010001407,727.63,EUR
100,1000,0000000181,,20220422,2023,0010001408,3756.62,EUR
100,2000,0000000450,,20230923,2024,0010001409,3229.0,EUR
100,1000,0000000246,,20240806,2023,0010001410,3756.71,EUR
100,2000,0000000437,,20240320,2024,0010001411,3325.78,EUR
100,1000,0000000116,,20220508,2023,0010001412,2463.27,EUR
100,2000,0000000213,,20230810,2024,0010001413,2052.13,EUR
100,1000,0000000010,,20230211,2023,0010001414,4636.37,EUR
100,2000,0000000272,,20230607,2024,0010001415,1275.71,EUR
100,1000,0000000494,,20240725,2023,0010001416,3168.65,EUR
100,2000,0000000343,,20230124,2024,0010001417,708.14,EUR
100,1000,0000000327,,20240222,2023,0010001418,945.06,EUR
100,2000,0000000442,,20221211,2024,0010001419,3138.2,EUR
100,1000,0000000220,,20230104,2023,0010001420,2221.73,EUR
100,2000,0000000268,,20220307,2024,0010001421,1440.5,EUR
100,1000,0000000077,,20220111,2023,0010001422,4206.73,EUR
100,2000,0000000007,,20240814,2024,0010001423,1614.72,EUR
100,1000,0000000344,,20240111,2023,0010001424,1058.51,EUR
100,2000,0000000465,,20240216,2024,0010001425,3452.26,EUR
100,1000,0000000052,,20240116,2023,0010001426,1814.92,EUR
100,2000,0000000062,,20240915,2024,0010001427,2407.51,EUR
100,1000,0000000421,,20240713,2023,0010001428,1097.32,EUR
100,2000,0000000428,,20240623,2024,0010001429,3501.54,EUR
100,1000,0000000296,,20241207,2023,0010001430,2763.75,EUR
100,2000,0000000090,,20221028,2024,0010001431,4332.68,EUR
100,1000,0000000238,,20230910,2023,0010001432,3400.38,EUR
100,2000,0000000248,,20241126,2024,0010001433,2124.89,EUR
100,1000,0000000374,,20240322,2023,0010001434,968.39,EUR
100,2000,0000000496,,20230608,2024,0010001435,3414.06,EUR
100,1000,0000000296,,20230722,2023,0010001436,894.18,EUR
100,2000,0000000078,,20230829,2024,0010001437,1112.06,EUR
100,1000,0000000044,,20220111,2023,0010001438,2804.95,EUR
100,2000,0000000166,,20220503,2024,0010001439,3524.93,EUR
100,1000,0000000144,,20220510,2023,0010001440,2068.01,EUR
100,2000,0000000463,,20240912,2024,0010001441,3966.09,EUR
100,1000,0000000017,,20230215,2023,0010001442,2387.5,EUR
100,2000,0000000275,,20230226,2024,0010001443,2208.02,EUR
100,1000,0000000031,,20220620,2023,0010001444,3202.8,EUR
100,2000,0000000020,,20240329,2024,0010001445,4187.92,EUR
100,1000,0000000468,,20230107,2023,0010001446,1905.82,EUR
100,2000,0000000084,,20240622,2024,0010001447,3081.47,EUR
100,1000,0000000388,,20220216,2023,0010001448,1562.86,EUR
100,2000,0000000478,,20240907,2024,0010001449,872.17,EUR
100,1000,0000000409,,20221109,2023,0010001450,484.97,EUR
100,2000,0000000168,,20230803,2024,0010001451,2371.62,EUR
100,1000,0000000013,,20241226,2023,0010001452,658.62,EUR
100,2000,0000000090,,20240806,2024,0010001453,4256.42,EUR
100,1000,0000000096,,20221014,2023,0010001454,949.13,EUR
100,2000,0000000441,,20230913,2024,0010001455,3730.87,EUR
100,1000,0000000338,,20240722,2023,0010001456,606.27,EUR
100,2000,0000000384,,20231109,2024,0010001457,1329.74,EUR
100,1000,0000000063,,20230624,2023,0010001458,2046.53,EUR
100,2000,0000000275,,20230627,2024,0010001459,2368.19,EUR
100,1000,0000000457,,20220411,2023,0010001460,612.77,EUR
100,2000,0000000133,,20220308,2024,0010001461,470.6,EUR
100,1000,0000000108,,20240118,2023,0010001462,3381.05,EUR
100,2000,0000000331,,20221108,2024,0010001463,1632.98,EUR
100,1000,0000000048,,20220213,2023,0010001464,2705.57,EUR
100,2000,0000000044,,20240317,2024,0010001465,1564.02,EUR
100,1000,0000000249,,20230823,2023,0010001466,3675.15,EUR
100,2000,0000000401,,20230411,2024,0010001467,528.65,EUR
100,1000,0000000050,,20231111,2023,0010001468,707.92,EUR
100,2000,0000000365,,20230515,2024,0010001469,3234.74,EUR
100,1000,0000000385,,20220506,2023,0010001470,1469.4,EUR
100,2000,0000000030,,20230422,2024,0010001471,3615.55,EUR
100,1000,0000000447,,20241114,2023,0010001472,996.62,EUR
100,2000,0000000084,,20220519,2024,0010001473,4554.12,EUR
100,1000,0000000278,,20221125,2023,0010001474,1023.61,EUR
100,2000,0000000359,,20241008,2024,0010001475,2263.62,EUR
100,1000,0000000385,,20221104,2023,0010001476,1624.03,EUR
100,2000,0000000035,,20240603,2024,0010001477,1681.82,EUR
100,1000,0000000331,,20221029,2023,0010001478,2314.8,EUR
100,2000,0000000258,,20220116,2024,0010001479,3849.33,EUR
100,1000,0000000196,,20220413,2023,0010001480,2973.69,EUR
100,2000,0000000246,,20230923,2024,0010001481,4834.86,EUR
100,1000,0000000463,,20230725,2023,0010001482,1313.0,EUR
100,2000,0000000461,,20230113,2024,0010001483,3342.23,EUR
100,1000,0000000012,,20231117,2023,0010001484,3323.54,EUR
100,2000,0000000237,,20220410,2024,0010001485,2655.07,EUR
100,1000,0000000172,,20240721,2023,0010001486,2029.96,EUR
100,2000,0000000154,,20240104,2024,0010001487,4525.19,EUR
100,1000,0000000135,,20240605,2023,0010001488,4952.08,EUR
100,2000,0000000290,,20241025,2024,0010001489,3893.5,EUR
100,1000,0000000085,,20230629,2023,0010001490,3937.07,EUR
100,2000,0000000370,,20220807,2024,0010001491,1318.45,EUR
100,1000,0000000237,,20240721,2023,0010001492,3843.29,EUR
100,2000,0000000154,,20221025,2024,0010001493,1643.71,EUR
100,1000,0000000087,,20240102,2023,0010001494,4648.1,EUR
100,2000,0000000330,,20220825,2024,0010001495,4429.76,EUR
100,1000,0000000310,,20240322,2023,0010001496,1088.27,EUR
100,2000,0000000224,,20240804,2024,0010001497,2809.1,EUR
100,1000,0000000044,,20240808,2023,0010001498,3882.72,EUR
100,2000,0000000422,,20231231,2024,0010001499,1096.17,EUR
100,1000,0000000009,,20220226,2023,0010001500,797.19,EUR
100,2000,0000000401,,20220829,2024,0010001501,4493.06,EUR
100,1000,0000000139,,20230711,2023,0010001502,1076.58,EUR
100,2000,0000000456,,20220304,2024,0010001503,1814.91,EUR
100,1000,0000000445,,20220713,2023,0010001504,4389.09,EUR
100,2000,0000000195,,20230101,2024,0010001505,702.98,EUR
100,1000,0000000158,,20221129,2023,0010001506,4782.66,EUR
100,2000,0000000127,,20221231,2024,0010001507,1504.94,EUR
100,1000,0000000417,,20240803,2023,0010001508,4102.23,EUR
100,2000,0000000258,,20240209,2024,0010001509,3700.35,EUR
100,1000,0000000397,,20230125,2023,0010001510,2965.38,EUR
100,2000,0000000284,,20240416,2024,0010001511,2073.57,EUR
100,1000,0000000137,,20231207,2023,0010001512,4891.85,EUR
100,2000,0000000052,,20220423,2024,0010001513,1154.9,EUR
100,1000,0000000343,,20231117,2023,0010001514,2059.8,EUR
100,2000,0000000225,,20220203,2024,0010001515,1975.55,EUR
100,1000,0000000083,,20230728,2023,0010001516,4446.03,EUR
100,2000,0000000017,,20220407,2024,0010001517,2613.98,EUR
100,1000,0000000312,,20221211,2023,0010001518,2785.25,EUR
100,2000,0000000444,,20230323,2024,0010001519,608.08,EUR
100,1000,0000000437,,20240107,2023,0010001520,1398.66,EUR
100,2000,0000000429,,20230717,2024,0010001521,3387.25,EUR
100,1000,0000000076,,20240506,2023,0010001522,2083.04,EUR
100,2000,0000000306,,20230219,2024,0010001523,1678.59,EUR
100,1000,0000000351,,20221023,2023,0010001524,2538.67,EUR
100,2000,0000000175,,20241107,2024,0010001525,2320.92,EUR
100,1000,0000000440,,20221223,2023,0010001526,4107.25,EUR
100,2000,0000000082,,20231018,2024,0010001527,1474.82,EUR
100,1000,0000000222,,20230109,2023,0010001528,211.43,EUR
100,2000,0000000379,,20220820,2024,0010001529,1059.96,EUR
100,1000,0000000389,,20230323,2023,0010001530,515.24,EUR
100,2000,0000000065,,20221028,2024,0010001531,923.48,EUR
100,1000,0000000271,,20220526,2023,0010001532,1680.04,EUR
100,2000,0000000050,,20220808,2024,0010001533,2134.2,EUR
100,1000,0000000011,,20220327,2023,0010001534,4647.48,EUR
100,2000,0000000347,,20231129,2024,0010001535,1090.47,EUR
100,1000,0000000316,,20230904,2023,0010001536,1359.45,EUR
100,2000,0000000236,,20230918,2024,0010001537,1187.08,EUR
100,1000,0000000123,,20240529,2023,0010001538,917.15,EUR
100,2000,0000000356,,20220211,2024,0010001539,4902.07,EUR
100,1000,0000000176,,20220814,2023,0010001540,2783.27,EUR
100,2000,0000000495,,20240118,2024,0010001541,2783.92,EUR
100,1000,0000000381,,20230811,2023,0010001542,3167.74,EUR
100,2000,0000000017,,20240513,2024,0010001543,1593.31,EUR
100,1000,0000000466,,20220317,2023,0010001544,4820.25,EUR
100,2000,0000000248,,20240605,2024,0010001545,2535.34,EUR
100,1000,0000000229,,20230921,2023,0010001546,4552.94,EUR
100,2000,0000000402,,20230803,2024,0010001547,4224.56,EUR
100,1000,0000000119,,20240207,2023,0010001548,714.78,EUR
100,2000,0000000128,,20230919,2024,0010001549,3414.13,EUR
100,1000,0000000375,,20240406,2023,0010001550,4013.15,EUR
100,2000,0000000217,,20230704,2024,0010001551,163.45,EUR
100,1000,0000000256,,20240112,2023,0010001552,3367.52,EUR
100,2000,0000000470,,20220830,2024,0010001553,3708.41,EUR
100,1000,0000000433,,20240701,2023,0010001554,4948.68,EUR
100,2000,0000000199,,20220422,2024,0010001555,3025.44,EUR
100,1000,0000000255,,20240422,2023,0010001556,3320.25,EUR
100,2000,0000000396,,20231010,2024,0010001557,2074.83,EUR
100,1000,0000000064,,20240630,2023,0010001558,1327.02,EUR
100,2000,0000000064,,20240901,2024,0010001559,2967.93,EUR
100,1000,0000000149,,20220224,2023,0010001560,3163.62,EUR
100,2000,0000000217,,20220528,2024,0010001561,4569.61,EUR
100,1000,0000000035,,20240627,2023,0010001562,446.6,EUR
100,2000,0000000228,,20230805,2024,0010001563,3157.72,EUR
100,1000,0000000486,,20240508,2023,0010001564,2738.89,EUR
100,2000,0000000365,,20230713,2024,0010001565,3506.16,EUR
100,1000,0000000472,,20220325,2023,0010001566,115.85,EUR
100,2000,0000000454,,20230808,2024,0010001567,514.33,EUR
100,1000,0000000071,,20240930,2023,0010001568,313.91,EUR
100,2000,0000000170,,20221021,2024,0010001569,4010.02,EUR
100,1000,0000000411,,20240315,2023,0010001570,1292.31,EUR
100,2000,0000000012,,20230416,2024,0010001571,3799.64,EUR
100,1000,0000000065,,20231013,2023,0010001572,4213.58,EUR
100,2000,0000000360,,20240102,2024,0010001573,3390.24,EUR
100,1000,0000000154,,20230416,2023,0010001574,1543.65,EUR
100,2000,0000000192,,20240916,2024,0010001575,622.41,EUR
100,1000,0000000046,,20220620,2023,0010001576,1277.48,EUR
100,2000,0000000262,,20230916,2024,0010001577,3263.81,EUR
100,1000,0000000274,,20220415,2023,0010001578,1748.85,EUR
100,2000,0000000383,,20240719,2024,0010001579,4470.79,EUR
100,1000,0000000250,,20221029,2023,0010001580,1872.81,EUR
100,2000,0000000274,,20231209,2024,0010001581,1370.16,EUR
100,1000,0000000081,,20240207,2023,0010001582,4467.45,EUR
100,2000,0000000037,,20240117,2024,0010001583,3046.96,EUR
100,1000,0000000021,,20221205,2023,0010001584,918.52,EUR
100,2000,0000000105,,20220802,2024,0010001585,4310.86,EUR
100,1000,0000000426,,20240324,2023,0010001586,3978.81,EUR
100,2000,0000000168,,20231002,2024,0010001587,3386.46,EUR
100,1000,0000000082,,20241006,2023,0010001588,461.61,EUR
100,2000,0000000011,,20220304,2024,0010001589,1613.57,EUR
100,1000,0000000178,,20220530,2023,0010001590,1107.0,EUR
100,2000,0000000308,,20240919,2024,0010001591,1689.61,EUR
100,1000,0000000253,,20240607,2023,0010001592,3162.12,EUR
100,2000,0000000485,,20231112,2024,0010001593,4421.56,EUR
100,1000,0000000421,,20221110,2023,0010001594,3716.47,EUR
100,2000,0000000160,,20241204,2024,0010001595,2270.49,EUR
100,1000,0000000142,,20230303,2023,0010001596,4231.1,EUR
100,2000,0000000326,,20231207,2024,0010001597,601.15,EUR
100,1000,0000000387,,20231019,2023,0010001598,1726.8,EUR
100,2000,0000000467,,20230927,2024,0010001599,290.06,EUR
100,1000,0000000358,,20220309,2023,0010001600,3986.88,EUR
100,2000,0000000224,,20220817,2024,0010001601,2146.28,EUR
100,1000,0000000111,,20220226,2023,0010001602,3209.33,EUR
100,2000,0000000396,,20231115,2024,0010001603,2016.81,EUR
100,1000,0000000036,,20221229,2023,0010001604,525.05,EUR
100,2000,0000000116,,20220301,2024,0010001605,246.01,EUR
100,1000,0000000280,,20221224,2023,0010001606,3515.84,EUR
100,2000,0000000031,,20220320,2024,0010001607,1584.82,EUR
100,1000,0000000130,,20240317,2023,0010001608,3328.37,EUR
100,2000,0000000344,,20230410,2024,0010001609,4334.5,EUR
100,1000,0000000186,,20220822,2023,0010001610,1252.97,EUR
100,2000,0000000461,,20240818,2024,0010001611,1602.81,EUR
100,1000,0000000090,,20241016,2023,0010001612,2909.99,EUR
100,2000,0000000094,,20240611,2024,0010001613,4695.37,EUR
100,1000,0000000425,,20220817,2023,0010001614,3149.32,EUR
100,2000,0000000081,,20240121,2024,0010001615,2585.34,EUR
100,1000,0000000378,,20240210,2023,0010001616,1881.61,EUR
100,2000,0000000164,,20240204,2024,0010001617,4575.53,EUR
100,1000,0000000098,,20230821,2023,0010001618,2262.7,EUR
100,2000,0000000115,,20241220,2024,0010001619,2412.72,EUR
100,1000,0000000038,,20220104,2023,0010001620,4166.63,EUR
100,2000,0000000416,,20220601,2024,0010001621,3054.27,EUR
100,1000,0000000218,,20240812,2023,0010001622,3908.4,EUR
100,2000,0000000399,,20240426,2024,0010001623,1881.29,EUR
100,1000,0000000057,,20230924,2023,0010001624,4296.34,EUR
100,2000,0000000367,,20230421,2024,0010001625,974.46,EUR
100,1000,0000000421,,20220701,2023,0010001626,3514.44,EUR
100,2000,0000000169,,20240319,2024,0010001627,2983.13,EUR
100,1000,0000000155,,20241202,2023,0010001628,2347.34,EUR
100,2000,0000000273,,20221013,2024,0010001629,3436.5,EUR
100,1000,0000000228,,20220503,2023,0010001630,1303.91,EUR
100,2000,0000000118,,20240619,2024,0010001631,4857.7,EUR
100,1000,0000000177,,20240211,2023,0010001632,3143.04,EUR
100,2000,0000000127,,20220831,2024,0010001633,2363.38,EUR
100,1000,0000000156,,20220705,2023,0010001634,996.76,EUR
100,2000,0000000436,,20231102,2024,0010001635,3987.19,EUR
100,1000,0000000381,,20231026,2023,0010001636,1454.98,EUR
100,2000,0000000400,,20220322,2024,0010001637,4711.88,EUR
100,1000,0000000230,,20231125,2023,0010001638,3360.74,EUR
100,2000,0000000499,,20240822,2024,0010001639,4781.58,EUR
100,1000,0000000308,,20220310,2023,0010001640,2321.01,EUR
100,2000,0000000465,,20220115,2024,0010001641,1270.31,EUR
100,1000,0000000353,,20240109,2023,0010001642,4412.16,EUR
100,2000,0000000296,,20230430,2024,0010001643,1797.65,EUR
100,1000,0000000081,,20241218,2023,0010001644,4699.51,EUR
100,2000,0000000185,,20240923,2024,0010001645,4358.91,EUR
100,1000,0000000298,,20221019,2023,0010001646,626.26,EUR
100,2000,0000000438,,20220914,2024,0010001647,3934.33,EUR
100,1000,0000000095,,20230412,2023,0010001648,3123.53,EUR
100,2000,0000000330,,20220914,2024,0010001649,4625.61,EUR
100,1000,0000000245,,20231126,2023,0010001650,2378.2,EUR
100,2000,0000000327,,20231222,2024,0010001651,2633.69,EUR
100,1000,0000000032,,20220110,2023,0010001652,3584.55,EUR
100,2000,0000000272,,20220302,2024,0010001653,1419.82,EUR
100,1000,0000000288,,20240207,2023,0010001654,3252.72,EUR
100,2000,0000000222,,20230519,2024,0010001655,570.74,EUR
100,1000,0000000147,,20230525,2023,0010001656,4608.38,EUR
100,2000,0000000473,,20230531,2024,0010001657,4911.08,EUR
100,1000,0000000098,,20220917,2023,0010001658,1361.59,EUR
100,2000,0000000358,,20240404,2024,0010001659,3554.39,EUR
100,1000,0000000305,,20220405,2023,0010001660,2101.41,EUR
100,2000,0000000313,,20221029,2024,0010001661,4467.21,EUR
100,1000,0000000108,,20231215,2023,0010001662,802.18,EUR
100,2000,0000000358,,20240128,2024,0010001663,1548.52,EUR
100,1000,0000000300,,20230621,2023,0010001664,3506.84,EUR
100,2000,0000000187,,20240722,2024,0010001665,857.38,EUR
100,1000,0000000141,,20220303,2023,0010001666,3572.85,EUR
100,2000,0000000100,,20230311,2024,0010001667,3069.56,EUR
100,1000,0000000020,,20230220,2023,0010001668,2706.2,EUR
100,2000,0000000443,,20231118,2024,0010001669,4655.97,EUR
100,1000,0000000323,,20241116,2023,0010001670,4403.4,EUR
100,2000,0000000273,,20240529,2024,0010001671,4388.68,EUR
100,1000,0000000235,,20241215,2023,0010001672,2687.49,EUR
100,2000,0000000096,,20230221,2024,0010001673,3947.96,EUR
100,1000,0000000464,,20230819,2023,0010001674,1236.47,EUR
100,2000,0000000431,,20230901,2024,0010001675,566.85,EUR
100,1000,0000000161,,20221205,2023,0010001676,3851.31,EUR
100,2000,0000000287,,20230329,2024,0010001677,602.48,EUR
100,1000,0000000401,,20241006,2023,0010001678,863.22,EUR
100,2000,0000000149,,20230412,2024,0010001679,3844.48,EUR
100,1000,0000000333,,20240930,2023,0010001680,4179.56,EUR
100,2000,0000000250,,20230109,2024,0010001681,427.41,EUR
100,1000,0000000422,,20220111,2023,0010001682,4948.17,EUR
100,2000,0000000058,,20240409,2024,0010001683,1516.44,EUR
100,1000,0000000175,,20230908,2023,0010001684,3946.59,EUR
100,2000,0000000410,,20221218,2024,0010001685,113.56,EUR
100,1000,0000000321,,20220727,2023,0010001686,895.84,EUR
100,2000,0000000456,,20240920,2024,0010001687,3431.14,EUR
100,1000,0000000407,,20220721,2023,0010001688,4547.85,EUR
100,2000,0000000481,,20240331,2024,0010001689,3747.09,EUR
100,1000,0000000261,,20231007,2023,0010001690,4570.39,EUR
100,2000,0000000486,,20220427,2024,0010001691,842.45,EUR
100,1000,0000000367,,20220205,2023,0010001692,4483.61,EUR
100,2000,0000000258,,20231223,2024,0010001693,3319.88,EUR
100,1000,0000000264,,20220807,2023,0010001694,4454.39,EUR
100,2000,0000000253,,20230511,2024,0010001695,4864.94,EUR
100,1000,0000000072,,20240407,2023,0010001696,3631.71,EUR
100,2000,0000000271,,20220730,2024,0010001697,4416.13,EUR
100,1000,0000000322,,20240725,2023,0010001698,4425.64,EUR
100,2000,0000000197,,20231015,2024,0010001699,323.54,EUR
100,1000,0000000171,,20221130,2023,0010001700,1950.84,EUR
100,2000,0000000089,,20230627,2024,0010001701,560.73,EUR
100,1000,0000000452,,20221226,2023,0010001702,1718.43,EUR
100,2000,0000000063,,20220824,2024,0010001703,447.37,EUR
100,1000,0000000362,,20230727,2023,0010001704,618.67,EUR
100,2000,0000000398,,20230301,2024,0010001705,1630.09,EUR
100,1000,0000000072,,20231121,2023,0010001706,4605.68,EUR
100,2000,0000000480,,20220806,2024,0010001707,1088.76,EUR
100,1000,0000000248,,20220606,2023,0010001708,930.32,EUR
100,2000,0000000348,,20220201,2024,0010001709,4595.87,EUR
100,1000,0000000221,,20231005,2023,0010001710,2458.63,EUR
100,2000,0000000268,,20230901,2024,0010001711,1014.45,EUR
100,1000,0000000311,,20241206,2023,0010001712,153.88,EUR
100,2000,0000000128,,20220720,2024,0010001713,1628.87,EUR
100,1000,0000000421,,20230720,2023,0010001714,2073.41,EUR
100,2000,0000000438,,20240802,2024,0010001715,4736.1,EUR
100,1000,0000000387,,20240410,2023,0010001716,440.7,EUR
100,2000,0000000122,,20241211,2024,0010001717,3134.91,EUR
100,1000,0000000020,,20220720,2023,0010001718,1896.06,EUR
100,2000,0000000277,,20221126,2024,0010001719,2411.36,EUR
100,1000,0000000127,,20230101,2023,0010001720,2175.13,EUR
100,2000,0000000349,,20240922,2024,0010001721,2756.48,EUR
100,1000,0000000271,,20240706,2023,0010001722,3276.7,EUR
100,2000,0000000064,,20241118,2024,0010001723,201.2,EUR
100,1000,0000000416,,20220218,2023,0010001724,1097.33,EUR
100,2000,0000000324,,20221206,2024,0010001725,3495.19,EUR
100,1000,0000000146,,20230108,2023,0010001726,1573.45,EUR
100,2000,0000000230,,20220531,2024,0010001727,1736.72,EUR
100,1000,0000000209,,20231129,2023,0010001728,3154.13,EUR
100,2000,0000000061,,20240310,2024,0010001729,1278.76,EUR
100,1000,0000000228,,20231129,2023,0010001730,1152.29,EUR
100,2000,0000000236,,20240722,2024,0010001731,2203.43,EUR
100,1000,0000000371,,20230919,2023,0010001732,2232.54,EUR
100,2000,0000000339,,20230909,2024,0010001733,934.05,EUR
100,1000,0000000068,,20220714,2023,0010001734,4891.75,EUR
100,2000,0000000500,,20230930,2024,0010001735,2540.04,EUR
100,1000,0000000383,,20240831,2023,0010001736,4489.67,EUR
100,2000,0000000500,,20230321,2024,0010001737,4062.93,EUR
100,1000,0000000153,,20220522,2023,0010001738,989.84,EUR
100,2000,0000000456,,20230116,2024,0010001739,4466.83,EUR
100,1000,0000000092,,20230325,2023,0010001740,3832.65,EUR
100,2000,0000000352,,20221023,2024,0010001741,4333.9,EUR
100,1000,0000000223,,20220823,2023,0010001742,4302.68,EUR
100,2000,0000000428,,20240724,2024,0010001743,4900.14,EUR
100,1000,0000000194,,20240122,2023,0010001744,1552.69,EUR
100,2000,0000000104,,20240606,2024,0010001745,904.92,EUR
100,1000,0000000117,,20240729,2023,0010001746,3046.2,EUR
100,2000,0000000432,,20240815,2024,0010001747,434.21,EUR
100,1000,0000000301,,20240311,2023,0010001748,382.83,EUR
100,2000,0000000008,,20240608,2024,0010001749,271.6,EUR
