MANDT,LGNUM,LQNUM,MATNR,WERKS,LGTYP,LGPLA,GESME,MEINS
100,100,LQ00001164,MAT000173,1000,010,010-14-02,3342.5,KG
100,200,LQ00001165,MAT000132,1400,020,020-47-05,8607.58,KG
100,100,LQ00001166,MAT000428,1300,001,001-09-03,7644.59,KG
100,200,LQ00001167,MAT000418,1000,002,002-21-05,8398.48,ST
100,200,LQ00001168,MAT000289,1300,010,010-40-03,136.0,KG
100,200,LQ00001169,MAT000130,1400,020,020-03-01,7659.43,KG
100,100,LQ00001170,MAT000074,1100,001,001-13-04,8019.87,KG
100,100,LQ00001171,MAT000494,1000,002,002-42-05,4353.4,KG
100,100,LQ00001172,MAT000071,1000,010,010-17-04,8647.74,KG
100,100,LQ00001173,MAT000020,1100,003,003-22-04,5398.66,KG
100,200,LQ00001174,MAT000214,1100,001,001-16-01,2463.36,ST
100,100,LQ00001175,MAT000386,1400,003,003-04-05,8717.14,ST
100,200,LQ00001176,MAT000487,1400,001,001-13-03,5552.91,ST
100,100,LQ00001177,MAT000285,1200,001,001-28-05,1893.59,KG
100,100,LQ00001178,MAT000173,1200,002,002-40-01,2773.87,ST
100,200,LQ00001179,MAT000268,1200,010,010-12-03,9816.32,KG
100,100,LQ00001180,MAT000194,1300,020,020-47-05,1137.4,KG
100,200,LQ00001181,MAT000323,1300,002,002-45-03,7113.56,KG
100,200,LQ00001182,MAT000387,1100,002,002-13-02,4307.71,KG
100,200,LQ00001183,MAT000286,1400,001,001-42-01,4765.34,ST
100,200,LQ00001184,MAT000113,1000,003,003-48-05,1344.86,ST
100,200,LQ00001185,MAT000185,1400,003,003-21-04,4385.32,KG
100,200,LQ00001186,MAT000185,1200,003,003-27-03,2376.72,ST
100,200,LQ00001187,MAT000081,1300,001,001-29-03,548.41,KG
100,200,LQ00001188,MAT000204,1200,020,020-19-04,5658.35,ST
100,100,LQ00001189,MAT000483,1300,001,001-36-02,3832.78,KG
100,200,LQ00001190,MAT000101,1400,002,002-20-04,8514.27,ST
100,200,LQ00001191,MAT000489,1300,010,010-44-01,33.82,KG
100,200,LQ00001192,MAT000215,1300,001,001-34-02,9406.06,KG
100,200,LQ00001193,MAT000228,1000,001,001-18-05,6739.29,KG
100,200,LQ00001194,MAT000007,1000,003,003-50-03,7672.64,KG
100,200,LQ00001195,MAT000478,1000,001,001-05-04,7433.2,ST
100,200,LQ00001196,MAT000369,1300,003,003-11-03,2060.89,KG
100,200,LQ00001197,MAT000012,1100,020,020-48-05,9043.45,ST
100,200,LQ00001198,MAT000239,1300,010,010-35-01,3692.86,KG
100,200,LQ00001199,MAT000484,1000,002,002-37-04,7283.86,KG
100,100,LQ00001200,MAT000457,1100,020,020-01-03,7539.9,KG
100,100,LQ00001201,MAT000063,1100,002,002-15-01,9338.68,KG
100,200,LQ00001202,MAT000182,1200,003,003-34-01,9114.35,KG
100,200,LQ00001203,MAT000070,1300,002,002-06-05,487.72,KG
100,100,LQ00001204,MAT000289,1000,001,001-21-02,8769.22,KG
100,100,LQ00001205,MAT000102,1100,020,020-24-02,9016.23,KG
100,200,LQ00001206,MAT000056,1300,020,020-33-04,8376.12,KG
100,200,LQ00001207,MAT000044,1000,020,020-20-01,5025.31,KG
100,200,LQ00001208,MAT000067,1100,020,020-13-02,4606.38,KG
100,200,LQ00001209,MAT000499,1400,010,010-14-02,2753.63,ST
100,100,LQ00001210,MAT000048,1000,020,020-10-02,2740.75,KG
100,100,LQ00001211,MAT000165,1000,010,010-40-01,142.05,KG
100,100,LQ00001212,MAT000449,1400,020,020-42-04,4527.86,KG
100,200,LQ00001213,MAT000231,1300,020,020-46-04,5864.21,KG
100,200,LQ00001214,MAT000257,1400,001,001-07-01,1876.22,KG
100,200,LQ00001215,MAT000250,1300,002,002-16-05,1036.06,ST
100,100,LQ00001216,MAT000474,1000,003,003-48-03,202.8,KG
100,200,LQ00001217,MAT000170,1100,002,002-32-01,4112.12,KG
100,100,LQ00001218,MAT000073,1200,020,020-07-02,216.65,ST
100,100,LQ00001219,MAT000110,1400,001,001-13-03,9639.84,KG
100,100,LQ00001220,MAT000116,1100,010,010-37-02,1389.61,KG
100,200,LQ00001221,MAT000369,1400,001,001-31-03,1588.73,ST
100,200,LQ00001222,MAT000211,1300,010,010-12-05,8999.36,KG
100,100,LQ00001223,MAT000432,1400,010,010-24-04,6610.71,KG
100,100,LQ00001224,MAT000192,1400,003,003-47-02,7271.7,KG
100,200,LQ00001225,MAT000262,1200,003,003-04-01,3198.89,KG
100,100,LQ00001226,MAT000378,1200,010,010-41-04,9356.03,ST
100,200,LQ00001227,MAT000142,1300,020,020-38-01,8211.9,ST
100,100,LQ00001228,MAT000303,1200,002,002-14-02,5838.75,ST
100,200,LQ00001229,MAT000333,1400,003,003-49-03,2589.34,KG
100,200,LQ00001230,MAT000028,1400,001,001-16-04,7958.45,KG
100,100,LQ00001231,MAT000304,1400,003,003-45-03,7384.74,KG
100,200,LQ00001232,MAT000126,1400,020,020-35-05,1831.86,ST
100,100,LQ00001233,MAT000011,1200,020,020-15-05,4412.8,ST
100,200,LQ00001234,MAT000428,1300,020,020-30-02,7313.45,KG
100,200,LQ00001235,MAT000437,1100,010,010-17-03,2344.72,KG
100,200,LQ00001236,MAT000299,1000,020,020-02-04,6833.16,KG
100,100,LQ00001237,MAT000186,1400,001,001-42-03,933.78,KG
100,200,LQ00001238,MAT000442,1000,003,003-33-04,8014.16,KG
100,100,LQ00001239,MAT000489,1100,002,002-09-02,6119.26,ST
100,100,LQ00001240,MAT000274,1000,003,003-02-04,2554.16,KG
100,200,LQ00001241,MAT000324,1300,003,003-41-05,161.74,ST
100,100,LQ00001242,MAT000320,1300,020,020-10-03,1629.57,KG
100,200,LQ00001243,MAT000451,1200,020,020-08-02,2271.23,ST
100,100,LQ00001244,MAT000261,1200,020,020-50-02,8108.42,KG
100,100,LQ00001245,MAT000333,1100,020,020-18-02,302.45,KG
100,200,LQ00001246,MAT000380,1100,002,002-24-03,5346.18,KG
100,100,LQ00001247,MAT000290,1000,003,003-06-05,5919.87,KG
100,100,LQ00001248,MAT000135,1400,001,001-44-01,8490.8,KG
100,200,LQ00001249,MAT000223,1400,003,003-46-05,2190.88,KG
100,100,LQ00001250,MAT000210,1000,002,002-47-02,1104.53,KG
100,200,LQ00001251,MAT000335,1300,003,003-03-04,9580.66,KG
100,100,LQ00001252,MAT000216,1100,020,020-46-05,4418.89,ST
100,100,LQ00001253,MAT000272,1000,003,003-27-02,2882.17,KG
100,100,LQ00001254,MAT000426,1000,010,010-30-01,239.78,ST
100,100,LQ00001255,MAT000105,1300,010,010-28-04,8300.66,KG
100,100,LQ00001256,MAT000352,1400,003,003-40-05,9031.94,KG
100,200,LQ00001257,MAT000130,1200,020,020-41-02,7652.38,KG
100,200,LQ00001258,MAT000401,1400,003,003-32-02,3786.54,KG
100,200,LQ00001259,MAT000065,1400,001,001-22-02,2623.45,ST
100,200,LQ00001260,MAT000384,1300,010,010-03-02,6446.42,KG
100,100,LQ00001261,MAT000248,1100,002,002-03-03,2431.72,KG
100,200,LQ00001262,MAT000355,1100,020,020-11-04,8208.05,ST
100,200,LQ00001263,MAT000296,1000,010,010-02-05,8342.35,ST
100,100,LQ00001264,MAT000124,1400,020,020-24-02,5008.71,KG
100,200,LQ00001265,MAT000307,1300,020,020-10-05,7005.79,ST
100,200,LQ00001266,MAT000230,1200,002,002-09-03,6817.46,KG
100,100,LQ00001267,MAT000452,1400,001,001-11-03,9582.33,KG
100,100,LQ00001268,MAT000436,1100,002,002-32-05,189.99,KG
100,200,LQ00001269,MAT000305,1200,003,003-17-03,7325.73,KG
100,100,LQ00001270,MAT000009,1100,020,020-31-01,1565.64,KG
100,100,LQ00001271,MAT000464,1100,020,020-16-04,1666.58,KG
100,200,LQ00001272,MAT000412,1100,020,020-08-04,7985.85,KG
100,100,LQ00001273,MAT000026,1200,010,010-25-02,9383.58,KG
100,100,LQ00001274,MAT000104,1200,003,003-46-05,6529.72,KG
100,100,LQ00001275,MAT000323,1400,010,010-10-05,4762.7,ST
100,100,LQ00001276,MAT000033,1200,002,002-35-03,8205.91,KG
100,100,LQ00001277,MAT000019,1000,010,010-46-02,5875.91,KG
100,100,LQ00001278,MAT000253,1000,001,001-18-02,9829.75,ST
100,200,LQ00001279,MAT000112,1100,002,002-25-05,274.86,KG
100,200,LQ00001280,MAT000067,1100,002,002-29-03,5484.45,ST
100,200,LQ00001281,MAT000378,1200,002,002-31-05,772.25,KG
100,200,LQ00001282,MAT000017,1100,003,003-46-03,3777.35,KG
100,100,LQ00001283,MAT000066,1400,001,001-18-05,3874.98,KG
100,100,LQ00001284,MAT000221,1200,010,010-03-04,7457.68,KG
100,200,LQ00001285,MAT000141,1200,001,001-44-03,4161.99,KG
100,200,LQ00001286,MAT000053,1200,003,003-20-02,1369.59,KG
100,200,LQ00001287,MAT000498,1300,002,002-48-05,5555.23,KG
100,100,LQ00001288,MAT000014,1100,020,020-34-03,4237.66,KG
100,200,LQ00001289,MAT000314,1200,001,001-33-05,4804.27,KG
100,100,LQ00001290,MAT000448,1000,001,001-11-03,6677.24,ST
100,100,LQ00001291,MAT000052,1000,003,003-40-02,6059.87,ST
100,100,LQ00001292,MAT000041,1100,020,020-40-03,9902.22,ST
100,200,LQ00001293,MAT000280,1000,010,010-06-02,5679.19,KG
100,200,LQ00001294,MAT000302,1400,003,003-12-05,7825.85,KG
100,100,LQ00001295,MAT000326,1100,003,003-24-01,4050.61,ST
100,200,LQ00001296,MAT000471,1300,020,020-33-05,5758.03,KG
100,200,LQ00001297,MAT000105,1400,010,010-43-01,3840.66,KG
100,200,LQ00001298,MAT000076,1300,010,010-08-03,4340.94,KG
100,200,LQ00001299,MAT000211,1100,002,002-36-01,3783.96,KG
100,100,LQ00001300,MAT000490,1300,003,003-28-03,5502.17,ST
100,200,LQ00001301,MAT000108,1400,010,010-44-05,7705.64,KG
100,100,LQ00001302,MAT000294,1400,001,001-25-01,5536.98,KG
100,200,LQ00001303,MAT000403,1300,010,010-27-04,1312.67,ST
100,100,LQ00001304,MAT000198,1100,010,010-14-04,2662.64,KG
100,100,LQ00001305,MAT000052,1200,010,010-47-01,3775.4,KG
100,200,LQ00001306,MAT000236,1100,010,010-27-04,3929.64,KG
100,200,LQ00001307,MAT000282,1100,003,003-06-02,3780.24,KG
100,100,LQ00001308,MAT000005,1100,001,001-50-05,1138.0,KG
100,200,LQ00001309,MAT000093,1200,002,002-44-02,824.77,KG
100,100,LQ00001310,MAT000433,1100,010,010-11-04,9063.87,ST
100,100,LQ00001311,MAT000375,1300,020,020-07-03,6979.45,KG
100,100,LQ00001312,MAT000223,1100,020,020-32-03,2247.58,KG
100,100,LQ00001313,MAT000180,1300,003,003-28-05,5168.4,KG
100,200,LQ00001314,MAT000497,1200,010,010-15-03,1139.11,KG
100,100,LQ00001315,MAT000132,1200,020,020-49-04,2070.82,ST
100,100,LQ00001316,MAT000345,1400,003,003-20-03,7454.15,KG
100,200,LQ00001317,MAT000260,1300,001,001-48-05,7211.34,KG
100,200,LQ00001318,MAT000051,1400,010,010-44-01,9844.68,KG
100,100,LQ00001319,MAT000333,1100,020,020-32-01,4878.76,ST
100,200,LQ00001320,MAT000034,1100,020,020-29-05,7816.18,KG
100,200,LQ00001321,MAT000099,1100,020,020-27-01,628.84,KG
100,100,LQ00001322,MAT000271,1300,002,002-29-04,1360.49,KG
100,100,LQ00001323,MAT000484,1400,003,003-50-01,2138.04,ST
100,200,LQ00001324,MAT000066,1300,020,020-24-04,1102.17,KG
100,100,LQ00001325,MAT000274,1400,002,002-02-02,6748.38,KG
100,100,LQ00001326,MAT000351,1400,003,003-21-01,2760.33,ST
100,200,LQ00001327,MAT000417,1400,020,020-15-03,8478.99,KG
100,200,LQ00001328,MAT000113,1400,003,003-47-05,3941.68,ST
100,200,LQ00001329,MAT000276,1100,010,010-50-03,6509.25,KG
100,100,LQ00001330,MAT000402,1400,003,003-13-05,701.52,ST
100,200,LQ00001331,MAT000098,1200,001,001-44-02,5205.51,ST
100,200,LQ00001332,MAT000458,1000,001,001-09-01,6911.41,ST
100,100,LQ00001333,MAT000395,1100,002,002-41-04,6360.16,KG
100,100,LQ00001334,MAT000022,1400,002,002-38-05,3022.72,KG
100,200,LQ00001335,MAT000389,1400,002,002-22-03,2403.43,KG
100,100,LQ00001336,MAT000135,1000,001,001-10-01,4805.03,KG
100,100,LQ00001337,MAT000356,1400,001,001-17-01,7702.69,KG
100,200,LQ00001338,MAT000072,1100,001,001-26-02,8752.87,KG
100,200,LQ00001339,MAT000170,1000,010,010-08-02,1446.54,ST
100,100,LQ00001340,MAT000115,1300,001,001-36-01,239.16,KG
100,100,LQ00001341,MAT000195,1400,001,001-39-05,68.56,KG
100,200,LQ00001342,MAT000014,1300,001,001-28-02,8113.26,KG
100,100,LQ00001343,MAT000268,1300,001,001-22-02,9559.56,KG
100,200,LQ00001344,MAT000405,1100,010,010-14-01,294.11,KG
100,200,LQ00001345,MAT000309,1300,001,001-16-01,4168.66,KG
100,200,LQ00001346,MAT000012,1400,002,002-36-03,3863.54,KG
100,100,LQ00001347,MAT000067,1100,020,020-36-03,7702.27,KG
100,100,LQ00001348,MAT000126,1200,001,001-03-05,132.47,KG
100,100,LQ00001349,MAT000176,1100,020,020-06-04,3151.44,KG
100,200,LQ00001350,MAT000416,1000,002,002-26-05,7415.58,KG
100,200,LQ00001351,MAT000207,1000,010,010-08-01,8526.94,KG
100,100,LQ00001352,MAT000134,1200,001,001-02-02,8516.85,KG
100,200,LQ00001353,MAT000018,1000,001,001-28-05,5271.03,ST
100,200,LQ00001354,MAT000239,1000,002,002-40-02,7104.23,KG
100,200,LQ00001355,MAT000213,1400,020,020-09-04,8896.01,KG
100,100,LQ00001356,MAT000478,1100,001,001-09-02,9691.31,KG
100,200,LQ00001357,MAT000045,1200,020,020-43-04,4025.68,KG
100,200,LQ00001358,MAT000002,1400,010,010-48-04,6273.56,KG
100,100,LQ00001359,MAT000271,1000,003,003-36-05,497.9,KG
100,100,LQ00001360,MAT000325,1400,010,010-22-02,3592.68,KG
100,100,LQ00001361,MAT000440,1000,003,003-45-05,5373.16,KG
100,200,LQ00001362,MAT000217,1400,001,001-02-01,4884.89,KG
100,200,LQ00001363,MAT000105,1100,010,010-40-03,8981.3,KG
100,200,LQ00001364,MAT000168,1100,001,001-36-05,5939.95,ST
100,200,LQ00001365,MAT000412,1200,003,003-28-05,3446.45,KG
100,200,LQ00001366,MAT000305,1000,001,001-07-05,1237.63,KG
100,200,LQ00001367,MAT000307,1300,003,003-31-04,1085.7,KG
100,100,LQ00001368,MAT000310,1400,001,001-43-03,9741.14,KG
100,100,LQ00001369,MAT000022,1000,010,010-44-05,8266.35,ST
100,200,LQ00001370,MAT000438,1100,010,010-13-01,9780.23,KG
100,200,LQ00001371,MAT000285,1300,003,003-25-04,1592.86,ST
100,100,LQ00001372,MAT000373,1400,003,003-39-04,414.33,KG
100,200,LQ00001373,MAT000140,1400,003,003-16-01,9947.52,ST
100,100,LQ00001374,MAT000095,1200,003,003-48-02,5408.29,ST
100,200,LQ00001375,MAT000224,1300,001,001-02-04,9776.54,ST
100,200,LQ00001376,MAT000303,1000,010,010-12-04,2967.03,KG
100,200,LQ00001377,MAT000389,1400,001,001-44-02,1424.56,KG
100,200,LQ00001378,MAT000296,1300,020,020-44-03,2958.96,ST
100,100,LQ00001379,MAT000486,1200,001,001-40-04,2536.78,ST
100,100,LQ00001380,MAT000410,1100,003,003-08-02,2408.85,KG
100,200,LQ00001381,MAT000055,1400,002,002-14-01,2172.59,ST
100,100,LQ00001382,MAT000040,1200,003,003-11-04,3716.83,ST
100,200,LQ00001383,MAT000259,1300,003,003-22-01,7123.89,KG
100,100,LQ00001384,MAT000065,1200,003,003-44-05,2990.55,ST
100,200,LQ00001385,MAT000005,1100,002,002-05-04,7892.56,KG
100,100,LQ00001386,MAT000419,1400,002,002-28-03,5771.11,KG
100,200,LQ00001387,MAT000136,1200,010,010-40-04,7734.92,ST
100,200,LQ00001388,MAT000446,1300,010,010-42-03,8971.73,ST
100,100,LQ00001389,MAT000469,1000,003,003-21-01,3685.13,KG
100,200,LQ00001390,MAT000478,1400,002,002-37-04,6349.93,ST
100,200,LQ00001391,MAT000040,1300,003,003-29-05,6143.89,KG
100,200,LQ00001392,MAT000432,1400,002,002-16-01,7994.31,KG
100,200,LQ00001393,MAT000496,1000,020,020-46-05,8335.48,KG
100,100,LQ00001394,MAT000325,1100,010,010-46-05,7999.52,KG
100,100,LQ00001395,MAT000294,1300,001,001-36-05,3802.04,ST
100,200,LQ00001396,MAT000009,1300,010,010-40-01,6483.79,KG
100,100,LQ00001397,MAT000423,1200,003,003-23-04,123.51,ST
100,100,LQ00001398,MAT000264,1400,003,003-31-04,5327.01,ST
100,100,LQ00001399,MAT000077,1000,003,003-14-04,8964.51,ST
100,100,LQ00001400,MAT000242,1000,002,002-44-02,5984.58,KG
100,200,LQ00001401,MAT000069,1100,020,020-45-02,8547.77,KG
100,200,LQ00001402,MAT000257,1000,003,003-45-04,7692.11,KG
100,100,LQ00001403,MAT000066,1400,001,001-12-03,9492.34,KG
100,100,LQ00001404,MAT000218,1400,020,020-11-01,8470.24,KG
100,100,LQ00001405,MAT000433,1000,010,010-19-05,5359.49,KG
100,200,LQ00001406,MAT000156,1200,020,020-04-05,414.02,ST
100,200,LQ00001407,MAT000075,1300,010,010-28-02,1959.06,KG
100,100,LQ00001408,MAT000451,1400,010,010-21-03,3761.74,KG
100,100,LQ00001409,MAT000203,1300,001,001-11-02,3339.11,ST
100,100,LQ00001410,MAT000382,1100,001,001-37-01,6301.54,ST
100,200,LQ00001411,MAT000294,1000,020,020-02-01,3655.57,KG
100,100,LQ00001412,MAT000426,1300,010,010-21-04,3142.24,KG
100,200,LQ00001413,MAT000071,1000,001,001-38-04,4754.14,KG
100,200,LQ00001414,MAT000473,1000,020,020-02-02,4622.63,ST
100,200,LQ00001415,MAT000281,1200,010,010-28-04,371.48,KG
100,100,LQ00001416,MAT000339,1000,003,003-35-03,5483.48,ST
100,200,LQ00001417,MAT000431,1000,020,020-43-04,3767.79,ST
100,100,LQ00001418,MAT000407,1000,002,002-10-05,2189.31,KG
100,200,LQ00001419,MAT000236,1200,010,010-32-04,767.6,KG
100,200,LQ00001420,MAT000469,1400,020,020-38-01,614.11,KG
100,100,LQ00001421,MAT000167,1300,001,001-01-04,9625.51,ST
100,100,LQ00001422,MAT000061,1400,010,010-27-04,9748.78,ST
100,200,LQ00001423,MAT000036,1200,003,003-47-01,6241.26,KG
100,200,LQ00001424,MAT000461,1200,001,001-14-04,7155.18,ST
100,200,LQ00001425,MAT000137,1400,001,001-11-05,1134.23,KG
100,100,LQ00001426,MAT000335,1400,001,001-46-01,2652.97,KG
100,200,LQ00001427,MAT000413,1100,002,002-05-03,245.17,KG
100,100,LQ00001428,MAT000490,1300,010,010-06-01,3867.38,KG
100,100,LQ00001429,MAT000419,1400,010,010-36-03,1129.69,KG
100,100,LQ00001430,MAT000225,1000,010,010-41-04,4008.57,KG
100,200,LQ00001431,MAT000315,1400,001,001-15-05,9253.2,KG
100,100,LQ00001432,MAT000451,1400,003,003-14-05,2117.79,KG
100,100,LQ00001433,MAT000489,1400,002,002-43-02,8792.02,KG
100,200,LQ00001434,MAT000010,1400,002,002-28-03,8861.24,KG
100,200,LQ00001435,MAT000455,1300,010,010-41-04,1351.07,KG
100,100,LQ00001436,MAT000100,1200,020,020-34-02,9244.4,ST
100,100,LQ00001437,MAT000203,1100,010,010-25-03,1063.7,KG
100,100,LQ00001438,MAT000088,1100,010,010-13-05,4831.14,KG
100,100,LQ00001439,MAT000478,1200,001,001-38-05,3022.87,KG
100,100,LQ00001440,MAT000269,1300,003,003-43-01,8383.26,KG
100,200,LQ00001441,MAT000125,1300,020,020-30-03,4188.18,KG
100,200,LQ00001442,MAT000155,1300,010,010-16-02,156.88,KG
100,200,LQ00001443,MAT000376,1000,020,020-17-01,3437.25,KG
100,200,LQ00001444,MAT000487,1200,002,002-47-05,4282.31,ST
100,100,LQ00001445,MAT000459,1000,020,020-37-02,8036.3,ST
100,200,LQ00001446,MAT000194,1100,020,020-49-05,4650.83,KG
100,100,LQ00001447,MAT000096,1400,010,010-26-03,9579.27,KG
100,200,LQ00001448,MAT000253,1400,003,003-27-03,5054.01,KG
100,200,LQ00001449,MAT000124,1300,001,001-23-01,5288.81,KG
100,100,LQ00001450,MAT000381,1100,002,002-14-02,305.53,KG
100,200,LQ00001451,MAT000269,1400,010,010-44-01,5611.0,KG
100,100,LQ00001452,MAT000433,1100,020,020-42-02,7922.82,ST
100,200,LQ00001453,MAT000384,1000,020,020-18-05,5523.86,KG
100,200,LQ00001454,MAT000371,1400,001,001-26-03,2826.11,ST
100,100,LQ00001455,MAT000314,1400,010,010-30-04,2497.08,KG
100,200,LQ00001456,MAT000397,1100,010,010-04-02,859.67,KG
100,200,LQ00001457,MAT000441,1300,002,002-06-05,4163.65,KG
100,200,LQ00001458,MAT000367,1400,003,003-20-01,8317.15,KG
100,200,LQ00001459,MAT000287,1400,001,001-15-04,6552.25,KG
100,100,LQ00001460,MAT000389,1000,002,002-03-03,2641.88,KG
100,200,LQ00001461,MAT000033,1300,003,003-33-05,4376.14,KG
100,100,LQ00001462,MAT000017,1100,010,010-15-02,6810.61,KG
100,200,LQ00001463,MAT000124,1200,020,020-35-02,1039.87,KG
100,100,LQ00001464,MAT000116,1400,010,010-02-04,3784.31,KG
100,200,LQ00001465,MAT000012,1300,002,002-44-01,5055.42,KG
100,200,LQ00001466,MAT000204,1100,010,010-06-05,53.03,ST
100,200,LQ00001467,MAT000370,1200,003,003-14-01,8979.74,KG
100,100,LQ00001468,MAT000206,1200,002,002-49-01,7023.14,KG
100,100,LQ00001469,MAT000181,1200,010,010-12-03,2094.62,KG
100,200,LQ00001470,MAT000252,1300,003,003-14-03,8750.09,KG
100,200,LQ00001471,MAT000267,1000,010,010-47-02,1376.89,KG
100,100,LQ00001472,MAT000214,1000,001,001-32-04,9490.81,KG
100,200,LQ00001473,MAT000247,1100,002,002-36-02,5627.62,ST
100,200,LQ00001474,MAT000306,1400,001,001-40-02,1862.14,ST
100,200,LQ00001475,MAT000400,1400,003,003-11-05,5586.64,KG
100,100,LQ00001476,MAT000324,1000,002,002-08-03,7779.12,KG
100,100,LQ00001477,MAT000194,1200,020,020-28-05,1718.94,KG
100,100,LQ00001478,MAT000140,1100,002,002-22-01,8268.31,ST
100,100,LQ00001479,MAT000188,1200,001,001-16-03,6933.28,KG
100,200,LQ00001480,MAT000242,1000,003,003-03-01,1504.56,KG
100,200,LQ00001481,MAT000346,1000,001,001-09-05,4714.95,KG
100,100,LQ00001482,MAT000421,1100,003,003-20-01,7732.32,ST
100,100,LQ00001483,MAT000472,1400,002,002-48-04,9657.2,ST
100,200,LQ00001484,MAT000193,1000,001,001-43-01,3417.12,KG
100,100,LQ00001485,MAT000350,1400,003,003-26-02,2666.59,KG
100,200,LQ00001486,MAT000194,1200,003,003-24-04,4926.64,ST
100,100,LQ00001487,MAT000165,1200,003,003-10-03,2170.69,KG
100,100,LQ00001488,MAT000292,1400,003,003-32-02,8256.32,KG
100,200,LQ00001489,MAT000389,1400,001,001-28-01,6656.8,ST
100,200,LQ00001490,MAT000369,1100,003,003-03-02,6296.94,ST
100,200,LQ00001491,MAT000319,1400,001,001-17-03,7167.52,KG
100,200,LQ00001492,MAT000372,1300,010,010-10-02,3969.15,KG
100,100,LQ00001493,MAT000269,1300,002,002-46-05,7458.53,ST
100,200,LQ00001494,MAT000415,1200,001,001-26-04,5538.49,ST
100,200,LQ00001495,MAT000238,1200,010,010-03-04,3687.88,KG
100,100,LQ00001496,MAT000290,1300,003,003-27-05,165.14,KG
100,200,LQ00001497,MAT000427,1100,001,001-41-01,802.1,ST
100,200,LQ00001498,MAT000136,1100,010,010-05-03,7675.71,ST
100,200,LQ00001499,MAT000455,1400,002,002-02-02,7187.28,KG
100,100,LQ00001500,MAT000260,1000,020,020-45-04,7208.07,ST
100,200,LQ00001501,MAT000332,1000,002,002-22-05,5501.91,KG
100,200,LQ00001502,MAT000487,1400,020,020-13-02,2305.52,ST
100,200,LQ00001503,MAT000028,1200,002,002-49-01,5953.22,KG
100,100,LQ00001504,MAT000249,1000,020,020-35-04,8429.86,KG
100,100,LQ00001505,MAT000146,1400,010,010-31-05,2727.84,KG
100,100,LQ00001506,MAT000076,1200,020,020-02-01,9663.05,ST
100,100,LQ00001507,MAT000460,1400,003,003-03-01,5651.86,ST
100,200,LQ00001508,MAT000121,1100,001,001-33-02,8161.6,KG
100,200,LQ00001509,MAT000435,1200,001,001-27-03,2122.88,KG
100,100,LQ00001510,MAT000373,1300,001,001-12-05,2667.15,ST
100,200,LQ00001511,MAT000059,1000,003,003-21-02,2480.55,KG
100,200,LQ00001512,MAT000461,1100,001,001-42-05,7971.14,ST
100,100,LQ00001513,MAT000267,1200,003,003-33-05,8077.11,KG
100,100,LQ00001514,MAT000446,1000,010,010-35-03,5903.73,KG
100,100,LQ00001515,MAT000343,1000,020,020-02-02,7366.49,KG
100,200,LQ00001516,MAT000263,1000,001,001-46-01,1619.68,KG
100,200,LQ00001517,MAT000100,1200,002,002-49-05,8172.56,KG
100,100,LQ00001518,MAT000216,1300,010,010-15-02,70.24,ST
100,200,LQ00001519,MAT000253,1000,002,002-06-03,5571.64,ST
100,200,LQ00001520,MAT000063,1100,002,002-34-05,5166.88,ST
100,100,LQ00001521,MAT000088,1400,010,010-07-04,6204.07,ST
100,200,LQ00001522,MAT000492,1100,010,010-34-02,8465.45,ST
100,200,LQ00001523,MAT000382,1400,002,002-35-02,1034.11,KG
100,100,LQ00001524,MAT000023,1200,001,001-34-03,4763.74,ST
100,100,LQ00001525,MAT000293,1300,010,010-44-05,3445.94,KG
100,200,LQ00001526,MAT000164,1300,003,003-21-04,9919.7,KG
100,100,LQ00001527,MAT000124,1100,001,001-17-04,3630.61,ST
100,200,LQ00001528,MAT000281,1200,002,002-22-02,5089.43,KG
100,100,LQ00001529,MAT000142,1000,001,001-35-02,3396.05,ST
100,100,LQ00001530,MAT000340,1000,020,020-04-02,8624.93,ST
100,100,LQ00001531,MAT000350,1200,020,020-32-01,7394.31,KG
100,200,LQ00001532,MAT000475,1100,001,001-41-01,7238.91,KG
100,200,LQ00001533,MAT000399,1400,003,003-21-04,2233.27,KG
100,100,LQ00001534,MAT000279,1300,003,003-25-04,7411.95,KG
100,100,LQ00001535,MAT000080,1000,001,001-45-02,490.92,KG
100,200,LQ00001536,MAT000463,1200,003,003-12-04,5559.18,KG
100,200,LQ00001537,MAT000257,1300,010,010-10-03,8398.46,KG
100,200,LQ00001538,MAT000073,1400,002,002-13-05,8308.76,KG
100,200,LQ00001539,MAT000041,1400,010,010-15-03,3325.44,ST
100,200,LQ00001540,MAT000462,1100,010,010-04-01,6728.4,KG
100,200,LQ00001541,MAT000225,1200,003,003-23-04,3965.73,KG
100,200,LQ00001542,MAT000497,1300,020,020-15-02,6527.35,KG
100,100,LQ00001543,MAT000481,1400,001,001-15-02,3200.57,ST
100,200,LQ00001544,MAT000329,1300,001,001-35-04,5256.1,ST
100,100,LQ00001545,MAT000201,1400,003,003-45-05,9045.27,KG
100,200,LQ00001546,MAT000460,1000,002,002-38-01,2148.91,ST
100,200,LQ00001547,MAT000159,1000,020,020-41-01,2586.83,KG
100,200,LQ00001548,MAT000048,1100,001,001-20-04,1932.41,KG
100,200,LQ00001549,MAT000273,1300,010,010-04-03,9079.37,KG
100,100,LQ00001550,MAT000201,1300,003,003-25-02,5127.07,KG
100,200,LQ00001551,MAT000027,1000,020,020-15-04,5453.99,KG
