MANDT,EBELN,EBELP,MATNR,MENGE,MEINS,NETPR,WAERS,WERKS
100,4500008417,00010,MAT000116,16694,KG,3.29,EUR,1000
100,4500008417,00020,MAT000105,2079,KG,10.55,EUR,1000
100,4500008417,00030,MAT000269,46065,KG,0.55,EUR,1300
100,4500008418,00010,MAT000203,1282,KG,13.18,EUR,1100
100,4500008418,00020,MAT000366,23895,KG,6.62,EUR,1300
100,4500008418,00030,MAT000128,4099,KG,11.04,EUR,1400
100,4500008419,00010,MAT000492,28429,KG,10.82,EUR,1400
100,4500008419,00020,MAT000114,12186,KG,11.48,EUR,1300
100,4500008420,00010,MAT000492,26423,KG,10.78,EUR,1200
100,4500008420,00020,MAT000436,9632,KG,14.34,EUR,1000
100,4500008421,00010,MAT000309,17077,KG,10.03,EUR,1100
100,4500008421,00020,MAT000362,6872,KG,1.58,EUR,1200
100,4500008422,00010,MAT000409,35246,KG,1.23,EUR,1400
100,4500008423,00010,MAT000243,41558,KG,9.22,EUR,1000
100,4500008423,00020,MAT000330,25636,KG,4.3,EUR,1400
100,4500008423,00030,MAT000292,4381,KG,7.22,EUR,1200
100,4500008424,00010,MAT000048,40461,KG,8.92,EUR,1000
100,4500008424,00020,MAT000445,15870,KG,12.76,EUR,1400
100,4500008425,00010,MAT000232,24257,KG,14.84,EUR,1300
100,4500008426,00010,MAT000346,42613,KG,11.86,EUR,1100
100,4500008427,00010,MAT000277,33639,KG,4.17,EUR,1400
100,4500008427,00020,MAT000461,9425,KG,3.73,EUR,1300
100,4500008428,00010,MAT000038,15684,KG,11.66,EUR,1400
100,4500008428,00020,MAT000269,418,KG,8.45,EUR,1400
100,4500008428,00030,MAT000284,22968,KG,0.51,EUR,1100
100,4500008429,00010,MAT000165,31732,KG,3.83,EUR,1200
100,4500008429,00020,MAT000136,38886,KG,5.37,EUR,1400
100,4500008430,00010,MAT000334,38494,KG,3.25,EUR,1200
100,4500008430,00020,MAT000110,38268,KG,10.57,EUR,1200
100,4500008431,00010,MAT000088,26592,KG,14.98,EUR,1400
100,4500008431,00020,MAT000472,12298,KG,10.81,EUR,1200
100,4500008432,00010,MAT000097,18508,KG,1.79,EUR,1300
100,4500008432,00020,MAT000052,10322,KG,2.44,EUR,1100
100,4500008432,00030,MAT000470,39553,KG,0.96,EUR,1000
100,4500008433,00010,MAT000110,35809,KG,2.02,EUR,1000
100,4500008434,00010,MAT000362,19536,KG,10.93,EUR,1100
100,4500008435,00010,MAT000496,24289,KG,3.47,EUR,1000
100,4500008436,00010,MAT000394,13943,KG,6.27,EUR,1300
100,4500008436,00020,MAT000234,5016,KG,3.42,EUR,1300
100,4500008437,00010,MAT000207,19662,KG,8.13,EUR,1100
100,4500008438,00010,MAT000123,20038,KG,11.1,EUR,1000
100,4500008438,00020,MAT000284,25205,KG,4.2,EUR,1300
100,4500008438,00030,MAT000043,2057,KG,14.83,EUR,1100
100,4500008438,00040,MAT000286,44009,KG,1.03,EUR,1000
100,4500008439,00010,MAT000482,43785,KG,6.75,EUR,1000
100,4500008439,00020,MAT000277,46999,KG,4.84,EUR,1100
100,4500008439,00030,MAT000271,44796,KG,6.4,EUR,1000
100,4500008440,00010,MAT000366,30802,KG,2.31,EUR,1300
100,4500008440,00020,MAT000223,7333,KG,13.55,EUR,1300
100,4500008440,00030,MAT000058,16277,KG,4.16,EUR,1100
100,4500008441,00010,MAT000099,37047,KG,11.58,EUR,1400
100,4500008441,00020,MAT000208,10936,KG,11.52,EUR,1200
100,4500008442,00010,MAT000043,25302,KG,2.69,EUR,1100
100,4500008442,00020,MAT000204,18118,KG,11.82,EUR,1000
100,4500008443,00010,MAT000393,2172,KG,13.71,EUR,1400
100,4500008443,00020,MAT000328,1866,KG,13.22,EUR,1300
100,4500008444,00010,MAT000373,44642,KG,10.33,EUR,1300
100,4500008445,00010,MAT000461,11997,KG,9.57,EUR,1300
100,4500008446,00010,MAT000049,32054,KG,14.84,EUR,1100
100,4500008447,00010,MAT000212,39536,KG,4.99,EUR,1100
100,4500008447,00020,MAT000034,26799,KG,9.14,EUR,1200
100,4500008447,00030,MAT000438,7338,KG,3.64,EUR,1100
100,4500008448,00010,MAT000257,45850,KG,13.15,EUR,1200
100,4500008448,00020,MAT000209,39680,KG,2.19,EUR,1300
100,4500008449,00010,MAT000460,21608,KG,12.58,EUR,1200
100,4500008449,00020,MAT000467,9041,KG,11.28,EUR,1200
100,4500008449,00030,MAT000460,49514,KG,12.14,EUR,1400
100,4500008450,00010,MAT000388,316,KG,1.42,EUR,1100
100,4500008451,00010,MAT000409,39350,KG,11.27,EUR,1200
100,4500008451,00020,MAT000298,37048,KG,12.62,EUR,1400
100,4500008452,00010,MAT000051,42546,KG,3.98,EUR,1400
100,4500008452,00020,MAT000492,12901,KG,6.38,EUR,1400
100,4500008452,00030,MAT000044,7401,KG,11.21,EUR,1200
100,4500008453,00010,MAT000208,29542,KG,14.04,EUR,1100
100,4500008454,00010,MAT000243,3152,KG,11.02,EUR,1100
100,4500008454,00020,MAT000331,48452,KG,10.37,EUR,1400
100,4500008454,00030,MAT000039,9370,KG,6.4,EUR,1200
100,4500008455,00010,MAT000047,33525,KG,11.48,EUR,1200
100,4500008455,00020,MAT000116,30717,KG,1.56,EUR,1200
100,4500008456,00010,MAT000207,12923,KG,0.88,EUR,1400
100,4500008456,00020,MAT000229,28899,KG,13.72,EUR,1100
100,4500008457,00010,MAT000292,30522,KG,8.19,EUR,1300
100,4500008457,00020,MAT000295,16090,KG,10.36,EUR,1100
100,4500008457,00030,MAT000094,40959,KG,6.68,EUR,1200
100,4500008458,00010,MAT000033,25012,KG,14.59,EUR,1200
100,4500008458,00020,MAT000094,40701,KG,13.26,EUR,1400
100,4500008459,00010,MAT000236,27690,KG,2.8,EUR,1400
100,4500008459,00020,MAT000041,40107,KG,9.54,EUR,1300
100,4500008460,00010,MAT000389,8619,KG,10.94,EUR,1100
100,4500008460,00020,MAT000094,14647,KG,10.44,EUR,1200
100,4500008460,00030,MAT000398,30455,KG,10.06,EUR,1100
100,4500008461,00010,MAT000437,7863,KG,14.99,EUR,1000
100,4500008461,00020,MAT000298,14494,KG,13.41,EUR,1200
100,4500008461,00030,MAT000164,8858,KG,13.91,EUR,1000
100,4500008462,00010,MAT000334,43637,KG,10.34,EUR,1100
100,4500008463,00010,MAT000248,15532,KG,11.79,EUR,1300
100,4500008464,00010,MAT000330,632,KG,5.51,EUR,1200
100,4500008464,00020,MAT000450,27019,KG,11.54,EUR,1000
100,4500008464,00030,MAT000096,14549,KG,12.15,EUR,1300
100,4500008465,00010,MAT000461,16230,KG,4.52,EUR,1100
100,4500008465,00020,MAT000389,31037,KG,13.41,EUR,1100
100,4500008466,00010,MAT000436,35734,KG,1.16,EUR,1300
100,4500008467,00010,MAT000392,2228,KG,10.17,EUR,1200
100,4500008467,00020,MAT000351,12429,KG,10.93,EUR,1200
100,4500008468,00010,MAT000314,40459,KG,1.72,EUR,1000
100,4500008469,00010,MAT000186,45451,KG,4.18,EUR,1100
100,4500008469,00020,MAT000437,43594,KG,12.21,EUR,1000
100,4500008469,00030,MAT000394,4781,KG,6.77,EUR,1000
100,4500008469,00040,MAT000085,33432,KG,4.53,EUR,1200
100,4500008470,00010,MAT000366,25538,KG,14.61,EUR,1300
100,4500008470,00020,MAT000448,24446,KG,0.89,EUR,1200
100,4500008470,00030,MAT000212,29421,KG,1.29,EUR,1100
100,4500008471,00010,MAT000277,16909,KG,0.63,EUR,1000
100,4500008471,00020,MAT000408,21302,KG,0.85,EUR,1300
100,4500008472,00010,MAT000203,11499,KG,8.64,EUR,1400
100,4500008472,00020,MAT000457,39661,KG,5.29,EUR,1400
100,4500008473,00010,MAT000407,17586,KG,14.03,EUR,1400
100,4500008473,00020,MAT000390,21991,KG,1.63,EUR,1400
100,4500008473,00030,MAT000330,10666,KG,12.41,EUR,1100
100,4500008473,00040,MAT000037,1688,KG,7.54,EUR,1100
100,4500008474,00010,MAT000229,15603,KG,10.44,EUR,1300
100,4500008474,00020,MAT000196,37330,KG,14.69,EUR,1000
100,4500008474,00030,MAT000286,35866,KG,9.04,EUR,1400
100,4500008475,00010,MAT000094,18645,KG,8.81,EUR,1100
100,4500008475,00020,MAT000448,31736,KG,6.17,EUR,1200
100,4500008475,00030,MAT000284,33947,KG,1.4,EUR,1000
100,4500008476,00010,MAT000480,41496,KG,12.56,EUR,1100
100,4500008477,00010,MAT000277,1894,KG,10.77,EUR,1100
100,4500008478,00010,MAT000045,5397,KG,8.26,EUR,1400
100,4500008479,00010,MAT000482,48953,KG,1.8,EUR,1000
100,4500008479,00020,MAT000128,41308,KG,7.12,EUR,1300
100,4500008479,00030,MAT000208,1669,KG,11.76,EUR,1200
100,4500008480,00010,MAT000389,41732,KG,2.42,EUR,1400
100,4500008480,00020,MAT000137,43038,KG,1.73,EUR,1100
100,4500008480,00030,MAT000196,41327,KG,1.71,EUR,1300
100,4500008481,00010,MAT000336,10282,KG,9.91,EUR,1300
100,4500008481,00020,MAT000045,6899,KG,6.83,EUR,1000
100,4500008481,00030,MAT000105,5321,KG,7.01,EUR,1400
100,4500008482,00010,MAT000207,7968,KG,11.1,EUR,1300
100,4500008482,00020,MAT000314,19452,KG,14.17,EUR,1100
100,4500008482,00030,MAT000114,4958,KG,6.07,EUR,1200
100,4500008483,00010,MAT000212,8527,KG,11.36,EUR,1200
100,4500008484,00010,MAT000485,8180,KG,5.26,EUR,1000
100,4500008484,00020,MAT000052,46397,KG,10.69,EUR,1200
100,4500008484,00030,MAT000043,38573,KG,9.51,EUR,1200
100,4500008484,00040,MAT000204,21594,KG,6.86,EUR,1300
100,4500008485,00010,MAT000450,26496,KG,11.89,EUR,1400
100,4500008486,00010,MAT000387,46305,KG,8.02,EUR,1000
100,4500008486,00020,MAT000196,49460,KG,7.9,EUR,1300
100,4500008486,00030,MAT000048,15158,KG,3.11,EUR,1100
100,4500008487,00010,MAT000393,13946,KG,6.8,EUR,1100
100,4500008487,00020,MAT000482,34570,KG,3.23,EUR,1400
100,4500008487,00030,MAT000116,47582,KG,13.29,EUR,1300
100,4500008488,00010,MAT000042,16530,KG,11.99,EUR,1300
100,4500008489,00010,MAT000114,37978,KG,7.1,EUR,1300
100,4500008489,00020,MAT000498,26732,KG,9.14,EUR,1000
100,4500008490,00010,MAT000257,5865,KG,4.86,EUR,1200
100,4500008490,00020,MAT000260,42689,KG,0.74,EUR,1300
100,4500008490,00030,MAT000388,16481,KG,5.66,EUR,1400
100,4500008491,00010,MAT000390,47006,KG,6.86,EUR,1100
100,4500008491,00020,MAT000395,42701,KG,6.01,EUR,1100
100,4500008491,00030,MAT000460,43575,KG,2.71,EUR,1000
100,4500008491,00040,MAT000309,22623,KG,4.17,EUR,1100
100,4500008492,00010,MAT000115,3993,KG,6.66,EUR,1200
100,4500008492,00020,MAT000212,24387,KG,3.48,EUR,1200
100,4500008492,00030,MAT000147,20115,KG,7.25,EUR,1300
100,4500008493,00010,MAT000480,4476,KG,2.53,EUR,1100
100,4500008493,00020,MAT000442,9858,KG,3.3,EUR,1200
100,4500008494,00010,MAT000336,24185,KG,1.26,EUR,1200
100,4500008494,00020,MAT000244,11014,KG,1.82,EUR,1400
100,4500008494,00030,MAT000489,45247,KG,7.89,EUR,1200
100,4500008495,00010,MAT000306,11791,KG,8.29,EUR,1200
100,4500008496,00010,MAT000302,18213,KG,5.25,EUR,1000
100,4500008496,00020,MAT000460,46747,KG,1.71,EUR,1100
100,4500008496,00030,MAT000047,35934,KG,8.4,EUR,1100
100,4500008497,00010,MAT000081,2941,KG,6.33,EUR,1100
100,4500008497,00020,MAT000098,15032,KG,13.55,EUR,1300
100,4500008498,00010,MAT000493,16235,KG,8.56,EUR,1100
100,4500008498,00020,MAT000390,5273,KG,1.79,EUR,1300
100,4500008498,00030,MAT000473,5173,KG,12.49,EUR,1100
100,4500008498,00040,MAT000380,34939,KG,14.18,EUR,1300
100,4500008499,00010,MAT000457,32996,KG,11.68,EUR,1300
100,4500008499,00020,MAT000034,10222,KG,3.75,EUR,1100
100,4500008500,00010,MAT000481,17474,KG,1.55,EUR,1200
100,4500008500,00020,MAT000047,20700,KG,13.59,EUR,1000
100,4500008501,00010,MAT000438,7202,KG,6.71,EUR,1400
100,4500008501,00020,MAT000202,36202,KG,11.3,EUR,1100
100,4500008501,00030,MAT000295,16441,KG,13.31,EUR,1300
100,4500008501,00040,MAT000165,44566,KG,12.05,EUR,1300
100,4500008502,00010,MAT000302,9351,KG,5.17,EUR,1400
100,4500008502,00020,MAT000346,27902,KG,3.08,EUR,1000
100,4500008503,00010,MAT000470,47288,KG,14.74,EUR,1200
100,4500008503,00020,MAT000387,16193,KG,14.82,EUR,1000
100,4500008503,00030,MAT000110,37257,KG,9.01,EUR,1000
100,4500008504,00010,MAT000252,10876,KG,9.55,EUR,1000
100,4500008504,00020,MAT000053,44605,KG,6.04,EUR,1100
100,4500008505,00010,MAT000043,29661,KG,14.26,EUR,1200
100,4500008505,00020,MAT000307,45295,KG,11.72,EUR,1300
100,4500008505,00030,MAT000047,26618,KG,8.35,EUR,1200
100,4500008506,00010,MAT000116,20319,KG,13.07,EUR,1000
100,4500008507,00010,MAT000207,26895,KG,11.78,EUR,1100
100,4500008508,00010,MAT000384,7802,KG,7.02,EUR,1100
100,4500008508,00020,MAT000105,19057,KG,4.31,EUR,1300
100,4500008509,00010,MAT000232,19262,KG,10.42,EUR,1400
100,4500008509,00020,MAT000081,38928,KG,13.66,EUR,1400
100,4500008509,00030,MAT000452,28980,KG,8.66,EUR,1100
100,4500008510,00010,MAT000244,11051,KG,2.68,EUR,1200
100,4500008510,00020,MAT000123,37877,KG,4.87,EUR,1000
100,4500008510,00030,MAT000041,12860,KG,12.26,EUR,1300
100,4500008511,00010,MAT000394,13146,KG,1.54,EUR,1200
100,4500008511,00020,MAT000035,42331,KG,5.93,EUR,1100
100,4500008511,00030,MAT000389,28584,KG,3.3,EUR,1100
100,4500008512,00010,MAT000162,35832,KG,1.19,EUR,1100
100,4500008513,00010,MAT000105,46524,KG,1.14,EUR,1100
100,4500008513,00020,MAT000116,7804,KG,10.05,EUR,1100
100,4500008513,00030,MAT000291,842,KG,4.45,EUR,1000
100,4500008514,00010,MAT000478,48463,KG,10.42,EUR,1100
100,4500008514,00020,MAT000380,8287,KG,5.93,EUR,1000
100,4500008515,00010,MAT000407,37079,KG,7.63,EUR,1300
100,4500008516,00010,MAT000410,3695,KG,5.79,EUR,1200
100,4500008516,00020,MAT000105,11595,KG,13.48,EUR,1200
100,4500008517,00010,MAT000366,49984,KG,2.88,EUR,1100
100,4500008518,00010,MAT000382,30927,KG,5.23,EUR,1100
100,4500008518,00020,MAT000328,49930,KG,5.73,EUR,1400
100,4500008519,00010,MAT000331,48997,KG,6.96,EUR,1300
100,4500008520,00010,MAT000045,10210,KG,8.1,EUR,1000
100,4500008520,00020,MAT000410,18475,KG,9.14,EUR,1000
100,4500008521,00010,MAT000227,35561,KG,11.54,EUR,1100
100,4500008522,00010,MAT000036,41425,KG,7.4,EUR,1400
100,4500008522,00020,MAT000099,28883,KG,0.78,EUR,1200
100,4500008523,00010,MAT000393,44681,KG,13.4,EUR,1000
100,4500008523,00020,MAT000260,18328,KG,8.19,EUR,1200
100,4500008523,00030,MAT000202,26050,KG,12.02,EUR,1300
100,4500008524,00010,MAT000298,19468,KG,8.93,EUR,1300
100,4500008525,00010,MAT000208,8804,KG,0.75,EUR,1100
100,4500008525,00020,MAT000470,42425,KG,10.83,EUR,1400
100,4500008525,00030,MAT000157,21130,KG,10.86,EUR,1400
100,4500008525,00040,MAT000302,26093,KG,3.83,EUR,1200
100,4500008526,00010,MAT000207,33595,KG,12.17,EUR,1300
100,4500008526,00020,MAT000442,1007,KG,8.93,EUR,1100
100,4500008527,00010,MAT000437,24986,KG,5.7,EUR,1100
100,4500008527,00020,MAT000185,8235,KG,2.04,EUR,1100
100,4500008527,00030,MAT000476,12208,KG,3.46,EUR,1200
100,4500008527,00040,MAT000478,17406,KG,10.07,EUR,1300
100,4500008528,00010,MAT000244,13920,KG,13.01,EUR,1100
100,4500008528,00020,MAT000050,46528,KG,5.57,EUR,1400
100,4500008529,00010,MAT000370,21675,KG,6.98,EUR,1000
100,4500008529,00020,MAT000164,33598,KG,2.2,EUR,1400
100,4500008530,00010,MAT000147,8572,KG,4.62,EUR,1300
100,4500008530,00020,MAT000241,35613,KG,5.09,EUR,1000
100,4500008530,00030,MAT000046,48766,KG,14.24,EUR,1200
100,4500008531,00010,MAT000098,22056,KG,2.84,EUR,1400
100,4500008532,00010,MAT000394,41890,KG,6.61,EUR,1000
100,4500008532,00020,MAT000485,29522,KG,12.46,EUR,1400
100,4500008532,00030,MAT000295,37536,KG,8.17,EUR,1000
100,4500008533,00010,MAT000277,3543,KG,1.11,EUR,1000
100,4500008534,00010,MAT000307,5991,KG,12.77,EUR,1400
100,4500008535,00010,MAT000094,15242,KG,9.29,EUR,1000
100,4500008535,00020,MAT000034,4051,KG,3.66,EUR,1400
100,4500008536,00010,MAT000088,12152,KG,3.61,EUR,1000
100,4500008537,00010,MAT000331,34726,KG,10.47,EUR,1400
100,4500008537,00020,MAT000149,36838,KG,12.13,EUR,1300
100,4500008537,00030,MAT000482,6267,KG,3.13,EUR,1100
100,4500008537,00040,MAT000240,5984,KG,7.68,EUR,1400
100,4500008538,00010,MAT000097,30088,KG,5.68,EUR,1000
100,4500008538,00020,MAT000394,22169,KG,11.56,EUR,1000
100,4500008539,00010,MAT000098,44948,KG,10.11,EUR,1100
100,4500008539,00020,MAT000393,1018,KG,4.17,EUR,1300
100,4500008540,00010,MAT000333,40002,KG,14.85,EUR,1200
100,4500008540,00020,MAT000288,43665,KG,6.31,EUR,1100
100,4500008540,00030,MAT000359,32853,KG,14.15,EUR,1400
100,4500008541,00010,MAT000157,22734,KG,10.57,EUR,1200
100,4500008541,00020,MAT000485,18555,KG,4.99,EUR,1300
100,4500008542,00010,MAT000409,7750,KG,3.96,EUR,1000
100,4500008542,00020,MAT000162,25306,KG,4.68,EUR,1200
100,4500008543,00010,MAT000314,10822,KG,9.07,EUR,1000
100,4500008543,00020,MAT000240,35813,KG,13.27,EUR,1300
100,4500008543,00030,MAT000406,44621,KG,2.11,EUR,1000
100,4500008544,00010,MAT000459,34856,KG,6.14,EUR,1200
100,4500008545,00010,MAT000420,24294,KG,4.66,EUR,1300
100,4500008546,00010,MAT000097,37140,KG,6.01,EUR,1200
100,4500008546,00020,MAT000039,48913,KG,1.46,EUR,1200
100,4500008547,00010,MAT000052,6007,KG,0.77,EUR,1100
100,4500008548,00010,MAT000331,11341,KG,3.33,EUR,1200
100,4500008548,00020,MAT000097,731,KG,13.05,EUR,1300
100,4500008549,00010,MAT000008,24180,KG,8.31,EUR,1300
100,4500008550,00010,MAT000470,38087,KG,5.37,EUR,1400
100,4500008550,00020,MAT000298,39903,KG,3.42,EUR,1400
100,4500008550,00030,MAT000085,12667,KG,6.76,EUR,1200
100,4500008551,00010,MAT000121,32180,KG,6.65,EUR,1300
100,4500008551,00020,MAT000362,10704,KG,10.98,EUR,1400
100,4500008551,00030,MAT000164,16725,KG,4.44,EUR,1200
100,4500008551,00040,MAT000049,45970,KG,10.64,EUR,1300
100,4500008552,00010,MAT000038,46296,KG,14.39,EUR,1200
100,4500008552,00020,MAT000291,1616,KG,12.28,EUR,1000
100,4500008553,00010,MAT000292,40727,KG,13.85,EUR,1200
100,4500008554,00010,MAT000472,12636,KG,6.79,EUR,1100
100,4500008554,00020,MAT000203,38844,KG,0.95,EUR,1100
100,4500008555,00010,MAT000328,38302,KG,2.15,EUR,1100
100,4500008555,00020,MAT000482,107,KG,9.0,EUR,1300
100,4500008556,00010,MAT000041,9967,KG,1.12,EUR,1400
100,4500008556,00020,MAT000212,17554,KG,3.7,EUR,1400
100,4500008556,00030,MAT000492,12145,KG,9.4,EUR,1000
100,4500008557,00010,MAT000088,42461,KG,14.93,EUR,1200
100,4500008557,00020,MAT000044,3936,KG,1.76,EUR,1000
100,4500008557,00030,MAT000382,25963,KG,12.2,EUR,1000
100,4500008557,00040,MAT000348,36122,KG,8.07,EUR,1300
100,4500008558,00010,MAT000448,17238,KG,2.57,EUR,1400
100,4500008558,00020,MAT000328,36236,KG,7.62,EUR,1000
100,4500008559,00010,MAT000384,18208,KG,8.41,EUR,1400
100,4500008559,00020,MAT000392,17206,KG,7.24,EUR,1200
100,4500008559,00030,MAT000050,16918,KG,13.33,EUR,1100
100,4500008560,00010,MAT000442,19730,KG,5.52,EUR,1300
100,4500008561,00010,MAT000236,2112,KG,13.28,EUR,1400
100,4500008562,00010,MAT000494,5079,KG,4.92,EUR,1000
100,4500008563,00010,MAT000493,1242,KG,2.53,EUR,1400
100,4500008564,00010,MAT000284,42854,KG,7.65,EUR,1000
100,4500008564,00020,MAT000328,43026,KG,5.75,EUR,1100
100,4500008565,00010,MAT000392,45033,KG,6.78,EUR,1000
100,4500008566,00010,MAT000489,11395,KG,12.15,EUR,1000
100,4500008566,00020,MAT000328,8202,KG,5.37,EUR,1200
100,4500008567,00010,MAT000388,16242,KG,12.45,EUR,1400
100,4500008568,00010,MAT000339,35530,KG,2.62,EUR,1400
100,4500008568,00020,MAT000236,18872,KG,10.55,EUR,1100
100,4500008568,00030,MAT000480,4086,KG,13.57,EUR,1300
100,4500008569,00010,MAT000489,12558,KG,14.27,EUR,1100
100,4500008570,00010,MAT000244,358,KG,14.05,EUR,1000
100,4500008571,00010,MAT000458,41424,KG,13.33,EUR,1100
100,4500008572,00010,MAT000482,27418,KG,13.18,EUR,1100
100,4500008572,00020,MAT000045,14355,KG,10.61,EUR,1000
100,4500008573,00010,MAT000472,9620,KG,14.02,EUR,1400
100,4500008573,00020,MAT000234,38753,KG,12.1,EUR,1100
100,4500008574,00010,MAT000234,10527,KG,5.03,EUR,1000
100,4500008575,00010,MAT000116,20940,KG,12.68,EUR,1100
100,4500008575,00020,MAT000493,28979,KG,0.56,EUR,1000
100,4500008575,00030,MAT000036,32639,KG,12.67,EUR,1100
100,4500008575,00040,MAT000334,208,KG,3.21,EUR,1100
100,4500008576,00010,MAT000229,13690,KG,14.29,EUR,1100
100,4500008576,00020,MAT000410,7631,KG,14.87,EUR,1100
100,4500008577,00010,MAT000236,37417,KG,0.58,EUR,1000
100,4500008577,00020,MAT000388,47745,KG,1.86,EUR,1400
100,4500008577,00030,MAT000498,14067,KG,6.31,EUR,1300
100,4500008578,00010,MAT000394,6301,KG,6.25,EUR,1400
100,4500008578,00020,MAT000482,32603,KG,1.88,EUR,1400
100,4500008578,00030,MAT000048,2359,KG,13.74,EUR,1200
100,4500008579,00010,MAT000362,19621,KG,6.69,EUR,1000
100,4500008579,00020,MAT000186,25395,KG,7.89,EUR,1400
100,4500008580,00010,MAT000157,11639,KG,1.26,EUR,1100
100,4500008580,00020,MAT000461,41883,KG,14.63,EUR,1300
100,4500008581,00010,MAT000346,35857,KG,6.86,EUR,1300
100,4500008581,00020,MAT000481,43456,KG,3.79,EUR,1200
100,4500008581,00030,MAT000202,46808,KG,4.56,EUR,1300
100,4500008581,00040,MAT000050,21577,KG,10.78,EUR,1400
100,4500008582,00010,MAT000114,13571,KG,14.19,EUR,1000
100,4500008583,00010,MAT000165,36250,KG,11.33,EUR,1000
100,4500008583,00020,MAT000478,23867,KG,1.09,EUR,1200
100,4500008584,00010,MAT000373,26883,KG,8.83,EUR,1100
100,4500008584,00020,MAT000269,9742,KG,10.82,EUR,1000
100,4500008584,00030,MAT000046,10262,KG,14.29,EUR,1300
100,4500008585,00010,MAT000149,41216,KG,3.84,EUR,1300
100,4500008585,00020,MAT000336,29136,KG,4.22,EUR,1200
100,4500008586,00010,MAT000185,28264,KG,3.63,EUR,1200
100,4500008586,00020,MAT000380,27763,KG,8.4,EUR,1200
100,4500008586,00030,MAT000459,8493,KG,2.97,EUR,1000
100,4500008587,00010,MAT000459,33002,KG,13.47,EUR,1200
100,4500008588,00010,MAT000452,25323,KG,8.19,EUR,1300
100,4500008589,00010,MAT000284,29455,KG,3.44,EUR,1100
100,4500008589,00020,MAT000245,39869,KG,9.5,EUR,1300
100,4500008589,00030,MAT000302,22710,KG,5.04,EUR,1400
100,4500008590,00010,MAT000277,15581,KG,8.99,EUR,1100
100,4500008590,00020,MAT000420,20904,KG,8.42,EUR,1400
100,4500008590,00030,MAT000053,10712,KG,1.77,EUR,1200
100,4500008591,00010,MAT000476,20060,KG,2.56,EUR,1300
100,4500008591,00020,MAT000236,3893,KG,11.71,EUR,1400
100,4500008592,00010,MAT000387,17212,KG,3.79,EUR,1400
100,4500008592,00020,MAT000212,21581,KG,3.09,EUR,1100
100,4500008592,00030,MAT000105,1796,KG,11.79,EUR,1200
100,4500008592,00040,MAT000045,22254,KG,7.93,EUR,1300
100,4500008593,00010,MAT000339,14960,KG,9.7,EUR,1100
100,4500008593,00020,MAT000359,38778,KG,11.03,EUR,1400
100,4500008593,00030,MAT000273,49108,KG,13.05,EUR,1300
100,4500008594,00010,MAT000257,3879,KG,10.7,EUR,1100
100,4500008595,00010,MAT000321,6928,KG,4.72,EUR,1100
100,4500008595,00020,MAT000052,25778,KG,9.64,EUR,1200
100,4500008595,00030,MAT000298,15705,KG,2.48,EUR,1000
100,4500008596,00010,MAT000398,40290,KG,0.77,EUR,1100
100,4500008596,00020,MAT000241,26083,KG,11.34,EUR,1200
100,4500008596,00030,MAT000035,38260,KG,8.3,EUR,1100
100,4500008597,00010,MAT000348,8539,KG,10.5,EUR,1100
100,4500008598,00010,MAT000359,36958,KG,6.91,EUR,1100
100,4500008598,00020,MAT000084,10944,KG,8.03,EUR,1200
100,4500008599,00010,MAT000307,32228,KG,3.25,EUR,1100
100,4500008600,00010,MAT000455,11092,KG,9.68,EUR,1400
100,4500008600,00020,MAT000295,29484,KG,0.96,EUR,1000
100,4500008601,00010,MAT000260,11370,KG,4.35,EUR,1200
100,4500008601,00020,MAT000115,47926,KG,10.22,EUR,1300
100,4500008601,00030,MAT000241,22282,KG,3.99,EUR,1000
100,4500008602,00010,MAT000204,28899,KG,7.67,EUR,1200
100,4500008603,00010,MAT000105,30127,KG,12.09,EUR,1000
100,4500008603,00020,MAT000393,23416,KG,6.18,EUR,1100
100,4500008603,00030,MAT000481,14139,KG,10.17,EUR,1300
100,4500008603,00040,MAT000243,6541,KG,10.91,EUR,1300
100,4500008604,00010,MAT000476,19168,KG,1.77,EUR,1100
100,4500008605,00010,MAT000331,24312,KG,8.73,EUR,1100
100,4500008605,00020,MAT000306,22741,KG,6.32,EUR,1400
100,4500008606,00010,MAT000136,18643,KG,13.82,EUR,1100
100,4500008606,00020,MAT000410,8696,KG,4.77,EUR,1000
100,4500008606,00030,MAT000223,15783,KG,12.02,EUR,1200
100,4500008607,00010,MAT000099,8417,KG,6.61,EUR,1000
100,4500008607,00020,MAT000209,21075,KG,14.25,EUR,1400
100,4500008607,00030,MAT000252,14898,KG,8.34,EUR,1100
100,4500008608,00010,MAT000227,19454,KG,11.77,EUR,1300
100,4500008608,00020,MAT000336,39659,KG,0.84,EUR,1300
100,4500008608,00030,MAT000182,10110,KG,10.74,EUR,1400
100,4500008609,00010,MAT000459,17764,KG,6.76,EUR,1400
100,4500008610,00010,MAT000041,13310,KG,4.24,EUR,1300
100,4500008610,00020,MAT000314,23552,KG,12.86,EUR,1300
100,4500008611,00010,MAT000048,26517,KG,3.67,EUR,1100
100,4500008612,00010,MAT000387,19887,KG,13.11,EUR,1300
100,4500008612,00020,MAT000452,34398,KG,6.13,EUR,1100
100,4500008612,00030,MAT000147,1398,KG,14.96,EUR,1400
100,4500008612,00040,MAT000321,22224,KG,12.54,EUR,1400
100,4500008613,00010,MAT000084,40643,KG,6.9,EUR,1000
