MANDT,BESSION,GJAHR,BUZEI,EBELN,EBELP,MATNR,WERKS,MENGE,MEINS,WRBTR
100,0070002972,2023,001,0045002972,00010,000000000000100504,0003,94.967,KG,1117.37
100,0070002973,2024,001,0045002973,00010,000000000000100899,0004,684.466,KG,27283.35
100,0070002974,2023,001,0045002974,00010,000000000000100577,0005,750.231,KG,10405.09
100,0070002975,2024,001,0045002975,00010,000000000000100586,0006,378.905,KG,7642.66
100,0070002976,2023,001,0045002976,00010,000000000000100731,0007,391.185,KG,10003.34
100,0070002977,2024,001,0045002977,00010,000000000000100667,0008,58.174,KG,223.69
100,0070002978,2023,001,0045002978,00010,000000000000100527,0009,975.458,KG,45159.86
100,0070002979,2024,001,0045002979,00010,000000000000100681,0010,934.12,KG,9718.39
100,0070002980,2023,001,0045002980,00010,000000000000100820,0001,296.481,KG,13048.47
100,0070002981,2024,001,0045002981,00010,000000000000100543,0002,468.887,KG,22816.98
100,0070002982,2023,001,0045002982,00010,000000000000100816,0003,525.585,KG,15292.6
100,0070002983,2024,001,0045002983,00010,000000000000100755,0004,906.628,KG,12350.78
100,0070002984,2023,001,0045002984,00010,000000000000100758,0005,561.495,KG,17719.48
100,0070002985,2024,001,0045002985,00010,000000000000100781,0006,202.168,KG,8964.75
100,0070002986,2023,001,0045002986,00010,000000000000100633,0007,134.818,KG,5811.04
100,0070002987,2024,001,0045002987,00010,000000000000100644,0008,56.355,KG,1848.04
100,0070002988,2023,001,0045002988,00010,000000000000100905,0009,47.835,KG,214.84
100,0070002989,2024,001,0045002989,00010,000000000000100699,0010,596.633,KG,13397.78
100,0070002990,2023,001,0045002990,00010,000000000000100704,0001,346.843,KG,16999.82
100,0070002991,2024,001,0045002991,00010,000000000000100566,0002,828.921,KG,36344.57
100,0070002992,2023,001,0045002992,00010,000000000000100912,0003,272.14,KG,11490.65
100,0070002993,2024,001,0045002993,00010,000000000000100689,0004,159.95,KG,3576.63
100,0070002994,2023,001,0045002994,00010,000000000000100818,0005,372.99,KG,1557.97
100,0070002995,2024,001,0045002995,00010,000000000000100692,0006,507.54,KG,10727.87
100,0070002996,2023,001,0045002996,00010,000000000000100709,0007,897.28,KG,19772.67
100,0070002997,2024,001,0045002997,00010,000000000000100573,0008,836.25,KG,22111.13
100,0070002998,2023,001,0045002998,00010,000000000000100821,0009,963.628,KG,10269.13
100,0070002999,2024,001,0045002999,00010,000000000000100657,0010,205.919,KG,1247.49
100,0070003000,2023,001,0045003000,00010,000000000000100670,0001,50.32,KG,291.66
100,0070003001,2024,001,0045003001,00010,000000000000100954,0002,703.563,KG,28892.1
100,0070003002,2023,001,0045003002,00010,000000000000100517,0003,596.271,KG,29094.4
100,0070003003,2024,001,0045003003,00010,000000000000100578,0004,703.658,KG,19369.04
100,0070003004,2023,001,0045003004,00010,000000000000100538,0005,592.778,KG,26804.49
100,0070003005,2024,001,0045003005,00010,000000000000100506,0006,99.369,KG,3066.82
100,0070003006,2023,001,0045003006,00010,000000000000100977,0007,797.649,KG,18616.33
100,0070003007,2024,001,0045003007,00010,000000000000100650,0008,315.7,KG,11504.04
100,0070003008,2023,001,0045003008,00010,000000000000100692,0009,689.124,KG,33854.56
100,0070003009,2024,001,0045003009,00010,000000000000100652,0010,245.346,KG,2353.17
100,0070003010,2023,001,0045003010,00010,000000000000100670,0001,446.767,KG,15397.95
100,0070003011,2024,001,0045003011,00010,000000000000100569,0002,126.35,KG,3413.52
100,0070003012,2023,001,0045003012,00010,000000000000100592,0003,300.531,KG,3106.06
100,0070003013,2024,001,0045003013,00010,000000000000100717,0004,330.84,KG,14103.11
100,0070003014,2023,001,0045003014,00010,000000000000100898,0005,484.335,KG,12978.76
100,0070003015,2024,001,0045003015,00010,000000000000100522,0006,987.452,KG,12044.28
100,0070003016,2023,001,0045003016,00010,000000000000100922,0007,397.338,KG,14883.58
100,0070003017,2024,001,0045003017,00010,000000000000100706,0008,485.53,KG,6225.5
100,0070003018,2023,001,0045003018,00010,000000000000100649,0009,237.218,KG,6007.75
100,0070003019,2024,001,0045003019,00010,000000000000100938,0010,398.061,KG,829.59
100,0070003020,2023,001,0045003020,00010,000000000000100984,0001,413.273,KG,14091.35
100,0070003021,2024,001,0045003021,00010,000000000000100543,0002,26.015,KG,250.85
100,0070003022,2023,001,0045003022,00010,000000000000100727,0003,695.329,KG,3058.89
100,0070003023,2024,001,0045003023,00010,000000000000100684,0004,42.308,KG,1065.71
100,0070003024,2023,001,0045003024,00010,000000000000100624,0005,568.352,KG,12378.0
100,0070003025,2024,001,0045003025,00010,000000000000100822,0006,64.748,KG,2067.44
100,0070003026,2023,001,0045003026,00010,000000000000100952,0007,202.965,KG,5969.02
100,0070003027,2024,001,0045003027,00010,000000000000100788,0008,850.636,KG,20751.96
100,0070003028,2023,001,0045003028,00010,000000000000100872,0009,275.248,KG,6256.26
100,0070003029,2024,001,0045003029,00010,000000000000100636,0010,256.92,KG,6522.78
100,0070003030,2023,001,0045003030,00010,000000000000100731,0001,870.489,KG,24600.43
100,0070003031,2024,001,0045003031,00010,000000000000100701,0002,912.498,KG,20694.07
100,0070003032,2023,001,0045003032,00010,000000000000100859,0003,802.489,KG,34542.75
100,0070003033,2024,001,0045003033,00010,000000000000100780,0004,365.49,KG,2650.04
100,0070003034,2023,001,0045003034,00010,000000000000100861,0005,969.4,KG,43368.4
100,0070003035,2024,001,0045003035,00010,000000000000100641,0006,776.604,KG,13887.12
100,0070003036,2023,001,0045003036,00010,000000000000100718,0007,751.739,KG,16977.9
100,0070003037,2024,001,0045003037,00010,000000000000100950,0008,826.091,KG,35542.22
100,0070003038,2023,001,0045003038,00010,000000000000100744,0009,284.706,KG,14173.26
100,0070003039,2024,001,0045003039,00010,000000000000100869,0010,717.552,KG,9856.37
100,0070003040,2023,001,0045003040,00010,000000000000100813,0001,582.447,KG,1937.18
100,0070003041,2024,001,0045003041,00010,000000000000100893,0002,657.278,KG,22287.47
100,0070003042,2023,001,0045003042,00010,000000000000100971,0003,138.706,KG,6895.84
100,0070003043,2024,001,0045003043,00010,000000000000100551,0004,85.612,KG,1811.77
100,0070003044,2023,001,0045003044,00010,000000000000100980,0005,448.13,KG,11252.64
100,0070003045,2024,001,0045003045,00010,000000000000100669,0006,172.215,KG,6830.08
100,0070003046,2023,001,0045003046,00010,000000000000100955,0007,519.082,KG,20526.51
100,0070003047,2024,001,0045003047,00010,000000000000100668,0008,378.997,KG,7248.65
100,0070003048,2023,001,0045003048,00010,000000000000100602,0009,270.154,KG,8454.72
100,0070003049,2024,001,0045003049,00010,000000000000100713,0010,960.312,KG,2876.6
100,0070003050,2023,001,0045003050,00010,000000000000100595,0001,845.118,KG,5001.83
100,0070003051,2024,001,0045003051,00010,000000000000100841,0002,585.369,KG,19609.86
100,0070003052,2023,001,0045003052,00010,000000000000100527,0003,802.098,KG,23439.73
100,0070003053,2024,001,0045003053,00010,000000000000100594,0004,361.199,KG,5691.47
100,0070003054,2023,001,0045003054,00010,000000000000100626,0005,699.457,KG,5761.55
100,0070003055,2024,001,0045003055,00010,000000000000100619,0006,200.258,KG,2510.0
100,0070003056,2023,001,0045003056,00010,000000000000100989,0007,205.374,KG,9909.88
100,0070003057,2024,001,0045003057,00010,000000000000100575,0008,965.386,KG,17141.79
100,0070003058,2023,001,0045003058,00010,000000000000100694,0009,467.115,KG,6021.17
100,0070003059,2024,001,0045003059,00010,000000000000100830,0010,194.893,KG,4521.56
100,0070003060,2023,001,0045003060,00010,000000000000100555,0001,18.157,KG,813.74
100,0070003061,2024,001,0045003061,00010,000000000000100782,0002,368.831,KG,1660.42
100,0070003062,2023,001,0045003062,00010,000000000000100552,0003,221.046,KG,10518.54
100,0070003063,2024,001,0045003063,00010,000000000000100555,0004,227.769,KG,8432.95
100,0070003064,2023,001,0045003064,00010,000000000000100631,0005,845.177,KG,29848.28
100,0070003065,2024,001,0045003065,00010,000000000000100852,0006,437.143,KG,6693.76
100,0070003066,2023,001,0045003066,00010,000000000000100814,0007,44.833,KG,1119.15
100,0070003067,2024,001,0045003067,00010,000000000000100507,0008,459.194,KG,17212.21
100,0070003068,2023,001,0045003068,00010,000000000000100878,0009,326.027,KG,10707.62
100,0070003069,2024,001,0045003069,00010,000000000000100691,0010,670.955,KG,3267.39
100,0070003070,2023,001,0045003070,00010,000000000000100524,0001,60.296,KG,952.73
100,0070003071,2024,001,0045003071,00010,000000000000100832,0002,819.412,KG,17449.04
100,0070003072,2023,001,0045003072,00010,000000000000100734,0003,949.099,KG,11252.63
100,0070003073,2024,001,0045003073,00010,000000000000100939,0004,811.237,KG,1558.3
100,0070003074,2023,001,0045003074,00010,000000000000100780,0005,509.84,KG,19121.3
100,0070003075,2024,001,0045003075,00010,000000000000100929,0006,385.298,KG,9668.01
100,0070003076,2023,001,0045003076,00010,000000000000100599,0007,689.516,KG,5337.53
100,0070003077,2024,001,0045003077,00010,000000000000100925,0008,998.533,KG,39609.3
100,0070003078,2023,001,0045003078,00010,000000000000100630,0009,809.982,KG,30691.3
100,0070003079,2024,001,0045003079,00010,000000000000100615,0010,275.55,KG,2087.42
100,0070003080,2023,001,0045003080,00010,000000000000100738,0001,463.21,KG,17280.68
100,0070003081,2024,001,0045003081,00010,000000000000100568,0002,487.451,KG,5452.78
100,0070003082,2023,001,0045003082,00010,000000000000100831,0003,876.558,KG,10995.06
100,0070003083,2024,001,0045003083,00010,000000000000100723,0004,227.864,KG,3379.28
100,0070003084,2023,001,0045003084,00010,000000000000100510,0005,290.262,KG,7165.9
100,0070003085,2024,001,0045003085,00010,000000000000100733,0006,978.795,KG,29954.66
100,0070003086,2023,001,0045003086,00010,000000000000100765,0007,286.333,KG,8189.52
100,0070003087,2024,001,0045003087,00010,000000000000100511,0008,435.227,KG,20161.38
100,0070003088,2023,001,0045003088,00010,000000000000100983,0009,424.222,KG,9199.23
100,0070003089,2024,001,0045003089,00010,000000000000100875,0010,256.126,KG,9359.84
100,0070003090,2023,001,0045003090,00010,000000000000100978,0001,675.284,KG,17199.72
100,0070003091,2024,001,0045003091,00010,000000000000100600,0002,100.054,KG,1794.76
100,0070003092,2023,001,0045003092,00010,000000000000100730,0003,698.492,KG,11016.63
100,0070003093,2024,001,0045003093,00010,000000000000100530,0004,288.884,KG,12898.09
100,0070003094,2023,001,0045003094,00010,000000000000100501,0005,564.805,KG,14065.1
100,0070003095,2024,001,0045003095,00010,000000000000100836,0006,423.621,KG,1416.6
100,0070003096,2023,001,0045003096,00010,000000000000100677,0007,430.351,KG,3860.77
100,0070003097,2024,001,0045003097,00010,000000000000100858,0008,881.492,KG,7084.54
100,0070003098,2023,001,0045003098,00010,000000000000100796,0009,371.014,KG,8292.41
100,0070003099,2024,001,0045003099,00010,000000000000100632,0010,215.355,KG,2390.79
100,0070003100,2023,001,0045003100,00010,000000000000100578,0001,814.361,KG,30534.24
100,0070003101,2024,001,0045003101,00010,000000000000100744,0002,352.952,KG,2575.97
100,0070003102,2023,001,0045003102,00010,000000000000100898,0003,65.087,KG,2548.74
100,0070003103,2024,001,0045003103,00010,000000000000100520,0004,309.09,KG,6928.51
100,0070003104,2023,001,0045003104,00010,000000000000100969,0005,207.366,KG,1062.76
100,0070003105,2024,001,0045003105,00010,000000000000100641,0006,697.092,KG,26807.88
100,0070003106,2023,001,0045003106,00010,000000000000100529,0007,765.801,KG,4631.84
100,0070003107,2024,001,0045003107,00010,000000000000100641,0008,55.119,KG,2199.41
100,0070003108,2023,001,0045003108,00010,000000000000100788,0009,24.054,KG,347.97
100,0070003109,2024,001,0045003109,00010,000000000000100719,0010,493.069,KG,18982.65
100,0070003110,2023,001,0045003110,00010,000000000000100583,0001,138.695,KG,2760.08
100,0070003111,2024,001,0045003111,00010,000000000000100922,0002,998.851,KG,23283.67
100,0070003112,2023,001,0045003112,00010,000000000000100933,0003,214.438,KG,3766.62
100,0070003113,2024,001,0045003113,00010,000000000000100747,0004,628.568,KG,10083.32
100,0070003114,2023,001,0045003114,00010,000000000000100517,0005,511.08,KG,1878.55
100,0070003115,2024,001,0045003115,00010,000000000000100755,0006,705.399,KG,27980.19
100,0070003116,2023,001,0045003116,00010,000000000000100902,0007,680.647,KG,2930.19
100,0070003117,2024,001,0045003117,00010,000000000000100668,0008,539.687,KG,751.53
100,0070003118,2023,001,0045003118,00010,000000000000100906,0009,71.306,KG,1581.65
100,0070003119,2024,001,0045003119,00010,000000000000100991,0010,820.092,KG,6682.91
100,0070003120,2023,001,0045003120,00010,000000000000100728,0001,371.29,KG,18007.53
100,0070003121,2024,001,0045003121,00010,000000000000100733,0002,996.566,KG,12805.13
100,0070003122,2023,001,0045003122,00010,000000000000100612,0003,155.98,KG,5333.35
100,0070003123,2024,001,0045003123,00010,000000000000100957,0004,223.503,KG,10775.57
100,0070003124,2023,001,0045003124,00010,000000000000100891,0005,966.722,KG,36201.56
100,0070003125,2024,001,0045003125,00010,000000000000100821,0006,986.279,KG,2148.53
100,0070003126,2023,001,0045003126,00010,000000000000100781,0007,377.918,KG,14503.23
100,0070003127,2024,001,0045003127,00010,000000000000100588,0008,741.233,KG,31834.97
100,0070003128,2023,001,0045003128,00010,000000000000100509,0009,817.085,KG,17430.22
100,0070003129,2024,001,0045003129,00010,000000000000100844,0010,171.139,KG,6801.74
100,0070003130,2023,001,0045003130,00010,000000000000100519,0001,297.776,KG,13750.0
100,0070003131,2024,001,0045003131,00010,000000000000100638,0002,23.561,KG,472.83
100,0070003132,2023,001,0045003132,00010,000000000000100647,0003,154.09,KG,1709.24
100,0070003133,2024,001,0045003133,00010,000000000000100970,0004,689.776,KG,13825.18
100,0070003134,2023,001,0045003134,00010,000000000000100953,0005,824.054,KG,38946.0
100,0070003135,2024,001,0045003135,00010,000000000000100853,0006,200.643,KG,8153.39
100,0070003136,2023,001,0045003136,00010,000000000000100544,0007,617.696,KG,1664.91
100,0070003137,2024,001,0045003137,00010,000000000000100624,0008,449.222,KG,5124.45
100,0070003138,2023,001,0045003138,00010,000000000000100691,0009,562.468,KG,13086.58
100,0070003139,2024,001,0045003139,00010,000000000000100989,0010,637.295,KG,25789.75
100,0070003140,2023,001,0045003140,00010,000000000000100508,0001,971.624,KG,26487.34
100,0070003141,2024,001,0045003141,00010,000000000000100833,0002,429.312,KG,11562.87
100,0070003142,2023,001,0045003142,00010,000000000000100702,0003,105.02,KG,2435.15
100,0070003143,2024,001,0045003143,00010,000000000000100720,0004,31.88,KG,1048.91
100,0070003144,2023,001,0045003144,00010,000000000000100848,0005,47.939,KG,2255.23
100,0070003145,2024,001,0045003145,00010,000000000000100573,0006,387.179,KG,14517.59
100,0070003146,2023,001,0045003146,00010,000000000000100990,0007,759.96,KG,22105.6
100,0070003147,2024,001,0045003147,00010,000000000000100781,0008,686.51,KG,14644.35
100,0070003148,2023,001,0045003148,00010,000000000000100570,0009,218.113,KG,1063.25
100,0070003149,2024,001,0045003149,00010,000000000000100736,0010,688.812,KG,7507.48
100,0070003150,2023,001,0045003150,00010,000000000000100615,0001,896.778,KG,44174.41
100,0070003151,2024,001,0045003151,00010,000000000000100874,0002,275.062,KG,8554.36
100,0070003152,2023,001,0045003152,00010,000000000000100568,0003,450.652,KG,15508.78
100,0070003153,2024,001,0045003153,00010,000000000000100962,0004,568.926,KG,20791.12
100,0070003154,2023,001,0045003154,00010,000000000000100608,0005,807.265,KG,25529.73
100,0070003155,2024,001,0045003155,00010,000000000000100974,0006,875.521,KG,20799.26
100,0070003156,2023,001,0045003156,00010,000000000000100521,0007,808.24,KG,35094.04
100,0070003157,2024,001,0045003157,00010,000000000000100606,0008,331.731,KG,5542.6
100,0070003158,2023,001,0045003158,00010,000000000000100900,0009,31.296,KG,317.44
100,0070003159,2024,001,0045003159,00010,000000000000100609,0010,234.105,KG,1259.47
100,0070003160,2023,001,0045003160,00010,000000000000100776,0001,441.247,KG,10016.95
100,0070003161,2024,001,0045003161,00010,000000000000100893,0002,856.414,KG,35198.91
100,0070003162,2023,001,0045003162,00010,000000000000100535,0003,687.723,KG,12267.98
100,0070003163,2024,001,0045003163,00010,000000000000100507,0004,757.359,KG,12595.76
100,0070003164,2023,001,0045003164,00010,000000000000100951,0005,17.183,KG,400.77
100,0070003165,2024,001,0045003165,00010,000000000000100713,0006,916.237,KG,27676.35
100,0070003166,2023,001,0045003166,00010,000000000000100894,0007,80.683,KG,3250.18
100,0070003167,2024,001,0045003167,00010,000000000000100719,0008,495.359,KG,20374.73
100,0070003168,2023,001,0045003168,00010,000000000000100974,0009,981.598,KG,20395.26
100,0070003169,2024,001,0045003169,00010,000000000000100941,0010,741.828,KG,22632.74
100,0070003170,2023,001,0045003170,00010,000000000000100839,0001,524.728,KG,5668.09
100,0070003171,2024,001,0045003171,00010,000000000000100507,0002,47.158,KG,895.83
100,0070003172,2023,001,0045003172,00010,000000000000100865,0003,113.159,KG,3079.05
100,0070003173,2024,001,0045003173,00010,000000000000100866,0004,90.022,KG,3308.86
100,0070003174,2023,001,0045003174,00010,000000000000100808,0005,21.721,KG,216.24
100,0070003175,2024,001,0045003175,00010,000000000000100663,0006,27.489,KG,639.95
100,0070003176,2023,001,0045003176,00010,000000000000100580,0007,229.274,KG,413.17
100,0070003177,2024,001,0045003177,00010,000000000000100973,0008,295.094,KG,12403.1
100,0070003178,2023,001,0045003178,00010,000000000000100937,0009,759.897,KG,20996.81
100,0070003179,2024,001,0045003179,00010,000000000000100525,0010,976.877,KG,45986.5
100,0070003180,2023,001,0045003180,00010,000000000000100838,0001,456.51,KG,16215.75
100,0070003181,2024,001,0045003181,00010,000000000000100519,0002,717.242,KG,11692.37
100,0070003182,2023,001,0045003182,00010,000000000000100860,0003,597.603,KG,9069.46
100,0070003183,2024,001,0045003183,00010,000000000000100808,0004,385.715,KG,16783.14
100,0070003184,2023,001,0045003184,00010,000000000000100646,0005,159.395,KG,2833.99
100,0070003185,2024,001,0045003185,00010,000000000000100528,0006,655.15,KG,32733.04
100,0070003186,2023,001,0045003186,00010,000000000000100598,0007,589.585,KG,16551.67
100,0070003187,2024,001,0045003187,00010,000000000000100944,0008,613.577,KG,20858.78
100,0070003188,2023,001,0045003188,00010,000000000000100958,0009,264.706,KG,9862.67
100,0070003189,2024,001,0045003189,00010,000000000000100519,0010,559.54,KG,22909.83
100,0070003190,2023,001,0045003190,00010,000000000000100658,0001,682.672,KG,4474.48
100,0070003191,2024,001,0045003191,00010,000000000000100961,0002,944.213,KG,10848.4
100,0070003192,2023,001,0045003192,00010,000000000000100570,0003,841.395,KG,12304.97
100,0070003193,2024,001,0045003193,00010,000000000000100793,0004,63.174,KG,766.86
100,0070003194,2023,001,0045003194,00010,000000000000100769,0005,987.283,KG,31728.11
100,0070003195,2024,001,0045003195,00010,000000000000100565,0006,711.253,KG,10836.33
100,0070003196,2023,001,0045003196,00010,000000000000100891,0007,796.333,KG,6819.4
100,0070003197,2024,001,0045003197,00010,000000000000100827,0008,753.392,KG,25523.08
100,0070003198,2023,001,0045003198,00010,000000000000100739,0009,99.177,KG,3178.78
100,0070003199,2024,001,0045003199,00010,000000000000100736,0010,555.028,KG,13030.39
100,0070003200,2023,001,0045003200,00010,000000000000100837,0001,599.168,KG,12821.12
100,0070003201,2024,001,0045003201,00010,000000000000100698,0002,432.353,KG,5774.7
100,0070003202,2023,001,0045003202,00010,000000000000100612,0003,541.031,KG,5913.43
100,0070003203,2024,001,0045003203,00010,000000000000100648,0004,163.231,KG,7925.35
100,0070003204,2023,001,0045003204,00010,000000000000100974,0005,717.342,KG,8874.86
100,0070003205,2024,001,0045003205,00010,000000000000100627,0006,878.534,KG,18365.73
100,0070003206,2023,001,0045003206,00010,000000000000100881,0007,443.104,KG,10749.45
100,0070003207,2024,001,0045003207,00010,000000000000100569,0008,803.213,KG,7820.29
100,0070003208,2023,001,0045003208,00010,000000000000100544,0009,205.801,KG,2347.36
100,0070003209,2024,001,0045003209,00010,000000000000100958,0010,612.085,KG,13043.41
100,0070003210,2023,001,0045003210,00010,000000000000100996,0001,653.624,KG,21341.65
100,0070003211,2024,001,0045003211,00010,000000000000100578,0002,324.819,KG,2606.87
100,0070003212,2023,001,0045003212,00010,000000000000100923,0003,543.038,KG,1713.24
100,0070003213,2024,001,0045003213,00010,000000000000100655,0004,587.875,KG,19202.97
100,0070003214,2023,001,0045003214,00010,000000000000100508,0005,942.932,KG,4332.62
100,0070003215,2024,001,0045003215,00010,000000000000100748,0006,245.691,KG,434.79
100,0070003216,2023,001,0045003216,00010,000000000000100517,0007,375.385,KG,18260.54
100,0070003217,2024,001,0045003217,00010,000000000000100914,0008,785.855,KG,4947.22
100,0070003218,2023,001,0045003218,00010,000000000000100878,0009,448.133,KG,6717.06
100,0070003219,2024,001,0045003219,00010,000000000000100899,0010,565.742,KG,26209.62
100,0070003220,2023,001,0045003220,00010,000000000000100843,0001,267.652,KG,4916.04
100,0070003221,2024,001,0045003221,00010,000000000000100679,0002,863.991,KG,26013.47
100,0070003222,2023,001,0045003222,00010,000000000000100966,0003,685.947,KG,5477.72
100,0070003223,2024,001,0045003223,00010,000000000000100710,0004,467.675,KG,15575.1
100,0070003224,2023,001,0045003224,00010,000000000000100611,0005,920.385,KG,1688.63
100,0070003225,2024,001,0045003225,00010,000000000000100661,0006,280.298,KG,2045.37
100,0070003226,2023,001,0045003226,00010,000000000000100971,0007,531.534,KG,17321.12
100,0070003227,2024,001,0045003227,00010,000000000000100505,0008,512.256,KG,1549.55
100,0070003228,2023,001,0045003228,00010,000000000000100559,0009,101.73,KG,4976.34
100,0070003229,2024,001,0045003229,00010,000000000000100591,0010,65.261,KG,2944.51
100,0070003230,2023,001,0045003230,00010,000000000000100874,0001,146.866,KG,4519.54
100,0070003231,2024,001,0045003231,00010,000000000000100565,0002,650.884,KG,14329.35
100,0070003232,2023,001,0045003232,00010,000000000000100528,0003,67.072,KG,2411.27
100,0070003233,2024,001,0045003233,00010,000000000000100992,0004,78.188,KG,2374.19
100,0070003234,2023,001,0045003234,00010,000000000000100597,0005,529.319,KG,20499.02
100,0070003235,2024,001,0045003235,00010,000000000000100858,0006,639.491,KG,26417.19
100,0070003236,2023,001,0045003236,00010,000000000000100644,0007,856.868,KG,29507.27
100,0070003237,2024,001,0045003237,00010,000000000000100577,0008,247.802,KG,3509.38
100,0070003238,2023,001,0045003238,00010,000000000000100980,0009,220.991,KG,7398.22
100,0070003239,2024,001,0045003239,00010,000000000000100988,0010,608.219,KG,7229.26
100,0070003240,2023,001,0045003240,00010,000000000000100632,0001,285.363,KG,14245.41
100,0070003241,2024,001,0045003241,00010,000000000000100920,0002,754.184,KG,32813.22
100,0070003242,2023,001,0045003242,00010,000000000000100599,0003,761.123,KG,7344.39
100,0070003243,2024,001,0045003243,00010,000000000000100912,0004,359.882,KG,6882.28
100,0070003244,2023,001,0045003244,00010,000000000000100517,0005,295.225,KG,7341.94
100,0070003245,2024,001,0045003245,00010,000000000000100872,0006,695.608,KG,12719.19
100,0070003246,2023,001,0045003246,00010,000000000000100631,0007,530.213,KG,7046.07
100,0070003247,2024,001,0045003247,00010,000000000000100549,0008,24.791,KG,259.48
100,0070003248,2023,001,0045003248,00010,000000000000100951,0009,751.907,KG,25039.85
100,0070003249,2024,001,0045003249,00010,000000000000100991,0010,381.373,KG,15779.8
100,0070003250,2023,001,0045003250,00010,000000000000100959,0001,599.356,KG,11721.63
100,0070003251,2024,001,0045003251,00010,000000000000100659,0002,336.197,KG,4064.46
100,0070003252,2023,001,0045003252,00010,000000000000100913,0003,86.283,KG,4118.94
100,0070003253,2024,001,0045003253,00010,000000000000100899,0004,353.923,KG,2729.21
100,0070003254,2023,001,0045003254,00010,000000000000100953,0005,940.482,KG,14484.43
100,0070003255,2024,001,0045003255,00010,000000000000100876,0006,230.848,KG,7232.85
100,0070003256,2023,001,0045003256,00010,000000000000100769,0007,964.673,KG,32381.83
100,0070003257,2024,001,0045003257,00010,000000000000100861,0008,615.367,KG,18603.92
100,0070003258,2023,001,0045003258,00010,000000000000100604,0009,280.819,KG,4640.58
100,0070003259,2024,001,0045003259,00010,000000000000100676,0010,34.593,KG,1362.59
100,0070003260,2023,001,0045003260,00010,000000000000100515,0001,384.857,KG,620.52
100,0070003261,2024,001,0045003261,00010,000000000000100656,0002,660.845,KG,10979.58
100,0070003262,2023,001,0045003262,00010,000000000000100909,0003,902.48,KG,30128.27
100,0070003263,2024,001,0045003263,00010,000000000000100727,0004,390.868,KG,19514.89
100,0070003264,2023,001,0045003264,00010,000000000000100949,0005,291.244,KG,8646.16
100,0070003265,2024,001,0045003265,00010,000000000000100597,0006,242.182,KG,9272.21
100,0070003266,2023,001,0045003266,00010,000000000000100668,0007,380.861,KG,12229.09
100,0070003267,2024,001,0045003267,00010,000000000000100953,0008,394.371,KG,16672.96
100,0070003268,2023,001,0045003268,00010,000000000000100955,0009,531.629,KG,4615.89
100,0070003269,2024,001,0045003269,00010,000000000000100777,0010,788.969,KG,29709.96
100,0070003270,2023,001,0045003270,00010,000000000000100732,0001,864.405,KG,5708.06
100,0070003271,2024,001,0045003271,00010,000000000000100584,0002,54.379,KG,2030.34
100,0070003272,2023,001,0045003272,00010,000000000000100905,0003,124.329,KG,5487.44
100,0070003273,2024,001,0045003273,00010,000000000000100931,0004,119.292,KG,5389.1
100,0070003274,2023,001,0045003274,00010,000000000000100971,0005,588.531,KG,27615.62
100,0070003275,2024,001,0045003275,00010,000000000000100510,0006,513.387,KG,1861.03
100,0070003276,2023,001,0045003276,00010,000000000000100780,0007,778.699,KG,21221.51
100,0070003277,2024,001,0045003277,00010,000000000000100882,0008,394.65,KG,6868.09
100,0070003278,2023,001,0045003278,00010,000000000000100788,0009,840.789,KG,12276.09
100,0070003279,2024,001,0045003279,00010,000000000000100834,0010,140.344,KG,3373.72
100,0070003280,2023,001,0045003280,00010,000000000000100937,0001,123.954,KG,1787.4
100,0070003281,2024,001,0045003281,00010,000000000000100584,0002,142.676,KG,2091.92
100,0070003282,2023,001,0045003282,00010,000000000000100710,0003,27.11,KG,264.92
100,0070003283,2024,001,0045003283,00010,000000000000100890,0004,409.419,KG,17103.66
100,0070003284,2023,001,0045003284,00010,000000000000100830,0005,533.622,KG,12814.44
100,0070003285,2024,001,0045003285,00010,000000000000100974,0006,994.736,KG,28230.51
100,0070003286,2023,001,0045003286,00010,000000000000100766,0007,247.59,KG,11547.33
100,0070003287,2024,001,0045003287,00010,000000000000100872,0008,892.261,KG,20623.49
100,0070003288,2023,001,0045003288,00010,000000000000100806,0009,574.382,KG,12799.38
100,0070003289,2024,001,0045003289,00010,000000000000100600,0010,295.856,KG,9502.87
100,0070003290,2023,001,0045003290,00010,000000000000100816,0001,900.132,KG,39858.91
100,0070003291,2024,001,0045003291,00010,000000000000100530,0002,896.822,KG,24927.03
100,0070003292,2023,001,0045003292,00010,000000000000100717,0003,191.227,KG,949.97
100,0070003293,2024,001,0045003293,00010,000000000000100568,0004,703.158,KG,34686.28
100,0070003294,2023,001,0045003294,00010,000000000000100504,0005,760.417,KG,31682.25
100,0070003295,2024,001,0045003295,00010,000000000000100960,0006,756.1,KG,2340.57
100,0070003296,2023,001,0045003296,00010,000000000000100937,0007,576.98,KG,28433.19
100,0070003297,2024,001,0045003297,00010,000000000000100708,0008,411.074,KG,4885.56
100,0070003298,2023,001,0045003298,00010,000000000000100784,0009,873.45,KG,7220.3
100,0070003299,2024,001,0045003299,00010,000000000000100937,0010,882.488,KG,16531.43
100,0070003300,2023,001,0045003300,00010,000000000000100691,0001,603.263,KG,27337.89
100,0070003301,2024,001,0045003301,00010,000000000000100573,0002,957.37,KG,16796.02
100,0070003302,2023,001,0045003302,00010,000000000000100896,0003,915.408,KG,17131.05
100,0070003303,2024,001,0045003303,00010,000000000000100512,0004,143.002,KG,320.59
