MANDT,VBELN,POSNR,ETENR,EDATU,WMENG,VRKME
100,8000015057,000030,0001,20221005,4462,ST
100,8000015058,000010,0001,20250926,4433,ST
100,8000015058,000020,0001,20250924,2611,ST
100,8000015058,000030,0001,20250919,4807,ST
100,8000015058,000040,0001,20250929,4943,ST
100,8000015059,000010,0001,20250323,154,ST
100,8000015059,000020,0001,20250312,2606,ST
100,8000015059,000030,0001,20250317,707,ST
100,8000015060,000010,0001,20240726,3661,ST
100,8000015061,000010,0001,20230322,4224,ST
100,8000015061,000020,0001,20230316,1982,ST
100,8000015062,000010,0001,20250526,2933,ST
100,8000015062,000020,0001,20250604,2021,ST
100,8000015062,000030,0001,20250520,3491,ST
100,8000015062,000040,0001,20250525,1352,ST
100,8000015062,000050,0001,20250520,4452,ST
100,8000015063,000010,0001,20250709,3668,ST
100,8000015063,000020,0001,20250709,2878,ST
100,8000015064,000010,0001,20220821,2788,ST
100,8000015064,000020,0001,20220823,1278,ST
100,8000015064,000030,0001,20220826,1817,ST
100,8000015065,000010,0001,20221107,4440,ST
100,8000015065,000020,0001,20221107,350,ST
100,8000015065,000030,0001,20221102,4799,ST
100,8000015066,000010,0001,20241215,1020,ST
100,8000015066,000020,0001,20241213,1515,ST
100,8000015066,000030,0001,20241129,463,ST
100,8000015067,000010,0001,20220129,4481,ST
100,8000015067,000020,0001,20220129,2206,ST
100,8000015067,000030,0001,20220129,220,ST
100,8000015067,000040,0001,20220126,573,ST
100,8000015068,000010,0001,20230116,3653,ST
100,8000015068,000020,0001,20230101,1019,ST
100,8000015068,000030,0001,20230113,4147,ST
100,8000015068,000040,0001,20230102,3444,ST
100,8000015069,000010,0001,20241128,4623,ST
100,8000015070,000010,0001,20230108,3812,ST
100,8000015070,000020,0001,20230113,263,ST
100,8000015070,000030,0001,20221229,3882,ST
100,8000015071,000010,0001,20240827,4983,ST
100,8000015071,000020,0001,20240831,4740,ST
100,8000015072,000010,0001,20251116,2836,ST
100,8000015073,000010,0001,20220214,3767,ST
100,8000015073,000020,0001,20220211,727,ST
100,8000015073,000030,0001,20220208,773,ST
100,8000015074,000010,0001,20241026,522,ST
100,8000015074,000020,0001,20241013,3761,ST
100,8000015074,000030,0001,20241013,3273,ST
100,8000015075,000010,0001,20251231,4195,ST
100,8000015075,000020,0001,20260114,4124,ST
100,8000015076,000010,0001,20221225,708,ST
100,8000015076,000020,0001,20230104,2818,ST
100,8000015077,000010,0001,20250108,1666,ST
100,8000015077,000020,0001,20241228,4201,ST
100,8000015077,000030,0001,20241228,2825,ST
100,8000015078,000010,0001,20220717,3566,ST
100,8000015078,000020,0001,20220722,1686,ST
100,8000015079,000010,0001,20250309,2442,ST
100,8000015079,000020,0001,20250323,3947,ST
100,8000015079,000030,0001,20250322,4214,ST
100,8000015079,000040,0001,20250316,3036,ST
100,8000015080,000010,0001,20250814,375,ST
100,8000015080,000020,0001,20250819,157,ST
100,8000015081,000010,0001,20241111,419,ST
100,8000015081,000020,0001,20241114,3586,ST
100,8000015082,000010,0001,20240324,4942,ST
100,8000015082,000020,0001,20240321,3640,ST
100,8000015082,000030,0001,20240401,1129,ST
100,8000015082,000040,0001,20240403,2369,ST
100,8000015083,000010,0001,20230721,1877,ST
100,8000015083,000020,0001,20230728,4203,ST
100,8000015084,000010,0001,20251230,4972,ST
100,8000015084,000020,0001,20251216,4706,ST
100,8000015085,000010,0001,20220609,2215,ST
100,8000015086,000010,0001,20220814,3552,ST
100,8000015086,000020,0001,20220818,1015,ST
100,8000015086,000030,0001,20220813,2178,ST
100,8000015087,000010,0001,20241017,3057,ST
100,8000015088,000010,0001,20240423,3327,ST
100,8000015088,000020,0001,20240417,3909,ST
100,8000015089,000010,0001,20221026,1980,ST
100,8000015089,000020,0001,20221101,4889,ST
100,8000015090,000010,0001,20220409,3549,ST
100,8000015091,000010,0001,20250920,4414,ST
100,8000015092,000010,0001,20240621,453,ST
100,8000015092,000020,0001,20240619,3780,ST
100,8000015092,000030,0001,20240628,374,ST
100,8000015093,000010,0001,20250630,1163,ST
100,8000015093,000020,0001,20250711,4740,ST
100,8000015094,000010,0001,20220125,416,ST
100,8000015094,000020,0001,20220110,3325,ST
100,8000015095,000010,0001,20240228,4656,ST
100,8000015095,000020,0001,20240227,318,ST
100,8000015095,000030,0001,20240228,3914,ST
100,8000015095,000040,0001,20240228,1488,ST
100,8000015096,000010,0001,20220905,484,ST
100,8000015097,000010,0001,20230408,2973,ST
100,8000015097,000020,0001,20230416,367,ST
100,8000015097,000030,0001,20230417,888,ST
100,8000015098,000010,0001,20221231,265,ST
100,8000015098,000020,0001,20221229,3669,ST
100,8000015099,000010,0001,20220817,634,ST
100,8000015100,000010,0001,20251015,147,ST
100,8000015101,000010,0001,20221024,1989,ST
100,8000015102,000010,0001,20231103,3807,ST
100,8000015102,000020,0001,20231110,552,ST
100,8000015102,000030,0001,20231031,2579,ST
100,8000015102,000040,0001,20231114,4047,ST
100,8000015103,000010,0001,20241022,697,ST
100,8000015103,000020,0001,20241020,3579,ST
100,8000015103,000030,0001,20241106,572,ST
100,8000015104,000010,0001,20250129,572,ST
100,8000015104,000020,0001,20250127,658,ST
100,8000015105,000010,0001,20220528,2004,ST
100,8000015105,000020,0001,20220517,18,ST
100,8000015106,000010,0001,20221107,4747,ST
100,8000015106,000020,0001,20221108,1352,ST
100,8000015106,000030,0001,20221119,517,ST
100,8000015106,000040,0001,20221115,2863,ST
100,8000015107,000010,0001,20220608,3814,ST
100,8000015107,000020,0001,20220611,207,ST
100,8000015107,000030,0001,20220607,3686,ST
100,8000015108,000010,0001,20231117,827,ST
100,8000015108,000020,0001,20231118,740,ST
100,8000015108,000030,0001,20231115,2695,ST
100,8000015109,000010,0001,20220311,2329,ST
100,8000015109,000020,0001,20220314,903,ST
100,8000015110,000010,0001,20221101,1873,ST
100,8000015110,000020,0001,20221027,835,ST
100,8000015111,000010,0001,20220910,3063,ST
100,8000015111,000020,0001,20220904,2867,ST
100,8000015111,000030,0001,20220906,2533,ST
100,8000015112,000010,0001,20250901,1186,ST
100,8000015112,000020,0001,20250903,2426,ST
100,8000015112,000030,0001,20250901,914,ST
100,8000015112,000040,0001,20250907,4599,ST
100,8000015113,000010,0001,20250907,558,ST
100,8000015113,000020,0001,20250823,824,ST
100,8000015113,000030,0001,20250823,3541,ST
100,8000015113,000040,0001,20250908,1538,ST
100,8000015114,000010,0001,20241225,3719,ST
100,8000015114,000020,0001,20241220,958,ST
100,8000015114,000030,0001,20241212,1194,ST
100,8000015115,000010,0001,20221114,4082,ST
100,8000015115,000020,0001,20221111,1048,ST
100,8000015116,000010,0001,20250323,4243,ST
100,8000015117,000010,0001,20250807,2276,ST
100,8000015117,000020,0001,20250802,4180,ST
100,8000015117,000030,0001,20250726,1207,ST
100,8000015118,000010,0001,20240128,3375,ST
100,8000015118,000020,0001,20240116,4158,ST
100,8000015119,000010,0001,20250623,1853,ST
100,8000015119,000020,0001,20250630,499,ST
100,8000015120,000010,0001,20220827,3093,ST
100,8000015120,000020,0001,20220824,4505,ST
100,8000015120,000030,0001,20220830,675,ST
100,8000015121,000010,0001,20250225,2521,ST
100,8000015121,000020,0001,20250307,4748,ST
100,8000015121,000030,0001,20250307,1690,ST
100,8000015122,000010,0001,20241202,3212,ST
100,8000015123,000010,0001,20250802,4677,ST
100,8000015123,000020,0001,20250801,3996,ST
100,8000015124,000010,0001,20220520,1552,ST
100,8000015124,000020,0001,20220512,2775,ST
100,8000015125,000010,0001,20220728,536,ST
100,8000015126,000010,0001,20230618,2912,ST
100,8000015126,000020,0001,20230618,2174,ST
100,8000015127,000010,0001,20251215,2979,ST
100,8000015127,000020,0001,20251212,422,ST
100,8000015127,000030,0001,20251209,1716,ST
100,8000015127,000040,0001,20251219,2571,ST
100,8000015128,000010,0001,20220804,4708,ST
100,8000015128,000020,0001,20220728,1553,ST
100,8000015128,000030,0001,20220808,1149,ST
100,8000015128,000040,0001,20220803,1434,ST
100,8000015129,000010,0001,20240131,3093,ST
100,8000015129,000020,0001,20240208,4273,ST
100,8000015130,000010,0001,20230309,3468,ST
100,8000015131,000010,0001,20250721,510,ST
100,8000015131,000020,0001,20250725,2779,ST
100,8000015132,000010,0001,20220818,2148,ST
100,8000015133,000010,0001,20250101,4053,ST
100,8000015133,000020,0001,20250104,1982,ST
100,8000015134,000010,0001,20240903,3655,ST
100,8000015134,000020,0001,20240831,562,ST
100,8000015134,000030,0001,20240819,519,ST
100,8000015135,000010,0001,20241016,3257,ST
100,8000015136,000010,0001,20231118,4002,ST
100,8000015136,000020,0001,20231124,4681,ST
100,8000015136,000030,0001,20231203,2002,ST
100,8000015136,000040,0001,20231117,3850,ST
100,8000015137,000010,0001,20250228,1989,ST
100,8000015137,000020,0001,20250218,2388,ST
100,8000015137,000030,0001,20250223,1647,ST
100,8000015137,000040,0001,20250301,946,ST
100,8000015137,000050,0001,20250223,4385,ST
100,8000015138,000010,0001,20250622,749,ST
100,8000015138,000020,0001,20250616,3936,ST
100,8000015138,000030,0001,20250621,4253,ST
100,8000015139,000010,0001,20230730,3221,ST
100,8000015139,000020,0001,20230802,2504,ST
100,8000015140,000010,0001,20220308,3704,ST
100,8000015140,000020,0001,20220304,79,ST
100,8000015140,000030,0001,20220221,2975,ST
100,8000015140,000040,0001,20220224,4297,ST
100,8000015141,000010,0001,20251228,745,ST
100,8000015142,000010,0001,20240502,1444,ST
100,8000015142,000020,0001,20240426,3357,ST
100,8000015143,000010,0001,20230318,4387,ST
100,8000015144,000010,0001,20240509,2451,ST
100,8000015144,000020,0001,20240501,1578,ST
100,8000015144,000030,0001,20240430,3175,ST
100,8000015144,000040,0001,20240428,3977,ST
100,8000015144,000050,0001,20240506,3431,ST
100,8000015145,000010,0001,20260109,4000,ST
100,8000015145,000020,0001,20260101,996,ST
100,8000015145,000030,0001,20260109,3639,ST
100,8000015146,000010,0001,20231124,1384,ST
100,8000015146,000020,0001,20231205,1664,ST
100,8000015147,000010,0001,20230828,4559,ST
100,8000015148,000010,0001,20240123,4203,ST
100,8000015148,000020,0001,20240117,122,ST
100,8000015148,000030,0001,20240118,4846,ST
100,8000015149,000010,0001,20240524,2690,ST
100,8000015149,000020,0001,20240605,2210,ST
100,8000015150,000010,0001,20220718,3135,ST
100,8000015151,000010,0001,20240406,669,ST
100,8000015151,000020,0001,20240403,4731,ST
100,8000015151,000030,0001,20240404,1953,ST
100,8000015152,000010,0001,20220430,4434,ST
100,8000015152,000020,0001,20220424,1048,ST
100,8000015152,000030,0001,20220508,121,ST
100,8000015152,000040,0001,20220501,2139,ST
100,8000015153,000010,0001,20240204,1124,ST
100,8000015153,000020,0001,20240203,4572,ST
100,8000015153,000030,0001,20240206,212,ST
100,8000015154,000010,0001,20230503,4477,ST
100,8000015154,000020,0001,20230514,4124,ST
100,8000015155,000010,0001,20220805,361,ST
100,8000015156,000010,0001,20220719,4477,ST
100,8000015156,000020,0001,20220726,1006,ST
100,8000015157,000010,0001,20250330,1141,ST
100,8000015157,000020,0001,20250408,1385,ST
100,8000015158,000010,0001,20241020,1733,ST
100,8000015158,000020,0001,20241020,69,ST
100,8000015158,000030,0001,20241105,3938,ST
100,8000015159,000010,0001,20221017,4890,ST
100,8000015160,000010,0001,20251115,1218,ST
100,8000015160,000020,0001,20251104,3277,ST
100,8000015160,000030,0001,20251102,4589,ST
100,8000015161,000010,0001,20241127,1950,ST
100,8000015161,000020,0001,20241126,1609,ST
100,8000015161,000030,0001,20241201,3491,ST
100,8000015161,000040,0001,20241130,4265,ST
100,8000015161,000050,0001,20241120,2438,ST
100,8000015162,000010,0001,20230710,1806,ST
100,8000015162,000020,0001,20230726,329,ST
100,8000015162,000030,0001,20230721,2588,ST
100,8000015162,000040,0001,20230717,1777,ST
100,8000015163,000010,0001,20231024,4344,ST
100,8000015163,000020,0001,20231104,2735,ST
100,8000015163,000030,0001,20231021,4535,ST
100,8000015164,000010,0001,20250118,34,ST
100,8000015165,000010,0001,20250720,4944,ST
100,8000015165,000020,0001,20250712,1847,ST
100,8000015165,000030,0001,20250726,241,ST
100,8000015165,000040,0001,20250710,1771,ST
100,8000015166,000010,0001,20251020,1703,ST
100,8000015166,000020,0001,20251029,116,ST
100,8000015166,000030,0001,20251026,925,ST
100,8000015167,000010,0001,20220713,3395,ST
100,8000015167,000020,0001,20220710,2507,ST
100,8000015167,000030,0001,20220703,2106,ST
100,8000015168,000010,0001,20231127,1858,ST
100,8000015168,000020,0001,20231122,4355,ST
100,8000015168,000030,0001,20231116,4082,ST
100,8000015169,000010,0001,20220331,1490,ST
100,8000015169,000020,0001,20220404,2232,ST
100,8000015169,000030,0001,20220327,4440,ST
100,8000015170,000010,0001,20230605,3704,ST
100,8000015170,000020,0001,20230610,1606,ST
100,8000015170,000030,0001,20230610,663,ST
100,8000015171,000010,0001,20241030,3639,ST
100,8000015171,000020,0001,20241101,2117,ST
100,8000015172,000010,0001,20220708,3579,ST
100,8000015172,000020,0001,20220720,4772,ST
100,8000015172,000030,0001,20220716,2157,ST
100,8000015172,000040,0001,20220707,2235,ST
100,8000015173,000010,0001,20250804,895,ST
100,8000015173,000020,0001,20250804,3166,ST
100,8000015174,000010,0001,20240422,1766,ST
100,8000015174,000020,0001,20240426,3765,ST
100,8000015175,000010,0001,20241210,2817,ST
100,8000015175,000020,0001,20241203,1376,ST
100,8000015176,000010,0001,20250412,3741,ST
100,8000015177,000010,0001,20230402,949,ST
100,8000015178,000010,0001,20241214,2830,ST
100,8000015178,000020,0001,20241213,213,ST
100,8000015178,000030,0001,20241215,4975,ST
100,8000015178,000040,0001,20241226,2185,ST
100,8000015178,000050,0001,20241226,4609,ST
100,8000015179,000010,0001,20251231,4682,ST
100,8000015179,000020,0001,20260101,1560,ST
100,8000015179,000030,0001,20251230,1268,ST
100,8000015180,000010,0001,20240421,3245,ST
100,8000015180,000020,0001,20240426,4736,ST
100,8000015180,000030,0001,20240421,3953,ST
100,8000015181,000010,0001,20250930,3115,ST
100,8000015181,000020,0001,20251002,875,ST
100,8000015181,000030,0001,20251008,2910,ST
100,8000015182,000010,0001,20240617,634,ST
100,8000015182,000020,0001,20240630,4012,ST
100,8000015182,000030,0001,20240621,1252,ST
100,8000015182,000040,0001,20240628,3415,ST
100,8000015183,000010,0001,20250629,157,ST
100,8000015183,000020,0001,20250624,1961,ST
100,8000015184,000010,0001,20221102,2723,ST
100,8000015185,000010,0001,20230615,4891,ST
100,8000015185,000020,0001,20230612,4409,ST
100,8000015185,000030,0001,20230618,2086,ST
100,8000015185,000040,0001,20230607,4753,ST
100,8000015186,000010,0001,20220210,691,ST
100,8000015186,000020,0001,20220213,4335,ST
100,8000015187,000010,0001,20241114,1533,ST
100,8000015188,000010,0001,20221105,4043,ST
100,8000015189,000010,0001,20230419,4292,ST
100,8000015189,000020,0001,20230423,358,ST
100,8000015189,000030,0001,20230501,3196,ST
100,8000015190,000010,0001,20220209,1917,ST
100,8000015190,000020,0001,20220130,3068,ST
100,8000015190,000030,0001,20220122,387,ST
100,8000015191,000010,0001,20230120,4904,ST
100,8000015192,000010,0001,20240812,4714,ST
100,8000015192,000020,0001,20240804,2597,ST
100,8000015192,000030,0001,20240806,981,ST
100,8000015192,000040,0001,20240802,2336,ST
100,8000015193,000010,0001,20231224,4480,ST
100,8000015193,000020,0001,20231217,1763,ST
100,8000015194,000010,0001,20230817,4549,ST
100,8000015194,000020,0001,20230823,2734,ST
100,8000015194,000030,0001,20230817,2999,ST
100,8000015194,000040,0001,20230825,2511,ST
100,8000015195,000010,0001,20230721,4496,ST
100,8000015195,000020,0001,20230719,876,ST
100,8000015195,000030,0001,20230730,550,ST
100,8000015196,000010,0001,20230124,3126,ST
100,8000015196,000020,0001,20230114,2294,ST
100,8000015196,000030,0001,20230124,2913,ST
100,8000015197,000010,0001,20241113,2933,ST
100,8000015197,000020,0001,20241117,1756,ST
100,8000015198,000010,0001,20250921,4117,ST
100,8000015198,000020,0001,20250910,3921,ST
100,8000015199,000010,0001,20230903,4748,ST
100,8000015199,000020,0001,20230902,2252,ST
100,8000015199,000030,0001,20230824,1001,ST
100,8000015200,000010,0001,20240924,1513,ST
100,8000015200,000020,0001,20241001,881,ST
100,8000015200,000030,0001,20241005,4719,ST
100,8000015201,000010,0001,20220130,4325,ST
100,8000015201,000020,0001,20220207,2747,ST
100,8000015202,000010,0001,20220712,4314,ST
100,8000015203,000010,0001,20221124,306,ST
100,8000015204,000010,0001,20230216,2611,ST
100,8000015204,000020,0001,20230221,3702,ST
100,8000015205,000010,0001,20230919,784,ST
100,8000015205,000020,0001,20230919,2769,ST
100,8000015205,000030,0001,20230919,2254,ST
100,8000015206,000010,0001,20220812,2986,ST
100,8000015206,000020,0001,20220728,3813,ST
100,8000015206,000030,0001,20220727,2696,ST
100,8000015207,000010,0001,20230614,4837,ST
100,8000015207,000020,0001,20230616,1983,ST
100,8000015207,000030,0001,20230618,1180,ST
100,8000015207,000040,0001,20230619,3096,ST
100,8000015207,000050,0001,20230610,4789,ST
100,8000015208,000010,0001,20240118,3608,ST
100,8000015208,000020,0001,20240121,1544,ST
100,8000015209,000010,0001,20240325,1837,ST
100,8000015209,000020,0001,20240322,1334,ST
100,8000015209,000030,0001,20240316,4527,ST
100,8000015209,000040,0001,20240326,1916,ST
100,8000015210,000010,0001,20250330,3613,ST
100,8000015211,000010,0001,20250730,481,ST
100,8000015211,000020,0001,20250730,4790,ST
100,8000015211,000030,0001,20250814,4414,ST
100,8000015211,000040,0001,20250807,725,ST
100,8000015211,000050,0001,20250809,4021,ST
100,8000015212,000010,0001,20241013,1903,ST
100,8000015212,000020,0001,20241015,4463,ST
100,8000015213,000010,0001,20230601,2861,ST
100,8000015213,000020,0001,20230526,107,ST
100,8000015214,000010,0001,20220228,1095,ST
100,8000015214,000020,0001,20220222,3660,ST
100,8000015214,000030,0001,20220222,1874,ST
100,8000015215,000010,0001,20240327,1987,ST
100,8000015215,000020,0001,20240402,1346,ST
100,8000015216,000010,0001,20230515,1900,ST
100,8000015216,000020,0001,20230520,1610,ST
100,8000015217,000010,0001,20221130,2324,ST
100,8000015217,000020,0001,20221124,669,ST
100,8000015217,000030,0001,20221208,4185,ST
100,8000015217,000040,0001,20221208,1660,ST
100,8000015218,000010,0001,20230318,1528,ST
100,8000015218,000020,0001,20230320,700,ST
100,8000015219,000010,0001,20220403,21,ST
100,8000015219,000020,0001,20220329,3716,ST
100,8000015220,000010,0001,20241223,515,ST
100,8000015220,000020,0001,20241212,420,ST
100,8000015221,000010,0001,20221012,2882,ST
100,8000015222,000010,0001,20250718,664,ST
100,8000015222,000020,0001,20250728,2600,ST
100,8000015223,000010,0001,20230913,2092,ST
100,8000015224,000010,0001,20220219,4374,ST
100,8000015224,000020,0001,20220211,1104,ST
100,8000015225,000010,0001,20240706,1120,ST
100,8000015225,000020,0001,20240623,2910,ST
100,8000015226,000010,0001,20240203,3876,ST
100,8000015226,000020,0001,20240122,37,ST
100,8000015227,000010,0001,20241027,701,ST
100,8000015227,000020,0001,20241024,3236,ST
100,8000015228,000010,0001,20220805,1430,ST
100,8000015228,000020,0001,20220728,3675,ST
100,8000015228,000030,0001,20220803,636,ST
100,8000015229,000010,0001,20230410,4172,ST
100,8000015229,000020,0001,20230425,3944,ST
100,8000015230,000010,0001,20240304,1744,ST
100,8000015230,000020,0001,20240310,4422,ST
100,8000015231,000010,0001,20221124,340,ST
100,8000015231,000020,0001,20221123,2982,ST
100,8000015232,000010,0001,20250709,1738,ST
100,8000015232,000020,0001,20250713,746,ST
100,8000015232,000030,0001,20250714,4002,ST
100,8000015233,000010,0001,20240503,2973,ST
100,8000015233,000020,0001,20240424,303,ST
100,8000015234,000010,0001,20240201,1908,ST
100,8000015234,000020,0001,20240208,1834,ST
100,8000015235,000010,0001,20240217,1909,ST
100,8000015235,000020,0001,20240227,238,ST
100,8000015235,000030,0001,20240223,2382,ST
100,8000015236,000010,0001,20250118,3221,ST
100,8000015236,000020,0001,20250107,2201,ST
100,8000015236,000030,0001,20250109,1457,ST
100,8000015237,000010,0001,20251118,4826,ST
100,8000015237,000020,0001,20251115,2288,ST
100,8000015237,000030,0001,20251116,1480,ST
100,8000015238,000010,0001,20230626,103,ST
100,8000015238,000020,0001,20230616,3485,ST
100,8000015239,000010,0001,20250825,4776,ST
100,8000015240,000010,0001,20251205,1912,ST
100,8000015240,000020,0001,20251205,1244,ST
100,8000015240,000030,0001,20251128,2596,ST
100,8000015240,000040,0001,20251203,4258,ST
100,8000015241,000010,0001,20231002,4844,ST
100,8000015242,000010,0001,20250923,2298,ST
100,8000015243,000010,0001,20240527,4260,ST
100,8000015244,000010,0001,20230811,3278,ST
100,8000015244,000020,0001,20230816,2153,ST
100,8000015245,000010,0001,20241121,2034,ST
100,8000015245,000020,0001,20241122,4741,ST
100,8000015246,000010,0001,20230328,4437,ST
100,8000015246,000020,0001,20230328,1328,ST
100,8000015247,000010,0001,20230616,3373,ST
100,8000015247,000020,0001,20230622,1895,ST
100,8000015248,000010,0001,20240316,2640,ST
100,8000015248,000020,0001,20240304,854,ST
100,8000015248,000030,0001,20240318,582,ST
100,8000015248,000040,0001,20240316,376,ST
100,8000015249,000010,0001,20230207,3010,ST
100,8000015250,000010,0001,20241031,506,ST
100,8000015250,000020,0001,20241018,1274,ST
100,8000015250,000030,0001,20241026,1051,ST
100,8000015251,000010,0001,20240410,88,ST
100,8000015251,000020,0001,20240411,125,ST
100,8000015251,000030,0001,20240423,3234,ST
100,8000015252,000010,0001,20230608,3260,ST
100,8000015252,000020,0001,20230614,536,ST
100,8000015252,000030,0001,20230606,1164,ST
100,8000015253,000010,0001,20250907,694,ST
100,8000015253,000020,0001,20250909,1720,ST
100,8000015254,000010,0001,20251029,4865,ST
100,8000015254,000020,0001,20251031,1452,ST
100,8000015254,000030,0001,20251108,4921,ST
100,8000015255,000010,0001,20230512,933,ST
100,8000015255,000020,0001,20230518,3030,ST
100,8000015255,000030,0001,20230517,2085,ST
100,8000015255,000040,0001,20230517,717,ST
100,8000015256,000010,0001,20221231,3184,ST
100,8000015257,000010,0001,20220912,1430,ST
100,8000015257,000020,0001,20220912,2989,ST
100,8000015257,000030,0001,20220905,3125,ST
100,8000015257,000040,0001,20220904,2582,ST
100,8000015258,000010,0001,20220907,2849,ST
100,8000015258,000020,0001,20220901,504,ST
100,8000015258,000030,0001,20220912,835,ST
100,8000015258,000040,0001,20220905,1174,ST
100,8000015259,000010,0001,20250619,589,ST
100,8000015259,000020,0001,20250629,1704,ST
100,8000015260,000010,0001,20230615,4633,ST
100,8000015260,000020,0001,20230614,3137,ST
100,8000015261,000010,0001,20250602,202,ST
100,8000015261,000020,0001,20250608,3330,ST
100,8000015262,000010,0001,20240730,2516,ST
100,8000015262,000020,0001,20240812,1535,ST
100,8000015262,000030,0001,20240810,49,ST
100,8000015263,000010,0001,20221028,3302,ST
100,8000015263,000020,0001,20221023,1721,ST
100,8000015264,000010,0001,20250605,3797,ST
100,8000015264,000020,0001,20250608,22,ST
100,8000015265,000010,0001,20220701,815,ST
100,8000015265,000020,0001,20220714,347,ST
100,8000015266,000010,0001,20221114,3201,ST
100,8000015267,000010,0001,20251128,3528,ST
100,8000015267,000020,0001,20251119,4808,ST
100,8000015267,000030,0001,20251125,3867,ST
100,8000015267,000040,0001,20251117,2056,ST
100,8000015267,000050,0001,20251116,1422,ST
100,8000015268,000010,0001,20220814,2246,ST
100,8000015269,000010,0001,20240424,2139,ST
100,8000015269,000020,0001,20240502,754,ST
100,8000015269,000030,0001,20240507,184,ST
100,8000015270,000010,0001,20240330,613,ST
100,8000015270,000020,0001,20240407,1641,ST
100,8000015271,000010,0001,20230415,216,ST
100,8000015271,000020,0001,20230429,1448,ST
100,8000015271,000030,0001,20230430,4782,ST
100,8000015272,000010,0001,20231127,4999,ST
100,8000015272,000020,0001,20231127,126,ST
100,8000015272,000030,0001,20231122,2455,ST
100,8000015273,000010,0001,20251006,3023,ST
100,8000015274,000010,0001,20230110,1951,ST
100,8000015274,000020,0001,20221225,1216,ST
100,8000015275,000010,0001,20250926,243,ST
100,8000015275,000020,0001,20250924,2304,ST
100,8000015275,000030,0001,20250926,414,ST
100,8000015276,000010,0001,20220719,3428,ST
100,8000015276,000020,0001,20220721,1211,ST
100,8000015276,000030,0001,20220719,1401,ST
100,8000015276,000040,0001,20220724,1159,ST
100,8000015277,000010,0001,20240317,208,ST
100,8000015277,000020,0001,20240314,4004,ST
100,8000015277,000030,0001,20240317,2971,ST
100,8000015278,000010,0001,20260104,2455,ST
100,8000015278,000020,0001,20260111,135,ST
100,8000015279,000010,0001,20221017,3822,ST
100,8000015280,000010,0001,20231030,2431,ST
100,8000015280,000020,0001,20231024,2125,ST
100,8000015280,000030,0001,20231027,1931,ST
100,8000015281,000010,0001,20221228,1757,ST
100,8000015281,000020,0001,20221218,4219,ST
100,8000015282,000010,0001,20221231,4230,ST
100,8000015282,000020,0001,20230108,2931,ST
100,8000015283,000010,0001,20240606,2958,ST
100,8000015283,000020,0001,20240601,3215,ST
100,8000015284,000010,0001,20240719,2273,ST
100,8000015284,000020,0001,20240720,484,ST
100,8000015285,000010,0001,20230814,3635,ST
100,8000015285,000020,0001,20230819,4006,ST
100,8000015285,000030,0001,20230811,4048,ST
100,8000015286,000010,0001,20240611,2495,ST
100,8000015286,000020,0001,20240611,643,ST
100,8000015286,000030,0001,20240612,1556,ST
100,8000015287,000010,0001,20251211,2921,ST
100,8000015287,000020,0001,20251206,3120,ST
100,8000015288,000010,0001,20251117,2851,ST
100,8000015288,000020,0001,20251122,3888,ST
100,8000015288,000030,0001,20251111,378,ST
100,8000015289,000010,0001,20250118,3935,ST
100,8000015289,000020,0001,20250123,467,ST
100,8000015290,000010,0001,20220623,3815,ST
100,8000015291,000010,0001,20250313,3790,ST
100,8000015291,000020,0001,20250310,3675,ST
100,8000015291,000030,0001,20250311,2852,ST
100,8000015291,000040,0001,20250307,422,ST
100,8000015292,000010,0001,20220202,3173,ST
100,8000015293,000010,0001,20240223,2348,ST
100,8000015293,000020,0001,20240301,3861,ST
100,8000015293,000030,0001,20240311,1352,ST
100,8000015294,000010,0001,20240330,3299,ST
100,8000015294,000020,0001,20240410,2884,ST
100,8000015295,000010,0001,20230623,3275,ST
100,8000015296,000010,0001,20251123,3199,ST
100,8000015297,000010,0001,20221128,2904,ST
100,8000015297,000020,0001,20221207,67,ST
100,8000015297,000030,0001,20221127,1164,ST
100,8000015298,000010,0001,20221009,730,ST
100,8000015298,000020,0001,20221007,3622,ST
100,8000015298,000030,0001,20221006,3077,ST
100,8000015298,000040,0001,20221002,4904,ST
100,8000015299,000010,0001,20240829,1348,ST
100,8000015299,000020,0001,20240901,51,ST
100,8000015299,000030,0001,20240830,2060,ST
100,8000015300,000010,0001,20250201,934,ST
100,8000015300,000020,0001,20250201,4233,ST
100,8000015300,000030,0001,20250125,3359,ST
100,8000015301,000010,0001,20240606,929,ST
100,8000015301,000020,0001,20240620,2216,ST
100,8000015301,000030,0001,20240606,3393,ST
100,8000015302,000010,0001,20241221,3280,ST
100,8000015302,000020,0001,20241210,3883,ST
100,8000015302,000030,0001,20241218,962,ST
100,8000015302,000040,0001,20241208,3792,ST
100,8000015303,000010,0001,20241002,4224,ST
100,8000015303,000020,0001,20241006,228,ST
100,8000015304,000010,0001,20251019,3698,ST
100,8000015304,000020,0001,20251012,578,ST
100,8000015305,000010,0001,20220326,2396,ST
100,8000015305,000020,0001,20220329,4653,ST
100,8000015306,000010,0001,20250816,1721,ST
100,8000015306,000020,0001,20250815,924,ST
100,8000015306,000030,0001,20250902,559,ST
100,8000015306,000040,0001,20250828,939,ST
100,8000015307,000010,0001,20220606,2135,ST
100,8000015307,000020,0001,20220601,96,ST
