MANDT,VBELN,AUART,VKORG,VTWEG,SPART,KUNNR,ERDAT,NETWR,WAERK
100,8000018983,RE,1000,10,00,CUS000083,20240501,102988.74,EUR
100,8000018984,RE,1000,10,00,CUS000002,20231130,25264.04,EUR
100,8000018985,RE,1000,10,00,CUS000124,20231113,178206.16,EUR
100,8000018986,RE,1000,10,00,CUS000060,20221012,32696.33,EUR
100,8000018987,ZOR,1000,10,00,CUS000041,20231210,142032.55,EUR
100,8000018988,OR,1000,10,00,CUS000021,20240929,93643.77,EUR
100,8000018989,OR,1000,10,00,CUS000144,20220113,86246.14,EUR
100,8000018990,OR,1000,10,00,CUS000010,20220110,36348.39,EUR
100,8000018991,OR,1000,10,00,CUS000142,20231203,164516.5,EUR
100,8000018992,ZOR,1000,10,00,CUS000152,20250222,75952.18,EUR
100,8000018993,OR,1000,10,00,CUS000059,20250625,82710.48,EUR
100,8000018994,ZOR,1000,10,00,CUS000141,20250908,183207.8,EUR
100,8000018995,ZOR,1000,10,00,CUS000136,20221126,6407.94,EUR
100,8000018996,OR,1000,10,00,CUS000037,20230717,50813.69,EUR
100,8000018997,ZOR,1000,10,00,CUS000178,20230826,5146.68,EUR
100,8000018998,ZOR,1000,10,00,CUS000134,20231104,129609.85,EUR
100,8000018999,ZOR,1000,10,00,CUS000028,20230214,98835.42,EUR
100,8000019000,ZOR,1000,10,00,CUS000030,20240120,22188.39,EUR
100,8000019001,OR,1000,10,00,CUS000095,20230228,1126.08,EUR
100,8000019002,OR,1000,10,00,CUS000197,20220621,149323.92,EUR
100,8000019003,ZOR,1000,10,00,CUS000139,20230812,97206.9,EUR
100,8000019004,OR,1000,10,00,CUS000074,20230709,6699.78,EUR
100,8000019005,RE,1000,10,00,CUS000199,20250126,78119.23,EUR
100,8000019006,OR,1000,10,00,CUS000062,20240601,52449.72,EUR
100,8000019007,OR,1000,10,00,CUS000041,20240607,37435.86,EUR
100,8000019008,ZOR,1000,10,00,CUS000105,20220406,126497.41,EUR
100,8000019009,OR,1000,10,00,CUS000090,20220525,180276.9,EUR
100,8000019010,ZOR,1000,10,00,CUS000061,20220403,68205.25,EUR
100,8000019011,RE,1000,10,00,CUS000142,20221218,175637.62,EUR
100,8000019012,OR,1000,10,00,CUS000133,20251101,47171.16,EUR
100,8000019013,RE,1000,10,00,CUS000164,20240613,112299.16,EUR
100,8000019014,OR,1000,10,00,CUS000178,20230213,72408.33,EUR
100,8000019015,ZOR,1000,10,00,CUS000157,20231004,44794.34,EUR
100,8000019016,RE,1000,10,00,CUS000193,20230616,79268.98,EUR
100,8000019017,ZOR,1000,10,00,CUS000047,20221108,32238.3,EUR
100,8000019018,OR,1000,10,00,CUS000026,20250221,102398.67,EUR
100,8000019019,OR,1000,10,00,CUS000036,20241215,125383.99,EUR
100,8000019020,ZOR,1000,10,00,CUS000092,20230512,103179.95,EUR
100,8000019021,RE,1000,10,00,CUS000065,20220716,20857.21,EUR
100,8000019022,ZOR,1000,10,00,CUS000107,20251120,42210.03,EUR
100,8000019023,OR,1000,10,00,CUS000194,20241102,137785.63,EUR
100,8000019024,RE,1000,10,00,CUS000039,20220916,182622.58,EUR
100,8000019025,ZOR,1000,10,00,CUS000045,20250310,24039.36,EUR
100,8000019026,ZOR,1000,10,00,CUS000148,20230720,75414.03,EUR
100,8000019027,ZOR,1000,10,00,CUS000189,20231227,118075.99,EUR
100,8000019028,RE,1000,10,00,CUS000173,20220811,85735.98,EUR
100,8000019029,ZOR,1000,10,00,CUS000090,20240924,46178.1,EUR
100,8000019030,OR,1000,10,00,CUS000087,20230420,91126.7,EUR
100,8000019031,RE,1000,10,00,CUS000157,20220714,92266.83,EUR
100,8000019032,OR,1000,10,00,CUS000172,20220822,24397.56,EUR
100,8000019033,ZOR,1000,10,00,CUS000088,20231219,16536.24,EUR
100,8000019034,RE,1000,10,00,CUS000198,20240313,148329.68,EUR
100,8000019035,OR,1000,10,00,CUS000002,20250202,96960.31,EUR
100,8000019036,RE,1000,10,00,CUS000081,20240823,243191.25,EUR
100,8000019037,ZOR,1000,10,00,CUS000033,20240917,92428.86,EUR
100,8000019038,RE,1000,10,00,CUS000157,20230725,71950.09,EUR
100,8000019039,OR,1000,10,00,CUS000190,20230812,86080.11,EUR
100,8000019040,ZOR,1000,10,00,CUS000186,20230130,94532.04,EUR
100,8000019041,OR,1000,10,00,CUS000077,20241225,11954.4,EUR
100,8000019042,RE,1000,10,00,CUS000006,20250704,227575.15,EUR
100,8000019043,RE,1000,10,00,CUS000118,20250814,11713.53,EUR
100,8000019044,ZOR,1000,10,00,CUS000124,20221213,119337.06,EUR
100,8000019045,OR,1000,10,00,CUS000049,20241201,130162.59,EUR
100,8000019046,ZOR,1000,10,00,CUS000194,20220715,140387.4,EUR
100,8000019047,RE,1000,10,00,CUS000132,20250615,44977.14,EUR
100,8000019048,OR,1000,10,00,CUS000082,20251002,93590.91,EUR
100,8000019049,OR,1000,10,00,CUS000083,20241027,42840.49,EUR
100,8000019050,OR,1000,10,00,CUS000182,20220601,45843.98,EUR
100,8000019051,RE,1000,10,00,CUS000033,20250313,72545.36,EUR
100,8000019052,RE,1000,10,00,CUS000188,20241118,66004.5,EUR
100,8000019053,RE,1000,10,00,CUS000109,20221103,122936.98,EUR
100,8000019054,RE,1000,10,00,CUS000175,20250706,181248.99,EUR
100,8000019055,OR,1000,10,00,CUS000194,20250217,38197.64,EUR
100,8000019056,RE,1000,10,00,CUS000025,20220406,38962.3,EUR
100,8000019057,OR,1000,10,00,CUS000158,20220928,123292.58,EUR
100,8000019058,ZOR,1000,10,00,CUS000136,20251008,43632.58,EUR
100,8000019059,ZOR,1000,10,00,CUS000192,20250813,40781.01,EUR
100,8000019060,ZOR,1000,10,00,CUS000157,20240810,13901.44,EUR
100,8000019061,RE,1000,10,00,CUS000120,20230624,77954.72,EUR
100,8000019062,ZOR,1000,10,00,CUS000130,20221018,130783.96,EUR
100,8000019063,OR,1000,10,00,CUS000190,20230317,54988.48,EUR
100,8000019064,ZOR,1000,10,00,CUS000178,20250611,251700.2,EUR
100,8000019065,OR,1000,10,00,CUS000043,20250520,36587.16,EUR
100,8000019066,ZOR,1000,10,00,CUS000132,20250410,105279.1,EUR
100,8000019067,OR,1000,10,00,CUS000098,20220117,6402.97,EUR
100,8000019068,OR,1000,10,00,CUS000028,20240105,83222.01,EUR
100,8000019069,RE,1000,10,00,CUS000134,20251009,91266.6,EUR
100,8000019070,OR,1000,10,00,CUS000057,20230129,24239.11,EUR
100,8000019071,OR,1000,10,00,CUS000156,20231025,177526.86,EUR
100,8000019072,RE,1000,10,00,CUS000004,20221106,1104.32,EUR
100,8000019073,OR,1000,10,00,CUS000096,20240630,34281.98,EUR
100,8000019074,ZOR,1000,10,00,CUS000020,20240429,135685.48,EUR
100,8000019075,OR,1000,10,00,CUS000117,20240329,87648.16,EUR
100,8000019076,RE,1000,10,00,CUS000109,20230625,59751.76,EUR
100,8000019077,ZOR,1000,10,00,CUS000129,20220118,149166.32,EUR
100,8000019078,RE,1000,10,00,CUS000067,20251201,97172.53,EUR
100,8000019079,ZOR,1000,10,00,CUS000054,20220107,8600.66,EUR
100,8000019080,ZOR,1000,10,00,CUS000173,20241220,77648.39,EUR
100,8000019081,OR,1000,10,00,CUS000052,20250603,58838.5,EUR
100,8000019082,RE,1000,10,00,CUS000093,20221120,128844.85,EUR
100,8000019083,ZOR,1000,10,00,CUS000055,20240923,21865.23,EUR
100,8000019084,RE,1000,10,00,CUS000054,20240208,33793.2,EUR
100,8000019085,OR,1000,10,00,CUS000015,20221201,227757.09,EUR
100,8000019086,OR,1000,10,00,CUS000183,20240202,111086.24,EUR
100,8000019087,ZOR,1000,10,00,CUS000058,20220403,95042.28,EUR
100,8000019088,OR,1000,10,00,CUS000130,20240511,130109.37,EUR
100,8000019089,OR,1000,10,00,CUS000183,20251114,143550.63,EUR
100,8000019090,ZOR,1000,10,00,CUS000058,20250828,69797.66,EUR
100,8000019091,RE,1000,10,00,CUS000148,20231221,75707.19,EUR
100,8000019092,ZOR,1000,10,00,CUS000199,20230517,17954.79,EUR
100,8000019093,OR,1000,10,00,CUS000024,20251228,28963.85,EUR
100,8000019094,RE,1000,10,00,CUS000011,20250627,156391.48,EUR
100,8000019095,OR,1000,10,00,CUS000107,20230817,110177.96,EUR
100,8000019096,RE,1000,10,00,CUS000196,20240424,69345.63,EUR
100,8000019097,ZOR,1000,10,00,CUS000016,20230509,41447.5,EUR
100,8000019098,RE,1000,10,00,CUS000117,20220906,51968.92,EUR
100,8000019099,RE,1000,10,00,CUS000059,20240420,17540.7,EUR
100,8000019100,RE,1000,10,00,CUS000190,20220406,21911.37,EUR
100,8000019101,ZOR,1000,10,00,CUS000170,20240328,198384.52,EUR
100,8000019102,RE,1000,10,00,CUS000068,20220312,75722.74,EUR
100,8000019103,OR,1000,10,00,CUS000152,20250321,39124.22,EUR
100,8000019104,RE,1000,10,00,CUS000068,20230715,188367.66,EUR
100,8000019105,ZOR,1000,10,00,CUS000140,20250617,135377.56,EUR
100,8000019106,OR,1000,10,00,CUS000048,20220906,70152.43,EUR
100,8000019107,RE,1000,10,00,CUS000150,20241025,79598.5,EUR
100,8000019108,OR,1000,10,00,CUS000003,20241201,13315.2,EUR
100,8000019109,RE,1000,10,00,CUS000196,20230826,130049.45,EUR
100,8000019110,ZOR,1000,10,00,CUS000120,20250823,24524.7,EUR
100,8000019111,ZOR,1000,10,00,CUS000081,20220802,102896.03,EUR
100,8000019112,RE,1000,10,00,CUS000122,20221124,108181.35,EUR
100,8000019113,OR,1000,10,00,CUS000058,20250824,125502.64,EUR
100,8000019114,RE,1000,10,00,CUS000117,20221220,84234.88,EUR
100,8000019115,RE,1000,10,00,CUS000158,20230103,87876.54,EUR
100,8000019116,ZOR,1000,10,00,CUS000016,20220412,274370.44,EUR
100,8000019117,ZOR,1000,10,00,CUS000002,20250609,26415.4,EUR
100,8000019118,ZOR,1000,10,00,CUS000162,20230708,59683.56,EUR
100,8000019119,ZOR,1000,10,00,CUS000050,20230116,22685.47,EUR
100,8000019120,OR,1000,10,00,CUS000132,20250209,22816.1,EUR
100,8000019121,ZOR,1000,10,00,CUS000011,20230304,152871.7,EUR
100,8000019122,RE,1000,10,00,CUS000087,20220126,76336.9,EUR
100,8000019123,ZOR,1000,10,00,CUS000022,20241109,63601.71,EUR
100,8000019124,ZOR,1000,10,00,CUS000189,20240323,24570.54,EUR
100,8000019125,ZOR,1000,10,00,CUS000134,20230423,32171.27,EUR
100,8000019126,ZOR,1000,10,00,CUS000088,20250910,118168.38,EUR
100,8000019127,ZOR,1000,10,00,CUS000018,20220718,45077.64,EUR
100,8000019128,OR,1000,10,00,CUS000185,20220412,42209.7,EUR
100,8000019129,OR,1000,10,00,CUS000174,20230628,3097.27,EUR
100,8000019130,RE,1000,10,00,CUS000176,20221208,57251.61,EUR
100,8000019131,OR,1000,10,00,CUS000153,20230526,206251.37,EUR
100,8000019132,OR,1000,10,00,CUS000164,20230105,83895.64,EUR
100,8000019133,OR,1000,10,00,CUS000060,20230811,5454.55,EUR
100,8000019134,ZOR,1000,10,00,CUS000173,20220115,31782.4,EUR
100,8000019135,RE,1000,10,00,CUS000124,20221105,143338.61,EUR
100,8000019136,RE,1000,10,00,CUS000135,20250908,169763.73,EUR
100,8000019137,ZOR,1000,10,00,CUS000047,20250714,76120.45,EUR
100,8000019138,RE,1000,10,00,CUS000161,20220225,187976.63,EUR
100,8000019139,OR,1000,10,00,CUS000128,20220114,81656.04,EUR
100,8000019140,ZOR,1000,10,00,CUS000115,20240808,171024.66,EUR
100,8000019141,ZOR,1000,10,00,CUS000200,20250820,299557.82,EUR
100,8000019142,RE,1000,10,00,CUS000128,20230617,118910.89,EUR
100,8000019143,OR,1000,10,00,CUS000044,20240206,69105.05,EUR
100,8000019144,ZOR,1000,10,00,CUS000001,20220901,38316.76,EUR
100,8000019145,ZOR,1000,10,00,CUS000011,20250914,8887.98,EUR
100,8000019146,OR,1000,10,00,CUS000049,20230928,55848.35,EUR
100,8000019147,ZOR,1000,10,00,CUS000025,20221224,33389.57,EUR
100,8000019148,RE,1000,10,00,CUS000157,20231029,50092.08,EUR
100,8000019149,OR,1000,10,00,CUS000086,20250813,29451.73,EUR
100,8000019150,ZOR,1000,10,00,CUS000127,20230620,116702.44,EUR
100,8000019151,RE,1000,10,00,CUS000082,20220709,92011.59,EUR
100,8000019152,ZOR,1000,10,00,CUS000071,20250827,74699.79,EUR
100,8000019153,RE,1000,10,00,CUS000100,20250319,121540.41,EUR
100,8000019154,ZOR,1000,10,00,CUS000080,20241109,118975.76,EUR
100,8000019155,RE,1000,10,00,CUS000067,20250228,80736.45,EUR
100,8000019156,RE,1000,10,00,CUS000170,20241026,32050.72,EUR
100,8000019157,OR,1000,10,00,CUS000116,20220913,9280.64,EUR
100,8000019158,OR,1000,10,00,CUS000188,20240731,164278.11,EUR
100,8000019159,ZOR,1000,10,00,CUS000073,20220509,11698.13,EUR
100,8000019160,ZOR,1000,10,00,CUS000153,20240531,50173.6,EUR
100,8000019161,OR,1000,10,00,CUS000141,20250331,110236.38,EUR
100,8000019162,ZOR,1000,10,00,CUS000147,20240203,134644.84,EUR
100,8000019163,RE,1000,10,00,CUS000082,20250402,28172.16,EUR
100,8000019164,OR,1000,10,00,CUS000072,20250714,46293.07,EUR
100,8000019165,ZOR,1000,10,00,CUS000137,20230923,109020.79,EUR
100,8000019166,ZOR,1000,10,00,CUS000172,20250512,76728.19,EUR
100,8000019167,RE,1000,10,00,CUS000088,20250604,76918.62,EUR
100,8000019168,RE,1000,10,00,CUS000107,20241109,41225.46,EUR
100,8000019169,ZOR,1000,10,00,CUS000006,20230616,66442.32,EUR
100,8000019170,OR,1000,10,00,CUS000106,20220429,40392.18,EUR
100,8000019171,ZOR,1000,10,00,CUS000067,20230106,16602.4,EUR
100,8000019172,RE,1000,10,00,CUS000155,20240524,113003.65,EUR
100,8000019173,RE,1000,10,00,CUS000020,20241227,98097.66,EUR
100,8000019174,OR,1000,10,00,CUS000147,20231220,101527.37,EUR
100,8000019175,ZOR,1000,10,00,CUS000089,20240813,128223.57,EUR
100,8000019176,RE,1000,10,00,CUS000156,20221212,208467.9,EUR
100,8000019177,ZOR,1000,10,00,CUS000023,20221114,30967.2,EUR
100,8000019178,ZOR,1000,10,00,CUS000001,20220101,63579.81,EUR
100,8000019179,OR,1000,10,00,CUS000005,20220206,169027.99,EUR
100,8000019180,ZOR,1000,10,00,CUS000195,20230627,142045.71,EUR
100,8000019181,OR,1000,10,00,CUS000198,20240425,175407.7,EUR
100,8000019182,ZOR,1000,10,00,CUS000187,20240411,64046.29,EUR
100,8000019183,ZOR,1000,10,00,CUS000044,20221021,91337.86,EUR
100,8000019184,ZOR,1000,10,00,CUS000150,20240214,62576.58,EUR
100,8000019185,OR,1000,10,00,CUS000102,20250126,65823.67,EUR
100,8000019186,ZOR,1000,10,00,CUS000196,20231007,15565.2,EUR
100,8000019187,OR,1000,10,00,CUS000198,20251004,41349.78,EUR
100,8000019188,ZOR,1000,10,00,CUS000139,20240301,69110.1,EUR
100,8000019189,ZOR,1000,10,00,CUS000007,20250908,38912.98,EUR
100,8000019190,OR,1000,10,00,CUS000159,20231203,76463.7,EUR
100,8000019191,ZOR,1000,10,00,CUS000070,20240101,7708.68,EUR
100,8000019192,ZOR,1000,10,00,CUS000051,20250325,101853.75,EUR
100,8000019193,OR,1000,10,00,CUS000199,20230513,52813.05,EUR
100,8000019194,RE,1000,10,00,CUS000127,20251129,71007.18,EUR
100,8000019195,ZOR,1000,10,00,CUS000134,20251110,20141.99,EUR
100,8000019196,RE,1000,10,00,CUS000059,20220106,82814.53,EUR
100,8000019197,ZOR,1000,10,00,CUS000158,20251229,28952.44,EUR
100,8000019198,OR,1000,10,00,CUS000053,20250326,52352.06,EUR
100,8000019199,ZOR,1000,10,00,CUS000041,20220912,109024.09,EUR
100,8000019200,ZOR,1000,10,00,CUS000056,20230208,14291.5,EUR
100,8000019201,OR,1000,10,00,CUS000155,20241019,18791.1,EUR
100,8000019202,OR,1000,10,00,CUS000102,20241107,40131.3,EUR
100,8000019203,RE,1000,10,00,CUS000170,20250309,44562.52,EUR
100,8000019204,OR,1000,10,00,CUS000070,20220223,14929.5,EUR
100,8000019205,ZOR,1000,10,00,CUS000066,20240721,30181.71,EUR
100,8000019206,RE,1000,10,00,CUS000046,20251117,148295.26,EUR
100,8000019207,RE,1000,10,00,CUS000139,20250626,131495.17,EUR
100,8000019208,OR,1000,10,00,CUS000020,20231117,168980.15,EUR
100,8000019209,RE,1000,10,00,CUS000005,20220604,83741.98,EUR
100,8000019210,ZOR,1000,10,00,CUS000198,20230131,183845.98,EUR
100,8000019211,RE,1000,10,00,CUS000109,20241118,198375.41,EUR
100,8000019212,RE,1000,10,00,CUS000191,20221002,118518.9,EUR
100,8000019213,OR,1000,10,00,CUS000187,20250704,76136.13,EUR
100,8000019214,RE,1000,10,00,CUS000074,20220707,156625.57,EUR
100,8000019215,RE,1000,10,00,CUS000113,20220506,49961.84,EUR
100,8000019216,RE,1000,10,00,CUS000045,20220609,157356.24,EUR
100,8000019217,RE,1000,10,00,CUS000118,20240609,14222.18,EUR
100,8000019218,OR,1000,10,00,CUS000127,20250525,119810.1,EUR
100,8000019219,OR,1000,10,00,CUS000147,20240520,49979.23,EUR
100,8000019220,ZOR,1000,10,00,CUS000144,20250711,75568.01,EUR
100,8000019221,OR,1000,10,00,CUS000052,20231126,64992.17,EUR
100,8000019222,OR,1000,10,00,CUS000190,20220911,110619.59,EUR
100,8000019223,ZOR,1000,10,00,CUS000198,20240720,52116.04,EUR
100,8000019224,ZOR,1000,10,00,CUS000180,20220101,5333.72,EUR
100,8000019225,OR,1000,10,00,CUS000091,20220201,20050.45,EUR
100,8000019226,OR,1000,10,00,CUS000054,20220123,46903.22,EUR
100,8000019227,ZOR,1000,10,00,CUS000193,20220531,36246.87,EUR
100,8000019228,ZOR,1000,10,00,CUS000056,20250405,148225.12,EUR
100,8000019229,ZOR,1000,10,00,CUS000050,20240220,130705.56,EUR
100,8000019230,OR,1000,10,00,CUS000052,20250211,46787.0,EUR
100,8000019231,OR,1000,10,00,CUS000179,20240928,130322.86,EUR
100,8000019232,RE,1000,10,00,CUS000046,20220515,98822.97,EUR
100,8000019233,RE,1000,10,00,CUS000126,20220924,124984.74,EUR
100,8000019234,RE,1000,10,00,CUS000190,20230615,120178.53,EUR
100,8000019235,RE,1000,10,00,CUS000011,20220424,142583.0,EUR
100,8000019236,OR,1000,10,00,CUS000029,20240909,40982.28,EUR
100,8000019237,RE,1000,10,00,CUS000184,20220918,63450.36,EUR
100,8000019238,OR,1000,10,00,CUS000067,20250328,91869.24,EUR
100,8000019239,OR,1000,10,00,CUS000125,20251114,129281.75,EUR
100,8000019240,OR,1000,10,00,CUS000186,20220825,12680.8,EUR
100,8000019241,OR,1000,10,00,CUS000022,20220515,65786.6,EUR
100,8000019242,ZOR,1000,10,00,CUS000048,20220929,52901.82,EUR
100,8000019243,OR,1000,10,00,CUS000126,20250930,129627.1,EUR
100,8000019244,ZOR,1000,10,00,CUS000187,20251116,20568.95,EUR
100,8000019245,OR,1000,10,00,CUS000099,20230228,87003.52,EUR
100,8000019246,RE,1000,10,00,CUS000033,20231028,115644.04,EUR
100,8000019247,RE,1000,10,00,CUS000024,20230727,84641.58,EUR
100,8000019248,ZOR,1000,10,00,CUS000123,20230916,100722.38,EUR
100,8000019249,OR,1000,10,00,CUS000113,20221009,34668.03,EUR
100,8000019250,ZOR,1000,10,00,CUS000051,20230113,217238.37,EUR
100,8000019251,RE,1000,10,00,CUS000172,20220603,24613.17,EUR
100,8000019252,ZOR,1000,10,00,CUS000007,20241010,116177.14,EUR
100,8000019253,OR,1000,10,00,CUS000062,20221115,41532.05,EUR
100,8000019254,RE,1000,10,00,CUS000116,20241018,54554.24,EUR
100,8000019255,ZOR,1000,10,00,CUS000126,20250424,216293.44,EUR
100,8000019256,RE,1000,10,00,CUS000050,20240525,49963.53,EUR
100,8000019257,RE,1000,10,00,CUS000038,20240909,89516.16,EUR
100,8000019258,ZOR,1000,10,00,CUS000177,20250417,64088.33,EUR
100,8000019259,RE,1000,10,00,CUS000166,20221118,10857.63,EUR
100,8000019260,ZOR,1000,10,00,CUS000116,20240823,229185.96,EUR
100,8000019261,ZOR,1000,10,00,CUS000187,20240307,143179.29,EUR
100,8000019262,ZOR,1000,10,00,CUS000047,20240327,1074.64,EUR
100,8000019263,OR,1000,10,00,CUS000088,20240913,8727.33,EUR
100,8000019264,ZOR,1000,10,00,CUS000115,20240703,46500.62,EUR
100,8000019265,RE,1000,10,00,CUS000097,20230617,57902.86,EUR
100,8000019266,ZOR,1000,10,00,CUS000080,20220917,86235.48,EUR
100,8000019267,OR,1000,10,00,CUS000036,20240811,160892.71,EUR
100,8000019268,ZOR,1000,10,00,CUS000148,20220918,39176.56,EUR
100,8000019269,ZOR,1000,10,00,CUS000005,20240823,193890.54,EUR
100,8000019270,ZOR,1000,10,00,CUS000094,20230809,102416.75,EUR
100,8000019271,OR,1000,10,00,CUS000148,20220407,21262.24,EUR
100,8000019272,OR,1000,10,00,CUS000145,20240920,75307.07,EUR
100,8000019273,ZOR,1000,10,00,CUS000032,20220907,96555.68,EUR
100,8000019274,ZOR,1000,10,00,CUS000027,20221218,54461.23,EUR
100,8000019275,RE,1000,10,00,CUS000182,20240529,97356.75,EUR
100,8000019276,ZOR,1000,10,00,CUS000068,20230520,82022.4,EUR
100,8000019277,ZOR,1000,10,00,CUS000040,20230404,68422.83,EUR
100,8000019278,ZOR,1000,10,00,CUS000020,20230213,63209.67,EUR
100,8000019279,ZOR,1000,10,00,CUS000171,20230408,50649.43,EUR
100,8000019280,ZOR,1000,10,00,CUS000026,20220320,161636.05,EUR
100,8000019281,ZOR,1000,10,00,CUS000026,20230813,68831.6,EUR
100,8000019282,OR,1000,10,00,CUS000200,20220628,14083.85,EUR
100,8000019283,OR,1000,10,00,CUS000194,20240205,65706.54,EUR
100,8000019284,ZOR,1000,10,00,CUS000149,20250708,38494.2,EUR
100,8000019285,OR,1000,10,00,CUS000133,20250730,181485.51,EUR
100,8000019286,ZOR,1000,10,00,CUS000022,20241005,28788.61,EUR
100,8000019287,ZOR,1000,10,00,CUS000123,20231221,15740.25,EUR
100,8000019288,ZOR,1000,10,00,CUS000163,20221117,39559.35,EUR
100,8000019289,ZOR,1000,10,00,CUS000009,20230613,65950.2,EUR
100,8000019290,OR,1000,10,00,CUS000035,20240729,144886.46,EUR
100,8000019291,RE,1000,10,00,CUS000061,20220925,64131.1,EUR
100,8000019292,RE,1000,10,00,CUS000001,20240828,136792.45,EUR
100,8000019293,OR,1000,10,00,CUS000120,20220831,111770.07,EUR
100,8000019294,RE,1000,10,00,CUS000016,20230831,83962.81,EUR
100,8000019295,ZOR,1000,10,00,CUS000186,20240623,52928.8,EUR
100,8000019296,ZOR,1000,10,00,CUS000019,20250902,37180.42,EUR
100,8000019297,RE,1000,10,00,CUS000112,20250617,48152.51,EUR
100,8000019298,OR,1000,10,00,CUS000034,20220527,117155.22,EUR
100,8000019299,RE,1000,10,00,CUS000164,20230112,39754.93,EUR
100,8000019300,OR,1000,10,00,CUS000147,20230519,2564.1,EUR
100,8000019301,RE,1000,10,00,CUS000161,20220625,24946.54,EUR
100,8000019302,OR,1000,10,00,CUS000093,20250611,28111.83,EUR
100,8000019303,ZOR,1000,10,00,CUS000129,20250930,9819.84,EUR
100,8000019304,ZOR,1000,10,00,CUS000163,20230924,165719.03,EUR
100,8000019305,OR,1000,10,00,CUS000182,20220328,124507.9,EUR
100,8000019306,ZOR,1000,10,00,CUS000150,20240203,79468.45,EUR
100,8000019307,ZOR,1000,10,00,CUS000192,20250421,50480.64,EUR
100,8000019308,OR,1000,10,00,CUS000068,20250516,101555.57,EUR
100,8000019309,ZOR,1000,10,00,CUS000013,20240625,20793.58,EUR
100,8000019310,OR,1000,10,00,CUS000041,20250728,45093.11,EUR
100,8000019311,ZOR,1000,10,00,CUS000075,20221117,364.56,EUR
100,8000019312,ZOR,1000,10,00,CUS000086,20241203,84642.32,EUR
100,8000019313,OR,1000,10,00,CUS000191,20220321,84598.5,EUR
100,8000019314,OR,1000,10,00,CUS000098,20230223,89872.13,EUR
100,8000019315,OR,1000,10,00,CUS000001,20230111,6025.25,EUR
100,8000019316,RE,1000,10,00,CUS000088,20231019,62682.34,EUR
100,8000019317,ZOR,1000,10,00,CUS000183,20230430,96407.12,EUR
100,8000019318,OR,1000,10,00,CUS000048,20220906,87249.2,EUR
100,8000019319,ZOR,1000,10,00,CUS000176,20241226,126008.56,EUR
100,8000019320,RE,1000,10,00,CUS000140,20230906,32744.46,EUR
100,8000019321,OR,1000,10,00,CUS000098,20231113,67843.6,EUR
100,8000019322,OR,1000,10,00,CUS000200,20220208,24278.92,EUR
100,8000019323,ZOR,1000,10,00,CUS000062,20241110,24817.0,EUR
100,8000019324,OR,1000,10,00,CUS000140,20230612,209682.8,EUR
100,8000019325,RE,1000,10,00,CUS000103,20241020,96858.82,EUR
100,8000019326,RE,1000,10,00,CUS000148,20220608,7150.53,EUR
100,8000019327,ZOR,1000,10,00,CUS000039,20231207,157407.06,EUR
100,8000019328,OR,1000,10,00,CUS000100,20220317,71596.69,EUR
100,8000019329,OR,1000,10,00,CUS000181,20240617,47028.89,EUR
100,8000019330,RE,1000,10,00,CUS000105,20230406,139944.5,EUR
100,8000019331,ZOR,1000,10,00,CUS000171,20230731,74381.28,EUR
100,8000019332,RE,1000,10,00,CUS000077,20230129,40168.98,EUR
100,8000019333,RE,1000,10,00,CUS000071,20231225,83221.96,EUR
100,8000019334,RE,1000,10,00,CUS000024,20240727,131517.45,EUR
100,8000019335,OR,1000,10,00,CUS000108,20220407,54751.41,EUR
100,8000019336,OR,1000,10,00,CUS000037,20240820,10190.45,EUR
100,8000019337,OR,1000,10,00,CUS000053,20241231,12656.39,EUR
100,8000019338,OR,1000,10,00,CUS000080,20220516,186551.69,EUR
100,8000019339,ZOR,1000,10,00,CUS000001,20230827,36706.01,EUR
100,8000019340,ZOR,1000,10,00,CUS000051,20250808,38735.72,EUR
100,8000019341,OR,1000,10,00,CUS000041,20220808,93234.65,EUR
100,8000019342,OR,1000,10,00,CUS000175,20220426,60925.86,EUR
100,8000019343,OR,1000,10,00,CUS000050,20230516,145272.9,EUR
100,8000019344,ZOR,1000,10,00,CUS000036,20230304,12396.99,EUR
100,8000019345,OR,1000,10,00,CUS000190,20230225,36948.23,EUR
100,8000019346,OR,1000,10,00,CUS000188,20221216,22372.96,EUR
100,8000019347,ZOR,1000,10,00,CUS000178,20250915,68674.2,EUR
100,8000019348,ZOR,1000,10,00,CUS000020,20241123,93313.49,EUR
100,8000019349,OR,1000,10,00,CUS000071,20230828,131080.98,EUR
100,8000019350,OR,1000,10,00,CUS000113,20250718,111165.54,EUR
100,8000019351,ZOR,1000,10,00,CUS000115,20220911,96879.11,EUR
100,8000019352,ZOR,1000,10,00,CUS000153,20250123,139353.36,EUR
100,8000019353,OR,1000,10,00,CUS000061,20240526,45065.66,EUR
100,8000019354,OR,1000,10,00,CUS000179,20221122,123823.04,EUR
100,8000019355,OR,1000,10,00,CUS000120,20230409,15465.2,EUR
100,8000019356,OR,1000,10,00,CUS000026,20220503,86809.09,EUR
100,8000019357,RE,1000,10,00,CUS000136,20221221,130584.16,EUR
100,8000019358,OR,1000,10,00,CUS000175,20231024,56350.29,EUR
100,8000019359,ZOR,1000,10,00,CUS000132,20250307,186321.72,EUR
100,8000019360,OR,1000,10,00,CUS000188,20250405,156339.36,EUR
100,8000019361,ZOR,1000,10,00,CUS000093,20250624,96300.94,EUR
