MANDT,BUKRS,HKONT,AUGDT,AUGBL,GJAHR,BELNR,DMBTR,WAERS
100,2000,100035,20241115,0010001235,2024,0010001235,180.36,EUR
100,1000,100036,20240705,0010001236,2023,0010001236,1041.75,EUR
100,2000,100037,20221202,0010001237,2024,0010001237,346.7,EUR
100,1000,100038,20220905,0010001238,2023,0010001238,2337.74,EUR
100,2000,100039,20220130,0010001239,2024,0010001239,4099.51,EUR
100,1000,100040,20221113,0010001240,2023,0010001240,1191.66,EUR
100,2000,100041,20230917,0010001241,2024,0010001241,780.2,EUR
100,1000,100042,20240811,0010001242,2023,0010001242,2464.2,EUR
100,2000,100043,20220606,0010001243,2024,0010001243,1957.41,EUR
100,1000,100044,20230120,0010001244,2023,0010001244,1031.5,EUR
100,2000,100045,20241109,0010001245,2024,0010001245,3424.37,EUR
100,1000,100046,20231228,0010001246,2023,0010001246,564.6,EUR
100,2000,100047,20220218,0010001247,2024,0010001247,4088.56,EUR
100,1000,100048,20220517,0010001248,2023,0010001248,669.48,EUR
100,2000,100049,20240810,0010001249,2024,0010001249,2302.75,EUR
100,1000,100050,20230210,0010001250,2023,0010001250,3037.27,EUR
100,2000,100051,20230226,0010001251,2024,0010001251,3700.99,EUR
100,1000,100052,20240729,0010001252,2023,0010001252,1206.93,EUR
100,2000,100053,20240129,0010001253,2024,0010001253,251.56,EUR
100,1000,100054,20220626,0010001254,2023,0010001254,1462.29,EUR
100,2000,100055,20220516,0010001255,2024,0010001255,498.01,EUR
100,1000,100056,20240312,0010001256,2023,0010001256,1772.33,EUR
100,2000,100057,20240711,0010001257,2024,0010001257,3645.51,EUR
100,1000,100058,20230524,0010001258,2023,0010001258,1450.5,EUR
100,2000,100059,20221001,0010001259,2024,0010001259,2806.97,EUR
100,1000,100060,20220107,0010001260,2023,0010001260,3160.23,EUR
100,2000,100061,20220904,0010001261,2024,0010001261,1761.57,EUR
100,1000,100062,20221204,0010001262,2023,0010001262,2985.35,EUR
100,2000,100063,20240329,0010001263,2024,0010001263,898.13,EUR
100,1000,100064,20241222,0010001264,2023,0010001264,3882.49,EUR
100,2000,100065,20241222,0010001265,2024,0010001265,2177.11,EUR
100,1000,100066,20230122,0010001266,2023,0010001266,804.12,EUR
100,2000,100067,20231225,0010001267,2024,0010001267,4698.95,EUR
100,1000,100068,20230207,0010001268,2023,0010001268,2921.96,EUR
100,2000,100069,20231126,0010001269,2024,0010001269,3154.33,EUR
100,1000,100070,20230825,0010001270,2023,0010001270,536.02,EUR
100,2000,100071,20240428,0010001271,2024,0010001271,952.74,EUR
100,1000,100072,20230816,0010001272,2023,0010001272,1295.31,EUR
100,2000,100073,20220615,0010001273,2024,0010001273,2737.7,EUR
100,1000,100074,20220916,0010001274,2023,0010001274,4315.12,EUR
100,2000,100075,20230702,0010001275,2024,0010001275,1660.18,EUR
100,1000,100076,20241009,0010001276,2023,0010001276,2073.03,EUR
100,2000,100077,20231007,0010001277,2024,0010001277,690.92,EUR
100,1000,100078,20231016,0010001278,2023,0010001278,3559.61,EUR
100,2000,100079,20220218,0010001279,2024,0010001279,2168.25,EUR
100,1000,100080,20230129,0010001280,2023,0010001280,3350.9,EUR
100,2000,100081,20220108,0010001281,2024,0010001281,3601.62,EUR
100,1000,100082,20240423,0010001282,2023,0010001282,4865.52,EUR
100,2000,100083,20240326,0010001283,2024,0010001283,3146.99,EUR
100,1000,100084,20221203,0010001284,2023,0010001284,1490.78,EUR
100,2000,100085,20230405,0010001285,2024,0010001285,901.17,EUR
100,1000,100086,20240211,0010001286,2023,0010001286,742.53,EUR
100,2000,100087,20220924,0010001287,2024,0010001287,1839.84,EUR
100,1000,100088,20241026,0010001288,2023,0010001288,813.84,EUR
100,2000,100089,20241212,0010001289,2024,0010001289,4948.19,EUR
100,1000,100090,20240808,0010001290,2023,0010001290,3807.33,EUR
100,2000,100091,20221031,0010001291,2024,0010001291,106.91,EUR
100,1000,100092,20220604,0010001292,2023,0010001292,2938.45,EUR
100,2000,100093,20241209,0010001293,2024,0010001293,1081.33,EUR
100,1000,100094,20240626,0010001294,2023,0010001294,409.41,EUR
100,2000,100095,20230713,0010001295,2024,0010001295,3105.29,EUR
100,1000,100096,20230328,0010001296,2023,0010001296,2300.26,EUR
100,2000,100097,20230923,0010001297,2024,0010001297,3418.91,EUR
100,1000,100098,20230520,0010001298,2023,0010001298,4530.3,EUR
100,2000,100099,20231211,0010001299,2024,0010001299,2138.78,EUR
100,1000,100000,20230328,0010001300,2023,0010001300,469.82,EUR
100,2000,100001,20240905,0010001301,2024,0010001301,4332.89,EUR
100,1000,100002,20230901,0010001302,2023,0010001302,4383.76,EUR
100,2000,100003,20220602,0010001303,2024,0010001303,4233.08,EUR
100,1000,100004,20241020,0010001304,2023,0010001304,1859.57,EUR
100,2000,100005,20220119,0010001305,2024,0010001305,1813.2,EUR
100,1000,100006,20220311,0010001306,2023,0010001306,3649.28,EUR
100,2000,100007,20220210,0010001307,2024,0010001307,4328.39,EUR
100,1000,100008,20220108,0010001308,2023,0010001308,981.55,EUR
100,2000,100009,20230212,0010001309,2024,0010001309,4744.06,EUR
100,1000,100010,20240426,0010001310,2023,0010001310,1330.56,EUR
100,2000,100011,20230714,0010001311,2024,0010001311,1584.34,EUR
100,1000,100012,20230205,0010001312,2023,0010001312,1568.92,EUR
100,2000,100013,20221007,0010001313,2024,0010001313,2547.42,EUR
100,1000,100014,20230617,0010001314,2023,0010001314,1600.26,EUR
100,2000,100015,20220713,0010001315,2024,0010001315,1516.19,EUR
100,1000,100016,20240819,0010001316,2023,0010001316,3475.7,EUR
100,2000,100017,20221122,0010001317,2024,0010001317,3046.31,EUR
100,1000,100018,20221015,0010001318,2023,0010001318,448.2,EUR
100,2000,100019,20220404,0010001319,2024,0010001319,1388.6,EUR
100,1000,100020,20230106,0010001320,2023,0010001320,1056.79,EUR
100,2000,100021,20240213,0010001321,2024,0010001321,440.06,EUR
100,1000,100022,20240210,0010001322,2023,0010001322,2658.65,EUR
100,2000,100023,20240111,0010001323,2024,0010001323,2138.79,EUR
100,1000,100024,20230503,0010001324,2023,0010001324,4183.48,EUR
100,2000,100025,20220704,0010001325,2024,0010001325,1174.51,EUR
100,1000,100026,20241012,0010001326,2023,0010001326,2024.42,EUR
100,2000,100027,20240310,0010001327,2024,0010001327,622.93,EUR
100,1000,100028,20240201,0010001328,2023,0010001328,4716.38,EUR
100,2000,100029,20230515,0010001329,2024,0010001329,2083.48,EUR
100,1000,100030,20230728,0010001330,2023,0010001330,4951.66,EUR
100,2000,100031,20230125,0010001331,2024,0010001331,2886.02,EUR
100,1000,100032,20241229,0010001332,2023,0010001332,4966.32,EUR
100,2000,100033,20240213,0010001333,2024,0010001333,1771.77,EUR
100,1000,100034,20231124,0010001334,2023,0010001334,3482.84,EUR
100,2000,100035,20241117,0010001335,2024,0010001335,3939.58,EUR
100,1000,100036,20240317,0010001336,2023,0010001336,3355.3,EUR
100,2000,100037,20240407,0010001337,2024,0010001337,4062.04,EUR
100,1000,100038,20220605,0010001338,2023,0010001338,1221.5,EUR
100,2000,100039,20230708,0010001339,2024,0010001339,1775.26,EUR
100,1000,100040,20241124,0010001340,2023,0010001340,3146.0,EUR
100,2000,100041,20220124,0010001341,2024,0010001341,1320.4,EUR
100,1000,100042,20230809,0010001342,2023,0010001342,2136.08,EUR
100,2000,100043,20240527,0010001343,2024,0010001343,2566.8,EUR
100,1000,100044,20220906,0010001344,2023,0010001344,3274.09,EUR
100,2000,100045,20220202,0010001345,2024,0010001345,539.92,EUR
100,1000,100046,20220711,0010001346,2023,0010001346,2753.67,EUR
100,2000,100047,20240920,0010001347,2024,0010001347,3539.98,EUR
100,1000,100048,20220609,0010001348,2023,0010001348,475.67,EUR
100,2000,100049,20230729,0010001349,2024,0010001349,4116.92,EUR
100,1000,100050,20221228,0010001350,2023,0010001350,4279.41,EUR
100,2000,100051,20230901,0010001351,2024,0010001351,4739.88,EUR
100,1000,100052,20220525,0010001352,2023,0010001352,4878.1,EUR
100,2000,100053,20231030,0010001353,2024,0010001353,251.58,EUR
100,1000,100054,20230924,0010001354,2023,0010001354,2064.92,EUR
100,2000,100055,20220307,0010001355,2024,0010001355,2644.28,EUR
100,1000,100056,20230319,0010001356,2023,0010001356,3319.06,EUR
100,2000,100057,20230126,0010001357,2024,0010001357,4755.46,EUR
100,1000,100058,20230623,0010001358,2023,0010001358,4588.67,EUR
100,2000,100059,20241005,0010001359,2024,0010001359,3660.94,EUR
100,1000,100060,20230322,0010001360,2023,0010001360,3562.54,EUR
100,2000,100061,20230830,0010001361,2024,0010001361,4489.26,EUR
100,1000,100062,20230226,0010001362,2023,0010001362,918.14,EUR
100,2000,100063,20231212,0010001363,2024,0010001363,4142.6,EUR
100,1000,100064,20220315,0010001364,2023,0010001364,384.67,EUR
100,2000,100065,20230110,0010001365,2024,0010001365,1989.47,EUR
100,1000,100066,20230711,0010001366,2023,0010001366,2404.11,EUR
100,2000,100067,20220522,0010001367,2024,0010001367,4411.6,EUR
100,1000,100068,20230305,0010001368,2023,0010001368,329.45,EUR
100,2000,100069,20241112,0010001369,2024,0010001369,4707.33,EUR
100,1000,100070,20241120,0010001370,2023,0010001370,4066.93,EUR
100,2000,100071,20230515,0010001371,2024,0010001371,2621.86,EUR
100,1000,100072,20220905,0010001372,2023,0010001372,445.25,EUR
100,2000,100073,20231203,0010001373,2024,0010001373,3307.31,EUR
100,1000,100074,20240716,0010001374,2023,0010001374,776.51,EUR
100,2000,100075,20230906,0010001375,2024,0010001375,2258.58,EUR
100,1000,100076,20221019,0010001376,2023,0010001376,4966.03,EUR
100,2000,100077,20230928,0010001377,2024,0010001377,1360.05,EUR
100,1000,100078,20220927,0010001378,2023,0010001378,4674.36,EUR
100,2000,100079,20240207,0010001379,2024,0010001379,3863.03,EUR
100,1000,100080,20240929,0010001380,2023,0010001380,3410.32,EUR
100,2000,100081,20230303,0010001381,2024,0010001381,2511.38,EUR
100,1000,100082,20220321,0010001382,2023,0010001382,3662.95,EUR
100,2000,100083,20221228,0010001383,2024,0010001383,3416.5,EUR
100,1000,100084,20231028,0010001384,2023,0010001384,2185.83,EUR
100,2000,100085,20220909,0010001385,2024,0010001385,2525.08,EUR
100,1000,100086,20230614,0010001386,2023,0010001386,3468.32,EUR
100,2000,100087,20240430,0010001387,2024,0010001387,4833.76,EUR
100,1000,100088,20240217,0010001388,2023,0010001388,277.22,EUR
100,2000,100089,20221212,0010001389,2024,0010001389,1730.92,EUR
100,1000,100090,20240531,0010001390,2023,0010001390,4804.36,EUR
100,2000,100091,20230704,0010001391,2024,0010001391,4808.22,EUR
100,1000,100092,20220712,0010001392,2023,0010001392,567.71,EUR
100,2000,100093,20220822,0010001393,2024,0010001393,4821.87,EUR
100,1000,100094,20221108,0010001394,2023,0010001394,3372.77,EUR
100,2000,100095,20240516,0010001395,2024,0010001395,3538.92,EUR
100,1000,100096,20240323,0010001396,2023,0010001396,108.67,EUR
100,2000,100097,20230109,0010001397,2024,0010001397,3868.63,EUR
100,1000,100098,20220728,0010001398,2023,0010001398,1860.56,EUR
100,2000,100099,20230708,0010001399,2024,0010001399,1709.33,EUR
100,1000,100000,20221029,0010001400,2023,0010001400,3829.18,EUR
100,2000,100001,20230520,0010001401,2024,0010001401,4772.31,EUR
100,1000,100002,20240925,0010001402,2023,0010001402,842.63,EUR
100,2000,100003,20230717,0010001403,2024,0010001403,4117.94,EUR
100,1000,100004,20231104,0010001404,2023,0010001404,4027.82,EUR
100,2000,100005,20220118,0010001405,2024,0010001405,1867.98,EUR
100,1000,100006,20240306,0010001406,2023,0010001406,827.06,EUR
100,2000,100007,20240227,0010001407,2024,0010001407,1731.01,EUR
100,1000,100008,20241004,0010001408,2023,0010001408,890.29,EUR
100,2000,100009,20231104,0010001409,2024,0010001409,4486.31,EUR
100,1000,100010,20230129,0010001410,2023,0010001410,4093.94,EUR
100,2000,100011,20220327,0010001411,2024,0010001411,2842.09,EUR
100,1000,100012,20221123,0010001412,2023,0010001412,3270.73,EUR
100,2000,100013,20231111,0010001413,2024,0010001413,2328.53,EUR
100,1000,100014,20221005,0010001414,2023,0010001414,1368.58,EUR
100,2000,100015,20220821,0010001415,2024,0010001415,4494.14,EUR
100,1000,100016,20220727,0010001416,2023,0010001416,1784.49,EUR
100,2000,100017,20231217,0010001417,2024,0010001417,4284.48,EUR
100,1000,100018,20230329,0010001418,2023,0010001418,3583.72,EUR
100,2000,100019,20240413,0010001419,2024,0010001419,2533.29,EUR
100,1000,100020,20220408,0010001420,2023,0010001420,961.87,EUR
100,2000,100021,20230228,0010001421,2024,0010001421,2877.7,EUR
100,1000,100022,20230602,0010001422,2023,0010001422,461.69,EUR
100,2000,100023,20241021,0010001423,2024,0010001423,1079.84,EUR
100,1000,100024,20240213,0010001424,2023,0010001424,785.45,EUR
100,2000,100025,20240813,0010001425,2024,0010001425,653.86,EUR
100,1000,100026,20220717,0010001426,2023,0010001426,4108.31,EUR
100,2000,100027,20230509,0010001427,2024,0010001427,2624.54,EUR
100,1000,100028,20240208,0010001428,2023,0010001428,2347.92,EUR
100,2000,100029,20240421,0010001429,2024,0010001429,4071.54,EUR
100,1000,100030,20221229,0010001430,2023,0010001430,3189.04,EUR
100,2000,100031,20230120,0010001431,2024,0010001431,1314.47,EUR
100,1000,100032,20240807,0010001432,2023,0010001432,529.74,EUR
100,2000,100033,20231125,0010001433,2024,0010001433,4474.89,EUR
100,1000,100034,20240303,0010001434,2023,0010001434,725.79,EUR
100,2000,100035,20230824,0010001435,2024,0010001435,447.24,EUR
100,1000,100036,20230402,0010001436,2023,0010001436,438.09,EUR
100,2000,100037,20230130,0010001437,2024,0010001437,233.66,EUR
100,1000,100038,20221016,0010001438,2023,0010001438,3542.74,EUR
100,2000,100039,20220718,0010001439,2024,0010001439,759.05,EUR
100,1000,100040,20240609,0010001440,2023,0010001440,2562.19,EUR
100,2000,100041,20240402,0010001441,2024,0010001441,2086.13,EUR
100,1000,100042,20240609,0010001442,2023,0010001442,3498.56,EUR
100,2000,100043,20230613,0010001443,2024,0010001443,750.68,EUR
100,1000,100044,20221125,0010001444,2023,0010001444,1299.25,EUR
100,2000,100045,20220127,0010001445,2024,0010001445,1421.79,EUR
100,1000,100046,20240717,0010001446,2023,0010001446,4630.96,EUR
100,2000,100047,20220703,0010001447,2024,0010001447,608.85,EUR
100,1000,100048,20240922,0010001448,2023,0010001448,548.29,EUR
100,2000,100049,20240712,0010001449,2024,0010001449,2915.18,EUR
100,1000,100050,20240722,0010001450,2023,0010001450,1497.54,EUR
100,2000,100051,20241021,0010001451,2024,0010001451,1776.31,EUR
100,1000,100052,20220703,0010001452,2023,0010001452,1455.39,EUR
100,2000,100053,20241124,0010001453,2024,0010001453,353.24,EUR
100,1000,100054,20220704,0010001454,2023,0010001454,3993.45,EUR
100,2000,100055,20230527,0010001455,2024,0010001455,360.85,EUR
100,1000,100056,20240723,0010001456,2023,0010001456,562.3,EUR
100,2000,100057,20230928,0010001457,2024,0010001457,2242.7,EUR
100,1000,100058,20231116,0010001458,2023,0010001458,4302.95,EUR
100,2000,100059,20220501,0010001459,2024,0010001459,2024.9,EUR
100,1000,100060,20221020,0010001460,2023,0010001460,3437.36,EUR
100,2000,100061,20241026,0010001461,2024,0010001461,1082.34,EUR
100,1000,100062,20230723,0010001462,2023,0010001462,182.94,EUR
100,2000,100063,20220504,0010001463,2024,0010001463,4877.37,EUR
100,1000,100064,20230609,0010001464,2023,0010001464,692.03,EUR
100,2000,100065,20240418,0010001465,2024,0010001465,2488.46,EUR
100,1000,100066,20230814,0010001466,2023,0010001466,2300.81,EUR
100,2000,100067,20240326,0010001467,2024,0010001467,2996.42,EUR
100,1000,100068,20231028,0010001468,2023,0010001468,1197.38,EUR
100,2000,100069,20231031,0010001469,2024,0010001469,530.99,EUR
100,1000,100070,20221230,0010001470,2023,0010001470,4930.15,EUR
100,2000,100071,20240630,0010001471,2024,0010001471,4867.77,EUR
100,1000,100072,20220720,0010001472,2023,0010001472,2283.63,EUR
100,2000,100073,20240309,0010001473,2024,0010001473,670.16,EUR
100,1000,100074,20230831,0010001474,2023,0010001474,1536.1,EUR
100,2000,100075,20241207,0010001475,2024,0010001475,2644.79,EUR
100,1000,100076,20220304,0010001476,2023,0010001476,2002.06,EUR
100,2000,100077,20241019,0010001477,2024,0010001477,3304.73,EUR
100,1000,100078,20230314,0010001478,2023,0010001478,2805.34,EUR
100,2000,100079,20231101,0010001479,2024,0010001479,1507.92,EUR
100,1000,100080,20240225,0010001480,2023,0010001480,4290.26,EUR
100,2000,100081,20231027,0010001481,2024,0010001481,1369.15,EUR
100,1000,100082,20240104,0010001482,2023,0010001482,470.73,EUR
100,2000,100083,20240913,0010001483,2024,0010001483,3515.92,EUR
100,1000,100084,20230711,0010001484,2023,0010001484,4649.1,EUR
100,2000,100085,20230901,0010001485,2024,0010001485,4563.42,EUR
100,1000,100086,20220311,0010001486,2023,0010001486,960.09,EUR
100,2000,100087,20220330,0010001487,2024,0010001487,1999.02,EUR
100,1000,100088,20240917,0010001488,2023,0010001488,1500.35,EUR
100,2000,100089,20240228,0010001489,2024,0010001489,1159.33,EUR
100,1000,100090,20230530,0010001490,2023,0010001490,110.45,EUR
100,2000,100091,20240316,0010001491,2024,0010001491,4953.87,EUR
100,1000,100092,20220916,0010001492,2023,0010001492,1181.65,EUR
100,2000,100093,20241204,0010001493,2024,0010001493,4699.6,EUR
100,1000,100094,20241026,0010001494,2023,0010001494,2927.84,EUR
100,2000,100095,20240101,0010001495,2024,0010001495,4081.75,EUR
100,1000,100096,20221007,0010001496,2023,0010001496,2582.43,EUR
100,2000,100097,20240711,0010001497,2024,0010001497,2576.97,EUR
100,1000,100098,20220309,0010001498,2023,0010001498,3440.82,EUR
100,2000,100099,20240216,0010001499,2024,0010001499,1777.57,EUR
100,1000,100000,20241105,0010001500,2023,0010001500,3381.6,EUR
100,2000,100001,20221026,0010001501,2024,0010001501,2742.98,EUR
100,1000,100002,20220201,0010001502,2023,0010001502,229.18,EUR
100,2000,100003,20220203,0010001503,2024,0010001503,1486.36,EUR
100,1000,100004,20230417,0010001504,2023,0010001504,2949.85,EUR
100,2000,100005,20230730,0010001505,2024,0010001505,1481.67,EUR
100,1000,100006,20230509,0010001506,2023,0010001506,3197.17,EUR
100,2000,100007,20221110,0010001507,2024,0010001507,3503.0,EUR
100,1000,100008,20241204,0010001508,2023,0010001508,947.5,EUR
100,2000,100009,20220923,0010001509,2024,0010001509,2261.92,EUR
100,1000,100010,20240818,0010001510,2023,0010001510,2137.43,EUR
100,2000,100011,20231012,0010001511,2024,0010001511,4009.01,EUR
100,1000,100012,20240908,0010001512,2023,0010001512,2717.45,EUR
100,2000,100013,20241001,0010001513,2024,0010001513,182.39,EUR
100,1000,100014,20240926,0010001514,2023,0010001514,3775.55,EUR
100,2000,100015,20230621,0010001515,2024,0010001515,414.53,EUR
100,1000,100016,20240302,0010001516,2023,0010001516,3042.37,EUR
100,2000,100017,20220826,0010001517,2024,0010001517,3399.55,EUR
100,1000,100018,20220405,0010001518,2023,0010001518,2983.56,EUR
100,2000,100019,20220309,0010001519,2024,0010001519,4963.97,EUR
100,1000,100020,20240813,0010001520,2023,0010001520,714.68,EUR
100,2000,100021,20221005,0010001521,2024,0010001521,2563.55,EUR
100,1000,100022,20241130,0010001522,2023,0010001522,481.0,EUR
100,2000,100023,20220401,0010001523,2024,0010001523,1795.28,EUR
100,1000,100024,20220604,0010001524,2023,0010001524,2979.71,EUR
100,2000,100025,20220406,0010001525,2024,0010001525,3072.65,EUR
100,1000,100026,20220923,0010001526,2023,0010001526,3147.63,EUR
100,2000,100027,20230811,0010001527,2024,0010001527,2088.8,EUR
100,1000,100028,20220128,0010001528,2023,0010001528,2887.83,EUR
100,2000,100029,20240810,0010001529,2024,0010001529,192.45,EUR
100,1000,100030,20220818,0010001530,2023,0010001530,3356.77,EUR
100,2000,100031,20220207,0010001531,2024,0010001531,3331.07,EUR
100,1000,100032,20221105,0010001532,2023,0010001532,4985.57,EUR
100,2000,100033,20220321,0010001533,2024,0010001533,3210.44,EUR
100,1000,100034,20231205,0010001534,2023,0010001534,1264.54,EUR
100,2000,100035,20230106,0010001535,2024,0010001535,479.25,EUR
100,1000,100036,20220613,0010001536,2023,0010001536,2001.45,EUR
100,2000,100037,20230819,0010001537,2024,0010001537,2113.82,EUR
100,1000,100038,20231002,0010001538,2023,0010001538,1576.16,EUR
100,2000,100039,20220221,0010001539,2024,0010001539,3027.86,EUR
100,1000,100040,20230301,0010001540,2023,0010001540,3630.3,EUR
100,2000,100041,20220811,0010001541,2024,0010001541,2775.4,EUR
100,1000,100042,20220316,0010001542,2023,0010001542,4884.98,EUR
100,2000,100043,20231109,0010001543,2024,0010001543,2548.67,EUR
100,1000,100044,20230423,0010001544,2023,0010001544,535.94,EUR
100,2000,100045,20240820,0010001545,2024,0010001545,2396.55,EUR
100,1000,100046,20221006,0010001546,2023,0010001546,3862.04,EUR
100,2000,100047,20220329,0010001547,2024,0010001547,4277.61,EUR
100,1000,100048,20221114,0010001548,2023,0010001548,210.83,EUR
100,2000,100049,20220420,0010001549,2024,0010001549,3416.93,EUR
100,1000,100050,20240523,0010001550,2023,0010001550,2804.89,EUR
100,2000,100051,20220408,0010001551,2024,0010001551,3995.55,EUR
100,1000,100052,20230723,0010001552,2023,0010001552,4105.62,EUR
100,2000,100053,20220807,0010001553,2024,0010001553,1945.18,EUR
100,1000,100054,20230119,0010001554,2023,0010001554,4703.07,EUR
100,2000,100055,20240730,0010001555,2024,0010001555,1290.86,EUR
100,1000,100056,20240626,0010001556,2023,0010001556,1642.37,EUR
100,2000,100057,20231010,0010001557,2024,0010001557,2381.29,EUR
100,1000,100058,20240702,0010001558,2023,0010001558,435.62,EUR
100,2000,100059,20240228,0010001559,2024,0010001559,1899.31,EUR
100,1000,100060,20230524,0010001560,2023,0010001560,738.46,EUR
100,2000,100061,20240604,0010001561,2024,0010001561,2686.0,EUR
100,1000,100062,20230823,0010001562,2023,0010001562,2674.19,EUR
100,2000,100063,20241223,0010001563,2024,0010001563,4961.56,EUR
100,1000,100064,20220317,0010001564,2023,0010001564,1344.52,EUR
100,2000,100065,20240806,0010001565,2024,0010001565,2713.98,EUR
100,1000,100066,20241114,0010001566,2023,0010001566,4108.49,EUR
100,2000,100067,20220904,0010001567,2024,0010001567,1152.73,EUR
100,1000,100068,20241009,0010001568,2023,0010001568,4799.86,EUR
100,2000,100069,20230606,0010001569,2024,0010001569,2576.23,EUR
100,1000,100070,20230809,0010001570,2023,0010001570,3391.24,EUR
100,2000,100071,20240622,0010001571,2024,0010001571,2254.36,EUR
100,1000,100072,20230213,0010001572,2023,0010001572,1891.58,EUR
100,2000,100073,20220729,0010001573,2024,0010001573,1880.71,EUR
100,1000,100074,20230820,0010001574,2023,0010001574,2841.85,EUR
100,2000,100075,20240226,0010001575,2024,0010001575,542.21,EUR
100,1000,100076,20221230,0010001576,2023,0010001576,3804.64,EUR
100,2000,100077,20221226,0010001577,2024,0010001577,4835.42,EUR
100,1000,100078,20220826,0010001578,2023,0010001578,4457.23,EUR
100,2000,100079,20230425,0010001579,2024,0010001579,3971.52,EUR
100,1000,100080,20230306,0010001580,2023,0010001580,2500.72,EUR
100,2000,100081,20231014,0010001581,2024,0010001581,4332.4,EUR
100,1000,100082,20240409,0010001582,2023,0010001582,427.3,EUR
100,2000,100083,20240916,0010001583,2024,0010001583,4663.89,EUR
100,1000,100084,20241216,0010001584,2023,0010001584,4625.87,EUR
100,2000,100085,20220514,0010001585,2024,0010001585,4890.95,EUR
100,1000,100086,20241117,0010001586,2023,0010001586,4578.89,EUR
100,2000,100087,20230203,0010001587,2024,0010001587,2513.13,EUR
100,1000,100088,20240430,0010001588,2023,0010001588,2969.17,EUR
100,2000,100089,20240622,0010001589,2024,0010001589,481.65,EUR
100,1000,100090,20231019,0010001590,2023,0010001590,1615.96,EUR
100,2000,100091,20230906,0010001591,2024,0010001591,2983.11,EUR
100,1000,100092,20240112,0010001592,2023,0010001592,4968.02,EUR
100,2000,100093,20240321,0010001593,2024,0010001593,4652.98,EUR
100,1000,100094,20240123,0010001594,2023,0010001594,1989.71,EUR
100,2000,100095,20221015,0010001595,2024,0010001595,549.46,EUR
100,1000,100096,20231006,0010001596,2023,0010001596,2637.82,EUR
100,2000,100097,20240908,0010001597,2024,0010001597,3518.71,EUR
100,1000,100098,20230225,0010001598,2023,0010001598,1067.88,EUR
100,2000,100099,20220307,0010001599,2024,0010001599,843.56,EUR
100,1000,100000,20240908,0010001600,2023,0010001600,2014.51,EUR
100,2000,100001,20220128,0010001601,2024,0010001601,3497.57,EUR
100,1000,100002,20240816,0010001602,2023,0010001602,4516.06,EUR
100,2000,100003,20220515,0010001603,2024,0010001603,3839.44,EUR
100,1000,100004,20230109,0010001604,2023,0010001604,259.92,EUR
100,2000,100005,20231028,0010001605,2024,0010001605,1067.79,EUR
100,1000,100006,20230827,0010001606,2023,0010001606,1823.22,EUR
100,2000,100007,20231021,0010001607,2024,0010001607,4651.44,EUR
100,1000,100008,20241022,0010001608,2023,0010001608,4005.0,EUR
100,2000,100009,20220702,0010001609,2024,0010001609,506.89,EUR
100,1000,100010,20230330,0010001610,2023,0010001610,4617.1,EUR
100,2000,100011,20220611,0010001611,2024,0010001611,4161.22,EUR
100,1000,100012,20240720,0010001612,2023,0010001612,2560.9,EUR
100,2000,100013,20220906,0010001613,2024,0010001613,1471.67,EUR
100,1000,100014,20221029,0010001614,2023,0010001614,4734.25,EUR
100,2000,100015,20220212,0010001615,2024,0010001615,4212.29,EUR
100,1000,100016,20240929,0010001616,2023,0010001616,1020.59,EUR
100,2000,100017,20240501,0010001617,2024,0010001617,1026.7,EUR
100,1000,100018,20220101,0010001618,2023,0010001618,2676.7,EUR
100,2000,100019,20231014,0010001619,2024,0010001619,2653.05,EUR
100,1000,100020,20241109,0010001620,2023,0010001620,138.69,EUR
100,2000,100021,20230818,0010001621,2024,0010001621,426.26,EUR
100,1000,100022,20231125,0010001622,2023,0010001622,2691.06,EUR
100,2000,100023,20220310,0010001623,2024,0010001623,2716.34,EUR
100,1000,100024,20241023,0010001624,2023,0010001624,925.43,EUR
100,2000,100025,20240303,0010001625,2024,0010001625,1489.06,EUR
100,1000,100026,20240517,0010001626,2023,0010001626,3056.32,EUR
100,2000,100027,20221227,0010001627,2024,0010001627,3438.29,EUR
100,1000,100028,20220619,0010001628,2023,0010001628,2733.91,EUR
100,2000,100029,20240110,0010001629,2024,0010001629,984.62,EUR
100,1000,100030,20240927,0010001630,2023,0010001630,4593.92,EUR
100,2000,100031,20240814,0010001631,2024,0010001631,2230.74,EUR
100,1000,100032,20220825,0010001632,2023,0010001632,1586.93,EUR
100,2000,100033,20220130,0010001633,2024,0010001633,682.75,EUR
100,1000,100034,20230808,0010001634,2023,0010001634,1429.0,EUR
100,2000,100035,20240522,0010001635,2024,0010001635,2602.06,EUR
100,1000,100036,20230408,0010001636,2023,0010001636,2233.1,EUR
100,2000,100037,20230420,0010001637,2024,0010001637,1949.26,EUR
100,1000,100038,20220107,0010001638,2023,0010001638,2888.4,EUR
100,2000,100039,20230305,0010001639,2024,0010001639,1373.71,EUR
100,1000,100040,20220926,0010001640,2023,0010001640,932.22,EUR
100,2000,100041,20241005,0010001641,2024,0010001641,2912.75,EUR
100,1000,100042,20230520,0010001642,2023,0010001642,3990.59,EUR
100,2000,100043,20220821,0010001643,2024,0010001643,1467.2,EUR
100,1000,100044,20241115,0010001644,2023,0010001644,1119.16,EUR
100,2000,100045,20241221,0010001645,2024,0010001645,3559.79,EUR
100,1000,100046,20230509,0010001646,2023,0010001646,2750.45,EUR
