MANDT,VBELN,FKART,KUNNR,FKDAT,NETWR,WAERK
100,9000012487,F2,CUS000037,20220402,89064.9,EUR
100,9000012488,F2,CUS000086,20250402,136441.25,EUR
100,9000012489,F2,CUS000039,20240319,79070.34,EUR
100,9000012490,F2,CUS000093,20221022,96307.27,EUR
100,9000012491,F2,CUS000193,20220614,50088.45,EUR
100,9000012492,F2,CUS000086,20221011,78136.88,EUR
100,9000012493,F2,CUS000007,20241004,109179.25,EUR
100,9000012494,F2,CUS000161,20250828,179383.53,EUR
100,9000012495,F2,CUS000056,20230605,116951.98,EUR
100,9000012496,F2,CUS000044,20221103,155618.06,EUR
100,9000012497,F2,CUS000030,20241020,46470.24,EUR
100,9000012498,F2,CUS000108,20220823,1354.2,EUR
100,9000012499,F2,CUS000079,20231019,80132.96,EUR
100,9000012500,F2,CUS000017,20231013,302379.63,EUR
100,9000012501,F2,CUS000103,20240822,78278.17,EUR
100,9000012502,F2,CUS000095,20241021,280613.5,EUR
100,9000012503,F2,CUS000151,20230120,101096.34,EUR
100,9000012504,F2,CUS000110,20241210,101390.36,EUR
100,9000012505,F2,CUS000145,20221003,101431.97,EUR
100,9000012506,F2,CUS000066,20240416,106421.04,EUR
100,9000012507,F2,CUS000134,20240226,104025.48,EUR
100,9000012508,F2,CUS000070,20221016,216201.16,EUR
100,9000012509,F2,CUS000154,20231119,52950.18,EUR
100,9000012510,F2,CUS000025,20230614,78641.86,EUR
100,9000012511,F2,CUS000014,20240919,43899.38,EUR
100,9000012512,F2,CUS000124,20250506,137550.11,EUR
100,9000012513,F2,CUS000093,20230707,54524.81,EUR
100,9000012514,F2,CUS000177,20251211,104666.25,EUR
100,9000012515,F2,CUS000193,20240213,73233.99,EUR
100,9000012516,F2,CUS000159,20221024,143940.12,EUR
100,9000012517,F2,CUS000057,20220224,101610.39,EUR
100,9000012518,F2,CUS000051,20221024,95525.45,EUR
100,9000012519,F2,CUS000065,20250107,230344.67,EUR
100,9000012520,F2,CUS000175,20251029,97596.52,EUR
100,9000012521,F2,CUS000101,20241022,110203.5,EUR
100,9000012522,F2,CUS000065,20230227,93667.08,EUR
100,9000012523,F2,CUS000166,20230101,154731.34,EUR
100,9000012524,F2,CUS000197,20250822,75508.7,EUR
100,9000012525,F2,CUS000163,20230417,127290.55,EUR
100,9000012526,F2,CUS000167,20230316,188626.77,EUR
100,9000012527,F2,CUS000035,20240904,70169.31,EUR
100,9000012528,F2,CUS000005,20230812,2417.58,EUR
100,9000012529,F2,CUS000120,20250924,142842.74,EUR
100,9000012530,F2,CUS000063,20240813,206713.56,EUR
100,9000012531,F2,CUS000098,20230428,83240.45,EUR
100,9000012532,F2,CUS000050,20241203,20058.04,EUR
100,9000012533,F2,CUS000020,20230121,227857.82,EUR
100,9000012534,F2,CUS000029,20241002,156619.71,EUR
100,9000012535,F2,CUS000158,20230925,218646.04,EUR
100,9000012536,F2,CUS000186,20241221,9335.1,EUR
100,9000012537,F2,CUS000178,20220412,98652.3,EUR
100,9000012538,F2,CUS000045,20220604,16966.08,EUR
100,9000012539,F2,CUS000004,20250626,90658.42,EUR
100,9000012541,F2,CUS000045,20231003,34751.41,EUR
100,9000012542,F2,CUS000186,20230817,108359.29,EUR
100,9000012543,F2,CUS000173,20230622,14244.3,EUR
100,9000012544,F2,CUS000099,20240624,137105.2,EUR
100,9000012545,F2,CUS000045,20250415,188196.98,EUR
100,9000012546,F2,CUS000050,20241216,67062.16,EUR
100,9000012547,F2,CUS000012,20250816,40964.78,EUR
100,9000012548,F2,CUS000014,20240212,150255.18,EUR
100,9000012549,F2,CUS000067,20231228,128276.17,EUR
100,9000012550,F2,CUS000185,20240207,141920.62,EUR
100,9000012551,F2,CUS000113,20240614,187543.05,EUR
100,9000012552,F2,CUS000195,20220206,56853.72,EUR
100,9000012553,F2,CUS000010,20241008,104107.17,EUR
100,9000012554,F2,CUS000103,20240506,196504.54,EUR
100,9000012555,F2,CUS000070,20230129,76403.89,EUR
100,9000012556,F2,CUS000098,20230920,40247.51,EUR
100,9000012557,F2,CUS000101,20240101,190438.88,EUR
100,9000012558,F2,CUS000013,20240621,185635.7,EUR
100,9000012559,F2,CUS000028,20230809,22352.12,EUR
100,9000012560,F2,CUS000184,20250322,287347.14,EUR
100,9000012561,F2,CUS000002,20240724,150350.3,EUR
100,9000012562,F2,CUS000138,20221130,183675.42,EUR
100,9000012563,F2,CUS000024,20251221,17426.92,EUR
100,9000012564,F2,CUS000027,20250223,146633.7,EUR
100,9000012565,F2,CUS000195,20230425,81019.69,EUR
100,9000012566,F2,CUS000102,20220115,71996.75,EUR
100,9000012567,F2,CUS000163,20230524,33165.41,EUR
100,9000012568,F2,CUS000014,20240108,74364.64,EUR
100,9000012569,F2,CUS000067,20250917,100202.11,EUR
100,9000012570,F2,CUS000190,20220224,166520.3,EUR
100,9000012571,F2,CUS000191,20231111,112582.92,EUR
100,9000012572,F2,CUS000146,20240516,66350.91,EUR
100,9000012573,F2,CUS000066,20250305,176815.63,EUR
100,9000012574,F2,CUS000018,20230202,235729.29,EUR
100,9000012575,F2,CUS000103,20260109,16750.8,EUR
100,9000012576,F2,CUS000188,20231015,102200.71,EUR
100,9000012577,F2,CUS000014,20250511,80865.38,EUR
100,9000012578,F2,CUS000073,20220410,128355.54,EUR
100,9000012579,F2,CUS000123,20240707,72667.63,EUR
100,9000012580,F2,CUS000110,20240903,14649.6,EUR
100,9000012581,F2,CUS000175,20240430,136262.45,EUR
100,9000012582,F2,CUS000070,20230818,104678.26,EUR
100,9000012583,F2,CUS000023,20230324,115549.2,EUR
100,9000012584,F2,CUS000101,20220116,35974.54,EUR
100,9000012585,F2,CUS000106,20230419,59536.94,EUR
100,9000012586,F2,CUS000141,20230409,5493.42,EUR
100,9000012587,F2,CUS000004,20250217,190341.5,EUR
100,9000012588,F2,CUS000155,20231006,106245.84,EUR
100,9000012589,F2,CUS000141,20251218,98618.69,EUR
100,9000012590,F2,CUS000163,20250707,90757.16,EUR
100,9000012591,F2,CUS000041,20241009,121871.52,EUR
100,9000012592,F2,CUS000069,20221007,121427.01,EUR
100,9000012593,F2,CUS000189,20240407,77652.25,EUR
100,9000012594,F2,CUS000071,20221026,70737.74,EUR
100,9000012595,F2,CUS000001,20250123,130840.9,EUR
100,9000012596,F2,CUS000071,20240418,119772.68,EUR
100,9000012597,F2,CUS000124,20240927,56720.48,EUR
100,9000012598,F2,CUS000154,20250117,8886.88,EUR
100,9000012599,F2,CUS000101,20241203,67441.93,EUR
100,9000012600,F2,CUS000075,20250427,158957.85,EUR
100,9000012602,F2,CUS000089,20250529,12634.17,EUR
100,9000012603,F2,CUS000144,20240905,85930.03,EUR
100,9000012604,F2,CUS000065,20240203,171432.43,EUR
100,9000012605,F2,CUS000004,20251024,39450.0,EUR
100,9000012606,F2,CUS000031,20250519,32636.39,EUR
100,9000012607,F2,CUS000125,20250712,13902.18,EUR
100,9000012608,F2,CUS000111,20220811,32040.75,EUR
100,9000012609,F2,CUS000071,20231204,228440.78,EUR
100,9000012610,F2,CUS000107,20231011,153434.54,EUR
100,9000012611,F2,CUS000145,20220207,203929.14,EUR
100,9000012612,F2,CUS000046,20241102,154549.89,EUR
100,9000012613,F2,CUS000176,20240813,102763.76,EUR
100,9000012614,F2,CUS000053,20240921,207495.91,EUR
100,9000012615,F2,CUS000021,20230914,48438.78,EUR
100,9000012616,F2,CUS000112,20230106,28365.0,EUR
100,9000012617,F2,CUS000138,20250726,118057.07,EUR
100,9000012618,F2,CUS000152,20250307,139531.76,EUR
100,9000012619,F2,CUS000006,20230930,21724.92,EUR
100,9000012620,F2,CUS000098,20240919,116725.09,EUR
100,9000012621,F2,CUS000057,20221005,210845.92,EUR
100,9000012622,F2,CUS000120,20230721,99724.24,EUR
100,9000012623,F2,CUS000166,20240202,43465.6,EUR
100,9000012624,F2,CUS000086,20251211,228589.4,EUR
100,9000012625,F2,CUS000198,20250211,82998.8,EUR
100,9000012626,F2,CUS000016,20250724,113581.09,EUR
100,9000012627,F2,CUS000182,20231015,56132.6,EUR
100,9000012629,F2,CUS000128,20250317,120774.24,EUR
100,9000012630,F2,CUS000086,20240315,7446.4,EUR
100,9000012631,F2,CUS000128,20220924,82220.88,EUR
100,9000012632,F2,CUS000185,20241130,76842.09,EUR
100,9000012633,F2,CUS000067,20230621,234262.03,EUR
100,9000012634,F2,CUS000169,20230305,156103.47,EUR
100,9000012635,F2,CUS000183,20220318,111493.74,EUR
100,9000012636,F2,CUS000196,20240907,122066.32,EUR
100,9000012637,F2,CUS000028,20230516,94263.87,EUR
100,9000012638,F2,CUS000125,20250617,153628.91,EUR
100,9000012639,F2,CUS000082,20240619,111850.09,EUR
100,9000012640,F2,CUS000192,20230617,20173.05,EUR
100,9000012641,F2,CUS000075,20250118,270552.24,EUR
100,9000012642,F2,CUS000036,20251124,38947.16,EUR
100,9000012643,F2,CUS000067,20240301,48693.65,EUR
100,9000012644,F2,CUS000188,20241215,179478.58,EUR
100,9000012645,F2,CUS000112,20220420,73004.82,EUR
100,9000012646,F2,CUS000139,20250810,76381.09,EUR
100,9000012647,F2,CUS000044,20221126,47125.59,EUR
100,9000012648,F2,CUS000116,20250916,99927.66,EUR
100,9000012649,F2,CUS000024,20240606,275336.47,EUR
100,9000012650,F2,CUS000030,20220303,23702.3,EUR
100,9000012651,F2,CUS000139,20220117,48586.65,EUR
100,9000012652,F2,CUS000042,20220122,162754.74,EUR
100,9000012653,F2,CUS000038,20250412,121757.31,EUR
100,9000012654,F2,CUS000047,20221005,74789.23,EUR
100,9000012655,F2,CUS000099,20230218,126510.97,EUR
100,9000012656,F2,CUS000038,20230528,44442.9,EUR
100,9000012657,F2,CUS000108,20250127,206022.15,EUR
100,9000012658,F2,CUS000164,20220527,179676.41,EUR
100,9000012659,F2,CUS000123,20230622,234033.65,EUR
100,9000012660,F2,CUS000034,20250522,49037.54,EUR
100,9000012661,F2,CUS000153,20220605,54569.34,EUR
100,9000012662,F2,CUS000176,20250530,85851.09,EUR
100,9000012663,F2,CUS000095,20250401,147285.18,EUR
100,9000012664,F2,CUS000079,20240731,93372.2,EUR
100,9000012666,F2,CUS000137,20220203,2312.8,EUR
100,9000012667,F2,CUS000091,20220607,30225.24,EUR
100,9000012668,F2,CUS000007,20230411,247166.28,EUR
100,9000012669,F2,CUS000130,20240610,101652.6,EUR
100,9000012670,F2,CUS000105,20221215,105625.44,EUR
100,9000012671,F2,CUS000146,20230717,136857.76,EUR
100,9000012672,F2,CUS000023,20241012,192376.47,EUR
100,9000012673,F2,CUS000199,20240103,143483.58,EUR
100,9000012674,F2,CUS000109,20220616,19821.64,EUR
100,9000012675,F2,CUS000166,20251122,29614.51,EUR
100,9000012676,F2,CUS000092,20240210,175639.12,EUR
100,9000012677,F2,CUS000156,20221218,138952.24,EUR
100,9000012678,F2,CUS000200,20251230,105545.73,EUR
100,9000012679,F2,CUS000121,20230713,40152.53,EUR
100,9000012681,F2,CUS000106,20221105,55511.09,EUR
100,9000012682,F2,CUS000159,20241011,16089.48,EUR
100,9000012683,F2,CUS000118,20250119,44953.08,EUR
100,9000012684,F2,CUS000123,20231007,109422.71,EUR
100,9000012685,F2,CUS000122,20230721,78732.44,EUR
100,9000012686,F2,CUS000037,20230521,109374.1,EUR
100,9000012687,F2,CUS000151,20251023,70057.93,EUR
100,9000012688,F2,CUS000173,20230125,253557.45,EUR
100,9000012689,F2,CUS000140,20220901,257826.8,EUR
100,9000012690,F2,CUS000121,20240308,52158.43,EUR
100,9000012691,F2,CUS000127,20240721,61749.67,EUR
100,9000012692,F2,CUS000043,20250407,33718.12,EUR
100,9000012693,F2,CUS000148,20231209,112745.31,EUR
100,9000012694,F2,CUS000103,20250421,26978.0,EUR
100,9000012695,F2,CUS000123,20251202,89671.36,EUR
100,9000012696,F2,CUS000187,20250509,112287.17,EUR
100,9000012697,F2,CUS000035,20240125,142817.4,EUR
100,9000012698,F2,CUS000102,20240214,199404.18,EUR
100,9000012699,F2,CUS000089,20220516,83092.44,EUR
100,9000012700,F2,CUS000076,20241130,140907.75,EUR
100,9000012701,F2,CUS000008,20220310,41508.34,EUR
100,9000012702,F2,CUS000028,20240822,853.05,EUR
100,9000012703,F2,CUS000030,20230918,136143.26,EUR
100,9000012704,F2,CUS000195,20220926,73573.19,EUR
100,9000012705,F2,CUS000149,20240128,44773.99,EUR
100,9000012706,F2,CUS000140,20241022,48043.69,EUR
100,9000012707,F2,CUS000162,20231116,56036.82,EUR
100,9000012708,F2,CUS000170,20220416,62788.82,EUR
100,9000012709,F2,CUS000014,20250712,50021.29,EUR
100,9000012710,F2,CUS000170,20251124,82785.53,EUR
100,9000012711,F2,CUS000011,20240430,55028.91,EUR
100,9000012712,F2,CUS000113,20250404,103073.89,EUR
100,9000012713,F2,CUS000076,20240803,263932.72,EUR
100,9000012714,F2,CUS000052,20250514,134608.33,EUR
100,9000012715,F2,CUS000035,20221005,83490.0,EUR
100,9000012717,F2,CUS000187,20230207,67538.76,EUR
100,9000012718,F2,CUS000109,20230929,118132.56,EUR
100,9000012719,F2,CUS000132,20230409,129567.61,EUR
100,9000012721,F2,CUS000128,20221222,79477.9,EUR
100,9000012722,F2,CUS000194,20250617,75947.6,EUR
100,9000012723,F2,CUS000064,20220113,33041.97,EUR
100,9000012724,F2,CUS000002,20230707,75527.1,EUR
100,9000012725,F2,CUS000106,20220422,151255.79,EUR
100,9000012726,F2,CUS000034,20240111,15513.85,EUR
100,9000012727,F2,CUS000140,20220702,133787.57,EUR
100,9000012728,F2,CUS000025,20221031,89823.02,EUR
100,9000012729,F2,CUS000194,20241203,101319.77,EUR
100,9000012730,F2,CUS000037,20241127,152880.75,EUR
100,9000012731,F2,CUS000071,20221117,241599.56,EUR
100,9000012732,F2,CUS000175,20240706,11177.7,EUR
100,9000012733,F2,CUS000087,20251129,182952.6,EUR
100,9000012734,F2,CUS000034,20231103,169318.64,EUR
100,9000012735,F2,CUS000025,20250810,205004.41,EUR
100,9000012736,F2,CUS000085,20251014,31814.94,EUR
100,9000012737,F2,CUS000180,20220301,23635.56,EUR
100,9000012738,F2,CUS000033,20240923,19562.4,EUR
100,9000012739,F2,CUS000190,20221117,89743.89,EUR
100,9000012740,F2,CUS000026,20231122,216916.31,EUR
100,9000012741,F2,CUS000055,20240206,40098.13,EUR
100,9000012742,F2,CUS000174,20220811,48437.04,EUR
100,9000012743,F2,CUS000093,20220715,145821.17,EUR
100,9000012744,F2,CUS000002,20250516,106914.76,EUR
100,9000012745,F2,CUS000127,20250807,132047.0,EUR
100,9000012746,F2,CUS000007,20231121,34799.0,EUR
100,9000012748,F2,CUS000027,20230609,85031.23,EUR
100,9000012749,F2,CUS000196,20240112,24993.58,EUR
100,9000012750,F2,CUS000094,20250718,23993.2,EUR
100,9000012751,F2,CUS000187,20240929,82123.55,EUR
100,9000012752,F2,CUS000163,20220322,8460.0,EUR
100,9000012753,F2,CUS000152,20240505,29671.29,EUR
100,9000012754,F2,CUS000150,20231005,107122.38,EUR
100,9000012755,F2,CUS000044,20231016,13066.56,EUR
100,9000012756,F2,CUS000185,20230302,47870.28,EUR
100,9000012757,F2,CUS000075,20250111,48641.25,EUR
100,9000012758,F2,CUS000114,20250310,59211.24,EUR
100,9000012759,F2,CUS000187,20230429,117466.9,EUR
100,9000012760,F2,CUS000178,20240915,58247.12,EUR
100,9000012762,F2,CUS000077,20230102,8471.19,EUR
100,9000012763,F2,CUS000102,20240624,56032.8,EUR
100,9000012764,F2,CUS000050,20221205,50634.31,EUR
100,9000012765,F2,CUS000159,20251111,137940.92,EUR
100,9000012766,F2,CUS000179,20230706,113159.05,EUR
100,9000012767,F2,CUS000002,20251210,95705.14,EUR
100,9000012768,F2,CUS000197,20231119,14880.87,EUR
100,9000012769,F2,CUS000020,20221018,162650.6,EUR
100,9000012770,F2,CUS000119,20221015,61332.39,EUR
100,9000012771,F2,CUS000192,20250721,10183.5,EUR
100,9000012772,F2,CUS000161,20240719,3892.0,EUR
100,9000012773,F2,CUS000025,20230429,86927.69,EUR
100,9000012774,F2,CUS000102,20260106,123343.8,EUR
100,9000012775,F2,CUS000075,20230306,187098.82,EUR
100,9000012776,F2,CUS000028,20230124,286960.49,EUR
100,9000012777,F2,CUS000152,20220626,24964.83,EUR
100,9000012778,F2,CUS000071,20250814,74577.98,EUR
100,9000012779,F2,CUS000094,20240320,106116.18,EUR
100,9000012780,F2,CUS000127,20221219,193240.42,EUR
100,9000012781,F2,CUS000093,20250522,66194.16,EUR
100,9000012782,F2,CUS000139,20231113,92248.72,EUR
100,9000012783,F2,CUS000144,20240619,78698.89,EUR
100,9000012784,F2,CUS000191,20250904,55885.67,EUR
100,9000012785,F2,CUS000066,20250327,74999.52,EUR
100,9000012786,F2,CUS000028,20220706,128488.14,EUR
100,9000012787,F2,CUS000036,20230903,196472.14,EUR
100,9000012788,F2,CUS000002,20250328,120410.74,EUR
100,9000012789,F2,CUS000103,20241116,95157.08,EUR
100,9000012790,F2,CUS000021,20221105,107042.6,EUR
100,9000012791,F2,CUS000050,20230407,29215.75,EUR
100,9000012792,F2,CUS000080,20250927,26223.12,EUR
100,9000012793,F2,CUS000157,20250616,37135.77,EUR
100,9000012794,F2,CUS000023,20220619,66065.88,EUR
100,9000012795,F2,CUS000012,20230906,82765.52,EUR
100,9000012796,F2,CUS000013,20220302,48986.3,EUR
100,9000012797,F2,CUS000173,20230910,118359.18,EUR
100,9000012799,F2,CUS000010,20230109,101783.46,EUR
100,9000012800,F2,CUS000165,20231012,51099.76,EUR
100,9000012801,F2,CUS000040,20220518,210490.21,EUR
100,9000012802,F2,CUS000060,20240515,92794.08,EUR
100,9000012803,F2,CUS000159,20240612,37042.03,EUR
100,9000012804,F2,CUS000098,20221108,108975.45,EUR
100,9000012805,F2,CUS000185,20260104,163683.06,EUR
100,9000012806,F2,CUS000131,20231228,265829.34,EUR
100,9000012807,F2,CUS000163,20221015,17049.58,EUR
100,9000012808,F2,CUS000093,20220301,119218.59,EUR
100,9000012810,F2,CUS000116,20240912,118741.59,EUR
100,9000012811,F2,CUS000080,20240529,81384.0,EUR
100,9000012812,F2,CUS000012,20230718,149115.25,EUR
100,9000012814,F2,CUS000073,20240108,293351.48,EUR
100,9000012815,F2,CUS000056,20251230,150404.99,EUR
100,9000012816,F2,CUS000152,20250925,11201.67,EUR
100,9000012817,F2,CUS000186,20231018,197612.25,EUR
100,9000012818,F2,CUS000136,20230508,60849.74,EUR
100,9000012819,F2,CUS000121,20251202,154801.34,EUR
100,9000012820,F2,CUS000190,20230328,54752.76,EUR
100,9000012821,F2,CUS000032,20260105,11078.14,EUR
100,9000012822,F2,CUS000052,20250801,8371.26,EUR
100,9000012823,F2,CUS000030,20251018,80033.72,EUR
100,9000012824,F2,CUS000103,20231117,117893.1,EUR
100,9000012825,F2,CUS000022,20240218,166934.61,EUR
100,9000012826,F2,CUS000129,20220322,123851.18,EUR
100,9000012827,F2,CUS000143,20250131,170579.47,EUR
100,9000012828,F2,CUS000145,20251208,73044.24,EUR
100,9000012829,F2,CUS000078,20230713,134501.9,EUR
100,9000012831,F2,CUS000163,20250821,164850.21,EUR
100,9000012832,F2,CUS000163,20241116,57970.0,EUR
100,9000012833,F2,CUS000111,20221030,223476.8,EUR
100,9000012834,F2,CUS000167,20230310,266688.13,EUR
100,9000012835,F2,CUS000197,20250922,156516.35,EUR
100,9000012836,F2,CUS000123,20221201,110948.83,EUR
100,9000012837,F2,CUS000046,20250205,208195.6,EUR
100,9000012838,F2,CUS000059,20240620,62314.65,EUR
100,9000012839,F2,CUS000144,20220929,54284.97,EUR
100,9000012840,F2,CUS000048,20220813,92608.54,EUR
100,9000012841,F2,CUS000084,20240722,70314.3,EUR
100,9000012842,F2,CUS000175,20230409,35959.64,EUR
100,9000012843,F2,CUS000160,20250602,181523.99,EUR
100,9000012844,F2,CUS000043,20240923,90749.73,EUR
100,9000012845,F2,CUS000007,20240322,132013.73,EUR
100,9000012846,F2,CUS000052,20230202,103470.27,EUR
100,9000012847,F2,CUS000119,20220609,35768.39,EUR
100,9000012848,F2,CUS000132,20250504,74369.34,EUR
100,9000012849,F2,CUS000008,20220520,60586.61,EUR
100,9000012850,F2,CUS000150,20250303,50043.12,EUR
100,9000012851,F2,CUS000085,20220321,63958.03,EUR
100,9000012852,F2,CUS000092,20220802,102617.85,EUR
100,9000012853,F2,CUS000192,20250324,205885.79,EUR
100,9000012854,F2,CUS000057,20230619,54503.13,EUR
100,9000012855,F2,CUS000110,20251019,32377.8,EUR
100,9000012856,F2,CUS000027,20220206,6718.88,EUR
100,9000012857,F2,CUS000075,20241107,135869.32,EUR
100,9000012858,F2,CUS000064,20230727,88743.58,EUR
100,9000012859,F2,CUS000140,20250715,173026.16,EUR
100,9000012860,F2,CUS000036,20251230,86716.25,EUR
100,9000012861,F2,CUS000122,20241029,67680.94,EUR
100,9000012862,F2,CUS000158,20230219,86500.17,EUR
100,9000012863,F2,CUS000164,20240516,23990.09,EUR
100,9000012864,F2,CUS000110,20220818,10420.2,EUR
100,9000012865,F2,CUS000095,20220826,196347.42,EUR
100,9000012867,F2,CUS000150,20231105,164644.8,EUR
100,9000012869,F2,CUS000062,20230624,105023.43,EUR
100,9000012870,F2,CUS000114,20250130,101214.25,EUR
100,9000012872,F2,CUS000147,20220503,106927.58,EUR
100,9000012873,F2,CUS000108,20240821,158416.18,EUR
100,9000012874,F2,CUS000171,20250808,84234.45,EUR
100,9000012875,F2,CUS000047,20220926,84541.59,EUR
100,9000012876,F2,CUS000011,20230425,87810.4,EUR
100,9000012877,F2,CUS000141,20221209,94997.5,EUR
100,9000012878,F2,CUS000093,20251224,97701.42,EUR
100,9000012879,F2,CUS000159,20230414,62565.72,EUR
100,9000012880,F2,CUS000068,20230711,60916.4,EUR
100,9000012881,F2,CUS000016,20221019,176517.92,EUR
100,9000012882,F2,CUS000034,20231227,23590.56,EUR
100,9000012883,F2,CUS000023,20220705,101822.17,EUR
100,9000012884,F2,CUS000103,20220405,26536.02,EUR
100,9000012885,F2,CUS000198,20220404,68566.86,EUR
100,9000012886,F2,CUS000148,20230716,199960.96,EUR
100,9000012887,F2,CUS000175,20231125,32596.86,EUR
100,9000012888,F2,CUS000194,20240927,24941.57,EUR
100,9000012889,F2,CUS000017,20220704,36942.65,EUR
100,9000012890,F2,CUS000159,20230412,170568.18,EUR
100,9000012891,F2,CUS000082,20240214,63668.46,EUR
100,9000012892,F2,CUS000040,20231225,134596.72,EUR
100,9000012893,F2,CUS000061,20220226,282234.44,EUR
100,9000012894,F2,CUS000199,20240824,78420.23,EUR
100,9000012896,F2,CUS000058,20250308,159998.33,EUR
100,9000012897,F2,CUS000061,20230513,36141.42,EUR
100,9000012898,F2,CUS000065,20240407,87600.24,EUR
100,9000012899,F2,CUS000175,20240216,82680.61,EUR
100,9000012900,F2,CUS000025,20231003,30913.35,EUR
100,9000012901,F2,CUS000077,20230610,88524.46,EUR
100,9000012902,F2,CUS000029,20230622,61372.8,EUR
100,9000012903,F2,CUS000011,20231206,67723.77,EUR
100,9000012904,F2,CUS000147,20240102,79926.89,EUR
100,9000012906,F2,CUS000080,20220722,90983.45,EUR
100,9000012907,F2,CUS000036,20230131,86028.27,EUR
100,9000012909,F2,CUS000195,20241027,181533.77,EUR
100,9000012910,F2,CUS000137,20230828,82844.83,EUR
100,9000012911,F2,CUS000157,20250202,239241.89,EUR
100,9000012912,F2,CUS000111,20250408,63057.6,EUR
100,9000012913,F2,CUS000123,20231015,132554.37,EUR
100,9000012914,F2,CUS000155,20220412,91085.73,EUR
100,9000012915,F2,CUS000073,20240602,23272.32,EUR
100,9000012916,F2,CUS000096,20240308,17263.11,EUR
100,9000012917,F2,CUS000112,20240513,78850.34,EUR
100,9000012918,F2,CUS000035,20250512,380172.41,EUR
100,9000012919,F2,CUS000030,20240102,111097.71,EUR
100,9000012920,F2,CUS000101,20231223,184099.83,EUR
100,9000012921,F2,CUS000052,20250706,122730.87,EUR
100,9000012922,F2,CUS000128,20221219,118174.43,EUR
100,9000012923,F2,CUS000165,20230426,194218.89,EUR
100,9000012924,F2,CUS000025,20231110,99079.25,EUR
100,9000012925,F2,CUS000043,20240908,44480.13,EUR
100,9000012926,F2,CUS000131,20240126,79280.26,EUR
100,9000012927,F2,CUS000040,20220611,140365.94,EUR
100,9000012928,F2,CUS000045,20230708,36113.0,EUR
100,9000012929,F2,CUS000084,20240619,75169.29,EUR
100,9000012930,F2,CUS000170,20230318,5029.64,EUR
100,9000012931,F2,CUS000017,20220203,66225.04,EUR
100,9000012932,F2,CUS000011,20250215,62224.47,EUR
100,9000012933,F2,CUS000188,20220718,115969.52,EUR
100,9000012935,F2,CUS000175,20240410,161390.71,EUR
100,9000012936,F2,CUS000189,20231031,78481.91,EUR
100,9000012937,F2,CUS000184,20230228,154539.22,EUR
100,9000012938,F2,CUS000017,20220627,41402.49,EUR
100,9000012939,F2,CUS000092,20240704,93903.68,EUR
100,9000012940,F2,CUS000015,20220426,186211.48,EUR
100,9000012941,F2,CUS000035,20250206,117021.87,EUR
100,9000012942,F2,CUS000077,20240824,31360.51,EUR
100,9000012943,F2,CUS000111,20250914,104801.87,EUR
100,9000012944,F2,CUS000111,20230923,245917.51,EUR
100,9000012946,F2,CUS000098,20240824,409092.57,EUR
100,9000012948,F2,CUS000155,20230707,140733.54,EUR
100,9000012949,F2,CUS000152,20250101,80620.36,EUR
100,9000012950,F2,CUS000162,20220619,103493.85,EUR
100,9000012951,F2,CUS000012,20230310,143561.44,EUR
100,9000012952,F2,CUS000021,20220815,38708.04,EUR
100,9000012953,F2,CUS000083,20250804,128508.87,EUR
100,9000012954,F2,CUS000199,20230412,83557.65,EUR
100,9000012955,F2,CUS000086,20220131,152735.41,EUR
100,9000012957,F2,CUS000067,20250909,56435.2,EUR
100,9000012958,F2,CUS000158,20220304,58971.92,EUR
100,9000012959,F2,CUS000118,20240215,16005.01,EUR
100,9000012960,F2,CUS000037,20241008,70478.68,EUR
100,9000012961,F2,CUS000053,20241124,129203.54,EUR
100,9000012962,F2,CUS000121,20221017,43026.04,EUR
100,9000012963,F2,CUS000010,20220825,103222.13,EUR
100,9000012964,F2,CUS000131,20250424,70375.27,EUR
100,9000012965,F2,CUS000096,20240522,88154.42,EUR
100,9000012966,F2,CUS000157,20220310,102532.44,EUR
100,9000012967,F2,CUS000138,20230116,172104.22,EUR
100,9000012968,F2,CUS000038,20221111,71736.42,EUR
100,9000012969,F2,CUS000018,20230412,131920.04,EUR
100,9000012970,F2,CUS000063,20220511,87383.82,EUR
100,9000012971,F2,CUS000032,20231216,111790.18,EUR
100,9000012973,F2,CUS000182,20241216,117515.61,EUR
100,9000012974,F2,CUS000105,20230404,126263.22,EUR
100,9000012975,F2,CUS000142,20231030,198105.38,EUR
100,9000012976,F2,CUS000139,20250516,109077.63,EUR
100,9000012977,F2,CUS000162,20250103,106889.88,EUR
100,9000012978,F2,CUS000048,20220719,138198.78,EUR
100,9000012979,F2,CUS000055,20240814,299208.2,EUR
100,9000012981,F2,CUS000069,20251228,66713.14,EUR
100,9000012982,F2,CUS000153,20220326,84799.16,EUR
100,9000012983,F2,CUS000125,20241226,14670.76,EUR
100,9000012984,F2,CUS000185,20250601,26918.43,EUR
100,9000012985,F2,CUS000155,20220428,136741.16,EUR
100,9000012986,F2,CUS000070,20220525,121159.62,EUR
100,9000012987,F2,CUS000002,20240324,115251.12,EUR
100,9000012988,F2,CUS000005,20240225,37153.63,EUR
100,9000012989,F2,CUS000163,20220121,148676.1,EUR
100,9000012990,F2,CUS000084,20250316,20091.24,EUR
100,9000012991,F2,CUS000110,20250227,44997.28,EUR
100,9000012992,F2,CUS000004,20250508,9763.7,EUR
