MANDT,DTNUM,DTLINE,DELKZ,PLESSION,MESSION,MEINS
100,000000000381,0001,,20220430,42.485,EA
100,000000000381,0002,,20240422,99.603,EA
100,000000000381,0003,,20231213,69.566,EA
100,000000000381,0004,,20241205,75.0,EA
100,000000000381,0005,,20220831,7.568,EA
100,000000000382,0001,,20241031,10.251,EA
100,000000000382,0002,,20230108,92.159,EA
100,000000000382,0003,,20230225,41.297,EA
100,000000000382,0004,,20231021,34.191,EA
100,000000000382,0005,,20220324,36.564,EA
100,000000000383,0001,,20230521,45.634,EA
100,000000000383,0002,,20221030,65.52,EA
100,000000000383,0003,,20230614,96.485,EA
100,000000000383,0004,,20221203,89.428,EA
100,000000000383,0005,,20231121,81.448,EA
100,000000000384,0001,,20220715,16.475,EA
100,000000000384,0002,,20241115,92.483,EA
100,000000000384,0003,,20230418,92.142,EA
100,000000000384,0004,,20221227,79.662,EA
100,000000000384,0005,,20241221,16.068,EA
100,000000000385,0001,,20230105,86.712,EA
100,000000000385,0002,,20220104,51.297,EA
100,000000000385,0003,,20240331,10.328,EA
100,000000000385,0004,,20240318,78.875,EA
100,000000000385,0005,,20240429,73.021,EA
100,000000000386,0001,,20241215,59.554,EA
100,000000000386,0002,,20221230,30.832,EA
100,000000000386,0003,,20230510,59.551,EA
100,000000000386,0004,,20230502,73.37,EA
100,000000000386,0005,,20240417,54.143,EA
100,000000000387,0001,,20230721,26.909,EA
100,000000000387,0002,,20240928,84.051,EA
100,000000000387,0003,,20230801,56.825,EA
100,000000000387,0004,,20221130,95.449,EA
100,000000000387,0005,,20240212,87.975,EA
100,000000000388,0001,,20230714,63.087,EA
100,000000000388,0002,,20221022,34.859,EA
100,000000000388,0003,,20220923,51.977,EA
100,000000000388,0004,,20221013,96.01,EA
100,000000000388,0005,,20220731,75.279,EA
100,000000000389,0001,,20240501,19.972,EA
100,000000000389,0002,,20241114,31.382,EA
100,000000000389,0003,,20220820,4.102,EA
100,000000000389,0004,,20240201,91.167,EA
100,000000000389,0005,,20221120,99.587,EA
100,000000000390,0001,,20241224,61.129,EA
100,000000000390,0002,,20240606,22.217,EA
100,000000000390,0003,,20230328,59.222,EA
100,000000000390,0004,,20231026,17.121,EA
100,000000000390,0005,,20241016,43.564,EA
100,000000000391,0001,,20220227,59.451,EA
100,000000000391,0002,,20221204,33.471,EA
100,000000000391,0003,,20240706,78.041,EA
100,000000000391,0004,,20220213,13.294,EA
100,000000000391,0005,,20231202,14.476,EA
100,000000000392,0001,,20221114,43.838,EA
100,000000000392,0002,,20230315,42.087,EA
100,000000000392,0003,,20240829,51.184,EA
100,000000000392,0004,,20240727,22.898,EA
100,000000000392,0005,,20241219,19.568,EA
100,000000000393,0001,,20231028,2.57,EA
100,000000000393,0002,,20241028,37.685,EA
100,000000000393,0003,,20240925,24.745,EA
100,000000000393,0004,,20230301,41.592,EA
100,000000000393,0005,,20220901,8.146,EA
100,000000000394,0001,,20240720,16.163,EA
100,000000000394,0002,,20220129,50.69,EA
100,000000000394,0003,,20220307,18.618,EA
100,000000000394,0004,,20220929,74.326,EA
100,000000000394,0005,,20241107,60.476,EA
100,000000000395,0001,,20241119,86.3,EA
100,000000000395,0002,,20221018,93.036,EA
100,000000000395,0003,,20220213,70.722,EA
100,000000000395,0004,,20221127,29.586,EA
100,000000000395,0005,,20230926,63.349,EA
100,000000000396,0001,,20230711,79.685,EA
100,000000000396,0002,,20240228,54.37,EA
100,000000000396,0003,,20230721,27.343,EA
100,000000000396,0004,,20231022,12.083,EA
100,000000000396,0005,,20230414,10.365,EA
100,000000000397,0001,,20220205,51.249,EA
100,000000000397,0002,,20230613,49.732,EA
100,000000000397,0003,,20220918,15.788,EA
100,000000000397,0004,,20240129,80.384,EA
100,000000000397,0005,,20240308,84.803,EA
100,000000000398,0001,,20230610,53.492,EA
100,000000000398,0002,,20241119,88.096,EA
100,000000000398,0003,,20240606,83.23,EA
100,000000000398,0004,,20240426,29.881,EA
100,000000000398,0005,,20220619,33.61,EA
100,000000000399,0001,,20231121,45.667,EA
100,000000000399,0002,,20230507,77.889,EA
100,000000000399,0003,,20241126,18.843,EA
100,000000000399,0004,,20240114,31.292,EA
100,000000000399,0005,,20230803,21.648,EA
100,000000000400,0001,,20241226,88.74,EA
100,000000000400,0002,,20241212,58.16,EA
100,000000000400,0003,,20240827,86.171,EA
100,000000000400,0004,,20230926,39.518,EA
100,000000000400,0005,,20241110,41.17,EA
100,000000000401,0001,,20230512,95.12,EA
100,000000000401,0002,,20221021,21.601,EA
100,000000000401,0003,,20221201,4.186,EA
100,000000000401,0004,,20230924,88.74,EA
100,000000000401,0005,,20221027,55.916,EA
100,000000000402,0001,,20220708,54.684,EA
100,000000000402,0002,,20240818,4.506,EA
100,000000000402,0003,,20231026,38.714,EA
100,000000000402,0004,,20240608,39.381,EA
100,000000000402,0005,,20240630,73.7,EA
100,000000000403,0001,,20240501,86.471,EA
100,000000000403,0002,,20230127,23.664,EA
100,000000000403,0003,,20230905,88.648,EA
100,000000000403,0004,,20230902,53.714,EA
100,000000000403,0005,,20231128,77.68,EA
100,000000000404,0001,,20230416,85.04,EA
100,000000000404,0002,,20220602,20.144,EA
100,000000000404,0003,,20220530,30.924,EA
100,000000000404,0004,,20230323,85.966,EA
100,000000000404,0005,,20240115,82.539,EA
100,000000000405,0001,,20241107,7.805,EA
100,000000000405,0002,,20220721,1.769,EA
100,000000000405,0003,,20221025,77.778,EA
100,000000000405,0004,,20240120,56.931,EA
100,000000000405,0005,,20220306,49.614,EA
100,000000000406,0001,,20230211,16.248,EA
100,000000000406,0002,,20240601,17.365,EA
100,000000000406,0003,,20230614,81.3,EA
100,000000000406,0004,,20240709,32.502,EA
100,000000000406,0005,,20241013,85.757,EA
100,000000000407,0001,,20240511,70.604,EA
100,000000000407,0002,,20241220,71.112,EA
100,000000000407,0003,,20220804,21.192,EA
100,000000000407,0004,,20241116,90.369,EA
100,000000000407,0005,,20241208,90.942,EA
100,000000000408,0001,,20220914,31.999,EA
100,000000000408,0002,,20240111,65.455,EA
100,000000000408,0003,,20220214,75.538,EA
100,000000000408,0004,,20241113,17.426,EA
100,000000000408,0005,,20230615,58.252,EA
100,000000000409,0001,,20240519,77.044,EA
100,000000000409,0002,,20240514,88.839,EA
100,000000000409,0003,,20230826,31.811,EA
100,000000000409,0004,,20241231,91.007,EA
100,000000000409,0005,,20220604,61.502,EA
100,000000000410,0001,,20230127,71.339,EA
100,000000000410,0002,,20220212,97.933,EA
100,000000000410,0003,,20220110,70.374,EA
100,000000000410,0004,,20240402,10.411,EA
100,000000000410,0005,,20230131,47.898,EA
100,000000000411,0001,,20220523,97.42,EA
100,000000000411,0002,,20240701,40.774,EA
100,000000000411,0003,,20240929,38.814,EA
100,000000000411,0004,,20220724,33.392,EA
100,000000000411,0005,,20240725,51.513,EA
100,000000000412,0001,,20220628,55.427,EA
100,000000000412,0002,,20240221,84.606,EA
100,000000000412,0003,,20240814,18.161,EA
100,000000000412,0004,,20220930,90.869,EA
100,000000000412,0005,,20220429,23.408,EA
100,000000000413,0001,,20240902,1.368,EA
100,000000000413,0002,,20240315,37.897,EA
100,000000000413,0003,,20240224,40.032,EA
100,000000000413,0004,,20220615,57.801,EA
100,000000000413,0005,,20220531,51.289,EA
100,000000000414,0001,,20221013,65.623,EA
100,000000000414,0002,,20240524,43.246,EA
100,000000000414,0003,,20221118,92.987,EA
100,000000000414,0004,,20240318,11.838,EA
100,000000000414,0005,,20241026,75.157,EA
100,000000000415,0001,,20240502,22.642,EA
100,000000000415,0002,,20220201,50.528,EA
100,000000000415,0003,,20240528,54.597,EA
100,000000000415,0004,,20220124,16.955,EA
100,000000000415,0005,,20220515,15.655,EA
100,000000000416,0001,,20240124,29.949,EA
100,000000000416,0002,,20231028,37.13,EA
100,000000000416,0003,,20220812,32.786,EA
100,000000000416,0004,,20220223,38.574,EA
100,000000000416,0005,,20230223,74.576,EA
100,000000000417,0001,,20230612,9.133,EA
100,000000000417,0002,,20230719,92.809,EA
100,000000000417,0003,,20230212,43.496,EA
100,000000000417,0004,,20240413,76.826,EA
100,000000000417,0005,,20230206,10.799,EA
100,000000000418,0001,,20221123,95.082,EA
100,000000000418,0002,,20230522,6.725,EA
100,000000000418,0003,,20230123,56.611,EA
100,000000000418,0004,,20230508,76.57,EA
100,000000000418,0005,,20240529,1.152,EA
100,000000000419,0001,,20240518,52.313,EA
100,000000000419,0002,,20240315,52.662,EA
100,000000000419,0003,,20240929,10.836,EA
100,000000000419,0004,,20240308,35.104,EA
100,000000000419,0005,,20240905,6.382,EA
100,000000000420,0001,,20230312,86.402,EA
100,000000000420,0002,,20220829,73.961,EA
100,000000000420,0003,,20221125,39.255,EA
100,000000000420,0004,,20221102,88.813,EA
100,000000000420,0005,,20231213,2.175,EA
100,000000000421,0001,,20241212,36.821,EA
100,000000000421,0002,,20240714,2.688,EA
100,000000000421,0003,,20241010,80.946,EA
100,000000000421,0004,,20240915,24.631,EA
100,000000000421,0005,,20220108,99.241,EA
100,000000000422,0001,,20240412,11.198,EA
100,000000000422,0002,,20230425,71.145,EA
100,000000000422,0003,,20221021,5.447,EA
100,000000000422,0004,,20231006,17.651,EA
100,000000000422,0005,,20240602,60.803,EA
100,000000000423,0001,,20220331,90.704,EA
100,000000000423,0002,,20220326,43.045,EA
100,000000000423,0003,,20240515,72.274,EA
100,000000000423,0004,,20220608,91.261,EA
100,000000000423,0005,,20241212,3.725,EA
100,000000000424,0001,,20240424,29.3,EA
100,000000000424,0002,,20240221,11.378,EA
100,000000000424,0003,,20231023,56.976,EA
100,000000000424,0004,,20230613,36.008,EA
100,000000000424,0005,,20231207,74.088,EA
100,000000000425,0001,,20230611,59.791,EA
100,000000000425,0002,,20220318,52.334,EA
100,000000000425,0003,,20241010,19.336,EA
100,000000000425,0004,,20230818,79.978,EA
100,000000000425,0005,,20230930,40.613,EA
100,000000000426,0001,,20220817,58.763,EA
100,000000000426,0002,,20231012,73.128,EA
100,000000000426,0003,,20230228,45.853,EA
100,000000000426,0004,,20231217,57.313,EA
100,000000000426,0005,,20240502,27.012,EA
100,000000000427,0001,,20220208,28.573,EA
100,000000000427,0002,,20220409,46.018,EA
100,000000000427,0003,,20221116,92.462,EA
100,000000000427,0004,,20240510,77.934,EA
100,000000000427,0005,,20240310,15.161,EA
100,000000000428,0001,,20230728,62.504,EA
100,000000000428,0002,,20240916,80.337,EA
100,000000000428,0003,,20230506,74.776,EA
100,000000000428,0004,,20230210,74.5,EA
100,000000000428,0005,,20230916,19.569,EA
100,000000000429,0001,,20240203,62.1,EA
100,000000000429,0002,,20220629,97.961,EA
100,000000000429,0003,,20240831,32.459,EA
100,000000000429,0004,,20240814,58.606,EA
100,000000000429,0005,,20231213,79.86,EA
100,000000000430,0001,,20231015,46.137,EA
100,000000000430,0002,,20231208,64.014,EA
100,000000000430,0003,,20231104,22.803,EA
100,000000000430,0004,,20240524,57.476,EA
100,000000000430,0005,,20220325,23.324,EA
100,000000000431,0001,,20241009,27.491,EA
100,000000000431,0002,,20240601,44.8,EA
100,000000000431,0003,,20230225,47.776,EA
100,000000000431,0004,,20220205,6.676,EA
100,000000000431,0005,,20230503,89.389,EA
100,000000000432,0001,,20220124,40.408,EA
100,000000000432,0002,,20230614,16.506,EA
100,000000000432,0003,,20221122,12.731,EA
100,000000000432,0004,,20230722,94.645,EA
100,000000000432,0005,,20230410,26.605,EA
100,000000000433,0001,,20221028,89.301,EA
100,000000000433,0002,,20220619,71.073,EA
100,000000000433,0003,,20231114,75.151,EA
100,000000000433,0004,,20220131,32.398,EA
100,000000000433,0005,,20240208,72.686,EA
100,000000000434,0001,,20240528,64.396,EA
100,000000000434,0002,,20240608,85.862,EA
100,000000000434,0003,,20241226,63.98,EA
100,000000000434,0004,,20240118,32.872,EA
100,000000000434,0005,,20240801,7.84,EA
100,000000000435,0001,,20230921,96.755,EA
100,000000000435,0002,,20230119,91.561,EA
100,000000000435,0003,,20230429,85.156,EA
100,000000000435,0004,,20231115,62.462,EA
100,000000000435,0005,,20240530,87.802,EA
100,000000000436,0001,,20240527,89.4,EA
100,000000000436,0002,,20221113,82.928,EA
100,000000000436,0003,,20230119,15.941,EA
100,000000000436,0004,,20220925,66.632,EA
100,000000000436,0005,,20220223,90.581,EA
100,000000000437,0001,,20221031,54.617,EA
100,000000000437,0002,,20220622,27.001,EA
100,000000000437,0003,,20220403,59.283,EA
100,000000000437,0004,,20230721,38.092,EA
100,000000000437,0005,,20241105,34.385,EA
100,000000000438,0001,,20231113,2.737,EA
100,000000000438,0002,,20230728,52.947,EA
100,000000000438,0003,,20240804,40.117,EA
100,000000000438,0004,,20231006,67.184,EA
100,000000000438,0005,,20220204,19.871,EA
100,000000000439,0001,,20231201,15.234,EA
100,000000000439,0002,,20240719,59.166,EA
100,000000000439,0003,,20241109,31.742,EA
100,000000000439,0004,,20230123,36.932,EA
100,000000000439,0005,,20220401,63.549,EA
100,000000000440,0001,,20230919,31.123,EA
100,000000000440,0002,,20241103,6.195,EA
100,000000000440,0003,,20240330,59.133,EA
100,000000000440,0004,,20240426,34.133,EA
100,000000000440,0005,,20221121,97.777,EA
100,000000000441,0001,,20231002,22.301,EA
100,000000000441,0002,,20220408,9.952,EA
100,000000000441,0003,,20230512,20.188,EA
100,000000000441,0004,,20240516,3.21,EA
100,000000000441,0005,,20220928,68.241,EA
100,000000000442,0001,,20241201,12.247,EA
100,000000000442,0002,,20240607,73.456,EA
100,000000000442,0003,,20240616,43.448,EA
100,000000000442,0004,,20231119,55.84,EA
100,000000000442,0005,,20240917,43.946,EA
100,000000000443,0001,,20220910,16.083,EA
100,000000000443,0002,,20220713,85.854,EA
100,000000000443,0003,,20220312,5.844,EA
100,000000000443,0004,,20220302,29.193,EA
100,000000000443,0005,,20230918,1.065,EA
100,000000000444,0001,,20220625,86.592,EA
100,000000000444,0002,,20220526,44.012,EA
100,000000000444,0003,,20240522,81.082,EA
100,000000000444,0004,,20241229,51.47,EA
100,000000000444,0005,,20220128,9.524,EA
100,000000000445,0001,,20221010,38.253,EA
100,000000000445,0002,,20230329,86.454,EA
100,000000000445,0003,,20230209,51.241,EA
100,000000000445,0004,,20220614,98.876,EA
100,000000000445,0005,,20241103,73.504,EA
100,000000000446,0001,,20240418,59.036,EA
100,000000000446,0002,,20220503,58.095,EA
100,000000000446,0003,,20240808,11.821,EA
100,000000000446,0004,,20241222,8.327,EA
100,000000000446,0005,,20240801,62.075,EA
100,000000000447,0001,,20231121,17.56,EA
100,000000000447,0002,,20241023,35.07,EA
100,000000000447,0003,,20230831,14.551,EA
100,000000000447,0004,,20221209,61.24,EA
100,000000000447,0005,,20240530,91.191,EA
100,000000000448,0001,,20241101,7.221,EA
100,000000000448,0002,,20230715,84.325,EA
100,000000000448,0003,,20231220,90.841,EA
100,000000000448,0004,,20241210,39.739,EA
100,000000000448,0005,,20240515,79.892,EA
100,000000000449,0001,,20221203,70.497,EA
100,000000000449,0002,,20240913,89.977,EA
100,000000000449,0003,,20240402,53.331,EA
100,000000000449,0004,,20231107,65.077,EA
100,000000000449,0005,,20240108,73.743,EA
100,000000000450,0001,,20240811,98.111,EA
100,000000000450,0002,,20230514,67.16,EA
100,000000000450,0003,,20240203,15.65,EA
100,000000000450,0004,,20230705,63.325,EA
100,000000000450,0005,,20230701,91.767,EA
100,000000000451,0001,,20230123,89.727,EA
100,000000000451,0002,,20240229,70.869,EA
100,000000000451,0003,,20220603,7.756,EA
100,000000000451,0004,,20220425,54.438,EA
100,000000000451,0005,,20220424,54.153,EA
100,000000000452,0001,,20241224,60.346,EA
100,000000000452,0002,,20220925,41.079,EA
100,000000000452,0003,,20230322,81.599,EA
100,000000000452,0004,,20240912,21.791,EA
100,000000000452,0005,,20220502,32.691,EA
100,000000000453,0001,,20240221,52.63,EA
100,000000000453,0002,,20240929,34.148,EA
100,000000000453,0003,,20230303,32.332,EA
100,000000000453,0004,,20230608,12.831,EA
100,000000000453,0005,,20220318,39.018,EA
100,000000000454,0001,,20221211,32.754,EA
100,000000000454,0002,,20230705,21.862,EA
100,000000000454,0003,,20230927,42.327,EA
100,000000000454,0004,,20230714,92.34,EA
100,000000000454,0005,,20220413,59.449,EA
100,000000000455,0001,,20221231,32.728,EA
100,000000000455,0002,,20230507,35.38,EA
100,000000000455,0003,,20241128,50.936,EA
100,000000000455,0004,,20220926,78.261,EA
100,000000000455,0005,,20220925,32.936,EA
100,000000000456,0001,,20240625,39.83,EA
100,000000000456,0002,,20220412,76.518,EA
100,000000000456,0003,,20230810,73.989,EA
100,000000000456,0004,,20240424,24.89,EA
100,000000000456,0005,,20220410,73.58,EA
100,000000000457,0001,,20221223,75.396,EA
100,000000000457,0002,,20230410,9.312,EA
100,000000000457,0003,,20220109,28.776,EA
100,000000000457,0004,,20240909,52.398,EA
100,000000000457,0005,,20231025,84.885,EA
100,000000000458,0001,,20221008,32.67,EA
100,000000000458,0002,,20240711,4.292,EA
100,000000000458,0003,,20220418,26.679,EA
100,000000000458,0004,,20240521,5.721,EA
100,000000000458,0005,,20240728,49.027,EA
100,000000000459,0001,,20240702,86.047,EA
100,000000000459,0002,,20240802,42.345,EA
100,000000000459,0003,,20240805,6.61,EA
100,000000000459,0004,,20231001,1.89,EA
100,000000000459,0005,,20240625,60.159,EA
100,000000000460,0001,,20221008,17.848,EA
100,000000000460,0002,,20220912,98.479,EA
100,000000000460,0003,,20240606,65.426,EA
100,000000000460,0004,,20240529,62.533,EA
100,000000000460,0005,,20220831,92.408,EA
100,000000000461,0001,,20231127,73.082,EA
100,000000000461,0002,,20231212,38.975,EA
100,000000000461,0003,,20230819,87.191,EA
100,000000000461,0004,,20231027,31.775,EA
100,000000000461,0005,,20240226,53.917,EA
100,000000000462,0001,,20230527,77.25,EA
100,000000000462,0002,,20220122,45.229,EA
100,000000000462,0003,,20220323,82.417,EA
100,000000000462,0004,,20220322,48.395,EA
100,000000000462,0005,,20221001,66.606,EA
100,000000000463,0001,,20230720,79.735,EA
100,000000000463,0002,,20220125,66.529,EA
100,000000000463,0003,,20220106,70.196,EA
100,000000000463,0004,,20240824,10.831,EA
100,000000000463,0005,,20240907,93.038,EA
100,000000000464,0001,,20240924,88.698,EA
100,000000000464,0002,,20220729,22.583,EA
100,000000000464,0003,,20240722,96.616,EA
100,000000000464,0004,,20241003,21.556,EA
100,000000000464,0005,,20221030,23.869,EA
100,000000000465,0001,,20241126,85.351,EA
100,000000000465,0002,,20240912,16.784,EA
100,000000000465,0003,,20240127,33.884,EA
100,000000000465,0004,,20230609,91.613,EA
100,000000000465,0005,,20220626,6.653,EA
100,000000000466,0001,,20220430,31.772,EA
100,000000000466,0002,,20241114,58.2,EA
100,000000000466,0003,,20231125,24.361,EA
100,000000000466,0004,,20240916,87.52,EA
100,000000000466,0005,,20230510,33.192,EA
100,000000000467,0001,,20220220,27.067,EA
100,000000000467,0002,,20240810,36.492,EA
100,000000000467,0003,,20240205,12.337,EA
100,000000000467,0004,,20241027,10.145,EA
100,000000000467,0005,,20240329,65.33,EA
100,000000000468,0001,,20241223,27.859,EA
100,000000000468,0002,,20230224,95.581,EA
100,000000000468,0003,,20230211,15.011,EA
100,000000000468,0004,,20220406,49.109,EA
100,000000000468,0005,,20220603,80.451,EA
100,000000000469,0001,,20230923,90.172,EA
100,000000000469,0002,,20240427,40.172,EA
100,000000000469,0003,,20230305,38.524,EA
100,000000000469,0004,,20240110,72.982,EA
100,000000000469,0005,,20220814,69.759,EA
100,000000000470,0001,,20220225,58.483,EA
100,000000000470,0002,,20230710,31.618,EA
100,000000000470,0003,,20240501,78.479,EA
100,000000000470,0004,,20230401,33.061,EA
100,000000000470,0005,,20231121,13.34,EA
100,000000000471,0001,,20220619,47.594,EA
100,000000000471,0002,,20230827,48.933,EA
100,000000000471,0003,,20220128,5.33,EA
100,000000000471,0004,,20220405,39.756,EA
100,000000000471,0005,,20230815,82.314,EA
100,000000000472,0001,,20240313,59.852,EA
100,000000000472,0002,,20221021,86.228,EA
100,000000000472,0003,,20220710,84.147,EA
100,000000000472,0004,,20240719,75.304,EA
100,000000000472,0005,,20231124,6.8,EA
100,000000000473,0001,,20230127,88.942,EA
100,000000000473,0002,,20230305,96.739,EA
100,000000000473,0003,,20230213,24.971,EA
100,000000000473,0004,,20231007,1.373,EA
100,000000000473,0005,,20230909,45.885,EA
100,000000000474,0001,,20220610,87.354,EA
100,000000000474,0002,,20220815,68.582,EA
100,000000000474,0003,,20230815,18.418,EA
100,000000000474,0004,,20240609,26.621,EA
100,000000000474,0005,,20230315,29.914,EA
100,000000000475,0001,,20240327,54.425,EA
100,000000000475,0002,,20230324,42.012,EA
100,000000000475,0003,,20230713,11.488,EA
100,000000000475,0004,,20241204,43.542,EA
100,000000000475,0005,,20230701,40.816,EA
100,000000000476,0001,,20240602,9.232,EA
100,000000000476,0002,,20240708,73.759,EA
100,000000000476,0003,,20240302,15.717,EA
100,000000000476,0004,,20230104,24.185,EA
100,000000000476,0005,,20240306,66.991,EA
100,000000000477,0001,,20230722,56.333,EA
100,000000000477,0002,,20241124,74.79,EA
100,000000000477,0003,,20220406,1.837,EA
100,000000000477,0004,,20220124,10.781,EA
100,000000000477,0005,,20240830,5.248,EA
100,000000000478,0001,,20240324,46.435,EA
100,000000000478,0002,,20221130,73.84,EA
100,000000000478,0003,,20220108,83.014,EA
100,000000000478,0004,,20240808,50.488,EA
100,000000000478,0005,,20231218,98.345,EA
100,000000000479,0001,,20240131,7.09,EA
100,000000000479,0002,,20241120,97.424,EA
100,000000000479,0003,,20240227,13.362,EA
100,000000000479,0004,,20240728,34.675,EA
100,000000000479,0005,,20230509,99.919,EA
100,000000000480,0001,,20240924,3.124,EA
100,000000000480,0002,,20240518,65.43,EA
100,000000000480,0003,,20230726,28.469,EA
100,000000000480,0004,,20230530,47.691,EA
100,000000000480,0005,,20231008,85.594,EA
100,000000000481,0001,,20221008,79.514,EA
100,000000000481,0002,,20230219,79.007,EA
100,000000000481,0003,,20230222,58.674,EA
100,000000000481,0004,,20230924,28.722,EA
100,000000000481,0005,,20241119,4.811,EA
100,000000000482,0001,,20221208,8.375,EA
100,000000000482,0002,,20240503,66.385,EA
100,000000000482,0003,,20230204,53.384,EA
100,000000000482,0004,,20220701,7.015,EA
100,000000000482,0005,,20240320,94.772,EA
100,000000000483,0001,,20220703,15.811,EA
100,000000000483,0002,,20241101,6.137,EA
100,000000000483,0003,,20240425,71.186,EA
100,000000000483,0004,,20230308,21.966,EA
100,000000000483,0005,,20231210,55.734,EA
100,000000000484,0001,,20220930,22.622,EA
100,000000000484,0002,,20231028,55.16,EA
100,000000000484,0003,,20241204,66.175,EA
100,000000000484,0004,,20221015,75.35,EA
100,000000000484,0005,,20240627,56.849,EA
100,000000000485,0001,,20220222,86.071,EA
100,000000000485,0002,,20220616,94.446,EA
100,000000000485,0003,,20240429,34.73,EA
100,000000000485,0004,,20230215,1.588,EA
100,000000000485,0005,,20240617,88.15,EA
100,000000000486,0001,,20240517,73.032,EA
100,000000000486,0002,,20240521,48.758,EA
100,000000000486,0003,,20220411,15.497,EA
100,000000000486,0004,,20230723,30.121,EA
100,000000000486,0005,,20221225,68.557,EA
100,000000000487,0001,,20240817,16.634,EA
100,000000000487,0002,,20220404,46.841,EA
100,000000000487,0003,,20241203,83.739,EA
100,000000000487,0004,,20230411,53.128,EA
100,000000000487,0005,,20230411,29.961,EA
100,000000000488,0001,,20240219,89.679,EA
100,000000000488,0002,,20230716,64.483,EA
100,000000000488,0003,,20240418,6.588,EA
100,000000000488,0004,,20220121,39.325,EA
100,000000000488,0005,,20230219,37.767,EA
100,000000000489,0001,,20240615,39.488,EA
100,000000000489,0002,,20230410,22.172,EA
100,000000000489,0003,,20220816,46.863,EA
100,000000000489,0004,,20230423,82.504,EA
100,000000000489,0005,,20240412,77.53,EA
100,000000000490,0001,,20241113,9.38,EA
100,000000000490,0002,,20240722,66.132,EA
100,000000000490,0003,,20220719,13.727,EA
100,000000000490,0004,,20230716,29.476,EA
100,000000000490,0005,,20220524,97.722,EA
100,000000000491,0001,,20221030,42.602,EA
100,000000000491,0002,,20241004,71.713,EA
100,000000000491,0003,,20230108,65.478,EA
100,000000000491,0004,,20230628,61.888,EA
100,000000000491,0005,,20240708,48.346,EA
100,000000000492,0001,,20240408,48.945,EA
100,000000000492,0002,,20220118,64.372,EA
100,000000000492,0003,,20240920,42.46,EA
100,000000000492,0004,,20240108,33.6,EA
100,000000000492,0005,,20221228,61.297,EA
100,000000000493,0001,,20220104,3.935,EA
100,000000000493,0002,,20220319,88.029,EA
100,000000000493,0003,,20230521,30.172,EA
100,000000000493,0004,,20220310,18.931,EA
100,000000000493,0005,,20221214,50.22,EA
100,000000000494,0001,,20220924,85.358,EA
100,000000000494,0002,,20240908,56.115,EA
100,000000000494,0003,,20240907,73.309,EA
100,000000000494,0004,,20240713,59.763,EA
100,000000000494,0005,,20230825,86.006,EA
100,000000000495,0001,,20230526,7.329,EA
100,000000000495,0002,,20220201,48.204,EA
100,000000000495,0003,,20240831,75.1,EA
100,000000000495,0004,,20220828,25.158,EA
100,000000000495,0005,,20220510,86.268,EA
100,000000000496,0001,,20220306,42.868,EA
100,000000000496,0002,,20230525,61.773,EA
100,000000000496,0003,,20220326,46.583,EA
100,000000000496,0004,,20221014,95.296,EA
100,000000000496,0005,,20230806,5.982,EA
100,000000000497,0001,,20240510,67.734,EA
100,000000000497,0002,,20240524,66.42,EA
100,000000000497,0003,,20230626,54.593,EA
100,000000000497,0004,,20231014,48.074,EA
100,000000000497,0005,,20240701,63.551,EA
100,000000000498,0001,,20241029,89.146,EA
100,000000000498,0002,,20230112,48.225,EA
100,000000000498,0003,,20231107,97.735,EA
100,000000000498,0004,,20230629,51.97,EA
100,000000000498,0005,,20220821,81.797,EA
100,000000000499,0001,,20240716,35.965,EA
100,000000000499,0002,,20240624,83.648,EA
100,000000000499,0003,,20231106,11.149,EA
100,000000000499,0004,,20220519,19.018,EA
100,000000000499,0005,,20241119,17.551,EA
100,000000000500,0001,,20231005,96.566,EA
100,000000000500,0002,,20241104,47.71,EA
100,000000000500,0003,,20220302,64.696,EA
100,000000000500,0004,,20240108,45.762,EA
100,000000000500,0005,,20241202,90.067,EA
