MANDT,KOKRS,BESSION,GJAHR,BLDAT,BUDAT,BLTXT
100,1000,0060001427,2024,20240607,20230107,CO Doc 1428
100,1000,0060001428,2023,20241219,20221219,CO Doc 1429
100,1000,0060001429,2024,20230317,20240813,CO Doc 1430
100,1000,0060001430,2023,20221009,20220712,CO Doc 1431
100,1000,0060001431,2024,20240426,20230805,CO Doc 1432
100,1000,0060001432,2023,20230522,20240605,CO Doc 1433
100,1000,0060001433,2024,20220309,20230827,CO Doc 1434
100,1000,0060001434,2023,20230108,20220124,CO Doc 1435
100,1000,0060001435,2024,20220428,20230527,CO Doc 1436
100,1000,0060001436,2023,20240827,20230628,CO Doc 1437
100,1000,0060001437,2024,20240711,20220311,CO Doc 1438
100,1000,0060001438,2023,20241124,20231126,CO Doc 1439
100,1000,0060001439,2024,20220111,20231212,CO Doc 1440
100,1000,0060001440,2023,20220402,20240414,CO Doc 1441
100,1000,0060001441,2024,20220923,20240718,CO Doc 1442
100,1000,0060001442,2023,20220513,20240115,CO Doc 1443
100,1000,0060001443,2024,20220110,20231230,CO Doc 1444
100,1000,0060001444,2023,20240508,20241222,CO Doc 1445
100,1000,0060001445,2024,20240804,20230806,CO Doc 1446
100,1000,0060001446,2023,20220302,20220610,CO Doc 1447
100,1000,0060001447,2024,20230517,20221105,CO Doc 1448
100,1000,0060001448,2023,20221121,20221216,CO Doc 1449
100,1000,0060001449,2024,20220918,20230219,CO Doc 1450
100,1000,0060001450,2023,20230730,20230906,CO Doc 1451
100,1000,0060001451,2024,20231109,20230722,CO Doc 1452
100,1000,0060001452,2023,20240116,20241219,CO Doc 1453
100,1000,0060001453,2024,20241228,20230509,CO Doc 1454
100,1000,0060001454,2023,20230902,20230503,CO Doc 1455
100,1000,0060001455,2024,20240211,20230809,CO Doc 1456
100,1000,0060001456,2023,20240929,20231121,CO Doc 1457
100,1000,0060001457,2024,20230829,20240130,CO Doc 1458
100,1000,0060001458,2023,20220402,20221225,CO Doc 1459
100,1000,0060001459,2024,20221206,20240325,CO Doc 1460
100,1000,0060001460,2023,20240415,20220720,CO Doc 1461
100,1000,0060001461,2024,20230425,20240819,CO Doc 1462
100,1000,0060001462,2023,20240924,20220911,CO Doc 1463
100,1000,0060001463,2024,20230926,20220323,CO Doc 1464
100,1000,0060001464,2023,20220206,20240723,CO Doc 1465
100,1000,0060001465,2024,20230801,20221225,CO Doc 1466
100,1000,0060001466,2023,20230813,20240204,CO Doc 1467
100,1000,0060001467,2024,20220331,20241030,CO Doc 1468
100,1000,0060001468,2023,20230824,20231104,CO Doc 1469
100,1000,0060001469,2024,20240828,20220531,CO Doc 1470
100,1000,0060001470,2023,20220531,20221102,CO Doc 1471
100,1000,0060001471,2024,20240209,20241006,CO Doc 1472
100,1000,0060001472,2023,20230305,20240909,CO Doc 1473
100,1000,0060001473,2024,20230608,20230117,CO Doc 1474
100,1000,0060001474,2023,20221022,20240111,CO Doc 1475
100,1000,0060001475,2024,20221218,20231022,CO Doc 1476
100,1000,0060001476,2023,20240331,20231007,CO Doc 1477
100,1000,0060001477,2024,20241027,20230703,CO Doc 1478
100,1000,0060001478,2023,20241205,20230926,CO Doc 1479
100,1000,0060001479,2024,20220609,20241030,CO Doc 1480
100,1000,0060001480,2023,20220408,20230828,CO Doc 1481
100,1000,0060001481,2024,20240518,20241220,CO Doc 1482
100,1000,0060001482,2023,20220309,20220131,CO Doc 1483
100,1000,0060001483,2024,20230401,20230412,CO Doc 1484
100,1000,0060001484,2023,20240419,20220618,CO Doc 1485
100,1000,0060001485,2024,20241031,20230405,CO Doc 1486
100,1000,0060001486,2023,20240403,20230201,CO Doc 1487
100,1000,0060001487,2024,20240608,20240205,CO Doc 1488
100,1000,0060001488,2023,20220516,20220304,CO Doc 1489
100,1000,0060001489,2024,20241222,20220313,CO Doc 1490
100,1000,0060001490,2023,20231007,20220925,CO Doc 1491
100,1000,0060001491,2024,20221120,20221203,CO Doc 1492
100,1000,0060001492,2023,20240901,20240414,CO Doc 1493
100,1000,0060001493,2024,20230126,20230820,CO Doc 1494
100,1000,0060001494,2023,20240404,20220803,CO Doc 1495
100,1000,0060001495,2024,20240122,20221231,CO Doc 1496
100,1000,0060001496,2023,20221114,20230111,CO Doc 1497
100,1000,0060001497,2024,20240919,20220912,CO Doc 1498
100,1000,0060001498,2023,20230218,20221111,CO Doc 1499
100,1000,0060001499,2024,20230511,20220615,CO Doc 1500
100,1000,0060001500,2023,20240331,20230607,CO Doc 1501
100,1000,0060001501,2024,20231119,20240724,CO Doc 1502
100,1000,0060001502,2023,20240130,20220810,CO Doc 1503
100,1000,0060001503,2024,20240326,20240830,CO Doc 1504
100,1000,0060001504,2023,20240220,20240302,CO Doc 1505
100,1000,0060001505,2024,20220706,20230630,CO Doc 1506
100,1000,0060001506,2023,20230527,20240408,CO Doc 1507
100,1000,0060001507,2024,20221201,20220707,CO Doc 1508
100,1000,0060001508,2023,20240124,20220322,CO Doc 1509
100,1000,0060001509,2024,20230110,20230102,CO Doc 1510
100,1000,0060001510,2023,20240219,20230306,CO Doc 1511
100,1000,0060001511,2024,20221225,20230918,CO Doc 1512
100,1000,0060001512,2023,20230907,20220925,CO Doc 1513
100,1000,0060001513,2024,20220328,20240322,CO Doc 1514
100,1000,0060001514,2023,20220727,20241211,CO Doc 1515
100,1000,0060001515,2024,20221230,20230116,CO Doc 1516
100,1000,0060001516,2023,20240912,20230712,CO Doc 1517
100,1000,0060001517,2024,20240512,20240627,CO Doc 1518
100,1000,0060001518,2023,20230817,20240617,CO Doc 1519
100,1000,0060001519,2024,20220620,20240401,CO Doc 1520
100,1000,0060001520,2023,20221119,20240128,CO Doc 1521
100,1000,0060001521,2024,20240721,20230316,CO Doc 1522
100,1000,0060001522,2023,20231014,20240426,CO Doc 1523
100,1000,0060001523,2024,20230821,20231003,CO Doc 1524
100,1000,0060001524,2023,20230730,20230702,CO Doc 1525
100,1000,0060001525,2024,20230109,20240107,CO Doc 1526
100,1000,0060001526,2023,20220802,20230215,CO Doc 1527
100,1000,0060001527,2024,20240716,20220124,CO Doc 1528
100,1000,0060001528,2023,20221109,20241223,CO Doc 1529
100,1000,0060001529,2024,20240227,20221127,CO Doc 1530
100,1000,0060001530,2023,20240722,20221012,CO Doc 1531
100,1000,0060001531,2024,20230711,20240714,CO Doc 1532
100,1000,0060001532,2023,20240803,20240413,CO Doc 1533
100,1000,0060001533,2024,20220822,20230706,CO Doc 1534
100,1000,0060001534,2023,20230613,20230707,CO Doc 1535
100,1000,0060001535,2024,20240617,20240319,CO Doc 1536
100,1000,0060001536,2023,20240121,20240531,CO Doc 1537
100,1000,0060001537,2024,20240314,20231207,CO Doc 1538
100,1000,0060001538,2023,20240915,20240106,CO Doc 1539
100,1000,0060001539,2024,20230905,20220331,CO Doc 1540
100,1000,0060001540,2023,20240102,20240619,CO Doc 1541
100,1000,0060001541,2024,20220804,20220320,CO Doc 1542
100,1000,0060001542,2023,20240118,20231123,CO Doc 1543
100,1000,0060001543,2024,20220407,20220325,CO Doc 1544
100,1000,0060001544,2023,20220929,20221221,CO Doc 1545
100,1000,0060001545,2024,20240331,20231014,CO Doc 1546
100,1000,0060001546,2023,20230616,20220821,CO Doc 1547
100,1000,0060001547,2024,20220911,20240802,CO Doc 1548
100,1000,0060001548,2023,20241223,20220324,CO Doc 1549
100,1000,0060001549,2024,20241002,20230306,CO Doc 1550
100,1000,0060001550,2023,20240802,20220421,CO Doc 1551
100,1000,0060001551,2024,20240122,20230106,CO Doc 1552
100,1000,0060001552,2023,20241129,20220703,CO Doc 1553
100,1000,0060001553,2024,20240615,20240612,CO Doc 1554
100,1000,0060001554,2023,20231101,20240408,CO Doc 1555
100,1000,0060001555,2024,20230611,20240101,CO Doc 1556
100,1000,0060001556,2023,20230531,20240222,CO Doc 1557
100,1000,0060001557,2024,20240322,20220527,CO Doc 1558
100,1000,0060001558,2023,20231112,20220120,CO Doc 1559
100,1000,0060001559,2024,20231203,20241128,CO Doc 1560
100,1000,0060001560,2023,20230519,20221207,CO Doc 1561
100,1000,0060001561,2024,20230123,20230213,CO Doc 1562
100,1000,0060001562,2023,20240121,20240718,CO Doc 1563
100,1000,0060001563,2024,20230520,20240624,CO Doc 1564
100,1000,0060001564,2023,20241121,20240730,CO Doc 1565
100,1000,0060001565,2024,20230517,20230115,CO Doc 1566
100,1000,0060001566,2023,20241205,20230128,CO Doc 1567
100,1000,0060001567,2024,20231227,20230523,CO Doc 1568
100,1000,0060001568,2023,20230918,20230209,CO Doc 1569
100,1000,0060001569,2024,20220403,20240516,CO Doc 1570
100,1000,0060001570,2023,20240724,20240430,CO Doc 1571
100,1000,0060001571,2024,20240501,20220116,CO Doc 1572
100,1000,0060001572,2023,20231009,20230115,CO Doc 1573
100,1000,0060001573,2024,20230608,20231204,CO Doc 1574
100,1000,0060001574,2023,20240507,20221029,CO Doc 1575
100,1000,0060001575,2024,20220430,20240401,CO Doc 1576
100,1000,0060001576,2023,20221126,20230108,CO Doc 1577
100,1000,0060001577,2024,20230727,20230522,CO Doc 1578
100,1000,0060001578,2023,20230227,20221027,CO Doc 1579
100,1000,0060001579,2024,20220104,20241107,CO Doc 1580
100,1000,0060001580,2023,20240125,20240528,CO Doc 1581
100,1000,0060001581,2024,20230510,20220117,CO Doc 1582
100,1000,0060001582,2023,20240813,20221203,CO Doc 1583
100,1000,0060001583,2024,20221101,20241218,CO Doc 1584
100,1000,0060001584,2023,20240704,20240822,CO Doc 1585
100,1000,0060001585,2024,20241121,20240726,CO Doc 1586
100,1000,0060001586,2023,20240312,20221130,CO Doc 1587
100,1000,0060001587,2024,20220215,20240228,CO Doc 1588
100,1000,0060001588,2023,20240216,20220924,CO Doc 1589
100,1000,0060001589,2024,20220611,20220803,CO Doc 1590
100,1000,0060001590,2023,20220827,20220208,CO Doc 1591
100,1000,0060001591,2024,20221224,20230429,CO Doc 1592
100,1000,0060001592,2023,20221126,20240724,CO Doc 1593
100,1000,0060001593,2024,20240402,20241111,CO Doc 1594
100,1000,0060001594,2023,20240107,20220324,CO Doc 1595
100,1000,0060001595,2024,20220203,20230626,CO Doc 1596
100,1000,0060001596,2023,20241127,20220703,CO Doc 1597
100,1000,0060001597,2024,20240824,20240702,CO Doc 1598
100,1000,0060001598,2023,20240830,20221111,CO Doc 1599
100,1000,0060001599,2024,20240725,20240911,CO Doc 1600
100,1000,0060001600,2023,20230409,20230918,CO Doc 1601
100,1000,0060001601,2024,20220529,20240620,CO Doc 1602
100,1000,0060001602,2023,20230819,20231212,CO Doc 1603
100,1000,0060001603,2024,20230402,20220404,CO Doc 1604
100,1000,0060001604,2023,20240323,20220317,CO Doc 1605
100,1000,0060001605,2024,20221003,20230728,CO Doc 1606
100,1000,0060001606,2023,20220505,20230427,CO Doc 1607
100,1000,0060001607,2024,20220604,20231206,CO Doc 1608
100,1000,0060001608,2023,20231121,20240921,CO Doc 1609
100,1000,0060001609,2024,20221222,20220924,CO Doc 1610
100,1000,0060001610,2023,20230806,20220330,CO Doc 1611
100,1000,0060001611,2024,20230319,20240827,CO Doc 1612
100,1000,0060001612,2023,20230503,20221104,CO Doc 1613
100,1000,0060001613,2024,20221116,20220501,CO Doc 1614
100,1000,0060001614,2023,20230406,20241208,CO Doc 1615
100,1000,0060001615,2024,20220728,20240507,CO Doc 1616
100,1000,0060001616,2023,20230827,20240210,CO Doc 1617
100,1000,0060001617,2024,20240902,20220104,CO Doc 1618
100,1000,0060001618,2023,20220212,20220812,CO Doc 1619
100,1000,0060001619,2024,20230527,20220104,CO Doc 1620
100,1000,0060001620,2023,20230720,20240828,CO Doc 1621
100,1000,0060001621,2024,20220121,20240429,CO Doc 1622
100,1000,0060001622,2023,20231124,20231211,CO Doc 1623
100,1000,0060001623,2024,20220424,20240219,CO Doc 1624
100,1000,0060001624,2023,20220623,20240415,CO Doc 1625
100,1000,0060001625,2024,20230321,20220629,CO Doc 1626
100,1000,0060001626,2023,20230530,20231203,CO Doc 1627
100,1000,0060001627,2024,20240623,20230816,CO Doc 1628
100,1000,0060001628,2023,20220708,20230301,CO Doc 1629
100,1000,0060001629,2024,20240223,20230401,CO Doc 1630
100,1000,0060001630,2023,20230502,20221112,CO Doc 1631
100,1000,0060001631,2024,20240820,20220721,CO Doc 1632
100,1000,0060001632,2023,20240702,20221016,CO Doc 1633
100,1000,0060001633,2024,20240803,20240120,CO Doc 1634
100,1000,0060001634,2023,20220805,20221208,CO Doc 1635
100,1000,0060001635,2024,20220218,20220514,CO Doc 1636
100,1000,0060001636,2023,20240702,20230818,CO Doc 1637
100,1000,0060001637,2024,20231118,20241006,CO Doc 1638
100,1000,0060001638,2023,20230517,20240327,CO Doc 1639
100,1000,0060001639,2024,20221029,20240508,CO Doc 1640
100,1000,0060001640,2023,20230318,20220930,CO Doc 1641
100,1000,0060001641,2024,20220522,20240917,CO Doc 1642
100,1000,0060001642,2023,20230319,20220321,CO Doc 1643
100,1000,0060001643,2024,20230413,20220410,CO Doc 1644
100,1000,0060001644,2023,20220202,20240205,CO Doc 1645
100,1000,0060001645,2024,20220212,20221114,CO Doc 1646
100,1000,0060001646,2023,20230309,20240927,CO Doc 1647
100,1000,0060001647,2024,20230119,20240614,CO Doc 1648
100,1000,0060001648,2023,20240913,20231127,CO Doc 1649
100,1000,0060001649,2024,20240629,20241114,CO Doc 1650
100,1000,0060001650,2023,20230217,20220226,CO Doc 1651
100,1000,0060001651,2024,20220711,20241120,CO Doc 1652
100,1000,0060001652,2023,20240629,20240111,CO Doc 1653
100,1000,0060001653,2024,20230228,20240124,CO Doc 1654
100,1000,0060001654,2023,20241031,20231224,CO Doc 1655
100,1000,0060001655,2024,20220625,20221117,CO Doc 1656
100,1000,0060001656,2023,20221126,20220724,CO Doc 1657
100,1000,0060001657,2024,20240229,20240329,CO Doc 1658
100,1000,0060001658,2023,20241127,20221221,CO Doc 1659
100,1000,0060001659,2024,20221206,20241229,CO Doc 1660
100,1000,0060001660,2023,20220813,20220623,CO Doc 1661
100,1000,0060001661,2024,20240605,20230508,CO Doc 1662
100,1000,0060001662,2023,20220803,20220307,CO Doc 1663
100,1000,0060001663,2024,20241229,20240907,CO Doc 1664
100,1000,0060001664,2023,20231229,20230204,CO Doc 1665
100,1000,0060001665,2024,20221127,20240509,CO Doc 1666
100,1000,0060001666,2023,20221228,20230911,CO Doc 1667
100,1000,0060001667,2024,20231206,20231129,CO Doc 1668
100,1000,0060001668,2023,20231210,20240521,CO Doc 1669
100,1000,0060001669,2024,20220705,20230217,CO Doc 1670
100,1000,0060001670,2023,20220904,20241213,CO Doc 1671
100,1000,0060001671,2024,20231029,20230220,CO Doc 1672
100,1000,0060001672,2023,20220817,20240915,CO Doc 1673
100,1000,0060001673,2024,20221223,20240129,CO Doc 1674
100,1000,0060001674,2023,20220919,20231212,CO Doc 1675
100,1000,0060001675,2024,20220727,20220612,CO Doc 1676
100,1000,0060001676,2023,20220408,20220418,CO Doc 1677
100,1000,0060001677,2024,20240725,20240314,CO Doc 1678
100,1000,0060001678,2023,20240623,20230324,CO Doc 1679
100,1000,0060001679,2024,20220102,20220824,CO Doc 1680
100,1000,0060001680,2023,20220814,20241024,CO Doc 1681
100,1000,0060001681,2024,20240617,20241104,CO Doc 1682
100,1000,0060001682,2023,20230115,20220813,CO Doc 1683
100,1000,0060001683,2024,20230117,20240503,CO Doc 1684
100,1000,0060001684,2023,20220209,20231118,CO Doc 1685
100,1000,0060001685,2024,20231001,20221227,CO Doc 1686
100,1000,0060001686,2023,20230509,20230614,CO Doc 1687
100,1000,0060001687,2024,20230628,20241126,CO Doc 1688
100,1000,0060001688,2023,20240901,20240421,CO Doc 1689
100,1000,0060001689,2024,20240519,20220406,CO Doc 1690
100,1000,0060001690,2023,20240108,20220811,CO Doc 1691
100,1000,0060001691,2024,20240218,20241018,CO Doc 1692
100,1000,0060001692,2023,20240325,20240310,CO Doc 1693
100,1000,0060001693,2024,20230801,20230611,CO Doc 1694
100,1000,0060001694,2023,20221210,20221114,CO Doc 1695
100,1000,0060001695,2024,20240818,20220620,CO Doc 1696
100,1000,0060001696,2023,20230929,20231223,CO Doc 1697
100,1000,0060001697,2024,20240923,20230313,CO Doc 1698
100,1000,0060001698,2023,20231018,20221203,CO Doc 1699
100,1000,0060001699,2024,20230421,20240325,CO Doc 1700
100,1000,0060001700,2023,20231024,20241228,CO Doc 1701
100,1000,0060001701,2024,20240812,20230622,CO Doc 1702
100,1000,0060001702,2023,20240206,20230315,CO Doc 1703
100,1000,0060001703,2024,20240210,20241016,CO Doc 1704
100,1000,0060001704,2023,20240714,20221128,CO Doc 1705
100,1000,0060001705,2024,20231128,20221008,CO Doc 1706
100,1000,0060001706,2023,20240726,20240613,CO Doc 1707
100,1000,0060001707,2024,20240528,20240217,CO Doc 1708
100,1000,0060001708,2023,20221204,20220401,CO Doc 1709
100,1000,0060001709,2024,20231011,20240413,CO Doc 1710
100,1000,0060001710,2023,20240127,20230308,CO Doc 1711
100,1000,0060001711,2024,20220720,20240331,CO Doc 1712
100,1000,0060001712,2023,20220819,20220928,CO Doc 1713
100,1000,0060001713,2024,20220402,20240223,CO Doc 1714
100,1000,0060001714,2023,20220928,20220922,CO Doc 1715
100,1000,0060001715,2024,20240804,20230109,CO Doc 1716
100,1000,0060001716,2023,20220405,20221106,CO Doc 1717
100,1000,0060001717,2024,20221219,20220117,CO Doc 1718
100,1000,0060001718,2023,20240722,20230215,CO Doc 1719
100,1000,0060001719,2024,20231122,20230131,CO Doc 1720
100,1000,0060001720,2023,20220517,20240704,CO Doc 1721
100,1000,0060001721,2024,20220618,20230523,CO Doc 1722
100,1000,0060001722,2023,20240716,20231105,CO Doc 1723
100,1000,0060001723,2024,20230327,20230810,CO Doc 1724
100,1000,0060001724,2023,20240527,20220622,CO Doc 1725
100,1000,0060001725,2024,20240111,20221219,CO Doc 1726
100,1000,0060001726,2023,20230405,20220708,CO Doc 1727
100,1000,0060001727,2024,20220713,20230401,CO Doc 1728
100,1000,0060001728,2023,20231224,20220321,CO Doc 1729
100,1000,0060001729,2024,20220120,20230613,CO Doc 1730
100,1000,0060001730,2023,20230223,20230227,CO Doc 1731
100,1000,0060001731,2024,20220910,20221227,CO Doc 1732
100,1000,0060001732,2023,20221001,20220203,CO Doc 1733
100,1000,0060001733,2024,20220831,20241220,CO Doc 1734
100,1000,0060001734,2023,20230501,20230327,CO Doc 1735
100,1000,0060001735,2024,20230921,20231110,CO Doc 1736
100,1000,0060001736,2023,20231004,20240106,CO Doc 1737
100,1000,0060001737,2024,20230107,20220513,CO Doc 1738
100,1000,0060001738,2023,20230204,20230913,CO Doc 1739
100,1000,0060001739,2024,20230710,20241210,CO Doc 1740
100,1000,0060001740,2023,20230827,20220706,CO Doc 1741
100,1000,0060001741,2024,20220416,20230721,CO Doc 1742
100,1000,0060001742,2023,20230502,20240510,CO Doc 1743
100,1000,0060001743,2024,20240630,20241214,CO Doc 1744
100,1000,0060001744,2023,20230110,20220704,CO Doc 1745
100,1000,0060001745,2024,20220610,20220226,CO Doc 1746
100,1000,0060001746,2023,20220530,20231214,CO Doc 1747
100,1000,0060001747,2024,20240109,20220131,CO Doc 1748
100,1000,0060001748,2023,20240203,20230214,CO Doc 1749
100,1000,0060001749,2024,20231017,20220829,CO Doc 1750
100,1000,0060001750,2023,20220128,20240417,CO Doc 1751
100,1000,0060001751,2024,20220415,20221109,CO Doc 1752
100,1000,0060001752,2023,20220401,20221229,CO Doc 1753
100,1000,0060001753,2024,20230226,20220430,CO Doc 1754
100,1000,0060001754,2023,20230422,20240407,CO Doc 1755
100,1000,0060001755,2024,20230226,20240310,CO Doc 1756
100,1000,0060001756,2023,20221029,20230824,CO Doc 1757
100,1000,0060001757,2024,20240326,20241027,CO Doc 1758
100,1000,0060001758,2023,20240209,20241220,CO Doc 1759
100,1000,0060001759,2024,20220830,20220511,CO Doc 1760
100,1000,0060001760,2023,20240316,20221201,CO Doc 1761
100,1000,0060001761,2024,20220921,20240312,CO Doc 1762
100,1000,0060001762,2023,20220516,20240906,CO Doc 1763
100,1000,0060001763,2024,20220310,20230617,CO Doc 1764
100,1000,0060001764,2023,20230325,20220906,CO Doc 1765
100,1000,0060001765,2024,20240409,20240125,CO Doc 1766
100,1000,0060001766,2023,20220625,20240515,CO Doc 1767
100,1000,0060001767,2024,20220725,20220809,CO Doc 1768
100,1000,0060001768,2023,20220401,20230726,CO Doc 1769
100,1000,0060001769,2024,20220706,20240726,CO Doc 1770
100,1000,0060001770,2023,20241209,20220524,CO Doc 1771
100,1000,0060001771,2024,20231011,20240802,CO Doc 1772
100,1000,0060001772,2023,20241027,20231202,CO Doc 1773
100,1000,0060001773,2024,20240814,20220717,CO Doc 1774
100,1000,0060001774,2023,20220724,20230806,CO Doc 1775
100,1000,0060001775,2024,20230225,20220212,CO Doc 1776
100,1000,0060001776,2023,20230913,20221208,CO Doc 1777
100,1000,0060001777,2024,20231018,20220424,CO Doc 1778
100,1000,0060001778,2023,20230327,20230121,CO Doc 1779
100,1000,0060001779,2024,20231230,20241005,CO Doc 1780
100,1000,0060001780,2023,20221212,20240622,CO Doc 1781
100,1000,0060001781,2024,20240618,20220818,CO Doc 1782
100,1000,0060001782,2023,20231220,20220318,CO Doc 1783
100,1000,0060001783,2024,20240929,20230530,CO Doc 1784
100,1000,0060001784,2023,20221009,20231206,CO Doc 1785
100,1000,0060001785,2024,20221219,20220214,CO Doc 1786
100,1000,0060001786,2023,20220504,20231027,CO Doc 1787
100,1000,0060001787,2024,20220411,20221021,CO Doc 1788
100,1000,0060001788,2023,20220304,20220111,CO Doc 1789
100,1000,0060001789,2024,20240215,20230228,CO Doc 1790
100,1000,0060001790,2023,20240518,20240622,CO Doc 1791
100,1000,0060001791,2024,20220213,20230506,CO Doc 1792
100,1000,0060001792,2023,20240308,20241031,CO Doc 1793
100,1000,0060001793,2024,20240723,20240219,CO Doc 1794
100,1000,0060001794,2023,20230106,20230901,CO Doc 1795
100,1000,0060001795,2024,20240816,20221205,CO Doc 1796
100,1000,0060001796,2023,20240821,20240913,CO Doc 1797
100,1000,0060001797,2024,20230124,20240324,CO Doc 1798
100,1000,0060001798,2023,20240811,20230920,CO Doc 1799
100,1000,0060001799,2024,20240309,20220209,CO Doc 1800
100,1000,0060001800,2023,20220430,20240311,CO Doc 1801
100,1000,0060001801,2024,20241122,20220216,CO Doc 1802
100,1000,0060001802,2023,20230813,20230321,CO Doc 1803
100,1000,0060001803,2024,20220531,20220119,CO Doc 1804
100,1000,0060001804,2023,20241214,20240514,CO Doc 1805
100,1000,0060001805,2024,20231107,20240702,CO Doc 1806
100,1000,0060001806,2023,20231208,20230322,CO Doc 1807
100,1000,0060001807,2024,20230528,20240831,CO Doc 1808
100,1000,0060001808,2023,20220804,20230405,CO Doc 1809
100,1000,0060001809,2024,20230222,20220605,CO Doc 1810
100,1000,0060001810,2023,20240217,20230902,CO Doc 1811
100,1000,0060001811,2024,20240416,20220115,CO Doc 1812
100,1000,0060001812,2023,20230321,20231205,CO Doc 1813
100,1000,0060001813,2024,20221104,20240824,CO Doc 1814
100,1000,0060001814,2023,20240103,20240911,CO Doc 1815
100,1000,0060001815,2024,20230529,20231021,CO Doc 1816
100,1000,0060001816,2023,20230330,20230630,CO Doc 1817
100,1000,0060001817,2024,20220818,20231201,CO Doc 1818
100,1000,0060001818,2023,20240204,20221112,CO Doc 1819
100,1000,0060001819,2024,20220530,20220818,CO Doc 1820
100,1000,0060001820,2023,20230906,20240809,CO Doc 1821
100,1000,0060001821,2024,20240208,20231125,CO Doc 1822
100,1000,0060001822,2023,20240729,20240310,CO Doc 1823
100,1000,0060001823,2024,20221007,20230326,CO Doc 1824
100,1000,0060001824,2023,20221114,20230909,CO Doc 1825
100,1000,0060001825,2024,20231102,20221123,CO Doc 1826
100,1000,0060001826,2023,20240325,20220122,CO Doc 1827
100,1000,0060001827,2024,20220425,20230102,CO Doc 1828
100,1000,0060001828,2023,20220815,20220211,CO Doc 1829
100,1000,0060001829,2024,20220317,20220719,CO Doc 1830
100,1000,0060001830,2023,20241224,20230319,CO Doc 1831
100,1000,0060001831,2024,20221117,20241116,CO Doc 1832
100,1000,0060001832,2023,20230103,20240608,CO Doc 1833
100,1000,0060001833,2024,20230403,20220613,CO Doc 1834
100,1000,0060001834,2023,20241027,20240327,CO Doc 1835
100,1000,0060001835,2024,20220216,20231221,CO Doc 1836
100,1000,0060001836,2023,20221120,20230111,CO Doc 1837
100,1000,0060001837,2024,20241120,20230710,CO Doc 1838
100,1000,0060001838,2023,20221123,20220819,CO Doc 1839
100,1000,0060001839,2024,20240513,20230312,CO Doc 1840
100,1000,0060001840,2023,20240826,20240817,CO Doc 1841
100,1000,0060001841,2024,20240810,20220729,CO Doc 1842
100,1000,0060001842,2023,20230812,20220209,CO Doc 1843
100,1000,0060001843,2024,20230126,20240719,CO Doc 1844
100,1000,0060001844,2023,20231222,20241009,CO Doc 1845
100,1000,0060001845,2024,20240908,20231120,CO Doc 1846
100,1000,0060001846,2023,20240526,20240724,CO Doc 1847
100,1000,0060001847,2024,20240905,20221029,CO Doc 1848
100,1000,0060001848,2023,20231019,20240722,CO Doc 1849
100,1000,0060001849,2024,20231107,20240104,CO Doc 1850
100,1000,0060001850,2023,20231231,20240117,CO Doc 1851
100,1000,0060001851,2024,20240730,20230611,CO Doc 1852
100,1000,0060001852,2023,20221129,20230119,CO Doc 1853
100,1000,0060001853,2024,20220407,20241221,CO Doc 1854
100,1000,0060001854,2023,20230617,20220802,CO Doc 1855
100,1000,0060001855,2024,20230127,20230104,CO Doc 1856
100,1000,0060001856,2023,20240320,20231008,CO Doc 1857
100,1000,0060001857,2024,20231212,20220603,CO Doc 1858
100,1000,0060001858,2023,20230525,20230814,CO Doc 1859
100,1000,0060001859,2024,20241106,20240114,CO Doc 1860
100,1000,0060001860,2023,20230504,20241226,CO Doc 1861
100,1000,0060001861,2024,20241130,20240628,CO Doc 1862
100,1000,0060001862,2023,20240629,20240624,CO Doc 1863
100,1000,0060001863,2024,20240128,20230301,CO Doc 1864
100,1000,0060001864,2023,20241219,20240227,CO Doc 1865
100,1000,0060001865,2024,20220411,20221024,CO Doc 1866
100,1000,0060001866,2023,20220315,20231210,CO Doc 1867
100,1000,0060001867,2024,20221030,20220201,CO Doc 1868
100,1000,0060001868,2023,20240629,20230702,CO Doc 1869
100,1000,0060001869,2024,20221007,20240127,CO Doc 1870
100,1000,0060001870,2023,20230610,20230227,CO Doc 1871
100,1000,0060001871,2024,20230920,20220201,CO Doc 1872
100,1000,0060001872,2023,20220925,20230410,CO Doc 1873
100,1000,0060001873,2024,20230717,20240223,CO Doc 1874
100,1000,0060001874,2023,20230224,20221225,CO Doc 1875
100,1000,0060001875,2024,20230319,20240505,CO Doc 1876
100,1000,0060001876,2023,20231228,20240504,CO Doc 1877
100,1000,0060001877,2024,20220131,20230611,CO Doc 1878
100,1000,0060001878,2023,20220531,20220108,CO Doc 1879
100,1000,0060001879,2024,20220802,20240514,CO Doc 1880
100,1000,0060001880,2023,20240730,20220621,CO Doc 1881
100,1000,0060001881,2024,20230218,20230122,CO Doc 1882
100,1000,0060001882,2023,20220922,20241231,CO Doc 1883
100,1000,0060001883,2024,20240519,20231105,CO Doc 1884
100,1000,0060001884,2023,20230323,20241126,CO Doc 1885
100,1000,0060001885,2024,20240106,20241116,CO Doc 1886
100,1000,0060001886,2023,20230105,20230608,CO Doc 1887
100,1000,0060001887,2024,20230915,20230712,CO Doc 1888
100,1000,0060001888,2023,20230304,20240802,CO Doc 1889
100,1000,0060001889,2024,20231224,20231212,CO Doc 1890
100,1000,0060001890,2023,20240606,20220312,CO Doc 1891
100,1000,0060001891,2024,20240923,20220123,CO Doc 1892
