MANDT,DOCNUM,COUNTER,SEGNAM,SDATA
100,0000000000000774,000001,E1MARAM,Segment data 3866
100,0000000000000774,000002,E1MARAM,Segment data 3867
100,0000000000000774,000003,E1MARAM,Segment data 3868
100,0000000000000774,000004,E1MARAM,Segment data 3869
100,0000000000000774,000005,E1MARAM,Segment data 3870
100,0000000000000775,000001,E1MARAM,Segment data 3871
100,0000000000000775,000002,E1MARAM,Segment data 3872
100,0000000000000775,000003,E1MARAM,Segment data 3873
100,0000000000000775,000004,E1MARAM,Segment data 3874
100,0000000000000775,000005,E1MARAM,Segment data 3875
100,0000000000000776,000001,E1MARAM,Segment data 3876
100,0000000000000776,000002,E1MARAM,Segment data 3877
100,0000000000000776,000003,E1MARAM,Segment data 3878
100,0000000000000776,000004,E1MARAM,Segment data 3879
100,0000000000000776,000005,E1MARAM,Segment data 3880
100,0000000000000777,000001,E1MARAM,Segment data 3881
100,0000000000000777,000002,E1MARAM,Segment data 3882
100,0000000000000777,000003,E1MARAM,Segment data 3883
100,0000000000000777,000004,E1MARAM,Segment data 3884
100,0000000000000777,000005,E1MARAM,Segment data 3885
100,0000000000000778,000001,E1MARAM,Segment data 3886
100,0000000000000778,000002,E1MARAM,Segment data 3887
100,0000000000000778,000003,E1MARAM,Segment data 3888
100,0000000000000778,000004,E1MARAM,Segment data 3889
100,0000000000000778,000005,E1MARAM,Segment data 3890
100,0000000000000779,000001,E1MARAM,Segment data 3891
100,0000000000000779,000002,E1MARAM,Segment data 3892
100,0000000000000779,000003,E1MARAM,Segment data 3893
100,0000000000000779,000004,E1MARAM,Segment data 3894
100,0000000000000779,000005,E1MARAM,Segment data 3895
100,0000000000000780,000001,E1MARAM,Segment data 3896
100,0000000000000780,000002,E1MARAM,Segment data 3897
100,0000000000000780,000003,E1MARAM,Segment data 3898
100,0000000000000780,000004,E1MARAM,Segment data 3899
100,0000000000000780,000005,E1MARAM,Segment data 3900
100,0000000000000781,000001,E1MARAM,Segment data 3901
100,0000000000000781,000002,E1MARAM,Segment data 3902
100,0000000000000781,000003,E1MARAM,Segment data 3903
100,0000000000000781,000004,E1MARAM,Segment data 3904
100,0000000000000781,000005,E1MARAM,Segment data 3905
100,0000000000000782,000001,E1MARAM,Segment data 3906
100,0000000000000782,000002,E1MARAM,Segment data 3907
100,0000000000000782,000003,E1MARAM,Segment data 3908
100,0000000000000782,000004,E1MARAM,Segment data 3909
100,0000000000000782,000005,E1MARAM,Segment data 3910
100,0000000000000783,000001,E1MARAM,Segment data 3911
100,0000000000000783,000002,E1MARAM,Segment data 3912
100,0000000000000783,000003,E1MARAM,Segment data 3913
100,0000000000000783,000004,E1MARAM,Segment data 3914
100,0000000000000783,000005,E1MARAM,Segment data 3915
100,0000000000000784,000001,E1MARAM,Segment data 3916
100,0000000000000784,000002,E1MARAM,Segment data 3917
100,0000000000000784,000003,E1MARAM,Segment data 3918
100,0000000000000784,000004,E1MARAM,Segment data 3919
100,0000000000000784,000005,E1MARAM,Segment data 3920
100,0000000000000785,000001,E1MARAM,Segment data 3921
100,0000000000000785,000002,E1MARAM,Segment data 3922
100,0000000000000785,000003,E1MARAM,Segment data 3923
100,0000000000000785,000004,E1MARAM,Segment data 3924
100,0000000000000785,000005,E1MARAM,Segment data 3925
100,0000000000000786,000001,E1MARAM,Segment data 3926
100,0000000000000786,000002,E1MARAM,Segment data 3927
100,0000000000000786,000003,E1MARAM,Segment data 3928
100,0000000000000786,000004,E1MARAM,Segment data 3929
100,0000000000000786,000005,E1MARAM,Segment data 3930
100,0000000000000787,000001,E1MARAM,Segment data 3931
100,0000000000000787,000002,E1MARAM,Segment data 3932
100,0000000000000787,000003,E1MARAM,Segment data 3933
100,0000000000000787,000004,E1MARAM,Segment data 3934
100,0000000000000787,000005,E1MARAM,Segment data 3935
100,0000000000000788,000001,E1MARAM,Segment data 3936
100,0000000000000788,000002,E1MARAM,Segment data 3937
100,0000000000000788,000003,E1MARAM,Segment data 3938
100,0000000000000788,000004,E1MARAM,Segment data 3939
100,0000000000000788,000005,E1MARAM,Segment data 3940
100,0000000000000789,000001,E1MARAM,Segment data 3941
100,0000000000000789,000002,E1MARAM,Segment data 3942
100,0000000000000789,000003,E1MARAM,Segment data 3943
100,0000000000000789,000004,E1MARAM,Segment data 3944
100,0000000000000789,000005,E1MARAM,Segment data 3945
100,0000000000000790,000001,E1MARAM,Segment data 3946
100,0000000000000790,000002,E1MARAM,Segment data 3947
100,0000000000000790,000003,E1MARAM,Segment data 3948
100,0000000000000790,000004,E1MARAM,Segment data 3949
100,0000000000000790,000005,E1MARAM,Segment data 3950
100,0000000000000791,000001,E1MARAM,Segment data 3951
100,0000000000000791,000002,E1MARAM,Segment data 3952
100,0000000000000791,000003,E1MARAM,Segment data 3953
100,0000000000000791,000004,E1MARAM,Segment data 3954
100,0000000000000791,000005,E1MARAM,Segment data 3955
100,0000000000000792,000001,E1MARAM,Segment data 3956
100,0000000000000792,000002,E1MARAM,Segment data 3957
100,0000000000000792,000003,E1MARAM,Segment data 3958
100,0000000000000792,000004,E1MARAM,Segment data 3959
100,0000000000000792,000005,E1MARAM,Segment data 3960
100,0000000000000793,000001,E1MARAM,Segment data 3961
100,0000000000000793,000002,E1MARAM,Segment data 3962
100,0000000000000793,000003,E1MARAM,Segment data 3963
100,0000000000000793,000004,E1MARAM,Segment data 3964
100,0000000000000793,000005,E1MARAM,Segment data 3965
100,0000000000000794,000001,E1MARAM,Segment data 3966
100,0000000000000794,000002,E1MARAM,Segment data 3967
100,0000000000000794,000003,E1MARAM,Segment data 3968
100,0000000000000794,000004,E1MARAM,Segment data 3969
100,0000000000000794,000005,E1MARAM,Segment data 3970
100,0000000000000795,000001,E1MARAM,Segment data 3971
100,0000000000000795,000002,E1MARAM,Segment data 3972
100,0000000000000795,000003,E1MARAM,Segment data 3973
100,0000000000000795,000004,E1MARAM,Segment data 3974
100,0000000000000795,000005,E1MARAM,Segment data 3975
100,0000000000000796,000001,E1MARAM,Segment data 3976
100,0000000000000796,000002,E1MARAM,Segment data 3977
100,0000000000000796,000003,E1MARAM,Segment data 3978
100,0000000000000796,000004,E1MARAM,Segment data 3979
100,0000000000000796,000005,E1MARAM,Segment data 3980
100,0000000000000797,000001,E1MARAM,Segment data 3981
100,0000000000000797,000002,E1MARAM,Segment data 3982
100,0000000000000797,000003,E1MARAM,Segment data 3983
100,0000000000000797,000004,E1MARAM,Segment data 3984
100,0000000000000797,000005,E1MARAM,Segment data 3985
100,0000000000000798,000001,E1MARAM,Segment data 3986
100,0000000000000798,000002,E1MARAM,Segment data 3987
100,0000000000000798,000003,E1MARAM,Segment data 3988
100,0000000000000798,000004,E1MARAM,Segment data 3989
100,0000000000000798,000005,E1MARAM,Segment data 3990
100,0000000000000799,000001,E1MARAM,Segment data 3991
100,0000000000000799,000002,E1MARAM,Segment data 3992
100,0000000000000799,000003,E1MARAM,Segment data 3993
100,0000000000000799,000004,E1MARAM,Segment data 3994
100,0000000000000799,000005,E1MARAM,Segment data 3995
100,0000000000000800,000001,E1MARAM,Segment data 3996
100,0000000000000800,000002,E1MARAM,Segment data 3997
100,0000000000000800,000003,E1MARAM,Segment data 3998
100,0000000000000800,000004,E1MARAM,Segment data 3999
100,0000000000000800,000005,E1MARAM,Segment data 4000
100,0000000000000801,000001,E1MARAM,Segment data 4001
100,0000000000000801,000002,E1MARAM,Segment data 4002
100,0000000000000801,000003,E1MARAM,Segment data 4003
100,0000000000000801,000004,E1MARAM,Segment data 4004
100,0000000000000801,000005,E1MARAM,Segment data 4005
100,0000000000000802,000001,E1MARAM,Segment data 4006
100,0000000000000802,000002,E1MARAM,Segment data 4007
100,0000000000000802,000003,E1MARAM,Segment data 4008
100,0000000000000802,000004,E1MARAM,Segment data 4009
100,0000000000000802,000005,E1MARAM,Segment data 4010
100,0000000000000803,000001,E1MARAM,Segment data 4011
100,0000000000000803,000002,E1MARAM,Segment data 4012
100,0000000000000803,000003,E1MARAM,Segment data 4013
100,0000000000000803,000004,E1MARAM,Segment data 4014
100,0000000000000803,000005,E1MARAM,Segment data 4015
100,0000000000000804,000001,E1MARAM,Segment data 4016
100,0000000000000804,000002,E1MARAM,Segment data 4017
100,0000000000000804,000003,E1MARAM,Segment data 4018
100,0000000000000804,000004,E1MARAM,Segment data 4019
100,0000000000000804,000005,E1MARAM,Segment data 4020
100,0000000000000805,000001,E1MARAM,Segment data 4021
100,0000000000000805,000002,E1MARAM,Segment data 4022
100,0000000000000805,000003,E1MARAM,Segment data 4023
100,0000000000000805,000004,E1MARAM,Segment data 4024
100,0000000000000805,000005,E1MARAM,Segment data 4025
100,0000000000000806,000001,E1MARAM,Segment data 4026
100,0000000000000806,000002,E1MARAM,Segment data 4027
100,0000000000000806,000003,E1MARAM,Segment data 4028
100,0000000000000806,000004,E1MARAM,Segment data 4029
100,0000000000000806,000005,E1MARAM,Segment data 4030
100,0000000000000807,000001,E1MARAM,Segment data 4031
100,0000000000000807,000002,E1MARAM,Segment data 4032
100,0000000000000807,000003,E1MARAM,Segment data 4033
100,0000000000000807,000004,E1MARAM,Segment data 4034
100,0000000000000807,000005,E1MARAM,Segment data 4035
100,0000000000000808,000001,E1MARAM,Segment data 4036
100,0000000000000808,000002,E1MARAM,Segment data 4037
100,0000000000000808,000003,E1MARAM,Segment data 4038
100,0000000000000808,000004,E1MARAM,Segment data 4039
100,0000000000000808,000005,E1MARAM,Segment data 4040
100,0000000000000809,000001,E1MARAM,Segment data 4041
100,0000000000000809,000002,E1MARAM,Segment data 4042
100,0000000000000809,000003,E1MARAM,Segment data 4043
100,0000000000000809,000004,E1MARAM,Segment data 4044
100,0000000000000809,000005,E1MARAM,Segment data 4045
100,0000000000000810,000001,E1MARAM,Segment data 4046
100,0000000000000810,000002,E1MARAM,Segment data 4047
100,0000000000000810,000003,E1MARAM,Segment data 4048
100,0000000000000810,000004,E1MARAM,Segment data 4049
100,0000000000000810,000005,E1MARAM,Segment data 4050
100,0000000000000811,000001,E1MARAM,Segment data 4051
100,0000000000000811,000002,E1MARAM,Segment data 4052
100,0000000000000811,000003,E1MARAM,Segment data 4053
100,0000000000000811,000004,E1MARAM,Segment data 4054
100,0000000000000811,000005,E1MARAM,Segment data 4055
100,0000000000000812,000001,E1MARAM,Segment data 4056
100,0000000000000812,000002,E1MARAM,Segment data 4057
100,0000000000000812,000003,E1MARAM,Segment data 4058
100,0000000000000812,000004,E1MARAM,Segment data 4059
100,0000000000000812,000005,E1MARAM,Segment data 4060
100,0000000000000813,000001,E1MARAM,Segment data 4061
100,0000000000000813,000002,E1MARAM,Segment data 4062
100,0000000000000813,000003,E1MARAM,Segment data 4063
100,0000000000000813,000004,E1MARAM,Segment data 4064
100,0000000000000813,000005,E1MARAM,Segment data 4065
100,0000000000000814,000001,E1MARAM,Segment data 4066
100,0000000000000814,000002,E1MARAM,Segment data 4067
100,0000000000000814,000003,E1MARAM,Segment data 4068
100,0000000000000814,000004,E1MARAM,Segment data 4069
100,0000000000000814,000005,E1MARAM,Segment data 4070
100,0000000000000815,000001,E1MARAM,Segment data 4071
100,0000000000000815,000002,E1MARAM,Segment data 4072
100,0000000000000815,000003,E1MARAM,Segment data 4073
100,0000000000000815,000004,E1MARAM,Segment data 4074
100,0000000000000815,000005,E1MARAM,Segment data 4075
100,0000000000000816,000001,E1MARAM,Segment data 4076
100,0000000000000816,000002,E1MARAM,Segment data 4077
100,0000000000000816,000003,E1MARAM,Segment data 4078
100,0000000000000816,000004,E1MARAM,Segment data 4079
100,0000000000000816,000005,E1MARAM,Segment data 4080
100,0000000000000817,000001,E1MARAM,Segment data 4081
100,0000000000000817,000002,E1MARAM,Segment data 4082
100,0000000000000817,000003,E1MARAM,Segment data 4083
100,0000000000000817,000004,E1MARAM,Segment data 4084
100,0000000000000817,000005,E1MARAM,Segment data 4085
100,0000000000000818,000001,E1MARAM,Segment data 4086
100,0000000000000818,000002,E1MARAM,Segment data 4087
100,0000000000000818,000003,E1MARAM,Segment data 4088
100,0000000000000818,000004,E1MARAM,Segment data 4089
100,0000000000000818,000005,E1MARAM,Segment data 4090
100,0000000000000819,000001,E1MARAM,Segment data 4091
100,0000000000000819,000002,E1MARAM,Segment data 4092
100,0000000000000819,000003,E1MARAM,Segment data 4093
100,0000000000000819,000004,E1MARAM,Segment data 4094
100,0000000000000819,000005,E1MARAM,Segment data 4095
100,0000000000000820,000001,E1MARAM,Segment data 4096
100,0000000000000820,000002,E1MARAM,Segment data 4097
100,0000000000000820,000003,E1MARAM,Segment data 4098
100,0000000000000820,000004,E1MARAM,Segment data 4099
100,0000000000000820,000005,E1MARAM,Segment data 4100
100,0000000000000821,000001,E1MARAM,Segment data 4101
100,0000000000000821,000002,E1MARAM,Segment data 4102
100,0000000000000821,000003,E1MARAM,Segment data 4103
100,0000000000000821,000004,E1MARAM,Segment data 4104
100,0000000000000821,000005,E1MARAM,Segment data 4105
100,0000000000000822,000001,E1MARAM,Segment data 4106
100,0000000000000822,000002,E1MARAM,Segment data 4107
100,0000000000000822,000003,E1MARAM,Segment data 4108
100,0000000000000822,000004,E1MARAM,Segment data 4109
100,0000000000000822,000005,E1MARAM,Segment data 4110
100,0000000000000823,000001,E1MARAM,Segment data 4111
100,0000000000000823,000002,E1MARAM,Segment data 4112
100,0000000000000823,000003,E1MARAM,Segment data 4113
100,0000000000000823,000004,E1MARAM,Segment data 4114
100,0000000000000823,000005,E1MARAM,Segment data 4115
100,0000000000000824,000001,E1MARAM,Segment data 4116
100,0000000000000824,000002,E1MARAM,Segment data 4117
100,0000000000000824,000003,E1MARAM,Segment data 4118
100,0000000000000824,000004,E1MARAM,Segment data 4119
100,0000000000000824,000005,E1MARAM,Segment data 4120
100,0000000000000825,000001,E1MARAM,Segment data 4121
100,0000000000000825,000002,E1MARAM,Segment data 4122
100,0000000000000825,000003,E1MARAM,Segment data 4123
100,0000000000000825,000004,E1MARAM,Segment data 4124
100,0000000000000825,000005,E1MARAM,Segment data 4125
100,0000000000000826,000001,E1MARAM,Segment data 4126
100,0000000000000826,000002,E1MARAM,Segment data 4127
100,0000000000000826,000003,E1MARAM,Segment data 4128
100,0000000000000826,000004,E1MARAM,Segment data 4129
100,0000000000000826,000005,E1MARAM,Segment data 4130
100,0000000000000827,000001,E1MARAM,Segment data 4131
100,0000000000000827,000002,E1MARAM,Segment data 4132
100,0000000000000827,000003,E1MARAM,Segment data 4133
100,0000000000000827,000004,E1MARAM,Segment data 4134
100,0000000000000827,000005,E1MARAM,Segment data 4135
100,0000000000000828,000001,E1MARAM,Segment data 4136
100,0000000000000828,000002,E1MARAM,Segment data 4137
100,0000000000000828,000003,E1MARAM,Segment data 4138
100,0000000000000828,000004,E1MARAM,Segment data 4139
100,0000000000000828,000005,E1MARAM,Segment data 4140
100,0000000000000829,000001,E1MARAM,Segment data 4141
100,0000000000000829,000002,E1MARAM,Segment data 4142
100,0000000000000829,000003,E1MARAM,Segment data 4143
100,0000000000000829,000004,E1MARAM,Segment data 4144
100,0000000000000829,000005,E1MARAM,Segment data 4145
100,0000000000000830,000001,E1MARAM,Segment data 4146
100,0000000000000830,000002,E1MARAM,Segment data 4147
100,0000000000000830,000003,E1MARAM,Segment data 4148
100,0000000000000830,000004,E1MARAM,Segment data 4149
100,0000000000000830,000005,E1MARAM,Segment data 4150
100,0000000000000831,000001,E1MARAM,Segment data 4151
100,0000000000000831,000002,E1MARAM,Segment data 4152
100,0000000000000831,000003,E1MARAM,Segment data 4153
100,0000000000000831,000004,E1MARAM,Segment data 4154
100,0000000000000831,000005,E1MARAM,Segment data 4155
100,0000000000000832,000001,E1MARAM,Segment data 4156
100,0000000000000832,000002,E1MARAM,Segment data 4157
100,0000000000000832,000003,E1MARAM,Segment data 4158
100,0000000000000832,000004,E1MARAM,Segment data 4159
100,0000000000000832,000005,E1MARAM,Segment data 4160
100,0000000000000833,000001,E1MARAM,Segment data 4161
100,0000000000000833,000002,E1MARAM,Segment data 4162
100,0000000000000833,000003,E1MARAM,Segment data 4163
100,0000000000000833,000004,E1MARAM,Segment data 4164
100,0000000000000833,000005,E1MARAM,Segment data 4165
100,0000000000000834,000001,E1MARAM,Segment data 4166
100,0000000000000834,000002,E1MARAM,Segment data 4167
100,0000000000000834,000003,E1MARAM,Segment data 4168
100,0000000000000834,000004,E1MARAM,Segment data 4169
100,0000000000000834,000005,E1MARAM,Segment data 4170
100,0000000000000835,000001,E1MARAM,Segment data 4171
100,0000000000000835,000002,E1MARAM,Segment data 4172
100,0000000000000835,000003,E1MARAM,Segment data 4173
100,0000000000000835,000004,E1MARAM,Segment data 4174
100,0000000000000835,000005,E1MARAM,Segment data 4175
100,0000000000000836,000001,E1MARAM,Segment data 4176
100,0000000000000836,000002,E1MARAM,Segment data 4177
100,0000000000000836,000003,E1MARAM,Segment data 4178
100,0000000000000836,000004,E1MARAM,Segment data 4179
100,0000000000000836,000005,E1MARAM,Segment data 4180
100,0000000000000837,000001,E1MARAM,Segment data 4181
100,0000000000000837,000002,E1MARAM,Segment data 4182
100,0000000000000837,000003,E1MARAM,Segment data 4183
100,0000000000000837,000004,E1MARAM,Segment data 4184
100,0000000000000837,000005,E1MARAM,Segment data 4185
100,0000000000000838,000001,E1MARAM,Segment data 4186
100,0000000000000838,000002,E1MARAM,Segment data 4187
100,0000000000000838,000003,E1MARAM,Segment data 4188
100,0000000000000838,000004,E1MARAM,Segment data 4189
100,0000000000000838,000005,E1MARAM,Segment data 4190
100,0000000000000839,000001,E1MARAM,Segment data 4191
100,0000000000000839,000002,E1MARAM,Segment data 4192
100,0000000000000839,000003,E1MARAM,Segment data 4193
100,0000000000000839,000004,E1MARAM,Segment data 4194
100,0000000000000839,000005,E1MARAM,Segment data 4195
100,0000000000000840,000001,E1MARAM,Segment data 4196
100,0000000000000840,000002,E1MARAM,Segment data 4197
100,0000000000000840,000003,E1MARAM,Segment data 4198
100,0000000000000840,000004,E1MARAM,Segment data 4199
100,0000000000000840,000005,E1MARAM,Segment data 4200
100,0000000000000841,000001,E1MARAM,Segment data 4201
100,0000000000000841,000002,E1MARAM,Segment data 4202
100,0000000000000841,000003,E1MARAM,Segment data 4203
100,0000000000000841,000004,E1MARAM,Segment data 4204
100,0000000000000841,000005,E1MARAM,Segment data 4205
100,0000000000000842,000001,E1MARAM,Segment data 4206
100,0000000000000842,000002,E1MARAM,Segment data 4207
100,0000000000000842,000003,E1MARAM,Segment data 4208
100,0000000000000842,000004,E1MARAM,Segment data 4209
100,0000000000000842,000005,E1MARAM,Segment data 4210
100,0000000000000843,000001,E1MARAM,Segment data 4211
100,0000000000000843,000002,E1MARAM,Segment data 4212
100,0000000000000843,000003,E1MARAM,Segment data 4213
100,0000000000000843,000004,E1MARAM,Segment data 4214
100,0000000000000843,000005,E1MARAM,Segment data 4215
100,0000000000000844,000001,E1MARAM,Segment data 4216
100,0000000000000844,000002,E1MARAM,Segment data 4217
100,0000000000000844,000003,E1MARAM,Segment data 4218
100,0000000000000844,000004,E1MARAM,Segment data 4219
100,0000000000000844,000005,E1MARAM,Segment data 4220
100,0000000000000845,000001,E1MARAM,Segment data 4221
100,0000000000000845,000002,E1MARAM,Segment data 4222
100,0000000000000845,000003,E1MARAM,Segment data 4223
100,0000000000000845,000004,E1MARAM,Segment data 4224
100,0000000000000845,000005,E1MARAM,Segment data 4225
100,0000000000000846,000001,E1MARAM,Segment data 4226
100,0000000000000846,000002,E1MARAM,Segment data 4227
100,0000000000000846,000003,E1MARAM,Segment data 4228
100,0000000000000846,000004,E1MARAM,Segment data 4229
100,0000000000000846,000005,E1MARAM,Segment data 4230
100,0000000000000847,000001,E1MARAM,Segment data 4231
100,0000000000000847,000002,E1MARAM,Segment data 4232
100,0000000000000847,000003,E1MARAM,Segment data 4233
100,0000000000000847,000004,E1MARAM,Segment data 4234
100,0000000000000847,000005,E1MARAM,Segment data 4235
100,0000000000000848,000001,E1MARAM,Segment data 4236
100,0000000000000848,000002,E1MARAM,Segment data 4237
100,0000000000000848,000003,E1MARAM,Segment data 4238
100,0000000000000848,000004,E1MARAM,Segment data 4239
100,0000000000000848,000005,E1MARAM,Segment data 4240
100,0000000000000849,000001,E1MARAM,Segment data 4241
100,0000000000000849,000002,E1MARAM,Segment data 4242
100,0000000000000849,000003,E1MARAM,Segment data 4243
100,0000000000000849,000004,E1MARAM,Segment data 4244
100,0000000000000849,000005,E1MARAM,Segment data 4245
100,0000000000000850,000001,E1MARAM,Segment data 4246
100,0000000000000850,000002,E1MARAM,Segment data 4247
100,0000000000000850,000003,E1MARAM,Segment data 4248
100,0000000000000850,000004,E1MARAM,Segment data 4249
100,0000000000000850,000005,E1MARAM,Segment data 4250
100,0000000000000851,000001,E1MARAM,Segment data 4251
100,0000000000000851,000002,E1MARAM,Segment data 4252
100,0000000000000851,000003,E1MARAM,Segment data 4253
100,0000000000000851,000004,E1MARAM,Segment data 4254
100,0000000000000851,000005,E1MARAM,Segment data 4255
100,0000000000000852,000001,E1MARAM,Segment data 4256
100,0000000000000852,000002,E1MARAM,Segment data 4257
100,0000000000000852,000003,E1MARAM,Segment data 4258
100,0000000000000852,000004,E1MARAM,Segment data 4259
100,0000000000000852,000005,E1MARAM,Segment data 4260
100,0000000000000853,000001,E1MARAM,Segment data 4261
100,0000000000000853,000002,E1MARAM,Segment data 4262
100,0000000000000853,000003,E1MARAM,Segment data 4263
100,0000000000000853,000004,E1MARAM,Segment data 4264
100,0000000000000853,000005,E1MARAM,Segment data 4265
100,0000000000000854,000001,E1MARAM,Segment data 4266
100,0000000000000854,000002,E1MARAM,Segment data 4267
100,0000000000000854,000003,E1MARAM,Segment data 4268
100,0000000000000854,000004,E1MARAM,Segment data 4269
100,0000000000000854,000005,E1MARAM,Segment data 4270
100,0000000000000855,000001,E1MARAM,Segment data 4271
100,0000000000000855,000002,E1MARAM,Segment data 4272
100,0000000000000855,000003,E1MARAM,Segment data 4273
100,0000000000000855,000004,E1MARAM,Segment data 4274
100,0000000000000855,000005,E1MARAM,Segment data 4275
100,0000000000000856,000001,E1MARAM,Segment data 4276
100,0000000000000856,000002,E1MARAM,Segment data 4277
100,0000000000000856,000003,E1MARAM,Segment data 4278
100,0000000000000856,000004,E1MARAM,Segment data 4279
100,0000000000000856,000005,E1MARAM,Segment data 4280
100,0000000000000857,000001,E1MARAM,Segment data 4281
100,0000000000000857,000002,E1MARAM,Segment data 4282
100,0000000000000857,000003,E1MARAM,Segment data 4283
100,0000000000000857,000004,E1MARAM,Segment data 4284
100,0000000000000857,000005,E1MARAM,Segment data 4285
100,0000000000000858,000001,E1MARAM,Segment data 4286
100,0000000000000858,000002,E1MARAM,Segment data 4287
100,0000000000000858,000003,E1MARAM,Segment data 4288
100,0000000000000858,000004,E1MARAM,Segment data 4289
100,0000000000000858,000005,E1MARAM,Segment data 4290
100,0000000000000859,000001,E1MARAM,Segment data 4291
100,0000000000000859,000002,E1MARAM,Segment data 4292
100,0000000000000859,000003,E1MARAM,Segment data 4293
100,0000000000000859,000004,E1MARAM,Segment data 4294
100,0000000000000859,000005,E1MARAM,Segment data 4295
100,0000000000000860,000001,E1MARAM,Segment data 4296
100,0000000000000860,000002,E1MARAM,Segment data 4297
100,0000000000000860,000003,E1MARAM,Segment data 4298
100,0000000000000860,000004,E1MARAM,Segment data 4299
100,0000000000000860,000005,E1MARAM,Segment data 4300
100,0000000000000861,000001,E1MARAM,Segment data 4301
100,0000000000000861,000002,E1MARAM,Segment data 4302
100,0000000000000861,000003,E1MARAM,Segment data 4303
100,0000000000000861,000004,E1MARAM,Segment data 4304
100,0000000000000861,000005,E1MARAM,Segment data 4305
100,0000000000000862,000001,E1MARAM,Segment data 4306
100,0000000000000862,000002,E1MARAM,Segment data 4307
100,0000000000000862,000003,E1MARAM,Segment data 4308
100,0000000000000862,000004,E1MARAM,Segment data 4309
100,0000000000000862,000005,E1MARAM,Segment data 4310
100,0000000000000863,000001,E1MARAM,Segment data 4311
100,0000000000000863,000002,E1MARAM,Segment data 4312
100,0000000000000863,000003,E1MARAM,Segment data 4313
100,0000000000000863,000004,E1MARAM,Segment data 4314
100,0000000000000863,000005,E1MARAM,Segment data 4315
100,0000000000000864,000001,E1MARAM,Segment data 4316
100,0000000000000864,000002,E1MARAM,Segment data 4317
100,0000000000000864,000003,E1MARAM,Segment data 4318
100,0000000000000864,000004,E1MARAM,Segment data 4319
100,0000000000000864,000005,E1MARAM,Segment data 4320
100,0000000000000865,000001,E1MARAM,Segment data 4321
100,0000000000000865,000002,E1MARAM,Segment data 4322
100,0000000000000865,000003,E1MARAM,Segment data 4323
100,0000000000000865,000004,E1MARAM,Segment data 4324
100,0000000000000865,000005,E1MARAM,Segment data 4325
100,0000000000000866,000001,E1MARAM,Segment data 4326
100,0000000000000866,000002,E1MARAM,Segment data 4327
100,0000000000000866,000003,E1MARAM,Segment data 4328
100,0000000000000866,000004,E1MARAM,Segment data 4329
100,0000000000000866,000005,E1MARAM,Segment data 4330
100,0000000000000867,000001,E1MARAM,Segment data 4331
100,0000000000000867,000002,E1MARAM,Segment data 4332
100,0000000000000867,000003,E1MARAM,Segment data 4333
100,0000000000000867,000004,E1MARAM,Segment data 4334
100,0000000000000867,000005,E1MARAM,Segment data 4335
100,0000000000000868,000001,E1MARAM,Segment data 4336
100,0000000000000868,000002,E1MARAM,Segment data 4337
100,0000000000000868,000003,E1MARAM,Segment data 4338
100,0000000000000868,000004,E1MARAM,Segment data 4339
100,0000000000000868,000005,E1MARAM,Segment data 4340
100,0000000000000869,000001,E1MARAM,Segment data 4341
100,0000000000000869,000002,E1MARAM,Segment data 4342
100,0000000000000869,000003,E1MARAM,Segment data 4343
100,0000000000000869,000004,E1MARAM,Segment data 4344
100,0000000000000869,000005,E1MARAM,Segment data 4345
100,0000000000000870,000001,E1MARAM,Segment data 4346
100,0000000000000870,000002,E1MARAM,Segment data 4347
100,0000000000000870,000003,E1MARAM,Segment data 4348
100,0000000000000870,000004,E1MARAM,Segment data 4349
100,0000000000000870,000005,E1MARAM,Segment data 4350
100,0000000000000871,000001,E1MARAM,Segment data 4351
100,0000000000000871,000002,E1MARAM,Segment data 4352
100,0000000000000871,000003,E1MARAM,Segment data 4353
100,0000000000000871,000004,E1MARAM,Segment data 4354
100,0000000000000871,000005,E1MARAM,Segment data 4355
100,0000000000000872,000001,E1MARAM,Segment data 4356
100,0000000000000872,000002,E1MARAM,Segment data 4357
100,0000000000000872,000003,E1MARAM,Segment data 4358
100,0000000000000872,000004,E1MARAM,Segment data 4359
100,0000000000000872,000005,E1MARAM,Segment data 4360
100,0000000000000873,000001,E1MARAM,Segment data 4361
100,0000000000000873,000002,E1MARAM,Segment data 4362
100,0000000000000873,000003,E1MARAM,Segment data 4363
100,0000000000000873,000004,E1MARAM,Segment data 4364
100,0000000000000873,000005,E1MARAM,Segment data 4365
100,0000000000000874,000001,E1MARAM,Segment data 4366
100,0000000000000874,000002,E1MARAM,Segment data 4367
100,0000000000000874,000003,E1MARAM,Segment data 4368
100,0000000000000874,000004,E1MARAM,Segment data 4369
100,0000000000000874,000005,E1MARAM,Segment data 4370
100,0000000000000875,000001,E1MARAM,Segment data 4371
100,0000000000000875,000002,E1MARAM,Segment data 4372
100,0000000000000875,000003,E1MARAM,Segment data 4373
100,0000000000000875,000004,E1MARAM,Segment data 4374
100,0000000000000875,000005,E1MARAM,Segment data 4375
100,0000000000000876,000001,E1MARAM,Segment data 4376
100,0000000000000876,000002,E1MARAM,Segment data 4377
100,0000000000000876,000003,E1MARAM,Segment data 4378
100,0000000000000876,000004,E1MARAM,Segment data 4379
100,0000000000000876,000005,E1MARAM,Segment data 4380
100,0000000000000877,000001,E1MARAM,Segment data 4381
100,0000000000000877,000002,E1MARAM,Segment data 4382
