MANDT,EBELN,EBELP,ZEKKN,VGABE,GJAHR,BELNR,BUZEI,MENGE,MEINS,DMBTR,WAERS
100,0045004617,00010,00001,1,2024,0050004617,001,125.467,KG,7934.53,EUR
100,0045004618,00010,00001,1,2023,0050004618,001,531.591,KG,6246.19,EUR
100,0045004619,00010,00001,1,2024,0050004619,001,155.813,KG,8398.32,EUR
100,0045004620,00010,00001,1,2023,0050004620,001,913.638,KG,55512.64,EUR
100,0045004621,00010,00001,1,2024,0050004621,001,986.35,KG,91760.14,EUR
100,0045004622,00010,00001,1,2023,0050004622,001,690.365,KG,41960.38,EUR
100,0045004623,00010,00001,1,2024,0050004623,001,256.837,KG,4350.82,EUR
100,0045004624,00010,00001,1,2023,0050004624,001,460.631,KG,14030.82,EUR
100,0045004625,00010,00001,1,2024,0050004625,001,800.824,KG,39080.21,EUR
100,0045004626,00010,00001,1,2023,0050004626,001,73.363,KG,1051.29,EUR
100,0045004627,00010,00001,1,2024,0050004627,001,89.656,KG,4069.49,EUR
100,0045004628,00010,00001,1,2023,0050004628,001,390.387,KG,27569.13,EUR
100,0045004629,00010,00001,1,2024,0050004629,001,831.63,KG,37880.75,EUR
100,0045004630,00010,00001,1,2023,0050004630,001,506.819,KG,48168.08,EUR
100,0045004631,00010,00001,1,2024,0050004631,001,16.812,KG,1667.08,EUR
100,0045004632,00010,00001,1,2023,0050004632,001,321.961,KG,15579.69,EUR
100,0045004633,00010,00001,1,2024,0050004633,001,190.782,KG,3321.51,EUR
100,0045004634,00010,00001,1,2023,0050004634,001,97.077,KG,2858.92,EUR
100,0045004635,00010,00001,1,2024,0050004635,001,544.313,KG,38912.94,EUR
100,0045004636,00010,00001,1,2023,0050004636,001,691.785,KG,4780.23,EUR
100,0045004637,00010,00001,1,2024,0050004637,001,242.199,KG,13834.41,EUR
100,0045004638,00010,00001,1,2023,0050004638,001,574.251,KG,24049.63,EUR
100,0045004639,00010,00001,1,2024,0050004639,001,883.427,KG,56044.61,EUR
100,0045004640,00010,00001,1,2023,0050004640,001,422.759,KG,2760.62,EUR
100,0045004641,00010,00001,1,2024,0050004641,001,845.688,KG,60830.34,EUR
100,0045004642,00010,00001,1,2023,0050004642,001,667.812,KG,34993.35,EUR
100,0045004643,00010,00001,1,2024,0050004643,001,805.087,KG,35166.2,EUR
100,0045004644,00010,00001,1,2023,0050004644,001,489.608,KG,11589.02,EUR
100,0045004645,00010,00001,1,2024,0050004645,001,471.59,KG,11728.44,EUR
100,0045004646,00010,00001,1,2023,0050004646,001,963.38,KG,94025.89,EUR
100,0045004647,00010,00001,1,2024,0050004647,001,940.533,KG,52952.01,EUR
100,0045004648,00010,00001,1,2023,0050004648,001,965.007,KG,19551.04,EUR
100,0045004649,00010,00001,1,2024,0050004649,001,459.309,KG,38655.45,EUR
100,0045004650,00010,00001,1,2023,0050004650,001,764.764,KG,35393.28,EUR
100,0045004651,00010,00001,1,2024,0050004651,001,740.031,KG,18596.98,EUR
100,0045004652,00010,00001,1,2023,0050004652,001,51.144,KG,4587.11,EUR
100,0045004653,00010,00001,1,2024,0050004653,001,647.234,KG,32452.31,EUR
100,0045004654,00010,00001,1,2023,0050004654,001,81.823,KG,3203.37,EUR
100,0045004655,00010,00001,1,2024,0050004655,001,796.89,KG,41605.63,EUR
100,0045004656,00010,00001,1,2023,0050004656,001,769.807,KG,5935.21,EUR
100,0045004657,00010,00001,1,2024,0050004657,001,940.318,KG,1419.88,EUR
100,0045004658,00010,00001,1,2023,0050004658,001,844.352,KG,68882.24,EUR
100,0045004659,00010,00001,1,2024,0050004659,001,154.328,KG,12787.62,EUR
100,0045004660,00010,00001,1,2023,0050004660,001,27.246,KG,63.21,EUR
100,0045004661,00010,00001,1,2024,0050004661,001,709.547,KG,60339.88,EUR
100,0045004662,00010,00001,1,2023,0050004662,001,133.203,KG,2360.36,EUR
100,0045004663,00010,00001,1,2024,0050004663,001,435.997,KG,22410.25,EUR
100,0045004664,00010,00001,1,2023,0050004664,001,735.503,KG,35620.41,EUR
100,0045004665,00010,00001,1,2024,0050004665,001,92.668,KG,3102.52,EUR
100,0045004666,00010,00001,1,2023,0050004666,001,249.857,KG,13549.75,EUR
100,0045004667,00010,00001,1,2024,0050004667,001,920.517,KG,81327.68,EUR
100,0045004668,00010,00001,1,2023,0050004668,001,337.548,KG,8165.29,EUR
100,0045004669,00010,00001,1,2024,0050004669,001,967.471,KG,85785.65,EUR
100,0045004670,00010,00001,1,2023,0050004670,001,542.15,KG,2119.81,EUR
100,0045004671,00010,00001,1,2024,0050004671,001,179.337,KG,2003.19,EUR
100,0045004672,00010,00001,1,2023,0050004672,001,45.243,KG,3863.75,EUR
100,0045004673,00010,00001,1,2024,0050004673,001,719.375,KG,6157.85,EUR
100,0045004674,00010,00001,1,2023,0050004674,001,792.68,KG,7736.56,EUR
100,0045004675,00010,00001,1,2024,0050004675,001,54.439,KG,853.6,EUR
100,0045004676,00010,00001,1,2023,0050004676,001,423.443,KG,40642.06,EUR
100,0045004677,00010,00001,1,2024,0050004677,001,957.208,KG,85488.25,EUR
100,0045004678,00010,00001,1,2023,0050004678,001,720.004,KG,10533.66,EUR
100,0045004679,00010,00001,1,2024,0050004679,001,578.679,KG,50946.9,EUR
100,0045004680,00010,00001,1,2023,0050004680,001,893.681,KG,57276.02,EUR
100,0045004681,00010,00001,1,2024,0050004681,001,402.849,KG,10357.25,EUR
100,0045004682,00010,00001,1,2023,0050004682,001,577.704,KG,53807.35,EUR
100,0045004683,00010,00001,1,2024,0050004683,001,190.538,KG,16052.83,EUR
100,0045004684,00010,00001,1,2023,0050004684,001,688.463,KG,45631.33,EUR
100,0045004685,00010,00001,1,2024,0050004685,001,871.86,KG,35737.54,EUR
100,0045004686,00010,00001,1,2023,0050004686,001,33.287,KG,1958.94,EUR
100,0045004687,00010,00001,1,2024,0050004687,001,405.91,KG,6957.3,EUR
100,0045004688,00010,00001,1,2023,0050004688,001,194.44,KG,18380.41,EUR
100,0045004689,00010,00001,1,2024,0050004689,001,367.761,KG,11345.43,EUR
100,0045004690,00010,00001,1,2023,0050004690,001,375.047,KG,26823.36,EUR
100,0045004691,00010,00001,1,2024,0050004691,001,22.695,KG,1521.25,EUR
100,0045004692,00010,00001,1,2023,0050004692,001,829.044,KG,74937.29,EUR
100,0045004693,00010,00001,1,2024,0050004693,001,658.863,KG,30103.45,EUR
100,0045004694,00010,00001,1,2023,0050004694,001,958.67,KG,67797.14,EUR
100,0045004695,00010,00001,1,2024,0050004695,001,542.07,KG,12202.0,EUR
100,0045004696,00010,00001,1,2023,0050004696,001,711.744,KG,5302.49,EUR
100,0045004697,00010,00001,1,2024,0050004697,001,981.283,KG,40556.43,EUR
100,0045004698,00010,00001,1,2023,0050004698,001,128.121,KG,9277.24,EUR
100,0045004699,00010,00001,1,2024,0050004699,001,19.248,KG,241.75,EUR
100,0045004700,00010,00001,1,2023,0050004700,001,377.944,KG,14403.45,EUR
100,0045004701,00010,00001,1,2024,0050004701,001,344.179,KG,1930.84,EUR
100,0045004702,00010,00001,1,2023,0050004702,001,973.47,KG,71968.64,EUR
100,0045004703,00010,00001,1,2024,0050004703,001,223.199,KG,16925.18,EUR
100,0045004704,00010,00001,1,2023,0050004704,001,802.978,KG,77864.78,EUR
100,0045004705,00010,00001,1,2024,0050004705,001,527.464,KG,13555.82,EUR
100,0045004706,00010,00001,1,2023,0050004706,001,202.697,KG,10003.1,EUR
100,0045004707,00010,00001,1,2024,0050004707,001,46.904,KG,4197.44,EUR
100,0045004708,00010,00001,1,2023,0050004708,001,782.614,KG,13523.57,EUR
100,0045004709,00010,00001,1,2024,0050004709,001,62.735,KG,1462.98,EUR
100,0045004710,00010,00001,1,2023,0050004710,001,987.292,KG,17307.23,EUR
100,0045004711,00010,00001,1,2024,0050004711,001,618.963,KG,24418.09,EUR
100,0045004712,00010,00001,1,2023,0050004712,001,609.625,KG,37241.99,EUR
100,0045004713,00010,00001,1,2024,0050004713,001,283.82,KG,25753.83,EUR
100,0045004714,00010,00001,1,2023,0050004714,001,451.576,KG,27184.88,EUR
100,0045004715,00010,00001,1,2024,0050004715,001,636.075,KG,8173.56,EUR
100,0045004716,00010,00001,1,2023,0050004716,001,801.825,KG,73358.97,EUR
100,0045004717,00010,00001,1,2024,0050004717,001,367.361,KG,12872.33,EUR
100,0045004718,00010,00001,1,2023,0050004718,001,95.487,KG,1850.54,EUR
100,0045004719,00010,00001,1,2024,0050004719,001,654.167,KG,13004.84,EUR
100,0045004720,00010,00001,1,2023,0050004720,001,177.453,KG,14327.56,EUR
100,0045004721,00010,00001,1,2024,0050004721,001,411.565,KG,21566.01,EUR
100,0045004722,00010,00001,1,2023,0050004722,001,783.002,KG,26340.19,EUR
100,0045004723,00010,00001,1,2024,0050004723,001,814.2,KG,50301.28,EUR
100,0045004724,00010,00001,1,2023,0050004724,001,142.871,KG,12704.09,EUR
100,0045004725,00010,00001,1,2024,0050004725,001,85.405,KG,7624.96,EUR
100,0045004726,00010,00001,1,2023,0050004726,001,55.582,KG,1311.18,EUR
100,0045004727,00010,00001,1,2024,0050004727,001,288.85,KG,6123.62,EUR
100,0045004728,00010,00001,1,2023,0050004728,001,90.127,KG,3947.56,EUR
100,0045004729,00010,00001,1,2024,0050004729,001,594.661,KG,3770.15,EUR
100,0045004730,00010,00001,1,2023,0050004730,001,668.417,KG,50712.8,EUR
100,0045004731,00010,00001,1,2024,0050004731,001,131.63,KG,7437.09,EUR
100,0045004732,00010,00001,1,2023,0050004732,001,603.783,KG,33304.67,EUR
100,0045004733,00010,00001,1,2024,0050004733,001,803.096,KG,38444.21,EUR
100,0045004734,00010,00001,1,2023,0050004734,001,153.712,KG,438.08,EUR
100,0045004735,00010,00001,1,2024,0050004735,001,938.825,KG,5548.46,EUR
100,0045004736,00010,00001,1,2023,0050004736,001,542.658,KG,36694.53,EUR
100,0045004737,00010,00001,1,2024,0050004737,001,392.729,KG,15473.52,EUR
100,0045004738,00010,00001,1,2023,0050004738,001,280.806,KG,23787.08,EUR
100,0045004739,00010,00001,1,2024,0050004739,001,864.91,KG,52543.28,EUR
100,0045004740,00010,00001,1,2023,0050004740,001,421.946,KG,8818.67,EUR
100,0045004741,00010,00001,1,2024,0050004741,001,228.539,KG,12165.13,EUR
100,0045004742,00010,00001,1,2023,0050004742,001,857.795,KG,55422.13,EUR
100,0045004743,00010,00001,1,2024,0050004743,001,742.789,KG,65365.43,EUR
100,0045004744,00010,00001,1,2023,0050004744,001,55.858,KG,2716.37,EUR
100,0045004745,00010,00001,1,2024,0050004745,001,121.159,KG,9904.75,EUR
100,0045004746,00010,00001,1,2023,0050004746,001,474.529,KG,47310.54,EUR
100,0045004747,00010,00001,1,2024,0050004747,001,902.502,KG,17282.91,EUR
100,0045004748,00010,00001,1,2023,0050004748,001,699.87,KG,3758.3,EUR
100,0045004749,00010,00001,1,2024,0050004749,001,366.355,KG,14925.3,EUR
100,0045004750,00010,00001,1,2023,0050004750,001,129.701,KG,2644.6,EUR
100,0045004751,00010,00001,1,2024,0050004751,001,55.667,KG,4094.31,EUR
100,0045004752,00010,00001,1,2023,0050004752,001,794.073,KG,12133.44,EUR
100,0045004753,00010,00001,1,2024,0050004753,001,68.074,KG,3781.51,EUR
100,0045004754,00010,00001,1,2023,0050004754,001,395.314,KG,8372.75,EUR
100,0045004755,00010,00001,1,2024,0050004755,001,332.471,KG,29563.32,EUR
100,0045004756,00010,00001,1,2023,0050004756,001,568.514,KG,42047.3,EUR
100,0045004757,00010,00001,1,2024,0050004757,001,425.87,KG,32004.13,EUR
100,0045004758,00010,00001,1,2023,0050004758,001,463.307,KG,41317.72,EUR
100,0045004759,00010,00001,1,2024,0050004759,001,769.223,KG,66299.33,EUR
100,0045004760,00010,00001,1,2023,0050004760,001,63.117,KG,3679.09,EUR
100,0045004761,00010,00001,1,2024,0050004761,001,537.961,KG,35629.16,EUR
100,0045004762,00010,00001,1,2023,0050004762,001,52.626,KG,3214.4,EUR
100,0045004763,00010,00001,1,2024,0050004763,001,381.063,KG,6459.02,EUR
100,0045004764,00010,00001,1,2023,0050004764,001,70.7,KG,812.34,EUR
100,0045004765,00010,00001,1,2024,0050004765,001,427.1,KG,8238.76,EUR
100,0045004766,00010,00001,1,2023,0050004766,001,332.869,KG,18733.87,EUR
100,0045004767,00010,00001,1,2024,0050004767,001,259.572,KG,9487.36,EUR
100,0045004768,00010,00001,1,2023,0050004768,001,788.854,KG,59069.39,EUR
100,0045004769,00010,00001,1,2024,0050004769,001,128.911,KG,3061.64,EUR
100,0045004770,00010,00001,1,2023,0050004770,001,867.783,KG,75436.38,EUR
100,0045004771,00010,00001,1,2024,0050004771,001,42.8,KG,2266.69,EUR
100,0045004772,00010,00001,1,2023,0050004772,001,500.421,KG,23840.06,EUR
100,0045004773,00010,00001,1,2024,0050004773,001,716.857,KG,6774.3,EUR
100,0045004774,00010,00001,1,2023,0050004774,001,89.056,KG,3783.99,EUR
100,0045004775,00010,00001,1,2024,0050004775,001,757.035,KG,69775.92,EUR
100,0045004776,00010,00001,1,2023,0050004776,001,637.679,KG,2901.44,EUR
100,0045004777,00010,00001,1,2024,0050004777,001,833.935,KG,35600.69,EUR
100,0045004778,00010,00001,1,2023,0050004778,001,107.551,KG,5204.39,EUR
100,0045004779,00010,00001,1,2024,0050004779,001,501.247,KG,16195.29,EUR
100,0045004780,00010,00001,1,2023,0050004780,001,335.687,KG,11433.5,EUR
100,0045004781,00010,00001,1,2024,0050004781,001,535.273,KG,9201.34,EUR
100,0045004782,00010,00001,1,2023,0050004782,001,863.732,KG,80111.14,EUR
100,0045004783,00010,00001,1,2024,0050004783,001,258.553,KG,5013.34,EUR
100,0045004784,00010,00001,1,2023,0050004784,001,823.525,KG,4677.62,EUR
100,0045004785,00010,00001,1,2024,0050004785,001,981.365,KG,8969.68,EUR
100,0045004786,00010,00001,1,2023,0050004786,001,375.526,KG,14082.23,EUR
100,0045004787,00010,00001,1,2024,0050004787,001,228.248,KG,6509.63,EUR
100,0045004788,00010,00001,1,2023,0050004788,001,229.411,KG,14806.19,EUR
100,0045004789,00010,00001,1,2024,0050004789,001,221.068,KG,5073.51,EUR
100,0045004790,00010,00001,1,2023,0050004790,001,785.361,KG,68137.92,EUR
100,0045004791,00010,00001,1,2024,0050004791,001,774.36,KG,40924.93,EUR
100,0045004792,00010,00001,1,2023,0050004792,001,192.66,KG,16343.35,EUR
100,0045004793,00010,00001,1,2024,0050004793,001,755.644,KG,2924.34,EUR
100,0045004794,00010,00001,1,2023,0050004794,001,920.568,KG,17380.32,EUR
100,0045004795,00010,00001,1,2024,0050004795,001,101.444,KG,4602.51,EUR
100,0045004796,00010,00001,1,2023,0050004796,001,157.42,KG,14839.98,EUR
100,0045004797,00010,00001,1,2024,0050004797,001,191.547,KG,5708.1,EUR
100,0045004798,00010,00001,1,2023,0050004798,001,879.476,KG,15505.16,EUR
100,0045004799,00010,00001,1,2024,0050004799,001,563.194,KG,13730.67,EUR
100,0045004800,00010,00001,1,2023,0050004800,001,125.442,KG,12147.8,EUR
100,0045004801,00010,00001,1,2024,0050004801,001,71.36,KG,1068.97,EUR
100,0045004802,00010,00001,1,2023,0050004802,001,28.073,KG,1930.3,EUR
100,0045004803,00010,00001,1,2024,0050004803,001,973.744,KG,75163.3,EUR
100,0045004804,00010,00001,1,2023,0050004804,001,274.746,KG,26166.81,EUR
100,0045004805,00010,00001,1,2024,0050004805,001,889.928,KG,79942.23,EUR
100,0045004806,00010,00001,1,2023,0050004806,001,857.235,KG,61412.32,EUR
100,0045004807,00010,00001,1,2024,0050004807,001,778.863,KG,73135.24,EUR
100,0045004808,00010,00001,1,2023,0050004808,001,409.51,KG,3484.93,EUR
100,0045004809,00010,00001,1,2024,0050004809,001,500.593,KG,29745.24,EUR
100,0045004810,00010,00001,1,2023,0050004810,001,713.144,KG,31078.82,EUR
100,0045004811,00010,00001,1,2024,0050004811,001,490.049,KG,34538.65,EUR
100,0045004812,00010,00001,1,2023,0050004812,001,367.543,KG,14499.57,EUR
100,0045004813,00010,00001,1,2024,0050004813,001,895.02,KG,71700.05,EUR
100,0045004814,00010,00001,1,2023,0050004814,001,448.555,KG,15932.67,EUR
100,0045004815,00010,00001,1,2024,0050004815,001,929.265,KG,2025.8,EUR
100,0045004816,00010,00001,1,2023,0050004816,001,488.126,KG,9411.07,EUR
100,0045004817,00010,00001,1,2024,0050004817,001,83.314,KG,8262.25,EUR
100,0045004818,00010,00001,1,2023,0050004818,001,887.976,KG,46316.83,EUR
100,0045004819,00010,00001,1,2024,0050004819,001,708.362,KG,11312.54,EUR
100,0045004820,00010,00001,1,2023,0050004820,001,311.302,KG,9837.14,EUR
100,0045004821,00010,00001,1,2024,0050004821,001,712.842,KG,65930.76,EUR
100,0045004822,00010,00001,1,2023,0050004822,001,560.115,KG,1657.94,EUR
100,0045004823,00010,00001,1,2024,0050004823,001,878.172,KG,62473.16,EUR
100,0045004824,00010,00001,1,2023,0050004824,001,369.444,KG,33102.18,EUR
100,0045004825,00010,00001,1,2024,0050004825,001,970.477,KG,40595.05,EUR
100,0045004826,00010,00001,1,2023,0050004826,001,644.383,KG,7990.35,EUR
100,0045004827,00010,00001,1,2024,0050004827,001,52.933,KG,1600.69,EUR
100,0045004828,00010,00001,1,2023,0050004828,001,500.502,KG,18933.99,EUR
100,0045004829,00010,00001,1,2024,0050004829,001,522.049,KG,5042.99,EUR
100,0045004830,00010,00001,1,2023,0050004830,001,904.423,KG,77852.73,EUR
100,0045004831,00010,00001,1,2024,0050004831,001,205.667,KG,1308.04,EUR
100,0045004832,00010,00001,1,2023,0050004832,001,352.45,KG,14556.18,EUR
100,0045004833,00010,00001,1,2024,0050004833,001,457.406,KG,35188.24,EUR
100,0045004834,00010,00001,1,2023,0050004834,001,593.507,KG,4605.61,EUR
100,0045004835,00010,00001,1,2024,0050004835,001,57.835,KG,84.44,EUR
100,0045004836,00010,00001,1,2023,0050004836,001,962.55,KG,30358.83,EUR
100,0045004837,00010,00001,1,2024,0050004837,001,338.698,KG,12718.11,EUR
100,0045004838,00010,00001,1,2023,0050004838,001,352.605,KG,21078.73,EUR
100,0045004839,00010,00001,1,2024,0050004839,001,53.353,KG,346.79,EUR
100,0045004840,00010,00001,1,2023,0050004840,001,89.711,KG,5091.1,EUR
100,0045004841,00010,00001,1,2024,0050004841,001,647.221,KG,41907.56,EUR
100,0045004842,00010,00001,1,2023,0050004842,001,864.059,KG,26613.02,EUR
100,0045004843,00010,00001,1,2024,0050004843,001,523.468,KG,30486.78,EUR
100,0045004844,00010,00001,1,2023,0050004844,001,763.945,KG,52842.08,EUR
100,0045004845,00010,00001,1,2024,0050004845,001,27.484,KG,1226.61,EUR
100,0045004846,00010,00001,1,2023,0050004846,001,47.072,KG,3954.99,EUR
100,0045004847,00010,00001,1,2024,0050004847,001,918.299,KG,14646.87,EUR
100,0045004848,00010,00001,1,2023,0050004848,001,376.794,KG,16691.97,EUR
100,0045004849,00010,00001,1,2024,0050004849,001,762.189,KG,33162.84,EUR
100,0045004850,00010,00001,1,2023,0050004850,001,317.298,KG,3506.14,EUR
100,0045004851,00010,00001,1,2024,0050004851,001,353.239,KG,5750.73,EUR
100,0045004852,00010,00001,1,2023,0050004852,001,665.204,KG,23528.27,EUR
100,0045004853,00010,00001,1,2024,0050004853,001,112.282,KG,6465.2,EUR
100,0045004854,00010,00001,1,2023,0050004854,001,572.068,KG,24055.46,EUR
100,0045004855,00010,00001,1,2024,0050004855,001,13.442,KG,781.38,EUR
100,0045004856,00010,00001,1,2023,0050004856,001,164.055,KG,16120.04,EUR
100,0045004857,00010,00001,1,2024,0050004857,001,203.923,KG,4818.7,EUR
100,0045004858,00010,00001,1,2023,0050004858,001,120.046,KG,5349.25,EUR
100,0045004859,00010,00001,1,2024,0050004859,001,131.389,KG,4099.34,EUR
100,0045004860,00010,00001,1,2023,0050004860,001,336.382,KG,29541.07,EUR
100,0045004861,00010,00001,1,2024,0050004861,001,311.657,KG,19123.27,EUR
100,0045004862,00010,00001,1,2023,0050004862,001,953.324,KG,7149.93,EUR
100,0045004863,00010,00001,1,2024,0050004863,001,260.605,KG,21567.67,EUR
100,0045004864,00010,00001,1,2023,0050004864,001,161.881,KG,7601.93,EUR
100,0045004865,00010,00001,1,2024,0050004865,001,833.94,KG,30989.21,EUR
100,0045004866,00010,00001,1,2023,0050004866,001,794.518,KG,13395.57,EUR
100,0045004867,00010,00001,1,2024,0050004867,001,215.268,KG,4062.11,EUR
100,0045004868,00010,00001,1,2023,0050004868,001,31.196,KG,2717.48,EUR
100,0045004869,00010,00001,1,2024,0050004869,001,777.825,KG,59083.59,EUR
100,0045004870,00010,00001,1,2023,0050004870,001,213.085,KG,18615.11,EUR
100,0045004871,00010,00001,1,2024,0050004871,001,243.694,KG,12250.5,EUR
100,0045004872,00010,00001,1,2023,0050004872,001,163.576,KG,3343.49,EUR
100,0045004873,00010,00001,1,2024,0050004873,001,409.188,KG,8727.98,EUR
100,0045004874,00010,00001,1,2023,0050004874,001,94.994,KG,5462.15,EUR
100,0045004875,00010,00001,1,2024,0050004875,001,924.536,KG,48695.31,EUR
100,0045004876,00010,00001,1,2023,0050004876,001,969.082,KG,44829.73,EUR
100,0045004877,00010,00001,1,2024,0050004877,001,429.358,KG,42703.95,EUR
100,0045004878,00010,00001,1,2023,0050004878,001,551.298,KG,41501.71,EUR
100,0045004879,00010,00001,1,2024,0050004879,001,507.835,KG,8623.04,EUR
100,0045004880,00010,00001,1,2023,0050004880,001,712.357,KG,61155.85,EUR
100,0045004881,00010,00001,1,2024,0050004881,001,377.591,KG,14439.08,EUR
100,0045004882,00010,00001,1,2023,0050004882,001,90.863,KG,9074.49,EUR
100,0045004883,00010,00001,1,2024,0050004883,001,525.259,KG,12790.06,EUR
100,0045004884,00010,00001,1,2023,0050004884,001,63.424,KG,5258.48,EUR
100,0045004885,00010,00001,1,2024,0050004885,001,813.627,KG,21837.75,EUR
100,0045004886,00010,00001,1,2023,0050004886,001,921.993,KG,72708.37,EUR
100,0045004887,00010,00001,1,2024,0050004887,001,295.549,KG,13491.81,EUR
100,0045004888,00010,00001,1,2023,0050004888,001,908.67,KG,1326.66,EUR
100,0045004889,00010,00001,1,2024,0050004889,001,287.509,KG,16914.15,EUR
100,0045004890,00010,00001,1,2023,0050004890,001,870.518,KG,60701.22,EUR
100,0045004891,00010,00001,1,2024,0050004891,001,708.718,KG,2643.52,EUR
100,0045004892,00010,00001,1,2023,0050004892,001,229.41,KG,2826.33,EUR
100,0045004893,00010,00001,1,2024,0050004893,001,292.059,KG,2307.27,EUR
100,0045004894,00010,00001,1,2023,0050004894,001,569.599,KG,40065.59,EUR
100,0045004895,00010,00001,1,2024,0050004895,001,37.231,KG,537.99,EUR
100,0045004896,00010,00001,1,2023,0050004896,001,444.317,KG,10010.46,EUR
100,0045004897,00010,00001,1,2024,0050004897,001,643.258,KG,61302.49,EUR
100,0045004898,00010,00001,1,2023,0050004898,001,30.225,KG,1856.12,EUR
100,0045004899,00010,00001,1,2024,0050004899,001,715.618,KG,4236.46,EUR
100,0045004900,00010,00001,1,2023,0050004900,001,633.13,KG,54905.03,EUR
100,0045004901,00010,00001,1,2024,0050004901,001,767.064,KG,53103.84,EUR
100,0045004902,00010,00001,1,2023,0050004902,001,141.945,KG,10792.08,EUR
100,0045004903,00010,00001,1,2024,0050004903,001,47.052,KG,1254.88,EUR
100,0045004904,00010,00001,1,2023,0050004904,001,128.056,KG,2313.97,EUR
100,0045004905,00010,00001,1,2024,0050004905,001,913.996,KG,89489.35,EUR
100,0045004906,00010,00001,1,2023,0050004906,001,873.229,KG,30152.6,EUR
100,0045004907,00010,00001,1,2024,0050004907,001,727.582,KG,69251.25,EUR
100,0045004908,00010,00001,1,2023,0050004908,001,894.046,KG,55260.98,EUR
100,0045004909,00010,00001,1,2024,0050004909,001,324.393,KG,29626.81,EUR
100,0045004910,00010,00001,1,2023,0050004910,001,818.863,KG,72453.0,EUR
100,0045004911,00010,00001,1,2024,0050004911,001,666.127,KG,50545.72,EUR
100,0045004912,00010,00001,1,2023,0050004912,001,115.039,KG,5179.06,EUR
100,0045004913,00010,00001,1,2024,0050004913,001,60.211,KG,4432.13,EUR
100,0045004914,00010,00001,1,2023,0050004914,001,441.316,KG,18168.98,EUR
100,0045004915,00010,00001,1,2024,0050004915,001,296.281,KG,13439.31,EUR
100,0045004916,00010,00001,1,2023,0050004916,001,784.962,KG,16201.62,EUR
100,0045004917,00010,00001,1,2024,0050004917,001,871.578,KG,40310.48,EUR
100,0045004918,00010,00001,1,2023,0050004918,001,954.857,KG,75233.18,EUR
100,0045004919,00010,00001,1,2024,0050004919,001,145.954,KG,488.95,EUR
100,0045004920,00010,00001,1,2023,0050004920,001,835.659,KG,82061.71,EUR
100,0045004921,00010,00001,1,2024,0050004921,001,313.227,KG,7345.17,EUR
100,0045004922,00010,00001,1,2023,0050004922,001,619.039,KG,59130.61,EUR
100,0045004923,00010,00001,1,2024,0050004923,001,784.966,KG,65010.88,EUR
100,0045004924,00010,00001,1,2023,0050004924,001,713.929,KG,12365.25,EUR
100,0045004925,00010,00001,1,2024,0050004925,001,522.266,KG,46126.53,EUR
100,0045004926,00010,00001,1,2023,0050004926,001,625.837,KG,41799.65,EUR
100,0045004927,00010,00001,1,2024,0050004927,001,396.436,KG,3100.13,EUR
100,0045004928,00010,00001,1,2023,0050004928,001,787.796,KG,37853.6,EUR
100,0045004929,00010,00001,1,2024,0050004929,001,863.566,KG,75829.73,EUR
100,0045004930,00010,00001,1,2023,0050004930,001,804.576,KG,45176.94,EUR
100,0045004931,00010,00001,1,2024,0050004931,001,964.617,KG,85040.63,EUR
100,0045004932,00010,00001,1,2023,0050004932,001,672.049,KG,20605.02,EUR
100,0045004933,00010,00001,1,2024,0050004933,001,773.243,KG,32259.7,EUR
100,0045004934,00010,00001,1,2023,0050004934,001,484.424,KG,9068.42,EUR
100,0045004935,00010,00001,1,2024,0050004935,001,197.051,KG,12802.4,EUR
100,0045004936,00010,00001,1,2023,0050004936,001,588.984,KG,25114.28,EUR
100,0045004937,00010,00001,1,2024,0050004937,001,336.937,KG,14464.71,EUR
100,0045004938,00010,00001,1,2023,0050004938,001,553.59,KG,12057.19,EUR
100,0045004939,00010,00001,1,2024,0050004939,001,320.117,KG,30276.67,EUR
100,0045004940,00010,00001,1,2023,0050004940,001,850.266,KG,59824.72,EUR
100,0045004941,00010,00001,1,2024,0050004941,001,733.981,KG,57999.18,EUR
100,0045004942,00010,00001,1,2023,0050004942,001,37.832,KG,2508.64,EUR
100,0045004943,00010,00001,1,2024,0050004943,001,50.655,KG,4967.23,EUR
100,0045004944,00010,00001,1,2023,0050004944,001,763.827,KG,45837.26,EUR
100,0045004945,00010,00001,1,2024,0050004945,001,816.229,KG,63837.27,EUR
100,0045004946,00010,00001,1,2023,0050004946,001,626.219,KG,32244.02,EUR
100,0045004947,00010,00001,1,2024,0050004947,001,104.859,KG,10471.22,EUR
100,0045004948,00010,00001,1,2023,0050004948,001,640.61,KG,61895.74,EUR
100,0045004949,00010,00001,1,2024,0050004949,001,718.19,KG,42093.12,EUR
100,0045004950,00010,00001,1,2023,0050004950,001,15.628,KG,1196.79,EUR
100,0045004951,00010,00001,1,2024,0050004951,001,484.648,KG,45789.54,EUR
100,0045004952,00010,00001,1,2023,0050004952,001,513.322,KG,4753.36,EUR
100,0045004953,00010,00001,1,2024,0050004953,001,565.667,KG,16455.25,EUR
100,0045004954,00010,00001,1,2023,0050004954,001,444.202,KG,36531.17,EUR
100,0045004955,00010,00001,1,2024,0050004955,001,330.625,KG,11776.86,EUR
100,0045004956,00010,00001,1,2023,0050004956,001,39.453,KG,3390.2,EUR
