MANDT,VBELN,POSNR,GBSTA,LFSTA
100,0000011094,000010,C,C
100,0000011094,000020,C,C
100,0000011094,000030,C,C
100,0000011094,000040,C,C
100,0000011095,000010,C,C
100,0000011095,000020,C,C
100,0000011095,000030,C,C
100,0000011096,000010,C,C
100,0000011096,000020,C,C
100,0000011096,000030,C,C
100,0000011096,000040,C,C
100,0000011097,000010,C,C
100,0000011097,000020,C,C
100,0000011097,000030,C,C
100,0000011098,000010,C,C
100,0000011098,000020,C,C
100,0000011099,000010,C,C
100,0000011099,000020,C,C
100,0000011099,000030,C,C
100,0000011099,000040,C,C
100,0000011100,000010,C,C
100,0000011100,000020,C,C
100,0000011101,000010,C,C
100,0000011101,000020,C,C
100,0000011101,000030,C,C
100,0000011101,000040,C,C
100,0000011102,000010,C,C
100,0000011102,000020,C,C
100,0000011102,000030,C,C
100,0000011102,000040,C,C
100,0000011103,000010,C,C
100,0000011103,000020,C,C
100,0000011103,000030,C,C
100,0000011103,000040,C,C
100,0000011104,000010,C,C
100,0000011104,000020,C,C
100,0000011104,000030,C,C
100,0000011105,000010,C,C
100,0000011105,000020,C,C
100,0000011106,000010,C,C
100,0000011106,000020,C,C
100,0000011107,000010,C,C
100,0000011107,000020,C,C
100,0000011107,000030,C,C
100,0000011108,000010,C,C
100,0000011108,000020,C,C
100,0000011109,000010,C,C
100,0000011109,000020,C,C
100,0000011109,000030,C,C
100,0000011109,000040,C,C
100,0000011110,000010,C,C
100,0000011110,000020,C,C
100,0000011110,000030,C,C
100,0000011110,000040,C,C
100,0000011111,000010,C,C
100,0000011111,000020,C,C
100,0000011111,000030,C,C
100,0000011112,000010,C,C
100,0000011112,000020,C,C
100,0000011113,000010,C,C
100,0000011113,000020,C,C
100,0000011113,000030,C,C
100,0000011113,000040,C,C
100,0000011114,000010,C,C
100,0000011114,000020,C,C
100,0000011114,000030,C,C
100,0000011114,000040,C,C
100,0000011115,000010,C,C
100,0000011115,000020,C,C
100,0000011115,000030,C,C
100,0000011116,000010,C,C
100,0000011116,000020,C,C
100,0000011116,000030,C,C
100,0000011116,000040,C,C
100,0000011117,000010,C,C
100,0000011117,000020,C,C
100,0000011118,000010,C,C
100,0000011118,000020,C,C
100,0000011118,000030,C,C
100,0000011119,000010,C,C
100,0000011119,000020,C,C
100,0000011119,000030,C,C
100,0000011119,000040,C,C
100,0000011120,000010,C,C
100,0000011120,000020,C,C
100,0000011121,000010,C,C
100,0000011121,000020,C,C
100,0000011122,000010,C,C
100,0000011122,000020,C,C
100,0000011123,000010,C,C
100,0000011123,000020,C,C
100,0000011123,000030,C,C
100,0000011124,000010,C,C
100,0000011124,000020,C,C
100,0000011125,000010,C,C
100,0000011125,000020,C,C
100,0000011126,000010,C,C
100,0000011126,000020,C,C
100,0000011126,000030,C,C
100,0000011127,000010,C,C
100,0000011127,000020,C,C
100,0000011127,000030,C,C
100,0000011127,000040,C,C
100,0000011128,000010,C,C
100,0000011128,000020,C,C
100,0000011128,000030,C,C
100,0000011129,000010,C,C
100,0000011129,000020,C,C
100,0000011129,000030,C,C
100,0000011130,000010,C,C
100,0000011130,000020,C,C
100,0000011130,000030,C,C
100,0000011130,000040,C,C
100,0000011131,000010,C,C
100,0000011131,000020,C,C
100,0000011132,000010,C,C
100,0000011132,000020,C,C
100,0000011132,000030,C,C
100,0000011133,000010,C,C
100,0000011133,000020,C,C
100,0000011133,000030,C,C
100,0000011133,000040,C,C
100,0000011134,000010,C,C
100,0000011134,000020,C,C
100,0000011135,000010,C,C
100,0000011135,000020,C,C
100,0000011136,000010,C,C
100,0000011136,000020,C,C
100,0000011137,000010,C,C
100,0000011137,000020,C,C
100,0000011137,000030,C,C
100,0000011137,000040,C,C
100,0000011138,000010,C,C
100,0000011138,000020,C,C
100,0000011139,000010,C,C
100,0000011139,000020,C,C
100,0000011139,000030,C,C
100,0000011139,000040,C,C
100,0000011140,000010,C,C
100,0000011140,000020,C,C
100,0000011140,000030,C,C
100,0000011141,000010,C,C
100,0000011141,000020,C,C
100,0000011142,000010,C,C
100,0000011142,000020,C,C
100,0000011143,000010,C,C
100,0000011143,000020,C,C
100,0000011144,000010,C,C
100,0000011144,000020,C,C
100,0000011145,000010,C,C
100,0000011145,000020,C,C
100,0000011145,000030,C,C
100,0000011146,000010,C,C
100,0000011146,000020,C,C
100,0000011146,000030,C,C
100,0000011146,000040,C,C
100,0000011147,000010,C,C
100,0000011147,000020,C,C
100,0000011148,000010,C,C
100,0000011148,000020,C,C
100,0000011148,000030,C,C
100,0000011149,000010,C,C
100,0000011149,000020,C,C
100,0000011149,000030,C,C
100,0000011150,000010,C,C
100,0000011150,000020,C,C
100,0000011150,000030,C,C
100,0000011150,000040,C,C
100,0000011151,000010,C,C
100,0000011151,000020,C,C
100,0000011152,000010,C,C
100,0000011152,000020,C,C
100,0000011153,000010,C,C
100,0000011153,000020,C,C
100,0000011153,000030,C,C
100,0000011153,000040,C,C
100,0000011154,000010,C,C
100,0000011154,000020,C,C
100,0000011155,000010,C,C
100,0000011155,000020,C,C
100,0000011155,000030,C,C
100,0000011155,000040,C,C
100,0000011156,000010,C,C
100,0000011156,000020,C,C
100,0000011156,000030,C,C
100,0000011156,000040,C,C
100,0000011157,000010,C,C
100,0000011157,000020,C,C
100,0000011157,000030,C,C
100,0000011158,000010,C,C
100,0000011158,000020,C,C
100,0000011158,000030,C,C
100,0000011158,000040,C,C
100,0000011159,000010,C,C
100,0000011159,000020,C,C
100,0000011160,000010,C,C
100,0000011160,000020,C,C
100,0000011160,000030,C,C
100,0000011161,000010,C,C
100,0000011161,000020,C,C
100,0000011162,000010,C,C
100,0000011162,000020,C,C
100,0000011162,000030,C,C
100,0000011163,000010,C,C
100,0000011163,000020,C,C
100,0000011163,000030,C,C
100,0000011163,000040,C,C
100,0000011164,000010,C,C
100,0000011164,000020,C,C
100,0000011164,000030,C,C
100,0000011164,000040,C,C
100,0000011165,000010,C,C
100,0000011165,000020,C,C
100,0000011166,000010,C,C
100,0000011166,000020,C,C
100,0000011167,000010,C,C
100,0000011167,000020,C,C
100,0000011167,000030,C,C
100,0000011167,000040,C,C
100,0000011168,000010,C,C
100,0000011168,000020,C,C
100,0000011168,000030,C,C
100,0000011169,000010,C,C
100,0000011169,000020,C,C
100,0000011169,000030,C,C
100,0000011169,000040,C,C
100,0000011170,000010,C,C
100,0000011170,000020,C,C
100,0000011171,000010,C,C
100,0000011171,000020,C,C
100,0000011171,000030,C,C
100,0000011172,000010,C,C
100,0000011172,000020,C,C
100,0000011172,000030,C,C
100,0000011172,000040,C,C
100,0000011173,000010,C,C
100,0000011173,000020,C,C
100,0000011174,000010,C,C
100,0000011174,000020,C,C
100,0000011175,000010,C,C
100,0000011175,000020,C,C
100,0000011176,000010,C,C
100,0000011176,000020,C,C
100,0000011177,000010,C,C
100,0000011177,000020,C,C
100,0000011177,000030,C,C
100,0000011178,000010,C,C
100,0000011178,000020,C,C
100,0000011179,000010,C,C
100,0000011179,000020,C,C
100,0000011179,000030,C,C
100,0000011180,000010,C,C
100,0000011180,000020,C,C
100,0000011180,000030,C,C
100,0000011181,000010,C,C
100,0000011181,000020,C,C
100,0000011182,000010,C,C
100,0000011182,000020,C,C
100,0000011182,000030,C,C
100,0000011182,000040,C,C
100,0000011183,000010,C,C
100,0000011183,000020,C,C
100,0000011183,000030,C,C
100,0000011184,000010,C,C
100,0000011184,000020,C,C
100,0000011184,000030,C,C
100,0000011185,000010,C,C
100,0000011185,000020,C,C
100,0000011185,000030,C,C
100,0000011186,000010,C,C
100,0000011186,000020,C,C
100,0000011187,000010,C,C
100,0000011187,000020,C,C
100,0000011187,000030,C,C
100,0000011188,000010,C,C
100,0000011188,000020,C,C
100,0000011188,000030,C,C
100,0000011189,000010,C,C
100,0000011189,000020,C,C
100,0000011189,000030,C,C
100,0000011189,000040,C,C
100,0000011190,000010,C,C
100,0000011190,000020,C,C
100,0000011190,000030,C,C
100,0000011190,000040,C,C
100,0000011191,000010,C,C
100,0000011191,000020,C,C
100,0000011192,000010,C,C
100,0000011192,000020,C,C
100,0000011192,000030,C,C
100,0000011192,000040,C,C
100,0000011193,000010,C,C
100,0000011193,000020,C,C
100,0000011194,000010,C,C
100,0000011194,000020,C,C
100,0000011195,000010,C,C
100,0000011195,000020,C,C
100,0000011195,000030,C,C
100,0000011195,000040,C,C
100,0000011196,000010,C,C
100,0000011196,000020,C,C
100,0000011196,000030,C,C
100,0000011196,000040,C,C
100,0000011197,000010,C,C
100,0000011197,000020,C,C
100,0000011198,000010,C,C
100,0000011198,000020,C,C
100,0000011198,000030,C,C
100,0000011199,000010,C,C
100,0000011199,000020,C,C
100,0000011199,000030,C,C
100,0000011200,000010,C,C
100,0000011200,000020,C,C
100,0000011201,000010,C,C
100,0000011201,000020,C,C
100,0000011201,000030,C,C
100,0000011201,000040,C,C
100,0000011202,000010,C,C
100,0000011202,000020,C,C
100,0000011203,000010,C,C
100,0000011203,000020,C,C
100,0000011204,000010,C,C
100,0000011204,000020,C,C
100,0000011205,000010,C,C
100,0000011205,000020,C,C
100,0000011205,000030,C,C
100,0000011206,000010,C,C
100,0000011206,000020,C,C
100,0000011206,000030,C,C
100,0000011207,000010,C,C
100,0000011207,000020,C,C
100,0000011207,000030,C,C
100,0000011208,000010,C,C
100,0000011208,000020,C,C
100,0000011208,000030,C,C
100,0000011209,000010,C,C
100,0000011209,000020,C,C
100,0000011209,000030,C,C
100,0000011209,000040,C,C
100,0000011210,000010,C,C
100,0000011210,000020,C,C
100,0000011210,000030,C,C
100,0000011210,000040,C,C
100,0000011211,000010,C,C
100,0000011211,000020,C,C
100,0000011211,000030,C,C
100,0000011211,000040,C,C
100,0000011212,000010,C,C
100,0000011212,000020,C,C
100,0000011212,000030,C,C
100,0000011213,000010,C,C
100,0000011213,000020,C,C
100,0000011214,000010,C,C
100,0000011214,000020,C,C
100,0000011215,000010,C,C
100,0000011215,000020,C,C
100,0000011216,000010,C,C
100,0000011216,000020,C,C
100,0000011216,000030,C,C
100,0000011217,000010,C,C
100,0000011217,000020,C,C
100,0000011217,000030,C,C
100,0000011217,000040,C,C
100,0000011218,000010,C,C
100,0000011218,000020,C,C
100,0000011219,000010,C,C
100,0000011219,000020,C,C
100,0000011220,000010,C,C
100,0000011220,000020,C,C
100,0000011220,000030,C,C
100,0000011221,000010,C,C
100,0000011221,000020,C,C
100,0000011221,000030,C,C
100,0000011222,000010,C,C
100,0000011222,000020,C,C
100,0000011222,000030,C,C
100,0000011223,000010,C,C
100,0000011223,000020,C,C
100,0000011223,000030,C,C
100,0000011223,000040,C,C
100,0000011224,000010,C,C
100,0000011224,000020,C,C
100,0000011224,000030,C,C
100,0000011224,000040,C,C
100,0000011225,000010,C,C
100,0000011225,000020,C,C
100,0000011226,000010,C,C
100,0000011226,000020,C,C
100,0000011227,000010,C,C
100,0000011227,000020,C,C
100,0000011227,000030,C,C
100,0000011228,000010,C,C
100,0000011228,000020,C,C
100,0000011229,000010,C,C
100,0000011229,000020,C,C
100,0000011230,000010,C,C
100,0000011230,000020,C,C
100,0000011231,000010,C,C
100,0000011231,000020,C,C
100,0000011231,000030,C,C
100,0000011231,000040,C,C
100,0000011232,000010,C,C
100,0000011232,000020,C,C
100,0000011233,000010,C,C
100,0000011233,000020,C,C
100,0000011233,000030,C,C
100,0000011233,000040,C,C
100,0000011234,000010,C,C
100,0000011234,000020,C,C
100,0000011235,000010,C,C
100,0000011235,000020,C,C
100,0000011235,000030,C,C
100,0000011235,000040,C,C
100,0000011236,000010,C,C
100,0000011236,000020,C,C
100,0000011237,000010,C,C
100,0000011237,000020,C,C
100,0000011238,000010,C,C
100,0000011238,000020,C,C
100,0000011238,000030,C,C
100,0000011238,000040,C,C
100,0000011239,000010,C,C
100,0000011239,000020,C,C
100,0000011240,000010,C,C
100,0000011240,000020,C,C
100,0000011240,000030,C,C
100,0000011240,000040,C,C
100,0000011241,000010,C,C
100,0000011241,000020,C,C
100,0000011241,000030,C,C
100,0000011241,000040,C,C
100,0000011242,000010,C,C
100,0000011242,000020,C,C
100,0000011243,000010,C,C
100,0000011243,000020,C,C
100,0000011244,000010,C,C
100,0000011244,000020,C,C
100,0000011244,000030,C,C
100,0000011245,000010,C,C
100,0000011245,000020,C,C
100,0000011246,000010,C,C
100,0000011246,000020,C,C
100,0000011246,000030,C,C
100,0000011246,000040,C,C
100,0000011247,000010,C,C
100,0000011247,000020,C,C
100,0000011248,000010,C,C
100,0000011248,000020,C,C
100,0000011248,000030,C,C
100,0000011248,000040,C,C
100,0000011249,000010,C,C
100,0000011249,000020,C,C
100,0000011249,000030,C,C
100,0000011249,000040,C,C
100,0000011250,000010,C,C
100,0000011250,000020,C,C
100,0000011251,000010,C,C
100,0000011251,000020,C,C
100,0000011251,000030,C,C
100,0000011252,000010,C,C
100,0000011252,000020,C,C
100,0000011252,000030,C,C
100,0000011252,000040,C,C
100,0000011253,000010,C,C
100,0000011253,000020,C,C
100,0000011253,000030,C,C
100,0000011254,000010,C,C
100,0000011254,000020,C,C
100,0000011254,000030,C,C
100,0000011255,000010,C,C
100,0000011255,000020,C,C
100,0000011255,000030,C,C
100,0000011255,000040,C,C
100,0000011256,000010,C,C
100,0000011256,000020,C,C
100,0000011257,000010,C,C
100,0000011257,000020,C,C
100,0000011257,000030,C,C
100,0000011257,000040,C,C
100,0000011258,000010,C,C
100,0000011258,000020,C,C
100,0000011258,000030,C,C
100,0000011258,000040,C,C
100,0000011259,000010,C,C
100,0000011259,000020,C,C
100,0000011259,000030,C,C
100,0000011259,000040,C,C
100,0000011260,000010,C,C
100,0000011260,000020,C,C
100,0000011260,000030,C,C
100,0000011261,000010,C,C
100,0000011261,000020,C,C
100,0000011261,000030,C,C
100,0000011262,000010,C,C
100,0000011262,000020,C,C
100,0000011262,000030,C,C
100,0000011262,000040,C,C
100,0000011263,000010,C,C
100,0000011263,000020,C,C
100,0000011263,000030,C,C
100,0000011264,000010,C,C
100,0000011264,000020,C,C
100,0000011264,000030,C,C
100,0000011264,000040,C,C
100,0000011265,000010,C,C
100,0000011265,000020,C,C
100,0000011265,000030,C,C
100,0000011265,000040,C,C
100,0000011266,000010,C,C
100,0000011266,000020,C,C
100,0000011266,000030,C,C
100,0000011267,000010,C,C
100,0000011267,000020,C,C
100,0000011267,000030,C,C
100,0000011268,000010,C,C
100,0000011268,000020,C,C
100,0000011268,000030,C,C
100,0000011268,000040,C,C
100,0000011269,000010,C,C
100,0000011269,000020,C,C
100,0000011270,000010,C,C
100,0000011270,000020,C,C
100,0000011271,000010,C,C
100,0000011271,000020,C,C
100,0000011272,000010,C,C
100,0000011272,000020,C,C
100,0000011272,000030,C,C
100,0000011272,000040,C,C
100,0000011273,000010,C,C
100,0000011273,000020,C,C
100,0000011274,000010,C,C
100,0000011274,000020,C,C
100,0000011274,000030,C,C
100,0000011275,000010,C,C
100,0000011275,000020,C,C
100,0000011275,000030,C,C
100,0000011276,000010,C,C
100,0000011276,000020,C,C
100,0000011276,000030,C,C
100,0000011276,000040,C,C
100,0000011277,000010,C,C
100,0000011277,000020,C,C
100,0000011277,000030,C,C
100,0000011278,000010,C,C
100,0000011278,000020,C,C
100,0000011278,000030,C,C
100,0000011279,000010,C,C
100,0000011279,000020,C,C
100,0000011280,000010,C,C
100,0000011280,000020,C,C
100,0000011281,000010,C,C
100,0000011281,000020,C,C
100,0000011281,000030,C,C
100,0000011282,000010,C,C
100,0000011282,000020,C,C
100,0000011282,000030,C,C
100,0000011282,000040,C,C
100,0000011283,000010,C,C
100,0000011283,000020,C,C
100,0000011284,000010,C,C
100,0000011284,000020,C,C
100,0000011284,000030,C,C
100,0000011285,000010,C,C
100,0000011285,000020,C,C
100,0000011285,000030,C,C
100,0000011286,000010,C,C
100,0000011286,000020,C,C
100,0000011286,000030,C,C
100,0000011286,000040,C,C
100,0000011287,000010,C,C
100,0000011287,000020,C,C
100,0000011287,000030,C,C
100,0000011287,000040,C,C
100,0000011288,000010,C,C
100,0000011288,000020,C,C
100,0000011288,000030,C,C
100,0000011288,000040,C,C
100,0000011289,000010,C,C
100,0000011289,000020,C,C
100,0000011289,000030,C,C
100,0000011289,000040,C,C
100,0000011290,000010,C,C
100,0000011290,000020,C,C
100,0000011290,000030,C,C
100,0000011290,000040,C,C
100,0000011291,000010,C,C
100,0000011291,000020,C,C
100,0000011291,000030,C,C
100,0000011291,000040,C,C
100,0000011292,000010,C,C
100,0000011292,000020,C,C
100,0000011293,000010,C,C
100,0000011293,000020,C,C
100,0000011293,000030,C,C
100,0000011294,000010,C,C
100,0000011294,000020,C,C
100,0000011294,000030,C,C
100,0000011295,000010,C,C
100,0000011295,000020,C,C
100,0000011295,000030,C,C
100,0000011295,000040,C,C
100,0000011296,000010,C,C
100,0000011296,000020,C,C
100,0000011296,000030,C,C
100,0000011296,000040,C,C
100,0000011297,000010,C,C
100,0000011297,000020,C,C
100,0000011297,000030,C,C
100,0000011297,000040,C,C
100,0000011298,000010,C,C
100,0000011298,000020,C,C
100,0000011298,000030,C,C
100,0000011298,000040,C,C
100,0000011299,000010,C,C
100,0000011299,000020,C,C
100,0000011299,000030,C,C
100,0000011300,000010,C,C
100,0000011300,000020,C,C
100,0000011301,000010,C,C
100,0000011301,000020,C,C
100,0000011301,000030,C,C
100,0000011302,000010,C,C
100,0000011302,000020,C,C
100,0000011302,000030,C,C
100,0000011302,000040,C,C
100,0000011303,000010,C,C
100,0000011303,000020,C,C
100,0000011304,000010,C,C
100,0000011304,000020,C,C
100,0000011304,000030,C,C
100,0000011305,000010,C,C
100,0000011305,000020,C,C
100,0000011306,000010,C,C
100,0000011306,000020,C,C
100,0000011307,000010,C,C
100,0000011307,000020,C,C
100,0000011308,000010,C,C
100,0000011308,000020,C,C
100,0000011308,000030,C,C
100,0000011308,000040,C,C
100,0000011309,000010,C,C
100,0000011309,000020,C,C
100,0000011310,000010,C,C
100,0000011310,000020,C,C
100,0000011311,000010,C,C
100,0000011311,000020,C,C
100,0000011312,000010,C,C
100,0000011312,000020,C,C
100,0000011313,000010,C,C
100,0000011313,000020,C,C
100,0000011313,000030,C,C
100,0000011314,000010,C,C
100,0000011314,000020,C,C
100,0000011314,000030,C,C
100,0000011315,000010,C,C
100,0000011315,000020,C,C
100,0000011316,000010,C,C
100,0000011316,000020,C,C
100,0000011316,000030,C,C
100,0000011316,000040,C,C
100,0000011317,000010,C,C
100,0000011317,000020,C,C
100,0000011318,000010,C,C
100,0000011318,000020,C,C
100,0000011319,000010,C,C
100,0000011319,000020,C,C
100,0000011319,000030,C,C
100,0000011320,000010,C,C
100,0000011320,000020,C,C
100,0000011321,000010,C,C
100,0000011321,000020,C,C
100,0000011322,000010,C,C
100,0000011322,000020,C,C
100,0000011323,000010,C,C
100,0000011323,000020,C,C
100,0000011323,000030,C,C
100,0000011324,000010,C,C
100,0000011324,000020,C,C
100,0000011324,000030,C,C
100,0000011325,000010,C,C
100,0000011325,000020,C,C
100,0000011325,000030,C,C
100,0000011326,000010,C,C
100,0000011326,000020,C,C
100,0000011327,000010,C,C
100,0000011327,000020,C,C
100,0000011327,000030,C,C
100,0000011328,000010,C,C
100,0000011328,000020,C,C
100,0000011328,000030,C,C
100,0000011329,000010,C,C
100,0000011329,000020,C,C
100,0000011329,000030,C,C
100,0000011330,000010,C,C
100,0000011330,000020,C,C
100,0000011330,000030,C,C
100,0000011330,000040,C,C
100,0000011331,000010,C,C
100,0000011331,000020,C,C
100,0000011332,000010,C,C
100,0000011332,000020,C,C
100,0000011332,000030,C,C
100,0000011333,000010,C,C
100,0000011333,000020,C,C
100,0000011334,000010,C,C
100,0000011334,000020,C,C
100,0000011334,000030,C,C
100,0000011335,000010,C,C
100,0000011335,000020,C,C
100,0000011335,000030,C,C
100,0000011335,000040,C,C
100,0000011336,000010,C,C
100,0000011336,000020,C,C
100,0000011336,000030,C,C
100,0000011337,000010,C,C
100,0000011337,000020,C,C
100,0000011337,000030,C,C
100,0000011338,000010,C,C
100,0000011338,000020,C,C
100,0000011338,000030,C,C
100,0000011338,000040,C,C
100,0000011339,000010,C,C
100,0000011339,000020,C,C
100,0000011339,000030,C,C
100,0000011339,000040,C,C
100,0000011340,000010,C,C
100,0000011340,000020,C,C
100,0000011340,000030,C,C
100,0000011340,000040,C,C
100,0000011341,000010,C,C
100,0000011341,000020,C,C
100,0000011341,000030,C,C
100,0000011341,000040,C,C
100,0000011342,000010,C,C
100,0000011342,000020,C,C
100,0000011342,000030,C,C
100,0000011342,000040,C,C
100,0000011343,000010,C,C
100,0000011343,000020,C,C
100,0000011343,000030,C,C
100,0000011344,000010,C,C
100,0000011344,000020,C,C
100,0000011344,000030,C,C
100,0000011345,000010,C,C
100,0000011345,000020,C,C
100,0000011345,000030,C,C
100,0000011346,000010,C,C
100,0000011346,000020,C,C
100,0000011346,000030,C,C
100,0000011347,000010,C,C
100,0000011347,000020,C,C
100,0000011347,000030,C,C
100,0000011347,000040,C,C
100,0000011348,000010,C,C
100,0000011348,000020,C,C
100,0000011348,000030,C,C
100,0000011348,000040,C,C
100,0000011349,000010,C,C
100,0000011349,000020,C,C
100,0000011349,000030,C,C
100,0000011350,000010,C,C
100,0000011350,000020,C,C
100,0000011350,000030,C,C
100,0000011351,000010,C,C
100,0000011351,000020,C,C
100,0000011351,000030,C,C
100,0000011351,000040,C,C
100,0000011352,000010,C,C
100,0000011352,000020,C,C
100,0000011352,000030,C,C
100,0000011352,000040,C,C
100,0000011353,000010,C,C
100,0000011353,000020,C,C
100,0000011353,000030,C,C
100,0000011354,000010,C,C
100,0000011354,000020,C,C
100,0000011355,000010,C,C
100,0000011355,000020,C,C
100,0000011355,000030,C,C
100,0000011355,000040,C,C
100,0000011356,000010,C,C
100,0000011356,000020,C,C
100,0000011356,000030,C,C
100,0000011357,000010,C,C
100,0000011357,000020,C,C
100,0000011357,000030,C,C
100,0000011358,000010,C,C
100,0000011358,000020,C,C
100,0000011358,000030,C,C
100,0000011359,000010,C,C
100,0000011359,000020,C,C
100,0000011359,000030,C,C
100,0000011359,000040,C,C
100,0000011360,000010,C,C
100,0000011360,000020,C,C
100,0000011361,000010,C,C
100,0000011361,000020,C,C
100,0000011361,000030,C,C
100,0000011362,000010,C,C
100,0000011362,000020,C,C
100,0000011362,000030,C,C
100,0000011362,000040,C,C
100,0000011363,000010,C,C
100,0000011363,000020,C,C
100,0000011364,000010,C,C
100,0000011364,000020,C,C
100,0000011365,000010,C,C
100,0000011365,000020,C,C
100,0000011365,000030,C,C
100,0000011365,000040,C,C
100,0000011366,000010,C,C
100,0000011366,000020,C,C
100,0000011367,000010,C,C
100,0000011367,000020,C,C
100,0000011367,000030,C,C
100,0000011367,000040,C,C
100,0000011368,000010,C,C
100,0000011368,000020,C,C
100,0000011369,000010,C,C
100,0000011369,000020,C,C
100,0000011370,000010,C,C
100,0000011370,000020,C,C
100,0000011370,000030,C,C
100,0000011370,000040,C,C
100,0000011371,000010,C,C
100,0000011371,000020,C,C
100,0000011371,000030,C,C
100,0000011371,000040,C,C
100,0000011372,000010,C,C
100,0000011372,000020,C,C
100,0000011372,000030,C,C
100,0000011372,000040,C,C
100,0000011373,000010,C,C
100,0000011373,000020,C,C
100,0000011374,000010,C,C
100,0000011374,000020,C,C
100,0000011375,000010,C,C
100,0000011375,000020,C,C
100,0000011375,000030,C,C
100,0000011376,000010,C,C
100,0000011376,000020,C,C
100,0000011376,000030,C,C
100,0000011377,000010,C,C
100,0000011377,000020,C,C
100,0000011378,000010,C,C
100,0000011378,000020,C,C
100,0000011378,000030,C,C
100,0000011378,000040,C,C
100,0000011379,000010,C,C
100,0000011379,000020,C,C
100,0000011380,000010,C,C
100,0000011380,000020,C,C
100,0000011380,000030,C,C
100,0000011380,000040,C,C
100,0000011381,000010,C,C
100,0000011381,000020,C,C
100,0000011381,000030,C,C
100,0000011382,000010,C,C
100,0000011382,000020,C,C
100,0000011382,000030,C,C
100,0000011382,000040,C,C
100,0000011383,000010,C,C
100,0000011383,000020,C,C
100,0000011383,000030,C,C
100,0000011383,000040,C,C
100,0000011384,000010,C,C
100,0000011384,000020,C,C
100,0000011384,000030,C,C
100,0000011384,000040,C,C
100,0000011385,000010,C,C
100,0000011385,000020,C,C
100,0000011385,000030,C,C
100,0000011385,000040,C,C
100,0000011386,000010,C,C
100,0000011386,000020,C,C
100,0000011386,000030,C,C
100,0000011386,000040,C,C
100,0000011387,000010,C,C
100,0000011387,000020,C,C
100,0000011387,000030,C,C
100,0000011388,000010,C,C
100,0000011388,000020,C,C
100,0000011388,000030,C,C
100,0000011389,000010,C,C
100,0000011389,000020,C,C
100,0000011389,000030,C,C
100,0000011389,000040,C,C
100,0000011390,000010,C,C
100,0000011390,000020,C,C
100,0000011391,000010,C,C
100,0000011391,000020,C,C
100,0000011392,000010,C,C
100,0000011392,000020,C,C
100,0000011392,000030,C,C
100,0000011392,000040,C,C
100,0000011393,000010,C,C
100,0000011393,000020,C,C
100,0000011394,000010,C,C
100,0000011394,000020,C,C
100,0000011395,000010,C,C
100,0000011395,000020,C,C
100,0000011395,000030,C,C
100,0000011396,000010,C,C
100,0000011396,000020,C,C
100,0000011397,000010,C,C
100,0000011397,000020,C,C
100,0000011397,000030,C,C
100,0000011398,000010,C,C
100,0000011398,000020,C,C
100,0000011398,000030,C,C
100,0000011399,000010,C,C
100,0000011399,000020,C,C
100,0000011400,000010,C,C
100,0000011400,000020,C,C
100,0000011400,000030,C,C
100,0000011401,000010,C,C
100,0000011401,000020,C,C
100,0000011402,000010,C,C
100,0000011402,000020,C,C
100,0000011402,000030,C,C
100,0000011403,000010,C,C
100,0000011403,000020,C,C
100,0000011403,000030,C,C
100,0000011404,000010,C,C
100,0000011404,000020,C,C
100,0000011404,000030,C,C
100,0000011405,000010,C,C
100,0000011405,000020,C,C
100,0000011406,000010,C,C
100,0000011406,000020,C,C
100,0000011407,000010,C,C
100,0000011407,000020,C,C
100,0000011407,000030,C,C
100,0000011407,000040,C,C
100,0000011408,000010,C,C
100,0000011408,000020,C,C
100,0000011409,000010,C,C
100,0000011409,000020,C,C
100,0000011409,000030,C,C
100,0000011410,000010,C,C
100,0000011410,000020,C,C
100,0000011410,000030,C,C
100,0000011411,000010,C,C
100,0000011411,000020,C,C
100,0000011411,000030,C,C
100,0000011411,000040,C,C
100,0000011412,000010,C,C
100,0000011412,000020,C,C
100,0000011412,000030,C,C
100,0000011413,000010,C,C
100,0000011413,000020,C,C
100,0000011413,000030,C,C
100,0000011413,000040,C,C
100,0000011414,000010,C,C
100,0000011414,000020,C,C
100,0000011415,000010,C,C
100,0000011415,000020,C,C
100,0000011415,000030,C,C
100,0000011415,000040,C,C
100,0000011416,000010,C,C
100,0000011416,000020,C,C
100,0000011417,000010,C,C
100,0000011417,000020,C,C
100,0000011418,000010,C,C
100,0000011418,000020,C,C
100,0000011418,000030,C,C
100,0000011419,000010,C,C
100,0000011419,000020,C,C
100,0000011419,000030,C,C
100,0000011419,000040,C,C
100,0000011420,000010,C,C
100,0000011420,000020,C,C
100,0000011420,000030,C,C
100,0000011420,000040,C,C
100,0000011421,000010,C,C
100,0000011421,000020,C,C
100,0000011421,000030,C,C
100,0000011421,000040,C,C
100,0000011422,000010,C,C
100,0000011422,000020,C,C
100,0000011422,000030,C,C
100,0000011423,000010,C,C
100,0000011423,000020,C,C
100,0000011423,000030,C,C
100,0000011423,000040,C,C
100,0000011424,000010,C,C
100,0000011424,000020,C,C
100,0000011424,000030,C,C
100,0000011424,000040,C,C
100,0000011425,000010,C,C
100,0000011425,000020,C,C
100,0000011426,000010,C,C
100,0000011426,000020,C,C
100,0000011427,000010,C,C
100,0000011427,000020,C,C
100,0000011427,000030,C,C
100,0000011427,000040,C,C
100,0000011428,000010,C,C
