MANDT,EBELN,EBELP,ETENR,EINDT,MENGE
100,4500007641,00010,0001,20240112,16347
100,4500007641,00020,0001,20240107,14609
100,4500007642,00010,0001,20220331,40390
100,4500007642,00020,0001,20220420,44318
100,4500007642,00030,0001,20220422,30763
100,4500007643,00010,0001,20230721,14563
100,4500007643,00020,0001,20230713,26753
100,4500007644,00010,0001,20220909,42589
100,4500007644,00020,0001,20220825,39132
100,4500007644,00030,0001,20220906,46367
100,4500007644,00040,0001,20220914,32015
100,4500007645,00010,0001,20220622,11888
100,4500007645,00020,0001,20220628,7990
100,4500007646,00010,0001,20250216,35593
100,4500007647,00010,0001,20241206,34777
100,4500007647,00020,0001,20241214,6268
100,4500007647,00030,0001,20241210,2269
100,4500007648,00010,0001,20220218,38750
100,4500007648,00020,0001,20220214,22823
100,4500007648,00030,0001,20220213,413
100,4500007648,00040,0001,20220220,37596
100,4500007649,00010,0001,20221120,18518
100,4500007649,00020,0001,20221124,46014
100,4500007649,00030,0001,20221129,22150
100,4500007650,00010,0001,20220501,6524
100,4500007650,00020,0001,20220501,32020
100,4500007651,00010,0001,20250503,18975
100,4500007652,00010,0001,20241129,37842
100,4500007653,00010,0001,20220611,31550
100,4500007653,00020,0001,20220617,21212
100,4500007654,00010,0001,20241125,33167
100,4500007654,00020,0001,20241110,35540
100,4500007655,00010,0001,20240509,41210
100,4500007656,00010,0001,20240217,8647
100,4500007657,00010,0001,20240919,26484
100,4500007657,00020,0001,20240912,31860
100,4500007657,00030,0001,20241001,41055
100,4500007658,00010,0001,20250623,24411
100,4500007658,00020,0001,20250617,25421
100,4500007659,00010,0001,20251020,2678
100,4500007659,00020,0001,20251026,44716
100,4500007659,00030,0001,20251104,48580
100,4500007660,00010,0001,20230809,37824
100,4500007660,00020,0001,20230727,48572
100,4500007661,00010,0001,20250704,6916
100,4500007661,00020,0001,20250708,25299
100,4500007662,00010,0001,20230805,7585
100,4500007662,00020,0001,20230731,28861
100,4500007662,00030,0001,20230807,39672
100,4500007663,00010,0001,20241014,23523
100,4500007663,00020,0001,20241010,3183
100,4500007664,00010,0001,20251013,8225
100,4500007664,00020,0001,20251029,38343
100,4500007665,00010,0001,20250818,34126
100,4500007666,00010,0001,20240417,46951
100,4500007666,00020,0001,20240422,38393
100,4500007666,00030,0001,20240502,36407
100,4500007666,00040,0001,20240508,41023
100,4500007667,00010,0001,20230204,38373
100,4500007668,00010,0001,20240819,12246
100,4500007668,00020,0001,20240805,9732
100,4500007669,00010,0001,20230810,33424
100,4500007670,00010,0001,20251013,34746
100,4500007670,00020,0001,20251003,25735
100,4500007671,00010,0001,20220222,5275
100,4500007671,00020,0001,20220314,44915
100,4500007671,00030,0001,20220312,2747
100,4500007671,00040,0001,20220308,47221
100,4500007672,00010,0001,20241007,48516
100,4500007673,00010,0001,20250917,2522
100,4500007674,00010,0001,20230827,22159
100,4500007674,00020,0001,20230811,14248
100,4500007674,00030,0001,20230824,10314
100,4500007674,00040,0001,20230804,27551
100,4500007675,00010,0001,20220304,37169
100,4500007676,00010,0001,20231203,5660
100,4500007677,00010,0001,20260119,37512
100,4500007677,00020,0001,20260114,15683
100,4500007678,00010,0001,20220815,1665
100,4500007679,00010,0001,20230829,47853
100,4500007679,00020,0001,20230825,2632
100,4500007680,00010,0001,20240226,28745
100,4500007680,00020,0001,20240302,1903
100,4500007681,00010,0001,20240717,24220
100,4500007681,00020,0001,20240709,10341
100,4500007682,00010,0001,20240309,35102
100,4500007682,00020,0001,20240322,2190
100,4500007683,00010,0001,20240115,19884
100,4500007684,00010,0001,20240106,13303
100,4500007684,00020,0001,20240109,7418
100,4500007684,00030,0001,20240106,36271
100,4500007685,00010,0001,20231231,38676
100,4500007685,00020,0001,20240111,160
100,4500007685,00030,0001,20231224,33347
100,4500007685,00040,0001,20231226,22071
100,4500007686,00010,0001,20250915,27931
100,4500007687,00010,0001,20250316,18573
100,4500007687,00020,0001,20250224,39321
100,4500007687,00030,0001,20250301,31985
100,4500007687,00040,0001,20250315,46571
100,4500007688,00010,0001,20240902,40107
100,4500007688,00020,0001,20240907,30091
100,4500007689,00010,0001,20240227,24293
100,4500007689,00020,0001,20240307,47805
100,4500007689,00030,0001,20240229,30384
100,4500007690,00010,0001,20220131,29397
100,4500007690,00020,0001,20220129,18882
100,4500007690,00030,0001,20220214,42261
100,4500007691,00010,0001,20240121,13623
100,4500007692,00010,0001,20230124,15637
100,4500007693,00010,0001,20231018,23631
100,4500007693,00020,0001,20230929,39850
100,4500007694,00010,0001,20230730,12094
100,4500007695,00010,0001,20220305,35188
100,4500007696,00010,0001,20251219,2991
100,4500007696,00020,0001,20251210,37522
100,4500007697,00010,0001,20241108,36002
100,4500007697,00020,0001,20241123,25761
100,4500007698,00010,0001,20230627,5711
100,4500007699,00010,0001,20250504,6066
100,4500007700,00010,0001,20231109,30719
100,4500007700,00020,0001,20231028,13551
100,4500007701,00010,0001,20220519,49562
100,4500007702,00010,0001,20240718,16570
100,4500007702,00020,0001,20240716,43984
100,4500007702,00030,0001,20240718,43686
100,4500007703,00010,0001,20230326,38518
100,4500007703,00020,0001,20230327,25057
100,4500007703,00030,0001,20230319,40835
100,4500007704,00010,0001,20240905,44061
100,4500007704,00020,0001,20240818,18975
100,4500007705,00010,0001,20250110,45451
100,4500007705,00020,0001,20241227,44364
100,4500007706,00010,0001,20220627,9948
100,4500007707,00010,0001,20250615,17556
100,4500007707,00020,0001,20250616,7428
100,4500007707,00030,0001,20250621,30199
100,4500007708,00010,0001,20230405,3766
100,4500007708,00020,0001,20230407,6497
100,4500007709,00010,0001,20241205,49776
100,4500007709,00020,0001,20241211,1574
100,4500007710,00010,0001,20230201,27716
100,4500007710,00020,0001,20230124,18930
100,4500007710,00030,0001,20230202,23155
100,4500007711,00010,0001,20251213,35778
100,4500007711,00020,0001,20251223,21727
100,4500007711,00030,0001,20251225,3194
100,4500007712,00010,0001,20230705,49295
100,4500007713,00010,0001,20220626,23885
100,4500007713,00020,0001,20220616,45363
100,4500007713,00030,0001,20220611,42667
100,4500007714,00010,0001,20231225,17604
100,4500007714,00020,0001,20240107,20176
100,4500007714,00030,0001,20231230,25182
100,4500007715,00010,0001,20240107,4900
100,4500007715,00020,0001,20240126,44350
100,4500007716,00010,0001,20230313,21655
100,4500007716,00020,0001,20230305,45973
100,4500007716,00030,0001,20230310,38686
100,4500007717,00010,0001,20220405,46872
100,4500007718,00010,0001,20220408,20489
100,4500007718,00020,0001,20220327,39889
100,4500007719,00010,0001,20231222,41471
100,4500007720,00010,0001,20241218,21375
100,4500007720,00020,0001,20250104,18454
100,4500007721,00010,0001,20220219,35834
100,4500007722,00010,0001,20240519,10511
100,4500007722,00020,0001,20240531,35197
100,4500007722,00030,0001,20240523,13157
100,4500007722,00040,0001,20240604,35623
100,4500007723,00010,0001,20250719,41713
100,4500007723,00020,0001,20250726,16280
100,4500007724,00010,0001,20220819,17229
100,4500007724,00020,0001,20220810,24488
100,4500007724,00030,0001,20220731,37126
100,4500007725,00010,0001,20240722,7034
100,4500007725,00020,0001,20240717,24638
100,4500007725,00030,0001,20240708,19772
100,4500007726,00010,0001,20230614,33909
100,4500007726,00020,0001,20230625,9668
100,4500007727,00010,0001,20220812,3250
100,4500007727,00020,0001,20220804,46246
100,4500007728,00010,0001,20230215,15065
100,4500007728,00020,0001,20230213,29705
100,4500007728,00030,0001,20230208,40992
100,4500007729,00010,0001,20250503,8646
100,4500007729,00020,0001,20250426,11135
100,4500007730,00010,0001,20231025,19672
100,4500007730,00020,0001,20231026,26131
100,4500007730,00030,0001,20231013,21234
100,4500007730,00040,0001,20231027,2807
100,4500007731,00010,0001,20231113,48746
100,4500007731,00020,0001,20231123,47354
100,4500007732,00010,0001,20230224,26400
100,4500007732,00020,0001,20230223,42624
100,4500007733,00010,0001,20230429,34125
100,4500007733,00020,0001,20230505,3386
100,4500007733,00030,0001,20230506,31157
100,4500007734,00010,0001,20220812,34618
100,4500007735,00010,0001,20230718,2395
100,4500007735,00020,0001,20230729,48416
100,4500007736,00010,0001,20240417,8070
100,4500007737,00010,0001,20240626,42098
100,4500007737,00020,0001,20240606,22836
100,4500007738,00010,0001,20220311,26547
100,4500007738,00020,0001,20220312,15896
100,4500007738,00030,0001,20220328,9657
100,4500007739,00010,0001,20230516,28639
100,4500007739,00020,0001,20230508,1821
100,4500007740,00010,0001,20240113,20032
100,4500007740,00020,0001,20240128,2139
100,4500007741,00010,0001,20231202,8094
100,4500007741,00020,0001,20231214,11866
100,4500007741,00030,0001,20231205,27254
100,4500007742,00010,0001,20220512,20860
100,4500007742,00020,0001,20220425,49937
100,4500007743,00010,0001,20231217,13032
100,4500007744,00010,0001,20240918,27993
100,4500007745,00010,0001,20240203,14089
100,4500007746,00010,0001,20240807,44544
100,4500007747,00010,0001,20230909,18611
100,4500007747,00020,0001,20230919,10615
100,4500007747,00030,0001,20230906,16712
100,4500007748,00010,0001,20220907,27471
100,4500007748,00020,0001,20220922,19971
100,4500007749,00010,0001,20251220,4346
100,4500007750,00010,0001,20240526,18267
100,4500007750,00020,0001,20240601,45767
100,4500007751,00010,0001,20251023,2539
100,4500007751,00020,0001,20251031,46688
100,4500007751,00030,0001,20251104,27046
100,4500007752,00010,0001,20220730,2308
100,4500007752,00020,0001,20220730,27085
100,4500007753,00010,0001,20250714,24593
100,4500007754,00010,0001,20220427,14405
100,4500007754,00020,0001,20220426,15941
100,4500007754,00030,0001,20220424,17386
100,4500007754,00040,0001,20220507,13966
100,4500007755,00010,0001,20240802,6328
100,4500007755,00020,0001,20240801,48335
100,4500007756,00010,0001,20230715,14409
100,4500007756,00020,0001,20230723,44719
100,4500007756,00030,0001,20230719,42310
100,4500007757,00010,0001,20230421,49583
100,4500007758,00010,0001,20231125,18817
100,4500007759,00010,0001,20250915,32947
100,4500007759,00020,0001,20250916,39439
100,4500007759,00030,0001,20250918,29263
100,4500007759,00040,0001,20250909,45023
100,4500007760,00010,0001,20230517,6796
100,4500007760,00020,0001,20230519,31211
100,4500007761,00010,0001,20240910,7777
100,4500007761,00020,0001,20240923,37467
100,4500007761,00030,0001,20240910,13658
100,4500007761,00040,0001,20240917,40372
100,4500007762,00010,0001,20250827,6711
100,4500007762,00020,0001,20250912,7106
100,4500007763,00010,0001,20230926,10925
100,4500007764,00010,0001,20250605,3155
100,4500007764,00020,0001,20250606,39407
100,4500007764,00030,0001,20250526,38026
100,4500007765,00010,0001,20240903,47647
100,4500007765,00020,0001,20240831,11864
100,4500007766,00010,0001,20221114,25748
100,4500007767,00010,0001,20240830,6285
100,4500007768,00010,0001,20220305,25511
100,4500007768,00020,0001,20220324,3460
100,4500007769,00010,0001,20241204,34940
100,4500007769,00020,0001,20241201,2875
100,4500007770,00010,0001,20251026,46688
100,4500007770,00020,0001,20251013,8563
100,4500007771,00010,0001,20250120,6220
100,4500007771,00020,0001,20250119,30428
100,4500007771,00030,0001,20250120,4054
100,4500007772,00010,0001,20250430,18595
100,4500007772,00020,0001,20250516,3848
100,4500007772,00030,0001,20250521,33697
100,4500007772,00040,0001,20250509,6938
100,4500007773,00010,0001,20220303,27076
100,4500007774,00010,0001,20220901,21885
100,4500007774,00020,0001,20220905,44837
100,4500007774,00030,0001,20220823,25639
100,4500007775,00010,0001,20220129,28928
100,4500007775,00020,0001,20220124,11756
100,4500007775,00030,0001,20220214,3586
100,4500007775,00040,0001,20220207,1461
100,4500007776,00010,0001,20250222,28729
100,4500007777,00010,0001,20240316,12044
100,4500007777,00020,0001,20240325,39035
100,4500007777,00030,0001,20240312,35093
100,4500007778,00010,0001,20230119,18521
100,4500007778,00020,0001,20230131,6315
100,4500007778,00030,0001,20230119,2795
100,4500007778,00040,0001,20230113,37098
100,4500007779,00010,0001,20220211,48771
100,4500007779,00020,0001,20220227,17021
100,4500007780,00010,0001,20220510,3790
100,4500007780,00020,0001,20220601,11967
100,4500007781,00010,0001,20251130,31429
100,4500007782,00010,0001,20250311,49680
100,4500007782,00020,0001,20250314,15223
100,4500007783,00010,0001,20241120,32005
100,4500007783,00020,0001,20241206,9108
100,4500007783,00030,0001,20241207,42545
100,4500007784,00010,0001,20240310,11582
100,4500007784,00020,0001,20240305,4537
100,4500007784,00030,0001,20240309,46991
100,4500007785,00010,0001,20230629,23373
100,4500007785,00020,0001,20230624,34813
100,4500007786,00010,0001,20250929,20551
100,4500007786,00020,0001,20250923,44894
100,4500007787,00010,0001,20241007,42152
100,4500007787,00020,0001,20241006,24483
100,4500007788,00010,0001,20230125,25961
100,4500007789,00010,0001,20230213,34093
100,4500007789,00020,0001,20230211,33015
100,4500007790,00010,0001,20240830,41359
100,4500007790,00020,0001,20240914,25388
100,4500007790,00030,0001,20240901,8139
100,4500007790,00040,0001,20240912,4358
100,4500007791,00010,0001,20230505,37796
100,4500007791,00020,0001,20230523,21313
100,4500007791,00030,0001,20230504,10615
100,4500007792,00010,0001,20250408,4198
100,4500007793,00010,0001,20221013,32244
100,4500007794,00010,0001,20250430,29705
100,4500007794,00020,0001,20250429,32983
100,4500007794,00030,0001,20250420,2539
100,4500007795,00010,0001,20250327,4998
100,4500007796,00010,0001,20250326,10933
100,4500007797,00010,0001,20241227,17436
100,4500007798,00010,0001,20220401,24276
100,4500007798,00020,0001,20220412,2278
100,4500007799,00010,0001,20220717,33417
100,4500007799,00020,0001,20220801,35599
100,4500007799,00030,0001,20220806,47197
100,4500007800,00010,0001,20240705,45651
100,4500007800,00020,0001,20240720,38412
100,4500007800,00030,0001,20240719,19813
100,4500007801,00010,0001,20231228,43382
100,4500007802,00010,0001,20240324,30073
100,4500007803,00010,0001,20230811,16619
100,4500007803,00020,0001,20230811,1149
100,4500007803,00030,0001,20230823,31580
100,4500007803,00040,0001,20230802,6949
100,4500007804,00010,0001,20241221,46735
100,4500007805,00010,0001,20220526,25665
100,4500007805,00020,0001,20220613,25760
100,4500007806,00010,0001,20250125,33492
100,4500007806,00020,0001,20250106,29062
100,4500007806,00030,0001,20250109,28992
100,4500007807,00010,0001,20260111,29734
100,4500007808,00010,0001,20250314,25642
100,4500007808,00020,0001,20250324,39082
100,4500007809,00010,0001,20230514,41185
100,4500007810,00010,0001,20240623,44673
100,4500007810,00020,0001,20240624,4971
100,4500007810,00030,0001,20240606,3686
100,4500007810,00040,0001,20240617,46746
100,4500007811,00010,0001,20220913,45676
100,4500007811,00020,0001,20220903,34659
100,4500007812,00010,0001,20220707,9632
100,4500007812,00020,0001,20220616,26970
100,4500007812,00030,0001,20220704,48877
100,4500007813,00010,0001,20251128,29835
100,4500007814,00010,0001,20221004,23103
100,4500007814,00020,0001,20221011,23878
100,4500007814,00030,0001,20220929,36694
100,4500007814,00040,0001,20221010,22121
100,4500007815,00010,0001,20230508,23343
100,4500007815,00020,0001,20230516,46180
100,4500007815,00030,0001,20230522,22152
100,4500007816,00010,0001,20241202,19916
100,4500007816,00020,0001,20241111,38219
100,4500007816,00030,0001,20241123,29299
100,4500007817,00010,0001,20230627,49794
100,4500007818,00010,0001,20220918,26951
100,4500007819,00010,0001,20240708,28206
100,4500007820,00010,0001,20250922,26666
100,4500007820,00020,0001,20250917,46716
100,4500007821,00010,0001,20220528,36977
100,4500007821,00020,0001,20220518,18564
100,4500007821,00030,0001,20220510,6068
100,4500007821,00040,0001,20220520,9065
100,4500007822,00010,0001,20251201,45615
100,4500007822,00020,0001,20251202,39264
100,4500007823,00010,0001,20230724,49232
100,4500007824,00010,0001,20230206,26395
100,4500007825,00010,0001,20230924,38030
100,4500007825,00020,0001,20231008,19196
100,4500007826,00010,0001,20230505,12938
100,4500007826,00020,0001,20230423,29147
100,4500007827,00010,0001,20250128,40796
100,4500007827,00020,0001,20250129,41473
100,4500007827,00030,0001,20250129,47227
100,4500007827,00040,0001,20250129,20730
100,4500007828,00010,0001,20251214,17385
100,4500007828,00020,0001,20251216,18614
100,4500007828,00030,0001,20251204,40751
100,4500007829,00010,0001,20250731,20658
100,4500007830,00010,0001,20220617,19159
100,4500007830,00020,0001,20220704,43875
100,4500007831,00010,0001,20221115,6727
100,4500007832,00010,0001,20231110,4878
100,4500007832,00020,0001,20231128,26178
100,4500007833,00010,0001,20240215,888
100,4500007833,00020,0001,20240303,16799
100,4500007834,00010,0001,20240131,9032
100,4500007834,00020,0001,20240202,47022
100,4500007835,00010,0001,20241212,3738
100,4500007835,00020,0001,20241205,7045
100,4500007835,00030,0001,20241224,7118
100,4500007836,00010,0001,20231210,48069
100,4500007836,00020,0001,20231205,42984
100,4500007837,00010,0001,20250710,22510
100,4500007838,00010,0001,20240110,5697
100,4500007839,00010,0001,20220805,23433
100,4500007840,00010,0001,20240907,36763
100,4500007840,00020,0001,20240903,15977
100,4500007841,00010,0001,20250219,7285
100,4500007841,00020,0001,20250228,10632
100,4500007841,00030,0001,20250225,14245
100,4500007842,00010,0001,20240414,6347
100,4500007842,00020,0001,20240418,28112
100,4500007843,00010,0001,20241014,211
100,4500007843,00020,0001,20241011,19507
100,4500007843,00030,0001,20241015,22856
100,4500007844,00010,0001,20240403,27580
100,4500007845,00010,0001,20251018,49878
100,4500007846,00010,0001,20250902,45380
100,4500007846,00020,0001,20250821,45881
100,4500007847,00010,0001,20230706,33408
100,4500007848,00010,0001,20230705,22201
100,4500007849,00010,0001,20230507,5492
100,4500007849,00020,0001,20230506,38810
100,4500007849,00030,0001,20230422,41303
100,4500007850,00010,0001,20250105,20296
100,4500007850,00020,0001,20250103,37201
100,4500007850,00030,0001,20241221,7523
100,4500007851,00010,0001,20220412,28517
100,4500007852,00010,0001,20250627,33206
100,4500007852,00020,0001,20250624,4644
100,4500007852,00030,0001,20250711,41091
100,4500007853,00010,0001,20230711,35385
100,4500007853,00020,0001,20230707,7050
100,4500007854,00010,0001,20251002,3063
100,4500007854,00020,0001,20250927,36096
100,4500007854,00030,0001,20251004,17204
100,4500007854,00040,0001,20251004,48469
100,4500007855,00010,0001,20240205,45178
100,4500007855,00020,0001,20240202,801
100,4500007855,00030,0001,20240220,14458
100,4500007855,00040,0001,20240223,2998
100,4500007856,00010,0001,20220506,29243
100,4500007856,00020,0001,20220501,43742
100,4500007856,00030,0001,20220416,3439
100,4500007857,00010,0001,20230604,38676
100,4500007857,00020,0001,20230524,37374
100,4500007857,00030,0001,20230607,41385
100,4500007857,00040,0001,20230608,30869
100,4500007858,00010,0001,20240621,48636
100,4500007858,00020,0001,20240620,6720
100,4500007858,00030,0001,20240624,45020
100,4500007859,00010,0001,20230419,31728
100,4500007860,00010,0001,20220518,12553
100,4500007860,00020,0001,20220504,26910
100,4500007860,00030,0001,20220502,47442
100,4500007861,00010,0001,20231027,11552
100,4500007861,00020,0001,20231113,49432
100,4500007862,00010,0001,20220729,25225
100,4500007862,00020,0001,20220802,14143
100,4500007862,00030,0001,20220804,41180
100,4500007862,00040,0001,20220811,25382
100,4500007863,00010,0001,20220602,44633
100,4500007863,00020,0001,20220530,24292
100,4500007864,00010,0001,20220805,24542
100,4500007865,00010,0001,20231115,18294
100,4500007865,00020,0001,20231110,48419
100,4500007865,00030,0001,20231108,24238
100,4500007866,00010,0001,20250313,8012
100,4500007866,00020,0001,20250313,5082
100,4500007866,00030,0001,20250301,43186
100,4500007867,00010,0001,20220527,13605
100,4500007867,00020,0001,20220527,26587
100,4500007868,00010,0001,20250814,41336
100,4500007868,00020,0001,20250831,20944
100,4500007868,00030,0001,20250831,22280
100,4500007869,00010,0001,20251119,26755
100,4500007869,00020,0001,20251108,30168
100,4500007869,00030,0001,20251107,16019
100,4500007870,00010,0001,20220607,26667
100,4500007870,00020,0001,20220604,6560
100,4500007871,00010,0001,20220916,10348
100,4500007871,00020,0001,20220908,34280
100,4500007871,00030,0001,20220913,3776
100,4500007872,00010,0001,20220328,41390
100,4500007872,00020,0001,20220401,17213
100,4500007873,00010,0001,20230610,43060
100,4500007873,00020,0001,20230611,25584
100,4500007874,00010,0001,20240818,42228
100,4500007874,00020,0001,20240826,30072
100,4500007874,00030,0001,20240817,8069
100,4500007874,00040,0001,20240809,10332
100,4500007875,00010,0001,20220206,6564
100,4500007875,00020,0001,20220115,48810
100,4500007876,00010,0001,20240111,9468
100,4500007876,00020,0001,20240114,33242
100,4500007877,00010,0001,20250128,28364
100,4500007877,00020,0001,20250114,36333
100,4500007877,00030,0001,20250130,36661
100,4500007878,00010,0001,20220315,27559
100,4500007878,00020,0001,20220304,1834
100,4500007879,00010,0001,20260116,21025
100,4500007879,00020,0001,20260117,35531
100,4500007880,00010,0001,20230216,19476
100,4500007880,00020,0001,20230214,32523
100,4500007880,00030,0001,20230214,42714
100,4500007881,00010,0001,20250423,44097
100,4500007881,00020,0001,20250502,35698
100,4500007881,00030,0001,20250413,2117
100,4500007882,00010,0001,20221119,36554
100,4500007882,00020,0001,20221122,6745
100,4500007882,00030,0001,20221104,46394
100,4500007883,00010,0001,20221023,46628
100,4500007883,00020,0001,20221015,17518
100,4500007884,00010,0001,20250426,39671
100,4500007884,00020,0001,20250420,49897
100,4500007885,00010,0001,20231026,30662
100,4500007885,00020,0001,20231031,42394
100,4500007886,00010,0001,20220624,32624
100,4500007886,00020,0001,20220610,22668
100,4500007886,00030,0001,20220620,10577
100,4500007887,00010,0001,20230401,35058
100,4500007887,00020,0001,20230311,21026
100,4500007888,00010,0001,20221129,9507
100,4500007888,00020,0001,20221130,37188
100,4500007888,00030,0001,20221203,48033
100,4500007889,00010,0001,20250812,34347
100,4500007889,00020,0001,20250811,26810
100,4500007889,00030,0001,20250809,48514
100,4500007890,00010,0001,20221016,5268
100,4500007890,00020,0001,20221018,31755
100,4500007891,00010,0001,20240823,27364
100,4500007891,00020,0001,20240820,33664
100,4500007891,00030,0001,20240802,23231
100,4500007892,00010,0001,20251230,48124
100,4500007893,00010,0001,20231204,17689
100,4500007893,00020,0001,20231217,36451
100,4500007893,00030,0001,20231216,26022
100,4500007894,00010,0001,20230622,11375
100,4500007894,00020,0001,20230703,2491
100,4500007895,00010,0001,20240224,42009
100,4500007895,00020,0001,20240301,16616
100,4500007895,00030,0001,20240216,31447
100,4500007896,00010,0001,20250331,27620
100,4500007896,00020,0001,20250408,20177
100,4500007896,00030,0001,20250409,10286
100,4500007897,00010,0001,20240409,38045
100,4500007897,00020,0001,20240405,36677
100,4500007898,00010,0001,20250923,33215
100,4500007899,00010,0001,20220909,27110
100,4500007899,00020,0001,20220906,48725
100,4500007900,00010,0001,20220629,44286
100,4500007900,00020,0001,20220626,21883
100,4500007901,00010,0001,20250126,1167
100,4500007901,00020,0001,20250211,26082
100,4500007901,00030,0001,20250206,36400
100,4500007901,00040,0001,20250207,30545
100,4500007902,00010,0001,20251211,355
100,4500007903,00010,0001,20251212,29879
100,4500007903,00020,0001,20251207,45391
100,4500007903,00030,0001,20251129,4793
100,4500007904,00010,0001,20251116,26401
100,4500007904,00020,0001,20251116,32249
100,4500007905,00010,0001,20250210,11297
100,4500007905,00020,0001,20250201,16304
100,4500007906,00010,0001,20250508,49597
100,4500007907,00010,0001,20240226,44933
100,4500007907,00020,0001,20240217,3890
100,4500007907,00030,0001,20240221,29973
100,4500007908,00010,0001,20250628,36012
100,4500007909,00010,0001,20250225,16713
100,4500007909,00020,0001,20250220,34780
100,4500007909,00030,0001,20250223,36726
100,4500007910,00010,0001,20241229,33574
100,4500007910,00020,0001,20250114,13150
100,4500007910,00030,0001,20250105,25283
100,4500007910,00040,0001,20250115,10839
100,4500007911,00010,0001,20241007,32106
100,4500007912,00010,0001,20220515,911
100,4500007913,00010,0001,20241215,25340
100,4500007913,00020,0001,20241205,39972
100,4500007914,00010,0001,20220309,42198
100,4500007915,00010,0001,20221002,6770
100,4500007915,00020,0001,20220926,46436
100,4500007915,00030,0001,20221015,47968
100,4500007915,00040,0001,20221018,25387
100,4500007916,00010,0001,20250730,27020
100,4500007916,00020,0001,20250809,14767
100,4500007917,00010,0001,20250208,36570
100,4500007917,00020,0001,20250217,6305
100,4500007917,00030,0001,20250217,20495
100,4500007918,00010,0001,20251011,7036
100,4500007918,00020,0001,20251026,24689
100,4500007918,00030,0001,20251021,18001
100,4500007918,00040,0001,20251010,11444
100,4500007919,00010,0001,20220301,12075
100,4500007919,00020,0001,20220308,47730
100,4500007920,00010,0001,20240610,46549
100,4500007921,00010,0001,20240321,9961
100,4500007922,00010,0001,20220725,26004
100,4500007922,00020,0001,20220803,4991
100,4500007922,00030,0001,20220728,31768
100,4500007923,00010,0001,20230103,19989
100,4500007923,00020,0001,20230104,23456
100,4500007924,00010,0001,20220509,39764
100,4500007924,00020,0001,20220503,10024
100,4500007924,00030,0001,20220503,2499
100,4500007924,00040,0001,20220504,13097
100,4500007925,00010,0001,20250928,46060
100,4500007926,00010,0001,20230428,45080
100,4500007926,00020,0001,20230429,46915
100,4500007927,00010,0001,20230217,6778
100,4500007927,00020,0001,20230219,35778
100,4500007928,00010,0001,20220625,14102
100,4500007928,00020,0001,20220701,9642
100,4500007929,00010,0001,20250827,3877
100,4500007929,00020,0001,20250825,6673
100,4500007929,00030,0001,20250816,23506
100,4500007930,00010,0001,20240221,47115
100,4500007931,00010,0001,20230603,33940
100,4500007931,00020,0001,20230605,10657
100,4500007931,00030,0001,20230609,46468
100,4500007932,00010,0001,20220712,8213
100,4500007933,00010,0001,20250223,22535
100,4500007933,00020,0001,20250225,45786
100,4500007934,00010,0001,20250410,29745
100,4500007934,00020,0001,20250421,31213
100,4500007935,00010,0001,20250604,26675
100,4500007936,00010,0001,20251229,29035
100,4500007937,00010,0001,20230811,24632
100,4500007937,00020,0001,20230807,7410
100,4500007937,00030,0001,20230727,27687
100,4500007938,00010,0001,20230120,33142
100,4500007938,00020,0001,20230114,18786
100,4500007939,00010,0001,20230303,31762
100,4500007939,00020,0001,20230221,14196
100,4500007939,00030,0001,20230218,46636
100,4500007940,00010,0001,20220731,17489
100,4500007940,00020,0001,20220726,7331
100,4500007941,00010,0001,20240529,26617
100,4500007942,00010,0001,20220407,33917
100,4500007943,00010,0001,20250408,38928
100,4500007943,00020,0001,20250420,11836
100,4500007944,00010,0001,20221126,29321
100,4500007945,00010,0001,20240602,38513
100,4500007946,00010,0001,20220915,11662
100,4500007946,00020,0001,20220824,43012
100,4500007946,00030,0001,20220911,19890
100,4500007946,00040,0001,20220909,39181
100,4500007947,00010,0001,20250510,29533
100,4500007948,00010,0001,20230325,46223
100,4500007948,00020,0001,20230331,26638
100,4500007948,00030,0001,20230403,11597
100,4500007948,00040,0001,20230320,17867
100,4500007949,00010,0001,20240712,32046
100,4500007949,00020,0001,20240707,19809
100,4500007949,00030,0001,20240716,32258
100,4500007950,00010,0001,20251204,29035
100,4500007951,00010,0001,20231212,44009
100,4500007951,00020,0001,20231213,26480
100,4500007951,00030,0001,20231221,34056
100,4500007951,00040,0001,20231222,23573
100,4500007952,00010,0001,20250319,14681
100,4500007953,00010,0001,20251216,26995
100,4500007953,00020,0001,20251213,14916
100,4500007954,00010,0001,20220904,37458
100,4500007954,00020,0001,20220905,3885
100,4500007954,00030,0001,20220909,34146
100,4500007955,00010,0001,20220507,39342
100,4500007956,00010,0001,20240727,23903
100,4500007956,00020,0001,20240723,28742
100,4500007956,00030,0001,20240727,45996
100,4500007957,00010,0001,20231229,47643
100,4500007957,00020,0001,20231212,48270
100,4500007957,00030,0001,20231219,9324
100,4500007958,00010,0001,20230621,10625
100,4500007958,00020,0001,20230608,31483
100,4500007958,00030,0001,20230618,28832
100,4500007958,00040,0001,20230616,32227
100,4500007959,00010,0001,20250223,48698
100,4500007959,00020,0001,20250307,390
100,4500007959,00030,0001,20250222,49383
100,4500007960,00010,0001,20230227,12614
100,4500007960,00020,0001,20230222,17962
100,4500007961,00010,0001,20230329,8884
100,4500007961,00020,0001,20230409,27365
100,4500007961,00030,0001,20230320,8983
