MANDT,KOKRS,OBJNR,GJAHR,KSTAR,WTG001,TWAER
100,1000,OR00000000000000001308,2024,0000400170,27596.68,EUR
100,1000,OR00000000000000001309,2023,0000400180,45037.47,EUR
100,1000,OR00000000000000001310,2024,0000400190,4880.38,EUR
100,1000,OR00000000000000001311,2023,0000400200,44060.01,EUR
100,1000,OR00000000000000001312,2024,0000400210,13714.97,EUR
100,1000,OR00000000000000001313,2023,0000400220,20427.69,EUR
100,1000,OR00000000000000001314,2024,0000400230,9171.29,EUR
100,1000,OR00000000000000001315,2023,0000400240,44095.73,EUR
100,1000,OR00000000000000001316,2024,0000400250,39722.79,EUR
100,1000,OR00000000000000001317,2023,0000400260,32625.48,EUR
100,1000,OR00000000000000001318,2024,0000400270,17666.85,EUR
100,1000,OR00000000000000001319,2023,0000400280,29532.01,EUR
100,1000,OR00000000000000001320,2024,0000400290,14241.48,EUR
100,1000,OR00000000000000001321,2023,0000400000,3995.96,EUR
100,1000,OR00000000000000001322,2024,0000400010,14466.81,EUR
100,1000,OR00000000000000001323,2023,0000400020,26571.93,EUR
100,1000,OR00000000000000001324,2024,0000400030,1910.42,EUR
100,1000,OR00000000000000001325,2023,0000400040,7310.34,EUR
100,1000,OR00000000000000001326,2024,0000400050,32011.86,EUR
100,1000,OR00000000000000001327,2023,0000400060,24367.99,EUR
100,1000,OR00000000000000001328,2024,0000400070,25421.45,EUR
100,1000,OR00000000000000001329,2023,0000400080,17774.37,EUR
100,1000,OR00000000000000001330,2024,0000400090,24824.22,EUR
100,1000,OR00000000000000001331,2023,0000400100,32993.14,EUR
100,1000,OR00000000000000001332,2024,0000400110,28558.25,EUR
100,1000,OR00000000000000001333,2023,0000400120,12746.51,EUR
100,1000,OR00000000000000001334,2024,0000400130,40303.47,EUR
100,1000,OR00000000000000001335,2023,0000400140,16557.64,EUR
100,1000,OR00000000000000001336,2024,0000400150,5757.5,EUR
100,1000,OR00000000000000001337,2023,0000400160,26439.68,EUR
100,1000,OR00000000000000001338,2024,0000400170,36714.69,EUR
100,1000,OR00000000000000001339,2023,0000400180,15885.66,EUR
100,1000,OR00000000000000001340,2024,0000400190,5654.19,EUR
100,1000,OR00000000000000001341,2023,0000400200,46467.33,EUR
100,1000,OR00000000000000001342,2024,0000400210,13090.77,EUR
100,1000,OR00000000000000001343,2023,0000400220,36593.71,EUR
100,1000,OR00000000000000001344,2024,0000400230,17508.24,EUR
100,1000,OR00000000000000001345,2023,0000400240,10295.73,EUR
100,1000,OR00000000000000001346,2024,0000400250,11610.95,EUR
100,1000,OR00000000000000001347,2023,0000400260,21116.31,EUR
100,1000,OR00000000000000001348,2024,0000400270,6888.83,EUR
100,1000,OR00000000000000001349,2023,0000400280,20168.87,EUR
100,1000,OR00000000000000001350,2024,0000400290,3744.85,EUR
100,1000,OR00000000000000001351,2023,0000400000,9219.11,EUR
100,1000,OR00000000000000001352,2024,0000400010,6765.82,EUR
100,1000,OR00000000000000001353,2023,0000400020,26195.76,EUR
100,1000,OR00000000000000001354,2024,0000400030,36392.25,EUR
100,1000,OR00000000000000001355,2023,0000400040,16590.35,EUR
100,1000,OR00000000000000001356,2024,0000400050,2556.07,EUR
100,1000,OR00000000000000001357,2023,0000400060,48163.93,EUR
100,1000,OR00000000000000001358,2024,0000400070,3114.36,EUR
100,1000,OR00000000000000001359,2023,0000400080,30986.06,EUR
100,1000,OR00000000000000001360,2024,0000400090,37332.48,EUR
100,1000,OR00000000000000001361,2023,0000400100,49400.02,EUR
100,1000,OR00000000000000001362,2024,0000400110,34451.73,EUR
100,1000,OR00000000000000001363,2023,0000400120,9427.0,EUR
100,1000,OR00000000000000001364,2024,0000400130,7357.44,EUR
100,1000,OR00000000000000001365,2023,0000400140,36149.49,EUR
100,1000,OR00000000000000001366,2024,0000400150,1447.13,EUR
100,1000,OR00000000000000001367,2023,0000400160,36758.73,EUR
100,1000,OR00000000000000001368,2024,0000400170,8711.83,EUR
100,1000,OR00000000000000001369,2023,0000400180,24988.75,EUR
100,1000,OR00000000000000001370,2024,0000400190,26623.21,EUR
100,1000,OR00000000000000001371,2023,0000400200,13643.21,EUR
100,1000,OR00000000000000001372,2024,0000400210,17585.26,EUR
100,1000,OR00000000000000001373,2023,0000400220,38378.43,EUR
100,1000,OR00000000000000001374,2024,0000400230,2657.83,EUR
100,1000,OR00000000000000001375,2023,0000400240,37470.66,EUR
100,1000,OR00000000000000001376,2024,0000400250,1229.1,EUR
100,1000,OR00000000000000001377,2023,0000400260,14769.59,EUR
100,1000,OR00000000000000001378,2024,0000400270,11461.49,EUR
100,1000,OR00000000000000001379,2023,0000400280,25245.4,EUR
100,1000,OR00000000000000001380,2024,0000400290,15756.61,EUR
100,1000,OR00000000000000001381,2023,0000400000,5546.62,EUR
100,1000,OR00000000000000001382,2024,0000400010,26985.02,EUR
100,1000,OR00000000000000001383,2023,0000400020,22693.35,EUR
100,1000,OR00000000000000001384,2024,0000400030,46061.1,EUR
100,1000,OR00000000000000001385,2023,0000400040,49215.14,EUR
100,1000,OR00000000000000001386,2024,0000400050,40175.26,EUR
100,1000,OR00000000000000001387,2023,0000400060,39858.01,EUR
100,1000,OR00000000000000001388,2024,0000400070,32466.55,EUR
100,1000,OR00000000000000001389,2023,0000400080,29904.34,EUR
100,1000,OR00000000000000001390,2024,0000400090,36793.61,EUR
100,1000,OR00000000000000001391,2023,0000400100,22865.74,EUR
100,1000,OR00000000000000001392,2024,0000400110,20211.11,EUR
100,1000,OR00000000000000001393,2023,0000400120,11988.63,EUR
100,1000,OR00000000000000001394,2024,0000400130,16431.16,EUR
100,1000,OR00000000000000001395,2023,0000400140,32993.26,EUR
100,1000,OR00000000000000001396,2024,0000400150,37160.11,EUR
100,1000,OR00000000000000001397,2023,0000400160,45000.14,EUR
100,1000,OR00000000000000001398,2024,0000400170,11497.25,EUR
100,1000,OR00000000000000001399,2023,0000400180,37570.07,EUR
100,1000,OR00000000000000001400,2024,0000400190,16233.04,EUR
100,1000,OR00000000000000001401,2023,0000400200,7801.51,EUR
100,1000,OR00000000000000001402,2024,0000400210,5816.32,EUR
100,1000,OR00000000000000001403,2023,0000400220,13713.59,EUR
100,1000,OR00000000000000001404,2024,0000400230,7500.56,EUR
100,1000,OR00000000000000001405,2023,0000400240,32633.34,EUR
100,1000,OR00000000000000001406,2024,0000400250,48495.8,EUR
100,1000,OR00000000000000001407,2023,0000400260,19854.68,EUR
100,1000,OR00000000000000001408,2024,0000400270,29420.39,EUR
100,1000,OR00000000000000001409,2023,0000400280,15257.05,EUR
100,1000,OR00000000000000001410,2024,0000400290,34934.54,EUR
100,1000,OR00000000000000001411,2023,0000400000,43238.9,EUR
100,1000,OR00000000000000001412,2024,0000400010,29204.4,EUR
100,1000,OR00000000000000001413,2023,0000400020,16578.46,EUR
100,1000,OR00000000000000001414,2024,0000400030,31986.46,EUR
100,1000,OR00000000000000001415,2023,0000400040,29804.08,EUR
100,1000,OR00000000000000001416,2024,0000400050,19103.02,EUR
100,1000,OR00000000000000001417,2023,0000400060,49050.06,EUR
100,1000,OR00000000000000001418,2024,0000400070,25484.62,EUR
100,1000,OR00000000000000001419,2023,0000400080,25907.7,EUR
100,1000,OR00000000000000001420,2024,0000400090,17301.94,EUR
100,1000,OR00000000000000001421,2023,0000400100,20672.76,EUR
100,1000,OR00000000000000001422,2024,0000400110,31818.6,EUR
100,1000,OR00000000000000001423,2023,0000400120,25642.13,EUR
100,1000,OR00000000000000001424,2024,0000400130,41804.03,EUR
100,1000,OR00000000000000001425,2023,0000400140,44020.23,EUR
100,1000,OR00000000000000001426,2024,0000400150,22988.13,EUR
100,1000,OR00000000000000001427,2023,0000400160,49276.69,EUR
100,1000,OR00000000000000001428,2024,0000400170,6693.61,EUR
100,1000,OR00000000000000001429,2023,0000400180,14864.62,EUR
100,1000,OR00000000000000001430,2024,0000400190,25284.23,EUR
100,1000,OR00000000000000001431,2023,0000400200,31755.63,EUR
100,1000,OR00000000000000001432,2024,0000400210,21022.0,EUR
100,1000,OR00000000000000001433,2023,0000400220,24775.48,EUR
100,1000,OR00000000000000001434,2024,0000400230,7427.71,EUR
100,1000,OR00000000000000001435,2023,0000400240,17713.11,EUR
100,1000,OR00000000000000001436,2024,0000400250,1235.81,EUR
100,1000,OR00000000000000001437,2023,0000400260,38370.82,EUR
100,1000,OR00000000000000001438,2024,0000400270,12726.26,EUR
100,1000,OR00000000000000001439,2023,0000400280,6607.01,EUR
100,1000,OR00000000000000001440,2024,0000400290,44537.17,EUR
100,1000,OR00000000000000001441,2023,0000400000,35295.15,EUR
100,1000,OR00000000000000001442,2024,0000400010,36888.62,EUR
100,1000,OR00000000000000001443,2023,0000400020,6177.01,EUR
100,1000,OR00000000000000001444,2024,0000400030,7065.47,EUR
100,1000,OR00000000000000001445,2023,0000400040,21632.18,EUR
100,1000,OR00000000000000001446,2024,0000400050,37333.72,EUR
100,1000,OR00000000000000001447,2023,0000400060,9729.2,EUR
100,1000,OR00000000000000001448,2024,0000400070,39671.07,EUR
100,1000,OR00000000000000001449,2023,0000400080,16683.0,EUR
100,1000,OR00000000000000001450,2024,0000400090,1060.03,EUR
100,1000,OR00000000000000001451,2023,0000400100,28463.4,EUR
100,1000,OR00000000000000001452,2024,0000400110,11393.21,EUR
100,1000,OR00000000000000001453,2023,0000400120,21528.46,EUR
100,1000,OR00000000000000001454,2024,0000400130,45053.13,EUR
100,1000,OR00000000000000001455,2023,0000400140,43375.21,EUR
100,1000,OR00000000000000001456,2024,0000400150,27496.22,EUR
100,1000,OR00000000000000001457,2023,0000400160,9897.4,EUR
100,1000,OR00000000000000001458,2024,0000400170,27999.36,EUR
100,1000,OR00000000000000001459,2023,0000400180,1764.16,EUR
100,1000,OR00000000000000001460,2024,0000400190,40804.52,EUR
100,1000,OR00000000000000001461,2023,0000400200,41610.6,EUR
100,1000,OR00000000000000001462,2024,0000400210,49175.16,EUR
100,1000,OR00000000000000001463,2023,0000400220,12624.74,EUR
100,1000,OR00000000000000001464,2024,0000400230,39068.88,EUR
100,1000,OR00000000000000001465,2023,0000400240,24808.79,EUR
100,1000,OR00000000000000001466,2024,0000400250,39492.43,EUR
100,1000,OR00000000000000001467,2023,0000400260,3025.32,EUR
100,1000,OR00000000000000001468,2024,0000400270,19346.61,EUR
100,1000,OR00000000000000001469,2023,0000400280,2140.91,EUR
100,1000,OR00000000000000001470,2024,0000400290,48418.52,EUR
100,1000,OR00000000000000001471,2023,0000400000,32059.97,EUR
100,1000,OR00000000000000001472,2024,0000400010,5069.65,EUR
100,1000,OR00000000000000001473,2023,0000400020,35584.93,EUR
100,1000,OR00000000000000001474,2024,0000400030,8484.77,EUR
100,1000,OR00000000000000001475,2023,0000400040,8002.54,EUR
100,1000,OR00000000000000001476,2024,0000400050,8453.13,EUR
100,1000,OR00000000000000001477,2023,0000400060,24266.83,EUR
100,1000,OR00000000000000001478,2024,0000400070,23352.44,EUR
100,1000,OR00000000000000001479,2023,0000400080,45226.49,EUR
100,1000,OR00000000000000001480,2024,0000400090,14207.43,EUR
100,1000,OR00000000000000001481,2023,0000400100,34569.99,EUR
100,1000,OR00000000000000001482,2024,0000400110,9360.68,EUR
100,1000,OR00000000000000001483,2023,0000400120,23454.55,EUR
100,1000,OR00000000000000001484,2024,0000400130,46273.76,EUR
100,1000,OR00000000000000001485,2023,0000400140,16524.8,EUR
100,1000,OR00000000000000001486,2024,0000400150,2854.87,EUR
100,1000,OR00000000000000001487,2023,0000400160,13631.83,EUR
100,1000,OR00000000000000001488,2024,0000400170,24439.86,EUR
100,1000,OR00000000000000001489,2023,0000400180,19292.74,EUR
100,1000,OR00000000000000001490,2024,0000400190,16882.44,EUR
100,1000,OR00000000000000001491,2023,0000400200,17864.68,EUR
100,1000,OR00000000000000001492,2024,0000400210,42766.64,EUR
100,1000,OR00000000000000001493,2023,0000400220,23574.46,EUR
100,1000,OR00000000000000001494,2024,0000400230,36424.07,EUR
100,1000,OR00000000000000001495,2023,0000400240,2490.3,EUR
100,1000,OR00000000000000001496,2024,0000400250,12429.53,EUR
100,1000,OR00000000000000001497,2023,0000400260,27187.04,EUR
100,1000,OR00000000000000001498,2024,0000400270,20752.06,EUR
100,1000,OR00000000000000001499,2023,0000400280,12005.08,EUR
100,1000,OR00000000000000001500,2024,0000400290,33323.9,EUR
100,1000,OR00000000000000001501,2023,0000400000,45775.79,EUR
100,1000,OR00000000000000001502,2024,0000400010,36574.13,EUR
100,1000,OR00000000000000001503,2023,0000400020,44948.48,EUR
100,1000,OR00000000000000001504,2024,0000400030,45117.9,EUR
100,1000,OR00000000000000001505,2023,0000400040,20529.41,EUR
100,1000,OR00000000000000001506,2024,0000400050,36900.13,EUR
100,1000,OR00000000000000001507,2023,0000400060,15794.73,EUR
100,1000,OR00000000000000001508,2024,0000400070,23777.04,EUR
100,1000,OR00000000000000001509,2023,0000400080,27956.44,EUR
100,1000,OR00000000000000001510,2024,0000400090,35424.43,EUR
100,1000,OR00000000000000001511,2023,0000400100,26644.32,EUR
100,1000,OR00000000000000001512,2024,0000400110,12359.35,EUR
100,1000,OR00000000000000001513,2023,0000400120,30784.1,EUR
100,1000,OR00000000000000001514,2024,0000400130,21789.68,EUR
100,1000,OR00000000000000001515,2023,0000400140,9204.92,EUR
100,1000,OR00000000000000001516,2024,0000400150,49876.44,EUR
100,1000,OR00000000000000001517,2023,0000400160,26821.6,EUR
100,1000,OR00000000000000001518,2024,0000400170,27597.39,EUR
100,1000,OR00000000000000001519,2023,0000400180,18189.35,EUR
100,1000,OR00000000000000001520,2024,0000400190,17542.1,EUR
100,1000,OR00000000000000001521,2023,0000400200,8743.91,EUR
100,1000,OR00000000000000001522,2024,0000400210,30099.16,EUR
100,1000,OR00000000000000001523,2023,0000400220,4187.8,EUR
100,1000,OR00000000000000001524,2024,0000400230,26490.86,EUR
100,1000,OR00000000000000001525,2023,0000400240,1233.63,EUR
100,1000,OR00000000000000001526,2024,0000400250,36458.5,EUR
100,1000,OR00000000000000001527,2023,0000400260,5742.86,EUR
100,1000,OR00000000000000001528,2024,0000400270,22639.65,EUR
100,1000,OR00000000000000001529,2023,0000400280,4631.68,EUR
100,1000,OR00000000000000001530,2024,0000400290,42889.32,EUR
100,1000,OR00000000000000001531,2023,0000400000,3083.16,EUR
100,1000,OR00000000000000001532,2024,0000400010,29473.36,EUR
100,1000,OR00000000000000001533,2023,0000400020,20556.15,EUR
100,1000,OR00000000000000001534,2024,0000400030,6894.26,EUR
100,1000,OR00000000000000001535,2023,0000400040,36101.33,EUR
100,1000,OR00000000000000001536,2024,0000400050,36948.11,EUR
100,1000,OR00000000000000001537,2023,0000400060,25450.49,EUR
100,1000,OR00000000000000001538,2024,0000400070,46322.3,EUR
100,1000,OR00000000000000001539,2023,0000400080,39830.44,EUR
100,1000,OR00000000000000001540,2024,0000400090,29434.09,EUR
100,1000,OR00000000000000001541,2023,0000400100,3941.45,EUR
100,1000,OR00000000000000001542,2024,0000400110,20963.02,EUR
100,1000,OR00000000000000001543,2023,0000400120,27826.1,EUR
100,1000,OR00000000000000001544,2024,0000400130,28501.9,EUR
100,1000,OR00000000000000001545,2023,0000400140,17065.64,EUR
100,1000,OR00000000000000001546,2024,0000400150,24283.46,EUR
100,1000,OR00000000000000001547,2023,0000400160,40754.96,EUR
100,1000,OR00000000000000001548,2024,0000400170,1005.78,EUR
100,1000,OR00000000000000001549,2023,0000400180,39350.16,EUR
100,1000,OR00000000000000001550,2024,0000400190,34344.95,EUR
100,1000,OR00000000000000001551,2023,0000400200,38762.2,EUR
100,1000,OR00000000000000001552,2024,0000400210,43721.6,EUR
100,1000,OR00000000000000001553,2023,0000400220,13048.95,EUR
100,1000,OR00000000000000001554,2024,0000400230,48826.35,EUR
100,1000,OR00000000000000001555,2023,0000400240,31258.88,EUR
100,1000,OR00000000000000001556,2024,0000400250,44529.64,EUR
100,1000,OR00000000000000001557,2023,0000400260,21236.59,EUR
100,1000,OR00000000000000001558,2024,0000400270,18076.06,EUR
100,1000,OR00000000000000001559,2023,0000400280,22997.33,EUR
100,1000,OR00000000000000001560,2024,0000400290,22764.98,EUR
100,1000,OR00000000000000001561,2023,0000400000,22706.02,EUR
100,1000,OR00000000000000001562,2024,0000400010,24078.92,EUR
100,1000,OR00000000000000001563,2023,0000400020,32502.53,EUR
100,1000,OR00000000000000001564,2024,0000400030,22584.99,EUR
100,1000,OR00000000000000001565,2023,0000400040,48230.44,EUR
100,1000,OR00000000000000001566,2024,0000400050,36792.88,EUR
100,1000,OR00000000000000001567,2023,0000400060,6030.51,EUR
100,1000,OR00000000000000001568,2024,0000400070,18287.17,EUR
100,1000,OR00000000000000001569,2023,0000400080,37796.16,EUR
100,1000,OR00000000000000001570,2024,0000400090,5572.64,EUR
100,1000,OR00000000000000001571,2023,0000400100,40005.2,EUR
100,1000,OR00000000000000001572,2024,0000400110,20989.87,EUR
100,1000,OR00000000000000001573,2023,0000400120,31030.52,EUR
100,1000,OR00000000000000001574,2024,0000400130,13395.77,EUR
100,1000,OR00000000000000001575,2023,0000400140,21228.57,EUR
100,1000,OR00000000000000001576,2024,0000400150,16852.19,EUR
100,1000,OR00000000000000001577,2023,0000400160,2330.06,EUR
100,1000,OR00000000000000001578,2024,0000400170,8226.16,EUR
100,1000,OR00000000000000001579,2023,0000400180,28616.23,EUR
100,1000,OR00000000000000001580,2024,0000400190,41723.21,EUR
100,1000,OR00000000000000001581,2023,0000400200,15036.45,EUR
100,1000,OR00000000000000001582,2024,0000400210,11517.66,EUR
100,1000,OR00000000000000001583,2023,0000400220,11202.87,EUR
100,1000,OR00000000000000001584,2024,0000400230,43239.46,EUR
100,1000,OR00000000000000001585,2023,0000400240,34477.72,EUR
100,1000,OR00000000000000001586,2024,0000400250,1670.24,EUR
100,1000,OR00000000000000001587,2023,0000400260,12066.4,EUR
100,1000,OR00000000000000001588,2024,0000400270,44575.59,EUR
100,1000,OR00000000000000001589,2023,0000400280,9322.42,EUR
100,1000,OR00000000000000001590,2024,0000400290,19340.42,EUR
100,1000,OR00000000000000001591,2023,0000400000,10032.29,EUR
100,1000,OR00000000000000001592,2024,0000400010,38464.33,EUR
100,1000,OR00000000000000001593,2023,0000400020,36314.88,EUR
100,1000,OR00000000000000001594,2024,0000400030,29948.32,EUR
100,1000,OR00000000000000001595,2023,0000400040,37254.12,EUR
100,1000,OR00000000000000001596,2024,0000400050,46858.55,EUR
100,1000,OR00000000000000001597,2023,0000400060,38460.73,EUR
100,1000,OR00000000000000001598,2024,0000400070,32303.21,EUR
100,1000,OR00000000000000001599,2023,0000400080,46960.94,EUR
100,1000,OR00000000000000001600,2024,0000400090,12400.35,EUR
100,1000,OR00000000000000001601,2023,0000400100,35155.44,EUR
100,1000,OR00000000000000001602,2024,0000400110,2833.63,EUR
100,1000,OR00000000000000001603,2023,0000400120,42323.63,EUR
100,1000,OR00000000000000001604,2024,0000400130,25295.24,EUR
100,1000,OR00000000000000001605,2023,0000400140,9070.17,EUR
100,1000,OR00000000000000001606,2024,0000400150,25648.31,EUR
100,1000,OR00000000000000001607,2023,0000400160,34250.26,EUR
100,1000,OR00000000000000001608,2024,0000400170,26606.58,EUR
100,1000,OR00000000000000001609,2023,0000400180,27565.75,EUR
100,1000,OR00000000000000001610,2024,0000400190,2049.51,EUR
100,1000,OR00000000000000001611,2023,0000400200,36984.49,EUR
100,1000,OR00000000000000001612,2024,0000400210,4436.4,EUR
100,1000,OR00000000000000001613,2023,0000400220,19855.62,EUR
100,1000,OR00000000000000001614,2024,0000400230,5371.78,EUR
100,1000,OR00000000000000001615,2023,0000400240,11362.15,EUR
100,1000,OR00000000000000001616,2024,0000400250,37315.99,EUR
100,1000,OR00000000000000001617,2023,0000400260,16319.39,EUR
100,1000,OR00000000000000001618,2024,0000400270,22183.83,EUR
100,1000,OR00000000000000001619,2023,0000400280,1633.87,EUR
100,1000,OR00000000000000001620,2024,0000400290,41129.32,EUR
100,1000,OR00000000000000001621,2023,0000400000,49115.59,EUR
100,1000,OR00000000000000001622,2024,0000400010,25389.22,EUR
100,1000,OR00000000000000001623,2023,0000400020,37120.48,EUR
100,1000,OR00000000000000001624,2024,0000400030,40183.49,EUR
100,1000,OR00000000000000001625,2023,0000400040,23598.77,EUR
100,1000,OR00000000000000001626,2024,0000400050,11637.53,EUR
100,1000,OR00000000000000001627,2023,0000400060,25516.42,EUR
100,1000,OR00000000000000001628,2024,0000400070,35937.89,EUR
100,1000,OR00000000000000001629,2023,0000400080,35644.7,EUR
100,1000,OR00000000000000001630,2024,0000400090,32533.02,EUR
100,1000,OR00000000000000001631,2023,0000400100,8506.59,EUR
100,1000,OR00000000000000001632,2024,0000400110,6414.27,EUR
100,1000,OR00000000000000001633,2023,0000400120,7014.24,EUR
100,1000,OR00000000000000001634,2024,0000400130,21390.4,EUR
100,1000,OR00000000000000001635,2023,0000400140,15229.45,EUR
100,1000,OR00000000000000001636,2024,0000400150,41400.71,EUR
100,1000,OR00000000000000001637,2023,0000400160,9334.56,EUR
100,1000,OR00000000000000001638,2024,0000400170,14581.72,EUR
100,1000,OR00000000000000001639,2023,0000400180,11390.57,EUR
100,1000,OR00000000000000001640,2024,0000400190,34613.42,EUR
100,1000,OR00000000000000001641,2023,0000400200,4457.85,EUR
100,1000,OR00000000000000001642,2024,0000400210,11050.52,EUR
100,1000,OR00000000000000001643,2023,0000400220,39740.26,EUR
100,1000,OR00000000000000001644,2024,0000400230,34891.93,EUR
100,1000,OR00000000000000001645,2023,0000400240,26010.3,EUR
100,1000,OR00000000000000001646,2024,0000400250,2762.81,EUR
100,1000,OR00000000000000001647,2023,0000400260,10941.87,EUR
100,1000,OR00000000000000001648,2024,0000400270,32793.97,EUR
100,1000,OR00000000000000001649,2023,0000400280,12858.01,EUR
100,1000,OR00000000000000001650,2024,0000400290,35209.46,EUR
100,1000,OR00000000000000001651,2023,0000400000,31177.6,EUR
100,1000,OR00000000000000001652,2024,0000400010,45091.5,EUR
100,1000,OR00000000000000001653,2023,0000400020,37402.15,EUR
100,1000,OR00000000000000001654,2024,0000400030,35558.0,EUR
100,1000,OR00000000000000001655,2023,0000400040,12665.1,EUR
100,1000,OR00000000000000001656,2024,0000400050,34051.8,EUR
100,1000,OR00000000000000001657,2023,0000400060,13429.33,EUR
100,1000,OR00000000000000001658,2024,0000400070,2205.21,EUR
100,1000,OR00000000000000001659,2023,0000400080,33069.33,EUR
100,1000,OR00000000000000001660,2024,0000400090,21423.46,EUR
100,1000,OR00000000000000001661,2023,0000400100,43572.92,EUR
100,1000,OR00000000000000001662,2024,0000400110,4166.41,EUR
100,1000,OR00000000000000001663,2023,0000400120,33006.42,EUR
100,1000,OR00000000000000001664,2024,0000400130,47680.48,EUR
100,1000,OR00000000000000001665,2023,0000400140,41346.74,EUR
100,1000,OR00000000000000001666,2024,0000400150,1099.32,EUR
100,1000,OR00000000000000001667,2023,0000400160,20375.95,EUR
100,1000,OR00000000000000001668,2024,0000400170,39278.19,EUR
100,1000,OR00000000000000001669,2023,0000400180,49940.01,EUR
100,1000,OR00000000000000001670,2024,0000400190,14428.56,EUR
100,1000,OR00000000000000001671,2023,0000400200,17982.75,EUR
100,1000,OR00000000000000001672,2024,0000400210,47961.58,EUR
100,1000,OR00000000000000001673,2023,0000400220,45711.12,EUR
100,1000,OR00000000000000001674,2024,0000400230,44374.95,EUR
100,1000,OR00000000000000001675,2023,0000400240,49205.62,EUR
100,1000,OR00000000000000001676,2024,0000400250,22955.3,EUR
100,1000,OR00000000000000001677,2023,0000400260,35346.14,EUR
100,1000,OR00000000000000001678,2024,0000400270,26128.24,EUR
100,1000,OR00000000000000001679,2023,0000400280,45998.64,EUR
100,1000,OR00000000000000001680,2024,0000400290,8526.86,EUR
100,1000,OR00000000000000001681,2023,0000400000,18806.88,EUR
100,1000,OR00000000000000001682,2024,0000400010,20303.92,EUR
100,1000,OR00000000000000001683,2023,0000400020,32457.08,EUR
100,1000,OR00000000000000001684,2024,0000400030,15182.42,EUR
100,1000,OR00000000000000001685,2023,0000400040,17752.04,EUR
100,1000,OR00000000000000001686,2024,0000400050,48379.33,EUR
100,1000,OR00000000000000001687,2023,0000400060,40482.9,EUR
100,1000,OR00000000000000001688,2024,0000400070,46791.77,EUR
100,1000,OR00000000000000001689,2023,0000400080,17123.69,EUR
100,1000,OR00000000000000001690,2024,0000400090,43058.55,EUR
100,1000,OR00000000000000001691,2023,0000400100,22725.42,EUR
100,1000,OR00000000000000001692,2024,0000400110,43090.06,EUR
100,1000,OR00000000000000001693,2023,0000400120,34365.81,EUR
100,1000,OR00000000000000001694,2024,0000400130,48990.78,EUR
100,1000,OR00000000000000001695,2023,0000400140,44972.07,EUR
100,1000,OR00000000000000001696,2024,0000400150,38315.11,EUR
100,1000,OR00000000000000001697,2023,0000400160,17497.91,EUR
100,1000,OR00000000000000001698,2024,0000400170,37496.52,EUR
100,1000,OR00000000000000001699,2023,0000400180,33237.56,EUR
100,1000,OR00000000000000001700,2024,0000400190,31148.78,EUR
100,1000,OR00000000000000001701,2023,0000400200,6564.47,EUR
100,1000,OR00000000000000001702,2024,0000400210,10454.27,EUR
100,1000,OR00000000000000001703,2023,0000400220,20545.11,EUR
100,1000,OR00000000000000001704,2024,0000400230,23332.59,EUR
100,1000,OR00000000000000001705,2023,0000400240,10637.28,EUR
100,1000,OR00000000000000001706,2024,0000400250,8377.03,EUR
100,1000,OR00000000000000001707,2023,0000400260,10234.95,EUR
100,1000,OR00000000000000001708,2024,0000400270,31307.06,EUR
100,1000,OR00000000000000001709,2023,0000400280,17036.37,EUR
100,1000,OR00000000000000001710,2024,0000400290,48268.47,EUR
100,1000,OR00000000000000001711,2023,0000400000,35812.42,EUR
100,1000,OR00000000000000001712,2024,0000400010,29315.15,EUR
100,1000,OR00000000000000001713,2023,0000400020,45484.21,EUR
100,1000,OR00000000000000001714,2024,0000400030,36003.85,EUR
100,1000,OR00000000000000001715,2023,0000400040,41092.2,EUR
100,1000,OR00000000000000001716,2024,0000400050,49169.7,EUR
100,1000,OR00000000000000001717,2023,0000400060,13211.69,EUR
100,1000,OR00000000000000001718,2024,0000400070,35327.72,EUR
100,1000,OR00000000000000001719,2023,0000400080,16878.04,EUR
100,1000,OR00000000000000001720,2024,0000400090,34262.14,EUR
100,1000,OR00000000000000001721,2023,0000400100,3764.85,EUR
100,1000,OR00000000000000001722,2024,0000400110,25194.7,EUR
100,1000,OR00000000000000001723,2023,0000400120,44212.45,EUR
100,1000,OR00000000000000001724,2024,0000400130,27854.09,EUR
100,1000,OR00000000000000001725,2023,0000400140,7008.31,EUR
100,1000,OR00000000000000001726,2024,0000400150,43995.77,EUR
100,1000,OR00000000000000001727,2023,0000400160,12550.38,EUR
100,1000,OR00000000000000001728,2024,0000400170,12864.14,EUR
100,1000,OR00000000000000001729,2023,0000400180,39509.96,EUR
100,1000,OR00000000000000001730,2024,0000400190,32250.57,EUR
100,1000,OR00000000000000001731,2023,0000400200,46425.43,EUR
100,1000,OR00000000000000001732,2024,0000400210,49904.52,EUR
100,1000,OR00000000000000001733,2023,0000400220,21712.05,EUR
100,1000,OR00000000000000001734,2024,0000400230,40870.37,EUR
100,1000,OR00000000000000001735,2023,0000400240,35605.21,EUR
100,1000,OR00000000000000001736,2024,0000400250,27017.59,EUR
100,1000,OR00000000000000001737,2023,0000400260,38901.14,EUR
100,1000,OR00000000000000001738,2024,0000400270,9621.11,EUR
100,1000,OR00000000000000001739,2023,0000400280,32128.31,EUR
100,1000,OR00000000000000001740,2024,0000400290,6749.62,EUR
100,1000,OR00000000000000001741,2023,0000400000,2353.29,EUR
100,1000,OR00000000000000001742,2024,0000400010,21611.54,EUR
100,1000,OR00000000000000001743,2023,0000400020,45708.29,EUR
