MANDT,BUKRS,BELNR,GJAHR,BLART,BUDAT,BLDAT,WAERS,USNAM
100,1000,100016470,2023,RN,20230714,20230714,EUR,USER022
100,1000,100016471,2022,SA,20220705,20220705,EUR,USER006
100,1000,100016472,2024,SA,20240918,20240918,EUR,USER042
100,1000,100016473,2023,RN,20230417,20230417,EUR,USER020
100,1000,100016474,2025,KR,20250307,20250307,EUR,USER004
100,1000,100016475,2025,AB,20251010,20251010,EUR,USER043
100,1000,100016476,2022,AB,20220525,20220525,EUR,USER047
100,1000,100016477,2023,RN,20230622,20230622,EUR,USER021
100,1000,100016478,2025,RE,20250814,20250814,EUR,USER001
100,1000,100016479,2024,KR,20241228,20241228,EUR,USER037
100,1000,100016480,2023,KR,20231218,20231218,EUR,USER005
100,1000,100016481,2024,RN,20240217,20240217,EUR,USER038
100,1000,100016482,2022,SA,20220927,20220927,EUR,USER036
100,1000,100016483,2025,KR,20250206,20250206,EUR,USER037
100,1000,100016484,2025,AB,20250128,20250128,EUR,USER001
100,1000,100016485,2022,KR,20220314,20220314,EUR,USER043
100,1000,100016486,2024,KR,20240211,20240211,EUR,USER027
100,1000,100016487,2024,RE,20240802,20240802,EUR,USER044
100,1000,100016488,2022,AB,20220729,20220729,EUR,USER034
100,1000,100016489,2024,SA,20240312,20240312,EUR,USER013
100,1000,100016490,2022,RE,20220515,20220515,EUR,USER044
100,1000,100016491,2022,RE,20220728,20220728,EUR,USER008
100,1000,100016492,2022,DR,20220610,20220610,EUR,USER008
100,1000,100016493,2024,AB,20241127,20241127,EUR,USER045
100,1000,100016494,2023,RN,20230910,20230910,EUR,USER043
100,1000,100016495,2024,RN,20240912,20240912,EUR,USER038
100,1000,100016496,2022,DR,20220216,20220216,EUR,USER043
100,1000,100016497,2022,SA,20220128,20220128,EUR,USER022
100,1000,100016498,2025,SA,20250508,20250508,EUR,USER008
100,1000,100016499,2022,SA,20220903,20220903,EUR,USER002
100,1000,100016500,2025,RN,20250516,20250516,EUR,USER030
100,1000,100016501,2024,RN,20240209,20240209,EUR,USER048
100,1000,100016502,2024,DR,20241223,20241223,EUR,USER008
100,1000,100016503,2023,RE,20231225,20231225,EUR,USER019
100,1000,100016504,2025,SA,20250510,20250510,EUR,USER005
100,1000,100016505,2025,RN,20250409,20250409,EUR,USER038
100,1000,100016506,2022,RE,20220212,20220212,EUR,USER032
100,1000,100016507,2024,RN,20240910,20240910,EUR,USER010
100,1000,100016508,2023,SA,20230331,20230331,EUR,USER033
100,1000,100016509,2024,KR,20240923,20240923,EUR,USER047
100,1000,100016510,2023,KR,20230704,20230704,EUR,USER011
100,1000,100016511,2023,RE,20230808,20230808,EUR,USER013
100,1000,100016512,2025,KR,20250427,20250427,EUR,USER033
100,1000,100016513,2022,RE,20221004,20221004,EUR,USER034
100,1000,100016514,2023,RN,20230206,20230206,EUR,USER017
100,1000,100016515,2022,KR,20220721,20220721,EUR,USER009
100,1000,100016516,2024,RE,20240423,20240423,EUR,USER028
100,1000,100016517,2022,AB,20221123,20221123,EUR,USER002
100,1000,100016518,2023,AB,20230725,20230725,EUR,USER013
100,1000,100016519,2025,RE,20250912,20250912,EUR,USER001
100,1000,100016520,2025,RN,20250109,20250109,EUR,USER028
100,1000,100016521,2022,DR,20220812,20220812,EUR,USER035
100,1000,100016522,2023,AB,20230703,20230703,EUR,USER033
100,1000,100016523,2024,RE,20240803,20240803,EUR,USER022
100,1000,100016524,2022,SA,20221102,20221102,EUR,USER021
100,1000,100016525,2023,DR,20230622,20230622,EUR,USER037
100,1000,100016526,2025,RE,20250508,20250508,EUR,USER033
100,1000,100016527,2025,RE,20251019,20251019,EUR,USER040
100,1000,100016528,2022,SA,20220304,20220304,EUR,USER036
100,1000,100016529,2025,RE,20250101,20250101,EUR,USER044
100,1000,100016530,2025,AB,20250531,20250531,EUR,USER022
100,1000,100016531,2023,SA,20230511,20230511,EUR,USER022
100,1000,100016532,2022,RE,20220315,20220315,EUR,USER010
100,1000,100016533,2025,RE,20251128,20251128,EUR,USER033
100,1000,100016534,2025,RE,20250307,20250307,EUR,USER006
100,1000,100016535,2022,AB,20220312,20220312,EUR,USER040
100,1000,100016536,2022,RN,20220623,20220623,EUR,USER023
100,1000,100016537,2024,SA,20240916,20240916,EUR,USER041
100,1000,100016538,2022,RN,20220917,20220917,EUR,USER018
100,1000,100016539,2025,DR,20250113,20250113,EUR,USER008
100,1000,100016540,2023,RN,20230511,20230511,EUR,USER037
100,1000,100016541,2023,KR,20230804,20230804,EUR,USER007
100,1000,100016542,2025,DR,20251217,20251217,EUR,USER011
100,1000,100016543,2024,RN,20241223,20241223,EUR,USER005
100,1000,100016544,2023,DR,20230325,20230325,EUR,USER005
100,1000,100016545,2022,SA,20220109,20220109,EUR,USER019
100,1000,100016546,2025,RN,20250801,20250801,EUR,USER026
100,1000,100016547,2022,AB,20220116,20220116,EUR,USER043
100,1000,100016548,2023,AB,20231123,20231123,EUR,USER005
100,1000,100016549,2025,RE,20251019,20251019,EUR,USER001
100,1000,100016550,2024,AB,20240701,20240701,EUR,USER005
100,1000,100016551,2023,AB,20230525,20230525,EUR,USER016
100,1000,100016552,2025,DR,20251203,20251203,EUR,USER019
100,1000,100016553,2024,SA,20240306,20240306,EUR,USER025
100,1000,100016554,2022,KR,20220325,20220325,EUR,USER033
100,1000,100016555,2025,SA,20250114,20250114,EUR,USER040
100,1000,100016556,2023,SA,20230217,20230217,EUR,USER037
100,1000,100016557,2024,AB,20240418,20240418,EUR,USER036
100,1000,100016558,2025,KR,20250706,20250706,EUR,USER009
100,1000,100016559,2024,SA,20240309,20240309,EUR,USER033
100,1000,100016560,2025,SA,20251219,20251219,EUR,USER042
100,1000,100016561,2025,AB,20250603,20250603,EUR,USER036
100,1000,100016562,2022,RE,20220802,20220802,EUR,USER036
100,1000,100016563,2023,AB,20230425,20230425,EUR,USER034
100,1000,100016564,2024,RE,20240427,20240427,EUR,USER048
100,1000,100016565,2022,AB,20220221,20220221,EUR,USER014
100,1000,100016566,2023,RN,20231116,20231116,EUR,USER009
100,1000,100016567,2023,KR,20230301,20230301,EUR,USER038
100,1000,100016568,2024,RE,20240712,20240712,EUR,USER039
100,1000,100016569,2024,SA,20241213,20241213,EUR,USER026
100,1000,100016570,2025,RN,20250815,20250815,EUR,USER001
100,1000,100016571,2024,SA,20240305,20240305,EUR,USER020
100,1000,100016572,2025,RE,20251111,20251111,EUR,USER008
100,1000,100016573,2024,AB,20241116,20241116,EUR,USER036
100,1000,100016574,2024,DR,20240226,20240226,EUR,USER040
100,1000,100016575,2025,SA,20250417,20250417,EUR,USER030
100,1000,100016576,2022,DR,20220219,20220219,EUR,USER009
100,1000,100016577,2023,RE,20230812,20230812,EUR,USER002
100,1000,100016578,2025,SA,20250526,20250526,EUR,USER013
100,1000,100016579,2025,AB,20251011,20251011,EUR,USER001
100,1000,100016580,2025,RN,20251123,20251123,EUR,USER035
100,1000,100016581,2025,SA,20250704,20250704,EUR,USER003
100,1000,100016582,2023,RN,20230330,20230330,EUR,USER031
100,1000,100016583,2023,RE,20230924,20230924,EUR,USER017
100,1000,100016584,2023,RE,20230305,20230305,EUR,USER031
100,1000,100016585,2022,SA,20220930,20220930,EUR,USER017
100,1000,100016586,2023,AB,20231113,20231113,EUR,USER043
100,1000,100016587,2025,SA,20250704,20250704,EUR,USER028
100,1000,100016588,2025,SA,20251022,20251022,EUR,USER049
100,1000,100016589,2024,DR,20240812,20240812,EUR,USER006
100,1000,100016590,2022,RN,20220929,20220929,EUR,USER044
100,1000,100016591,2025,KR,20250817,20250817,EUR,USER044
100,1000,100016592,2024,DR,20240725,20240725,EUR,USER007
100,1000,100016593,2025,KR,20250521,20250521,EUR,USER006
100,1000,100016594,2025,KR,20250816,20250816,EUR,USER039
100,1000,100016595,2024,SA,20240428,20240428,EUR,USER048
100,1000,100016596,2022,RE,20220721,20220721,EUR,USER028
100,1000,100016597,2025,RN,20250221,20250221,EUR,USER022
100,1000,100016598,2022,RN,20220618,20220618,EUR,USER034
100,1000,100016599,2022,SA,20221114,20221114,EUR,USER036
100,1000,100016600,2023,RN,20230226,20230226,EUR,USER003
100,1000,100016601,2022,RE,20221010,20221010,EUR,USER015
100,1000,100016602,2024,AB,20240823,20240823,EUR,USER016
100,1000,100016603,2022,AB,20221201,20221201,EUR,USER010
100,1000,100016604,2022,RE,20220502,20220502,EUR,USER006
100,1000,100016605,2024,KR,20241021,20241021,EUR,USER044
100,1000,100016606,2022,RE,20220424,20220424,EUR,USER008
100,1000,100016607,2024,RN,20240227,20240227,EUR,USER025
100,1000,100016608,2025,RN,20250609,20250609,EUR,USER033
100,1000,100016609,2025,SA,20250821,20250821,EUR,USER034
100,1000,100016610,2024,AB,20240131,20240131,EUR,USER020
100,1000,100016611,2024,KR,20240315,20240315,EUR,USER035
100,1000,100016612,2024,DR,20241221,20241221,EUR,USER023
100,1000,100016613,2023,SA,20231220,20231220,EUR,USER033
100,1000,100016614,2022,AB,20220624,20220624,EUR,USER019
100,1000,100016615,2023,AB,20230610,20230610,EUR,USER048
100,1000,100016616,2022,RE,20220608,20220608,EUR,USER018
100,1000,100016617,2023,RE,20230201,20230201,EUR,USER044
100,1000,100016618,2022,KR,20220928,20220928,EUR,USER027
100,1000,100016619,2022,KR,20221128,20221128,EUR,USER048
100,1000,100016620,2022,DR,20220531,20220531,EUR,USER027
100,1000,100016621,2024,SA,20241027,20241027,EUR,USER024
100,1000,100016622,2025,AB,20250513,20250513,EUR,USER034
100,1000,100016623,2022,RE,20220506,20220506,EUR,USER010
100,1000,100016624,2024,KR,20241015,20241015,EUR,USER018
100,1000,100016625,2022,SA,20220606,20220606,EUR,USER049
100,1000,100016626,2022,RE,20220630,20220630,EUR,USER020
100,1000,100016627,2025,RN,20250801,20250801,EUR,USER010
100,1000,100016628,2025,RN,20251122,20251122,EUR,USER039
100,1000,100016629,2023,DR,20230901,20230901,EUR,USER024
100,1000,100016630,2025,RN,20250419,20250419,EUR,USER002
100,1000,100016631,2024,DR,20240716,20240716,EUR,USER013
100,1000,100016632,2024,DR,20241227,20241227,EUR,USER040
100,1000,100016633,2023,KR,20231220,20231220,EUR,USER002
100,1000,100016634,2022,AB,20220311,20220311,EUR,USER003
100,1000,100016635,2022,DR,20220824,20220824,EUR,USER032
100,1000,100016636,2022,RE,20220107,20220107,EUR,USER026
100,1000,100016637,2022,SA,20221214,20221214,EUR,USER016
100,1000,100016638,2025,DR,20250119,20250119,EUR,USER037
100,1000,100016639,2025,RN,20251029,20251029,EUR,USER039
100,1000,100016640,2022,RE,20220822,20220822,EUR,USER033
100,1000,100016641,2022,RN,20221009,20221009,EUR,USER037
100,1000,100016642,2023,AB,20230415,20230415,EUR,USER020
100,1000,100016643,2023,AB,20231229,20231229,EUR,USER004
100,1000,100016644,2024,DR,20240322,20240322,EUR,USER016
100,1000,100016645,2023,SA,20230624,20230624,EUR,USER030
100,1000,100016646,2023,DR,20230115,20230115,EUR,USER031
100,1000,100016647,2025,RN,20250509,20250509,EUR,USER043
100,1000,100016648,2024,DR,20240716,20240716,EUR,USER016
100,1000,100016649,2025,RN,20250619,20250619,EUR,USER042
100,1000,100016650,2022,AB,20220429,20220429,EUR,USER017
100,1000,100016651,2024,AB,20240110,20240110,EUR,USER014
100,1000,100016652,2023,SA,20231005,20231005,EUR,USER029
100,1000,100016653,2024,RE,20240224,20240224,EUR,USER021
100,1000,100016654,2022,AB,20220807,20220807,EUR,USER038
100,1000,100016655,2025,KR,20250926,20250926,EUR,USER023
100,1000,100016656,2022,RE,20220804,20220804,EUR,USER037
100,1000,100016657,2024,DR,20241225,20241225,EUR,USER020
100,1000,100016658,2023,RN,20231127,20231127,EUR,USER022
100,1000,100016659,2022,RE,20220818,20220818,EUR,USER043
100,1000,100016660,2023,RN,20230226,20230226,EUR,USER020
100,1000,100016661,2025,AB,20250416,20250416,EUR,USER011
100,1000,100016662,2022,AB,20220219,20220219,EUR,USER004
100,1000,100016663,2023,RN,20230424,20230424,EUR,USER038
100,1000,100016664,2025,SA,20250207,20250207,EUR,USER030
100,1000,100016665,2025,SA,20250223,20250223,EUR,USER011
100,1000,100016666,2022,KR,20221018,20221018,EUR,USER029
100,1000,100016667,2022,AB,20221226,20221226,EUR,USER011
100,1000,100016668,2022,AB,20220603,20220603,EUR,USER025
100,1000,100016669,2022,KR,20220505,20220505,EUR,USER043
100,1000,100016670,2024,AB,20240130,20240130,EUR,USER017
100,1000,100016671,2022,AB,20221221,20221221,EUR,USER015
100,1000,100016672,2024,DR,20240609,20240609,EUR,USER041
100,1000,100016673,2024,RN,20240227,20240227,EUR,USER006
100,1000,100016674,2025,SA,20250114,20250114,EUR,USER025
100,1000,100016675,2025,AB,20250303,20250303,EUR,USER036
100,1000,100016676,2022,AB,20220405,20220405,EUR,USER041
100,1000,100016677,2024,AB,20240703,20240703,EUR,USER009
100,1000,100016678,2024,RE,20240412,20240412,EUR,USER010
100,1000,100016679,2025,RE,20250822,20250822,EUR,USER022
100,1000,100016680,2025,RE,20251102,20251102,EUR,USER045
100,1000,100016681,2023,DR,20230107,20230107,EUR,USER007
100,1000,100016682,2022,RN,20220920,20220920,EUR,USER041
100,1000,100016683,2022,SA,20220519,20220519,EUR,USER041
100,1000,100016684,2023,RN,20230602,20230602,EUR,USER048
100,1000,100016685,2022,AB,20220310,20220310,EUR,USER025
100,1000,100016686,2025,RN,20250727,20250727,EUR,USER024
100,1000,100016687,2024,KR,20240519,20240519,EUR,USER016
100,1000,100016688,2025,RN,20250206,20250206,EUR,USER026
100,1000,100016689,2022,RN,20220930,20220930,EUR,USER023
100,1000,100016690,2023,KR,20231018,20231018,EUR,USER022
100,1000,100016691,2024,DR,20240520,20240520,EUR,USER012
100,1000,100016692,2025,AB,20250310,20250310,EUR,USER032
100,1000,100016693,2024,DR,20240212,20240212,EUR,USER011
100,1000,100016694,2025,AB,20250418,20250418,EUR,USER013
100,1000,100016695,2024,RN,20240510,20240510,EUR,USER044
100,1000,100016696,2024,SA,20240823,20240823,EUR,USER021
100,1000,100016697,2024,DR,20240524,20240524,EUR,USER008
100,1000,100016698,2024,RE,20240910,20240910,EUR,USER014
100,1000,100016699,2025,KR,20250220,20250220,EUR,USER026
100,1000,100016700,2022,KR,20220304,20220304,EUR,USER044
100,1000,100016701,2025,RN,20251110,20251110,EUR,USER024
100,1000,100016702,2024,AB,20240404,20240404,EUR,USER021
100,1000,100016703,2023,KR,20230724,20230724,EUR,USER035
100,1000,100016704,2025,RE,20250104,20250104,EUR,USER018
100,1000,100016705,2022,AB,20220906,20220906,EUR,USER043
100,1000,100016706,2025,KR,20250828,20250828,EUR,USER032
100,1000,100016707,2023,SA,20231019,20231019,EUR,USER017
100,1000,100016708,2022,KR,20220628,20220628,EUR,USER040
100,1000,100016709,2024,KR,20240808,20240808,EUR,USER021
100,1000,100016710,2025,KR,20250530,20250530,EUR,USER028
100,1000,100016711,2024,SA,20241205,20241205,EUR,USER036
100,1000,100016712,2025,RN,20250616,20250616,EUR,USER028
100,1000,100016713,2025,DR,20250701,20250701,EUR,USER038
100,1000,100016714,2022,KR,20220406,20220406,EUR,USER037
100,1000,100016715,2025,AB,20250219,20250219,EUR,USER040
100,1000,100016716,2023,RN,20230816,20230816,EUR,USER030
100,1000,100016717,2022,RN,20220110,20220110,EUR,USER030
100,1000,100016718,2024,AB,20241130,20241130,EUR,USER032
100,1000,100016719,2023,DR,20231124,20231124,EUR,USER020
100,1000,100016720,2025,RN,20251007,20251007,EUR,USER041
100,1000,100016721,2024,KR,20240427,20240427,EUR,USER011
100,1000,100016722,2023,RE,20230126,20230126,EUR,USER003
100,1000,100016723,2022,SA,20221214,20221214,EUR,USER046
100,1000,100016724,2025,RE,20251120,20251120,EUR,USER002
100,1000,100016725,2023,SA,20231226,20231226,EUR,USER031
100,1000,100016726,2025,KR,20251020,20251020,EUR,USER021
100,1000,100016727,2023,AB,20230417,20230417,EUR,USER043
100,1000,100016728,2022,RN,20220927,20220927,EUR,USER020
100,1000,100016729,2022,SA,20221216,20221216,EUR,USER018
100,1000,100016730,2024,RN,20241107,20241107,EUR,USER037
100,1000,100016731,2022,KR,20220407,20220407,EUR,USER012
100,1000,100016732,2022,DR,20221126,20221126,EUR,USER033
100,1000,100016733,2022,RE,20220113,20220113,EUR,USER016
100,1000,100016734,2022,AB,20220726,20220726,EUR,USER043
100,1000,100016735,2025,RE,20250415,20250415,EUR,USER003
100,1000,100016736,2022,DR,20221207,20221207,EUR,USER021
100,1000,100016737,2025,SA,20250107,20250107,EUR,USER011
100,1000,100016738,2023,AB,20230531,20230531,EUR,USER036
100,1000,100016739,2023,RE,20230314,20230314,EUR,USER011
100,1000,100016740,2025,AB,20250214,20250214,EUR,USER016
100,1000,100016741,2025,RE,20250311,20250311,EUR,USER048
100,1000,100016742,2025,AB,20251124,20251124,EUR,USER044
100,1000,100016743,2025,RE,20250818,20250818,EUR,USER011
100,1000,100016744,2023,KR,20230903,20230903,EUR,USER041
100,1000,100016745,2025,RE,20251219,20251219,EUR,USER027
100,1000,100016746,2022,RN,20221006,20221006,EUR,USER024
100,1000,100016747,2022,RE,20220508,20220508,EUR,USER005
100,1000,100016748,2024,RE,20240608,20240608,EUR,USER002
100,1000,100016749,2024,DR,20241106,20241106,EUR,USER019
100,1000,100016750,2023,RE,20230625,20230625,EUR,USER031
100,1000,100016751,2022,RE,20221022,20221022,EUR,USER039
100,1000,100016752,2024,SA,20241001,20241001,EUR,USER021
100,1000,100016753,2022,DR,20221127,20221127,EUR,USER010
100,1000,100016754,2023,SA,20230319,20230319,EUR,USER016
100,1000,100016755,2025,KR,20250714,20250714,EUR,USER031
100,1000,100016756,2025,RN,20250727,20250727,EUR,USER030
100,1000,100016757,2023,KR,20230127,20230127,EUR,USER014
100,1000,100016758,2023,RN,20230325,20230325,EUR,USER037
100,1000,100016759,2024,RE,20241112,20241112,EUR,USER001
100,1000,100016760,2023,SA,20230725,20230725,EUR,USER032
100,1000,100016761,2024,RN,20240108,20240108,EUR,USER048
100,1000,100016762,2025,KR,20250112,20250112,EUR,USER041
100,1000,100016763,2025,AB,20250930,20250930,EUR,USER005
100,1000,100016764,2024,AB,20240419,20240419,EUR,USER049
100,1000,100016765,2025,RN,20250313,20250313,EUR,USER023
100,1000,100016766,2024,KR,20241009,20241009,EUR,USER044
100,1000,100016767,2022,RN,20220820,20220820,EUR,USER019
100,1000,100016768,2024,RE,20241015,20241015,EUR,USER037
100,1000,100016769,2024,RN,20240704,20240704,EUR,USER012
100,1000,100016770,2024,KR,20240929,20240929,EUR,USER034
100,1000,100016771,2025,RE,20250226,20250226,EUR,USER022
100,1000,100016772,2022,SA,20220810,20220810,EUR,USER008
100,1000,100016773,2025,AB,20250605,20250605,EUR,USER046
100,1000,100016774,2023,DR,20230126,20230126,EUR,USER020
100,1000,100016775,2025,KR,20250707,20250707,EUR,USER009
100,1000,100016776,2025,RE,20250623,20250623,EUR,USER016
100,1000,100016777,2022,SA,20220329,20220329,EUR,USER040
100,1000,100016778,2023,RE,20231102,20231102,EUR,USER050
100,1000,100016779,2025,AB,20250808,20250808,EUR,USER018
100,1000,100016780,2023,AB,20230711,20230711,EUR,USER029
100,1000,100016781,2022,AB,20220705,20220705,EUR,USER028
100,1000,100016782,2023,RN,20230722,20230722,EUR,USER025
100,1000,100016783,2025,KR,20251105,20251105,EUR,USER012
100,1000,100016784,2023,SA,20231112,20231112,EUR,USER024
100,1000,100016785,2024,DR,20241113,20241113,EUR,USER043
100,1000,100016786,2022,KR,20220121,20220121,EUR,USER042
100,1000,100016787,2023,RE,20230621,20230621,EUR,USER040
100,1000,100016788,2023,DR,20230525,20230525,EUR,USER045
100,1000,100016789,2023,KR,20230718,20230718,EUR,USER040
100,1000,100016790,2025,SA,20250715,20250715,EUR,USER045
100,1000,100016791,2022,AB,20221005,20221005,EUR,USER022
100,1000,100016792,2022,KR,20220612,20220612,EUR,USER028
100,1000,100016793,2024,AB,20240921,20240921,EUR,USER016
100,1000,100016794,2023,RN,20231018,20231018,EUR,USER033
100,1000,100016795,2022,AB,20221224,20221224,EUR,USER038
100,1000,100016796,2025,AB,20251004,20251004,EUR,USER018
100,1000,100016797,2024,SA,20241003,20241003,EUR,USER044
100,1000,100016798,2022,DR,20220811,20220811,EUR,USER046
100,1000,100016799,2023,SA,20230113,20230113,EUR,USER002
100,1000,100016800,2024,AB,20241027,20241027,EUR,USER016
100,1000,100016801,2024,KR,20240515,20240515,EUR,USER044
100,1000,100016802,2023,DR,20231019,20231019,EUR,USER034
100,1000,100016803,2023,RN,20230323,20230323,EUR,USER024
100,1000,100016804,2023,SA,20230202,20230202,EUR,USER043
100,1000,100016805,2023,AB,20231003,20231003,EUR,USER043
100,1000,100016806,2025,KR,20250105,20250105,EUR,USER035
100,1000,100016807,2025,RE,20250108,20250108,EUR,USER032
100,1000,100016808,2022,KR,20220828,20220828,EUR,USER008
100,1000,100016809,2025,SA,20250616,20250616,EUR,USER029
100,1000,100016810,2025,RN,20250808,20250808,EUR,USER010
100,1000,100016811,2025,SA,20251129,20251129,EUR,USER029
100,1000,100016812,2022,RN,20221208,20221208,EUR,USER019
100,1000,100016813,2022,SA,20220609,20220609,EUR,USER020
100,1000,100016814,2022,DR,20220715,20220715,EUR,USER010
100,1000,100016815,2024,DR,20241008,20241008,EUR,USER037
100,1000,100016816,2025,DR,20250712,20250712,EUR,USER027
100,1000,100016817,2022,DR,20221114,20221114,EUR,USER012
100,1000,100016818,2022,KR,20220218,20220218,EUR,USER045
100,1000,100016819,2025,RE,20250609,20250609,EUR,USER047
100,1000,100016820,2025,RN,20250716,20250716,EUR,USER011
100,1000,100016821,2022,SA,20221024,20221024,EUR,USER009
100,1000,100016822,2024,RN,20241001,20241001,EUR,USER040
100,1000,100016823,2022,KR,20221220,20221220,EUR,USER035
100,1000,100016824,2025,RN,20251120,20251120,EUR,USER044
100,1000,100016825,2023,SA,20230122,20230122,EUR,USER031
100,1000,100016826,2022,DR,20220206,20220206,EUR,USER021
100,1000,100016827,2024,AB,20241224,20241224,EUR,USER041
100,1000,100016828,2023,RN,20231110,20231110,EUR,USER011
100,1000,100016829,2025,RN,20251109,20251109,EUR,USER005
100,1000,100016830,2024,DR,20240221,20240221,EUR,USER026
100,1000,100016831,2024,RE,20240928,20240928,EUR,USER024
100,1000,100016832,2023,SA,20230705,20230705,EUR,USER032
100,1000,100016833,2022,SA,20220124,20220124,EUR,USER018
100,1000,100016834,2022,RN,20221030,20221030,EUR,USER040
100,1000,100016835,2023,DR,20230314,20230314,EUR,USER031
100,1000,100016836,2024,DR,20240414,20240414,EUR,USER023
100,1000,100016837,2024,SA,20240306,20240306,EUR,USER004
100,1000,100016838,2025,KR,20250415,20250415,EUR,USER017
100,1000,100016839,2024,KR,20240522,20240522,EUR,USER047
100,1000,100016840,2025,RN,20250510,20250510,EUR,USER003
100,1000,100016841,2024,DR,20240304,20240304,EUR,USER037
100,1000,100016842,2025,RN,20251205,20251205,EUR,USER029
100,1000,100016843,2024,RN,20240821,20240821,EUR,USER023
100,1000,100016844,2022,DR,20221221,20221221,EUR,USER022
100,1000,100016845,2023,AB,20230322,20230322,EUR,USER035
100,1000,100016846,2022,AB,20220225,20220225,EUR,USER030
100,1000,100016847,2022,AB,20220627,20220627,EUR,USER046
100,1000,100016848,2023,AB,20230430,20230430,EUR,USER009
100,1000,100016849,2022,KR,20220721,20220721,EUR,USER014
100,1000,100016850,2023,RN,20230803,20230803,EUR,USER027
100,1000,100016851,2022,AB,20220604,20220604,EUR,USER031
100,1000,100016852,2022,RE,20220827,20220827,EUR,USER036
100,1000,100016853,2024,DR,20240523,20240523,EUR,USER032
100,1000,100016854,2024,KR,20240614,20240614,EUR,USER011
100,1000,100016855,2023,DR,20231024,20231024,EUR,USER022
100,1000,100016856,2023,DR,20231117,20231117,EUR,USER011
100,1000,100016857,2024,RN,20241121,20241121,EUR,USER019
100,1000,100016858,2024,AB,20240808,20240808,EUR,USER029
100,1000,100016859,2025,RN,20250504,20250504,EUR,USER003
100,1000,100016860,2022,SA,20220509,20220509,EUR,USER007
100,1000,100016861,2023,DR,20230621,20230621,EUR,USER015
100,1000,100016862,2024,RN,20240307,20240307,EUR,USER022
100,1000,100016863,2025,DR,20250604,20250604,EUR,USER037
100,1000,100016864,2023,DR,20231227,20231227,EUR,USER011
100,1000,100016865,2024,DR,20240930,20240930,EUR,USER010
100,1000,100016866,2025,DR,20250421,20250421,EUR,USER033
100,1000,100016867,2023,AB,20231124,20231124,EUR,USER010
100,1000,100016868,2022,SA,20220410,20220410,EUR,USER028
100,1000,100016869,2025,SA,20251028,20251028,EUR,USER036
100,1000,100016870,2024,DR,20240625,20240625,EUR,USER033
100,1000,100016871,2024,AB,20241102,20241102,EUR,USER013
100,1000,100016872,2022,SA,20220530,20220530,EUR,USER020
100,1000,100016873,2022,DR,20220916,20220916,EUR,USER004
100,1000,100016874,2025,DR,20250718,20250718,EUR,USER003
100,1000,100016875,2025,RE,20250720,20250720,EUR,USER025
100,1000,100016876,2023,KR,20230620,20230620,EUR,USER006
100,1000,100016877,2022,KR,20220629,20220629,EUR,USER043
100,1000,100016878,2023,SA,20230210,20230210,EUR,USER048
100,1000,100016879,2023,KR,20231013,20231013,EUR,USER011
100,1000,100016880,2024,RE,20241015,20241015,EUR,USER030
100,1000,100016881,2025,RN,20250510,20250510,EUR,USER022
100,1000,100016882,2022,DR,20220810,20220810,EUR,USER044
100,1000,100016883,2024,AB,20240227,20240227,EUR,USER043
100,1000,100016884,2025,SA,20251205,20251205,EUR,USER020
100,1000,100016885,2024,AB,20240226,20240226,EUR,USER047
100,1000,100016886,2024,RE,20241011,20241011,EUR,USER013
100,1000,100016887,2023,RE,20230113,20230113,EUR,USER020
100,1000,100016888,2024,SA,20240617,20240617,EUR,USER002
100,1000,100016889,2024,RE,20240421,20240421,EUR,USER037
100,1000,100016890,2024,SA,20241210,20241210,EUR,USER039
100,1000,100016891,2025,DR,20250401,20250401,EUR,USER041
100,1000,100016892,2025,RN,20251123,20251123,EUR,USER029
100,1000,100016893,2023,AB,20230326,20230326,EUR,USER038
100,1000,100016894,2025,SA,20251104,20251104,EUR,USER018
100,1000,100016895,2024,DR,20241014,20241014,EUR,USER048
100,1000,100016896,2025,KR,20251009,20251009,EUR,USER002
100,1000,100016897,2025,RE,20250517,20250517,EUR,USER017
100,1000,100016898,2022,RE,20220521,20220521,EUR,USER031
100,1000,100016899,2023,RN,20230923,20230923,EUR,USER027
100,1000,100016900,2023,KR,20230408,20230408,EUR,USER050
100,1000,100016901,2024,RE,20240913,20240913,EUR,USER030
100,1000,100016902,2024,AB,20240226,20240226,EUR,USER012
100,1000,100016903,2025,KR,20251124,20251124,EUR,USER049
100,1000,100016904,2023,RN,20230523,20230523,EUR,USER038
100,1000,100016905,2025,RN,20250225,20250225,EUR,USER040
100,1000,100016906,2022,DR,20220126,20220126,EUR,USER039
100,1000,100016907,2022,SA,20220624,20220624,EUR,USER037
100,1000,100016908,2023,RN,20231204,20231204,EUR,USER021
100,1000,100016909,2022,RE,20220610,20220610,EUR,USER043
100,1000,100016910,2025,RN,20250123,20250123,EUR,USER023
100,1000,100016911,2023,KR,20230112,20230112,EUR,USER044
100,1000,100016912,2022,RN,20220418,20220418,EUR,USER002
100,1000,100016913,2024,RN,20240816,20240816,EUR,USER003
100,1000,100016914,2024,KR,20240805,20240805,EUR,USER032
100,1000,100016915,2022,RE,20221012,20221012,EUR,USER025
100,1000,100016916,2025,KR,20250322,20250322,EUR,USER046
100,1000,100016917,2023,RE,20231030,20231030,EUR,USER001
100,1000,100016918,2024,AB,20240616,20240616,EUR,USER048
100,1000,100016919,2022,SA,20221106,20221106,EUR,USER009
