MANDT,PLNUM,MATNR,WERKS,GESSION,MEINS,PEDTR,PESSION
100,0000001287,000000000000100056,0007,1516.649,EA,20231029,20230618
100,0000001288,000000000000100035,0008,518.661,EA,20220725,20231106
100,0000001289,000000000000100181,0004,1026.412,EA,20240401,20240729
100,0000001290,000000000000100331,0004,1484.803,EA,20230727,20240803
100,0000001291,000000000000100237,0008,1300.068,EA,20240909,20220906
100,0000001292,000000000000100047,0009,220.747,EA,20241210,20240222
100,0000001293,000000000000100403,0009,1306.37,EA,20230801,20241221
100,0000001294,000000000000100413,0008,1467.41,EA,20220511,20230109
100,0000001295,000000000000100239,0008,148.275,EA,20241119,20220904
100,0000001296,000000000000100027,0002,864.359,EA,20220910,20220308
100,0000001297,000000000000100436,0006,861.683,EA,20230307,20221129
100,0000001298,000000000000100240,0010,342.604,EA,20240426,20231208
100,0000001299,000000000000100187,0005,294.736,EA,20241021,20241224
100,0000001300,000000000000100109,0010,229.888,EA,20240314,20240616
100,0000001301,000000000000100233,0010,1203.737,EA,20221108,20220320
100,0000001302,000000000000100390,0001,258.289,EA,20221108,20240226
100,0000001303,000000000000100368,0003,50.86,EA,20241113,20241211
100,0000001304,000000000000100202,0005,85.261,EA,20220406,20220422
100,0000001305,000000000000100373,0001,730.244,EA,20240102,20240512
100,0000001306,000000000000100429,0007,360.535,EA,20230922,20230926
100,0000001307,000000000000100075,0006,102.068,EA,20230121,20240515
100,0000001308,000000000000100228,0002,1467.601,EA,20240322,20230605
100,0000001309,000000000000100320,0003,413.672,EA,20231204,20220718
100,0000001310,000000000000100062,0010,515.65,EA,20240607,20221128
100,0000001311,000000000000100342,0006,1012.892,EA,20220423,20240411
100,0000001312,000000000000100221,0006,1085.066,EA,20220622,20241230
100,0000001313,000000000000100219,0006,1140.158,EA,20231127,20230603
100,0000001314,000000000000100453,0010,1467.829,EA,20220807,20230628
100,0000001315,000000000000100166,0001,31.707,EA,20231129,20240104
100,0000001316,000000000000100288,0008,777.541,EA,20240618,20241113
100,0000001317,000000000000100122,0004,1207.369,EA,20220107,20240602
100,0000001318,000000000000100190,0008,348.889,EA,20230204,20220330
100,0000001319,000000000000100382,0007,648.352,EA,20240310,20220619
100,0000001320,000000000000100357,0008,998.298,EA,20231214,20230219
100,0000001321,000000000000100370,0007,1220.108,EA,20220918,20230620
100,0000001322,000000000000100361,0002,359.502,EA,20230212,20230702
100,0000001323,000000000000100321,0005,453.87,EA,20220103,20240130
100,0000001324,000000000000100245,0008,305.382,EA,20230404,20230618
100,0000001325,000000000000100058,0006,850.698,EA,20241130,20230503
100,0000001326,000000000000100234,0003,1637.219,EA,20230415,20240116
100,0000001327,000000000000100312,0008,1804.534,EA,20230619,20230517
100,0000001328,000000000000100375,0006,530.732,EA,20220619,20220116
100,0000001329,000000000000100386,0003,1586.057,EA,20230128,20220806
100,0000001330,000000000000100233,0002,119.281,EA,20240112,20240328
100,0000001331,000000000000100438,0007,1376.823,EA,20240710,20240915
100,0000001332,000000000000100115,0001,1378.191,EA,20241214,20220407
100,0000001333,000000000000100160,0009,273.381,EA,20220310,20220629
100,0000001334,000000000000100098,0005,876.134,EA,20240813,20241029
100,0000001335,000000000000100328,0006,79.658,EA,20240103,20240502
100,0000001336,000000000000100335,0002,279.15,EA,20220327,20220707
100,0000001337,000000000000100347,0002,1600.237,EA,20220926,20241202
100,0000001338,000000000000100056,0001,1281.728,EA,20240428,20220312
100,0000001339,000000000000100235,0009,79.621,EA,20230617,20221127
100,0000001340,000000000000100388,0010,1879.88,EA,20221003,20241216
100,0000001341,000000000000100245,0003,309.757,EA,20241230,20240817
100,0000001342,000000000000100046,0010,903.075,EA,20231220,20240824
100,0000001343,000000000000100070,0005,1993.498,EA,20241019,20220919
100,0000001344,000000000000100366,0005,1445.236,EA,20230803,20240505
100,0000001345,000000000000100020,0007,1396.105,EA,20220227,20240604
100,0000001346,000000000000100395,0002,1346.98,EA,20241008,20230726
100,0000001347,000000000000100032,0004,1907.494,EA,20230521,20220207
100,0000001348,000000000000100164,0003,176.44,EA,20240303,20241017
100,0000001349,000000000000100095,0006,1744.128,EA,20240518,20230518
100,0000001350,000000000000100094,0010,1898.739,EA,20221019,20230510
100,0000001351,000000000000100299,0006,976.854,EA,20230326,20220915
100,0000001352,000000000000100157,0004,900.786,EA,20240130,20231012
100,0000001353,000000000000100356,0009,1159.337,EA,20230810,20230724
100,0000001354,000000000000100027,0002,1068.558,EA,20240822,20221025
100,0000001355,000000000000100295,0003,927.406,EA,20230329,20220906
100,0000001356,000000000000100355,0001,161.731,EA,20230623,20220201
100,0000001357,000000000000100449,0008,1514.237,EA,20240823,20241120
100,0000001358,000000000000100477,0007,582.788,EA,20230208,20230125
100,0000001359,000000000000100492,0004,1182.85,EA,20230405,20231116
100,0000001360,000000000000100493,0006,284.386,EA,20220720,20240614
100,0000001361,000000000000100272,0008,1178.49,EA,20240425,20241225
100,0000001362,000000000000100304,0004,1625.698,EA,20220314,20240823
100,0000001363,000000000000100051,0003,971.079,EA,20220608,20221018
100,0000001364,000000000000100214,0008,1157.0,EA,20221226,20240126
100,0000001365,000000000000100407,0007,1511.856,EA,20231216,20241129
100,0000001366,000000000000100341,0009,719.546,EA,20220211,20230724
100,0000001367,000000000000100330,0007,144.664,EA,20220516,20220204
100,0000001368,000000000000100449,0008,1496.749,EA,20220810,20220331
100,0000001369,000000000000100135,0005,842.197,EA,20240430,20230328
100,0000001370,000000000000100399,0001,601.047,EA,20230909,20241021
100,0000001371,000000000000100421,0002,976.555,EA,20240303,20240605
100,0000001372,000000000000100450,0010,1983.497,EA,20220320,20241122
100,0000001373,000000000000100082,0008,1864.917,EA,20231124,20220423
100,0000001374,000000000000100155,0006,1096.102,EA,20220825,20220217
100,0000001375,000000000000100172,0009,1644.448,EA,20230415,20240723
100,0000001376,000000000000100231,0005,698.486,EA,20230926,20221126
100,0000001377,000000000000100087,0001,1951.71,EA,20240119,20221027
100,0000001378,000000000000100440,0009,23.43,EA,20240413,20240111
100,0000001379,000000000000100142,0002,391.757,EA,20240601,20230602
100,0000001380,000000000000100048,0008,895.268,EA,20241215,20231212
100,0000001381,000000000000100236,0004,1347.979,EA,20230328,20220815
100,0000001382,000000000000100157,0001,1580.368,EA,20230211,20240503
100,0000001383,000000000000100199,0001,1227.945,EA,20220413,20220302
100,0000001384,000000000000100362,0005,622.935,EA,20230928,20241212
100,0000001385,000000000000100451,0008,727.287,EA,20220722,20230827
100,0000001386,000000000000100043,0010,818.096,EA,20220321,20221219
100,0000001387,000000000000100022,0006,541.585,EA,20220509,20231220
100,0000001388,000000000000100000,0003,401.597,EA,20240421,20240415
100,0000001389,000000000000100126,0005,397.522,EA,20220624,20240618
100,0000001390,000000000000100238,0003,313.89,EA,20240628,20220416
100,0000001391,000000000000100092,0006,1003.17,EA,20220422,20220814
100,0000001392,000000000000100359,0010,1797.137,EA,20231227,20220511
100,0000001393,000000000000100362,0008,832.438,EA,20221020,20241115
100,0000001394,000000000000100068,0008,236.329,EA,20240104,20230420
100,0000001395,000000000000100385,0004,749.164,EA,20221230,20230527
100,0000001396,000000000000100308,0001,1849.3,EA,20230612,20240809
100,0000001397,000000000000100218,0009,1956.37,EA,20220708,20221011
100,0000001398,000000000000100177,0002,853.808,EA,20220315,20240123
100,0000001399,000000000000100458,0005,870.077,EA,20240222,20240724
100,0000001400,000000000000100218,0001,998.514,EA,20220302,20240720
100,0000001401,000000000000100214,0004,1094.08,EA,20230930,20231018
100,0000001402,000000000000100233,0008,1504.58,EA,20230128,20240830
100,0000001403,000000000000100287,0006,1855.758,EA,20230623,20240410
100,0000001404,000000000000100150,0005,237.222,EA,20231231,20231025
100,0000001405,000000000000100408,0005,191.995,EA,20231115,20220914
100,0000001406,000000000000100414,0003,1773.748,EA,20241130,20230225
100,0000001407,000000000000100215,0010,1859.12,EA,20231215,20230627
100,0000001408,000000000000100093,0001,206.428,EA,20220322,20240205
100,0000001409,000000000000100364,0005,193.282,EA,20230124,20220208
100,0000001410,000000000000100126,0001,399.249,EA,20220910,20231015
100,0000001411,000000000000100039,0009,1224.928,EA,20220511,20241010
100,0000001412,000000000000100387,0005,1113.486,EA,20240204,20220630
100,0000001413,000000000000100469,0005,340.086,EA,20230930,20240419
100,0000001414,000000000000100263,0010,122.345,EA,20240825,20240801
100,0000001415,000000000000100009,0010,157.178,EA,20230313,20220817
100,0000001416,000000000000100195,0002,1633.298,EA,20230905,20231118
100,0000001417,000000000000100346,0010,103.08,EA,20230821,20220823
100,0000001418,000000000000100438,0002,543.706,EA,20221101,20220211
100,0000001419,000000000000100083,0006,964.684,EA,20221209,20240310
100,0000001420,000000000000100396,0005,1774.08,EA,20240719,20230323
100,0000001421,000000000000100198,0002,173.406,EA,20240216,20240128
100,0000001422,000000000000100001,0008,322.184,EA,20231120,20230430
100,0000001423,000000000000100462,0007,451.345,EA,20230201,20220404
100,0000001424,000000000000100245,0008,1489.89,EA,20230327,20230108
100,0000001425,000000000000100436,0002,1793.327,EA,20230331,20230207
100,0000001426,000000000000100353,0009,1034.299,EA,20220425,20240404
100,0000001427,000000000000100017,0010,1216.759,EA,20230213,20231001
100,0000001428,000000000000100337,0005,752.226,EA,20220428,20220912
100,0000001429,000000000000100359,0009,1031.883,EA,20220123,20241203
100,0000001430,000000000000100453,0003,1252.816,EA,20241206,20230428
100,0000001431,000000000000100286,0008,1317.689,EA,20220115,20230127
100,0000001432,000000000000100036,0004,303.521,EA,20221204,20241202
100,0000001433,000000000000100233,0006,1534.769,EA,20220604,20230719
100,0000001434,000000000000100156,0009,438.247,EA,20231106,20230110
100,0000001435,000000000000100092,0002,403.087,EA,20220104,20241014
100,0000001436,000000000000100151,0007,1114.294,EA,20220109,20240428
100,0000001437,000000000000100451,0005,786.769,EA,20240513,20230511
100,0000001438,000000000000100144,0006,250.037,EA,20240806,20241201
100,0000001439,000000000000100169,0009,1968.46,EA,20230627,20230720
100,0000001440,000000000000100016,0002,1822.675,EA,20230820,20220606
100,0000001441,000000000000100149,0008,1419.89,EA,20230731,20220916
100,0000001442,000000000000100417,0008,1017.01,EA,20220224,20240427
100,0000001443,000000000000100262,0008,1201.586,EA,20230912,20221229
100,0000001444,000000000000100491,0004,1781.341,EA,20230606,20220829
100,0000001445,000000000000100264,0009,1685.533,EA,20220103,20220810
100,0000001446,000000000000100364,0010,1683.879,EA,20240321,20221128
100,0000001447,000000000000100214,0002,1398.758,EA,20240104,20220414
100,0000001448,000000000000100401,0008,1879.44,EA,20240707,20220906
100,0000001449,000000000000100010,0008,753.903,EA,20231125,20230727
100,0000001450,000000000000100238,0009,225.642,EA,20230301,20230518
100,0000001451,000000000000100313,0008,1764.825,EA,20240616,20240301
100,0000001452,000000000000100251,0008,530.974,EA,20220611,20240205
100,0000001453,000000000000100449,0003,640.813,EA,20240308,20230619
100,0000001454,000000000000100261,0007,1748.269,EA,20240405,20240116
100,0000001455,000000000000100328,0002,980.52,EA,20221212,20240306
100,0000001456,000000000000100429,0009,1160.11,EA,20220720,20240702
100,0000001457,000000000000100144,0003,716.457,EA,20240311,20230831
100,0000001458,000000000000100061,0008,969.04,EA,20221014,20230716
100,0000001459,000000000000100408,0007,84.404,EA,20220924,20241128
100,0000001460,000000000000100285,0005,1242.369,EA,20220128,20231117
100,0000001461,000000000000100055,0007,654.028,EA,20220626,20240929
100,0000001462,000000000000100063,0003,1200.931,EA,20220924,20220205
100,0000001463,000000000000100007,0004,713.281,EA,20230705,20231128
100,0000001464,000000000000100127,0005,1211.609,EA,20230705,20241031
100,0000001465,000000000000100316,0008,545.578,EA,20240414,20230715
100,0000001466,000000000000100074,0002,1394.394,EA,20220214,20220402
100,0000001467,000000000000100454,0008,1111.846,EA,20230411,20230106
100,0000001468,000000000000100479,0003,1387.312,EA,20240416,20220209
100,0000001469,000000000000100180,0004,1065.793,EA,20231229,20230715
100,0000001470,000000000000100140,0002,1712.078,EA,20231229,20220212
100,0000001471,000000000000100056,0010,122.716,EA,20221116,20231112
100,0000001472,000000000000100365,0009,323.937,EA,20240824,20230624
100,0000001473,000000000000100445,0010,876.944,EA,20230926,20231204
100,0000001474,000000000000100462,0010,53.738,EA,20230609,20240107
100,0000001475,000000000000100329,0006,140.63,EA,20230929,20240206
100,0000001476,000000000000100191,0006,1388.092,EA,20230519,20240916
100,0000001477,000000000000100206,0001,291.421,EA,20240218,20220503
100,0000001478,000000000000100399,0001,1627.257,EA,20230103,20240713
100,0000001479,000000000000100451,0008,1073.403,EA,20240219,20230918
100,0000001480,000000000000100199,0006,20.008,EA,20240123,20220113
100,0000001481,000000000000100415,0002,398.358,EA,20240501,20241107
100,0000001482,000000000000100432,0006,1079.648,EA,20240117,20240518
100,0000001483,000000000000100209,0002,1666.871,EA,20240621,20240428
100,0000001484,000000000000100202,0007,868.721,EA,20230319,20231220
100,0000001485,000000000000100401,0001,1221.906,EA,20230226,20230224
100,0000001486,000000000000100085,0009,1703.034,EA,20220404,20220206
100,0000001487,000000000000100465,0001,1903.75,EA,20240805,20240428
100,0000001488,000000000000100367,0008,791.784,EA,20220108,20230706
100,0000001489,000000000000100363,0008,1555.472,EA,20230130,20240224
100,0000001490,000000000000100108,0007,990.965,EA,20230706,20230805
100,0000001491,000000000000100346,0005,82.762,EA,20220416,20240514
100,0000001492,000000000000100422,0004,799.646,EA,20220907,20240617
100,0000001493,000000000000100096,0005,1393.089,EA,20230905,20240513
100,0000001494,000000000000100367,0006,295.64,EA,20231007,20230830
100,0000001495,000000000000100300,0007,605.361,EA,20230720,20230515
100,0000001496,000000000000100155,0003,1013.03,EA,20230623,20230912
100,0000001497,000000000000100034,0009,223.684,EA,20221006,20220421
100,0000001498,000000000000100261,0008,1608.772,EA,20240524,20240110
100,0000001499,000000000000100081,0006,1238.931,EA,20240711,20240524
100,0000001500,000000000000100003,0008,1658.686,EA,20220829,20230618
100,0000001501,000000000000100307,0010,1907.26,EA,20241006,20240318
100,0000001502,000000000000100043,0006,507.412,EA,20231111,20231104
100,0000001503,000000000000100444,0009,1685.098,EA,20230814,20230314
100,0000001504,000000000000100125,0005,1846.462,EA,20230106,20240804
100,0000001505,000000000000100258,0007,430.251,EA,20231028,20220621
100,0000001506,000000000000100341,0008,908.878,EA,20220830,20240930
100,0000001507,000000000000100224,0006,659.796,EA,20240704,20230322
100,0000001508,000000000000100010,0001,80.627,EA,20240416,20230402
100,0000001509,000000000000100420,0010,437.062,EA,20240603,20241122
100,0000001510,000000000000100389,0004,400.306,EA,20220117,20231106
100,0000001511,000000000000100144,0006,1273.692,EA,20221123,20231116
100,0000001512,000000000000100418,0002,1946.749,EA,20220416,20220107
100,0000001513,000000000000100361,0006,1039.769,EA,20220115,20220302
100,0000001514,000000000000100322,0001,1836.964,EA,20240710,20240827
100,0000001515,000000000000100492,0003,188.938,EA,20240511,20240209
100,0000001516,000000000000100119,0010,1772.055,EA,20220721,20240104
100,0000001517,000000000000100428,0002,1761.651,EA,20241121,20221211
100,0000001518,000000000000100071,0006,1353.89,EA,20230226,20230303
100,0000001519,000000000000100306,0008,1836.565,EA,20241023,20241204
100,0000001520,000000000000100017,0003,561.266,EA,20220801,20241224
100,0000001521,000000000000100235,0007,981.123,EA,20240402,20220501
100,0000001522,000000000000100367,0003,1058.294,EA,20220929,20240104
100,0000001523,000000000000100203,0004,948.097,EA,20240215,20221228
100,0000001524,000000000000100254,0006,1596.855,EA,20230414,20220723
100,0000001525,000000000000100421,0004,853.48,EA,20230414,20230518
100,0000001526,000000000000100352,0005,387.474,EA,20230525,20220311
100,0000001527,000000000000100370,0003,421.627,EA,20220721,20220501
100,0000001528,000000000000100037,0008,1829.346,EA,20240427,20240729
100,0000001529,000000000000100210,0004,212.378,EA,20241012,20221024
100,0000001530,000000000000100432,0008,1885.067,EA,20221125,20220626
100,0000001531,000000000000100080,0008,1243.302,EA,20220910,20230330
100,0000001532,000000000000100070,0002,1263.739,EA,20230504,20240925
100,0000001533,000000000000100024,0002,1296.577,EA,20230326,20240606
100,0000001534,000000000000100158,0009,1152.79,EA,20230104,20230424
100,0000001535,000000000000100471,0007,1996.959,EA,20220730,20230527
100,0000001536,000000000000100249,0007,937.06,EA,20220806,20241206
100,0000001537,000000000000100253,0005,1131.988,EA,20240912,20230426
100,0000001538,000000000000100083,0002,150.069,EA,20240420,20230420
100,0000001539,000000000000100033,0004,1102.084,EA,20231125,20220222
100,0000001540,000000000000100211,0007,87.817,EA,20230202,20221203
100,0000001541,000000000000100279,0008,660.381,EA,20220906,20230512
100,0000001542,000000000000100396,0006,1128.326,EA,20220629,20230808
100,0000001543,000000000000100249,0006,1740.869,EA,20220503,20230710
100,0000001544,000000000000100361,0008,1113.574,EA,20241223,20240207
100,0000001545,000000000000100417,0005,399.58,EA,20231204,20220907
100,0000001546,000000000000100490,0008,1218.693,EA,20230704,20240312
100,0000001547,000000000000100445,0008,1642.401,EA,20230617,20240331
100,0000001548,000000000000100116,0004,1112.925,EA,20221224,20220106
100,0000001549,000000000000100209,0005,250.585,EA,20220117,20240901
100,0000001550,000000000000100269,0003,1419.818,EA,20230919,20221105
100,0000001551,000000000000100257,0002,1603.233,EA,20241114,20230825
100,0000001552,000000000000100492,0004,824.649,EA,20231228,20230319
100,0000001553,000000000000100170,0002,1749.572,EA,20240529,20221221
100,0000001554,000000000000100287,0004,1850.097,EA,20220401,20231118
100,0000001555,000000000000100011,0010,856.091,EA,20220603,20230721
100,0000001556,000000000000100000,0001,1683.971,EA,20230127,20220307
100,0000001557,000000000000100289,0006,81.709,EA,20220530,20240404
100,0000001558,000000000000100200,0006,1319.526,EA,20240718,20221119
100,0000001559,000000000000100040,0006,706.504,EA,20220303,20241214
100,0000001560,000000000000100069,0001,1405.216,EA,20220122,20220924
100,0000001561,000000000000100153,0003,1090.421,EA,20220209,20241106
100,0000001562,000000000000100103,0010,769.4,EA,20220916,20240407
100,0000001563,000000000000100361,0008,555.494,EA,20230528,20230105
100,0000001564,000000000000100463,0002,779.367,EA,20241012,20230501
100,0000001565,000000000000100105,0008,464.054,EA,20230909,20240610
100,0000001566,000000000000100178,0002,1997.879,EA,20240526,20240805
100,0000001567,000000000000100157,0001,888.309,EA,20241025,20240130
100,0000001568,000000000000100171,0001,1458.595,EA,20240505,20221223
100,0000001569,000000000000100485,0010,474.899,EA,20220927,20220917
100,0000001570,000000000000100386,0010,1472.701,EA,20240506,20240926
100,0000001571,000000000000100446,0007,1572.748,EA,20220124,20240607
100,0000001572,000000000000100343,0006,102.708,EA,20230630,20221003
100,0000001573,000000000000100159,0002,318.04,EA,20240706,20220621
100,0000001574,000000000000100150,0004,433.684,EA,20230227,20240822
100,0000001575,000000000000100300,0004,465.131,EA,20241208,20241112
100,0000001576,000000000000100003,0003,32.442,EA,20220427,20241019
100,0000001577,000000000000100112,0010,359.574,EA,20220325,20231218
100,0000001578,000000000000100303,0003,1944.904,EA,20230605,20220204
100,0000001579,000000000000100001,0010,98.796,EA,20231215,20230511
100,0000001580,000000000000100437,0002,365.721,EA,20230614,20221224
100,0000001581,000000000000100239,0008,12.237,EA,20230409,20231011
100,0000001582,000000000000100338,0001,1037.584,EA,20240408,20221101
100,0000001583,000000000000100375,0001,157.374,EA,20220906,20230703
100,0000001584,000000000000100254,0009,1906.396,EA,20220408,20240625
100,0000001585,000000000000100497,0008,947.026,EA,20241019,20240729
100,0000001586,000000000000100138,0008,488.302,EA,20230327,20230527
100,0000001587,000000000000100090,0003,1374.612,EA,20230609,20220120
100,0000001588,000000000000100336,0004,1019.112,EA,20240917,20230509
100,0000001589,000000000000100097,0003,1472.701,EA,20221102,20230407
100,0000001590,000000000000100260,0007,1275.401,EA,20230321,20240719
100,0000001591,000000000000100060,0005,553.637,EA,20241221,20240627
100,0000001592,000000000000100097,0005,16.929,EA,20230131,20230703
100,0000001593,000000000000100250,0007,1633.93,EA,20231027,20230123
100,0000001594,000000000000100414,0001,1477.354,EA,20230606,20220820
100,0000001595,000000000000100236,0005,1208.039,EA,20240607,20230516
100,0000001596,000000000000100300,0003,1952.055,EA,20240331,20231022
100,0000001597,000000000000100035,0005,341.757,EA,20220319,20221211
100,0000001598,000000000000100489,0004,1872.704,EA,20240210,20220228
100,0000001599,000000000000100290,0002,774.21,EA,20240626,20241113
100,0000001600,000000000000100009,0003,1893.067,EA,20230831,20220906
100,0000001601,000000000000100051,0008,862.234,EA,20230315,20231225
100,0000001602,000000000000100102,0006,615.51,EA,20240123,20240425
100,0000001603,000000000000100474,0004,1010.56,EA,20230704,20230418
100,0000001604,000000000000100248,0009,90.716,EA,20220602,20230319
100,0000001605,000000000000100468,0001,134.629,EA,20220520,20240413
100,0000001606,000000000000100385,0007,1948.569,EA,20240728,20240412
100,0000001607,000000000000100343,0004,1475.035,EA,20240908,20230225
100,0000001608,000000000000100447,0002,872.087,EA,20221026,20220821
100,0000001609,000000000000100335,0001,1106.907,EA,20221023,20240102
100,0000001610,000000000000100260,0010,1783.059,EA,20241017,20240513
100,0000001611,000000000000100365,0009,495.133,EA,20220119,20230402
100,0000001612,000000000000100287,0005,1832.693,EA,20240703,20240302
100,0000001613,000000000000100489,0001,1436.691,EA,20220806,20220820
100,0000001614,000000000000100335,0001,1527.259,EA,20240824,20220912
100,0000001615,000000000000100125,0004,1597.137,EA,20230102,20240310
100,0000001616,000000000000100384,0008,910.477,EA,20231002,20240917
100,0000001617,000000000000100415,0001,1184.527,EA,20220727,20230107
100,0000001618,000000000000100166,0008,312.568,EA,20230419,20240720
100,0000001619,000000000000100195,0003,272.431,EA,20231023,20230707
100,0000001620,000000000000100442,0005,404.972,EA,20241201,20231206
100,0000001621,000000000000100020,0002,1534.811,EA,20220118,20231111
100,0000001622,000000000000100478,0001,646.428,EA,20230809,20220919
100,0000001623,000000000000100120,0010,718.922,EA,20220422,20230121
100,0000001624,000000000000100139,0005,1353.06,EA,20240511,20230919
100,0000001625,000000000000100129,0008,365.207,EA,20241006,20241223
100,0000001626,000000000000100310,0002,1229.536,EA,20221213,20240626
100,0000001627,000000000000100196,0009,1775.035,EA,20241005,20220613
100,0000001628,000000000000100301,0001,1231.638,EA,20221213,20220706
100,0000001629,000000000000100449,0008,1010.958,EA,20231011,20230818
100,0000001630,000000000000100064,0007,101.824,EA,20220226,20220930
100,0000001631,000000000000100075,0007,1200.825,EA,20240317,20240330
100,0000001632,000000000000100474,0003,1967.414,EA,20230402,20240325
100,0000001633,000000000000100452,0010,1545.63,EA,20230922,20230222
100,0000001634,000000000000100313,0003,263.471,EA,20221107,20240401
100,0000001635,000000000000100443,0006,1920.2,EA,20230604,20221106
100,0000001636,000000000000100350,0007,75.109,EA,20230113,20230426
100,0000001637,000000000000100239,0009,852.854,EA,20241220,20220914
100,0000001638,000000000000100261,0010,1702.03,EA,20241213,20230504
100,0000001639,000000000000100381,0002,774.465,EA,20230731,20240913
100,0000001640,000000000000100020,0005,1744.93,EA,20240205,20240625
100,0000001641,000000000000100074,0006,802.426,EA,20230920,20230211
100,0000001642,000000000000100384,0009,1901.066,EA,20230113,20220821
100,0000001643,000000000000100201,0002,152.355,EA,20220810,20230315
100,0000001644,000000000000100261,0008,246.466,EA,20230823,20221217
100,0000001645,000000000000100043,0005,1252.806,EA,20240617,20230924
100,0000001646,000000000000100085,0005,1134.472,EA,20220218,20220924
100,0000001647,000000000000100478,0007,563.212,EA,20220811,20230306
100,0000001648,000000000000100157,0003,1252.0,EA,20240903,20220507
100,0000001649,000000000000100376,0010,1858.495,EA,20230220,20220717
100,0000001650,000000000000100245,0010,1278.433,EA,20220210,20230720
100,0000001651,000000000000100417,0001,1673.632,EA,20230517,20220323
100,0000001652,000000000000100400,0010,1099.575,EA,20230829,20240421
100,0000001653,000000000000100036,0009,1082.279,EA,20220730,20231204
100,0000001654,000000000000100453,0001,35.144,EA,20220522,20220713
100,0000001655,000000000000100363,0005,445.847,EA,20230903,20240103
100,0000001656,000000000000100477,0005,14.109,EA,20231021,20230428
100,0000001657,000000000000100230,0008,199.93,EA,20231107,20230914
100,0000001658,000000000000100036,0003,1533.41,EA,20240421,20220813
100,0000001659,000000000000100036,0007,1806.899,EA,20241017,20220907
100,0000001660,000000000000100437,0006,483.608,EA,20220227,20231002
100,0000001661,000000000000100120,0009,766.809,EA,20231208,20240328
100,0000001662,000000000000100171,0008,75.658,EA,20221226,20220503
100,0000001663,000000000000100320,0007,1841.076,EA,20241121,20230711
100,0000001664,000000000000100268,0008,1064.673,EA,20240114,20241008
100,0000001665,000000000000100153,0005,796.021,EA,20220902,20240816
100,0000001666,000000000000100034,0008,1775.752,EA,20231106,20230713
100,0000001667,000000000000100258,0006,684.732,EA,20220929,20230407
100,0000001668,000000000000100382,0003,1038.734,EA,20240818,20220330
100,0000001669,000000000000100433,0006,470.234,EA,20240706,20240303
100,0000001670,000000000000100121,0006,609.626,EA,20220706,20241129
100,0000001671,000000000000100123,0010,458.133,EA,20230201,20240210
100,0000001672,000000000000100119,0010,521.203,EA,20220529,20230129
100,0000001673,000000000000100282,0009,334.889,EA,20221223,20220906
100,0000001674,000000000000100081,0003,1247.277,EA,20220613,20230618
100,0000001675,000000000000100143,0005,348.368,EA,20220817,20220717
100,0000001676,000000000000100199,0006,30.002,EA,20220730,20230124
100,0000001677,000000000000100469,0006,1060.501,EA,20220603,20230629
100,0000001678,000000000000100013,0010,962.733,EA,20230914,20221220
100,0000001679,000000000000100311,0006,1916.34,EA,20221214,20240220
100,0000001680,000000000000100061,0005,1640.427,EA,20230918,20220104
100,0000001681,000000000000100183,0005,776.686,EA,20220909,20241118
100,0000001682,000000000000100389,0006,609.385,EA,20220916,20241212
100,0000001683,000000000000100478,0002,86.083,EA,20230930,20240208
100,0000001684,000000000000100422,0002,305.392,EA,20220907,20231128
100,0000001685,000000000000100405,0002,1036.243,EA,20220114,20230128
100,0000001686,000000000000100412,0006,266.814,EA,20230615,20220205
100,0000001687,000000000000100310,0009,1820.974,EA,20220313,20240718
100,0000001688,000000000000100395,0010,875.77,EA,20240401,20221219
100,0000001689,000000000000100475,0006,986.603,EA,20220730,20240803
100,0000001690,000000000000100356,0010,916.178,EA,20231109,20240421
100,0000001691,000000000000100425,0007,980.25,EA,20240808,20221226
100,0000001692,000000000000100150,0006,107.174,EA,20230714,20221130
100,0000001693,000000000000100395,0001,186.901,EA,20240719,20231214
100,0000001694,000000000000100454,0007,613.765,EA,20220131,20220807
100,0000001695,000000000000100416,0006,1711.306,EA,20241217,20230424
100,0000001696,000000000000100256,0006,337.112,EA,20230816,20221004
100,0000001697,000000000000100116,0001,102.452,EA,20231016,20221107
100,0000001698,000000000000100038,0002,828.945,EA,20220819,20231116
100,0000001699,000000000000100341,0004,1035.037,EA,20231028,20230907
100,0000001700,000000000000100041,0003,1422.264,EA,20221216,20240208
100,0000001701,000000000000100345,0004,1857.974,EA,20221223,20240728
100,0000001702,000000000000100358,0010,148.462,EA,20241101,20241009
100,0000001703,000000000000100313,0006,1244.286,EA,20220823,20230503
100,0000001704,000000000000100347,0008,27.406,EA,20230607,20241111
100,0000001705,000000000000100350,0001,1599.924,EA,20240702,20220321
100,0000001706,000000000000100359,0006,158.228,EA,20240408,20221222
100,0000001707,000000000000100423,0007,1631.72,EA,20220513,20231012
100,0000001708,000000000000100407,0010,1022.38,EA,20220710,20240730
100,0000001709,000000000000100086,0004,206.276,EA,20240902,20230304
100,0000001710,000000000000100372,0001,1503.026,EA,20240321,20220311
100,0000001711,000000000000100212,0006,1181.524,EA,20240415,20240201
100,0000001712,000000000000100037,0002,1193.055,EA,20221107,20240211
100,0000001713,000000000000100451,0008,222.263,EA,20221201,20231231
100,0000001714,000000000000100183,0008,1937.374,EA,20221117,20231011
100,0000001715,000000000000100178,0004,427.743,EA,20240625,20220321
