MANDT,KOKRS,PESSION,KUNNR,MATNR,VKORG,WERKS,PESSION2,GJAHR,VV010,TWAER
100,1000,0000000996,0000000088,000000000000100471,2000,0008,012,2024,7774.83,EUR
100,1000,0000000997,0000000489,000000000000100273,2000,0006,001,2023,4532.64,EUR
100,1000,0000000998,0000000083,000000000000100364,1000,0008,002,2024,9594.4,EUR
100,1000,0000000999,0000000225,000000000000100361,1000,0005,003,2023,1157.45,EUR
100,1000,0000001000,0000000493,000000000000100044,2000,0007,004,2024,5357.24,EUR
100,1000,0000001001,0000000358,000000000000100231,2000,0010,005,2023,5300.75,EUR
100,1000,0000001002,0000000135,000000000000100069,1000,0009,006,2024,6787.6,EUR
100,1000,0000001003,0000000473,000000000000100207,2000,0006,007,2023,5356.32,EUR
100,1000,0000001004,0000000420,000000000000100110,1000,0010,008,2024,9157.75,EUR
100,1000,0000001005,0000000100,000000000000100175,2000,0006,009,2023,8335.68,EUR
100,1000,0000001006,0000000126,000000000000100480,1000,0001,010,2024,5722.12,EUR
100,1000,0000001007,0000000234,000000000000100000,2000,0004,011,2023,7401.08,EUR
100,1000,0000001008,0000000238,000000000000100497,2000,0010,012,2024,2634.96,EUR
100,1000,0000001009,0000000022,000000000000100236,1000,0005,001,2023,2587.79,EUR
100,1000,0000001010,0000000128,000000000000100120,2000,0008,002,2024,2319.2,EUR
100,1000,0000001011,0000000195,000000000000100157,1000,0006,003,2023,8959.42,EUR
100,1000,0000001012,0000000204,000000000000100219,1000,0010,004,2024,6116.45,EUR
100,1000,0000001013,0000000030,000000000000100095,2000,0001,005,2023,7745.19,EUR
100,1000,0000001014,0000000021,000000000000100291,2000,0010,006,2024,9586.23,EUR
100,1000,0000001015,0000000040,000000000000100004,2000,0009,007,2023,2283.69,EUR
100,1000,0000001016,0000000250,000000000000100167,1000,0004,008,2024,4093.46,EUR
100,1000,0000001017,0000000296,000000000000100419,1000,0010,009,2023,7403.59,EUR
100,1000,0000001018,0000000113,000000000000100313,2000,0004,010,2024,3826.0,EUR
100,1000,0000001019,0000000009,000000000000100117,2000,0007,011,2023,1501.2,EUR
100,1000,0000001020,0000000407,000000000000100064,1000,0003,012,2024,9538.14,EUR
100,1000,0000001021,0000000481,000000000000100188,1000,0006,001,2023,2314.45,EUR
100,1000,0000001022,0000000257,000000000000100239,1000,0005,002,2024,6543.03,EUR
100,1000,0000001023,0000000042,000000000000100448,1000,0009,003,2023,8759.56,EUR
100,1000,0000001024,0000000127,000000000000100336,1000,0005,004,2024,4873.27,EUR
100,1000,0000001025,0000000499,000000000000100298,1000,0007,005,2023,9075.47,EUR
100,1000,0000001026,0000000454,000000000000100390,1000,0001,006,2024,6794.62,EUR
100,1000,0000001027,0000000149,000000000000100108,1000,0007,007,2023,5481.26,EUR
100,1000,0000001028,0000000354,000000000000100279,1000,0004,008,2024,3322.74,EUR
100,1000,0000001029,0000000362,000000000000100252,2000,0003,009,2023,4666.03,EUR
100,1000,0000001030,0000000393,000000000000100359,2000,0001,010,2024,2189.2,EUR
100,1000,0000001031,0000000149,000000000000100245,1000,0009,011,2023,7205.33,EUR
100,1000,0000001032,0000000435,000000000000100080,2000,0006,012,2024,9158.28,EUR
100,1000,0000001033,0000000230,000000000000100387,1000,0010,001,2023,2570.64,EUR
100,1000,0000001034,0000000306,000000000000100052,2000,0010,002,2024,9792.77,EUR
100,1000,0000001035,0000000466,000000000000100343,2000,0001,003,2023,3857.47,EUR
100,1000,0000001036,0000000361,000000000000100357,1000,0001,004,2024,5880.34,EUR
100,1000,0000001037,0000000181,000000000000100037,2000,0009,005,2023,6841.37,EUR
100,1000,0000001038,0000000417,000000000000100121,2000,0001,006,2024,4527.53,EUR
100,1000,0000001039,0000000492,000000000000100283,2000,0004,007,2023,6972.13,EUR
100,1000,0000001040,0000000083,000000000000100029,1000,0003,008,2024,3135.86,EUR
100,1000,0000001041,0000000395,000000000000100377,1000,0003,009,2023,2709.94,EUR
100,1000,0000001042,0000000423,000000000000100190,1000,0009,010,2024,3075.13,EUR
100,1000,0000001043,0000000010,000000000000100333,2000,0002,011,2023,1272.53,EUR
100,1000,0000001044,0000000384,000000000000100496,1000,0004,012,2024,5617.01,EUR
100,1000,0000001045,0000000394,000000000000100203,2000,0001,001,2023,7588.8,EUR
100,1000,0000001046,0000000097,000000000000100059,1000,0007,002,2024,3128.71,EUR
100,1000,0000001047,0000000273,000000000000100464,2000,0010,003,2023,7864.54,EUR
100,1000,0000001048,0000000373,000000000000100321,2000,0006,004,2024,681.15,EUR
100,1000,0000001049,0000000252,000000000000100485,2000,0007,005,2023,2702.33,EUR
100,1000,0000001050,0000000291,000000000000100342,1000,0009,006,2024,7966.62,EUR
100,1000,0000001051,0000000480,000000000000100480,1000,0009,007,2023,9721.31,EUR
100,1000,0000001052,0000000073,000000000000100127,1000,0008,008,2024,329.21,EUR
100,1000,0000001053,0000000101,000000000000100326,1000,0002,009,2023,4273.72,EUR
100,1000,0000001054,0000000205,000000000000100152,1000,0004,010,2024,8902.7,EUR
100,1000,0000001055,0000000105,000000000000100370,1000,0009,011,2023,6928.62,EUR
100,1000,0000001056,0000000243,000000000000100203,1000,0007,012,2024,8804.42,EUR
100,1000,0000001057,0000000028,000000000000100354,1000,0004,001,2023,7374.54,EUR
100,1000,0000001058,0000000317,000000000000100346,1000,0010,002,2024,3903.37,EUR
100,1000,0000001059,0000000437,000000000000100429,1000,0003,003,2023,9264.08,EUR
100,1000,0000001060,0000000257,000000000000100324,2000,0008,004,2024,1569.52,EUR
100,1000,0000001061,0000000139,000000000000100480,1000,0010,005,2023,7011.94,EUR
100,1000,0000001062,0000000142,000000000000100352,1000,0006,006,2024,2020.94,EUR
100,1000,0000001063,0000000349,000000000000100215,1000,0001,007,2023,6646.08,EUR
100,1000,0000001064,0000000289,000000000000100033,1000,0002,008,2024,1911.01,EUR
100,1000,0000001065,0000000016,000000000000100212,2000,0003,009,2023,6714.43,EUR
100,1000,0000001066,0000000358,000000000000100057,2000,0010,010,2024,633.22,EUR
100,1000,0000001067,0000000003,000000000000100156,1000,0010,011,2023,4889.06,EUR
100,1000,0000001068,0000000399,000000000000100110,2000,0005,012,2024,6761.56,EUR
100,1000,0000001069,0000000018,000000000000100457,2000,0010,001,2023,8219.52,EUR
100,1000,0000001070,0000000348,000000000000100048,1000,0007,002,2024,2574.72,EUR
100,1000,0000001071,0000000352,000000000000100030,2000,0007,003,2023,4240.01,EUR
100,1000,0000001072,0000000467,000000000000100271,1000,0004,004,2024,5167.63,EUR
100,1000,0000001073,0000000272,000000000000100496,1000,0009,005,2023,781.05,EUR
100,1000,0000001074,0000000115,000000000000100099,2000,0004,006,2024,3989.66,EUR
100,1000,0000001075,0000000459,000000000000100423,2000,0005,007,2023,9169.65,EUR
100,1000,0000001076,0000000085,000000000000100060,1000,0006,008,2024,3036.14,EUR
100,1000,0000001077,0000000231,000000000000100155,1000,0005,009,2023,9332.61,EUR
100,1000,0000001078,0000000156,000000000000100046,2000,0001,010,2024,7333.51,EUR
100,1000,0000001079,0000000386,000000000000100189,2000,0008,011,2023,4485.47,EUR
100,1000,0000001080,0000000499,000000000000100313,1000,0008,012,2024,4594.19,EUR
100,1000,0000001081,0000000078,000000000000100438,2000,0003,001,2023,4676.17,EUR
100,1000,0000001082,0000000127,000000000000100483,2000,0007,002,2024,9479.52,EUR
100,1000,0000001083,0000000181,000000000000100463,2000,0004,003,2023,911.21,EUR
100,1000,0000001084,0000000348,000000000000100085,1000,0009,004,2024,2945.97,EUR
100,1000,0000001085,0000000258,000000000000100334,2000,0003,005,2023,3858.66,EUR
100,1000,0000001086,0000000036,000000000000100006,2000,0004,006,2024,3553.13,EUR
100,1000,0000001087,0000000161,000000000000100122,1000,0008,007,2023,3118.63,EUR
100,1000,0000001088,0000000168,000000000000100385,1000,0005,008,2024,6793.78,EUR
100,1000,0000001089,0000000074,000000000000100243,1000,0002,009,2023,6772.16,EUR
100,1000,0000001090,0000000275,000000000000100237,1000,0006,010,2024,6116.24,EUR
100,1000,0000001091,0000000110,000000000000100308,2000,0008,011,2023,8672.22,EUR
100,1000,0000001092,0000000031,000000000000100345,1000,0005,012,2024,4626.6,EUR
100,1000,0000001093,0000000095,000000000000100137,1000,0008,001,2023,4466.36,EUR
100,1000,0000001094,0000000127,000000000000100116,1000,0001,002,2024,3267.7,EUR
100,1000,0000001095,0000000392,000000000000100393,2000,0005,003,2023,8814.49,EUR
100,1000,0000001096,0000000414,000000000000100178,1000,0001,004,2024,7203.55,EUR
100,1000,0000001097,0000000085,000000000000100316,1000,0003,005,2023,8207.32,EUR
100,1000,0000001098,0000000330,000000000000100219,2000,0009,006,2024,8245.66,EUR
100,1000,0000001099,0000000250,000000000000100089,2000,0010,007,2023,5254.17,EUR
100,1000,0000001100,0000000446,000000000000100315,1000,0005,008,2024,5013.88,EUR
100,1000,0000001101,0000000416,000000000000100424,1000,0002,009,2023,4052.54,EUR
100,1000,0000001102,0000000459,000000000000100408,2000,0007,010,2024,7084.85,EUR
100,1000,0000001103,0000000207,000000000000100336,1000,0007,011,2023,9756.49,EUR
100,1000,0000001104,0000000055,000000000000100233,2000,0008,012,2024,2075.52,EUR
100,1000,0000001105,0000000095,000000000000100354,2000,0009,001,2023,9369.01,EUR
100,1000,0000001106,0000000275,000000000000100115,1000,0002,002,2024,9719.42,EUR
100,1000,0000001107,0000000460,000000000000100129,2000,0009,003,2023,1861.69,EUR
100,1000,0000001108,0000000052,000000000000100387,1000,0002,004,2024,4111.32,EUR
100,1000,0000001109,0000000012,000000000000100137,1000,0004,005,2023,604.01,EUR
100,1000,0000001110,0000000308,000000000000100230,2000,0007,006,2024,6242.53,EUR
100,1000,0000001111,0000000173,000000000000100237,1000,0003,007,2023,3804.35,EUR
100,1000,0000001112,0000000421,000000000000100248,2000,0004,008,2024,4622.69,EUR
100,1000,0000001113,0000000370,000000000000100465,1000,0008,009,2023,1193.98,EUR
100,1000,0000001114,0000000310,000000000000100375,2000,0002,010,2024,5872.3,EUR
100,1000,0000001115,0000000416,000000000000100338,1000,0009,011,2023,4278.87,EUR
100,1000,0000001116,0000000072,000000000000100349,1000,0005,012,2024,3965.22,EUR
100,1000,0000001117,0000000273,000000000000100221,2000,0007,001,2023,8108.19,EUR
100,1000,0000001118,0000000082,000000000000100288,1000,0004,002,2024,1533.66,EUR
100,1000,0000001119,0000000208,000000000000100018,2000,0010,003,2023,3097.36,EUR
100,1000,0000001120,0000000103,000000000000100075,1000,0006,004,2024,1686.2,EUR
100,1000,0000001121,0000000444,000000000000100380,1000,0008,005,2023,2597.13,EUR
100,1000,0000001122,0000000130,000000000000100495,2000,0005,006,2024,7923.36,EUR
100,1000,0000001123,0000000202,000000000000100391,2000,0005,007,2023,2177.48,EUR
100,1000,0000001124,0000000105,000000000000100032,2000,0008,008,2024,9816.21,EUR
100,1000,0000001125,0000000427,000000000000100396,1000,0010,009,2023,8789.31,EUR
100,1000,0000001126,0000000483,000000000000100413,2000,0009,010,2024,8946.31,EUR
100,1000,0000001127,0000000343,000000000000100372,1000,0007,011,2023,2900.23,EUR
100,1000,0000001128,0000000115,000000000000100197,2000,0009,012,2024,4746.76,EUR
100,1000,0000001129,0000000027,000000000000100231,2000,0007,001,2023,9753.39,EUR
100,1000,0000001130,0000000411,000000000000100361,2000,0009,002,2024,4493.42,EUR
100,1000,0000001131,0000000340,000000000000100035,1000,0002,003,2023,2847.16,EUR
100,1000,0000001132,0000000312,000000000000100353,2000,0005,004,2024,5313.29,EUR
100,1000,0000001133,0000000423,000000000000100268,2000,0006,005,2023,2678.86,EUR
100,1000,0000001134,0000000362,000000000000100019,2000,0002,006,2024,9906.39,EUR
100,1000,0000001135,0000000012,000000000000100041,1000,0008,007,2023,6899.56,EUR
100,1000,0000001136,0000000306,000000000000100486,2000,0008,008,2024,7879.3,EUR
100,1000,0000001137,0000000175,000000000000100270,1000,0003,009,2023,2694.9,EUR
100,1000,0000001138,0000000063,000000000000100114,2000,0010,010,2024,523.01,EUR
100,1000,0000001139,0000000213,000000000000100033,2000,0001,011,2023,1455.27,EUR
100,1000,0000001140,0000000153,000000000000100454,2000,0002,012,2024,1054.24,EUR
100,1000,0000001141,0000000321,000000000000100242,1000,0009,001,2023,4698.38,EUR
100,1000,0000001142,0000000018,000000000000100339,1000,0005,002,2024,9972.42,EUR
100,1000,0000001143,0000000119,000000000000100015,1000,0007,003,2023,4046.99,EUR
100,1000,0000001144,0000000376,000000000000100259,1000,0002,004,2024,6562.83,EUR
100,1000,0000001145,0000000096,000000000000100466,2000,0005,005,2023,9286.45,EUR
100,1000,0000001146,0000000455,000000000000100358,1000,0001,006,2024,1193.32,EUR
100,1000,0000001147,0000000294,000000000000100197,1000,0003,007,2023,7617.26,EUR
100,1000,0000001148,0000000210,000000000000100409,1000,0001,008,2024,4645.93,EUR
100,1000,0000001149,0000000438,000000000000100026,1000,0001,009,2023,3286.78,EUR
100,1000,0000001150,0000000432,000000000000100226,1000,0010,010,2024,5873.11,EUR
100,1000,0000001151,0000000281,000000000000100082,2000,0003,011,2023,2507.17,EUR
100,1000,0000001152,0000000091,000000000000100005,2000,0008,012,2024,1659.49,EUR
100,1000,0000001153,0000000400,000000000000100300,2000,0007,001,2023,9574.56,EUR
100,1000,0000001154,0000000204,000000000000100384,2000,0004,002,2024,3951.04,EUR
100,1000,0000001155,0000000486,000000000000100481,1000,0003,003,2023,5867.35,EUR
100,1000,0000001156,0000000111,000000000000100215,1000,0010,004,2024,634.89,EUR
100,1000,0000001157,0000000079,000000000000100464,2000,0003,005,2023,3340.61,EUR
100,1000,0000001158,0000000049,000000000000100266,1000,0008,006,2024,8561.78,EUR
100,1000,0000001159,0000000003,000000000000100122,1000,0002,007,2023,6486.86,EUR
100,1000,0000001160,0000000484,000000000000100306,1000,0003,008,2024,673.98,EUR
100,1000,0000001161,0000000026,000000000000100181,2000,0007,009,2023,5840.39,EUR
100,1000,0000001162,0000000220,000000000000100446,1000,0005,010,2024,782.17,EUR
100,1000,0000001163,0000000268,000000000000100180,2000,0004,011,2023,7066.74,EUR
100,1000,0000001164,0000000186,000000000000100254,1000,0006,012,2024,5271.85,EUR
100,1000,0000001165,0000000039,000000000000100306,1000,0010,001,2023,376.3,EUR
100,1000,0000001166,0000000036,000000000000100102,2000,0001,002,2024,4319.53,EUR
100,1000,0000001167,0000000325,000000000000100090,2000,0004,003,2023,5286.23,EUR
100,1000,0000001168,0000000369,000000000000100459,2000,0005,004,2024,6744.58,EUR
100,1000,0000001169,0000000223,000000000000100185,2000,0006,005,2023,5787.04,EUR
100,1000,0000001170,0000000222,000000000000100057,2000,0002,006,2024,5435.86,EUR
100,1000,0000001171,0000000391,000000000000100139,1000,0005,007,2023,8075.18,EUR
100,1000,0000001172,0000000288,000000000000100478,2000,0009,008,2024,1897.09,EUR
100,1000,0000001173,0000000491,000000000000100223,2000,0005,009,2023,4818.84,EUR
100,1000,0000001174,0000000008,000000000000100369,2000,0004,010,2024,5753.7,EUR
100,1000,0000001175,0000000446,000000000000100471,1000,0008,011,2023,4170.5,EUR
100,1000,0000001176,0000000362,000000000000100477,1000,0006,012,2024,3244.12,EUR
100,1000,0000001177,0000000243,000000000000100333,1000,0006,001,2023,8258.78,EUR
100,1000,0000001178,0000000385,000000000000100183,2000,0002,002,2024,4512.82,EUR
100,1000,0000001179,0000000406,000000000000100274,2000,0009,003,2023,163.71,EUR
100,1000,0000001180,0000000262,000000000000100008,2000,0002,004,2024,3382.94,EUR
100,1000,0000001181,0000000466,000000000000100402,1000,0007,005,2023,7990.93,EUR
100,1000,0000001182,0000000438,000000000000100410,1000,0003,006,2024,4819.56,EUR
100,1000,0000001183,0000000178,000000000000100180,1000,0006,007,2023,1389.48,EUR
100,1000,0000001184,0000000104,000000000000100272,1000,0002,008,2024,8790.97,EUR
100,1000,0000001185,0000000405,000000000000100073,1000,0003,009,2023,4324.27,EUR
100,1000,0000001186,0000000487,000000000000100385,2000,0004,010,2024,6840.02,EUR
100,1000,0000001187,0000000243,000000000000100173,1000,0007,011,2023,9385.7,EUR
100,1000,0000001188,0000000260,000000000000100459,2000,0005,012,2024,7428.72,EUR
100,1000,0000001189,0000000166,000000000000100105,1000,0006,001,2023,2498.87,EUR
100,1000,0000001190,0000000011,000000000000100459,1000,0001,002,2024,4486.95,EUR
100,1000,0000001191,0000000074,000000000000100034,1000,0004,003,2023,7028.98,EUR
100,1000,0000001192,0000000252,000000000000100288,1000,0004,004,2024,3075.99,EUR
100,1000,0000001193,0000000196,000000000000100200,1000,0001,005,2023,3376.29,EUR
100,1000,0000001194,0000000474,000000000000100242,2000,0009,006,2024,2583.24,EUR
100,1000,0000001195,0000000216,000000000000100228,1000,0001,007,2023,2030.15,EUR
100,1000,0000001196,0000000173,000000000000100226,2000,0007,008,2024,2586.11,EUR
100,1000,0000001197,0000000010,000000000000100308,1000,0010,009,2023,1633.03,EUR
100,1000,0000001198,0000000019,000000000000100333,1000,0004,010,2024,5783.94,EUR
100,1000,0000001199,0000000008,000000000000100138,2000,0004,011,2023,5361.13,EUR
100,1000,0000001200,0000000317,000000000000100168,2000,0007,012,2024,1541.7,EUR
100,1000,0000001201,0000000297,000000000000100415,2000,0003,001,2023,5003.24,EUR
100,1000,0000001202,0000000357,000000000000100254,1000,0002,002,2024,6758.29,EUR
100,1000,0000001203,0000000227,000000000000100203,2000,0006,003,2023,1096.04,EUR
100,1000,0000001204,0000000327,000000000000100326,2000,0008,004,2024,5861.42,EUR
100,1000,0000001205,0000000462,000000000000100145,1000,0006,005,2023,9993.43,EUR
100,1000,0000001206,0000000413,000000000000100037,1000,0002,006,2024,258.22,EUR
100,1000,0000001207,0000000419,000000000000100495,1000,0006,007,2023,1352.51,EUR
100,1000,0000001208,0000000469,000000000000100074,1000,0007,008,2024,8700.28,EUR
100,1000,0000001209,0000000038,000000000000100418,1000,0004,009,2023,918.08,EUR
100,1000,0000001210,0000000189,000000000000100160,1000,0010,010,2024,5662.73,EUR
100,1000,0000001211,0000000459,000000000000100043,1000,0004,011,2023,4659.24,EUR
100,1000,0000001212,0000000321,000000000000100484,2000,0006,012,2024,3442.91,EUR
100,1000,0000001213,0000000205,000000000000100115,2000,0007,001,2023,4414.13,EUR
100,1000,0000001214,0000000027,000000000000100166,1000,0006,002,2024,865.24,EUR
100,1000,0000001215,0000000020,000000000000100209,2000,0001,003,2023,2612.82,EUR
100,1000,0000001216,0000000010,000000000000100145,1000,0009,004,2024,2849.39,EUR
100,1000,0000001217,0000000484,000000000000100383,2000,0003,005,2023,3634.02,EUR
100,1000,0000001218,0000000314,000000000000100205,1000,0010,006,2024,9010.97,EUR
100,1000,0000001219,0000000202,000000000000100240,1000,0009,007,2023,1764.58,EUR
100,1000,0000001220,0000000464,000000000000100041,1000,0004,008,2024,2714.21,EUR
100,1000,0000001221,0000000452,000000000000100486,1000,0003,009,2023,8277.27,EUR
100,1000,0000001222,0000000394,000000000000100254,2000,0005,010,2024,1146.27,EUR
100,1000,0000001223,0000000066,000000000000100333,2000,0003,011,2023,365.21,EUR
100,1000,0000001224,0000000447,000000000000100108,2000,0003,012,2024,5390.91,EUR
100,1000,0000001225,0000000052,000000000000100171,2000,0009,001,2023,4716.53,EUR
100,1000,0000001226,0000000389,000000000000100075,2000,0008,002,2024,7284.17,EUR
100,1000,0000001227,0000000307,000000000000100033,2000,0002,003,2023,1245.25,EUR
100,1000,0000001228,0000000016,000000000000100494,1000,0007,004,2024,3624.21,EUR
100,1000,0000001229,0000000185,000000000000100382,2000,0010,005,2023,5243.88,EUR
100,1000,0000001230,0000000405,000000000000100474,2000,0004,006,2024,5952.97,EUR
100,1000,0000001231,0000000007,000000000000100374,2000,0006,007,2023,2815.96,EUR
100,1000,0000001232,0000000223,000000000000100235,1000,0001,008,2024,7449.24,EUR
100,1000,0000001233,0000000122,000000000000100082,2000,0002,009,2023,4408.51,EUR
100,1000,0000001234,0000000390,000000000000100406,1000,0003,010,2024,4049.19,EUR
100,1000,0000001235,0000000472,000000000000100182,2000,0002,011,2023,4030.67,EUR
100,1000,0000001236,0000000291,000000000000100444,2000,0003,012,2024,8006.43,EUR
100,1000,0000001237,0000000010,000000000000100416,1000,0006,001,2023,6505.47,EUR
100,1000,0000001238,0000000296,000000000000100163,2000,0003,002,2024,3331.63,EUR
100,1000,0000001239,0000000236,000000000000100210,2000,0006,003,2023,738.29,EUR
100,1000,0000001240,0000000327,000000000000100028,1000,0009,004,2024,2613.42,EUR
100,1000,0000001241,0000000220,000000000000100436,2000,0006,005,2023,1176.64,EUR
100,1000,0000001242,0000000145,000000000000100349,1000,0002,006,2024,2937.34,EUR
100,1000,0000001243,0000000143,000000000000100024,2000,0003,007,2023,1335.49,EUR
100,1000,0000001244,0000000358,000000000000100437,1000,0008,008,2024,9366.12,EUR
100,1000,0000001245,0000000461,000000000000100467,2000,0009,009,2023,7491.55,EUR
100,1000,0000001246,0000000405,000000000000100320,2000,0008,010,2024,5572.71,EUR
100,1000,0000001247,0000000232,000000000000100041,2000,0001,011,2023,8216.03,EUR
100,1000,0000001248,0000000051,000000000000100247,2000,0004,012,2024,1963.23,EUR
100,1000,0000001249,0000000056,000000000000100192,2000,0001,001,2023,8120.35,EUR
100,1000,0000001250,0000000225,000000000000100040,2000,0002,002,2024,5716.07,EUR
100,1000,0000001251,0000000315,000000000000100321,2000,0003,003,2023,2490.57,EUR
100,1000,0000001252,0000000481,000000000000100043,1000,0003,004,2024,1834.69,EUR
100,1000,0000001253,0000000324,000000000000100336,1000,0003,005,2023,5799.52,EUR
100,1000,0000001254,0000000177,000000000000100050,2000,0010,006,2024,5383.29,EUR
100,1000,0000001255,0000000369,000000000000100360,2000,0007,007,2023,411.17,EUR
100,1000,0000001256,0000000374,000000000000100318,2000,0005,008,2024,4327.67,EUR
100,1000,0000001257,0000000167,000000000000100052,1000,0003,009,2023,4662.18,EUR
100,1000,0000001258,0000000261,000000000000100415,1000,0009,010,2024,8471.4,EUR
100,1000,0000001259,0000000419,000000000000100095,2000,0005,011,2023,1790.35,EUR
100,1000,0000001260,0000000218,000000000000100188,1000,0003,012,2024,6717.8,EUR
100,1000,0000001261,0000000402,000000000000100126,1000,0008,001,2023,9079.07,EUR
100,1000,0000001262,0000000222,000000000000100437,2000,0008,002,2024,5749.01,EUR
100,1000,0000001263,0000000298,000000000000100464,2000,0005,003,2023,9619.22,EUR
100,1000,0000001264,0000000249,000000000000100054,2000,0006,004,2024,4574.76,EUR
100,1000,0000001265,0000000433,000000000000100469,2000,0003,005,2023,6869.65,EUR
100,1000,0000001266,0000000483,000000000000100014,1000,0010,006,2024,7550.13,EUR
100,1000,0000001267,0000000107,000000000000100187,2000,0006,007,2023,9013.14,EUR
100,1000,0000001268,0000000466,000000000000100175,1000,0004,008,2024,243.1,EUR
100,1000,0000001269,0000000015,000000000000100109,1000,0001,009,2023,7064.86,EUR
100,1000,0000001270,0000000058,000000000000100258,2000,0006,010,2024,4905.71,EUR
100,1000,0000001271,0000000217,000000000000100251,1000,0003,011,2023,3669.72,EUR
100,1000,0000001272,0000000332,000000000000100206,1000,0006,012,2024,1886.71,EUR
100,1000,0000001273,0000000064,000000000000100119,1000,0009,001,2023,9912.87,EUR
100,1000,0000001274,0000000098,000000000000100184,2000,0008,002,2024,7540.82,EUR
100,1000,0000001275,0000000058,000000000000100010,1000,0001,003,2023,7057.87,EUR
100,1000,0000001276,0000000353,000000000000100498,1000,0010,004,2024,5630.07,EUR
100,1000,0000001277,0000000437,000000000000100056,1000,0003,005,2023,1907.76,EUR
100,1000,0000001278,0000000470,000000000000100213,1000,0009,006,2024,7438.95,EUR
100,1000,0000001279,0000000236,000000000000100213,1000,0001,007,2023,3580.81,EUR
100,1000,0000001280,0000000291,000000000000100255,2000,0006,008,2024,3452.07,EUR
100,1000,0000001281,0000000379,000000000000100110,1000,0007,009,2023,2708.76,EUR
100,1000,0000001282,0000000084,000000000000100441,2000,0002,010,2024,5035.73,EUR
100,1000,0000001283,0000000008,000000000000100138,1000,0007,011,2023,5553.15,EUR
100,1000,0000001284,0000000419,000000000000100423,1000,0008,012,2024,4826.29,EUR
100,1000,0000001285,0000000035,000000000000100087,2000,0006,001,2023,9022.21,EUR
100,1000,0000001286,0000000260,000000000000100027,1000,0008,002,2024,6587.77,EUR
100,1000,0000001287,0000000270,000000000000100302,1000,0008,003,2023,2618.52,EUR
100,1000,0000001288,0000000367,000000000000100300,1000,0005,004,2024,1292.16,EUR
100,1000,0000001289,0000000310,000000000000100283,1000,0006,005,2023,9006.5,EUR
100,1000,0000001290,0000000412,000000000000100226,1000,0005,006,2024,156.74,EUR
100,1000,0000001291,0000000092,000000000000100170,1000,0001,007,2023,2634.79,EUR
100,1000,0000001292,0000000472,000000000000100460,1000,0010,008,2024,2833.25,EUR
100,1000,0000001293,0000000454,000000000000100277,2000,0006,009,2023,6659.2,EUR
100,1000,0000001294,0000000166,000000000000100129,1000,0003,010,2024,5401.65,EUR
100,1000,0000001295,0000000257,000000000000100025,2000,0005,011,2023,5502.7,EUR
100,1000,0000001296,0000000386,000000000000100137,1000,0008,012,2024,6709.37,EUR
100,1000,0000001297,0000000157,000000000000100089,2000,0004,001,2023,9539.51,EUR
100,1000,0000001298,0000000297,000000000000100450,1000,0009,002,2024,2598.6,EUR
100,1000,0000001299,0000000100,000000000000100227,2000,0005,003,2023,5136.91,EUR
100,1000,0000001300,0000000357,000000000000100410,2000,0002,004,2024,7905.87,EUR
100,1000,0000001301,0000000058,000000000000100226,2000,0008,005,2023,6686.4,EUR
100,1000,0000001302,0000000376,000000000000100214,1000,0005,006,2024,4965.61,EUR
100,1000,0000001303,0000000017,000000000000100125,2000,0010,007,2023,5681.92,EUR
100,1000,0000001304,0000000010,000000000000100087,1000,0004,008,2024,2462.63,EUR
100,1000,0000001305,0000000140,000000000000100115,1000,0007,009,2023,1778.44,EUR
100,1000,0000001306,0000000065,000000000000100443,2000,0010,010,2024,7235.96,EUR
100,1000,0000001307,0000000098,000000000000100237,1000,0003,011,2023,2158.83,EUR
100,1000,0000001308,0000000412,000000000000100401,2000,0001,012,2024,8473.06,EUR
100,1000,0000001309,0000000206,000000000000100298,1000,0006,001,2023,4735.83,EUR
100,1000,0000001310,0000000085,000000000000100385,1000,0010,002,2024,3065.55,EUR
100,1000,0000001311,0000000324,000000000000100229,2000,0001,003,2023,3960.79,EUR
100,1000,0000001312,0000000371,000000000000100275,1000,0006,004,2024,3267.51,EUR
100,1000,0000001313,0000000001,000000000000100460,1000,0005,005,2023,2374.56,EUR
100,1000,0000001314,0000000172,000000000000100478,2000,0007,006,2024,3190.6,EUR
100,1000,0000001315,0000000028,000000000000100158,2000,0005,007,2023,7068.61,EUR
100,1000,0000001316,0000000466,000000000000100089,1000,0005,008,2024,1365.55,EUR
100,1000,0000001317,0000000435,000000000000100159,2000,0002,009,2023,1775.07,EUR
100,1000,0000001318,0000000455,000000000000100379,1000,0004,010,2024,2691.58,EUR
100,1000,0000001319,0000000011,000000000000100103,2000,0006,011,2023,107.75,EUR
100,1000,0000001320,0000000421,000000000000100243,1000,0008,012,2024,4132.25,EUR
100,1000,0000001321,0000000153,000000000000100277,2000,0007,001,2023,6014.89,EUR
100,1000,0000001322,0000000180,000000000000100202,1000,0002,002,2024,6720.79,EUR
100,1000,0000001323,0000000462,000000000000100019,2000,0010,003,2023,2807.37,EUR
100,1000,0000001324,0000000202,000000000000100321,2000,0002,004,2024,5288.69,EUR
100,1000,0000001325,0000000420,000000000000100492,2000,0010,005,2023,4576.51,EUR
100,1000,0000001326,0000000059,000000000000100011,2000,0008,006,2024,6368.12,EUR
100,1000,0000001327,0000000123,000000000000100125,1000,0003,007,2023,2311.56,EUR
